locus	page	section	currier	source_lattice_paths	selected_source	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason
f114r.35	f114r	S	B	f114r.35|P01|f114r.35|P02|f114r.35|P03	pcheos air oy sheo qokchey sheekas oar ytched lked okchdar otal kar	<SOURCE:pcheos> <SOURCE:air> <SOURCE:oy> <SOURCE:sheo> <SOURCE:qokchey> <SOURCE:sheekas> <SOURCE:oar> <SOURCE:ytched> <SOURCE:lked> <SOURCE:okchdar> <SOURCE:otal> <SOURCE:kar>	<SOURCE:pcheos> <SOURCE:air> <SOURCE:oy> <SOURCE:sheo> <SOURCE:qokchey> <SOURCE:sheekas> <SOURCE:oar> <SOURCE:ytched> <SOURCE:lked> <SOURCE:okchdar> <SOURCE:otal> <SOURCE:kar>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114r.36	f114r	S	B	f114r.36|P01|f114r.36|P02|f114r.36|P03	ychedar aikhdy otarain ykeodaiin qoeedaiin qokal sain otchedy qokar	<SOURCE:ychedar> <SOURCE:aikhdy> <SOURCE:otarain> <SOURCE:ykeodaiin> <SOURCE:qoeedaiin> <SOURCE:qokal> <SOURCE:sain> <SOURCE:otchedy> <SOURCE:qokar>	<SOURCE:ychedar> <SOURCE:aikhdy> <SOURCE:otarain> <SOURCE:ykeodaiin> <SOURCE:qoeedaiin> <SOURCE:qokal> <SOURCE:sain> <SOURCE:otchedy> <SOURCE:qokar>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114r.37	f114r	S	B	f114r.37|P01|f114r.37|P02|f114r.37|P03	odar or aiin otshedy okaiin yky ols ol kaiin chees air qotaiin chedaiiin	<SOURCE:odar> <SOURCE:or> <SOURCE:aiin> <SOURCE:otshedy> <SOURCE:okaiin> <SOURCE:yky> <SOURCE:ols> <SOURCE:ol> <SOURCE:kaiin> CHE_PAYLOAD:sinn <SOURCE:air> <SOURCE:qotaiin> CHE_PAYLOAD:sineruuu	<SOURCE:odar> <SOURCE:or> <SOURCE:aiin> <SOURCE:otshedy> <SOURCE:okaiin> <SOURCE:yky> <SOURCE:ols> <SOURCE:ol> <SOURCE:kaiin> CHE_PAYLOAD:sinn <SOURCE:air> <SOURCE:qotaiin> CHE_PAYLOAD:sineruuu	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114r.38	f114r	S	B	f114r.38|P01|f114r.38|P02|f114r.38|P03	qoeedy qokchedy cheey raiin arain aiin al chol	<SOURCE:qoeedy> <SOURCE:qokchedy> CHE_PAYLOAD:sinn <SOURCE:raiin> <SOURCE:arain> <SOURCE:aiin> <SOURCE:al> <SOURCE:chol>	<SOURCE:qoeedy> <SOURCE:qokchedy> CHE_PAYLOAD:sinn <SOURCE:raiin> <SOURCE:arain> <SOURCE:aiin> <SOURCE:al> <SOURCE:chol>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114r.39	f114r	S	B	f114r.39|P01|f114r.39|P02|f114r.39|P03	todaiin cheoltchedaiin daiin okar qoeedain ycho oedair opchedy qetchar	<SOURCE:todaiin> CHE_PAYLOAD:sindtesineruu <SOURCE:daiin> <SOURCE:okar> <SOURCE:qoeedain> <SOURCE:ycho> <SOURCE:oedair> <SOURCE:opchedy> <SOURCE:qetchar>	<SOURCE:todaiin> CHE_PAYLOAD:sindtesineruu <SOURCE:daiin> <SOURCE:okar> <SOURCE:qoeedain> <SOURCE:ycho> <SOURCE:oedair> <SOURCE:opchedy> <SOURCE:qetchar>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114r.4	f114r	S	B	f114r.4|P01|f114r.4|P02	fdeechdy opchedaiin ypchedy odaly chedy qop cheokaiin shedy podair ochedal	<SOURCE:fdeechdy> <SOURCE:opchedaiin> <SOURCE:ypchedy> <SOURCE:odaly> CHE_PAYLOAD:sine <SOURCE:qop> CHE_PAYLOAD:sinderuu <SOURCE:shedy> <SOURCE:podair> <SOURCE:ochedal>	<SOURCE:fdeechdy> <SOURCE:opchedaiin> <SOURCE:ypchedy> <SOURCE:odaly> CHE_PAYLOAD:sine <SOURCE:qop> CHE_PAYLOAD:sinderuu <SOURCE:shedy> <SOURCE:podair> <SOURCE:ochedal>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114r.40	f114r	S	B	f114r.40|P01|f114r.40|P02	yteedy qotey qoedaiin qokchedy teedy qoteeedy qotar otees chos otchdy	<SOURCE:yteedy> <SOURCE:qotey> <SOURCE:qoedaiin> <SOURCE:qokchedy> <SOURCE:teedy> <SOURCE:qoteeedy> <SOURCE:qotar> <SOURCE:otees> <SOURCE:chos> <SOURCE:otchdy>	<SOURCE:yteedy> <SOURCE:qotey> <SOURCE:qoedaiin> <SOURCE:qokchedy> <SOURCE:teedy> <SOURCE:qoteeedy> <SOURCE:qotar> <SOURCE:otees> <SOURCE:chos> <SOURCE:otchdy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114r.41	f114r	S	B	f114r.41|P01|f114r.41|P02|f114r.41|P03	oshey daiin sheody qoty cheey taiin qokaiin qokeeedy oqotoiiin oqoeeosain	<SOURCE:oshey> <SOURCE:daiin> <SOURCE:sheody> <SOURCE:qoty> CHE_PAYLOAD:sinn <SOURCE:taiin> <SOURCE:qokaiin> <SOURCE:qokeeedy> <SOURCE:oqotoiiin> <SOURCE:oqoeeosain>	<SOURCE:oshey> <SOURCE:daiin> <SOURCE:sheody> <SOURCE:qoty> CHE_PAYLOAD:sinn <SOURCE:taiin> <SOURCE:qokaiin> <SOURCE:qokeeedy> <SOURCE:oqotoiiin> <SOURCE:oqoeeosain>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114r.42	f114r	S	B	f114r.42|P01|f114r.42|P02|f114r.42|P03	poedair qotol qodaiin otaiin qotar qotchey qotaiin cheopy qopaiin cheody	<SOURCE:poedair> <SOURCE:qotol> <SOURCE:qodaiin> <SOURCE:otaiin> <SOURCE:qotar> <SOURCE:qotchey> <SOURCE:qotaiin> CHE_PAYLOAD:sinde <SOURCE:qopaiin> CHE_PAYLOAD:sinde	<SOURCE:poedair> <SOURCE:qotol> <SOURCE:qodaiin> <SOURCE:otaiin> <SOURCE:qotar> <SOURCE:qotchey> <SOURCE:qotaiin> CHE_PAYLOAD:sinde <SOURCE:qopaiin> CHE_PAYLOAD:sinde	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114r.43	f114r	S	B	f114r.43|P01|f114r.43|P02|f114r.43|P03	ycheedy qoodaiin daiiral chedal chos oral tedy qotchdy qotar cheo dain	<SOURCE:ycheedy> <SOURCE:qoodaiin> <SOURCE:daiiral> CHE_PAYLOAD:siner <SOURCE:chos> <SOURCE:oral> <SOURCE:tedy> <SOURCE:qotchdy> <SOURCE:qotar> CHE_PAYLOAD:sind <SOURCE:dain>	<SOURCE:ycheedy> <SOURCE:qoodaiin> <SOURCE:daiiral> CHE_PAYLOAD:siner <SOURCE:chos> <SOURCE:oral> <SOURCE:tedy> <SOURCE:qotchdy> <SOURCE:qotar> CHE_PAYLOAD:sind <SOURCE:dain>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114r.44	f114r	S	B	f114r.44|P01|f114r.44|P02|f114r.44|P03	ydaiin chedy qoal cheey qokair okeedy chotal chol okain ar dor opaiin	<SOURCE:ydaiin> CHE_PAYLOAD:sine <SOURCE:qoal> CHE_PAYLOAD:sinn <SOURCE:qokair> <SOURCE:okeedy> <SOURCE:chotal> <SOURCE:chol> <SOURCE:okain> <SOURCE:ar> <SOURCE:dor> <SOURCE:opaiin>	<SOURCE:ydaiin> CHE_PAYLOAD:sine <SOURCE:qoal> CHE_PAYLOAD:sinn <SOURCE:qokair> <SOURCE:okeedy> <SOURCE:chotal> <SOURCE:chol> <SOURCE:okain> <SOURCE:ar> <SOURCE:dor> <SOURCE:opaiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114r.45	f114r	S	B	f114r.45|P01|f114r.45|P02	dain ched chodaiin otain chdar chedy chocthy	<SOURCE:dain> CHE_PAYLOAD:sin <SOURCE:chodaiin> <SOURCE:otain> <SOURCE:chdar> CHE_PAYLOAD:sine <SOURCE:chocthy>	<SOURCE:dain> CHE_PAYLOAD:sin <SOURCE:chodaiin> <SOURCE:otain> <SOURCE:chdar> CHE_PAYLOAD:sine <SOURCE:chocthy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114r.5	f114r	S	B	f114r.5|P01|f114r.5|P02|f114r.5|P03	laiin chedy qokaiin chdy daiin dchdas eedol chdol kchedy cho kaiin chdy	<SOURCE:laiin> CHE_PAYLOAD:sine <SOURCE:qokaiin> <SOURCE:chdy> <SOURCE:daiin> <SOURCE:dchdas> <SOURCE:eedol> <SOURCE:chdol> <SOURCE:kchedy> <SOURCE:cho> <SOURCE:kaiin> <SOURCE:chdy>	<SOURCE:laiin> CHE_PAYLOAD:sine <SOURCE:qokaiin> <SOURCE:chdy> <SOURCE:daiin> <SOURCE:dchdas> <SOURCE:eedol> <SOURCE:chdol> <SOURCE:kchedy> <SOURCE:cho> <SOURCE:kaiin> <SOURCE:chdy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114r.6	f114r	S	B	f114r.6|P01|f114r.6|P02|f114r.6|P03	qoeedy okchedy daiiin chedy daiin ykeedy okeeedy chedol chdaiin ykar dary	<SOURCE:qoeedy> <SOURCE:okchedy> <SOURCE:daiiin> CHE_PAYLOAD:sine <SOURCE:daiin> <SOURCE:ykeedy> <SOURCE:okeeedy> CHE_PAYLOAD:sined <SOURCE:chdaiin> <SOURCE:ykar> <SOURCE:dary>	<SOURCE:qoeedy> <SOURCE:okchedy> <SOURCE:daiiin> CHE_PAYLOAD:sine <SOURCE:daiin> <SOURCE:ykeedy> <SOURCE:okeeedy> CHE_PAYLOAD:sined <SOURCE:chdaiin> <SOURCE:ykar> <SOURCE:dary>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114r.7	f114r	S	B	f114r.7|P01|f114r.7|P02|f114r.7|P03	cheol dchedy dkchs aiin chdedy qodaiin okchedaiin chain	CHE_PAYLOAD:sind <SOURCE:dchedy> <SOURCE:dkchs> <SOURCE:aiin> <SOURCE:chdedy> <SOURCE:qodaiin> <SOURCE:okchedaiin> <SOURCE:chain>	CHE_PAYLOAD:sind <SOURCE:dchedy> <SOURCE:dkchs> <SOURCE:aiin> <SOURCE:chdedy> <SOURCE:qodaiin> <SOURCE:okchedaiin> <SOURCE:chain>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114r.8	f114r	S	B	f114r.8|P01|f114r.8|P02|f114r.8|P03	fchey dam okchedam qokeedaiin otairar okchedy otaiin opcheol ofchedaiis ocphy	<SOURCE:fchey> <SOURCE:dam> <SOURCE:okchedam> <SOURCE:qokeedaiin> <SOURCE:otairar> <SOURCE:okchedy> <SOURCE:otaiin> <SOURCE:opcheol> <SOURCE:ofchedaiis> <SOURCE:ocphy>	<SOURCE:fchey> <SOURCE:dam> <SOURCE:okchedam> <SOURCE:qokeedaiin> <SOURCE:otairar> <SOURCE:okchedy> <SOURCE:otaiin> <SOURCE:opcheol> <SOURCE:ofchedaiis> <SOURCE:ocphy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114r.9	f114r	S	B	f114r.9|P01|f114r.9|P02|f114r.9|P03	dcheod qodaiin daiin chey kal dody chdairod okchdy chody daiin dar oarorold	<SOURCE:dcheod> <SOURCE:qodaiin> <SOURCE:daiin> CHE_PAYLOAD:sin <SOURCE:kal> <SOURCE:dody> <SOURCE:chdairod> <SOURCE:okchdy> <SOURCE:chody> <SOURCE:daiin> <SOURCE:dar> <SOURCE:oarorold>	<SOURCE:dcheod> <SOURCE:qodaiin> <SOURCE:daiin> CHE_PAYLOAD:sin <SOURCE:kal> <SOURCE:dody> <SOURCE:chdairod> <SOURCE:okchdy> <SOURCE:chody> <SOURCE:daiin> <SOURCE:dar> <SOURCE:oarorold>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114v.1	f114v	S	B	f114v.1|P01|f114v.1|P02	pchdol dar chedain chodalr fcheey dchedy qocphdy otdady qotedar daiin	<SOURCE:pchdol> <SOURCE:dar> CHE_PAYLOAD:sineru <SOURCE:chodalr> <SOURCE:fcheey> <SOURCE:dchedy> <SOURCE:qocphdy> <SOURCE:otdady> <SOURCE:qotedar> <SOURCE:daiin>	<SOURCE:pchdol> <SOURCE:dar> CHE_PAYLOAD:sineru <SOURCE:chodalr> <SOURCE:fcheey> <SOURCE:dchedy> <SOURCE:qocphdy> <SOURCE:otdady> <SOURCE:qotedar> <SOURCE:daiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114v.10	f114v	S	B	f114v.10|P01|f114v.10|P02	olkees chedaiin qotaiin olchedaiin chedain dain chcthdy	<SOURCE:olkees> CHE_PAYLOAD:sineruu <SOURCE:qotaiin> <SOURCE:olchedaiin> CHE_PAYLOAD:sineru <SOURCE:dain> <SOURCE:chcthdy>	<SOURCE:olkees> CHE_PAYLOAD:sineruu <SOURCE:qotaiin> <SOURCE:olchedaiin> CHE_PAYLOAD:sineru <SOURCE:dain> <SOURCE:chcthdy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114v.11	f114v	S	B	f114v.11|P01|f114v.11|P02	tchedy qotaiin chdy qotedy tedaiin chepched otol shedain pol otam	<SOURCE:tchedy> <SOURCE:qotaiin> <SOURCE:chdy> <SOURCE:qotedy> <SOURCE:tedaiin> CHE_PAYLOAD:sinesin <SOURCE:otol> <SOURCE:shedain> <SOURCE:pol> <SOURCE:otam>	<SOURCE:tchedy> <SOURCE:qotaiin> <SOURCE:chdy> <SOURCE:qotedy> <SOURCE:tedaiin> CHE_PAYLOAD:sinesin <SOURCE:otol> <SOURCE:shedain> <SOURCE:pol> <SOURCE:otam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114v.12	f114v	S	B	f114v.12|P01|f114v.12|P02|f114v.12|P03	ochedy choaiin chcty chedal daiin ytar otchedy qotaiin dain dar yom	<SOURCE:ochedy> <SOURCE:choaiin> <SOURCE:chcty> CHE_PAYLOAD:siner <SOURCE:daiin> <SOURCE:ytar> <SOURCE:otchedy> <SOURCE:qotaiin> <SOURCE:dain> <SOURCE:dar> <SOURCE:yom>	<SOURCE:ochedy> <SOURCE:choaiin> <SOURCE:chcty> CHE_PAYLOAD:siner <SOURCE:daiin> <SOURCE:ytar> <SOURCE:otchedy> <SOURCE:qotaiin> <SOURCE:dain> <SOURCE:dar> <SOURCE:yom>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114v.13	f114v	S	B	f114v.13|P01|f114v.13|P02|f114v.13|P03	sheedy qoteeosoiiin chcthain	<SOURCE:sheedy> <SOURCE:qoteeosoiiin> <SOURCE:chcthain>	<SOURCE:sheedy> <SOURCE:qoteeosoiiin> <SOURCE:chcthain>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114v.14	f114v	S	B	f114v.14|P01|f114v.14|P02	tsheodar cheo ckhor qopchedy qopchedy qokchedy shody qotaiin ofcheds	<SOURCE:tsheodar> CHE_PAYLOAD:sind <SOURCE:ckhor> <SOURCE:qopchedy> <SOURCE:qopchedy> <SOURCE:qokchedy> <SOURCE:shody> <SOURCE:qotaiin> <SOURCE:ofcheds>	<SOURCE:tsheodar> CHE_PAYLOAD:sind <SOURCE:ckhor> <SOURCE:qopchedy> <SOURCE:qopchedy> <SOURCE:qokchedy> <SOURCE:shody> <SOURCE:qotaiin> <SOURCE:ofcheds>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114v.15	f114v	S	B	f114v.15|P01|f114v.15|P02	ochedain chedy okal chaiin qokod qokol cheedy qotody cheol kchedy ldy	<SOURCE:ochedain> CHE_PAYLOAD:sine <SOURCE:okal> <SOURCE:chaiin> <SOURCE:qokod> <SOURCE:qokol> CHE_PAYLOAD:sinne <SOURCE:qotody> CHE_PAYLOAD:sind <SOURCE:kchedy> <SOURCE:ldy>	<SOURCE:ochedain> CHE_PAYLOAD:sine <SOURCE:okal> <SOURCE:chaiin> <SOURCE:qokod> <SOURCE:qokol> CHE_PAYLOAD:sinne <SOURCE:qotody> CHE_PAYLOAD:sind <SOURCE:kchedy> <SOURCE:ldy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114v.16	f114v	S	B	f114v.16|P01|f114v.16|P02	ytchedy qool chey ol aiin chedar chdaiin chdal qokaiin choky chol dam	<SOURCE:ytchedy> <SOURCE:qool> CHE_PAYLOAD:sin <SOURCE:ol> <SOURCE:aiin> CHE_PAYLOAD:siner <SOURCE:chdaiin> <SOURCE:chdal> <SOURCE:qokaiin> <SOURCE:choky> <SOURCE:chol> <SOURCE:dam>	<SOURCE:ytchedy> <SOURCE:qool> CHE_PAYLOAD:sin <SOURCE:ol> <SOURCE:aiin> CHE_PAYLOAD:siner <SOURCE:chdaiin> <SOURCE:chdal> <SOURCE:qokaiin> <SOURCE:choky> <SOURCE:chol> <SOURCE:dam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114v.17	f114v	S	B	f114v.17|P01|f114v.17|P02|f114v.17|P03	sheoal chos oaiir alchedy chcphedy okary	<SOURCE:sheoal> <SOURCE:chos> <SOURCE:oaiir> <SOURCE:alchedy> <SOURCE:chcphedy> <SOURCE:okary>	<SOURCE:sheoal> <SOURCE:chos> <SOURCE:oaiir> <SOURCE:alchedy> <SOURCE:chcphedy> <SOURCE:okary>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114v.18	f114v	S	B	f114v.18|P01|f114v.18|P02|f114v.18|P03	dorkcheky cheo aiin qotaiin otody qokal sheody choypshedy qotoy shxam	<SOURCE:dorkcheky> CHE_PAYLOAD:sind <SOURCE:aiin> <SOURCE:qotaiin> <SOURCE:otody> <SOURCE:qokal> <SOURCE:sheody> <SOURCE:choypshedy> <SOURCE:qotoy> <SOURCE:shxam>	<SOURCE:dorkcheky> CHE_PAYLOAD:sind <SOURCE:aiin> <SOURCE:qotaiin> <SOURCE:otody> <SOURCE:qokal> <SOURCE:sheody> <SOURCE:choypshedy> <SOURCE:qotoy> <SOURCE:shxam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114v.19	f114v	S	B	f114v.19|P01|f114v.19|P02|f114v.19|P03	oshsodaiin chotain qotar	<SOURCE:oshsodaiin> <SOURCE:chotain> <SOURCE:qotar>	<SOURCE:oshsodaiin> <SOURCE:chotain> <SOURCE:qotar>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114v.2	f114v	S	B	f114v.2|P01|f114v.2|P02	dshedal qoteody choddy otol chedal otain chedol chedain shedy qotched dl	<SOURCE:dshedal> <SOURCE:qoteody> <SOURCE:choddy> <SOURCE:otol> CHE_PAYLOAD:siner <SOURCE:otain> CHE_PAYLOAD:sined CHE_PAYLOAD:sineru <SOURCE:shedy> <SOURCE:qotched> <SOURCE:dl>	<SOURCE:dshedal> <SOURCE:qoteody> <SOURCE:choddy> <SOURCE:otol> CHE_PAYLOAD:siner <SOURCE:otain> CHE_PAYLOAD:sined CHE_PAYLOAD:sineru <SOURCE:shedy> <SOURCE:qotched> <SOURCE:dl>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114v.20	f114v	S	B	f114v.20|P01|f114v.20|P02	tshedain qotchody qokol shedy qokchedy daiin qofchdar chdor chdy dary	<SOURCE:tshedain> <SOURCE:qotchody> <SOURCE:qokol> <SOURCE:shedy> <SOURCE:qokchedy> <SOURCE:daiin> <SOURCE:qofchdar> <SOURCE:chdor> <SOURCE:chdy> <SOURCE:dary>	<SOURCE:tshedain> <SOURCE:qotchody> <SOURCE:qokol> <SOURCE:shedy> <SOURCE:qokchedy> <SOURCE:daiin> <SOURCE:qofchdar> <SOURCE:chdor> <SOURCE:chdy> <SOURCE:dary>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114v.21	f114v	S	B	f114v.21|P01|f114v.21|P02	dair cheeo chy chdaiin qokedy otcheodaiin qokchdy otedal dain aral	<SOURCE:dair> CHE_PAYLOAD:sinnd <SOURCE:chy> <SOURCE:chdaiin> <SOURCE:qokedy> <SOURCE:otcheodaiin> <SOURCE:qokchdy> <SOURCE:otedal> <SOURCE:dain> <SOURCE:aral>	<SOURCE:dair> CHE_PAYLOAD:sinnd <SOURCE:chy> <SOURCE:chdaiin> <SOURCE:qokedy> <SOURCE:otcheodaiin> <SOURCE:qokchdy> <SOURCE:otedal> <SOURCE:dain> <SOURCE:aral>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114v.22	f114v	S	B	f114v.22|P01|f114v.22|P02	ychedar shod qokaiin qotchey chockhy olkedy otechy ykedckhy	<SOURCE:ychedar> <SOURCE:shod> <SOURCE:qokaiin> <SOURCE:qotchey> <SOURCE:chockhy> <SOURCE:olkedy> <SOURCE:otechy> <SOURCE:ykedckhy>	<SOURCE:ychedar> <SOURCE:shod> <SOURCE:qokaiin> <SOURCE:qotchey> <SOURCE:chockhy> <SOURCE:olkedy> <SOURCE:otechy> <SOURCE:ykedckhy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114v.23	f114v	S	B	f114v.23|P01|f114v.23|P02	pshedy qopcheos okaiin qotchedy qotchdar cheeos olteody otoydy	<SOURCE:pshedy> <SOURCE:qopcheos> <SOURCE:okaiin> <SOURCE:qotchedy> <SOURCE:qotchdar> CHE_PAYLOAD:sinnd <SOURCE:olteody> <SOURCE:otoydy>	<SOURCE:pshedy> <SOURCE:qopcheos> <SOURCE:okaiin> <SOURCE:qotchedy> <SOURCE:qotchdar> CHE_PAYLOAD:sinnd <SOURCE:olteody> <SOURCE:otoydy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114v.24	f114v	S	B	f114v.24|P01|f114v.24|P02	olkaiin cheotaiin qoteody qokod sheoeed qodeedy yteedy aiin am	<SOURCE:olkaiin> CHE_PAYLOAD:sinderuu <SOURCE:qoteody> <SOURCE:qokod> <SOURCE:sheoeed> <SOURCE:qodeedy> <SOURCE:yteedy> <SOURCE:aiin> <SOURCE:am>	<SOURCE:olkaiin> CHE_PAYLOAD:sinderuu <SOURCE:qoteody> <SOURCE:qokod> <SOURCE:sheoeed> <SOURCE:qodeedy> <SOURCE:yteedy> <SOURCE:aiin> <SOURCE:am>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114v.25	f114v	S	B	f114v.25|P01|f114v.25|P02	sor aiin otchedy otaiin alkain okeedy	<SOURCE:sor> <SOURCE:aiin> <SOURCE:otchedy> <SOURCE:otaiin> <SOURCE:alkain> <SOURCE:okeedy>	<SOURCE:sor> <SOURCE:aiin> <SOURCE:otchedy> <SOURCE:otaiin> <SOURCE:alkain> <SOURCE:okeedy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114v.26	f114v	S	B	f114v.26|P01|f114v.26|P02|f114v.26|P03	pcheodal cheopcheod qotos araiin qotolcheo pchdal qoeedy chcthey	<SOURCE:pcheodal> CHE_PAYLOAD:sindesind <SOURCE:qotos> <SOURCE:araiin> <SOURCE:qotolcheo> <SOURCE:pchdal> <SOURCE:qoeedy> <SOURCE:chcthey>	<SOURCE:pcheodal> CHE_PAYLOAD:sindesind <SOURCE:qotos> <SOURCE:araiin> <SOURCE:qotolcheo> <SOURCE:pchdal> <SOURCE:qoeedy> <SOURCE:chcthey>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114v.27	f114v	S	B	f114v.27|P01|f114v.27|P02|f114v.27|P03	osheeo lkcheo okeey qoteor chokaiin chdy qokaiin chokeey tain ary	<SOURCE:osheeo> <SOURCE:lkcheo> <SOURCE:okeey> <SOURCE:qoteor> <SOURCE:chokaiin> <SOURCE:chdy> <SOURCE:qokaiin> <SOURCE:chokeey> <SOURCE:tain> <SOURCE:ary>	<SOURCE:osheeo> <SOURCE:lkcheo> <SOURCE:okeey> <SOURCE:qoteor> <SOURCE:chokaiin> <SOURCE:chdy> <SOURCE:qokaiin> <SOURCE:chokeey> <SOURCE:tain> <SOURCE:ary>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114v.28	f114v	S	B	f114v.28|P01|f114v.28|P02	tchedy shdo qotched chees ar aiin chetam	<SOURCE:tchedy> <SOURCE:shdo> <SOURCE:qotched> CHE_PAYLOAD:sinn <SOURCE:ar> <SOURCE:aiin> CHE_PAYLOAD:siner	<SOURCE:tchedy> <SOURCE:shdo> <SOURCE:qotched> CHE_PAYLOAD:sinn <SOURCE:ar> <SOURCE:aiin> CHE_PAYLOAD:siner	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114v.29	f114v	S	B	f114v.29|P01|f114v.29|P02|f114v.29|P03	pchdair sho qopchey otcheed chedy qopcheos ocpheody opchdy qopairam	<SOURCE:pchdair> <SOURCE:sho> <SOURCE:qopchey> <SOURCE:otcheed> CHE_PAYLOAD:sine <SOURCE:qopcheos> <SOURCE:ocpheody> <SOURCE:opchdy> <SOURCE:qopairam>	<SOURCE:pchdair> <SOURCE:sho> <SOURCE:qopchey> <SOURCE:otcheed> CHE_PAYLOAD:sine <SOURCE:qopcheos> <SOURCE:ocpheody> <SOURCE:opchdy> <SOURCE:qopairam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114v.3	f114v	S	B	f114v.3|P01|f114v.3|P02|f114v.3|P03	oeos qotcheo odain qotain otar qotchd dol qotchedy choty ol lchdaiin dal	<SOURCE:oeos> <SOURCE:qotcheo> <SOURCE:odain> <SOURCE:qotain> <SOURCE:otar> <SOURCE:qotchd> <SOURCE:dol> <SOURCE:qotchedy> <SOURCE:choty> <SOURCE:ol> <SOURCE:lchdaiin> <SOURCE:dal>	<SOURCE:oeos> <SOURCE:qotcheo> <SOURCE:odain> <SOURCE:qotain> <SOURCE:otar> <SOURCE:qotchd> <SOURCE:dol> <SOURCE:qotchedy> <SOURCE:choty> <SOURCE:ol> <SOURCE:lchdaiin> <SOURCE:dal>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114v.30	f114v	S	B	f114v.30|P01|f114v.30|P02|f114v.30|P03	ycheey qooeey qolcheey qoteey qotaiin otal otaiin oteeo teey rain	<SOURCE:ycheey> <SOURCE:qooeey> <SOURCE:qolcheey> <SOURCE:qoteey> <SOURCE:qotaiin> <SOURCE:otal> <SOURCE:otaiin> <SOURCE:oteeo> <SOURCE:teey> <SOURCE:rain>	<SOURCE:ycheey> <SOURCE:qooeey> <SOURCE:qolcheey> <SOURCE:qoteey> <SOURCE:qotaiin> <SOURCE:otal> <SOURCE:otaiin> <SOURCE:oteeo> <SOURCE:teey> <SOURCE:rain>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
