source_entity_id	source_reading_id	surface	original_working_meaning_de	occurrence_count	page_count	issue_cluster	repair_queue_rank	repair_queue	exact_normalized_master_card_links	master_card_automatic_score_credit	disposition	repair_mode	resolved_debt_atom	v85_reading_id	v85_lexical_core_de	v85_context_realization_de	old_score	old_level	new_lexical_score	new_lexical_level	new_context_score	new_context_level	historical_confirmation	positive_evidence_de	counterevidence_de	v85_audit_decision	v85_evidence_class	v85_open_semantic_slots
AR064	da#1	da	eine Teilmenge abmessen	1	1	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	da#1	eine Teilmenge abmessen	eine Teilmenge abmessen	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE; LOW/EXPLORATORY-Provenienz bleibt sichtbar	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR065	daiidal#1	daiidal	drei abgemessene Mengen Rohdroge I	1	1	CURRENT_DEBT_ONLY	1	AL_CLASS_RETREAT	0	0	REVISED_IN_V85	EXACT_WHOLE_CORE_CONTEXT_SPLIT	ROHDROGE+MENGE_ALS_WORTKERN	daiidal#1	abgemessenes Material I; Wert III	Material I, dreimal abgemessen	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	H0_NONE	Die Ganzform traegt MATERIAL_ROLE und VALUE_QUANTITY; V84 trennt abstrakten Wert und lokale Zaehllesung bereits systematisch.	Singleton; DAL-Ende und Wert-III-Analyse sind keine frei exportierbare Segmentierung.	REVISE	EXACT_WHOLE_DEBT_RETREAT	MATERIAL_IDENTITY|VALUE_AXIS
AR066	daiiiry#1	daiiiry	abgemessener Drogenanteil IV, leicht getrocknet	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	daiiiry#1	abgemessener Drogenanteil IV, leicht getrocknet	abgemessener Drogenanteil IV, leicht getrocknet	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: abgemessener Anteil IV, lediglich abgeschlossen	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR078	dairody#1	dairody	abgemessener Ansatzanteil II, fertiggestellt	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	dairody#1	abgemessener Ansatzanteil II, fertiggestellt	abgemessener Ansatzanteil II, fertiggestellt	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Anteil II abmessen und als Ansatz fertigstellen	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR080	dalam#1	dalam	ein Maß Rohdroge I	1	1	CURRENT_DEBT_ONLY	1	AL_CLASS_RETREAT	1	0	REVISED_IN_V85	EXACT_WHOLE_IDENTITY_RETREAT	ROHDROGE	dalam#1	Material I; Maß I	ein Maß Material I	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	H0_NONE	Die aktive Ganzform traegt Material- und Mengensignale; Maß I bleibt als konkrete Ganzwortlesung erhalten.	Singleton; DAL|AM wird nicht allein aus der sichtbaren Zeichenfolge freigesetzt, die Einheit bleibt unbekannt.	REVISE	EXACT_WHOLE_DEBT_RETREAT	MATERIAL_IDENTITY|MEASURE_UNIT
AR083	dchal#1	dchal	eine Dosis angetrocknete Rohdroge I	1	1	CURRENT_DEBT_ONLY	1	AL_CLASS_RETREAT	0	0	REVISED_IN_V85	EXACT_WHOLE_IDENTITY_RETREAT	DOSIS+ROHDROGE	dchal#1	angetrocknetes, abgemessenes Material I	angetrocknetes, abgemessenes Material I	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	H0_NONE	MATERIAL_ROLE, STATE_DRY und VALUE_QUANTITY tragen angetrocknet plus abgemessen, ohne eine benannte Einheit zu verlangen.	Singleton; D|CH|AL ist nicht zugelassen und die Materialidentitaet bleibt offen.	REVISE	EXACT_WHOLE_DEBT_RETREAT	MATERIAL_IDENTITY|MEASURE_UNIT
AR088	dol#1	dol	Materialmaß	1	1	CURRENT_DEBT_ONLY	3	MEASURE_FAMILY	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	dol#1	Materialmaß	Materialmaß	18	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	18	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	18	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR089	dold#1	dold	Drogenstoff abmessen und abschließen	1	1	CURRENT_DEBT_ONLY	7	ACTION_WITH_OPEN_PATIENT	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	dold#1	Drogenstoff abmessen und abschließen	Drogenstoff abmessen und abschließen	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR090	dolkain#1	dolkain	abgemessenes heißes Drogenmaterial, Stufe II	1	1	CURRENT_DEBT_ONLY	2	STATE_AND_NEUTRAL_CARRIER	0	0	REVISED_IN_V85	EXACT_WHOLE_CORE_CONTEXT_SPLIT	DROGE+GRADE_AS_WORD_CORE	dolkain#1	abgemessen und heiß; Wert II	abgemessenes heißes Material, Stufe II	29	W1_WEAK_WORKING	35	W1_WEAK_WORKING	35	W1_WEAK_WORKING	H0_NONE	GDT684 traegt MATERIAL_ROLE, STATE_HOT und VALUE_GRADE; GDT711 lizenziert die abstrakte Wertleiter und trennt ihre lokale Gradrealisierung.	Singleton; die innere Grenze und eine konkrete Materialidentitaet bleiben offen.	REVISE	EXACT_WHOLE_STATE_INTERSECTION	MATERIAL_IDENTITY|VALUE_AXIS
AR092	dshees#1	dshees	eine Dosis vollständig eingeweichte Arzneimischung	1	1	NO_LISTED_DEBT_LOW_OR_RIVAL	6	BOUND_C1_COMPOUNDS	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	dshees#1	eine Dosis vollständig eingeweichte Arzneimischung	eine Dosis vollständig eingeweichte Arzneimischung	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR093	dshey#1	dshey	eine Dosis bis zur Mittelstufe angefeuchtete Droge	1	1	CURRENT_DEBT_ONLY	6	BOUND_C1_COMPOUNDS	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	dshey#1	eine Dosis bis zur Mittelstufe angefeuchtete Droge	eine Dosis bis zur Mittelstufe angefeuchtete Droge	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR095	dy#1	dy	.	1	1	LIVE_RIVAL	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	dy#1	.	.	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT687: vollstaendiger Action/Result/Boundary-Dispatch; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Die drei freien Belege verteilen sich auf zwei Semikola und einen Punkt und tragen keine Aktionslizenz.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: gesprochener Schließbefehl; Oberflaeche besitzt 2 getrennte Kontextlesarten; Der starke DY-Formalprior betrifft ein Atom; gebundenes dy erscheint auch in Aktionen und Resultaten und beweist kein Wort 'schließen'.	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR096	dy#2	dy	;	2	2	LIVE_RIVAL	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	dy#2	;	;	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	H0_NONE	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT687: vollstaendiger Action/Result/Boundary-Dispatch; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Die drei freien Belege verteilen sich auf zwei Semikola und einen Punkt und tragen keine Aktionslizenz.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: gesprochener Schließbefehl; Oberflaeche besitzt 2 getrennte Kontextlesarten; Der starke DY-Formalprior betrifft ein Atom; gebundenes dy erscheint auch in Aktionen und Resultaten und beweist kein Wort 'schließen'.	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR097	etyd#1	etyd	bis Mittelstufe gekühlte Zubereitung, abgeschlossen	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	etyd#1	bis Mittelstufe gekühlte Zubereitung, abgeschlossen	bis Mittelstufe gekühlte Zubereitung, abgeschlossen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Auszug|Kaltansatz	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR099	fdar#1	fdar	Blütenanteil I abmessen	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	fdar#1	Blütenanteil I abmessen	Blütenanteil I abmessen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 1 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Blütenauszug I abmessen	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR101	kal#1	kal	Rohstoffklasse I, heiß am Gradanfang	1	1	CURRENT_DEBT_ONLY	1	AL_CLASS_RETREAT	1	0	REVISED_IN_V85	ATLAS_FAMILY_CORE_CONTEXT	ROHSTOFF+KLASSENHAUPT	kal#1	heißes Material I, Anfangsstufe	Material I im heißen Anfangsansatz	26	W1_WEAK_WORKING	34	W1_WEAK_WORKING	34	W1_WEAK_WORKING	H0_NONE	GDT656 belegt die heiße K-Startzelle mit 14 reader-exakten Atlaspositionen; die aktive Stelle traegt MATERIAL_ROLE, STATE_HOT und VALUE_GRADE.	Nur eine aktive Stelle; Ansatz ist lokale Realisierung und keine neue freie K- oder AL-Bedeutung.	REVISE	ATLAS_FAMILY_INTERSECTION	MATERIAL_IDENTITY
AR102	karchees#1	karchees	vollständig getrocknete Kräutercharge des heißen Drogenanteils I	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	karchees#1	vollständig getrocknete Kräutercharge des heißen Drogenanteils I	vollständig getrocknete Kräutercharge des heißen Drogenanteils I	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: vollständig getrocknete Charge des heißen Auszugs I	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR103	kard#1	kard	erhitzter Drogenanteil I, abgezogen	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	kard#1	erhitzter Drogenanteil I, abgezogen	erhitzter Drogenanteil I, abgezogen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: abgezogener heißer Drogenauszug I	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR104	kc#1	kc	Charge unter Wärme getrockneter Droge	1	1	CURRENT_DEBT_ONLY	6	BOUND_C1_COMPOUNDS	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	kc#1	Charge unter Wärme getrockneter Droge	Charge unter Wärme getrockneter Droge	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR106	kchey#1	kchey	heiß und trocken in der Mitte des Grades	1	1	CURRENT_DEBT_ONLY	2	STATE_AND_NEUTRAL_CARRIER	1	0	REVISED_IN_V85	DIRECT_STATE_CELL_NORMALIZATION	NONE	kchey#1	heiß-trocken, Mittelstufe	heiß-trocken, Mittelstufe	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	GDT647 belegt diese genaue Zustandszelle 18-mal auf 18 Seiten, davon 17 reader-exakt; die aktive Stelle traegt Hitze, Trockenheit und Mittelposition.	Die Felder sind Arbeitstags, keine historisch bestaetigten freien Morpheme.	REVISE	DIRECT_STATE_CELL	NONE
AR107	kchod#1	kchod	heißer Auszug aus Trockengut, abgezogen und abgeschlossen	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	kchod#1	heißer Auszug aus Trockengut, abgezogen und abgeschlossen	heißer Auszug aus Trockengut, abgezogen und abgeschlossen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Absud|heiß-trockene Zubereitung	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR108	kchody#1	kchody	fertige heiß-trockene Zubereitung	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	kchody#1	fertige heiß-trockene Zubereitung	fertige heiß-trockene Zubereitung	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: heiß getrocknete Masse|Trockenextrakt	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR109	keeaiin#1	keeaiin	vollständig erhitzt, Stufe III	1	1	CURRENT_DEBT_ONLY	2	STATE_AND_NEUTRAL_CARRIER	0	0	REVISED_IN_V85	EXACT_WHOLE_CORE_CONTEXT_SPLIT	ACTIVE_PROCESS_WORDING+GRADE_AS_WORD_CORE	keeaiin#1	heiß, Endstufe; Wert III	heiß, Endstufe III	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	H0_NONE	K+EE-Geschwister tragen heißen Endbereich; GDT711 traegt AIIN als Wert III, die aktive Stelle STATE_HOT und VALUE_GRADE.	Singleton; das fehlende terminale Y macht die Kreuzung zur Ganzwortlesung, nicht zu freien K/EE/AIIN-Woertern.	REVISE	EXACT_WHOLE_STATE_INTERSECTION	VALUE_AXIS|PATIENT
AR110	keeey#1	keeey	stark erhitzt, Endstufe III	1	1	CURRENT_DEBT_ONLY	2	STATE_AND_NEUTRAL_CARRIER	0	0	AUDITED_HOLD_IN_V85	AUDITED_HOLD_OUTSIDE_STAGE_LATTICE	NONE	keeey#1	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	H0_NONE	Die aktive Ganzform traegt STATE_HOT und VALUE_GRADE und besitzt bereits eine konkrete gelernte Ganzwortlesung.	EEE liegt ausserhalb der direkten GDT647-EE-Zelle; eine scheinbare K+EEE+Y-Zerlegung wuerde mehr behaupten als der Atlas.	HOLD	AUDITED_EXACT_WHOLE_HOLD	EEE_VALUE|PATIENT
AR111	keeod#1	keeod	vollständig erhitzter und abgezogener Auszug	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	keeod#1	vollständig erhitzter und abgezogener Auszug	vollständig erhitzter und abgezogener Auszug	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Absud	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR113	keo#1	keo	Ansatz auf mittlerer Heizstufe	1	1	CURRENT_DEBT_ONLY	6	BOUND_C1_COMPOUNDS	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	keo#1	Ansatz auf mittlerer Heizstufe	Ansatz auf mittlerer Heizstufe	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR114	kodeey#1	kodeey	vollständig erhitzte und abgeschlossene Zubereitungsdosis	1	1	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	kodeey#1	vollständig erhitzte und abgeschlossene Zubereitungsdosis	vollständig erhitzte und abgeschlossene Zubereitungsdosis	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR; LOW/EXPLORATORY-Provenienz bleibt sichtbar	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR115	kor#1	kor	heiße Drogenportion	1	1	CURRENT_DEBT_ONLY	6	BOUND_C1_COMPOUNDS	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	kor#1	heiße Drogenportion	heiße Drogenportion	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR116	l#1	l	Holz, gebundene Anschlussform	1	1	NO_LISTED_DEBT_LOW_OR_RIVAL	8	HEAD_AND_OL_HOLD	2	0	HELD_FOR_LATER_REPAIR	NONE	NONE	l#1	Holz, gebundene Anschlussform	Holz, gebundene Anschlussform	32	W1_WEAK_WORKING	32	W1_WEAK_WORKING	32	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: Pfund / Gewichtseinheit	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR121	lkar#1	lkar	Anteil I der erhitzten Holzdroge	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	lkar#1	Anteil I der erhitzten Holzdroge	Anteil I der erhitzten Holzdroge	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: heiße Holzfraktion I; lebender Rivale: heißes Drogenholz	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR123	lldar#1	lldar	Anteil I der Holzdroge abmessen	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	lldar#1	Anteil I der Holzdroge abmessen	Anteil I der Holzdroge abmessen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 1 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Holzauszug I abmessen	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR126	lor#1	lor	Holzportion	1	1	CURRENT_DEBT_ONLY	8	HEAD_AND_OL_HOLD	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	lor#1	Holzportion	Holzportion	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR127	losair#1	losair	Anteil II des Holzpostens	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	losair#1	Anteil II des Holzpostens	Anteil II des Holzpostens	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Holzabsud mit Samenanteil II	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR134	oair#1	oair	Anteil II des Ansatzes	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	oair#1	Anteil II des Ansatzes	Anteil II des Ansatzes	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Auszugsfraktion II	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
