page	locus	word_index	surface_word	paradigm_schema	word_class	construction_roles	begins_q	has_H	has_OK	has_AI_N	seen_as_label
f105v	f105v.3	5	dol	d+ol	OTHER	NONE	0	0	0	0	0
f105v	f105v.3	6	okoldy	qok+ol+dy	OTHER	NONE	0	0	1	0	1
f105v	f105v.3	7	qokedy	qokedy	OK	NONE	1	0	1	0	1
f105v	f105v.3	8	opched	o+pched	OTHER	NONE	0	0	0	0	0
f105v	f105v.3	9	oteedy	oteedy	OTHER	NONE	0	0	0	0	1
f105v	f105v.3	10	qotaiin	otaiin	OTHER	NONE	1	0	0	1	1
f105v	f105v.4	0	olkeeol	ol+kee+ol	OTHER	NONE	0	0	0	0	0
f105v	f105v.4	1	orchsey	or+chs+ey	OTHER	NONE	0	0	0	0	0
f105v	f105v.4	2	qokeedy	qokeedy	OK	NONE	1	0	1	0	1
f105v	f105v.4	3	chdor	chd+or	OTHER	NONE	0	0	0	0	0
f105v	f105v.4	4	olar	olar	OTHER	NONE	0	0	0	0	1
f105v	f105v.4	5	ol	ol	OTHER	NONE	0	0	0	0	0
f105v	f105v.4	6	keeol	kee+ol	OTHER	NONE	0	0	0	0	0
f105v	f105v.4	7	chedaiin	chedaiin	OTHER	NONE	0	1	0	1	0
f105v	f105v.5	0	pchedal	pchedal	OTHER	NONE	0	0	0	0	0
f105v	f105v.5	1	qopchdy	o+pchdy	OTHER	NONE	1	0	0	0	1
f105v	f105v.5	2	daiin	daiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.5	3	chedy	chedy	H_Y	NONE	0	1	0	0	1
f105v	f105v.5	4	daiin	daiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.5	5	okaildy	okail+dy	OTHER	NONE	0	0	0	0	0
f105v	f105v.5	6	opchedaiin	o+pchedaiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.5	7	opcheo	o+pche+o	OTHER	NONE	0	1	0	0	0
f105v	f105v.5	8	olkeedy	ol+keedy	OTHER	NONE	0	0	0	0	1
f105v	f105v.5	9	sairom	sair+om	OTHER	NONE	0	0	0	0	0
f105v	f105v.6	0	dcheo	d+che+o	OTHER	NONE	0	1	0	0	0
f105v	f105v.6	1	fcheeody	fchee+ody	OTHER	NONE	0	0	0	0	0
f105v	f105v.6	2	ckheey	ckheey	OTHER	NONE	0	0	0	0	0
f105v	f105v.6	3	dar	dar	OTHER	NONE	0	0	0	0	1
f105v	f105v.6	4	aiin	aiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.6	5	al	al	OTHER	NONE	0	0	0	0	1
f105v	f105v.6	6	dar	dar	OTHER	NONE	0	0	0	0	1
f105v	f105v.6	7	ar	ar	OTHER	NONE	0	0	0	0	1
f105v	f105v.6	8	daiiidy	daiii+dy	OTHER	NONE	0	0	0	0	0
f105v	f105v.6	9	otedy	otedy	OTHER	NONE	0	0	0	0	1
f105v	f105v.6	10	oteody	ote+ody	OTHER	NONE	0	0	0	0	1
f105v	f105v.6	11	ykaiin	y+kaiin	OTHER	NONE	0	0	0	1	0
f105v	f105v.6	12	g	g	OTHER	NONE	0	0	0	0	1
f105v	f105v.7	0	ycheeo	y+chee+o	OTHER	NONE	0	1	0	0	0
f105v	f105v.7	1	lkaiin	l+kaiin	OTHER	NONE	0	0	0	1	0
f105v	f105v.7	2	otair	otair	OTHER	NONE	0	0	0	0	1
f105v	f105v.7	3	ol	ol	OTHER	NONE	0	0	0	0	0
f105v	f105v.7	4	olkaiin	ol+kaiin	OTHER	NONE	0	0	0	1	0
f105v	f105v.7	5	okairody	okair+ody	OTHER	NONE	0	0	0	0	0
f105v	f105v.7	6	lchedr	l+chedr	OTHER	NONE	0	0	0	0	0
f105v	f105v.8	0	fodal	fodal	OTHER	NONE	0	0	0	0	0
f105v	f105v.8	1	kedar	kedar	OTHER	NONE	0	0	0	0	0
f105v	f105v.8	2	olpchesd	ol+pchesd	OTHER	NONE	0	0	0	0	0
f105v	f105v.8	3	araiin	araiin	OTHER	NONE	0	0	0	1	0
f105v	f105v.8	4	ksheeol	k+chee+ol	OTHER	NONE	0	1	0	0	0
f105v	f105v.8	5	opchedy	o+pchedy	OTHER	NONE	0	1	0	0	0
f105v	f105v.8	6	pchedy	pchedy	H_Y	NONE	0	1	0	0	0
f105v	f105v.8	7	opcheddl	o+pcheddl	OTHER	NONE	0	0	0	0	0
f105v	f105v.8	8	pchdar	pchdar	OTHER	NONE	0	0	0	0	0
f105v	f105v.8	9	air	air	OTHER	NONE	0	0	0	0	1
f105v	f105v.8	10	odar	odar	OTHER	NONE	0	0	0	0	1
f105v	f105v.9	0	lcheey	l+cheey	OTHER	NONE	0	1	0	0	0
f105v	f105v.9	1	qoeees	qoeees	OTHER	NONE	1	0	0	0	0
f105v	f105v.9	2	y	y	OTHER	NONE	0	0	0	0	1
f105v	f105v.9	3	daiin	daiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.9	4	okairy	okairy	OTHER	NONE	0	0	0	0	1
f105v	f105v.9	5	otchedy	ot+chedy	OTHER	NONE	0	1	0	0	0
f105v	f105v.9	6	ockhedy	o+ckhedy	OTHER	NONE	0	0	0	0	0
f105v	f105v.9	7	otchey	ot+chey	OTHER	NONE	0	1	0	0	1
f105v	f105v.9	8	daiin	daiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.9	9	or	or	OTHER	NONE	0	0	0	0	1
f105v	f105v.9	10	r	r	OTHER	NONE	0	0	0	0	1
f105v	f105v.9	11	ail	ail	OTHER	NONE	0	0	0	0	0
f105v	f105v.9	12	l	l	OTHER	NONE	0	0	0	0	1
f105v	f105v.9	13	okam	okam	OK	NONE	0	0	1	0	1
f105v	f105v.10	0	ykeey	y+keey	OTHER	NONE	0	0	0	0	0
f105v	f105v.10	1	ky	ky	OTHER	NONE	0	0	0	0	0
f105v	f105v.10	2	che	che	OTHER	NONE	0	1	0	0	0
f105v	f105v.10	3	oiiin	oiiin	OTHER	NONE	0	0	0	0	0
f105v	f105v.10	4	dal	dar	OTHER	NONE	0	0	0	0	1
f105v	f105v.10	5	kaiin	kaiin	OTHER	NONE	0	0	0	1	0
f105v	f105v.10	6	okairo	okair+o	OTHER	NONE	0	0	0	0	0
f105v	f105v.10	7	l	l	OTHER	NONE	0	0	0	0	1
f105v	f105v.10	8	kair	kair	OTHER	NONE	0	0	0	0	0
f105v	f105v.10	9	chedy	chedy	H_Y	NONE	0	1	0	0	1
f105v	f105v.10	10	s	s	OTHER	NONE	0	0	0	0	1
f105v	f105v.10	11	odar	odar	OTHER	NONE	0	0	0	0	1
f105v	f105v.10	12	air	air	OTHER	NONE	0	0	0	0	1
f105v	f105v.10	13	al	al	OTHER	NONE	0	0	0	0	1
f105v	f105v.10	14	oral	oral	OTHER	NONE	0	0	0	0	1
f105v	f105v.10	15	odam	odam	OTHER	NONE	0	0	0	0	0
f105v	f105v.11	0	roees	r+oees	OTHER	NONE	0	0	0	0	0
f105v	f105v.11	1	aiiin	aiiin	OTHER	NONE	0	0	0	1	0
f105v	f105v.11	2	ol	ol	OTHER	NONE	0	0	0	0	0
f105v	f105v.11	3	okaiin	qokaiin	OK	NONE	0	0	1	1	1
f105v	f105v.11	4	os	os	OTHER	NONE	0	0	0	0	1
f105v	f105v.11	5	aiin	aiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.11	6	chckhodu	chckhod+u	OTHER	NONE	0	0	0	0	0
f105v	f105v.11	7	qoteedy	oteedy	OTHER	NONE	1	0	0	0	1
f105v	f105v.11	8	ckhddl	ckhddl	OTHER	NONE	0	0	0	0	0
f105v	f105v.11	9	aiir	aiir	OTHER	NONE	0	0	0	0	0
f105v	f105v.11	10	ypar	y+par	OTHER	NONE	0	0	0	0	0
f105v	f105v.11	11	kaiidy	kaii+dy	OTHER	NONE	0	0	0	0	0
f105v	f105v.12	0	ysheedy	y+sheedy	OTHER	NONE	0	1	0	0	0
f105v	f105v.12	1	aiin	aiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.12	2	okeol	oke+ol	OTHER	NONE	0	0	1	0	1
f105v	f105v.12	3	ykedor	y+ked+or	OTHER	NONE	0	0	0	0	0
f105v	f105v.12	4	ar	ar	OTHER	NONE	0	0	0	0	1
f105v	f105v.12	5	ar	ar	OTHER	NONE	0	0	0	0	1
f105v	f105v.12	6	alkair	al+kair	OTHER	NONE	0	0	0	0	0
f105v	f105v.12	7	otar	otal	OTHER	NONE	0	0	0	0	1
f105v	f105v.12	8	otaiin	otaiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.12	9	otal	otal	OTHER	NONE	0	0	0	0	1
f105v	f105v.12	10	tair	tair	OTHER	NONE	0	0	0	0	0
f105v	f105v.12	11	am	am	OTHER	NONE	0	0	0	0	1
f105v	f105v.13	0	saiin	saiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.13	1	opchedy	o+pchedy	OTHER	NONE	0	1	0	0	0
f105v	f105v.13	2	qokchdy	qok+chdy	OTHER	NONE	1	0	1	0	1
f105v	f105v.13	3	otar	otal	OTHER	NONE	0	0	0	0	1
f105v	f105v.13	4	al	al	OTHER	NONE	0	0	0	0	1
f105v	f105v.13	5	kair	kair	OTHER	NONE	0	0	0	0	0
f105v	f105v.13	6	okees	okees	OTHER	NONE	0	0	0	0	1
f105v	f105v.13	7	lkchdal	l+k+chdal	OTHER	NONE	0	0	0	0	0
f105v	f105v.14	0	pchedaiin	pchedaiin	OTHER	NONE	0	0	0	1	0
f105v	f105v.14	1	chckhdy	chckhdy	OTHER	NONE	0	0	0	0	0
f105v	f105v.14	2	qokaiir	qokaiir	OTHER	NONE	1	0	0	0	0
f105v	f105v.14	3	olpchedy	ol+pchedy	OTHER	NONE	0	1	0	0	0
f105v	f105v.14	4	olord	ol+or+d	OTHER	NONE	0	0	0	0	0
f105v	f105v.14	5	aiiin	aiiin	OTHER	NONE	0	0	0	1	0
f105v	f105v.14	6	tail	tail	OTHER	NONE	0	0	0	0	0
f105v	f105v.14	7	odar	odar	OTHER	NONE	0	0	0	0	1
f105v	f105v.14	8	kard	kar+d	OTHER	NONE	0	0	0	0	0
f105v	f105v.14	9	chtchy	cht+chy	OTHER	NONE	0	1	0	0	1
f105v	f105v.15	0	ycheey	y+cheey	OTHER	NONE	0	1	0	0	0
f105v	f105v.15	1	kar	kar	OTHER	NONE	0	0	0	0	1
f105v	f105v.15	2	ykeey	y+keey	OTHER	NONE	0	0	0	0	0
f105v	f105v.15	3	otaiin	otaiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.15	4	ot	ot	OTHER	NONE	0	0	0	0	0
f105v	f105v.15	5	al	al	OTHER	NONE	0	0	0	0	1
f105v	f105v.15	6	dar	dar	OTHER	NONE	0	0	0	0	1
f105v	f105v.15	7	chdor	chd+or	OTHER	NONE	0	0	0	0	0
f105v	f105v.15	8	kalchedy	kar+chedy	OTHER	NONE	0	1	0	0	0
f105v	f105v.15	9	opchdy	o+pchdy	OTHER	NONE	0	0	0	0	1
f105v	f105v.15	10	daiin	daiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.15	11	oraiin	oraiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.15	12	r	r	OTHER	NONE	0	0	0	0	1
f105v	f105v.16	0	daiin	daiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.16	1	cheey	cheey	H_Y	NONE	0	1	0	0	1
f105v	f105v.16	2	dal	dar	OTHER	NONE	0	0	0	0	1
f105v	f105v.16	3	chl	chl	OTHER	NONE	0	0	0	0	0
f105v	f105v.16	4	okair	okair	OTHER	NONE	0	0	0	0	1
f105v	f105v.16	5	aiin	aiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.16	6	cpheor	cphe+or	OTHER	NONE	0	0	0	0	1
f105v	f105v.16	7	aiin	aiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.16	8	okal	qokal	OK	NONE	0	0	1	0	1
f105v	f105v.16	9	chodaiin	chodaiin	OTHER	NONE	0	0	0	1	0
f105v	f105v.16	10	otaiin	otaiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.16	11	opaiim	o+paiim	OTHER	NONE	0	0	0	0	0
f105v	f105v.17	0	olr	olr	OTHER	NONE	0	0	0	0	0
f105v	f105v.17	1	aiin	aiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.17	2	chey	chey	H_Y	NONE	0	1	0	0	1
f105v	f105v.17	3	l	l	OTHER	NONE	0	0	0	0	1
f105v	f105v.17	4	raiin	raiin	OTHER	NONE	0	0	0	1	0
f105v	f105v.17	5	lkl	l+kl	OTHER	NONE	0	0	0	0	0
f105v	f105v.17	6	dl	dl	OTHER	NONE	0	0	0	0	0
f105v	f105v.17	7	lklor	l+kl+or	OTHER	NONE	0	0	0	0	0
f105v	f105v.17	8	diiin	diiin	OTHER	NONE	0	0	0	0	0
f105v	f105v.17	9	olkaiin	ol+kaiin	OTHER	NONE	0	0	0	1	0
f105v	f105v.18	0	pchor	pchor	OTHER	NONE	0	0	0	0	0
f105v	f105v.18	1	chedaiin	chedaiin	OTHER	NONE	0	1	0	1	0
f105v	f105v.18	2	okaiin	qokaiin	OK	NONE	0	0	1	1	1
f105v	f105v.18	3	cholkal	chol+kar	OTHER	NONE	0	1	0	0	0
f105v	f105v.18	4	qolkaiin	ol+kaiin	OTHER	NONE	1	0	0	1	0
f105v	f105v.18	5	oltchdy	ol+t+chdy	OTHER	NONE	0	0	0	0	0
f105v	f105v.18	6	qopchsd	o+pchsd	OTHER	NONE	1	0	0	0	0
f105v	f105v.18	7	opair	o+pair	OTHER	NONE	0	0	0	0	0
f105v	f105v.18	8	orair	orair	OTHER	NONE	0	0	0	0	0
f105v	f105v.18	9	karaim	karaim	OTHER	NONE	0	0	0	0	0
f105v	f105v.19	0	ycheey	y+cheey	OTHER	NONE	0	1	0	0	0
f105v	f105v.19	1	aiin	aiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.19	2	otleey	otl+eey	OTHER	NONE	0	0	0	0	0
f105v	f105v.19	3	lkaiir	l+kaiir	OTHER	NONE	0	0	0	0	0
f105v	f105v.19	4	cheeo	chee+o	OTHER	NONE	0	1	0	0	0
f105v	f105v.19	5	taiin	taiin	OTHER	NONE	0	0	0	1	0
f105v	f105v.19	6	okeed	okeed	OK	NONE	0	0	1	0	0
f105v	f105v.19	7	ail	ail	OTHER	NONE	0	0	0	0	0
f105v	f105v.19	8	kchey	k+chey	OTHER	NONE	0	1	0	0	1
f105v	f105v.19	9	rokaix	r+okai+x	OTHER	NONE	0	0	1	0	0
f105v	f105v.19	10	am	am	OTHER	NONE	0	0	0	0	1
f105v	f105v.20	0	porair	porair	OTHER	NONE	0	0	0	0	0
f105v	f105v.20	1	chopchdy	cho+pchdy	OTHER	NONE	0	0	0	0	0
f105v	f105v.20	2	chedain	chedain	OTHER	NONE	0	1	0	1	0
f105v	f105v.20	3	otair	otair	OTHER	NONE	0	0	0	0	1
f105v	f105v.20	4	otchod	ot+chod	OTHER	NONE	0	0	0	0	0
f105v	f105v.20	5	aiin	aiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.20	6	alol	al+ol	OTHER	NONE	0	0	0	0	0
f105v	f105v.20	7	cheo	che+o	OTHER	NONE	0	1	0	0	0
f105v	f105v.20	8	ypchedy	y+pchedy	OTHER	NONE	0	1	0	0	0
f105v	f105v.20	9	kairodl	kair+odl	OTHER	NONE	0	0	0	0	0
f105v	f105v.20	10	lpaim	l+paim	OTHER	NONE	0	0	0	0	0
f105v	f105v.21	0	ykeeo	y+kee+o	OTHER	NONE	0	0	0	0	0
f105v	f105v.21	1	daiim	daiim	OTHER	NONE	0	0	0	0	0
f105v	f105v.21	2	sheey	cheey	H_Y	NONE	0	1	0	0	1
f105v	f105v.21	3	qokaiin	qokaiin	OK	NONE	1	0	1	1	1
f105v	f105v.21	4	cheot	che+ot	OTHER	NONE	0	1	0	0	0
f105v	f105v.21	5	daiin	daiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.21	6	qoek	oe+k	OTHER	NONE	1	0	0	0	0
f105v	f105v.21	7	eeykeody	eey+ke+ody	OTHER	NONE	0	0	0	0	0
f105v	f105v.21	8	qopaiin	o+paiin	OTHER	NONE	1	0	0	1	1
f105v	f105v.21	9	or	or	OTHER	NONE	0	0	0	0	1
f105v	f105v.21	10	aiikam	aii+kam	OTHER	NONE	0	0	0	0	0
f105v	f105v.22	0	daiin	daiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.22	1	cheodaiin	che+odaiin	OTHER	NONE	0	1	0	1	0
f105v	f105v.22	2	chedal	chedar	OTHER	NONE	0	1	0	0	0
f105v	f105v.22	3	air	air	OTHER	NONE	0	0	0	0	1
f105v	f105v.22	4	okaiin	qokaiin	OK	NONE	0	0	1	1	1
f105v	f105v.22	5	cheey	cheey	H_Y	NONE	0	1	0	0	1
f105v	f105v.23	0	tcholkaiin	t+chol+kaiin	OTHER	NONE	0	1	0	1	0
f105v	f105v.23	1	odal	odar	OTHER	NONE	0	0	0	0	1
f105v	f105v.23	2	kl	kl	OTHER	NONE	0	0	0	0	0
f105v	f105v.23	3	chees	chees	OTHER	NONE	0	0	0	0	0
f105v	f105v.23	4	aiiin	aiiin	OTHER	NONE	0	0	0	1	0
f105v	f105v.23	5	shees	chees	OTHER	NONE	0	0	0	0	0
f105v	f105v.23	6	qopdaiin	o+pdaiin	OTHER	NONE	1	0	0	1	0
f105v	f105v.23	7	chods	chods	OTHER	NONE	0	0	0	0	0
f105v	f105v.23	8	alkeey	al+keey	OTHER	NONE	0	0	0	0	0
f105v	f105v.23	9	paradam	para+dam	OTHER	NONE	0	0	0	0	0
f105v	f105v.24	0	alcheey	al+cheey	OTHER	NONE	0	1	0	0	0
f105v	f105v.24	1	okaiin	qokaiin	OK	NONE	0	0	1	1	1
f105v	f105v.24	2	otar	otal	OTHER	NONE	0	0	0	0	1
f105v	f105v.24	3	oto	ot+o	OTHER	NONE	0	0	0	0	1
f105v	f105v.24	4	daiin	daiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.24	5	ckheol	ckhe+ol	OTHER	NONE	0	0	0	0	0
f105v	f105v.24	6	lkol	l+k+ol	OTHER	NONE	0	0	0	0	1
f105v	f105v.24	7	fchedypaiin	fchedy+paiin	OTHER	NONE	0	0	0	1	0
f105v	f105v.25	0	kchdaldy	k+chdal+dy	OTHER	NONE	0	0	0	0	0
f105v	f105v.25	1	alfo	al+fo	OTHER	NONE	0	0	0	0	0
f105v	f105v.25	2	lfcheedy	l+fcheedy	OTHER	NONE	0	0	0	0	0
f105v	f105v.25	3	ofoiir	o+foiir	OTHER	NONE	0	0	0	0	0
f105v	f105v.25	4	opchey	o+pchey	OTHER	NONE	0	0	0	0	1
f105v	f105v.25	5	fchedy	fchedy	OTHER	NONE	0	0	0	0	0
f105v	f105v.25	6	qotor	ot+or	OTHER	NONE	1	0	0	0	1
f105v	f105v.25	7	oeeeodr	oeee+odr	OTHER	NONE	0	0	0	0	0
f105v	f105v.25	8	qopar	o+par	OTHER	NONE	1	0	0	0	1
f105v	f105v.25	9	y	y	OTHER	NONE	0	0	0	0	1
f105v	f105v.25	10	dl	dl	OTHER	NONE	0	0	0	0	0
f105v	f105v.26	0	lkl	l+kl	OTHER	NONE	0	0	0	0	0
f105v	f105v.26	1	sheeodees	chee+od+ees	OTHER	NONE	0	1	0	0	0
f105v	f105v.26	2	otaiin	otaiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.26	3	otar	otal	OTHER	NONE	0	0	0	0	1
f105v	f105v.26	4	otal	otal	OTHER	NONE	0	0	0	0	1
f105v	f105v.26	5	or	or	OTHER	NONE	0	0	0	0	1
f105v	f105v.26	6	aiin	aiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.26	7	chedor	ched+or	OTHER	NONE	0	1	0	0	0
f105v	f105v.26	8	alkaiin	al+kaiin	OTHER	NONE	0	0	0	1	0
f105v	f105v.26	9	chs	chs	OTHER	NONE	0	0	0	0	1
f105v	f105v.26	10	alkaiin	al+kaiin	OTHER	NONE	0	0	0	1	0
f105v	f105v.26	11	ry	ry	OTHER	NONE	0	0	0	0	0
f105v	f105v.27	0	sheoe	che+oe	OTHER	NONE	0	1	0	0	0
f105v	f105v.27	1	arxor	ar+x+or	OTHER	NONE	0	0	0	0	0
f105v	f105v.27	2	eesy	eesy	OTHER	NONE	0	0	0	0	0
f105v	f105v.27	3	qopcheo	o+pche+o	OTHER	NONE	1	1	0	0	0
f105v	f105v.27	4	ain	ain	OTHER	NONE	0	0	0	1	1
f105v	f105v.27	5	orkchdy	or+k+chdy	OTHER	NONE	0	0	0	0	0
f105v	f105v.27	6	daiin	daiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.27	7	oteedy	oteedy	OTHER	NONE	0	0	0	0	1
f105v	f105v.27	8	ko	k+o	OTHER	NONE	0	0	0	0	0
f105v	f105v.27	9	lkair	l+kair	OTHER	NONE	0	0	0	0	0
f105v	f105v.27	10	otaiilody	otaiil+ody	OTHER	NONE	0	0	0	0	0
f105v	f105v.28	0	oeoar	oe+oar	OTHER	NONE	0	0	0	0	0
f105v	f105v.28	1	ar	ar	OTHER	NONE	0	0	0	0	1
f105v	f105v.28	2	al	al	OTHER	NONE	0	0	0	0	1
f105v	f105v.28	3	odor	od+or	OTHER	NONE	0	0	0	0	1
f105v	f105v.28	4	aiil	aiil	OTHER	NONE	0	0	0	0	0
f105v	f105v.28	5	otaiin	otaiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.29	0	tdol	td+ol	OTHER	NONE	0	0	0	0	0
f105v	f105v.29	1	tor	t+or	OTHER	NONE	0	0	0	0	0
f105v	f105v.29	2	oaldar	oar+dar	OTHER	NONE	0	0	0	0	0
f105v	f105v.29	3	aiir	aiir	OTHER	NONE	0	0	0	0	0
f105v	f105v.29	4	okokeedy	qok+qokeedy	OTHER	NONE	0	0	1	0	0
f105v	f105v.29	5	karody	kar+ody	OTHER	NONE	0	0	0	0	0
f105v	f105v.29	6	qoeedy	qoeedy	OTHER	NONE	1	0	0	0	0
f105v	f105v.29	7	sho	cho	OTHER	NONE	0	0	0	0	1
f105v	f105v.29	8	qopchedy	o+pchedy	OTHER	NONE	1	1	0	0	0
f105v	f105v.29	9	daiin	daiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.29	10	opairam	o+pairam	OTHER	NONE	0	0	0	0	0
f105v	f105v.30	0	dchedy	d+chedy	OTHER	NONE	0	1	0	0	1
f105v	f105v.30	1	cheey	cheey	H_Y	NONE	0	1	0	0	1
f105v	f105v.30	2	qokor	qok+or	OTHER	NONE	1	0	1	0	1
f105v	f105v.30	3	otaiin	otaiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.30	4	otair	otair	OTHER	NONE	0	0	0	0	1
f105v	f105v.30	5	otair	otair	OTHER	NONE	0	0	0	0	1
f105v	f105v.30	6	okeedy	qokeedy	OK	NONE	0	0	1	0	1
f105v	f105v.30	7	kaiin	kaiin	OTHER	NONE	0	0	0	1	0
f105v	f105v.30	8	aiin	aiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.30	9	s	s	OTHER	NONE	0	0	0	0	1
f105v	f105v.30	10	aiin	aiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.30	11	sy	sy	OTHER	NONE	0	0	0	0	1
f105v	f105v.31	0	ychtaiir	y+chtaiir	OTHER	NONE	0	0	0	0	0
f105v	f105v.31	1	aiichy	aii+chy	OTHER	NONE	0	1	0	0	0
f105v	f105v.31	2	dol	d+ol	OTHER	NONE	0	0	0	0	0
f105v	f105v.31	3	aiin	aiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.31	4	otaiin	otaiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.31	5	aiidy	aii+dy	OTHER	NONE	0	0	0	0	0
f105v	f105v.31	6	okchd	qok+chd	OTHER	NONE	0	0	1	0	0
f105v	f105v.31	7	otar	otal	OTHER	NONE	0	0	0	0	1
f105v	f105v.31	8	daiin	daiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.32	0	poar	poar	OTHER	NONE	0	0	0	0	0
f105v	f105v.32	1	keeodaiin	kee+odaiin	OTHER	NONE	0	0	0	1	0
f105v	f105v.32	2	qoair	qoair	OTHER	NONE	1	0	0	0	0
f105v	f105v.32	3	ar	ar	OTHER	NONE	0	0	0	0	1
f105v	f105v.32	4	aey	a+ey	OTHER	NONE	0	0	0	0	0
f105v	f105v.32	5	qoeedeody	qoeed+e+ody	OTHER	NONE	1	0	0	0	0
f105v	f105v.32	6	qokaiin	qokaiin	OK	NONE	1	0	1	1	1
f105v	f105v.32	7	qotedair	qotedair	OTHER	NONE	1	0	0	0	0
f105v	f105v.32	8	apo	a+po	OTHER	NONE	0	0	0	0	0
f105v	f105v.32	9	rairapy	raira+py	OTHER	NONE	0	0	0	0	0
f105v	f105v.33	0	lsheody	l+che+ody	OTHER	NONE	0	1	0	0	0
f105v	f105v.33	1	tair	tair	OTHER	NONE	0	0	0	0	0
f105v	f105v.33	2	oteey	oteey	OTHER	NONE	0	0	0	0	1
f105v	f105v.33	3	oteeo	otee+o	OTHER	NONE	0	0	0	0	0
f105v	f105v.33	4	o	o	OTHER	NONE	0	0	0	0	1
f105v	f105v.33	5	l	l	OTHER	NONE	0	0	0	0	1
f105v	f105v.33	6	otaiin	otaiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.33	7	okeey	qokeey	OK	NONE	0	0	1	0	1
f105v	f105v.33	8	qokaiin	qokaiin	OK	NONE	1	0	1	1	1
f105v	f105v.33	9	or	or	OTHER	NONE	0	0	0	0	1
f105v	f105v.33	10	aiir	aiir	OTHER	NONE	0	0	0	0	0
f105v	f105v.33	11	al	al	OTHER	NONE	0	0	0	0	1
f105v	f105v.33	12	dar	dar	OTHER	NONE	0	0	0	0	1
f105v	f105v.34	0	sheeo	chee+o	OTHER	NONE	0	1	0	0	0
f105v	f105v.34	1	daiin	daiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.34	2	chsd	chsd	OTHER	NONE	0	0	0	0	0
f105v	f105v.34	3	qokeeey	qokeeey	OK	OK_FRAME_LEFT	1	0	1	0	0
f105v	f105v.34	4	dair	dair	OTHER	OK_SLOT	0	0	0	0	1
f105v	f105v.34	5	okaiin	qokaiin	OK	OK_FRAME_RIGHT	0	0	1	1	1
f105v	f105v.34	6	otaiin	otaiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.34	7	chedaiin	chedaiin	OTHER	NONE	0	1	0	1	0
f105v	f105v.34	8	olkal	ol+kar	OTHER	NONE	0	0	0	0	1
f105v	f105v.34	9	lkldain	l+kl+dain	OTHER	NONE	0	0	0	1	0
f105v	f105v.35	0	doee	d+oee	OTHER	NONE	0	0	0	0	0
f105v	f105v.35	1	okcheeo	qok+chee+o	OTHER	NONE	0	1	1	0	0
f105v	f105v.35	2	l	l	OTHER	NONE	0	0	0	0	1
f105v	f105v.35	3	taiin	taiin	OTHER	NONE	0	0	0	1	0
f105v	f105v.35	4	otcheedy	ot+sheedy	OTHER	NONE	0	1	0	0	0
f105v	f105v.35	5	chor	chor	OTHER	NONE	0	1	0	0	1
f105v	f105v.35	6	aiin	aiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.35	7	odaiin	odaiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.35	8	chedy	chedy	H_Y	NONE	0	1	0	0	1
f105v	f105v.35	9	otaiin	otaiin	OTHER	NONE	0	0	0	1	1
f105v	f105v.35	10	al	al	OTHER	NONE	0	0	0	0	1
f105v	f105v.35	11	kaishd	kai+chd	OTHER	NONE	0	0	0	0	0
f105v	f105v.36	0	laiin	laiin	OTHER	NONE	0	0	0	1	0
f105v	f105v.36	1	sheod	che+od	OTHER	NONE	0	1	0	0	0
