page	locus	word_index	surface	root_family	root_action	position	state_role	bound_q	unit_count	signature_code	signature_reconstruction	signature_roundtrip	structural_reading	production_mode	production_source	production_operation	production_roundtrip	chosen_bits	literal_bits	strict_first	strict_last
f20v	f20v.1	3	okoy	ok	SELECT	MIDDLE	PLAIN_FORM	0	2	ok|q0|NONE|NONE|NONE|NONE+o|q0|NONE|NONE|NONE|Y	okoy	True	MIDDLE:SELECT:ok:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	ok|q0|NONE|NONE|NONE|NONE	o|q0|NONE|NONE|NONE|Y
f20v	f20v.1	4	shy	H	SELECT	MIDDLE	PLAIN_FORM	0	1	sh|q0|NONE|NONE|NONE|Y	shy	True	MIDDLE:SELECT:H:PLAIN_FORM	LITERAL		literal	True	14.90839262077375	14.90839262077375	sh|q0|NONE|NONE|NONE|Y	sh|q0|NONE|NONE|NONE|Y
f20v	f20v.1	5	pofochey	o	SELECT	MIDDLE	OPEN_FORM	0	3	o|q0|P|NONE|NONE|NONE+o|q0|F|NONE|NONE|NONE+ch|q0|NONE|E|NONE|Y	pofochey	True	MIDDLE:SELECT:o:OPEN_FORM	LITERAL		literal	True	43.67937417270812	43.67937417270812	o|q0|P|NONE|NONE|NONE	ch|q0|NONE|E|NONE|Y
f20v	f20v.1	6	opchy	o	REPEAT1	MIDDLE	PLAIN_FORM	0	2	o|q0|NONE|NONE|NONE|NONE+ch|q0|P|NONE|NONE|Y	opchy	True	MIDDLE:REPEAT1:o:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	o|q0|NONE|NONE|NONE|NONE	ch|q0|P|NONE|NONE|Y
f20v	f20v.1	7	qopy	o	ECHO2	MIDDLE	PLAIN_FORM	1	2	o|q1|NONE|NONE|NONE|NONE+EMPTY|q0|P|NONE|NONE|Y	qopy	True	MIDDLE:ECHO2:o:PLAIN_FORM+BOUND_Q	EDIT	f20v.1:6=opchy	ins@1:q,del@3:ch	True	22.954196310386877	26.8167852415475	o|q1|NONE|NONE|NONE|NONE	EMPTY|q0|P|NONE|NONE|Y
f20v	f20v.1	8	choldy	H	SELECT	MIDDLE	PLAIN_FORM	0	2	ch|q0|NONE|NONE|OL|NONE+d|q0|NONE|NONE|NONE|Y	choldy	True	MIDDLE:SELECT:H:PLAIN_FORM	LITERAL		literal	True	31.770981551934376	31.770981551934376	ch|q0|NONE|NONE|OL|NONE	d|q0|NONE|NONE|NONE|Y
f20v	f20v.1	9	opydy	o	ECHO2	MIDDLE	PLAIN_FORM	0	3	o|q0|NONE|NONE|NONE|NONE+EMPTY|q0|P|NONE|NONE|Y+d|q0|NONE|NONE|NONE|Y	opydy	True	MIDDLE:ECHO2:o:PLAIN_FORM	LITERAL		literal	True	31.770981551934376	31.770981551934376	o|q0|NONE|NONE|NONE|NONE	d|q0|NONE|NONE|NONE|Y
f20v	f20v.1	10	cphy	cph	SELECT	END	PLAIN_FORM	0	1	cph|q0|NONE|NONE|NONE|Y	cphy	True	END:SELECT:cph:PLAIN_FORM	LITERAL		literal	True	14.90839262077375	14.90839262077375	cph|q0|NONE|NONE|NONE|Y	cph|q0|NONE|NONE|NONE|Y
f20v	f20v.2	1	sos	s	SELECT	START	PLAIN_FORM	0	2	s|q0|NONE|NONE|NONE|NONE+os|q0|NONE|NONE|NONE|NONE	sos	True	START:SELECT:s:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	s|q0|NONE|NONE|NONE|NONE	os|q0|NONE|NONE|NONE|NONE
f20v	f20v.2	2	ykoiin	EMPTY	SELECT	MIDDLE	PLAIN_FORM	0	3	EMPTY|q0|NONE|NONE|NONE|Y+k|q0|NONE|NONE|NONE|NONE+oii|q0|NONE|NONE|NONE|N	ykoiin	True	MIDDLE:SELECT:EMPTY:PLAIN_FORM	LITERAL		literal	True	36.725177862321246	36.725177862321246	EMPTY|q0|NONE|NONE|NONE|Y	oii|q0|NONE|NONE|NONE|N
f20v	f20v.2	3	cheol	H	SELECT	MIDDLE	PLAIN_FORM	0	2	ch|q0|NONE|E|NONE|NONE+ol|q0|NONE|NONE|NONE|NONE	cheol	True	MIDDLE:SELECT:H:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	ch|q0|NONE|E|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f20v	f20v.2	4	chol	H	REPEAT1	MIDDLE	RESOLVE	0	1	ch|q0|NONE|NONE|OL|NONE	chol	True	MIDDLE:REPEAT1:H:RESOLVE	EDIT	f20v.2:3=cheol	del@2:e	True	11.0	21.862588931160623	ch|q0|NONE|NONE|OL|NONE	ch|q0|NONE|NONE|OL|NONE
f20v	f20v.2	5	choiin	choii	SELECT	MIDDLE	PLAIN_FORM	0	1	choii|q0|NONE|NONE|NONE|N	choiin	True	MIDDLE:SELECT:choii:PLAIN_FORM	LITERAL		literal	True	31.770981551934376	31.770981551934376	choii|q0|NONE|NONE|NONE|N	choii|q0|NONE|NONE|NONE|N
f20v	f20v.2	6	checthy	H	ECHO2	MIDDLE	PLAIN_FORM	0	2	ch|q0|NONE|E|NONE|NONE+cth|q0|NONE|NONE|NONE|Y	checthy	True	MIDDLE:ECHO2:H:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	ch|q0|NONE|E|NONE|NONE	cth|q0|NONE|NONE|NONE|Y
f20v	f20v.2	7	otol	ot	SELECT	MIDDLE	PLAIN_FORM	0	2	ot|q0|NONE|NONE|NONE|NONE+ol|q0|NONE|NONE|NONE|NONE	otol	True	MIDDLE:SELECT:ot:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	ot|q0|NONE|NONE|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f20v	f20v.2	8	chol	H	ECHO2	MIDDLE	RESOLVE	0	1	ch|q0|NONE|NONE|OL|NONE	chol	True	MIDDLE:ECHO2:H:RESOLVE	SPLIT_PREFIX	f20v.1:8=choldy	split_prefix	True	15.0	21.862588931160623	ch|q0|NONE|NONE|OL|NONE	ch|q0|NONE|NONE|OL|NONE
f20v	f20v.2	9	chodaiin	chod	SELECT	MIDDLE	RESOLVE	0	1	chod|q0|NONE|NONE|AII|N	chodaiin	True	MIDDLE:SELECT:chod:RESOLVE	LITERAL		literal	True	43.67937417270812	43.67937417270812	chod|q0|NONE|NONE|AII|N	chod|q0|NONE|NONE|AII|N
f20v	f20v.2	10	oty	ot	SELECT	END	PLAIN_FORM	0	1	ot|q0|NONE|NONE|NONE|Y	oty	True	END:SELECT:ot:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	ot|q0|NONE|NONE|NONE|Y	ot|q0|NONE|NONE|NONE|Y
f20v	f20v.3	1	okchy	ok	SELECT	START	PLAIN_FORM	0	2	ok|q0|NONE|NONE|NONE|NONE+ch|q0|NONE|NONE|NONE|Y	okchy	True	START:SELECT:ok:PLAIN_FORM	EDIT	f20v.1:6=opchy	sub@2:p>k	True	22.954196310386877	26.8167852415475	ok|q0|NONE|NONE|NONE|NONE	ch|q0|NONE|NONE|NONE|Y
f20v	f20v.3	2	sho	sho	SELECT	MIDDLE	PLAIN_FORM	0	1	sho|q0|NONE|NONE|NONE|NONE	sho	True	MIDDLE:SELECT:sho:PLAIN_FORM	LITERAL		literal	True	14.90839262077375	14.90839262077375	sho|q0|NONE|NONE|NONE|NONE	sho|q0|NONE|NONE|NONE|NONE
f20v	f20v.3	3	kchol	k	SELECT	MIDDLE	PLAIN_FORM	0	2	k|q0|NONE|NONE|NONE|NONE+ch|q0|NONE|NONE|OL|NONE	kchol	True	MIDDLE:SELECT:k:PLAIN_FORM	EDIT	f20v.2:8=chol	ins@1:k	True	19.954196310386877	26.8167852415475	k|q0|NONE|NONE|NONE|NONE	ch|q0|NONE|NONE|OL|NONE
f20v	f20v.3	4	shol	H	SELECT	MIDDLE	RESOLVE	0	1	sh|q0|NONE|NONE|OL|NONE	shol	True	MIDDLE:SELECT:H:RESOLVE	EDIT	f20v.2:8=chol	sub@1:ch>sh	True	19.954196310386877	21.862588931160623	sh|q0|NONE|NONE|OL|NONE	sh|q0|NONE|NONE|OL|NONE
f20v	f20v.3	5	chcthy	chcth	SELECT	MIDDLE	PLAIN_FORM	0	1	chcth|q0|NONE|NONE|NONE|Y	chcthy	True	MIDDLE:SELECT:chcth:PLAIN_FORM	EDIT	f20v.2:6=checthy	del@2:e	True	17.0	21.862588931160623	chcth|q0|NONE|NONE|NONE|Y	chcth|q0|NONE|NONE|NONE|Y
f20v	f20v.3	6	qoty	ot	SELECT	MIDDLE	PLAIN_FORM	1	1	ot|q1|NONE|NONE|NONE|Y	qoty	True	MIDDLE:SELECT:ot:PLAIN_FORM+BOUND_Q	EDIT	f20v.2:10=oty	ins@1:q	True	19.954196310386877	26.8167852415475	ot|q1|NONE|NONE|NONE|Y	ot|q1|NONE|NONE|NONE|Y
f20v	f20v.3	7	chy	H	SELECT	MIDDLE	PLAIN_FORM	0	1	ch|q0|NONE|NONE|NONE|Y	chy	True	MIDDLE:SELECT:H:PLAIN_FORM	LITERAL		literal	True	14.90839262077375	14.90839262077375	ch|q0|NONE|NONE|NONE|Y	ch|q0|NONE|NONE|NONE|Y
f20v	f20v.3	8	tolshy	t	SELECT	MIDDLE	PLAIN_FORM	0	3	t|q0|NONE|NONE|NONE|NONE+ol|q0|NONE|NONE|NONE|NONE+sh|q0|NONE|NONE|NONE|Y	tolshy	True	MIDDLE:SELECT:t:PLAIN_FORM	LITERAL		literal	True	31.770981551934376	31.770981551934376	t|q0|NONE|NONE|NONE|NONE	sh|q0|NONE|NONE|NONE|Y
f20v	f20v.3	9	qotchy	ot	SELECT	END	PLAIN_FORM	1	2	ot|q1|NONE|NONE|NONE|NONE+ch|q0|NONE|NONE|NONE|Y	qotchy	True	END:SELECT:ot:PLAIN_FORM+BOUND_Q	LITERAL		literal	True	31.770981551934376	31.770981551934376	ot|q1|NONE|NONE|NONE|NONE	ch|q0|NONE|NONE|NONE|Y
f20v	f20v.4	1	sho	sho	SELECT	START	PLAIN_FORM	0	1	sho|q0|NONE|NONE|NONE|NONE	sho	True	START:SELECT:sho:PLAIN_FORM	COPY	f20v.3:2=sho	exact	True	10.0	14.90839262077375	sho|q0|NONE|NONE|NONE|NONE	sho|q0|NONE|NONE|NONE|NONE
f20v	f20v.4	2	or	or	SELECT	MIDDLE	PLAIN_FORM	0	1	or|q0|NONE|NONE|NONE|NONE	or	True	MIDDLE:SELECT:or:PLAIN_FORM	LITERAL		literal	True	14.90839262077375	14.90839262077375	or|q0|NONE|NONE|NONE|NONE	or|q0|NONE|NONE|NONE|NONE
f20v	f20v.4	3	aiin	aii	SELECT	MIDDLE	PLAIN_FORM	0	1	aii|q0|NONE|NONE|NONE|N	aiin	True	MIDDLE:SELECT:aii:PLAIN_FORM	SPLIT_SUFFIX	f20v.2:9=chodaiin	split_suffix	True	15.0	26.8167852415475	aii|q0|NONE|NONE|NONE|N	aii|q0|NONE|NONE|NONE|N
f20v	f20v.4	4	shol	H	SELECT	MIDDLE	RESOLVE	0	1	sh|q0|NONE|NONE|OL|NONE	shol	True	MIDDLE:SELECT:H:RESOLVE	COPY	f20v.3:4=shol	exact	True	10.0	21.862588931160623	sh|q0|NONE|NONE|OL|NONE	sh|q0|NONE|NONE|OL|NONE
f20v	f20v.4	5	daiin	d	SELECT	END	RESOLVE	0	1	d|q0|NONE|NONE|AII|N	daiin	True	END:SELECT:d:RESOLVE	SPLIT_SUFFIX	f20v.2:9=chodaiin	split_suffix	True	15.0	31.770981551934376	d|q0|NONE|NONE|AII|N	d|q0|NONE|NONE|AII|N
f20v	f20v.5	1	tshol	t	SELECT	START	PLAIN_FORM	0	2	t|q0|NONE|NONE|NONE|NONE+sh|q0|NONE|NONE|OL|NONE	tshol	True	START:SELECT:t:PLAIN_FORM	EDIT	f20v.4:4=shol	ins@1:t	True	17.954196310386877	26.8167852415475	t|q0|NONE|NONE|NONE|NONE	sh|q0|NONE|NONE|OL|NONE
f20v	f20v.5	2	folchol	ol	SELECT	MIDDLE	PLAIN_FORM	0	2	ol|q0|F|NONE|NONE|NONE+ch|q0|NONE|NONE|OL|NONE	folchol	True	MIDDLE:SELECT:ol:PLAIN_FORM	LITERAL		literal	True	36.725177862321246	36.725177862321246	ol|q0|F|NONE|NONE|NONE	ch|q0|NONE|NONE|OL|NONE
f20v	f20v.5	3	otor	ot	SELECT	MIDDLE	PLAIN_FORM	0	2	ot|q0|NONE|NONE|NONE|NONE+or|q0|NONE|NONE|NONE|NONE	otor	True	MIDDLE:SELECT:ot:PLAIN_FORM	EDIT	f20v.2:7=otol	sub@4:l>r	True	24.954196310386877	26.8167852415475	ot|q0|NONE|NONE|NONE|NONE	or|q0|NONE|NONE|NONE|NONE
f20v	f20v.5	4	shol	H	SELECT	MIDDLE	RESOLVE	0	1	sh|q0|NONE|NONE|OL|NONE	shol	True	MIDDLE:SELECT:H:RESOLVE	COPY	f20v.4:4=shol	exact	True	8.0	21.862588931160623	sh|q0|NONE|NONE|OL|NONE	sh|q0|NONE|NONE|OL|NONE
f20v	f20v.5	5	shor	H	REPEAT1	MIDDLE	RESOLVE	0	1	sh|q0|NONE|NONE|OR|NONE	shor	True	MIDDLE:REPEAT1:H:RESOLVE	EDIT	f20v.5:4=shol	sub@3:l>r	True	15.954196310386875	21.862588931160623	sh|q0|NONE|NONE|OR|NONE	sh|q0|NONE|NONE|OR|NONE
f20v	f20v.5	6	fshodchy	shod	SELECT	MIDDLE	PLAIN_FORM	0	2	shod|q0|F|NONE|NONE|NONE+ch|q0|NONE|NONE|NONE|Y	fshodchy	True	MIDDLE:SELECT:shod:PLAIN_FORM	LITERAL		literal	True	36.725177862321246	36.725177862321246	shod|q0|F|NONE|NONE|NONE	ch|q0|NONE|NONE|NONE|Y
f20v	f20v.5	7	otchy	ot	SELECT	MIDDLE	PLAIN_FORM	0	2	ot|q0|NONE|NONE|NONE|NONE+ch|q0|NONE|NONE|NONE|Y	otchy	True	MIDDLE:SELECT:ot:PLAIN_FORM	SPLIT_SUFFIX	f20v.3:9=qotchy	split_suffix	True	15.0	26.8167852415475	ot|q0|NONE|NONE|NONE|NONE	ch|q0|NONE|NONE|NONE|Y
f20v	f20v.5	8	chcphy	chcph	SELECT	MIDDLE	PLAIN_FORM	0	1	chcph|q0|NONE|NONE|NONE|Y	chcphy	True	MIDDLE:SELECT:chcph:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	chcph|q0|NONE|NONE|NONE|Y	chcph|q0|NONE|NONE|NONE|Y
f20v	f20v.5	9	dy	d	SELECT	END	PLAIN_FORM	0	1	d|q0|NONE|NONE|NONE|Y	dy	True	END:SELECT:d:PLAIN_FORM	LITERAL		literal	True	14.90839262077375	14.90839262077375	d|q0|NONE|NONE|NONE|Y	d|q0|NONE|NONE|NONE|Y
f20v	f20v.6	1	doiiin	d	SELECT	START	PLAIN_FORM	0	2	d|q0|NONE|NONE|NONE|NONE+oiii|q0|NONE|NONE|NONE|N	doiiin	True	START:SELECT:d:PLAIN_FORM	EDIT	f20v.4:5=daiin	ins@2:o,sub@2:a>i	True	33.90839262077375	36.725177862321246	d|q0|NONE|NONE|NONE|NONE	oiii|q0|NONE|NONE|NONE|N
f20v	f20v.6	2	chockhy	cho	SELECT	MIDDLE	PLAIN_FORM	0	2	cho|q0|NONE|NONE|NONE|NONE+ckh|q0|NONE|NONE|NONE|Y	chockhy	True	MIDDLE:SELECT:cho:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	cho|q0|NONE|NONE|NONE|NONE	ckh|q0|NONE|NONE|NONE|Y
f20v	f20v.6	3	dan	d	ECHO2	MIDDLE	PLAIN_FORM	0	1	d|q0|NONE|NONE|A|N	dan	True	MIDDLE:ECHO2:d:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	d|q0|NONE|NONE|A|N	d|q0|NONE|NONE|A|N
f20v	f20v.6	4	cheoy	H	SELECT	MIDDLE	PLAIN_FORM	0	2	ch|q0|NONE|E|NONE|NONE+o|q0|NONE|NONE|NONE|Y	cheoy	True	MIDDLE:SELECT:H:PLAIN_FORM	EDIT	f20v.2:6=checthy	sub@3:cth>o	True	24.954196310386877	26.8167852415475	ch|q0|NONE|E|NONE|NONE	o|q0|NONE|NONE|NONE|Y
f20v	f20v.6	5	shos	shos	SELECT	MIDDLE	PLAIN_FORM	0	1	shos|q0|NONE|NONE|NONE|NONE	shos	True	MIDDLE:SELECT:shos:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	shos|q0|NONE|NONE|NONE|NONE	shos|q0|NONE|NONE|NONE|NONE
f20v	f20v.6	6	cheos	H	ECHO2	MIDDLE	PLAIN_FORM	0	2	ch|q0|NONE|E|NONE|NONE+os|q0|NONE|NONE|NONE|NONE	cheos	True	MIDDLE:ECHO2:H:PLAIN_FORM	EDIT	f20v.6:5=shos	ins@1:ch,sub@1:sh>e	True	25.90839262077375	26.8167852415475	ch|q0|NONE|E|NONE|NONE	os|q0|NONE|NONE|NONE|NONE
f20v	f20v.6	7	char	H	REPEAT1	MIDDLE	RESOLVE	0	1	ch|q0|NONE|NONE|AR|NONE	char	True	MIDDLE:REPEAT1:H:RESOLVE	LITERAL		literal	True	21.862588931160623	21.862588931160623	ch|q0|NONE|NONE|AR|NONE	ch|q0|NONE|NONE|AR|NONE
f20v	f20v.6	8	aiin	aii	SELECT	END	PLAIN_FORM	0	1	aii|q0|NONE|NONE|NONE|N	aiin	True	END:SELECT:aii:PLAIN_FORM	COPY	f20v.4:3=aiin	exact	True	12.0	26.8167852415475	aii|q0|NONE|NONE|NONE|N	aii|q0|NONE|NONE|NONE|N
f20v	f20v.7	1	shocthy	sho	SELECT	START	PLAIN_FORM	0	2	sho|q0|NONE|NONE|NONE|NONE+cth|q0|NONE|NONE|NONE|Y	shocthy	True	START:SELECT:sho:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	sho|q0|NONE|NONE|NONE|NONE	cth|q0|NONE|NONE|NONE|Y
f20v	f20v.7	2	sho	sho	REPEAT1	MIDDLE	PLAIN_FORM	0	1	sho|q0|NONE|NONE|NONE|NONE	sho	True	MIDDLE:REPEAT1:sho:PLAIN_FORM	SPLIT_PREFIX	f20v.7:1=shocthy	split_prefix	True	7.0	14.90839262077375	sho|q0|NONE|NONE|NONE|NONE	sho|q0|NONE|NONE|NONE|NONE
f20v	f20v.7	3	cthy	cth	SELECT	MIDDLE	PLAIN_FORM	0	1	cth|q0|NONE|NONE|NONE|Y	cthy	True	MIDDLE:SELECT:cth:PLAIN_FORM	LITERAL		literal	True	14.90839262077375	14.90839262077375	cth|q0|NONE|NONE|NONE|Y	cth|q0|NONE|NONE|NONE|Y
f20v	f20v.7	4	daiin	d	SELECT	MIDDLE	RESOLVE	0	1	d|q0|NONE|NONE|AII|N	daiin	True	MIDDLE:SELECT:d:RESOLVE	COPY	f20v.4:5=daiin	exact	True	12.0	31.770981551934376	d|q0|NONE|NONE|AII|N	d|q0|NONE|NONE|AII|N
f20v	f20v.7	5	sheoy	H	SELECT	MIDDLE	PLAIN_FORM	0	2	sh|q0|NONE|E|NONE|NONE+o|q0|NONE|NONE|NONE|Y	sheoy	True	MIDDLE:SELECT:H:PLAIN_FORM	EDIT	f20v.6:4=cheoy	sub@1:ch>sh	True	22.954196310386877	26.8167852415475	sh|q0|NONE|E|NONE|NONE	o|q0|NONE|NONE|NONE|Y
f20v	f20v.7	6	tey	t	SELECT	MIDDLE	RELAY	0	1	t|q0|NONE|E|NONE|Y	tey	True	MIDDLE:SELECT:t:RELAY	EDIT	f20v.7:5=sheoy	sub@1:sh>t,del@3:o	True	20.954196310386877	21.862588931160623	t|q0|NONE|E|NONE|Y	t|q0|NONE|E|NONE|Y
f20v	f20v.7	7	s	s	SELECT	MIDDLE	PLAIN_FORM	0	1	s|q0|NONE|NONE|NONE|NONE	s	True	MIDDLE:SELECT:s:PLAIN_FORM	LITERAL		literal	True	9.954196310386875	9.954196310386875	s|q0|NONE|NONE|NONE|NONE	s|q0|NONE|NONE|NONE|NONE
f20v	f20v.7	8	soaiin	s	REPEAT1	END	PLAIN_FORM	0	2	s|q0|NONE|NONE|NONE|NONE+o|q0|NONE|NONE|AII|N	soaiin	True	END:REPEAT1:s:PLAIN_FORM	EDIT	f20v.2:9=chodaiin	sub@1:ch>s,del@3:d	True	32.95419631038688	36.725177862321246	s|q0|NONE|NONE|NONE|NONE	o|q0|NONE|NONE|AII|N
f20v	f20v.8	1	shain	H	SELECT	START	RESOLVE	0	1	sh|q0|NONE|NONE|AI|N	shain	True	START:SELECT:H:RESOLVE	LITERAL		literal	True	26.8167852415475	26.8167852415475	sh|q0|NONE|NONE|AI|N	sh|q0|NONE|NONE|AI|N
f20v	f20v.8	2	choraly	chor	SELECT	MIDDLE	RESOLVE	0	1	chor|q0|NONE|NONE|AL|Y	choraly	True	MIDDLE:SELECT:chor:RESOLVE	LITERAL		literal	True	36.725177862321246	36.725177862321246	chor|q0|NONE|NONE|AL|Y	chor|q0|NONE|NONE|AL|Y
f20v	f20v.8	3	sho	sho	SELECT	MIDDLE	PLAIN_FORM	0	1	sho|q0|NONE|NONE|NONE|NONE	sho	True	MIDDLE:SELECT:sho:PLAIN_FORM	COPY	f20v.7:2=sho	exact	True	10.0	14.90839262077375	sho|q0|NONE|NONE|NONE|NONE	sho|q0|NONE|NONE|NONE|NONE
f20v	f20v.8	4	ar	ar	SELECT	MIDDLE	PLAIN_FORM	0	1	ar|q0|NONE|NONE|NONE|NONE	ar	True	MIDDLE:SELECT:ar:PLAIN_FORM	SPLIT_SUFFIX	f20v.6:7=char	split_suffix	True	13.0	14.90839262077375	ar|q0|NONE|NONE|NONE|NONE	ar|q0|NONE|NONE|NONE|NONE
f20v	f20v.8	5	chy	H	SELECT	MIDDLE	PLAIN_FORM	0	1	ch|q0|NONE|NONE|NONE|Y	chy	True	MIDDLE:SELECT:H:PLAIN_FORM	COPY	f20v.3:7=chy	exact	True	14.0	14.90839262077375	ch|q0|NONE|NONE|NONE|Y	ch|q0|NONE|NONE|NONE|Y
f20v	f20v.8	6	daiin	d	SELECT	MIDDLE	RESOLVE	0	1	d|q0|NONE|NONE|AII|N	daiin	True	MIDDLE:SELECT:d:RESOLVE	COPY	f20v.7:4=daiin	exact	True	10.0	31.770981551934376	d|q0|NONE|NONE|AII|N	d|q0|NONE|NONE|AII|N
f20v	f20v.8	7	d	d	REPEAT1	MIDDLE	PLAIN_FORM	0	1	d|q0|NONE|NONE|NONE|NONE	d	True	MIDDLE:REPEAT1:d:PLAIN_FORM	SPLIT_PREFIX	f20v.8:6=daiin	split_prefix	True	7.0	9.954196310386875	d|q0|NONE|NONE|NONE|NONE	d|q0|NONE|NONE|NONE|NONE
f20v	f20v.8	8	s	s	SELECT	END	PLAIN_FORM	0	1	s|q0|NONE|NONE|NONE|NONE	s	True	END:SELECT:s:PLAIN_FORM	LITERAL		literal	True	9.954196310386875	9.954196310386875	s|q0|NONE|NONE|NONE|NONE	s|q0|NONE|NONE|NONE|NONE
f20v	f20v.9	1	ykchy	EMPTY	SELECT	START	PLAIN_FORM	0	3	EMPTY|q0|NONE|NONE|NONE|Y+k|q0|NONE|NONE|NONE|NONE+ch|q0|NONE|NONE|NONE|Y	ykchy	True	START:SELECT:EMPTY:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	EMPTY|q0|NONE|NONE|NONE|Y	ch|q0|NONE|NONE|NONE|Y
f20v	f20v.9	2	keody	k	SELECT	MIDDLE	PLAIN_FORM	0	2	k|q0|NONE|E|NONE|NONE+od|q0|NONE|NONE|NONE|Y	keody	True	MIDDLE:SELECT:k:PLAIN_FORM	LITERAL		literal	True	31.770981551934376	31.770981551934376	k|q0|NONE|E|NONE|NONE	od|q0|NONE|NONE|NONE|Y
f20v	f20v.9	3	cho	cho	SELECT	MIDDLE	PLAIN_FORM	0	1	cho|q0|NONE|NONE|NONE|NONE	cho	True	MIDDLE:SELECT:cho:PLAIN_FORM	SPLIT_PREFIX	f20v.8:2=choraly	split_prefix	True	13.0	14.90839262077375	cho|q0|NONE|NONE|NONE|NONE	cho|q0|NONE|NONE|NONE|NONE
f20v	f20v.9	4	cthy	cth	SELECT	MIDDLE	PLAIN_FORM	0	1	cth|q0|NONE|NONE|NONE|Y	cthy	True	MIDDLE:SELECT:cth:PLAIN_FORM	COPY	f20v.7:3=cthy	exact	True	12.0	14.90839262077375	cth|q0|NONE|NONE|NONE|Y	cth|q0|NONE|NONE|NONE|Y
f20v	f20v.9	5	chol	H	SELECT	MIDDLE	RESOLVE	0	1	ch|q0|NONE|NONE|OL|NONE	chol	True	MIDDLE:SELECT:H:RESOLVE	COPY	f20v.2:8=chol	exact	True	14.0	21.862588931160623	ch|q0|NONE|NONE|OL|NONE	ch|q0|NONE|NONE|OL|NONE
f20v	f20v.9	6	shd	shd	SELECT	MIDDLE	PLAIN_FORM	0	1	shd|q0|NONE|NONE|NONE|NONE	shd	True	MIDDLE:SELECT:shd:PLAIN_FORM	LITERAL		literal	True	14.90839262077375	14.90839262077375	shd|q0|NONE|NONE|NONE|NONE	shd|q0|NONE|NONE|NONE|NONE
f20v	f20v.9	7	qoty	ot	SELECT	MIDDLE	PLAIN_FORM	1	1	ot|q1|NONE|NONE|NONE|Y	qoty	True	MIDDLE:SELECT:ot:PLAIN_FORM+BOUND_Q	COPY	f20v.3:6=qoty	exact	True	14.0	26.8167852415475	ot|q1|NONE|NONE|NONE|Y	ot|q1|NONE|NONE|NONE|Y
f20v	f20v.9	8	d	d	SELECT	END	PLAIN_FORM	0	1	d|q0|NONE|NONE|NONE|NONE	d	True	END:SELECT:d:PLAIN_FORM	LITERAL		literal	True	9.954196310386875	9.954196310386875	d|q0|NONE|NONE|NONE|NONE	d|q0|NONE|NONE|NONE|NONE
f20v	f20v.10	1	shokaiin	shok	SELECT	START	RESOLVE	0	1	shok|q0|NONE|NONE|AII|N	shokaiin	True	START:SELECT:shok:RESOLVE	EDIT	f20v.7:8=soaiin	sub@1:s>sh,ins@3:k	True	35.90839262077375	43.67937417270812	shok|q0|NONE|NONE|AII|N	shok|q0|NONE|NONE|AII|N
f20v	f20v.10	2	chocthy	cho	SELECT	MIDDLE	PLAIN_FORM	0	2	cho|q0|NONE|NONE|NONE|NONE+cth|q0|NONE|NONE|NONE|Y	chocthy	True	MIDDLE:SELECT:cho:PLAIN_FORM	COMBINE	f20v.9:3=cho+cthy	combine	True	7.0	26.8167852415475	cho|q0|NONE|NONE|NONE|NONE	cth|q0|NONE|NONE|NONE|Y
f20v	f20v.10	3	chol	H	SELECT	MIDDLE	RESOLVE	0	1	ch|q0|NONE|NONE|OL|NONE	chol	True	MIDDLE:SELECT:H:RESOLVE	COPY	f20v.9:5=chol	exact	True	8.0	21.862588931160623	ch|q0|NONE|NONE|OL|NONE	ch|q0|NONE|NONE|OL|NONE
f20v	f20v.10	4	daiin	d	SELECT	MIDDLE	RESOLVE	0	1	d|q0|NONE|NONE|AII|N	daiin	True	MIDDLE:SELECT:d:RESOLVE	COPY	f20v.8:6=daiin	exact	True	10.0	31.770981551934376	d|q0|NONE|NONE|AII|N	d|q0|NONE|NONE|AII|N
f20v	f20v.10	5	chy	H	ECHO2	MIDDLE	PLAIN_FORM	0	1	ch|q0|NONE|NONE|NONE|Y	chy	True	MIDDLE:ECHO2:H:PLAIN_FORM	COPY	f20v.8:5=chy	exact	True	12.0	14.90839262077375	ch|q0|NONE|NONE|NONE|Y	ch|q0|NONE|NONE|NONE|Y
