statement_id	record_unit_id	page	statement_ordinal	entry_boundary_class	selected_short_card_skeleton	pre_owner	pre_active_item	pre_target	pre_previous_item	register_operations	resolved_previous_for_voriges	post_owner	post_active_item	post_target	post_previous_item	required_silent_slots	evidence_channels	creative_source_clause	status
B1-S018	B1	f81v	18	WITHIN_LOCUS_FIELD_BOUNDARY	F040[∅] > F041[∅]	OWNER_B1	ITEM_B1_02	TARGET_B1_02	ITEM_B1_02	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B1	ITEM_B1_02	NONE	ITEM_B1_02	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	fülle danach das Gefäß || wende es an der markierten Stelle an ; bis es klar ist ; lasse die Flüssigkeit sich setzen und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B1-S019	B1	f81v	19	WITHIN_LOCUS_FIELD_BOUNDARY	F042[∅]	OWNER_B1	ITEM_B1_02	NONE	ITEM_B1_02	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B1	ITEM_B1_02	NONE	ITEM_B1_02	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	lasse es bis zur Bereitschaft stehen und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B1-S020	B1	f81v	20	WITHIN_LOCUS_FIELD_BOUNDARY	F043[∅]	OWNER_B1	ITEM_B1_02	NONE	ITEM_B1_02	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B1	ITEM_B1_02	NONE	ITEM_B1_02	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	bei sanfter Wärme ; seihe es einmal durch ein Tuch und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B1-S021	B1	f81v	21	WITHIN_LOCUS_FIELD_BOUNDARY	F044[ZIEL?]	OWNER_B1	ITEM_B1_02	NONE	ITEM_B1_02	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET|INTRODUCE_TARGET_SLOT	NOT_SELECTED	OWNER_B1	ITEM_B1_02	TARGET_B1_03	ITEM_B1_02	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT|TARGET_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	An die bezeichnete Zielstelle führen	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B2-S001	B2	f82r	1	RECORD_START	F045[∅]	OWNER_B2	NONE	NONE	NONE	CARRY_OWNER|INTRODUCE_ACTIVE_ITEM	NOT_SELECTED	OWNER_B2	ITEM_B2_01	NONE	NONE	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=RECORD_START|EXACT_V60_SHORT_CARD	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B2-S002	B2	f82r	2	WITHIN_LOCUS_FIELD_BOUNDARY	F046[∅]	OWNER_B2	ITEM_B2_01	NONE	NONE	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B2	ITEM_B2_01	NONE	ITEM_B2_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B2-S003	B2	f82r	3	WITHIN_LOCUS_FIELD_BOUNDARY	F047[∅]	OWNER_B2	ITEM_B2_01	NONE	ITEM_B2_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B2	ITEM_B2_01	NONE	ITEM_B2_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	gib einen abgemessenen Anteil in das Gefäß ; Diese aktive Portion ; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B2-S004	B2	f82r	4	WITHIN_LOCUS_FIELD_BOUNDARY	F048[∅] > F049[TEMPERIEREN?]	OWNER_B2	ITEM_B2_01	NONE	ITEM_B2_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B2	ITEM_B2_01	NONE	ITEM_B2_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	mische beide Anteile zusammen ; die zweite Öffnung ; und gehe zum nächsten Becken weiter || temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; seihe es klar und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B2-S005	B2	f82r	5	WITHIN_LOCUS_FIELD_BOUNDARY	F050[∅] > F051[∅]	OWNER_B2	ITEM_B2_01	NONE	ITEM_B2_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B2	ITEM_B2_01	NONE	ITEM_B2_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	fahre am zweiten Lauf fort ; durch ein Tuch ; durch die verbundenen Läufe ; beginne den nächsten abgemessenen Posten || beginne den nächsten abgemessenen Posten ; unter derselben Einstellung ; das breite Gefäß ; ziehe es ab und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B2-S006	B2	f82r	6	WITHIN_LOCUS_FIELD_BOUNDARY	F052[ANWENDEN?]	OWNER_B2	ITEM_B2_01	NONE	ITEM_B2_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B2	ITEM_B2_01	NONE	ITEM_B2_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT|TARGET_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	das bereitete Öl ; mische beide Anteile zusammen ; über der örtlich bezeichneten Stelle ; Die aktive Portion verwenden	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B2-S007	B2	f82r	7	START_NEW_CLAUSE	F053[∅]	OWNER_B2	ITEM_B2_01	NONE	ITEM_B2_01	CARRY_OWNER|STORE_PREVIOUS_ITEM|INTRODUCE_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B2	ITEM_B2_02	NONE	ITEM_B2_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=START_NEW_CLAUSE|EXACT_V60_SHORT_CARD	gib sauberes Wasser hinzu und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B2-S008	B2	f82r	8	WITHIN_LOCUS_FIELD_BOUNDARY	F054[∅]	OWNER_B2	ITEM_B2_02	NONE	ITEM_B2_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B2	ITEM_B2_02	NONE	ITEM_B2_02	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	für dieselbe Dauer wie zuvor ; über der örtlich bezeichneten Stelle ; lasse es bis zur Bereitschaft stehen und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B2-S009	B2	f82r	9	WITHIN_LOCUS_FIELD_BOUNDARY	F055[∅]	OWNER_B2	ITEM_B2_02	NONE	ITEM_B2_02	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B2	ITEM_B2_02	NONE	ITEM_B2_02	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	halte es warm und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B2-S010	B2	f82r	10	WITHIN_LOCUS_FIELD_BOUNDARY	F056[TEMPERIEREN? ANWENDEN? KLAR?]	OWNER_B2	ITEM_B2_02	NONE	ITEM_B2_02	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B2	ITEM_B2_02	NONE	ITEM_B2_02	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT|TARGET_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; Die aktive Portion verwenden ; die erste Öffnung ; Bis die Flüssigkeit klar abläuft	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B2-S011	B2	f82r	11	UNRESOLVED	F057[∅]	OWNER_B2	ITEM_B2_02	NONE	ITEM_B2_02	CARRY_OWNER|STORE_PREVIOUS_ITEM|INTRODUCE_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B2	ITEM_B2_03	NONE	ITEM_B2_02	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=UNRESOLVED|EXACT_V60_SHORT_CARD	gib einen abgemessenen Anteil in das Gefäß ; Daraus, aus demselben Ansatz ; gib einen abgemessenen Anteil in das Gefäß ; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B2-S012	B2	f82r	12	WITHIN_LOCUS_FIELD_BOUNDARY	F058[∅] > F059[KLAR? TEMPERIEREN? MASS?]	OWNER_B2	ITEM_B2_03	NONE	ITEM_B2_02	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B2	ITEM_B2_03	NONE	ITEM_B2_03	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	ziehe die klare Flüssigkeit ab || Bis die Flüssigkeit klar abläuft ; unter derselben Einstellung ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; der eingetauchte Teil ; Ein vorgeschriebenes Maß ; Diese aktive Portion ; tauche vollständig ein und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B2-S013	B2	f82r	13	WITHIN_LOCUS_FIELD_BOUNDARY	F060[ABLASSEN?]	OWNER_B2	ITEM_B2_03	NONE	ITEM_B2_03	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B2	ITEM_B2_03	NONE	ITEM_B2_03	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT|TARGET_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B2-S014	B2	f82r	14	WITHIN_LOCUS_FIELD_BOUNDARY	F061[∅]	OWNER_B2	ITEM_B2_03	NONE	ITEM_B2_03	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B2	ITEM_B2_03	NONE	ITEM_B2_03	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	schließe den unteren Ablauf	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B2-S015	B2	f82r	15	START_NEW_CLAUSE	F062[∅]	OWNER_B2	ITEM_B2_03	NONE	ITEM_B2_03	CARRY_OWNER|STORE_PREVIOUS_ITEM|INTRODUCE_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B2	ITEM_B2_04	NONE	ITEM_B2_03	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=START_NEW_CLAUSE|EXACT_V60_SHORT_CARD	beginne die Spülung ; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B2-S016	B2	f82r	16	WITHIN_LOCUS_FIELD_BOUNDARY	F063[ZIEL? MASS?] > F064[∅]	OWNER_B2	ITEM_B2_04	NONE	ITEM_B2_03	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET|INTRODUCE_TARGET_SLOT	NOT_SELECTED	OWNER_B2	ITEM_B2_04	TARGET_B2_01	ITEM_B2_04	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT|TARGET_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	An die bezeichnete Zielstelle führen ; kühles Wasser ; zu gleichen Anteilen ; Ein vorgeschriebenes Maß ; das bereitete Öl ; beginne den nächsten abgemessenen Posten ; warmes Wasser || ziehe es ab und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B2-S017	B2	f82r	17	WITHIN_LOCUS_FIELD_BOUNDARY	F065[∅]	OWNER_B2	ITEM_B2_04	TARGET_B2_01	ITEM_B2_04	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B2	ITEM_B2_04	NONE	ITEM_B2_04	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	gieße das erwärmte Wasser ein ; wiederhole es an der zweiten Öffnung und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B2-S018	B2	f82r	18	WITHIN_LOCUS_FIELD_BOUNDARY	F066[∅]	OWNER_B2	ITEM_B2_04	NONE	ITEM_B2_04	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B2	ITEM_B2_04	NONE	ITEM_B2_04	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B2-S019	B2	f82r	19	WITHIN_LOCUS_FIELD_BOUNDARY	F067[∅]	OWNER_B2	ITEM_B2_04	NONE	ITEM_B2_04	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B2	ITEM_B2_04	NONE	ITEM_B2_04	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	trinke den angegebenen Anteil und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B2-S020	B2	f82r	20	WITHIN_LOCUS_FIELD_BOUNDARY	F068[∅]	OWNER_B2	ITEM_B2_04	NONE	ITEM_B2_04	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B2	ITEM_B2_04	NONE	ITEM_B2_04	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	binde es auf die Stelle und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B2-S021	B2	f82r	21	WITHIN_LOCUS_FIELD_BOUNDARY	F069[∅]	OWNER_B2	ITEM_B2_04	NONE	ITEM_B2_04	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B2	ITEM_B2_04	NONE	ITEM_B2_04	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B2-S022	B2	f82r	22	WITHIN_LOCUS_FIELD_BOUNDARY	F070[∅]	OWNER_B2	ITEM_B2_04	NONE	ITEM_B2_04	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B2	ITEM_B2_04	NONE	ITEM_B2_04	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	mische zu gleichen Teilen und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S001	B3	f83r	1	RECORD_START	F071[∅]	OWNER_B3	NONE	NONE	NONE	CARRY_OWNER|INTRODUCE_ACTIVE_ITEM	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	NONE	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=RECORD_START|EXACT_V60_SHORT_CARD	lasse die Flüssigkeit sich setzen und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S002	B3	f83r	2	WITHIN_LOCUS_FIELD_BOUNDARY	F072[∅]	OWNER_B3	ITEM_B3_01	NONE	NONE	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	zum unteren Ablauf hin ; tauche vollständig ein und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S003	B3	f83r	3	WITHIN_LOCUS_FIELD_BOUNDARY	F073[MASS? ABLASSEN?]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT|TARGET_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	Diese aktive Portion ; Ein vorgeschriebenes Maß ; Diese aktive Portion ; lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S004	B3	f83r	4	WITHIN_LOCUS_FIELD_BOUNDARY	F074[∅]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	beginne den nächsten abgemessenen Posten ; zum unteren Ablauf hin ; Daraus, aus demselben Ansatz	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S005	B3	f83r	5	RESUME_ACTIVE_ITEM	F075[∅]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|RESUME_ACTIVE_ITEM	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=RESUME_ACTIVE_ITEM|EXACT_V60_SHORT_CARD	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S006	B3	f83r	6	WITHIN_LOCUS_FIELD_BOUNDARY	F076[∅]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	gieße das erwärmte Wasser ein ; mische beide Anteile zusammen ; stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S007	B3	f83r	7	WITHIN_LOCUS_FIELD_BOUNDARY	F077[∅]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	beginne den nächsten abgemessenen Posten ; rühre, bis alles gleichmäßig vermischt ist ; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S008	B3	f83r	8	WITHIN_LOCUS_FIELD_BOUNDARY	F078[ABLASSEN?]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT|TARGET_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S009	B3	f83r	9	WITHIN_LOCUS_FIELD_BOUNDARY	F079[ANWENDEN?]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT|TARGET_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	Die aktive Portion verwenden	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S010	B3	f83r	10	RESUME_ACTIVE_ITEM	F080[∅]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|RESUME_ACTIVE_ITEM	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=RESUME_ACTIVE_ITEM|EXACT_V60_SHORT_CARD	fülle danach das Gefäß ; lasse es bis zur Klarheit ziehen und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S011	B3	f83r	11	WITHIN_LOCUS_FIELD_BOUNDARY	F081[ANWENDEN?]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT|TARGET_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	wende es an der markierten Stelle an ; Die aktive Portion verwenden ; rühre, bis alles gleichmäßig vermischt ist ; und lasse es abkühlen	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S012	B3	f83r	12	RESUME_ACTIVE_ITEM	F082[ANSATZ?]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|RESUME_ACTIVE_ITEM	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=RESUME_ACTIVE_ITEM|EXACT_V60_SHORT_CARD	Die bereitete Arbeitsflüssigkeit ; lasse es bis zur Bereitschaft stehen und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
