statement_id	record_unit_id	page	statement_ordinal_in_record	constituent_loci	constituent_fields	physical_line_count	event_count	entry_boundary_class	exit_boundary_class	internal_cross_line_boundaries	selected_short_card_skeleton_unchanged	record_reset	owner_id_before	owner_action	owner_id_after	active_item_id_before	active_item_kind_before	active_item_action	active_item_reset_reason	active_item_id_after	active_item_kind_after	target_id_before	target_required	target_action	target_id_after	previous_register_before	previous_required	previous_action	previous_binding	previous_register_after	exact_voriges_occurrences	exact_voriges_binding	required_silent_argument_count	required_silent_argument_slots	marked_german_source_clause	concrete_workshop_reading_unchanged	historical_ellipsis_mechanism	strongest_list_or_form_rival	confidence	status	source_lineage
B1-S008	B1	f81v	8	f81v.18	F030	1	5	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F030[∅]	NO	B1:O01	CARRY_RECORD_OWNER	B1:O01	B1:I04	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B1:I04	WORKING_FLUID_BATCH_OR_CONTENTS	B1:T05	YES	RESUME_OR_CARRY_TARGET	B1:T05	B1:I03	YES	BIND_LOCAL_PRIOR_ITEM_ANAPHORA	B1:I04	B1:I04	0	NONE	4	OWNER|ACTIVE_ITEM|TARGET_OR_STATION|PREVIOUS_ITEM	[STILL:OWNER=B1:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B1:I04;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B1:T05;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] [STILL:PREVIOUS=B1:I04;ANTECEDENT_ID_ONLY] Diese aktive Portion ; Mit der vorigen Zubereitung weiter ; bei sanfter Wärme ; Mit der vorigen Zubereitung weiter ; lasse es bis zur Bereitschaft stehen und beende den Schritt	Diese aktive Portion ; Mit der vorigen Zubereitung weiter ; bei sanfter Wärme ; Mit der vorigen Zubereitung weiter ; lasse es bis zur Bereitschaft stehen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=temperieren [Ganzfeldexemplar B1, Feld 10/24]	.44	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B1-S009	B1	f81v	9	f81v.18	F031	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F031[SPÜLEN?]	NO	B1:O01	CARRY_RECORD_OWNER	B1:O01	B1:I04	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B1:I04	WORKING_FLUID_BATCH_OR_CONTENTS	B1:T05	YES	RESUME_OR_CARRY_TARGET	B1:T05	B1:I04	NO	NONE	NONE	B1:I04	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B1:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B1:I04;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B1:T05;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] spüle die bezeichnete Stelle einmal und beende den Schritt	spüle die bezeichnete Stelle einmal und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=temperieren [Ganzfeldexemplar B1, Feld 11/24]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B1-S010	B1	f81v	10	f81v.18	F032	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F032[SPÜLEN?]	NO	B1:O01	CARRY_RECORD_OWNER	B1:O01	B1:I04	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B1:I04	WORKING_FLUID_BATCH_OR_CONTENTS	B1:T05	YES	RESUME_OR_CARRY_TARGET	B1:T05	B1:I04	NO	NONE	NONE	B1:I04	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B1:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B1:I04;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B1:T05;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] spüle die bezeichnete Stelle einmal und beende den Schritt	spüle die bezeichnete Stelle einmal und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=temperieren [Ganzfeldexemplar B1, Feld 12/24]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B1-S011	B1	f81v	11	f81v.18	F033	1	2	WITHIN_LOCUS_FIELD_BOUNDARY	START_NEW_CLAUSE	NONE	F033[ANWENDEN?]	NO	B1:O01	CARRY_RECORD_OWNER	B1:O01	B1:I04	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B1:I04	WORKING_FLUID_BATCH_OR_CONTENTS	B1:T05	YES	RESET_TO_NEW_TARGET_OR_STATION	B1:T06	B1:I04	NO	NONE	NONE	B1:I04	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B1:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B1:I04;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B1:T06;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] durch die verbundenen Läufe ; Die aktive Portion verwenden	durch die verbundenen Läufe ; Die aktive Portion verwenden	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=absetzen und klären [Ganzfeldexemplar B1, Feld 13/24]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B1-S012	B1	f81v	12	f81v.21	F034	1	3	START_NEW_CLAUSE	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F034[∅]	NO	B1:O01	CARRY_RECORD_OWNER	B1:O01	B1:I04	WORKING_FLUID_BATCH_OR_CONTENTS	RESET_TO_NEW_ITEM:NEW_RINSE_PHASE	NEW_RINSE_PHASE	B1:I05	WORKING_FLUID_BATCH_OR_CONTENTS	B1:T06	YES	RESUME_OR_CARRY_TARGET	B1:T06	B1:I04	NO	NONE	NONE	B1:I04	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B1:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B1:I05;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B1:T06;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] beginne die Spülung ; warmes Wasser ; wasche einmal und beende diesen Durchgang	beginne die Spülung ; warmes Wasser ; wasche einmal und beende diesen Durchgang	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=NEXT_PARALLEL_CELL: Anwendung und Spülung können gleichrangige Workcells sein.; NONMEDICAL=absetzen und klären [Ganzfeldexemplar B1, Feld 14/24]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B1-S013	B1	f81v	13	f81v.21	F035	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F035[∅]	NO	B1:O01	CARRY_RECORD_OWNER	B1:O01	B1:I05	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B1:I05	WORKING_FLUID_BATCH_OR_CONTENTS	B1:T06	YES	RESUME_OR_CARRY_TARGET	B1:T06	B1:I04	NO	NONE	NONE	B1:I04	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B1:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B1:I05;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B1:T06;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] wasche einmal und beende diesen Durchgang	wasche einmal und beende diesen Durchgang	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=absetzen und klären [Ganzfeldexemplar B1, Feld 15/24]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B1-S014	B1	f81v	14	f81v.21	F036	1	5	WITHIN_LOCUS_FIELD_BOUNDARY	NEXT_PARALLEL_CELL	NONE	F036[∅]	NO	B1:O01	CARRY_RECORD_OWNER	B1:O01	B1:I05	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B1:I05	WORKING_FLUID_BATCH_OR_CONTENTS	B1:T06	YES	RESET_TO_NEW_TARGET_OR_STATION	B1:T07	B1:I04	YES	BIND_LOCAL_PRIOR_ITEM_ANAPHORA	B1:I05	B1:I05	0	NONE	4	OWNER|ACTIVE_ITEM|TARGET_OR_STATION|PREVIOUS_ITEM	[STILL:OWNER=B1:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B1:I05;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B1:T07;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] [STILL:PREVIOUS=B1:I05;ANTECEDENT_ID_ONLY] rühre, bis alles gleichmäßig vermischt ist ; die betroffene Stelle ; das untere Becken ; Mit der vorigen Zubereitung weiter ; benutze danach den unteren Ablauf	rühre, bis alles gleichmäßig vermischt ist ; die betroffene Stelle ; das untere Becken ; Mit der vorigen Zubereitung weiter ; benutze danach den unteren Ablauf	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=absetzen und klären [Ganzfeldexemplar B1, Feld 16/24]	.44	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B1-S015	B1	f81v	15	f81v.24	F037	1	2	NEXT_PARALLEL_CELL	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F037[∅]	NO	B1:O01	CARRY_RECORD_OWNER	B1:O01	B1:I05	WORKING_FLUID_BATCH_OR_CONTENTS	RESET_TO_NEW_ITEM:NEXT_PARALLEL_FILL_PHASE	NEXT_PARALLEL_FILL_PHASE	B1:I06	WORKING_FLUID_BATCH_OR_CONTENTS	B1:T07	YES	RESET_TO_NEW_TARGET_OR_STATION	B1:T08	B1:I05	NO	NONE	NONE	B1:I05	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B1:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B1:I06;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B1:T08;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] fülle danach das Gefäß ; lasse es abkühlen und beende den Schritt	fülle danach das Gefäß ; lasse es abkühlen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=CONTINUE_SAME_CLAUSE: dieselbe Apparatur kann über den Zeilenreset weiterlaufen.; NONMEDICAL=absetzen und klären [Ganzfeldexemplar B1, Feld 17/24]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B1-S016	B1	f81v	16	f81v.24	F038	1	4	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F038[TEMPERIEREN?]	NO	B1:O01	CARRY_RECORD_OWNER	B1:O01	B1:I06	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B1:I06	WORKING_FLUID_BATCH_OR_CONTENTS	B1:T08	YES	RESUME_OR_CARRY_TARGET	B1:T08	B1:I05	YES	BIND_LOCAL_PRIOR_ITEM_ANAPHORA	B1:I06	B1:I06	0	NONE	4	OWNER|ACTIVE_ITEM|TARGET_OR_STATION|PREVIOUS_ITEM	[STILL:OWNER=B1:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B1:I06;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B1:T08;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] [STILL:PREVIOUS=B1:I06;ANTECEDENT_ID_ONLY] mische beide Anteile zusammen ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; Mit der vorigen Zubereitung weiter ; lasse es bis zur Bereitschaft stehen und beende den Schritt	mische beide Anteile zusammen ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; Mit der vorigen Zubereitung weiter ; lasse es bis zur Bereitschaft stehen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=absetzen und klären [Ganzfeldexemplar B1, Feld 18/24]	.44	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B1-S017	B1	f81v	17	f81v.24	F039	1	3	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F039[ZIEL?]	NO	B1:O01	CARRY_RECORD_OWNER	B1:O01	B1:I06	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B1:I06	WORKING_FLUID_BATCH_OR_CONTENTS	B1:T08	YES	RESET_TO_NEW_TARGET_OR_STATION	B1:T09	B1:I06	NO	NONE	NONE	B1:I06	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B1:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B1:I06;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B1:T09;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] An die bezeichnete Zielstelle führen ; die erste Öffnung ; seihe es klar und beende den Schritt	An die bezeichnete Zielstelle führen ; die erste Öffnung ; seihe es klar und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=weitergeben [Ganzfeldexemplar B1, Feld 19/24]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B1-S018	B1	f81v	18	f81v.24|f81v.27	F040|F041	2	4	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	B1-LB06	F040[∅] > F041[∅]	NO	B1:O01	CARRY_RECORD_OWNER	B1:O01	B1:I06	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_THROUGH_REFLOWED_STATEMENT	NONE	B1:I06	WORKING_FLUID_BATCH_OR_CONTENTS	B1:T09	YES	RESUME_OR_CARRY_TARGET	B1:T09	B1:I06	NO	NONE	NONE	B1:I06	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B1:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B1:I06;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B1:T09;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] fülle danach das Gefäß || wende es an der markierten Stelle an ; bis es klar ist ; lasse die Flüssigkeit sich setzen und beende den Schritt	fülle danach das Gefäß || wende es an der markierten Stelle an ; bis es klar ist ; lasse die Flüssigkeit sich setzen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=NEXT_PARALLEL_CELL: F041 kann eine neue Zielzelle nach dem Füllen sein.; NONMEDICAL=weitergeben [Ganzfeldexemplar B1, Feld 20/24] || weitergeben [Ganzfeldexemplar B1, Feld 21/24]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B1-S019	B1	f81v	19	f81v.27	F042	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F042[∅]	NO	B1:O01	CARRY_RECORD_OWNER	B1:O01	B1:I06	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B1:I06	WORKING_FLUID_BATCH_OR_CONTENTS	B1:T09	YES	RESUME_OR_CARRY_TARGET	B1:T09	B1:I06	NO	NONE	NONE	B1:I06	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B1:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B1:I06;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B1:T09;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] lasse es bis zur Bereitschaft stehen und beende den Schritt	lasse es bis zur Bereitschaft stehen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=weitergeben [Ganzfeldexemplar B1, Feld 22/24]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B1-S020	B1	f81v	20	f81v.27	F043	1	2	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F043[∅]	NO	B1:O01	CARRY_RECORD_OWNER	B1:O01	B1:I06	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B1:I06	WORKING_FLUID_BATCH_OR_CONTENTS	B1:T09	YES	RESUME_OR_CARRY_TARGET	B1:T09	B1:I06	NO	NONE	NONE	B1:I06	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B1:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B1:I06;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B1:T09;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] bei sanfter Wärme ; seihe es einmal durch ein Tuch und beende den Schritt	bei sanfter Wärme ; seihe es einmal durch ein Tuch und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=weitergeben [Ganzfeldexemplar B1, Feld 23/24]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B1-S021	B1	f81v	21	f81v.27	F044	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	RECORD_END	NONE	F044[ZIEL?]	NO	B1:O01	CARRY_RECORD_OWNER	B1:O01	B1:I06	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B1:I06	WORKING_FLUID_BATCH_OR_CONTENTS	B1:T09	YES	RESUME_OR_CARRY_TARGET	B1:T09	B1:I06	NO	NONE	NONE	B1:I06	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B1:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B1:I06;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B1:T09;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] An die bezeichnete Zielstelle führen	An die bezeichnete Zielstelle führen	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=weitergeben [Ganzfeldexemplar B1, Feld 24/24]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B2-S001	B2	f82r	1	f82r.2	F045	1	1	RECORD_START	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F045[∅]	YES	NONE	INTRODUCE_FROM_PICTURE_OR_RECORD_HEADER	B2:O01	NONE	NONE	INTRODUCE_ACTIVE_ITEM	NONE	B2:I01	WORKING_FLUID_BATCH_OR_CONTENTS	NONE	YES	INTRODUCE_PICTURED_OR_LOCALLY_NAMED_TARGET	B2:T01	NONE	NO	NONE	NONE	NONE	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B2:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B2:I01;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B2:T01;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Ein erstes Feld kann Überschrift oder Rubrik statt Klausel sein.; NONMEDICAL=Einzelbecken füllen [Ganzfeldexemplar B2, Feld 1/26]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B2-S002	B2	f82r	2	f82r.2	F046	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F046[∅]	NO	B2:O01	CARRY_RECORD_OWNER	B2:O01	B2:I01	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B2:I01	WORKING_FLUID_BATCH_OR_CONTENTS	B2:T01	YES	RESET_TO_NEW_TARGET_OR_STATION	B2:T02	NONE	NO	NONE	NONE	NONE	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B2:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B2:I01;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B2:T02;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Einzelbecken füllen [Ganzfeldexemplar B2, Feld 2/26]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B2-S003	B2	f82r	3	f82r.2	F047	1	3	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F047[∅]	NO	B2:O01	CARRY_RECORD_OWNER	B2:O01	B2:I01	WORKING_FLUID_BATCH_OR_CONTENTS	RESET_TO_NEW_ITEM:NEW_MEASURED_BATH_PORTION	NEW_MEASURED_BATH_PORTION	B2:I02	WORKING_FLUID_BATCH_OR_CONTENTS	B2:T02	YES	RESUME_OR_CARRY_TARGET	B2:T02	NONE	NO	NONE	NONE	B2:I01	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B2:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B2:I02;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B2:T02;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] gib einen abgemessenen Anteil in das Gefäß ; Diese aktive Portion ; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	gib einen abgemessenen Anteil in das Gefäß ; Diese aktive Portion ; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Einzelbecken füllen [Ganzfeldexemplar B2, Feld 3/26]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
