edge_id	record_unit_id	from_statement_id	to_statement_id	from_register	to_register	anonymous_value	edge_type	entry_boundary_class	evidence	role_resolution_at_target	semantic_guard
EDGE_0092	B1	B1-S008	B1-S009	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B1_002	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0093	B1	B1-S009	B1-S010	PICTURE_OWNER	PICTURE_OWNER	OWNER_B1	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0094	B1	B1-S009	B1-S010	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B1_003	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0095	B1	B1-S009	B1-S010	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B1_004	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0096	B1	B1-S009	B1-S010	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B1_002	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0097	B1	B1-S010	B1-S011	PICTURE_OWNER	PICTURE_OWNER	OWNER_B1	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0098	B1	B1-S010	B1-S011	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B1_003	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0099	B1	B1-S010	B1-S011	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B1_005	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0100	B1	B1-S010	B1-S011	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B1_002	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0101	B1	B1-S011	B1-S012	PICTURE_OWNER	PICTURE_OWNER	OWNER_B1	INHERITED_CARRY_USED	START_NEW_CLAUSE	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0102	B1	B1-S011	B1-S012	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B1_003	INPUT_CARRY_THEN_RESET	START_NEW_CLAUSE	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0103	B1	B1-S011	B1-S012	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B1_005	INPUT_CARRY_THEN_RESET	START_NEW_CLAUSE	BOUNDARY+EXEMPLAR_ONLY	UNRESOLVED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0104	B1	B1-S011	B1-S012	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B1_002	INPUT_CARRY_THEN_RESET	START_NEW_CLAUSE	BOUNDARY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0105	B1	B1-S011	B1-S012	ACTIVE_PREPARATION_OR_ITEM	PREVIOUS_ITEM_REFERENCE	ITEM_B1_003	ARCHIVE_ACTIVE_AS_PREVIOUS	START_NEW_CLAUSE	BOUNDARY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0106	B1	B1-S012	B1-S013	PICTURE_OWNER	PICTURE_OWNER	OWNER_B1	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0107	B1	B1-S012	B1-S013	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B1_004	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0108	B1	B1-S012	B1-S013	TARGET_OR_STATION	TARGET_OR_STATION	UNRESOLVED_TARGET_B1_001	UNRESOLVED_CARRY	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	UNRESOLVED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0109	B1	B1-S012	B1-S013	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B1_003	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0110	B1	B1-S013	B1-S014	PICTURE_OWNER	PICTURE_OWNER	OWNER_B1	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0111	B1	B1-S013	B1-S014	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B1_004	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0112	B1	B1-S013	B1-S014	TARGET_OR_STATION	TARGET_OR_STATION	UNRESOLVED_TARGET_B1_001	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0113	B1	B1-S013	B1-S014	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B1_003	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0114	B1	B1-S014	B1-S015	PICTURE_OWNER	PICTURE_OWNER	OWNER_B1	INHERITED_CARRY_USED	NEXT_PARALLEL_CELL	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0115	B1	B1-S014	B1-S015	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B1_004	INPUT_CARRY_THEN_RESET	NEXT_PARALLEL_CELL	BOUNDARY+EXEMPLAR_ONLY	UNRESOLVED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0116	B1	B1-S014	B1-S015	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B1_006	INPUT_CARRY_THEN_RESET	NEXT_PARALLEL_CELL	BOUNDARY+EXEMPLAR_ONLY	UNRESOLVED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0117	B1	B1-S014	B1-S015	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B1_003	EXPLICIT_REASSERTION	NEXT_PARALLEL_CELL	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0118	B1	B1-S015	B1-S016	PICTURE_OWNER	PICTURE_OWNER	OWNER_B1	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0119	B1	B1-S015	B1-S016	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	UNRESOLVED_ITEM_B1_003	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0120	B1	B1-S015	B1-S016	TARGET_OR_STATION	TARGET_OR_STATION	UNRESOLVED_TARGET_B1_002	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0121	B1	B1-S015	B1-S016	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B1_003	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0122	B1	B1-S016	B1-S017	PICTURE_OWNER	PICTURE_OWNER	OWNER_B1	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0123	B1	B1-S016	B1-S017	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B1_005	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0124	B1	B1-S016	B1-S017	TARGET_OR_STATION	TARGET_OR_STATION	UNRESOLVED_TARGET_B1_002	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0125	B1	B1-S016	B1-S017	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B1_003	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0126	B1	B1-S017	B1-S018	PICTURE_OWNER	PICTURE_OWNER	OWNER_B1	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0127	B1	B1-S017	B1-S018	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B1_005	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0128	B1	B1-S017	B1-S018	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B1_007	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0129	B1	B1-S017	B1-S018	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B1_003	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0130	B1	B1-S018	B1-S019	PICTURE_OWNER	PICTURE_OWNER	OWNER_B1	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0131	B1	B1-S018	B1-S019	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B1_005	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0132	B1	B1-S018	B1-S019	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B1_008	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0133	B1	B1-S018	B1-S019	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B1_003	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0134	B1	B1-S019	B1-S020	PICTURE_OWNER	PICTURE_OWNER	OWNER_B1	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0135	B1	B1-S019	B1-S020	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B1_005	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0136	B1	B1-S019	B1-S020	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B1_008	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0137	B1	B1-S019	B1-S020	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B1_003	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0138	B1	B1-S020	B1-S021	PICTURE_OWNER	PICTURE_OWNER	OWNER_B1	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0139	B1	B1-S020	B1-S021	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B1_005	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0140	B1	B1-S020	B1-S021	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B1_009	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0141	B1	B1-S020	B1-S021	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B1_003	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0142	B2	RECORD_INIT_B2	B2-S001	PICTURE_OWNER	PICTURE_OWNER	OWNER_B2	RECORD_INITIALIZATION	RECORD_START	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0143	B2	B2-S001	B2-S002	PICTURE_OWNER	PICTURE_OWNER	OWNER_B2	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0144	B2	B2-S001	B2-S002	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	UNRESOLVED_ITEM_B2_001	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0145	B2	B2-S001	B2-S002	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B2_001	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0146	B2	B2-S001	B2-S002	ACTIVE_PREPARATION_OR_ITEM	PREVIOUS_ITEM_REFERENCE	UNRESOLVED_ITEM_B2_001	ARCHIVE_ACTIVE_AS_PREVIOUS	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0147	B2	B2-S002	B2-S003	PICTURE_OWNER	PICTURE_OWNER	OWNER_B2	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0148	B2	B2-S002	B2-S003	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B2_001	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0149	B2	B2-S002	B2-S003	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B2_002	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0150	B2	B2-S002	B2-S003	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	UNRESOLVED_ITEM_B2_001	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0151	B2	B2-S002	B2-S003	ACTIVE_PREPARATION_OR_ITEM	PREVIOUS_ITEM_REFERENCE	ITEM_B2_001	ARCHIVE_ACTIVE_AS_PREVIOUS	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0152	B2	B2-S003	B2-S004	PICTURE_OWNER	PICTURE_OWNER	OWNER_B2	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0153	B2	B2-S003	B2-S004	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B2_002	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0154	B2	B2-S003	B2-S004	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B2_002	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0155	B2	B2-S003	B2-S004	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B2_001	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0156	B2	B2-S004	B2-S005	PICTURE_OWNER	PICTURE_OWNER	OWNER_B2	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0157	B2	B2-S004	B2-S005	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B2_002	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0158	B2	B2-S004	B2-S005	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B2_003	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0159	B2	B2-S004	B2-S005	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B2_001	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0160	B2	B2-S005	B2-S006	PICTURE_OWNER	PICTURE_OWNER	OWNER_B2	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0161	B2	B2-S005	B2-S006	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B2_003	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0162	B2	B2-S005	B2-S006	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B2_004	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0163	B2	B2-S005	B2-S006	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B2_001	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0164	B2	B2-S006	B2-S007	PICTURE_OWNER	PICTURE_OWNER	OWNER_B2	INHERITED_CARRY_USED	START_NEW_CLAUSE	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0165	B2	B2-S006	B2-S007	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B2_003	INPUT_CARRY_THEN_RESET	START_NEW_CLAUSE	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0166	B2	B2-S006	B2-S007	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B2_005	INPUT_CARRY_THEN_RESET	START_NEW_CLAUSE	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0167	B2	B2-S006	B2-S007	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B2_001	INPUT_CARRY_THEN_RESET	START_NEW_CLAUSE	BOUNDARY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0168	B2	B2-S006	B2-S007	ACTIVE_PREPARATION_OR_ITEM	PREVIOUS_ITEM_REFERENCE	ITEM_B2_003	ARCHIVE_ACTIVE_AS_PREVIOUS	START_NEW_CLAUSE	BOUNDARY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0169	B2	B2-S007	B2-S008	PICTURE_OWNER	PICTURE_OWNER	OWNER_B2	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0170	B2	B2-S007	B2-S008	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B2_004	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0171	B2	B2-S007	B2-S008	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B2_003	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0172	B2	B2-S008	B2-S009	PICTURE_OWNER	PICTURE_OWNER	OWNER_B2	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0173	B2	B2-S008	B2-S009	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B2_004	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0174	B2	B2-S008	B2-S009	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B2_006	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0175	B2	B2-S008	B2-S009	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B2_003	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0176	B2	B2-S009	B2-S010	PICTURE_OWNER	PICTURE_OWNER	OWNER_B2	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0177	B2	B2-S009	B2-S010	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B2_004	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0178	B2	B2-S009	B2-S010	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B2_006	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0179	B2	B2-S009	B2-S010	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B2_003	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0180	B2	B2-S010	B2-S011	PICTURE_OWNER	PICTURE_OWNER	OWNER_B2	INHERITED_CARRY_USED	UNRESOLVED	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
