held_form_id	form	opaque_head_id	body	head_occupancy	occurrences	reader_exact_occurrences	formal705_slots	sem570_slots	w23_axis195_slots	line_first	line_middle	line_last	exact_line_first	exact_line_middle	exact_line_last	position_exceptions	position_exception_rate	discovery_body_decision	discovery_body_score_not_probability	discovery_form_gate	discovery_form_decision	w23_body_decision	w23_body_score_not_probability	w23_form_gate	w23_form_decision	discovery_working_whole_de	licensed_working_whole_de	renderer_license	renderer_scope	unconditional_global_export	literal_head_lexeme_credit	literal_body_lexeme_credit	component_export_credit
G737-F105	lkain	H4	kain	2	33	27	40	38	12	0	30	3	0	25	2	0	0.000000	SUPPORTED_FAMILY_ONLY	7	1	SUPPORTED_SCOPED_WHOLE	SUPPORTED_FAMILY_ONLY	7	1	SUPPORTED_SCOPED_WHOLE	Wärme-/Verarbeitungsstufe II	Wärme-/Verarbeitungsstufe II	1	EXACT_COMPLETE_SURFACE_AT_ENUMERATED_OCCURRENCES	0	0	0	0
G737-F106	skal	H2	kal	3	1	1	2	2	0	0	1	0	0	1	0	1	1.000000	UNDECIDABLE	3	0	UNDECIDABLE	UNDECIDABLE	2	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F107	rkal	H3	kal	3	1	0	0	0	0	1	0	0	0	0	0	1	1.000000	UNDECIDABLE	3	0	UNDECIDABLE	UNDECIDABLE	2	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F108	lkal	H4	kal	3	5	4	5	5	2	0	4	1	0	3	1	0	0.000000	UNDECIDABLE	3	0	UNDECIDABLE	UNDECIDABLE	2	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F109	skar	H2	kar	3	1	1	1	1	0	1	0	0	1	0	0	0	0.000000	SUPPORTED_FAMILY_ONLY	10	0	UNDECIDABLE	SUPPORTED_FAMILY_ONLY	9	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F110	rkar	H3	kar	3	1	1	0	0	0	0	1	0	0	1	0	0	0.000000	SUPPORTED_FAMILY_ONLY	10	0	UNDECIDABLE	SUPPORTED_FAMILY_ONLY	9	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F111	lkar	H4	kar	3	31	29	44	37	7	0	29	2	0	27	2	0	0.000000	SUPPORTED_FAMILY_ONLY	10	1	SUPPORTED_SCOPED_WHOLE	SUPPORTED_FAMILY_ONLY	9	1	SUPPORTED_SCOPED_WHOLE	erhitzte Teil-/Fraktionsstufe I	erhitzte Teil-/Fraktionsstufe I	1	EXACT_COMPLETE_SURFACE_AT_ENUMERATED_OCCURRENCES	0	0	0	0
G737-F112	skchdy	H2	kchdy	2	1	0	0	0	0	0	0	1	0	0	0	1	1.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F113	lkchdy	H4	kchdy	2	5	3	2	2	2	0	5	0	0	3	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F114	skeeal	H2	keeal	2	1	1	0	0	0	1	0	0	1	0	0	0	0.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F115	lkeeal	H4	keeal	2	1	1	1	1	0	0	1	0	0	1	0	0	0.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F116	skeeody	H2	keeody	2	1	0	0	0	0	0	1	0	0	0	0	1	1.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F117	lkeeody	H4	keeody	2	5	2	2	2	1	0	5	0	0	2	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F118	rkeey	H3	keey	2	1	1	2	1	0	0	1	0	0	1	0	0	0.000000	SUPPORTED_FAMILY_ONLY	8	0	UNDECIDABLE	UNDECIDABLE	6	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F119	lkeey	H4	keey	2	38	34	44	38	17	1	34	3	1	31	2	1	0.026316	SUPPORTED_FAMILY_ONLY	8	1	SUPPORTED_SCOPED_WHOLE	UNDECIDABLE	6	0	UNDECIDABLE	Wärme-/Verarbeitungsform II	NONE	0	NONE	0	0	0	0
G737-F120	skey	H2	key	2	1	1	2	1	0	0	1	0	0	1	0	1	1.000000	SUPPORTED_FAMILY_ONLY	6	0	UNDECIDABLE	UNDECIDABLE	5	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F121	lkey	H4	key	2	7	7	10	7	1	0	5	2	0	5	2	0	0.000000	SUPPORTED_FAMILY_ONLY	6	1	SUPPORTED_SCOPED_WHOLE	UNDECIDABLE	5	0	UNDECIDABLE	Wärme-/Verarbeitungsform I	NONE	0	NONE	0	0	0	0
G737-F122	sky	H2	ky	3	1	1	2	2	0	0	1	0	0	1	0	1	1.000000	SUPPORTED_FAMILY_ONLY	7	0	UNDECIDABLE	UNDECIDABLE	6	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F123	rky	H3	ky	3	1	1	2	2	0	0	1	0	0	1	0	0	0.000000	SUPPORTED_FAMILY_ONLY	7	0	UNDECIDABLE	UNDECIDABLE	6	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F124	lky	H4	ky	3	19	16	19	12	3	0	15	4	0	12	4	0	0.000000	SUPPORTED_FAMILY_ONLY	7	1	SUPPORTED_SCOPED_WHOLE	UNDECIDABLE	6	0	UNDECIDABLE	erhitzte oder intensiv bearbeitete Grundform	NONE	0	NONE	0	0	0	0
G737-F125	sl	H2	l	2	2	1	1	0	0	0	2	0	0	1	0	2	1.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F126	rl	H3	l	2	2	2	3	2	1	0	1	1	0	1	1	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F127	so	H2	o	3	7	5	6	4	2	1	5	1	1	4	0	6	0.857143	UNDECIDABLE	5	0	UNDECIDABLE	CONTRADICTED_FAMILY_TRANSFER	3	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F128	ro	H3	o	3	7	6	3	1	1	0	3	4	0	2	4	0	0.000000	UNDECIDABLE	5	0	UNDECIDABLE	CONTRADICTED_FAMILY_TRANSFER	3	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F129	lo	H4	o	3	20	15	9	7	1	0	10	10	0	5	10	0	0.000000	UNDECIDABLE	5	0	UNDECIDABLE	CONTRADICTED_FAMILY_TRANSFER	3	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F130	poar	H1	oar	2	2	2	0	0	0	2	0	0	2	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F131	loar	H4	oar	2	1	1	1	1	1	0	1	0	0	1	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F132	pochedy	H1	ochedy	2	2	1	1	1	0	2	0	0	1	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F133	lochedy	H4	ochedy	2	1	0	0	0	0	0	0	1	0	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F134	pochey	H1	ochey	2	1	1	1	0	0	1	0	0	1	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F135	lochey	H4	ochey	2	1	1	2	2	1	0	1	0	0	1	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F136	rod	H3	od	2	1	1	1	1	0	0	0	1	0	0	1	0	0.000000	UNDECIDABLE	1	0	UNDECIDABLE	UNDECIDABLE	1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F137	lod	H4	od	2	2	2	1	1	0	0	1	1	0	1	1	0	0.000000	UNDECIDABLE	1	0	UNDECIDABLE	UNDECIDABLE	1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F138	podair	H1	odair	2	1	1	2	1	0	0	1	0	0	1	0	1	1.000000	UNDECIDABLE	-2	0	UNDECIDABLE	UNDECIDABLE	-2	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F139	sodair	H2	odair	2	1	1	1	1	0	0	1	0	0	1	0	1	1.000000	UNDECIDABLE	-2	0	UNDECIDABLE	UNDECIDABLE	-2	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F140	podar	H1	odar	3	2	0	0	0	0	1	1	0	0	0	0	1	0.500000	UNDECIDABLE	1	0	UNDECIDABLE	UNDECIDABLE	1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F141	sodar	H2	odar	3	2	2	2	0	0	2	0	0	2	0	0	0	0.000000	UNDECIDABLE	1	0	UNDECIDABLE	UNDECIDABLE	1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F142	lodar	H4	odar	3	1	1	2	0	0	0	1	0	0	1	0	0	0.000000	UNDECIDABLE	1	0	UNDECIDABLE	UNDECIDABLE	1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F143	roees	H3	oees	2	1	0	0	0	0	1	0	0	0	0	0	1	1.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F144	loees	H4	oees	2	1	1	1	1	1	0	1	0	0	1	0	0	0.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F145	soiiin	H2	oiiin	3	3	3	3	2	1	2	1	0	2	1	0	1	0.333333	UNDECIDABLE	2	0	UNDECIDABLE	UNDECIDABLE	2	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F146	roiiin	H3	oiiin	3	1	0	0	0	0	0	0	1	0	0	0	0	0.000000	UNDECIDABLE	2	0	UNDECIDABLE	UNDECIDABLE	2	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F147	loiiin	H4	oiiin	3	1	1	2	1	0	0	1	0	0	1	0	0	0.000000	UNDECIDABLE	2	0	UNDECIDABLE	UNDECIDABLE	2	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F148	soiir	H2	oiir	2	1	0	0	0	0	0	1	0	0	0	0	1	1.000000	UNDECIDABLE	-2	0	UNDECIDABLE	UNDECIDABLE	-2	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F149	roiir	H3	oiir	2	1	1	1	1	0	0	1	0	0	1	0	0	0.000000	UNDECIDABLE	-2	0	UNDECIDABLE	UNDECIDABLE	-2	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F150	poiis	H1	oiis	2	1	1	2	2	1	0	1	0	0	1	0	1	1.000000	UNDECIDABLE	-2	0	UNDECIDABLE	UNDECIDABLE	-2	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F151	soiis	H2	oiis	2	1	1	1	1	0	1	0	0	1	0	0	0	0.000000	UNDECIDABLE	-2	0	UNDECIDABLE	UNDECIDABLE	-2	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F152	soiry	H2	oiry	2	1	0	0	0	0	1	0	0	0	0	0	0	0.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F153	roiry	H3	oiry	2	1	0	0	0	0	0	1	0	0	0	0	0	0.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F154	sokaiin	H2	okaiin	2	1	1	1	1	0	1	0	0	1	0	0	0	0.000000	UNDECIDABLE	1	0	UNDECIDABLE	UNDECIDABLE	1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F155	lokaiin	H4	okaiin	2	1	1	2	2	0	0	1	0	0	1	0	0	0.000000	UNDECIDABLE	1	0	UNDECIDABLE	UNDECIDABLE	1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F156	pokain	H1	okain	2	1	1	1	1	1	1	0	0	1	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F157	lokain	H4	okain	2	1	1	2	2	0	0	1	0	0	1	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F158	pokar	H1	okar	3	1	1	1	1	0	1	0	0	1	0	0	0	0.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F159	sokar	H2	okar	3	1	1	1	0	0	1	0	0	1	0	0	0	0.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F160	lokar	H4	okar	3	1	1	1	1	0	1	0	0	1	0	0	1	1.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F161	sokedy	H2	okedy	2	1	0	0	0	0	0	1	0	0	0	0	1	1.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F162	lokedy	H4	okedy	2	1	0	0	0	0	0	0	1	0	0	0	0	0.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F163	sokeedy	H2	okeedy	3	2	1	1	1	1	2	0	0	1	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F164	rokeedy	H3	okeedy	3	1	0	0	0	0	0	1	0	0	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F165	lokeedy	H4	okeedy	3	2	0	0	0	0	0	2	0	0	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F166	pokeey	H1	okeey	3	1	1	1	0	0	0	1	0	0	1	0	1	1.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F167	sokeey	H2	okeey	3	1	0	0	0	0	0	1	0	0	0	0	1	1.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F168	lokeey	H4	okeey	3	2	2	2	2	1	0	2	0	0	2	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F169	polaiin	H1	olaiin	2	8	8	6	5	3	7	1	0	7	1	0	1	0.125000	UNDECIDABLE	2	0	UNDECIDABLE	UNDECIDABLE	2	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F170	solaiin	H2	olaiin	2	1	1	1	1	0	1	0	0	1	0	0	0	0.000000	UNDECIDABLE	2	0	UNDECIDABLE	UNDECIDABLE	2	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F171	solain	H2	olain	2	1	1	1	1	0	1	0	0	1	0	0	0	0.000000	UNDECIDABLE	1	0	UNDECIDABLE	UNDECIDABLE	1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F172	lolain	H4	olain	2	1	1	1	1	1	0	0	1	0	0	1	0	0.000000	UNDECIDABLE	1	0	UNDECIDABLE	UNDECIDABLE	1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F173	polchey	H1	olchey	3	1	1	0	0	0	1	0	0	1	0	0	0	0.000000	UNDECIDABLE	3	0	UNDECIDABLE	UNDECIDABLE	3	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F174	solchey	H2	olchey	3	2	1	1	1	1	2	0	0	1	0	0	0	0.000000	UNDECIDABLE	3	0	UNDECIDABLE	UNDECIDABLE	3	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F175	rolchey	H3	olchey	3	1	0	0	0	0	0	1	0	0	0	0	0	0.000000	UNDECIDABLE	3	0	UNDECIDABLE	UNDECIDABLE	3	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F176	polchor	H1	olchor	2	1	0	0	0	0	1	0	0	0	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F177	lolchor	H4	olchor	2	1	1	2	2	0	0	1	0	0	1	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F178	polchy	H1	olchy	2	1	1	1	0	0	1	0	0	1	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F179	rolchy	H3	olchy	2	1	1	1	1	0	0	1	0	0	1	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F180	poldaiin	H1	oldaiin	2	1	0	0	0	0	1	0	0	0	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F181	loldaiin	H4	oldaiin	2	1	0	0	0	0	0	0	1	0	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F182	poldy	H1	oldy	3	1	0	0	0	0	0	1	0	0	0	0	1	1.000000	UNDECIDABLE	1	0	UNDECIDABLE	UNDECIDABLE	1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F183	soldy	H2	oldy	3	1	1	1	1	0	0	0	1	0	0	1	1	1.000000	UNDECIDABLE	1	0	UNDECIDABLE	UNDECIDABLE	1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F184	loldy	H4	oldy	3	2	2	3	3	1	0	2	0	0	2	0	0	0.000000	UNDECIDABLE	1	0	UNDECIDABLE	UNDECIDABLE	1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F185	solkaiin	H2	olkaiin	2	4	3	4	4	1	2	2	0	1	2	0	2	0.500000	UNDECIDABLE	2	0	UNDECIDABLE	UNDECIDABLE	2	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F186	lolkaiin	H4	olkaiin	2	1	1	1	1	1	1	0	0	1	0	0	1	1.000000	UNDECIDABLE	2	0	UNDECIDABLE	UNDECIDABLE	2	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F187	polkain	H1	olkain	2	1	0	0	0	0	0	1	0	0	0	0	1	1.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F188	solkain	H2	olkain	2	2	2	2	1	0	2	0	0	2	0	0	0	0.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F189	polkedy	H1	olkedy	2	1	0	0	0	0	1	0	0	0	0	0	0	0.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F190	solkedy	H2	olkedy	2	2	1	0	0	0	1	0	1	0	0	1	1	0.500000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F191	polkeedy	H1	olkeedy	3	1	0	0	0	0	1	0	0	0	0	0	0	0.000000	UNDECIDABLE	3	0	UNDECIDABLE	UNDECIDABLE	3	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F192	solkeedy	H2	olkeedy	3	3	3	3	3	1	3	0	0	3	0	0	0	0.000000	UNDECIDABLE	3	0	UNDECIDABLE	UNDECIDABLE	3	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F193	rolkeedy	H3	olkeedy	3	1	1	1	1	0	1	0	0	1	0	0	1	1.000000	UNDECIDABLE	3	0	UNDECIDABLE	UNDECIDABLE	3	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F194	polkeey	H1	olkeey	3	2	1	1	1	1	2	0	0	1	0	0	0	0.000000	UNDECIDABLE	3	0	UNDECIDABLE	UNDECIDABLE	3	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F195	solkeey	H2	olkeey	3	3	3	3	2	0	3	0	0	3	0	0	0	0.000000	UNDECIDABLE	3	0	UNDECIDABLE	UNDECIDABLE	3	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F196	rolkeey	H3	olkeey	3	1	1	0	0	0	0	1	0	0	1	0	0	0.000000	UNDECIDABLE	3	0	UNDECIDABLE	UNDECIDABLE	3	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F197	polky	H1	olky	3	1	1	1	1	0	1	0	0	1	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F198	solky	H2	olky	3	1	1	0	0	0	1	0	0	1	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F199	rolky	H3	olky	3	1	0	0	0	0	0	0	1	0	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F200	solol	H2	olol	2	1	1	0	0	0	1	0	0	1	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F201	lolol	H4	olol	2	1	0	0	0	0	0	1	0	0	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F202	polor	H1	olor	2	2	2	2	2	0	2	0	0	2	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F203	solor	H2	olor	2	1	1	1	1	1	1	0	0	1	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F204	sols	H2	ols	2	3	2	1	1	1	1	2	0	1	1	0	2	0.666667	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F205	lols	H4	ols	2	1	1	1	1	1	0	0	1	0	0	1	0	0.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F206	solshedy	H2	olshedy	2	4	1	0	0	0	2	2	0	1	0	0	2	0.500000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F207	lolshedy	H4	olshedy	2	1	0	0	0	0	0	1	0	0	0	0	0	0.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F208	polshey	H1	olshey	2	1	0	0	0	0	1	0	0	0	0	0	0	0.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F209	solshey	H2	olshey	2	2	1	2	2	1	0	2	0	0	1	0	2	1.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F210	poly	H1	oly	3	2	2	2	1	0	1	1	0	1	1	0	1	0.500000	UNDECIDABLE	2	0	UNDECIDABLE	UNDECIDABLE	2	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F211	roly	H3	oly	3	1	1	0	0	0	0	0	1	0	0	1	0	0.000000	UNDECIDABLE	2	0	UNDECIDABLE	UNDECIDABLE	2	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F212	loly	H4	oly	3	5	5	6	5	3	0	1	4	0	1	4	0	0.000000	UNDECIDABLE	2	0	UNDECIDABLE	UNDECIDABLE	2	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F213	som	H2	om	3	2	0	0	0	0	0	2	0	0	0	0	2	1.000000	UNDECIDABLE	1	0	UNDECIDABLE	UNDECIDABLE	1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F214	rom	H3	om	3	1	0	0	0	0	0	0	1	0	0	0	0	0.000000	UNDECIDABLE	1	0	UNDECIDABLE	UNDECIDABLE	1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F215	lom	H4	om	3	4	4	3	3	0	0	0	4	0	0	4	0	0.000000	UNDECIDABLE	1	0	UNDECIDABLE	UNDECIDABLE	1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F216	porain	H1	orain	3	1	0	0	0	0	1	0	0	0	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
