slot_id	target_panel	source_occurrence_id	body	form	opaque_head_id	head_occupancy	page	locus	section	language	line_position	position_exception	side	neighbor_token_ordinal	neighbor_surface	target_reader_exact	neighbor_reader_exact	both_reader_exact	strict_initial_head_neighbor	formal705_slot	sem570_slot	w23_axis197_precomposition_slot	w23_axis195_slot	neighbor_cell_id	neighbor_semantic_value_de	neighbor_confidence_level	neighbor_semantic_scope	neighbor_composition_semantic_credit	retired_patient_words	axis_tags	semantic_fingerprint	literal_head_lexeme_credit	literal_body_lexeme_credit	component_export_credit
G738-HS00190	H	G737-O0116	oror	loror	H4	2	f106v	f106v.7	S	B	LAST	0	L	12	dar	1	1	1	0	1	1	0	0	G733-C04176	abgemessene Fraktion I	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	PART	PART	0	0	0
G738-HS00192	H	G737-O0118	ain	sain	H2	3	f106v	f106v.19	S	B	LAST	1	L	8	otaiin	1	1	1	0	1	1	0	0	G733-C03848	kalt im Zubereitungsrahmen, Grad III	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	COLD|VALUE|PREPARATION	COLD|VALUE|PREPARATION	0	0	0
G738-HS00201	H	G737-O0124	cheody	pcheody	H1	2	f106v	f106v.34	S	B	MIDDLE	1	L	8	odal	1	1	1	0	1	1	1	1	G733-C04008	abgewogener Rohstoffposten I im Ansatz	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	0	NONE	MATERIAL|PREPARATION	MATERIAL|PREPARATION	0	0	0
G738-HS00202	H	G737-O0124	cheody	pcheody	H1	2	f106v	f106v.34	S	B	MIDDLE	1	R	10	qotaiin	1	1	1	0	1	1	0	0	G733-C04010	kalt, Grad III	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	COLD|VALUE	COLD|VALUE	0	0	0
G738-HS00205	H	G737-O0126	kaiin	lkaiin	H4	2	f107r	f107r.8	S	B	MIDDLE	0	R	7	qokaiin	1	1	1	0	1	1	0	0	G733-C04665	heiß, Grad III	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	HEAT|VALUE	HEAT|VALUE	0	0	0
G738-HS00206	H	G737-O0127	osaiin	losaiin	H4	2	f107r	f107r.17	S	B	MIDDLE	0	L	2	chey	1	1	1	0	1	1	0	0	G733-C04272	trocken in der Mitte des Grades	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|VALUE	DRY|VALUE	0	0	0
G738-HS00207	H	G737-O0127	osaiin	losaiin	H4	2	f107r	f107r.17	S	B	MIDDLE	0	R	4	chey	1	1	1	0	1	1	0	0	G733-C04274	trocken in der Mitte des Grades	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|VALUE	DRY|VALUE	0	0	0
G738-HS00209	H	G737-O0128	olchy	rolchy	H3	2	f107r	f107r.18	S	B	MIDDLE	0	R	9	sheey	1	1	1	0	1	1	0	0	G733-C04283	feucht am Ende des Grades	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	MOIST|VALUE	MOIST|VALUE	0	0	0
G738-HS00210	H	G737-O0129	kaiin	lkaiin	H4	2	f107r	f107r.21	S	B	MIDDLE	0	L	7	qokeol	1	1	1	0	1	1	1	1	G733-C04319	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	HEAT|VALUE|MATERIAL|PROCESS	HEAT|VALUE|MATERIAL|PROCESS	0	0	0
G738-HS00213	H	G737-O0130	kaiin	lkaiin	H4	2	f107r	f107r.21	S	B	MIDDLE	0	R	11	aiin	1	1	1	0	1	1	0	0	G733-C04323	Menge III	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	VALUE	VALUE	0	0	0
G738-HS00214	H	G737-O0131	kain	lkain	H4	2	f107r	f107r.24	S	B	MIDDLE	0	L	5	kair	1	1	1	0	1	1	1	1	G733-C04342	heiße Drogenfraktion II	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	HEAT|PART|MATERIAL	HEAT|PART|MATERIAL	0	0	0
G738-HS00215	H	G737-O0131	kain	lkain	H4	2	f107r	f107r.24	S	B	MIDDLE	0	R	7	qokeeo	1	1	1	0	1	1	1	1	G733-C04344	heißer Ansatz, Bindungsstufe II	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	HEAT|VALUE|PREPARATION	HEAT|VALUE|PREPARATION	0	0	0
G738-HS00216	H	G737-O0132	kaiin	lkaiin	H4	2	f107r	f107r.28	S	B	MIDDLE	0	L	8	otchy	1	1	1	0	1	1	0	0	G733-C04387	kalt-trockener Ansatz am Anfang des Grades	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	COLD|DRY|VALUE|PREPARATION	COLD|DRY|VALUE|PREPARATION	0	0	0
G738-HS00217	H	G737-O0132	kaiin	lkaiin	H4	2	f107r	f107r.28	S	B	MIDDLE	0	R	10	ykaiin	1	1	1	0	1	1	0	0	G733-C04389	erhitze hiervon auf Stufe III	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	HEAT|VALUE|PROCESS	HEAT|VALUE|PROCESS	0	0	0
G738-HS00219	H	G737-O0133	ary	rary	H3	2	f107r	f107r.30	S	B	MIDDLE	0	R	10	ky	1	1	1	0	1	1	1	1	G733-C04411	heiß am Anfang des Grades	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	HEAT|VALUE	HEAT|VALUE	0	0	0
G738-HS00222	H	G737-O0135	kar	lkar	H4	3	f107r	f107r.33	S	B	MIDDLE	0	R	11	okal	1	1	1	0	1	1	0	0	G733-C04446	Rohstoffklasse I im Ansatz, heiß am Gradanfang	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	HEAT|VALUE|MATERIAL|PREPARATION	HEAT|VALUE|MATERIAL|PREPARATION	0	0	0
G738-HS00225	H	G737-O0137	kaiin	lkaiin	H4	2	f107r	f107r.35	S	B	MIDDLE	0	L	5	qokor	1	1	1	0	1	1	1	1	G733-C04462	heiße Drogenportion	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	HEAT|PART|MATERIAL	HEAT|PART|MATERIAL	0	0	0
G738-HS00226	H	G737-O0137	kaiin	lkaiin	H4	2	f107r	f107r.35	S	B	MIDDLE	0	R	7	chedy	1	1	1	0	1	1	0	0	G733-C04464	trocken in der Mitte des Grades, abgeschlossen	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|VALUE|CLOSE	DRY|VALUE|CLOSE	0	0	0
G738-HS00228	H	G737-O0138	keey	rkeey	H3	2	f107r	f107r.36	S	B	MIDDLE	0	R	5	chaiin	1	1	1	0	1	1	0	0	G733-C04473	trocken, Grad III	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|VALUE	DRY|VALUE	0	0	0
G738-HS00229	H	G737-O0139	kaiin	lkaiin	H4	2	f107r	f107r.36	S	B	MIDDLE	0	L	10	chey	1	1	1	0	1	1	0	0	G733-C04478	trocken in der Mitte des Grades	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|VALUE	DRY|VALUE	0	0	0
G738-HS00232	H	G737-O0141	kain	lkain	H4	2	f107r	f107r.39	S	B	MIDDLE	0	L	8	cho	1	1	1	0	1	1	1	1	G733-C04502	Trockenansatz	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	0	NONE	DRY|PREPARATION	DRY|PREPARATION	0	0	0
G738-HS00233	H	G737-O0141	kain	lkain	H4	2	f107r	f107r.39	S	B	MIDDLE	0	R	10	al	1	1	1	0	1	1	0	0	G733-C04504	Rohstoffklasse I	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	VALUE|MATERIAL	VALUE|MATERIAL	0	0	0
G738-HS00234	H	G737-O0142	olkaiin	lolkaiin	H4	2	f107r	f107r.40	S	B	FIRST	1	R	2	chey	1	1	1	0	1	1	1	1	G733-C04519	trocken in der Mitte des Grades	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	0	NONE	DRY|VALUE	DRY|VALUE	0	0	0
G738-HS00237	H	G737-O0144	ky	lky	H4	3	f107r	f107r.48	S	B	MIDDLE	0	L	2	chkal	1	1	1	0	1	1	1	1	G733-C04588	Rohstoffklasse I, trocken-heiß am Gradanfang	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	HEAT|DRY|VALUE|MATERIAL	HEAT|DRY|VALUE|MATERIAL	0	0	0
G738-HS00238	H	G737-O0144	ky	lky	H4	3	f107r	f107r.48	S	B	MIDDLE	0	R	4	otain	1	1	1	0	1	1	0	0	G733-C04590	kalt im Zubereitungsrahmen, Grad II	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	COLD|VALUE|PREPARATION	COLD|VALUE|PREPARATION	0	0	0
G738-HS00239	H	G737-O0145	ky	lky	H4	3	f107r	f107r.48	S	B	MIDDLE	0	L	8	oty	1	1	1	0	1	1	0	0	G733-C04594	kalter Ansatz am Anfang des Grades	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	COLD|VALUE|PREPARATION	COLD|VALUE|PREPARATION	0	0	0
G738-HS00240	H	G737-O0145	ky	lky	H4	3	f107r	f107r.48	S	B	MIDDLE	0	R	10	otaiin	1	1	1	0	1	1	0	0	G733-C04596	kalt im Zubereitungsrahmen, Grad III	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	COLD|VALUE|PREPARATION	COLD|VALUE|PREPARATION	0	0	0
G738-HS00242	H	G737-O0146	kaiin	lkaiin	H4	2	f107r	f107r.49	S	B	MIDDLE	0	R	8	okair	1	1	1	0	1	1	1	1	G733-C04606	heiße Drogenfraktion II im Ansatz	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	HEAT|PART|MATERIAL|PREPARATION	HEAT|PART|MATERIAL|PREPARATION	0	0	0
G738-HS00243	H	G737-O0147	keey	lkeey	H4	2	f107r	f107r.50	S	B	MIDDLE	0	L	2	al	1	1	1	0	1	1	0	0	G733-C04620	Rohstoffklasse I	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	VALUE|MATERIAL	VALUE|MATERIAL	0	0	0
G738-HS00244	H	G737-O0147	keey	lkeey	H4	2	f107r	f107r.50	S	B	MIDDLE	0	R	4	chol	1	1	1	0	1	1	0	0	G733-C04622	trocken; nominal trockenes Gut/Material	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|MATERIAL	DRY|MATERIAL	0	0	0
G738-HS00247	H	G737-O0149	kal	lkal	H4	3	f107v	f107v.1	S	B	MIDDLE	0	L	6	qokair	1	1	1	0	1	1	1	1	G733-C04685	erhitze die zweite Fraktion	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	HEAT|PART|PROCESS	HEAT|PART|PROCESS	0	0	0
G738-HS00248	H	G737-O0149	kal	lkal	H4	3	f107v	f107v.1	S	B	MIDDLE	0	R	8	chey	1	1	1	0	1	1	0	0	G733-C04687	trocken in der Mitte des Grades	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|VALUE	DRY|VALUE	0	0	0
G738-HS00249	H	G737-O0150	ain	sain	H2	3	f107v	f107v.3	S	B	FIRST	0	R	2	ain	1	1	1	0	1	1	0	0	G733-C04891	Menge-/Klassenwert II	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	VALUE	VALUE	0	0	0
G738-HS00250	H	G737-O0151	kaiin	lkaiin	H4	2	f107v	f107v.3	S	B	MIDDLE	0	L	9	ochedy	1	1	1	0	1	1	1	1	G733-C04898	Ansatz aus getrockneter Droge, abgeschlossen	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	DRY|MATERIAL|PREPARATION|CLOSE	DRY|MATERIAL|PREPARATION|CLOSE	0	0	0
G738-HS00251	H	G737-O0151	kaiin	lkaiin	H4	2	f107v	f107v.3	S	B	MIDDLE	0	R	11	otal	1	1	1	0	1	1	0	0	G733-C04900	Rohstoffklasse I im Ansatz, kalt am Gradanfang	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	COLD|VALUE|MATERIAL|PREPARATION	COLD|VALUE|MATERIAL|PREPARATION	0	0	0
G738-HS00252	H	G737-O0152	kal	lkal	H4	3	f107v	f107v.6	S	B	MIDDLE	0	L	7	oky	1	1	1	0	1	1	0	0	G733-C05112	heißer Ansatz am Anfang des Grades	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	HEAT|VALUE|PREPARATION	HEAT|VALUE|PREPARATION	0	0	0
G738-HS00258	H	G737-O0155	cheol	lcheol	H4	2	f107v	f107v.12	S	B	MIDDLE	0	L	1	qokeey	1	1	1	0	1	1	1	1	G733-C04708	heiß am Ende des Grades	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	HEAT|VALUE	HEAT|VALUE	0	0	0
G738-HS00259	H	G737-O0155	cheol	lcheol	H4	2	f107v	f107v.12	S	B	MIDDLE	0	R	3	chol	1	1	1	0	1	1	0	0	G733-C04710	trocken; nominal trockenes Gut/Material	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|MATERIAL	DRY|MATERIAL	0	0	0
G738-HS00260	H	G737-O0156	olain	solain	H2	2	f107v	f107v.15	S	B	FIRST	0	R	2	qokal	1	1	1	0	1	1	0	0	G733-C04740	Rohstoffklasse I, heiß am Gradanfang	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	HEAT|VALUE|MATERIAL	HEAT|VALUE|MATERIAL	0	0	0
G738-HS00261	H	G737-O0157	kaiin	lkaiin	H4	2	f107v	f107v.15	S	B	MIDDLE	0	L	3	okeey	1	1	1	0	1	1	0	0	G733-C04741	heißer Ansatz am Ende des Grades	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	HEAT|VALUE|PREPARATION	HEAT|VALUE|PREPARATION	0	0	0
G738-HS00262	H	G737-O0157	kaiin	lkaiin	H4	2	f107v	f107v.15	S	B	MIDDLE	0	R	5	okain	1	1	1	0	1	1	0	0	G733-C04743	heiß im Zubereitungsrahmen, Grad II	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	HEAT|VALUE|PREPARATION	HEAT|VALUE|PREPARATION	0	0	0
G738-HS00265	H	G737-O0159	alar	palar	H1	2	f107v	f107v.20	S	B	FIRST	0	R	2	or	1	1	1	0	1	1	0	0	G733-C04799	Drogenportion	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	PART|MATERIAL	PART|MATERIAL	0	0	0
G738-HS00266	H	G737-O0160	kaiin	lkaiin	H4	2	f107v	f107v.24	S	B	LAST	0	L	4	olkain	1	1	1	0	1	1	1	1	G733-C04839	heißes Drogenmaterial, Grad II	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	HEAT|VALUE|MATERIAL	HEAT|VALUE|MATERIAL	0	0	0
G738-HS00268	H	G737-O0162	cheedy	lcheedy	H4	2	f107v	f107v.28	S	B	MIDDLE	0	L	3	cheol	1	1	1	0	1	1	0	0	G733-C04878	trockener Drogenstoff	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|MATERIAL	DRY|MATERIAL	0	0	0
G738-HS00271	H	G737-O0164	kaiin	lkaiin	H4	2	f107v	f107v.30	S	B	MIDDLE	0	L	6	chol	1	1	1	0	1	1	0	0	G733-C04908	trocken; nominal trockenes Gut/Material	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|MATERIAL	DRY|MATERIAL	0	0	0
G738-HS00273	H	G737-O0165	kaiin	lkaiin	H4	2	f107v	f107v.31	S	B	MIDDLE	0	L	2	chey	1	1	1	0	1	1	0	0	G733-C04915	trocken in der Mitte des Grades	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|VALUE	DRY|VALUE	0	0	0
G738-HS00275	H	G737-O0166	ary	rary	H3	2	f107v	f107v.31	S	B	LAST	0	L	7	qokeedy	1	1	1	0	1	1	0	0	G733-C04920	heiß am Ende des Grades, abgeschlossen	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	HEAT|VALUE|CLOSE	HEAT|VALUE|CLOSE	0	0	0
G738-HS00277	H	G737-O0167	key	lkey	H4	2	f107v	f107v.35	S	B	MIDDLE	0	R	4	chcthy	1	1	1	0	1	1	0	0	G733-C04951	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|MATERIAL	DRY|MATERIAL	0	0	0
G738-HS00278	H	G737-O0168	kar	lkar	H4	3	f107v	f107v.35	S	B	MIDDLE	0	L	4	chcthy	1	1	1	0	1	1	0	0	G733-C04951	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|MATERIAL	DRY|MATERIAL	0	0	0
G738-HS00279	H	G737-O0168	kar	lkar	H4	3	f107v	f107v.35	S	B	MIDDLE	0	R	6	shedy	1	1	1	0	1	1	0	0	G733-C04953	feucht in der Mitte des Grades, abgeschlossen	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	MOIST|VALUE|CLOSE	MOIST|VALUE|CLOSE	0	0	0
G738-HS00280	H	G737-O0169	cheor	lcheor	H4	2	f107v	f107v.36	S	B	MIDDLE	0	L	2	chey	1	1	1	0	1	1	0	0	G733-C04959	trocken in der Mitte des Grades	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|VALUE	DRY|VALUE	0	0	0
G738-HS00281	H	G737-O0169	cheor	lcheor	H4	2	f107v	f107v.36	S	B	MIDDLE	0	R	4	sheol	1	1	1	0	1	1	1	1	G733-C04961	feuchtes Material	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	MOIST|MATERIAL	MOIST|MATERIAL	0	0	0
G738-HS00282	H	G737-O0170	kain	lkain	H4	2	f107v	f107v.38	S	B	LAST	0	L	8	oteey	1	1	1	0	1	1	1	1	G733-C04986	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	COLD|VALUE|PREPARATION	COLD|VALUE|PREPARATION	0	0	0
G738-HS00283	H	G737-O0171	okar	pokar	H1	3	f107v	f107v.41	S	B	FIRST	0	R	2	ar	1	1	1	0	1	1	0	0	G733-C05012	Drogenfraktion I	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	PART|MATERIAL	PART|MATERIAL	0	0	0
G738-HS00284	H	G737-O0172	kain	lkain	H4	2	f107v	f107v.41	S	B	LAST	0	L	12	qokeey	1	1	1	0	1	1	1	1	G733-C05022	heiß am Ende des Grades	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	HEAT|VALUE	HEAT|VALUE	0	0	0
G738-HS00289	H	G737-O0175	kar	lkar	H4	3	f107v	f107v.45	S	B	MIDDLE	0	R	9	aiin	1	1	1	0	1	1	0	0	G733-C05054	Menge III	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	VALUE	VALUE	0	0	0
G738-HS00290	H	G737-O0176	ochedy	pochedy	H1	2	f108r	f108r.8	S	B	FIRST	0	R	2	shy	1	1	1	0	1	1	0	0	G733-C05613	feucht am Anfang des Grades	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	MOIST|VALUE	MOIST|VALUE	0	0	0
G738-HS00294	H	G737-O0178	kal	lkal	H4	3	f108r	f108r.18	S	B	MIDDLE	0	R	3	daiin	1	1	1	0	1	1	0	0	G733-C05230	Grad-/Maßwert III	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	VALUE	VALUE	0	0	0
G738-HS00295	H	G737-O0179	ain	rain	H3	3	f108r	f108r.25	S	B	MIDDLE	0	L	12	ol	1	1	1	0	1	1	0	0	G733-C05316	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	MATERIAL|PREPARATION	MATERIAL|PREPARATION	0	0	0
G738-HS00297	H	G737-O0180	ain	sain	H2	3	f108r	f108r.28	S	B	FIRST	0	R	2	arolkeey	1	1	1	0	1	1	0	0	G733-C05341	Drogenfraktion I, vollständig erhitzt	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	KNOWN_EXACT_WHOLE	0	NONE	HEAT|PART|MATERIAL	HEAT|PART|MATERIAL	0	0	0
G738-HS00299	H	G737-O0182	keey	lkeey	H4	2	f108r	f108r.37	S	B	MIDDLE	0	L	3	okeey	1	1	1	0	1	1	0	0	G733-C05429	heißer Ansatz am Ende des Grades	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	HEAT|VALUE|PREPARATION	HEAT|VALUE|PREPARATION	0	0	0
G738-HS00300	H	G737-O0182	keey	lkeey	H4	2	f108r	f108r.37	S	B	MIDDLE	0	R	5	chedy	1	1	1	0	1	1	0	0	G733-C05431	trocken in der Mitte des Grades, abgeschlossen	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|VALUE|CLOSE	DRY|VALUE|CLOSE	0	0	0
G738-HS00301	H	G737-O0183	okeey	lokeey	H4	3	f108r	f108r.43	S	B	MIDDLE	0	L	2	okey	1	1	1	0	1	1	1	1	G733-C05495	heißer Ansatz in der Mitte des Grades	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	HEAT|VALUE|PREPARATION	HEAT|VALUE|PREPARATION	0	0	0
G738-HS00305	H	G737-O0185	kaiin	lkaiin	H4	2	f108r	f108r.50	S	B	MIDDLE	0	R	4	chdy	1	1	1	0	1	1	0	0	G733-C05581	trocken am Anfang des Grades, abgeschlossen	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|VALUE|CLOSE	DRY|VALUE|CLOSE	0	0	0
G738-HS00307	H	G737-O0187	ky	lky	H4	3	f108v	f108v.1	S	B	MIDDLE	0	L	4	qokeedy	1	1	1	0	1	1	0	0	G733-C05639	heiß am Ende des Grades, abgeschlossen	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	HEAT|VALUE|CLOSE	HEAT|VALUE|CLOSE	0	0	0
G738-HS00310	H	G737-O0189	araiin	raraiin	H3	2	f108v	f108v.5	S	B	MIDDLE	0	L	5	qokeedy	1	1	1	0	1	1	0	0	G733-C06128	heiß am Ende des Grades, abgeschlossen	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	HEAT|VALUE|CLOSE	HEAT|VALUE|CLOSE	0	0	0
G738-HS00312	H	G737-O0190	okeey	lokeey	H4	3	f108v	f108v.6	S	B	MIDDLE	0	L	2	chey	1	1	1	0	1	1	0	0	G733-C06175	trocken in der Mitte des Grades	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|VALUE	DRY|VALUE	0	0	0
G738-HS00314	H	G737-O0191	ain	sain	H2	3	f108v	f108v.11	S	B	FIRST	0	R	2	al	1	1	1	0	1	1	0	0	G733-C05660	Rohstoffklasse I	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	VALUE|MATERIAL	VALUE|MATERIAL	0	0	0
G738-HS00321	H	G737-O0195	keey	lkeey	H4	2	f108v	f108v.16	S	B	MIDDLE	0	R	5	okeol	1	1	1	0	1	1	1	1	G733-C05718	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	0	NONE	HEAT|VALUE|PREPARATION	HEAT|VALUE|PREPARATION	0	0	0
G738-HS00322	H	G737-O0196	aram	raram	H3	3	f108v	f108v.17	S	B	LAST	0	L	10	otal	1	1	1	0	1	1	0	0	G733-C05734	Rohstoffklasse I im Ansatz, kalt am Gradanfang	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	COLD|VALUE|MATERIAL|PREPARATION	COLD|VALUE|MATERIAL|PREPARATION	0	0	0
G738-HS00330	H	G737-O0201	kar	lkar	H4	3	f108v	f108v.26	S	B	MIDDLE	0	L	8	or	1	1	1	0	1	1	0	0	G733-C05843	Drogenportion	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	PART|MATERIAL	PART|MATERIAL	0	0	0
G738-HS00331	H	G737-O0201	kar	lkar	H4	3	f108v	f108v.26	S	B	MIDDLE	0	R	10	char	1	1	1	0	1	1	0	0	G733-C05845	Trockenfraktion I	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|PART	DRY|PART	0	0	0
G738-HS00332	H	G737-O0202	ain	sain	H2	3	f108v	f108v.33	S	B	FIRST	0	R	2	ain	1	1	1	0	1	1	0	0	G733-C05929	Menge-/Klassenwert II	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	VALUE	VALUE	0	0	0
G738-HS00333	H	G737-O0203	chs	lchs	H4	2	f108v	f108v.33	S	B	MIDDLE	0	L	3	chey	1	1	1	0	1	1	0	0	G733-C05930	trocken in der Mitte des Grades	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|VALUE	DRY|VALUE	0	0	0
G738-HS00334	H	G737-O0203	chs	lchs	H4	2	f108v	f108v.33	S	B	MIDDLE	0	R	5	shed	1	1	1	0	1	1	1	1	G733-C05932	Einweichen bis zur mittleren Stufe abschließen	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	MOIST|VALUE|PROCESS	MOIST|VALUE|PROCESS	0	0	0
G738-HS00335	H	G737-O0204	ain	sain	H2	3	f108v	f108v.37	S	B	FIRST	0	R	2	sheor	1	1	1	0	1	1	1	1	G733-C05973	feuchter Drogenteil	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	MOIST|MATERIAL	MOIST|MATERIAL	0	0	0
G738-HS00336	H	G737-O0205	kain	lkain	H4	2	f108v	f108v.37	S	B	MIDDLE	0	L	7	shey	1	1	1	0	1	1	0	0	G733-C05978	feucht in der Mitte des Grades	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	MOIST|VALUE	MOIST|VALUE	0	0	0
G738-HS00338	H	G737-O0206	ain	sain	H2	3	f108v	f108v.39	S	B	FIRST	0	R	2	chey	1	1	1	0	1	1	0	0	G733-C05994	trocken in der Mitte des Grades	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|VALUE	DRY|VALUE	0	0	0
G738-HS00339	H	G737-O0207	l	rl	H3	2	f108v	f108v.39	S	B	LAST	0	L	12	chedy	1	1	1	0	1	1	0	0	G733-C06004	trocken in der Mitte des Grades, abgeschlossen	NA	OCCURRENCE_LOCAL_OR_INHERITED	0	NONE	DRY|VALUE|CLOSE	DRY|VALUE|CLOSE	0	0	0
G738-HS00340	H	G737-O0208	sheey	lsheey	H4	3	f108v	f108v.44	S	B	MIDDLE	0	L	8	qokeey	1	1	1	0	1	1	1	1	G733-C06061	heiß am Ende des Grades	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	HEAT|VALUE	HEAT|VALUE	0	0	0
G738-HS00341	H	G737-O0208	sheey	lsheey	H4	3	f108v	f108v.44	S	B	MIDDLE	0	R	10	oteey	1	1	1	0	1	1	1	1	G733-C06063	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	0	NONE	COLD|VALUE|PREPARATION	COLD|VALUE|PREPARATION	0	0	0
