model	source_group_id	edition	locus	page	kind	source_group_index	source_group_count	paragraph_start	paragraph_end	left_separator	right_separator	ivtff_group_raw	gloss	role
R	IT2a|f77r.22|G006	IT2a	f77r.22	f77r	P	6	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chy	⟦chy⟧	UNREAD
R	IT2a|f77r.22|G007	IT2a	f77r.22	f77r	P	7	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedaiin	⟦chedaiin⟧	UNREAD
R	IT2a|f77r.22|G008	IT2a	f77r.22	f77r	P	8	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheey	dieser Stoff	MATERIAL_ANAPHOR
R	IT2a|f77r.22|G009	IT2a	f77r.22	f77r	P	9	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okedy	⟦okedy⟧	UNREAD
R	IT2a|f77r.22|G010	IT2a	f77r.22	f77r	P	10	10	0	0	DEFINITE_SPACE	LINE_END	qoky	⟦qoky⟧	UNREAD
R	IT2a|f77r.23|G001	IT2a	f77r.23	f77r	P	1	8	0	0	LINE_START	DEFINITE_SPACE	sheoky	⟦sheoky⟧	UNREAD
R	IT2a|f77r.23|G002	IT2a	f77r.23	f77r	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin	aus dem Rohr	SOURCE
R	IT2a|f77r.23|G003	IT2a	f77r.23	f77r	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	dort	LOCATION_ANAPHOR
R	IT2a|f77r.23|G004	IT2a	f77r.23	f77r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	lchedy	dorthin	GOAL_ANAPHOR
R	IT2a|f77r.23|G005	IT2a	f77r.23	f77r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	olshedy	⟦olshedy⟧	UNREAD
R	IT2a|f77r.23|G006	IT2a	f77r.23	f77r	P	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeedy	fließt	FLOW
R	IT2a|f77r.23|G007	IT2a	f77r.23	f77r	P	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	dort	LOCATION_ANAPHOR
R	IT2a|f77r.23|G008	IT2a	f77r.23	f77r	P	8	8	0	0	DEFINITE_SPACE	LINE_END	qokol	⟦qokol⟧	UNREAD
R	IT2a|f77r.24|G001	IT2a	f77r.24	f77r	P	1	7	0	1	LINE_START	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
R	IT2a|f77r.24|G002	IT2a	f77r.24	f77r	P	2	7	0	1	DEFINITE_SPACE	DEFINITE_SPACE	dol	⟦dol⟧	UNREAD
R	IT2a|f77r.24|G003	IT2a	f77r.24	f77r	P	3	7	0	1	DEFINITE_SPACE	DEFINITE_SPACE	shor	⟦shor⟧	UNREAD
R	IT2a|f77r.24|G004	IT2a	f77r.24	f77r	P	4	7	0	1	DEFINITE_SPACE	DEFINITE_SPACE	cphey	⟦cphey⟧	UNREAD
R	IT2a|f77r.24|G005	IT2a	f77r.24	f77r	P	5	7	0	1	DEFINITE_SPACE	DEFINITE_SPACE	lfcheol	⟦lfcheol⟧	UNREAD
R	IT2a|f77r.24|G006	IT2a	f77r.24	f77r	P	6	7	0	1	DEFINITE_SPACE	DEFINITE_SPACE	shear	⟦shear⟧	UNREAD
R	IT2a|f77r.24|G007	IT2a	f77r.24	f77r	P	7	7	0	1	DEFINITE_SPACE	LINE_END	qolchy	⟦qolchy⟧	UNREAD
R	IT2a|f77r.25|G001	IT2a	f77r.25	f77r	P	1	8	1	0	LINE_START	DEFINITE_SPACE	otedy	Mündung	PLACE
R	IT2a|f77r.25|G002	IT2a	f77r.25	f77r	P	2	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qokor	⟦qokor⟧	UNREAD
R	IT2a|f77r.25|G003	IT2a	f77r.25	f77r	P	3	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	shedy	Flüssigkeit	MATERIAL
R	IT2a|f77r.25|G004	IT2a	f77r.25	f77r	P	4	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qokal	im Becken	LOCATION
R	IT2a|f77r.25|G005	IT2a	f77r.25	f77r	P	5	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	shedar	sammelt sich	ACCUMULATION
R	IT2a|f77r.25|G006	IT2a	f77r.25	f77r	P	6	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	dal	und	COORDINATION
R	IT2a|f77r.25|G007	IT2a	f77r.25	f77r	P	7	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	dort	LOCATION_ANAPHOR
R	IT2a|f77r.25|G008	IT2a	f77r.25	f77r	P	8	8	1	0	DEFINITE_SPACE	LINE_END	daror	bleibt	REMAIN
R	IT2a|f77r.26|G001	IT2a	f77r.26	f77r	P	1	6	0	0	LINE_START	DEFINITE_SPACE	qoteedy	warm	QUALITY
R	IT2a|f77r.26|G002	IT2a	f77r.26	f77r	P	2	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeedy	fließt	FLOW
R	IT2a|f77r.26|G003	IT2a	f77r.26	f77r	P	3	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin	aus dem Rohr	SOURCE
R	IT2a|f77r.26|G004	IT2a	f77r.26	f77r	P	4	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chcthy	langsam	RATE
R	IT2a|f77r.26|G005	IT2a	f77r.26	f77r	P	5	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	lchedy	dorthin	GOAL_ANAPHOR
R	IT2a|f77r.26|G006	IT2a	f77r.26	f77r	P	6	6	0	0	DEFINITE_SPACE	LINE_END	qokaly	ins Becken	GOAL
R	IT2a|f77r.27|G001	IT2a	f77r.27	f77r	P	1	6	0	0	LINE_START	DEFINITE_SPACE	solchedy	hier	LOCATION
R	IT2a|f77r.27|G002	IT2a	f77r.27	f77r	P	2	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokain	ist	COPULA
R	IT2a|f77r.27|G003	IT2a	f77r.27	f77r	P	3	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okaiin	Rohr	VESSEL
R	IT2a|f77r.27|G004	IT2a	f77r.27	f77r	P	4	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shedy	Flüssigkeit	MATERIAL
R	IT2a|f77r.27|G005	IT2a	f77r.27	f77r	P	5	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeedy	fließt	FLOW
R	IT2a|f77r.27|G006	IT2a	f77r.27	f77r	P	6	6	0	0	DEFINITE_SPACE	LINE_END	qotedy	aus der Mündung	SOURCE
R	IT2a|f77r.28|G001	IT2a	f77r.28	f77r	P	1	6	0	0	LINE_START	DEFINITE_SPACE	olchey	⟦olchey⟧	UNREAD
R	IT2a|f77r.28|G002	IT2a	f77r.28	f77r	P	2	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotey	⟦qotey⟧	UNREAD
R	IT2a|f77r.28|G003	IT2a	f77r.28	f77r	P	3	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokain	ist	COPULA
R	IT2a|f77r.28|G004	IT2a	f77r.28	f77r	P	4	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	olcheedy	⟦olcheedy⟧	UNREAD
R	IT2a|f77r.28|G005	IT2a	f77r.28	f77r	P	5	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sar	⟦sar⟧	UNREAD
R	IT2a|f77r.28|G006	IT2a	f77r.28	f77r	P	6	6	0	0	DEFINITE_SPACE	LINE_END	lom	⟦lom⟧	UNREAD
R	IT2a|f77r.29|G001	IT2a	f77r.29	f77r	P	1	5	0	0	LINE_START	DEFINITE_SPACE	saiin	⟦saiin⟧	UNREAD
R	IT2a|f77r.29|G002	IT2a	f77r.29	f77r	P	2	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheeol	⟦cheeol⟧	UNREAD
R	IT2a|f77r.29|G003	IT2a	f77r.29	f77r	P	3	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeedy	fließt	FLOW
R	IT2a|f77r.29|G004	IT2a	f77r.29	f77r	P	4	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeedy	fließt	FLOW
R	IT2a|f77r.29|G005	IT2a	f77r.29	f77r	P	5	5	0	0	DEFINITE_SPACE	LINE_END	qotal	⟦qotal⟧	UNREAD
R	IT2a|f77r.30|G001	IT2a	f77r.30	f77r	P	1	6	0	0	LINE_START	DEFINITE_SPACE	qokaiin	aus dem Rohr	SOURCE
R	IT2a|f77r.30|G002	IT2a	f77r.30	f77r	P	2	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chckhey	⟦chckhey⟧	UNREAD
R	IT2a|f77r.30|G003	IT2a	f77r.30	f77r	P	3	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	saiin	⟦saiin⟧	UNREAD
R	IT2a|f77r.30|G004	IT2a	f77r.30	f77r	P	4	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qolkain	⟦qolkain⟧	UNREAD
R	IT2a|f77r.30|G005	IT2a	f77r.30	f77r	P	5	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheeky	⟦cheeky⟧	UNREAD
R	IT2a|f77r.30|G006	IT2a	f77r.30	f77r	P	6	6	0	0	DEFINITE_SPACE	LINE_END	lol	⟦lol⟧	UNREAD
R	IT2a|f77r.31|G001	IT2a	f77r.31	f77r	P	1	6	0	0	LINE_START	DEFINITE_SPACE	qokain	ist	COPULA
R	IT2a|f77r.31|G002	IT2a	f77r.31	f77r	P	2	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chckhy	⟦chckhy⟧	UNREAD
R	IT2a|f77r.31|G003	IT2a	f77r.31	f77r	P	3	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	⟦qokeey⟧	UNREAD
R	IT2a|f77r.31|G004	IT2a	f77r.31	f77r	P	4	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotedy	aus der Mündung	SOURCE
R	IT2a|f77r.31|G005	IT2a	f77r.31	f77r	P	5	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotedy	aus der Mündung	SOURCE
R	IT2a|f77r.31|G006	IT2a	f77r.31	f77r	P	6	6	0	0	DEFINITE_SPACE	LINE_END	qotary	⟦qotary⟧	UNREAD
R	IT2a|f77r.32|G001	IT2a	f77r.32	f77r	P	1	8	0	0	LINE_START	DEFINITE_SPACE	qor	⟦qor⟧	UNREAD
R	IT2a|f77r.32|G002	IT2a	f77r.32	f77r	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ain	⟦ain⟧	UNREAD
R	IT2a|f77r.32|G003	IT2a	f77r.32	f77r	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheol	⟦cheol⟧	UNREAD
R	IT2a|f77r.32|G004	IT2a	f77r.32	f77r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ol	⟦ol⟧	UNREAD
R	IT2a|f77r.32|G005	IT2a	f77r.32	f77r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chealor	⟦chealor⟧	UNREAD
R	IT2a|f77r.32|G006	IT2a	f77r.32	f77r	P	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheey	dieser Stoff	MATERIAL_ANAPHOR
R	IT2a|f77r.32|G007	IT2a	f77r.32	f77r	P	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qetaiin	⟦qetaiin⟧	UNREAD
R	IT2a|f77r.32|G008	IT2a	f77r.32	f77r	P	8	8	0	0	DEFINITE_SPACE	LINE_END	dary	⟦dary⟧	UNREAD
R	IT2a|f77r.33|G001	IT2a	f77r.33	f77r	P	1	9	0	0	LINE_START	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
R	IT2a|f77r.33|G002	IT2a	f77r.33	f77r	P	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	dort	LOCATION_ANAPHOR
R	IT2a|f77r.33|G003	IT2a	f77r.33	f77r	P	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qol	⟦qol⟧	UNREAD
R	IT2a|f77r.33|G004	IT2a	f77r.33	f77r	P	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	keedy	⟦keedy⟧	UNREAD
R	IT2a|f77r.33|G005	IT2a	f77r.33	f77r	P	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qoteeedy	⟦qoteeedy⟧	UNREAD
R	IT2a|f77r.33|G006	IT2a	f77r.33	f77r	P	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sar	⟦sar⟧	UNREAD
R	IT2a|f77r.33|G007	IT2a	f77r.33	f77r	P	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oiiiin	⟦oiiiin⟧	UNREAD
R	IT2a|f77r.33|G008	IT2a	f77r.33	f77r	P	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheety	⟦cheety⟧	UNREAD
R	IT2a|f77r.33|G009	IT2a	f77r.33	f77r	P	9	9	0	0	DEFINITE_SPACE	LINE_END	dy	⟦dy⟧	UNREAD
R	IT2a|f77r.34|G001	IT2a	f77r.34	f77r	P	1	9	0	0	LINE_START	DEFINITE_SPACE	qokaiin	aus dem Rohr	SOURCE
R	IT2a|f77r.34|G002	IT2a	f77r.34	f77r	P	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shedy	Flüssigkeit	MATERIAL
R	IT2a|f77r.34|G003	IT2a	f77r.34	f77r	P	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	dort	LOCATION_ANAPHOR
R	IT2a|f77r.34|G004	IT2a	f77r.34	f77r	P	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qol	⟦qol⟧	UNREAD
R	IT2a|f77r.34|G005	IT2a	f77r.34	f77r	P	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	dort	LOCATION_ANAPHOR
R	IT2a|f77r.34|G006	IT2a	f77r.34	f77r	P	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin	aus dem Rohr	SOURCE
R	IT2a|f77r.34|G007	IT2a	f77r.34	f77r	P	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin	aus dem Rohr	SOURCE
R	IT2a|f77r.34|G008	IT2a	f77r.34	f77r	P	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	checkhy	⟦checkhy⟧	UNREAD
R	IT2a|f77r.34|G009	IT2a	f77r.34	f77r	P	9	9	0	0	DEFINITE_SPACE	LINE_END	raiin	⟦raiin⟧	UNREAD
R	IT2a|f77r.35|G001	IT2a	f77r.35	f77r	P	1	8	0	0	LINE_START	DEFINITE_SPACE	solkeey	⟦solkeey⟧	UNREAD
R	IT2a|f77r.35|G002	IT2a	f77r.35	f77r	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okaiin	Rohr	VESSEL
R	IT2a|f77r.35|G003	IT2a	f77r.35	f77r	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	dort	LOCATION_ANAPHOR
R	IT2a|f77r.35|G004	IT2a	f77r.35	f77r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokain	ist	COPULA
R	IT2a|f77r.35|G005	IT2a	f77r.35	f77r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheedy	⟦sheedy⟧	UNREAD
R	IT2a|f77r.35|G006	IT2a	f77r.35	f77r	P	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin	aus dem Rohr	SOURCE
R	IT2a|f77r.35|G007	IT2a	f77r.35	f77r	P	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedaiin	⟦chedaiin⟧	UNREAD
R	IT2a|f77r.35|G008	IT2a	f77r.35	f77r	P	8	8	0	0	DEFINITE_SPACE	LINE_END	chealy	⟦chealy⟧	UNREAD
R	IT2a|f77r.36|G001	IT2a	f77r.36	f77r	P	1	8	0	0	LINE_START	DEFINITE_SPACE	dshedy	⟦dshedy⟧	UNREAD
R	IT2a|f77r.36|G002	IT2a	f77r.36	f77r	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	pchedy	⟦pchedy⟧	UNREAD
R	IT2a|f77r.36|G003	IT2a	f77r.36	f77r	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotain	⟦qotain⟧	UNREAD
R	IT2a|f77r.36|G004	IT2a	f77r.36	f77r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	dort	LOCATION_ANAPHOR
R	IT2a|f77r.36|G005	IT2a	f77r.36	f77r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dolchl	⟦dolchl⟧	UNREAD
R	IT2a|f77r.36|G006	IT2a	f77r.36	f77r	P	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeedy	fließt	FLOW
R	IT2a|f77r.36|G007	IT2a	f77r.36	f77r	P	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokol	⟦qokol⟧	UNREAD
R	IT2a|f77r.36|G008	IT2a	f77r.36	f77r	P	8	8	0	0	DEFINITE_SPACE	LINE_END	olchey	⟦olchey⟧	UNREAD
R	IT2a|f77r.37|G001	IT2a	f77r.37	f77r	P	1	7	0	1	LINE_START	DEFINITE_SPACE	teeolain	Gemisch	MATERIAL
R	IT2a|f77r.37|G002	IT2a	f77r.37	f77r	P	2	7	0	1	DEFINITE_SPACE	DEFINITE_SPACE	chey	wenn	CONDITION
R	IT2a|f77r.37|G003	IT2a	f77r.37	f77r	P	3	7	0	1	DEFINITE_SPACE	DEFINITE_SPACE	qoteedy	warm	QUALITY
R	IT2a|f77r.37|G004	IT2a	f77r.37	f77r	P	4	7	0	1	DEFINITE_SPACE	DEFINITE_SPACE	qokain	ist	COPULA
R	IT2a|f77r.37|G005	IT2a	f77r.37	f77r	P	5	7	0	1	DEFINITE_SPACE	DEFINITE_SPACE	cheedy	bewegt sich	MOTION
R	IT2a|f77r.37|G006	IT2a	f77r.37	f77r	P	6	7	0	1	DEFINITE_SPACE	DEFINITE_SPACE	cheey	dieser Stoff	MATERIAL_ANAPHOR
R	IT2a|f77r.37|G007	IT2a	f77r.37	f77r	P	7	7	0	1	DEFINITE_SPACE	LINE_END	lchedy	dorthin	GOAL_ANAPHOR
R	IT2a|f77r.38|G001	IT2a	f77r.38	f77r	P	1	9	1	0	LINE_START	DEFINITE_SPACE	pol	⟦pol⟧	UNREAD
R	IT2a|f77r.38|G002	IT2a	f77r.38	f77r	P	2	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	shedy	Flüssigkeit	MATERIAL
R	IT2a|f77r.38|G003	IT2a	f77r.38	f77r	P	3	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qoeedy	⟦qoeedy⟧	UNREAD
R	IT2a|f77r.38|G004	IT2a	f77r.38	f77r	P	4	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin	aus dem Rohr	SOURCE
R	IT2a|f77r.38|G005	IT2a	f77r.38	f77r	P	5	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	chcphey	⟦chcphey⟧	UNREAD
R	IT2a|f77r.38|G006	IT2a	f77r.38	f77r	P	6	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qol	⟦qol⟧	UNREAD
R	IT2a|f77r.38|G007	IT2a	f77r.38	f77r	P	7	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	ltaiin	⟦ltaiin⟧	UNREAD
R	IT2a|f77r.38|G008	IT2a	f77r.38	f77r	P	8	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	shedy	Flüssigkeit	MATERIAL
R	IT2a|f77r.38|G009	IT2a	f77r.38	f77r	P	9	9	1	0	DEFINITE_SPACE	LINE_END	qol	⟦qol⟧	UNREAD
R	IT2a|f77r.39|G001	IT2a	f77r.39	f77r	P	1	7	0	0	LINE_START	DEFINITE_SPACE	olaiin	⟦olaiin⟧	UNREAD
R	IT2a|f77r.39|G002	IT2a	f77r.39	f77r	P	2	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheey	dieser Stoff	MATERIAL_ANAPHOR
R	IT2a|f77r.39|G003	IT2a	f77r.39	f77r	P	3	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheckhey	⟦sheckhey⟧	UNREAD
R	IT2a|f77r.39|G004	IT2a	f77r.39	f77r	P	4	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	lsheey	⟦lsheey⟧	UNREAD
R	IT2a|f77r.39|G005	IT2a	f77r.39	f77r	P	5	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qykaiin	⟦qykaiin⟧	UNREAD
R	IT2a|f77r.39|G006	IT2a	f77r.39	f77r	P	6	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheedy	⟦sheedy⟧	UNREAD
R	IT2a|f77r.39|G007	IT2a	f77r.39	f77r	P	7	7	0	0	DEFINITE_SPACE	LINE_END	laiin	⟦laiin⟧	UNREAD
R	IT2a|f77r.40|G001	IT2a	f77r.40	f77r	P	1	8	0	0	LINE_START	DEFINITE_SPACE	daiiin	⟦daiiin⟧	UNREAD
R	IT2a|f77r.40|G002	IT2a	f77r.40	f77r	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ol	⟦ol⟧	UNREAD
R	IT2a|f77r.40|G003	IT2a	f77r.40	f77r	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	eeedy	⟦eeedy⟧	UNREAD
R	IT2a|f77r.40|G004	IT2a	f77r.40	f77r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okaiin	Rohr	VESSEL
R	IT2a|f77r.40|G005	IT2a	f77r.40	f77r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheeol	⟦sheeol⟧	UNREAD
R	IT2a|f77r.40|G006	IT2a	f77r.40	f77r	P	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotaiin	⟦qotaiin⟧	UNREAD
R	IT2a|f77r.40|G007	IT2a	f77r.40	f77r	P	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shody	⟦shody⟧	UNREAD
R	IT2a|f77r.40|G008	IT2a	f77r.40	f77r	P	8	8	0	0	DEFINITE_SPACE	LINE_END	qoty	⟦qoty⟧	UNREAD
R	IT2a|f77r.41|G001	IT2a	f77r.41	f77r	P	1	8	0	0	LINE_START	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
R	IT2a|f77r.41|G002	IT2a	f77r.41	f77r	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sh	⟦sh⟧	UNREAD
R	IT2a|f77r.41|G003	IT2a	f77r.41	f77r	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qolchey	⟦qolchey⟧	UNREAD
R	IT2a|f77r.41|G004	IT2a	f77r.41	f77r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotedy	aus der Mündung	SOURCE
R	IT2a|f77r.41|G005	IT2a	f77r.41	f77r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotal	⟦qotal⟧	UNREAD
R	IT2a|f77r.41|G006	IT2a	f77r.41	f77r	P	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	rain	⟦rain⟧	UNREAD
R	IT2a|f77r.41|G007	IT2a	f77r.41	f77r	P	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chlr	⟦chlr⟧	UNREAD
R	IT2a|f77r.41|G008	IT2a	f77r.41	f77r	P	8	8	0	0	DEFINITE_SPACE	LINE_END	arol	⟦arol⟧	UNREAD
R	IT2a|f77r.42|G001	IT2a	f77r.42	f77r	P	1	7	0	0	LINE_START	DEFINITE_SPACE	qokeedy	fließt	FLOW
R	IT2a|f77r.42|G002	IT2a	f77r.42	f77r	P	2	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotedy	aus der Mündung	SOURCE
R	IT2a|f77r.42|G003	IT2a	f77r.42	f77r	P	3	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeedy	fließt	FLOW
R	IT2a|f77r.42|G004	IT2a	f77r.42	f77r	P	4	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeedy	fließt	FLOW
R	IT2a|f77r.42|G005	IT2a	f77r.42	f77r	P	5	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	⟦qokeey⟧	UNREAD
R	IT2a|f77r.42|G006	IT2a	f77r.42	f77r	P	6	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	raiin	⟦raiin⟧	UNREAD
R	IT2a|f77r.42|G007	IT2a	f77r.42	f77r	P	7	7	0	0	DEFINITE_SPACE	LINE_END	al	⟦al⟧	UNREAD
R	IT2a|f77r.43|G001	IT2a	f77r.43	f77r	P	1	7	0	0	LINE_START	DEFINITE_SPACE	dchee	⟦dchee⟧	UNREAD
R	IT2a|f77r.43|G002	IT2a	f77r.43	f77r	P	2	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ol	⟦ol⟧	UNREAD
R	IT2a|f77r.43|G003	IT2a	f77r.43	f77r	P	3	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheedy	bewegt sich	MOTION
R	IT2a|f77r.43|G004	IT2a	f77r.43	f77r	P	4	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotaiin	⟦qotaiin⟧	UNREAD
R	IT2a|f77r.43|G005	IT2a	f77r.43	f77r	P	5	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qoteedy	warm	QUALITY
R	IT2a|f77r.43|G006	IT2a	f77r.43	f77r	P	6	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotedy	aus der Mündung	SOURCE
R	IT2a|f77r.43|G007	IT2a	f77r.43	f77r	P	7	7	0	0	DEFINITE_SPACE	LINE_END	raiin	⟦raiin⟧	UNREAD
R	IT2a|f77r.44|G001	IT2a	f77r.44	f77r	P	1	8	0	0	LINE_START	DEFINITE_SPACE	sheey	⟦sheey⟧	UNREAD
R	IT2a|f77r.44|G002	IT2a	f77r.44	f77r	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qepchedy	⟦qepchedy⟧	UNREAD
R	IT2a|f77r.44|G003	IT2a	f77r.44	f77r	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qol	⟦qol⟧	UNREAD
R	IT2a|f77r.44|G004	IT2a	f77r.44	f77r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheedy	bewegt sich	MOTION
R	IT2a|f77r.44|G005	IT2a	f77r.44	f77r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokear	⟦qokear⟧	UNREAD
R	IT2a|f77r.44|G006	IT2a	f77r.44	f77r	P	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheey	dieser Stoff	MATERIAL_ANAPHOR
R	IT2a|f77r.44|G007	IT2a	f77r.44	f77r	P	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	loly	⟦loly⟧	UNREAD
R	IT2a|f77r.44|G008	IT2a	f77r.44	f77r	P	8	8	0	0	DEFINITE_SPACE	LINE_END	dy	⟦dy⟧	UNREAD
R	IT2a|f77r.45|G001	IT2a	f77r.45	f77r	P	1	10	0	0	LINE_START	DEFINITE_SPACE	qokaiin	aus dem Rohr	SOURCE
