hand_id	statement_id	record_unit_id	page	event_count	surface_sequence	atomic_sequence	slot_sequence	microcycle_sequence	owner_sequence	meaning_identity_boundary_preserved
HAND_D_EXPANDED	B3-S026	B3	f83r	7	cheedar chldaiin chedy qokain checthy chealror solkeedy	Quelltransfer → Sollabsetzung → Umsetzen → Zugabe → Bereit → Zielbereitung → Langsammlung	S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S6_BEREIT_ABSCHLUSS → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER	1 → 1 → 1 → 2 → 2 → 3 → 4	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_D_EXPANDED	B3-S027	B3	f83r	1	qoteedy	Langfolgestufe	S1_BEZUG_FOLGE	1	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_D_EXPANDED	B3-S028	B3	f83r	2	qokeey qokedy	Langkontakt → Kurzkontakt	S4_DAUER_ZUSTAND → S4_DAUER_ZUSTAND	1 → 1	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_D_EXPANDED	B3-S029	B3	f83r	3	cheol cheeety qokedy	Fortsetzung → Vollteil → Kurzkontakt	S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S4_DAUER_ZUSTAND	1 → 1 → 1	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_D_EXPANDED	B3-S030	B3	f83r	4	choky chaiin schedair qotchedy	Einsetzen → Sollmaß → Weiterlauf → Folgetransfer	S5_ZIEL_ANWENDUNG → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 2 → 3 → 3	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_D_EXPANDED	B3-S031	B3	f83r	1	qokeedy	Langkontakt	S4_DAUER_ZUSTAND	1	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_D_EXPANDED	B3-S032	B3	f83r	5	chedain chedy qotedaiin sotaiin otedy	Anteilstransfer → Umsetzen → Kurzsoll → Folgemaß → Kurzfolge	S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S2_MATERIAL_MASS → S1_BEZUG_FOLGE	1 → 1 → 2 → 2 → 3	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_D_EXPANDED	B3-S033	B3	f83r	1	ldy	abziehen	S3_PROZESS_TRANSFER	1	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_D_EXPANDED	B3-S034	B3	f83r	6	soiiin checthy chety sotaiin olsaly cheedy	Arbeitsstufe → Bereit → Zerkleinern → Folgemaß → Zwischenziel → Kurzabsetzung	S2_MATERIAL_MASS → S6_BEREIT_ABSCHLUSS → S2_MATERIAL_MASS → S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2 → 2 → 3	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B4-S001	B4	f83r	1	qokeedy	Langkontakt	S4_DAUER_ZUSTAND	1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B4-S002	B4	f83r	3	qolchey okeey qokedy	Weiterposten → Langkontakt → Kurzkontakt	S1_BEZUG_FOLGE → S4_DAUER_ZUSTAND → S4_DAUER_ZUSTAND	1 → 1 → 1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B4-S003	B4	f83r	7	chdy otal otchey okeey oky sol shedy	Umsetzen → Folgeziel → Folgeposten → Langkontakt → Einsetzen → Fortsetzung → Kurzabsetzung	S3_PROZESS_TRANSFER → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S4_DAUER_ZUSTAND → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2 → 2 → 3 → 3	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B4-S004	B4	f83r	1	qokylddy	befestigen	S6_BEREIT_ABSCHLUSS	1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B4-S005	B4	f83r	3	dain chdy qokeedy	Einlage → Umsetzen → Langkontakt	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND	1 → 1 → 1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B4-S006	B4	f83r	1	shckhedy	durchlassen	S3_PROZESS_TRANSFER	1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B4-S007	B4	f83r	1	shckhedy	durchlassen	S3_PROZESS_TRANSFER	1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B4-S008	B4	f83r	4	saiin cheeky sheey qokedy	Sollmaß → Langwärme → Langhalt → Kurzkontakt	S2_MATERIAL_MASS → S4_DAUER_ZUSTAND → S4_DAUER_ZUSTAND → S4_DAUER_ZUSTAND	1 → 1 → 1 → 1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B4-S009	B4	f83r	1	shedy	Kurzabsetzung	S3_PROZESS_TRANSFER	1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B4-S010	B4	f83r	1	oldy	Fortschluss	S1_BEZUG_FOLGE	1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B4-S011	B4	f83r	7	saiin cheky okeeol okain chdy sol lkedy	Sollmaß → Kurzwärme → Langfortsetzung → Zugabe → Umsetzen → Fortsetzung → Kurzabzugsschluss	S2_MATERIAL_MASS → S4_DAUER_ZUSTAND → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2 → 2 → 3 → 3	B4_MAIN_LEFT_OPEN_FRINGE_STATION	YES
HAND_C_S_ENTRY	B4-S012	B4	f83r	1	lchedy	abführen	S3_PROZESS_TRANSFER	1	B4_MAIN_LEFT_OPEN_FRINGE_STATION	YES
HAND_C_S_ENTRY	B4-S013	B4	f83r	2	qokol shedy	Wiedereinsatz → Kurzabsetzung	S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER	1 → 2	B4_MAIN_LEFT_OPEN_FRINGE_STATION	YES
HAND_C_S_ENTRY	B4-S014	B4	f83r	4	sor sy qockhey dairydy	Ansatz → Diesposten → Kurzdurchgang → Laufschluss	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER	1 → 1 → 1 → 1	B4_MAIN_LEFT_OPEN_FRINGE_STATION	YES
HAND_C_S_ENTRY	B4-S015	B4	f83r	6	okain shey kain chckhal solkey lchedy	Zugabe → Klarauszug → Portion → Zielpassage → Kurzsammlung → abführen	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2 → 2 → 2	B4_MAIN_LEFT_OPEN_FRINGE_STATION|B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	YES
HAND_C_S_ENTRY	B4-S016	B4	f83r	4	olkain sal skar shedy	Folgeportion → Stelle → Quellausguss → Kurzabsetzung	S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	YES
HAND_D_EXPANDED	B5-S001	B5	f83r	1	otchdy	Nachtransfer	S3_PROZESS_TRANSFER	1	B5_LEFT_OPEN_FRINGE_STATION	YES
HAND_D_EXPANDED	B5-S002	B5	f83r	1	qokchdy	Neueinsatz	S5_ZIEL_ANWENDUNG	1	B5_LEFT_OPEN_FRINGE_STATION	YES
HAND_D_EXPANDED	B5-S003	B5	f83r	9	shedal cheal cheol lol chdal chaiin cheol daiiin chedy	Zielabsetzung → Stelle → Fortsetzung → Weiterabzug → Zieltransfer → Sollmaß → Fortsetzung → Endstufe → Umsetzen	S3_PROZESS_TRANSFER → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2 → 2 → 3 → 4 → 4 → 4	B5_LEFT_OPEN_FRINGE_STATION	YES
HAND_D_EXPANDED	B6-S001	B6	f83r	9	solkeey qekey raly cheol chaiin cheol dain chey ldalor	Langsammlung → Kurzbearbeitung → Endposten → Fortsetzung → Sollmaß → Fortsetzung → Einlage → Diesposten → Endziel	S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND → S6_BEREIT_ABSCHLUSS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG	1 → 1 → 1 → 2 → 2 → 3 → 3 → 4 → 4	B6_RIGHT_S_RUN_MULTIPORT_STATION	YES
