row_type	model_id	score_channel	carrier	section	language	hand	targetfree_line_length_bin	events	positive_events	negative_events	comparable_pairs	concordance	pooled_pair_concordance_audit
CARRIER	M02_DY_TO_DY	NUISANCE	pch	ALL	ALL	ALL	ALL	27	4	23	16	0.8125	0.8125
CARRIER	M02_DY_TO_DY	NUISANCE	qok	ALL	ALL	ALL	ALL	119	11	108	54	0.574074074074	0.574074074074
CARRIER	M02_DY_TO_DY	NUISANCE	qot	ALL	ALL	ALL	ALL	48	8	40	47	0.489361702128	0.489361702128
CARRIER	M02_DY_TO_DY	NUISANCE	sh	ALL	ALL	ALL	ALL	188	23	165	383	0.783289817232	0.783289817232
CARRIER	M02_DY_TO_DY	NUISANCE	t	ALL	ALL	ALL	ALL	22	6	16	9	0.444444444444	0.444444444444
CARRIER	M02_DY_TO_DY	NUISANCE	tch	ALL	ALL	ALL	ALL	28	4	24	6	0.333333333333	0.333333333333
CARRIER	M02_DY_TO_DY	NUISANCE	yt	ALL	ALL	ALL	ALL	13	5	8	2	0	0
STRATUM	M02_DY_TO_DY	NUISANCE	ch	H	B	2	2	4	1	3	3	0.666666666667	NA
STRATUM	M02_DY_TO_DY	NUISANCE	ch	H	B	2	3	12	1	11	11	0	NA
STRATUM	M02_DY_TO_DY	NUISANCE	ch	H	B	3	3	3	1	2	2	0.5	NA
STRATUM	M02_DY_TO_DY	NUISANCE	ch	H	B	5	2	2	1	1	1	1	NA
STRATUM	M02_DY_TO_DY	NUISANCE	ch	P	A	1	3	5	4	1	4	1	NA
STRATUM	M02_DY_TO_DY	NUISANCE	ch	S	B	3	2	16	3	13	39	0.666666666667	NA
STRATUM	M02_DY_TO_DY	NUISANCE	ch	S	B	3	3	84	19	65	1235	0.713360323887	NA
STRATUM	M02_DY_TO_DY	NUISANCE	ch	S	B	@	3	4	2	2	4	0.5	NA
STRATUM	M02_DY_TO_DY	NUISANCE	ch	T	B	2	3	19	1	18	18	0.111111111111	NA
STRATUM	M02_DY_TO_DY	NUISANCE	ch	T	B	5	3	4	1	3	3	0	NA
STRATUM	M02_DY_TO_DY	NUISANCE	cth	P	A	1	2	2	1	1	1	1	NA
STRATUM	M02_DY_TO_DY	NUISANCE	k	H	B	2	2	2	1	1	1	1	NA
STRATUM	M02_DY_TO_DY	NUISANCE	k	H	B	2	3	4	3	1	3	0	NA
STRATUM	M02_DY_TO_DY	NUISANCE	k	H	B	5	3	2	1	1	1	0	NA
STRATUM	M02_DY_TO_DY	NUISANCE	k	S	B	3	3	6	1	5	5	0.8	NA
STRATUM	M02_DY_TO_DY	NUISANCE	kch	S	B	3	3	6	2	4	8	0.5	NA
STRATUM	M02_DY_TO_DY	NUISANCE	ok	H	B	2	3	4	1	3	3	0	NA
STRATUM	M02_DY_TO_DY	NUISANCE	ok	H	B	5	3	3	2	1	2	0	NA
STRATUM	M02_DY_TO_DY	NUISANCE	ok	S	B	3	2	4	1	3	3	0.666666666667	NA
STRATUM	M02_DY_TO_DY	NUISANCE	ok	S	B	3	3	13	1	12	12	0.333333333333	NA
STRATUM	M02_DY_TO_DY	NUISANCE	ok	T	B	2	3	3	1	2	2	1	NA
STRATUM	M02_DY_TO_DY	NUISANCE	ok	T	B	5	2	2	1	1	1	0	NA
STRATUM	M02_DY_TO_DY	NUISANCE	ot	S	B	3	2	8	1	7	7	0.428571428571	NA
STRATUM	M02_DY_TO_DY	NUISANCE	ot	S	B	3	3	31	5	26	130	0.876923076923	NA
STRATUM	M02_DY_TO_DY	NUISANCE	ot	T	B	2	2	2	1	1	1	0	NA
STRATUM	M02_DY_TO_DY	NUISANCE	pch	S	B	3	3	10	2	8	16	0.8125	NA
STRATUM	M02_DY_TO_DY	NUISANCE	qok	S	B	3	3	21	3	18	54	0.574074074074	NA
STRATUM	M02_DY_TO_DY	NUISANCE	qot	S	B	3	2	2	1	1	1	0	NA
STRATUM	M02_DY_TO_DY	NUISANCE	qot	S	B	3	3	17	3	14	42	0.47619047619	NA
STRATUM	M02_DY_TO_DY	NUISANCE	qot	T	B	2	3	4	2	2	4	0.75	NA
STRATUM	M02_DY_TO_DY	NUISANCE	sh	H	B	5	3	6	4	2	8	0.75	NA
STRATUM	M02_DY_TO_DY	NUISANCE	sh	S	B	3	2	12	3	9	27	0.592592592593	NA
STRATUM	M02_DY_TO_DY	NUISANCE	sh	S	B	3	3	53	7	46	322	0.832298136646	NA
STRATUM	M02_DY_TO_DY	NUISANCE	sh	T	B	2	3	15	2	13	26	0.384615384615	NA
STRATUM	M02_DY_TO_DY	NUISANCE	t	S	B	3	3	6	3	3	9	0.444444444444	NA
STRATUM	M02_DY_TO_DY	NUISANCE	tch	S	B	3	3	7	1	6	6	0.333333333333	NA
STRATUM	M02_DY_TO_DY	NUISANCE	yt	S	B	3	3	2	1	1	1	0	NA
STRATUM	M02_DY_TO_DY	NUISANCE	yt	T	B	2	3	2	1	1	1	0	NA
SUMMARY	M02_DY_TO_DY	SLOT_HOLE	ALL	ALL	ALL	ALL	ALL	863	148	715	2017	0.592847893295	0.569657907784
CARRIER	M02_DY_TO_DY	SLOT_HOLE	ch	ALL	ALL	ALL	ALL	254	47	207	1320	0.542424242424	0.542424242424
CARRIER	M02_DY_TO_DY	SLOT_HOLE	cth	ALL	ALL	ALL	ALL	12	4	8	1	0.5	0.5
CARRIER	M02_DY_TO_DY	SLOT_HOLE	k	ALL	ALL	ALL	ALL	24	10	14	10	0.55	0.55
CARRIER	M02_DY_TO_DY	SLOT_HOLE	kch	ALL	ALL	ALL	ALL	11	3	8	8	0.8125	0.8125
CARRIER	M02_DY_TO_DY	SLOT_HOLE	ok	ALL	ALL	ALL	ALL	46	10	36	23	0.608695652174	0.608695652174
CARRIER	M02_DY_TO_DY	SLOT_HOLE	ot	ALL	ALL	ALL	ALL	71	13	58	138	0.31884057971	0.31884057971
CARRIER	M02_DY_TO_DY	SLOT_HOLE	pch	ALL	ALL	ALL	ALL	27	4	23	16	0.9375	0.9375
CARRIER	M02_DY_TO_DY	SLOT_HOLE	qok	ALL	ALL	ALL	ALL	119	11	108	54	0.555555555556	0.555555555556
CARRIER	M02_DY_TO_DY	SLOT_HOLE	qot	ALL	ALL	ALL	ALL	48	8	40	47	0.659574468085	0.659574468085
CARRIER	M02_DY_TO_DY	SLOT_HOLE	sh	ALL	ALL	ALL	ALL	188	23	165	383	0.721932114883	0.721932114883
CARRIER	M02_DY_TO_DY	SLOT_HOLE	t	ALL	ALL	ALL	ALL	22	6	16	9	0.666666666667	0.666666666667
CARRIER	M02_DY_TO_DY	SLOT_HOLE	tch	ALL	ALL	ALL	ALL	28	4	24	6	0.583333333333	0.583333333333
CARRIER	M02_DY_TO_DY	SLOT_HOLE	yt	ALL	ALL	ALL	ALL	13	5	8	2	0.25	0.25
STRATUM	M02_DY_TO_DY	SLOT_HOLE	ch	H	B	2	2	4	1	3	3	1	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	ch	H	B	2	3	12	1	11	11	0	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	ch	H	B	3	3	3	1	2	2	1	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	ch	H	B	5	2	2	1	1	1	0.5	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	ch	P	A	1	3	5	4	1	4	0.625	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	ch	S	B	3	2	16	3	13	39	0.717948717949	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	ch	S	B	3	3	84	19	65	1235	0.535222672065	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	ch	S	B	@	3	4	2	2	4	0.875	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	ch	T	B	2	3	19	1	18	18	0.777777777778	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	ch	T	B	5	3	4	1	3	3	0.5	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	cth	P	A	1	2	2	1	1	1	0.5	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	k	H	B	2	2	2	1	1	1	0.5	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	k	H	B	2	3	4	3	1	3	0	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	k	H	B	5	3	2	1	1	1	1	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	k	S	B	3	3	6	1	5	5	0.8	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	kch	S	B	3	3	6	2	4	8	0.8125	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	ok	H	B	2	3	4	1	3	3	0	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	ok	H	B	5	3	3	2	1	2	1	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	ok	S	B	3	2	4	1	3	3	1	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	ok	S	B	3	3	13	1	12	12	0.541666666667	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	ok	T	B	2	3	3	1	2	2	1	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	ok	T	B	5	2	2	1	1	1	0.5	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	ot	S	B	3	2	8	1	7	7	1	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	ot	S	B	3	3	31	5	26	130	0.276923076923	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	ot	T	B	2	2	2	1	1	1	1	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	pch	S	B	3	3	10	2	8	16	0.9375	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	qok	S	B	3	3	21	3	18	54	0.555555555556	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	qot	S	B	3	2	2	1	1	1	1	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	qot	S	B	3	3	17	3	14	42	0.666666666667	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	qot	T	B	2	3	4	2	2	4	0.5	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	sh	H	B	5	3	6	4	2	8	0.75	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	sh	S	B	3	2	12	3	9	27	0.666666666667	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	sh	S	B	3	3	53	7	46	322	0.737577639752	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	sh	T	B	2	3	15	2	13	26	0.576923076923	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	t	S	B	3	3	6	3	3	9	0.666666666667	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	tch	S	B	3	3	7	1	6	6	0.583333333333	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	yt	S	B	3	3	2	1	1	1	0	NA
STRATUM	M02_DY_TO_DY	SLOT_HOLE	yt	T	B	2	3	2	1	1	1	0.5	NA
SUMMARY	M02_DY_TO_DY	AUGMENTED	ALL	ALL	ALL	ALL	ALL	863	148	715	2017	0.620719890469	0.702528507685
CARRIER	M02_DY_TO_DY	AUGMENTED	ch	ALL	ALL	ALL	ALL	254	47	207	1320	0.682575757576	0.682575757576
CARRIER	M02_DY_TO_DY	AUGMENTED	cth	ALL	ALL	ALL	ALL	12	4	8	1	1	1
CARRIER	M02_DY_TO_DY	AUGMENTED	k	ALL	ALL	ALL	ALL	24	10	14	10	0.6	0.6
CARRIER	M02_DY_TO_DY	AUGMENTED	kch	ALL	ALL	ALL	ALL	11	3	8	8	0.75	0.75
CARRIER	M02_DY_TO_DY	AUGMENTED	ok	ALL	ALL	ALL	ALL	46	10	36	23	0.434782608696	0.434782608696
CARRIER	M02_DY_TO_DY	AUGMENTED	ot	ALL	ALL	ALL	ALL	71	13	58	138	0.717391304348	0.717391304348
CARRIER	M02_DY_TO_DY	AUGMENTED	pch	ALL	ALL	ALL	ALL	27	4	23	16	0.9375	0.9375
CARRIER	M02_DY_TO_DY	AUGMENTED	qok	ALL	ALL	ALL	ALL	119	11	108	54	0.574074074074	0.574074074074
CARRIER	M02_DY_TO_DY	AUGMENTED	qot	ALL	ALL	ALL	ALL	48	8	40	47	0.553191489362	0.553191489362
CARRIER	M02_DY_TO_DY	AUGMENTED	sh	ALL	ALL	ALL	ALL	188	23	165	383	0.819843342037	0.819843342037
CARRIER	M02_DY_TO_DY	AUGMENTED	t	ALL	ALL	ALL	ALL	22	6	16	9	0.666666666667	0.666666666667
CARRIER	M02_DY_TO_DY	AUGMENTED	tch	ALL	ALL	ALL	ALL	28	4	24	6	0.333333333333	0.333333333333
CARRIER	M02_DY_TO_DY	AUGMENTED	yt	ALL	ALL	ALL	ALL	13	5	8	2	0	0
STRATUM	M02_DY_TO_DY	AUGMENTED	ch	H	B	2	2	4	1	3	3	1	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	ch	H	B	2	3	12	1	11	11	0	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	ch	H	B	3	3	3	1	2	2	0.5	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	ch	H	B	5	2	2	1	1	1	1	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	ch	P	A	1	3	5	4	1	4	1	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	ch	S	B	3	2	16	3	13	39	0.717948717949	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	ch	S	B	3	3	84	19	65	1235	0.690688259109	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	ch	S	B	@	3	4	2	2	4	0.5	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	ch	T	B	2	3	19	1	18	18	0.5	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	ch	T	B	5	3	4	1	3	3	0	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	cth	P	A	1	2	2	1	1	1	1	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	k	H	B	2	2	2	1	1	1	1	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	k	H	B	2	3	4	3	1	3	0	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	k	H	B	5	3	2	1	1	1	1	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	k	S	B	3	3	6	1	5	5	0.8	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	kch	S	B	3	3	6	2	4	8	0.75	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	ok	H	B	2	3	4	1	3	3	0	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	ok	H	B	5	3	3	2	1	2	0.5	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	ok	S	B	3	2	4	1	3	3	1	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	ok	S	B	3	3	13	1	12	12	0.333333333333	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	ok	T	B	2	3	3	1	2	2	1	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	ok	T	B	5	2	2	1	1	1	0	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	ot	S	B	3	2	8	1	7	7	0.428571428571	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	ot	S	B	3	3	31	5	26	130	0.738461538462	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	ot	T	B	2	2	2	1	1	1	0	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	pch	S	B	3	3	10	2	8	16	0.9375	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	qok	S	B	3	3	21	3	18	54	0.574074074074	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	qot	S	B	3	2	2	1	1	1	0	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	qot	S	B	3	3	17	3	14	42	0.547619047619	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	qot	T	B	2	3	4	2	2	4	0.75	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	sh	H	B	5	3	6	4	2	8	0.875	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	sh	S	B	3	2	12	3	9	27	0.666666666667	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	sh	S	B	3	3	53	7	46	322	0.854037267081	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	sh	T	B	2	3	15	2	13	26	0.538461538462	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	t	S	B	3	3	6	3	3	9	0.666666666667	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	tch	S	B	3	3	7	1	6	6	0.333333333333	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	yt	S	B	3	3	2	1	1	1	0	NA
STRATUM	M02_DY_TO_DY	AUGMENTED	yt	T	B	2	3	2	1	1	1	0	NA
SUMMARY	M03_L_TO_DY	NUISANCE	ALL	ALL	ALL	ALL	ALL	863	148	715	2017	0.501047864536	0.449677739217
CARRIER	M03_L_TO_DY	NUISANCE	ch	ALL	ALL	ALL	ALL	254	47	207	1320	0.444696969697	0.444696969697
CARRIER	M03_L_TO_DY	NUISANCE	cth	ALL	ALL	ALL	ALL	12	4	8	1	1	1
CARRIER	M03_L_TO_DY	NUISANCE	k	ALL	ALL	ALL	ALL	24	10	14	10	0.4	0.4
CARRIER	M03_L_TO_DY	NUISANCE	kch	ALL	ALL	ALL	ALL	11	3	8	8	0.75	0.75
CARRIER	M03_L_TO_DY	NUISANCE	ok	ALL	ALL	ALL	ALL	46	10	36	23	0.608695652174	0.608695652174
CARRIER	M03_L_TO_DY	NUISANCE	ot	ALL	ALL	ALL	ALL	71	13	58	138	0.413043478261	0.413043478261
CARRIER	M03_L_TO_DY	NUISANCE	pch	ALL	ALL	ALL	ALL	27	4	23	16	0.0625	0.0625
CARRIER	M03_L_TO_DY	NUISANCE	qok	ALL	ALL	ALL	ALL	119	11	108	54	0.296296296296	0.296296296296
CARRIER	M03_L_TO_DY	NUISANCE	qot	ALL	ALL	ALL	ALL	48	8	40	47	0.489361702128	0.489361702128
CARRIER	M03_L_TO_DY	NUISANCE	sh	ALL	ALL	ALL	ALL	188	23	165	383	0.493472584856	0.493472584856
CARRIER	M03_L_TO_DY	NUISANCE	t	ALL	ALL	ALL	ALL	22	6	16	9	0.555555555556	0.555555555556
CARRIER	M03_L_TO_DY	NUISANCE	tch	ALL	ALL	ALL	ALL	28	4	24	6	0.5	0.5
CARRIER	M03_L_TO_DY	NUISANCE	yt	ALL	ALL	ALL	ALL	13	5	8	2	0.5	0.5
STRATUM	M03_L_TO_DY	NUISANCE	ch	H	B	2	2	4	1	3	3	1	NA
STRATUM	M03_L_TO_DY	NUISANCE	ch	H	B	2	3	12	1	11	11	0.181818181818	NA
STRATUM	M03_L_TO_DY	NUISANCE	ch	H	B	3	3	3	1	2	2	0.5	NA
STRATUM	M03_L_TO_DY	NUISANCE	ch	H	B	5	2	2	1	1	1	0	NA
STRATUM	M03_L_TO_DY	NUISANCE	ch	P	A	1	3	5	4	1	4	1	NA
STRATUM	M03_L_TO_DY	NUISANCE	ch	S	B	3	2	16	3	13	39	0.538461538462	NA
STRATUM	M03_L_TO_DY	NUISANCE	ch	S	B	3	3	84	19	65	1235	0.435627530364	NA
STRATUM	M03_L_TO_DY	NUISANCE	ch	S	B	@	3	4	2	2	4	1	NA
STRATUM	M03_L_TO_DY	NUISANCE	ch	T	B	2	3	19	1	18	18	0.722222222222	NA
STRATUM	M03_L_TO_DY	NUISANCE	ch	T	B	5	3	4	1	3	3	0.333333333333	NA
STRATUM	M03_L_TO_DY	NUISANCE	cth	P	A	1	2	2	1	1	1	1	NA
STRATUM	M03_L_TO_DY	NUISANCE	k	H	B	2	2	2	1	1	1	1	NA
STRATUM	M03_L_TO_DY	NUISANCE	k	H	B	2	3	4	3	1	3	0.666666666667	NA
STRATUM	M03_L_TO_DY	NUISANCE	k	H	B	5	3	2	1	1	1	1	NA
STRATUM	M03_L_TO_DY	NUISANCE	k	S	B	3	3	6	1	5	5	0	NA
STRATUM	M03_L_TO_DY	NUISANCE	kch	S	B	3	3	6	2	4	8	0.75	NA
STRATUM	M03_L_TO_DY	NUISANCE	ok	H	B	2	3	4	1	3	3	1	NA
STRATUM	M03_L_TO_DY	NUISANCE	ok	H	B	5	3	3	2	1	2	1	NA
STRATUM	M03_L_TO_DY	NUISANCE	ok	S	B	3	2	4	1	3	3	1	NA
STRATUM	M03_L_TO_DY	NUISANCE	ok	S	B	3	3	13	1	12	12	0.416666666667	NA
STRATUM	M03_L_TO_DY	NUISANCE	ok	T	B	2	3	3	1	2	2	0.5	NA
STRATUM	M03_L_TO_DY	NUISANCE	ok	T	B	5	2	2	1	1	1	0	NA
STRATUM	M03_L_TO_DY	NUISANCE	ot	S	B	3	2	8	1	7	7	0.142857142857	NA
STRATUM	M03_L_TO_DY	NUISANCE	ot	S	B	3	3	31	5	26	130	0.430769230769	NA
STRATUM	M03_L_TO_DY	NUISANCE	ot	T	B	2	2	2	1	1	1	0	NA
STRATUM	M03_L_TO_DY	NUISANCE	pch	S	B	3	3	10	2	8	16	0.0625	NA
STRATUM	M03_L_TO_DY	NUISANCE	qok	S	B	3	3	21	3	18	54	0.296296296296	NA
STRATUM	M03_L_TO_DY	NUISANCE	qot	S	B	3	2	2	1	1	1	0	NA
STRATUM	M03_L_TO_DY	NUISANCE	qot	S	B	3	3	17	3	14	42	0.5	NA
STRATUM	M03_L_TO_DY	NUISANCE	qot	T	B	2	3	4	2	2	4	0.5	NA
STRATUM	M03_L_TO_DY	NUISANCE	sh	H	B	5	3	6	4	2	8	0.75	NA
STRATUM	M03_L_TO_DY	NUISANCE	sh	S	B	3	2	12	3	9	27	0.148148148148	NA
STRATUM	M03_L_TO_DY	NUISANCE	sh	S	B	3	3	53	7	46	322	0.509316770186	NA
STRATUM	M03_L_TO_DY	NUISANCE	sh	T	B	2	3	15	2	13	26	0.576923076923	NA
STRATUM	M03_L_TO_DY	NUISANCE	t	S	B	3	3	6	3	3	9	0.555555555556	NA
STRATUM	M03_L_TO_DY	NUISANCE	tch	S	B	3	3	7	1	6	6	0.5	NA
STRATUM	M03_L_TO_DY	NUISANCE	yt	S	B	3	3	2	1	1	1	1	NA
STRATUM	M03_L_TO_DY	NUISANCE	yt	T	B	2	3	2	1	1	1	0	NA
SUMMARY	M03_L_TO_DY	SLOT_HOLE	ALL	ALL	ALL	ALL	ALL	863	148	715	2017	0.602136064604	0.589985126425
CARRIER	M03_L_TO_DY	SLOT_HOLE	ch	ALL	ALL	ALL	ALL	254	47	207	1320	0.562121212121	0.562121212121
CARRIER	M03_L_TO_DY	SLOT_HOLE	cth	ALL	ALL	ALL	ALL	12	4	8	1	0.5	0.5
CARRIER	M03_L_TO_DY	SLOT_HOLE	k	ALL	ALL	ALL	ALL	24	10	14	10	0.65	0.65
CARRIER	M03_L_TO_DY	SLOT_HOLE	kch	ALL	ALL	ALL	ALL	11	3	8	8	0.75	0.75
CARRIER	M03_L_TO_DY	SLOT_HOLE	ok	ALL	ALL	ALL	ALL	46	10	36	23	0.391304347826	0.391304347826
CARRIER	M03_L_TO_DY	SLOT_HOLE	ot	ALL	ALL	ALL	ALL	71	13	58	138	0.623188405797	0.623188405797
CARRIER	M03_L_TO_DY	SLOT_HOLE	pch	ALL	ALL	ALL	ALL	27	4	23	16	0.75	0.75
CARRIER	M03_L_TO_DY	SLOT_HOLE	qok	ALL	ALL	ALL	ALL	119	11	108	54	0.722222222222	0.722222222222
CARRIER	M03_L_TO_DY	SLOT_HOLE	qot	ALL	ALL	ALL	ALL	48	8	40	47	0.542553191489	0.542553191489
CARRIER	M03_L_TO_DY	SLOT_HOLE	sh	ALL	ALL	ALL	ALL	188	23	165	383	0.669712793734	0.669712793734
CARRIER	M03_L_TO_DY	SLOT_HOLE	t	ALL	ALL	ALL	ALL	22	6	16	9	0.333333333333	0.333333333333
CARRIER	M03_L_TO_DY	SLOT_HOLE	tch	ALL	ALL	ALL	ALL	28	4	24	6	0.333333333333	0.333333333333
CARRIER	M03_L_TO_DY	SLOT_HOLE	yt	ALL	ALL	ALL	ALL	13	5	8	2	1	1
STRATUM	M03_L_TO_DY	SLOT_HOLE	ch	H	B	2	2	4	1	3	3	1	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	ch	H	B	2	3	12	1	11	11	0.636363636364	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	ch	H	B	3	3	3	1	2	2	0	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	ch	H	B	5	2	2	1	1	1	0.5	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	ch	P	A	1	3	5	4	1	4	0.25	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	ch	S	B	3	2	16	3	13	39	0.717948717949	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	ch	S	B	3	3	84	19	65	1235	0.552226720648	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	ch	S	B	@	3	4	2	2	4	0.625	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	ch	T	B	2	3	19	1	18	18	0.833333333333	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	ch	T	B	5	3	4	1	3	3	1	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	cth	P	A	1	2	2	1	1	1	0.5	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	k	H	B	2	2	2	1	1	1	0.5	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	k	H	B	2	3	4	3	1	3	0.666666666667	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	k	H	B	5	3	2	1	1	1	1	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	k	S	B	3	3	6	1	5	5	0.6	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	kch	S	B	3	3	6	2	4	8	0.75	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	ok	H	B	2	3	4	1	3	3	0.333333333333	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	ok	H	B	5	3	3	2	1	2	1	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	ok	S	B	3	2	4	1	3	3	0	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	ok	S	B	3	3	13	1	12	12	0.375	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	ok	T	B	2	3	3	1	2	2	0.5	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	ok	T	B	5	2	2	1	1	1	0.5	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	ot	S	B	3	2	8	1	7	7	0.714285714286	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	ot	S	B	3	3	31	5	26	130	0.615384615385	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	ot	T	B	2	2	2	1	1	1	1	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	pch	S	B	3	3	10	2	8	16	0.75	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	qok	S	B	3	3	21	3	18	54	0.722222222222	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	qot	S	B	3	2	2	1	1	1	0	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	qot	S	B	3	3	17	3	14	42	0.559523809524	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	qot	T	B	2	3	4	2	2	4	0.5	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	sh	H	B	5	3	6	4	2	8	0.625	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	sh	S	B	3	2	12	3	9	27	0.5	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	sh	S	B	3	3	53	7	46	322	0.67701863354	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	sh	T	B	2	3	15	2	13	26	0.769230769231	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	t	S	B	3	3	6	3	3	9	0.333333333333	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	tch	S	B	3	3	7	1	6	6	0.333333333333	NA
