order_id	stage	unit	page	fifth_hand_surface_sequence	literal_sequence_de	fluent_workshop_reading_de	marks	dictionary_changed	master_unit_id	section	owner_trace_de	visible_owner_switches	master_reading_de	core_marks	model_marks	execution_status	recurrent_phrase_ids	recurrent_phrase_readings_de	front_instruction_de	back_copy_sequence	taught_whole_words_de	newly_freed_from_local_leaf	second_lesson_words_de	local_only_unit_closed	third_lesson_word_de	single_gap_unit_closed	fourth_lesson_words_de	two_gap_unit_closed	three_gap_phrase_id	three_gap_phrase_de	three_gap_unit_closed	four_step_recipe_id	four_step_recipe_de	four_gap_unit_closed	final_prose_gap_words_de	final_prose_gap_closed	speakable_condition_sequence_de	condition_lexicon_closed	cross_register_stems_applied
WH02	MAKE_B.X4	H3-S001	f11r	tshol schoal cfhy shfydaiin cphy cheey tchody	BEARBEITEN · HALTEN · WEITER; HALTEN · ARBEITSGANG · ZIELSTELLE; AUSPRESSEN · POSTEN; HALTEN · POSTEN · EIN KLEINER SCHOEPFBECHER; EINBRINGEN · POSTEN; LANG HALTEN; BEARBEITEN · ENTNEHMEN · ARBEITSGANG · SCHLUSS	Bei der dicht bluehenden Kronenpflanze: Den Posten bearbeiten und weiter halten, dann im Arbeitsgang an der Zielstelle halten; auspressen, bis zum Sollmass halten, in den lokalen Empfaenger einbringen, laenger halten, bearbeiten, im Arbeitsgang entnehmen und den Schritt schliessen.	7	NO	MU025	WHAT	Bildprodukt B.X4	0	Bei der dicht bluehenden Kronenpflanze: Den Posten bearbeiten und weiter halten, dann im Arbeitsgang an der Zielstelle halten; auspressen, bis zum Sollmass halten, in den lokalen Empfaenger einbringen, laenger halten, bearbeiten, im Arbeitsgang entnehmen und den Schritt schliessen.	7	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Bei der dicht bluehenden Kronenpflanze: Den Posten bearbeiten und weiter halten, dann im Arbeitsgang an der Zielstelle halten; auspressen, bis zum Sollmass halten, in den lokalen Empfaenger einbringen, laenger halten, bearbeiten, im Arbeitsgang entnehmen und den Schritt schliessen.	tshol schoal cfhy shfydaiin cphy cheey tchody	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	1
WH02	MAKE_B.X4	H3-S002	f11r	shoyty	DURCHARBEITEN	Bei der dicht bluehenden Kronenpflanze: Den laufenden Posten im Arbeitsgang halten und bearbeiten.	1	NO	MU026	WHAT	Bildprodukt B.X4	0	Bei der dicht bluehenden Kronenpflanze: Den laufenden Posten im Arbeitsgang halten und bearbeiten.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Bei der dicht bluehenden Kronenpflanze: Den laufenden Posten im Arbeitsgang halten und bearbeiten.	shoyty	DURCHARBEITEN	YES	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH02	MAKE_B.X4	H3-S003	f11r	schol chey kchy chey daiin	DAVON; POSTEN; ZUGEBEN; POSTEN; EIN KLEINER SCHOEPFBECHER	Bei der dicht bluehenden Kronenpflanze: Davon, den aktuellen Posten beibehalten, ihm zugeben und ihn bis zum Sollmass weiterfuehren.	5	NO	MU027	WHAT	Bildprodukt B.X4	0	Bei der dicht bluehenden Kronenpflanze: Davon, den aktuellen Posten beibehalten, ihm zugeben und ihn bis zum Sollmass weiterfuehren.	5	0	SHARED_OR_TAUGHT_EXECUTABLE	CPH12	DEN POSTEN AUF SOLLMASS BRINGEN	Bei der dicht bluehenden Kronenpflanze: Davon, den aktuellen Posten beibehalten, ihm zugeben und ihn bis zum Sollmass weiterfuehren.	schol chey kchy chey daiin	ZUGEBEN	YES	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	2
WH02	MAKE_B.X4	H3-S004	f11r	qotchy okchol checthy chey	FOLGEPOSTEN; WEITERANSETZEN; BEREITEN · POSTEN; POSTEN	Bei der dicht bluehenden Kronenpflanze: Danach den laufenden Posten; dann weiter ansetzen; dann ihn bereitet halten; dann ihn beibehalten.	4	NO	MU028	WHAT	Bildprodukt B.X4	0	Bei der dicht bluehenden Kronenpflanze: Danach den laufenden Posten; dann weiter ansetzen; dann ihn bereitet halten; dann ihn beibehalten.	4	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Bei der dicht bluehenden Kronenpflanze: Danach den laufenden Posten; dann weiter ansetzen; dann ihn bereitet halten; dann ihn beibehalten.	qotchy okchol checthy chey	FOLGEPOSTEN | WEITERANSETZEN	YES	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	1
WH02	APPLY_B2	B2-S001	f82r	schedy	UMSETZEN · SCHLUSS	An den oberen Paarbecken mit Zylinder: Umsetzen und den Schritt schliessen.	1	NO	MU029	HOW	oberes Beckenpaar mit Zylinder	0	An den oberen Paarbecken mit Zylinder: Umsetzen und den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	An den oberen Paarbecken mit Zylinder: Umsetzen und den Schritt schliessen.	schedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH02	APPLY_B2	B2-S002	f82r	qolchedy	WEITER · UMSETZEN · SCHLUSS	An den oberen Paarbecken mit Zylinder: Weiter umsetzen; den Schritt schliessen.	1	NO	MU030	HOW	oberes Beckenpaar mit Zylinder	0	An den oberen Paarbecken mit Zylinder: Weiter umsetzen; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	An den oberen Paarbecken mit Zylinder: Weiter umsetzen; den Schritt schliessen.	qolchedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH02	APPLY_B2	B2-S003	f82r	qokain chey qokeedy	ANSETZEN · EIN ABGEGRENZTER TEIL; POSTEN; ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	An den oberen Paarbecken mit Zylinder: Als Portion ansetzen; dann den laufenden Posten beibehalten; dann laenger ansetzen; den Schritt schliessen.	3	NO	MU031	HOW	oberes Beckenpaar mit Zylinder	0	An den oberen Paarbecken mit Zylinder: Als Portion ansetzen; dann den laufenden Posten beibehalten; dann laenger ansetzen; den Schritt schliessen.	3	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	An den oberen Paarbecken mit Zylinder: Als Portion ansetzen; dann den laufenden Posten beibehalten; dann laenger ansetzen; den Schritt schliessen.	qokain chey qokeedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	1
WH02	APPLY_B2	B2-S004	f82r	qokal lcheckhy lched qokeey lcheckhedy	ANSETZEN · ZIELSTELLE; DURCH DEN DURCHLASS LEITEN; LEITEN UND UMSETZEN; ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN; KURZ DURCHLEITEN UND SCHLIESSEN	An den oberen Paarbecken mit Zylinder: An der Zielstelle ansetzen; den Posten durch den Durchlass leiten und umsetzen, laenger ansetzen, danach kurz durch den Durchlass leiten und schliessen.	5	NO	MU032	HOW	oberes Beckenpaar mit Zylinder	0	An den oberen Paarbecken mit Zylinder: An der Zielstelle ansetzen; den Posten durch den Durchlass leiten und umsetzen, laenger ansetzen, danach kurz durch den Durchlass leiten und schliessen.	5	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	An den oberen Paarbecken mit Zylinder: An der Zielstelle ansetzen; den Posten durch den Durchlass leiten und umsetzen, laenger ansetzen, danach kurz durch den Durchlass leiten und schliessen.	qokal lcheckhy lched qokeey lcheckhedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	TGP02	DURCH DEN DURCHLASS LEITEN -> LEITEN UND UMSETZEN -> KURZ DURCHLEITEN UND SCHLIESSEN	YES	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH02	APPLY_B2	B2-S005	f82r	qokaly solkaiin chckhy qokaiin qokaiin octheol chkeey ldy	POSTEN AN DER ZIELSTELLE ANSETZEN; NACH SOLLMASS SAMMELN; DURCHLASS · POSTEN; ANSETZEN · EIN KLEINER SCHOEPFBECHER; ANSETZEN · EIN KLEINER SCHOEPFBECHER; KURZ BIS BEREIT WEITERARBEITEN; LANG ERWAERMEN; LEITEN · SCHLUSS	An den oberen Paarbecken mit Zylinder: Den Posten an der Zielstelle ansetzen und bis zum Sollmass sammeln. Ihn durch den Durchlass fuehren, zweimal nach Sollmass ansetzen, im Arbeitsgang kurz bis zur Bereitschaft weiterarbeiten, laenger erwaermen, leiten und schliessen.	8	NO	MU033	HOW	oberes Beckenpaar mit Zylinder	0	An den oberen Paarbecken mit Zylinder: Den Posten an der Zielstelle ansetzen und bis zum Sollmass sammeln. Ihn durch den Durchlass fuehren, zweimal nach Sollmass ansetzen, im Arbeitsgang kurz bis zur Bereitschaft weiterarbeiten, laenger erwaermen, leiten und schliessen.	8	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	An den oberen Paarbecken mit Zylinder: Den Posten an der Zielstelle ansetzen und bis zum Sollmass sammeln. Ihn durch den Durchlass fuehren, zweimal nach Sollmass ansetzen, im Arbeitsgang kurz bis zur Bereitschaft weiterarbeiten, laenger erwaermen, leiten und schliessen.	qokaly solkaiin chckhy qokaiin qokaiin octheol chkeey ldy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	FGP01	POSTEN AN DER ZIELSTELLE ANSETZEN -> NACH SOLLMASS SAMMELN -> KURZ BIS BEREIT WEITERARBEITEN -> LANG ERWAERMEN	YES	NONE	NO	NONE	NOT_APPLICABLE	0
WH02	APPLY_B2	B2-S006	f82r	oteey qokal sheckhy qoky	DANACH LANG HALTEN; ANSETZEN · ZIELSTELLE; KURZ IM DURCHLASS HALTEN; ANSETZEN · POSTEN	An den oberen Paarbecken mit Zylinder: Danach laenger den laufenden Posten; dann zur Zielstelle ansetzen; dann ihn kurz durch den Durchlass halten; dann ihn ansetzen.	4	NO	MU034	HOW	oberes Beckenpaar mit Zylinder	0	An den oberen Paarbecken mit Zylinder: Danach laenger den laufenden Posten; dann zur Zielstelle ansetzen; dann ihn kurz durch den Durchlass halten; dann ihn ansetzen.	4	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	An den oberen Paarbecken mit Zylinder: Danach laenger den laufenden Posten; dann zur Zielstelle ansetzen; dann ihn kurz durch den Durchlass halten; dann ihn ansetzen.	oteey qokal sheckhy qoky	NACHHALTEN	NO	NONE	NO	KURZ IM DURCHLASS HALTEN	YES	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	1
WH02	APPLY_B2	B2-S007	f82r	dshedy	KURZ HALTEN UND SCHLIESSEN	An der linken Mittelstation mit Zwischenknoten: Kurz halten; den Schritt schliessen.	1	NO	MU035	HOW	mittleres linkes Handgerät mit Inline-Knoten	0	An der linken Mittelstation mit Zwischenknoten: Kurz halten; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	An der linken Mittelstation mit Zwischenknoten: Kurz halten; den Schritt schliessen.	dshedy	NONE	NO	KURZ HALTEN UND SCHLIESSEN	YES	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH02	APPLY_B2	B2-S008	f82r	otaiin qokar shedy	DANACH · EIN KLEINER SCHOEPFBECHER; AUS DER QUELLE ANSETZEN; STEHENLASSEN · SCHLUSS	An der linken Mittelstation mit Zwischenknoten: Danach nach Sollmass; dann aus der Quelle ansetzen; dann stehen lassen; den Schritt schliessen.	3	NO	MU036	HOW	mittleres linkes Handgerät mit Inline-Knoten	0	An der linken Mittelstation mit Zwischenknoten: Danach nach Sollmass; dann aus der Quelle ansetzen; dann stehen lassen; den Schritt schliessen.	3	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	An der linken Mittelstation mit Zwischenknoten: Danach nach Sollmass; dann aus der Quelle ansetzen; dann stehen lassen; den Schritt schliessen.	otaiin qokar shedy	NONE	NO	NONE	NO	AUS DER QUELLE ANSETZEN	YES	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH02	APPLY_B2	B2-S009	f82r	solshedy	KURZ WEITERHALTEN UND SCHLIESSEN	An der linken Mittelstation mit Zwischenknoten: Kurz weiter halten; den Schritt schliessen.	1	NO	MU037	HOW	mittleres linkes Handgerät mit Inline-Knoten	0	An der linken Mittelstation mit Zwischenknoten: Kurz weiter halten; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	An der linken Mittelstation mit Zwischenknoten: Kurz weiter halten; den Schritt schliessen.	solshedy	NONE	NO	KURZ WEITERHALTEN UND SCHLIESSEN	YES	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH02	APPLY_B2	B2-S010	f82r	qokeey qoky ls cheey	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN; ANSETZEN · POSTEN; WEITERARBEITEN; LANG HALTEN	An der linken Mittelstation mit Zwischenknoten: Laenger den laufenden Posten ansetzen; dann ihn ansetzen; dann weiterarbeiten; dann ihn laenger halten.	4	NO	MU038	HOW	mittleres linkes Handgerät mit Inline-Knoten	0	An der linken Mittelstation mit Zwischenknoten: Laenger den laufenden Posten ansetzen; dann ihn ansetzen; dann weiterarbeiten; dann ihn laenger halten.	4	0	SHARED_OR_TAUGHT_EXECUTABLE	CPH04,CPH06,CPH13	DEN POSTEN LAENGER ANSETZEN UND ERNEUT ANSETZEN | DEN POSTEN ANSETZEN UND WEITERARBEITEN | DEN POSTEN LAENGER ANSETZEN, ERNEUT ANSETZEN UND WEITERARBEITEN	An der linken Mittelstation mit Zwischenknoten: Laenger den laufenden Posten ansetzen; dann ihn ansetzen; dann weiterarbeiten; dann ihn laenger halten.	qokeey qoky ls cheey	NONE	NO	NONE	NO	WEITERARBEITEN	YES	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	1
WH02	APPLY_B2	B2-S011	f82r	qokain char qokain qokeedy	ANSETZEN · EIN ABGEGRENZTER TEIL; QUELLE; ANSETZEN · EIN ABGEGRENZTER TEIL; ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	An der rechten unklaren Mittelstation: Eine Portion ansetzen, aus der Quelle eine zweite Portion ansetzen, laenger ansetzen und schliessen.	4	NO	MU039	HOW	mittlere rechte unklare Station	0	An der rechten unklaren Mittelstation: Eine Portion ansetzen, aus der Quelle eine zweite Portion ansetzen, laenger ansetzen und schliessen.	4	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	An der rechten unklaren Mittelstation: Eine Portion ansetzen, aus der Quelle eine zweite Portion ansetzen, laenger ansetzen und schliessen.	qokain char qokain qokeedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH02	APPLY_B2	B2-S012	f82r	lchy cheey qcthey qokeey lcheey daiin chey qokeeedy	POSTEN LEITEN UND ENTNEHMEN; LANG HALTEN; BEREITEN · EIN KURZER ARBEITSGANG · POSTEN; ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN; LAENGER LEITEN; EIN KLEINER SCHOEPFBECHER; POSTEN; VOLLSTAENDIG ANSETZEN UND SCHLIESSEN	An der rechten unklaren Mittelstation und am unteren gruenen Figurenbecken: Den Posten leiten und entnehmen; laenger halten, kurz bereitet halten, laenger ansetzen und laenger leiten; nach Sollmass beibehalten, vollstaendig ansetzen und schliessen.	8	NO	MU040	HOW	mittlere rechte unklare Station -> unteres grünes Mehrfigurenbecken	1	An der rechten unklaren Mittelstation und am unteren gruenen Figurenbecken: Den Posten leiten und entnehmen; laenger halten, kurz bereitet halten, laenger ansetzen und laenger leiten; nach Sollmass beibehalten, vollstaendig ansetzen und schliessen.	8	0	SHARED_OR_TAUGHT_EXECUTABLE	CPH01	DEN POSTEN NACH SOLLMASS FUEHREN	An der rechten unklaren Mittelstation und am unteren gruenen Figurenbecken: Den Posten leiten und entnehmen; laenger halten, kurz bereitet halten, laenger ansetzen und laenger leiten; nach Sollmass beibehalten, vollstaendig ansetzen und schliessen.	lchy cheey qcthey qokeey lcheey daiin chey qokeeedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	TGP03	POSTEN LEITEN UND ENTNEHMEN -> LAENGER LEITEN -> VOLLSTAENDIG ANSETZEN UND SCHLIESSEN	YES	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	2
WH02	APPLY_B2	B2-S013	f82r	lchedy	LEITEN · UMSETZEN · SCHLUSS	Am unteren gruenen Figurenbecken: Leiten und umsetzen; den Schritt schliessen.	1	NO	MU041	HOW	unteres grünes Mehrfigurenbecken	0	Am unteren gruenen Figurenbecken: Leiten und umsetzen; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am unteren gruenen Figurenbecken: Leiten und umsetzen; den Schritt schliessen.	lchedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH02	APPLY_B2	B2-S014	f82r	lar	AUS DER QUELLE LEITEN	Am unteren gruenen Figurenbecken: Aus der Quelle leiten.	1	NO	MU042	HOW	unteres grünes Mehrfigurenbecken	0	Am unteren gruenen Figurenbecken: Aus der Quelle leiten.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am unteren gruenen Figurenbecken: Aus der Quelle leiten.	lar	NONE	NO	AUS DER QUELLE LEITEN	YES	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH02	APPLY_B2	B2-S015	f82r	tshey qokeedy	KURZ HALTEN; ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	An den Randstationen des unteren Beckens: Kurz den laufenden Posten halten; dann laenger ansetzen; den Schritt schliessen.	2	NO	MU043	HOW	kleine Randstationen des unteren Beckens	0	An den Randstationen des unteren Beckens: Kurz den laufenden Posten halten; dann laenger ansetzen; den Schritt schliessen.	2	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	An den Randstationen des unteren Beckens: Kurz den laufenden Posten halten; dann laenger ansetzen; den Schritt schliessen.	tshey qokeedy	NONE	NO	NONE	NO	KURZ HALTEN	YES	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH02	APPLY_B2	B2-S016	f82r	dal lchedar ches daiin oteey qokaiin okey pchedy	ZIELSTELLE; AUS DER QUELLE LEITEN UND UMSETZEN; KURZE PROBE ENTNEHMEN; EIN KLEINER SCHOEPFBECHER; DANACH LANG HALTEN; ANSETZEN · EIN KLEINER SCHOEPFBECHER; ANSETZEN · EIN KURZER ARBEITSGANG · POSTEN; EINBRINGEN UMSETZEN UND SCHLIESSEN	An den Randstationen des unteren Beckens: An der Zielstelle aus der Quelle leiten und umsetzen. Kurz eine Probe entnehmen; nach Sollmass den naechsten Posten laenger fuehren, nach Sollmass und kurz ansetzen, einbringen, umsetzen und schliessen.	8	NO	MU044	HOW	kleine Randstationen des unteren Beckens	0	An den Randstationen des unteren Beckens: An der Zielstelle aus der Quelle leiten und umsetzen. Kurz eine Probe entnehmen; nach Sollmass den naechsten Posten laenger fuehren, nach Sollmass und kurz ansetzen, einbringen, umsetzen und schliessen.	8	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	An den Randstationen des unteren Beckens: An der Zielstelle aus der Quelle leiten und umsetzen. Kurz eine Probe entnehmen; nach Sollmass den naechsten Posten laenger fuehren, nach Sollmass und kurz ansetzen, einbringen, umsetzen und schliessen.	dal lchedar ches daiin oteey qokaiin okey pchedy	NACHHALTEN	NO	NONE	NO	NONE	NO	NONE	NO	TGP04	AUS DER QUELLE LEITEN UND UMSETZEN -> KURZE PROBE ENTNEHMEN -> EINBRINGEN UMSETZEN UND SCHLIESSEN	YES	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	2
WH02	APPLY_B2	B2-S017	f82r	rsheal daldy	AN DER ZIELSTELLE KURZ KUEHL HALTEN; AN DER ZIELSTELLE SCHLIESSEN	An den Randstationen des unteren Beckens: An der Zielstelle kurz kuehlen und halten, dann den Schritt an der Zielstelle schliessen.	2	NO	MU045	HOW	kleine Randstationen des unteren Beckens	0	An den Randstationen des unteren Beckens: An der Zielstelle kurz kuehlen und halten, dann den Schritt an der Zielstelle schliessen.	2	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	An den Randstationen des unteren Beckens: An der Zielstelle kurz kuehlen und halten, dann den Schritt an der Zielstelle schliessen.	rsheal daldy	NONE	NO	AN DER ZIELSTELLE KURZ KUEHL HALTEN | AN DER ZIELSTELLE SCHLIESSEN	YES	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH02	APPLY_B2	B2-S018	f82r	qokeedy	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	An den Randstationen des unteren Beckens: Laenger ansetzen; den Schritt schliessen.	1	NO	MU046	HOW	kleine Randstationen des unteren Beckens	0	An den Randstationen des unteren Beckens: Laenger ansetzen; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	An den Randstationen des unteren Beckens: Laenger ansetzen; den Schritt schliessen.	qokeedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH02	APPLY_B2	B2-S019	f82r	rshedy	KUEHL RUHEN LASSEN UND SCHLIESSEN	An den Randstationen des unteren Beckens: Kuehlen und stehen lassen; den Schritt schliessen.	1	NO	MU047	HOW	kleine Randstationen des unteren Beckens	0	An den Randstationen des unteren Beckens: Kuehlen und stehen lassen; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	An den Randstationen des unteren Beckens: Kuehlen und stehen lassen; den Schritt schliessen.	rshedy	NONE	NO	KUEHL RUHEN LASSEN UND SCHLIESSEN	YES	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH02	APPLY_B2	B2-S020	f82r	qoteedy	DANACH · DREI KURZE ARBEITSGAENGE · SCHLUSS	An den Randstationen des unteren Beckens: Danach laenger; den Schritt schliessen.	1	NO	MU048	HOW	kleine Randstationen des unteren Beckens	0	An den Randstationen des unteren Beckens: Danach laenger; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	An den Randstationen des unteren Beckens: Danach laenger; den Schritt schliessen.	qoteedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH02	APPLY_B2	B2-S021	f82r	qokeedy	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	An den Randstationen des unteren Beckens: Laenger ansetzen; den Schritt schliessen.	1	NO	MU049	HOW	kleine Randstationen des unteren Beckens	0	An den Randstationen des unteren Beckens: Laenger ansetzen; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	An den Randstationen des unteren Beckens: Laenger ansetzen; den Schritt schliessen.	qokeedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH02	APPLY_B2	B2-S022	f82r	lochedy	DURCHLEITEN UND SCHLIESSEN	An den Randstationen des unteren Beckens: Im Arbeitsgang leiten und umsetzen; den Schritt schliessen.	1	NO	MU050	HOW	kleine Randstationen des unteren Beckens	0	An den Randstationen des unteren Beckens: Im Arbeitsgang leiten und umsetzen; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	An den Randstationen des unteren Beckens: Im Arbeitsgang leiten und umsetzen; den Schritt schliessen.	lochedy	NONE	NO	DURCHLEITEN UND SCHLIESSEN	YES	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH02	CONDITION_C4@f69v.12	f69v.12	f69v	otody	DANACH · ARBEITSGANG · SCHLIESSEN	Kopiere den vollständigen lokalen Bedingungsgriff C4@f69v.12.	1	NO	MU051	WHEN	C4@f69v.12; linker lokaler 28er-Bedingungsplatz	0	Führe den Auftrag am markierten lokalen Platz C4 des linken 28er-Rades aus; keine Umlaufrichtung ist nötig.	1	0	LOCAL_CONDITION_LEXICON_EXECUTABLE	NONE	NONE	Führe den Auftrag am markierten lokalen Platz C4 des linken 28er-Rades aus; keine Umlaufrichtung ist nötig.	otody	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	DANACH · ARBEITSGANG · SCHLIESSEN	YES	1
WH03	MAKE_A.G2	H1-S001	f10r	dchey cthoor char chety os chair otytchol qoky daiin etyd	ENTNEHMEN · EIN KURZER ARBEITSGANG · POSTEN; BEREITEN · ARBEITSGANG · ANSATZ; QUELLE; BEARBEITEN · POSTEN; DAZU; ENTNEHMEN · WASSER; DANACH DIESEN POSTEN BEARBEITEN, ENTNEHMEN UND WEITERFUEHREN; ANSETZEN · POSTEN; EIN KLEINER SCHOEPFBECHER; DEN POSTEN KURZ WEITERBEARBEITEN	Bei der breiten gezahnten Bluetenpflanze: Den laufenden Posten kurz entnehmen; den Ansatz im Arbeitsgang bereiten, aus der Quelle nehmen und bearbeiten; dazu Wasser entnehmen, danach den Posten bearbeiten, entnehmen und weiterfuehren, nach Sollmass ansetzen und kurz bearbeiten.	10	NO	MU052	WHAT	Bildprodukt A.G2	0	Bei der breiten gezahnten Bluetenpflanze: Den laufenden Posten kurz entnehmen; den Ansatz im Arbeitsgang bereiten, aus der Quelle nehmen und bearbeiten; dazu Wasser entnehmen, danach den Posten bearbeiten, entnehmen und weiterfuehren, nach Sollmass ansetzen und kurz bearbeiten.	10	0	SHARED_OR_TAUGHT_EXECUTABLE	CPH05	DEN POSTEN NACH SOLLMASS ANSETZEN	Bei der breiten gezahnten Bluetenpflanze: Den laufenden Posten kurz entnehmen; den Ansatz im Arbeitsgang bereiten, aus der Quelle nehmen und bearbeiten; dazu Wasser entnehmen, danach den Posten bearbeiten, entnehmen und weiterfuehren, nach Sollmass ansetzen und kurz bearbeiten.	dchey cthoor char chety os chair otytchol qoky daiin etyd	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
