identity	house_surface	component_recipe	short_value_de	marks	orders	order_count	sections	apprentice_action	semantic_revision	old_short_value_de	second_lesson	third_lesson	fourth_lesson	fifth_lesson	sixth_lesson	seventh_lesson	eighth_lesson	ninth_lesson	portable_surface_root_de
A3:G104	okody	OK+O+Y	ANSETZEN · ARBEITSGANG · POSTEN	1	WH04	1	WHEN	READ_LOCAL_CONDITION_WORD	YES	DIESER_EINTRAG · BEDINGUNGSTEIL 26 VON C6@f69v.3	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	SPEAKABLE_CONDITION_LEXICON	CONDITION_COMPONENT_COMPOSITION	NONE
A3:G105	dal	AL	ZIELSTELLE	1	WH04	1	WHEN	READ_LOCAL_CONDITION_WORD	YES	AN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	SPEAKABLE_CONDITION_LEXICON	CONDITION_COMPONENT_COMPOSITION	ZIELSTELLE
A3:G106	oteey	OT+EE+Y	DANACH LANG HALTEN	1	WH04	1	WHEN	READ_LOCAL_CONDITION_WORD	YES	FOLGEND · LAENGER · DIESER_EINTRAG	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	SPEAKABLE_CONDITION_LEXICON	CONDITION_COMPONENT_COMPOSITION	DANACH LANG HALTEN
A3:G107	oteey	OT+EE+Y	DANACH LANG HALTEN	1	WH04	1	WHEN	READ_LOCAL_CONDITION_WORD	YES	FOLGEND · LAENGER · DIESER_EINTRAG	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	SPEAKABLE_CONDITION_LEXICON	CONDITION_COMPONENT_COMPOSITION	DANACH LANG HALTEN
A3:G118	otody	OT+O+DY	DANACH · ARBEITSGANG · SCHLIESSEN	1	WH02	1	WHEN	READ_LOCAL_CONDITION_WORD	YES	DEN FOLGENDEN LOKALEN BEDINGUNGSEINTRAG WAEHLEN UND SCHLIESSEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	SPEAKABLE_CONDITION_LEXICON	CONDITION_COMPONENT_COMPOSITION	NONE
PROC001	dchey	CH+E+Y	ENTNEHMEN · EIN KURZER ARBEITSGANG · POSTEN	2	WH01,WH03	2	WHAT	READ_SHARED_CORE	NO	ENTNEHMEN · EIN KURZER ARBEITSGANG · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC002	cthoor	CTH+O+OR	BEREITEN · ARBEITSGANG · ANSATZ	2	WH01,WH03	2	WHAT	READ_SHARED_CORE	NO	BEREITEN · ARBEITSGANG · ANSATZ	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC003	char	AR	QUELLE	5	WH01,WH02,WH03	3	HOW,WHAT	READ_SHARED_CORE	NO	QUELLE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC004	chety	T+Y	BEARBEITEN · POSTEN	3	WH01,WH03	2	HOW,WHAT	READ_SHARED_CORE	NO	BEARBEITEN · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC005	os	OS	DAZU	2	WH01,WH03	2	WHAT	READ_SHARED_CORE	NO	DAZU	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC006	chair	CH+AIR	ENTNEHMEN · WASSER	2	WH01,WH03	2	WHAT	READ_SHARED_CORE	NO	ENTNEHMEN · WASSER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC007	otytchol	OT+Y+T+CH+OL	DANACH DIESEN POSTEN BEARBEITEN, ENTNEHMEN UND WEITERFUEHREN	2	WH01,WH03	2	WHAT	READ_SHARED_CORE	NO	DANACH DIESEN POSTEN BEARBEITEN, ENTNEHMEN UND WEITERFUEHREN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC008	qoky	OK+Y	ANSETZEN · POSTEN	11	WH01,WH02,WH03,WH04,WH06	5	HOW,WHAT	READ_SHARED_CORE	NO	ANSETZEN · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC009	daiin	AIIN	EIN KLEINER SCHOEPFBECHER	18	WH01,WH02,WH03,WH04,WH05,WH06	6	HOW,WHAT	READ_SHARED_CORE	NO	EIN KLEINER SCHOEPFBECHER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC010	etyd	E+T+Y	DEN POSTEN KURZ WEITERBEARBEITEN	2	WH01,WH03	2	WHAT	READ_SHARED_CORE	NO	DEN POSTEN KURZ WEITERBEARBEITEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC011	qokchy	OK+Y	ANSETZEN · POSTEN	2	WH01,WH03	2	WHAT	READ_SHARED_CORE	NO	ANSETZEN · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC012	qotchol	OT+CH+OL	DANACH · ENTNEHMEN · WEITER	2	WH01,WH03	2	WHAT	READ_SHARED_CORE	NO	DANACH · ENTNEHMEN · WEITER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC013	ol	OL	FORTSETZEN	18	WH01,WH03,WH04,WH05,WH06	5	HOW,WHAT	READ_SHARED_CORE	NO	WEITER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	EXACT_SURFACE_BRIDGE	FORTSETZEN
PROC014	checthy	CTH+Y	BEREITEN · POSTEN	7	WH01,WH02,WH03	3	HOW,WHAT	READ_SHARED_CORE	NO	BEREITEN · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC016	or	OR	ANSATZ	3	WH03,WH04	2	HOW,WHAT	READ_SHARED_CORE	NO	ANSATZ	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC019	chey	Y	POSTEN	13	WH01,WH02,WH03,WH04,WH06	5	HOW,WHAT	READ_SHARED_CORE	NO	POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	EXACT_SURFACE_BRIDGE	POSTEN
PROC020	otchor	OT+CH+OR	DANACH VOM ANSATZ ENTNEHMEN	1	WH06	1	WHAT	READ_TAUGHT_WHOLE_WORD	YES	DANACH · ENTNEHMEN · ANSATZ	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FOUR_GAP_RECIPE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC022	olor	OL+OR	ANSATZ WEITERFUEHREN	1	WH01	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	WEITER · ANSATZ	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FINAL_PROSE_GAP_CLOSURE	NO_CHANGE	NO_CHANGE	NONE
PROC026	tshol	T+SH+OL	BEARBEITEN · HALTEN · WEITER	2	WH02,WH05	2	WHAT	READ_SHARED_CORE	NO	BEARBEITEN · HALTEN · WEITER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC027	schoal	SH+O+AL	HALTEN · ARBEITSGANG · ZIELSTELLE	2	WH02,WH05	2	WHAT	READ_SHARED_CORE	NO	HALTEN · ARBEITSGANG · ZIELSTELLE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC028	cfhy	CFH+Y	AUSPRESSEN · POSTEN	2	WH02,WH05	2	WHAT	READ_SHARED_CORE	NO	AUSPRESSEN · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC029	shfydaiin	SH+Y+AIIN	HALTEN · POSTEN · EIN KLEINER SCHOEPFBECHER	2	WH02,WH05	2	WHAT	READ_SHARED_CORE	NO	HALTEN · POSTEN · EIN KLEINER SCHOEPFBECHER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC030	cphy	P+Y	EINBRINGEN · POSTEN	2	WH02,WH05	2	WHAT	READ_SHARED_CORE	NO	EINBRINGEN · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC031	cheey	SH+EE+Y	LANG HALTEN	5	WH02,WH04,WH05	3	HOW,WHAT	READ_SHARED_CORE	NO	HALTEN · DREI KURZE ARBEITSGAENGE · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	EXACT_SURFACE_BRIDGE	LANG HALTEN
PROC032	tchody	T+CH+O+DY	BEARBEITEN · ENTNEHMEN · ARBEITSGANG · SCHLUSS	2	WH02,WH05	2	WHAT	READ_SHARED_CORE	NO	BEARBEITEN · ENTNEHMEN · ARBEITSGANG · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC033	shoyty	SH+O+Y+T+Y	DURCHARBEITEN	1	WH02	1	WHAT	READ_TAUGHT_WHOLE_WORD	YES	HALTEN · ARBEITSGANG · POSTEN · BEARBEITEN · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC034	schol	RESUME_CARD	DAVON	2	WH02,WH06	2	WHAT	READ_SHARED_CORE	NO	DAVON	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC035	kchy	K+Y	ZUGEBEN	1	WH02	1	WHAT	READ_TAUGHT_WHOLE_WORD	YES	ZUGEBEN · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC036	qotchy	OT+Y	FOLGEPOSTEN	1	WH02	1	WHAT	READ_TAUGHT_WHOLE_WORD	YES	DANACH · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC037	okchol	OK+OL	WEITERANSETZEN	1	WH02	1	WHAT	READ_TAUGHT_WHOLE_WORD	YES	ANSETZEN · WEITER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC038	qokaiin	OK+AIIN	ANSETZEN · EIN KLEINER SCHOEPFBECHER	9	WH01,WH02,WH03,WH04	4	HOW,WHAT	READ_SHARED_CORE	NO	ANSETZEN · EIN KLEINER SCHOEPFBECHER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC039	ykain	Y+K+AIN	EINE PORTION ZUGEBEN	1	WH04	1	WHAT	READ_TAUGHT_WHOLE_WORD	YES	POSTEN · ZUGEBEN · EIN ABGEGRENZTER TEIL	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC040	ykan	Y+K+AN	EINE NACHGABE ZUGEBEN	1	WH04	1	WHAT	READ_TAUGHT_WHOLE_WORD	YES	POSTEN · ZUGEBEN · NACHGABE	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC041	ody	O+DY	ARBEITSGANG SCHLIESSEN	1	WH04	1	WHAT	READ_TAUGHT_WHOLE_WORD	YES	ARBEITSGANG · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	EXACT_SURFACE_BRIDGE	ARBEITSGANG SCHLIESSEN
PROC042	chedy	CHD+Y	UMSETZEN · POSTEN	11	WH01,WH03,WH04,WH05	4	HOW,WHAT	READ_SHARED_CORE	NO	UMSETZEN · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC043	talam	TALAM	BEISEITESTELLEN	1	WH04	1	WHAT	READ_TAUGHT_WHOLE_WORD	YES	BEISEITESTELLEN	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC044	ykaiin	Y+K+AIIN	SOLLMASS ZUGEBEN	1	WH04	1	WHAT	READ_TAUGHT_WHOLE_WORD	YES	POSTEN · ZUGEBEN · EIN KLEINER SCHOEPFBECHER	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC045	cheoar	CH+E+O+AR	KURZ AUS DER QUELLE ENTNEHMEN	1	WH04	1	WHAT	READ_TAUGHT_WHOLE_WORD	YES	ENTNEHMEN · EIN KURZER ARBEITSGANG · ARBEITSGANG · QUELLE	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC046	cheeky	CHK+EE+Y	WARMHALTEN	2	WH04	1	HOW,WHAT	READ_TAUGHT_WHOLE_WORD	YES	WAERMEN · DREI KURZE ARBEITSGAENGE · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC047	oldy	OL+DY	FORTSETZEN UND SCHLIESSEN	2	WH04	1	HOW,WHAT	READ_TAUGHT_WHOLE_WORD	YES	WEITER · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC048	qokal	OK+AL	ANSETZEN · ZIELSTELLE	6	WH01,WH02,WH03,WH04	4	HOW,WHAT	READ_SHARED_CORE	NO	ANSETZEN · ZIELSTELLE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC049	oltchy	OL+T+Y	POSTEN WEITERBEARBEITEN	1	WH04	1	WHAT	READ_TAUGHT_WHOLE_WORD	YES	WEITER · BEARBEITEN · POSTEN	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC050	orain	OR+AIN	ANSATZPORTION	1	WH04	1	WHAT	READ_TAUGHT_WHOLE_WORD	YES	ANSATZ · EIN ABGEGRENZTER TEIL	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC051	chochor	HO+CH+OR	PFLANZENZUTAT FUER DEN ANSATZ ENTNEHMEN	1	WH06	1	WHAT	READ_TAUGHT_WHOLE_WORD	YES	ZUTAT · ENTNEHMEN · ANSATZ	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FOUR_GAP_RECIPE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC052	cho	HO	TEIL	2	WH06	1	WHAT	READ_TAUGHT_WHOLE_WORD	YES	ZUTAT	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	EXACT_SURFACE_BRIDGE	TEIL
PROC053	chodaly	HO+AL+Y	ZUTAT ZUR ZIELSTELLE BRINGEN	1	WH06	1	WHAT	READ_TAUGHT_WHOLE_WORD	YES	ZUTAT · ZIELSTELLE · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FOUR_GAP_RECIPE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC054	kchol	K+OL	WEITER ZUGEBEN	1	WH06	1	WHAT	READ_TAUGHT_WHOLE_WORD	YES	ZUGEBEN · WEITER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FOUR_GAP_RECIPE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC055	dal	AL	ZIELSTELLE	10	WH01,WH02,WH03,WH04,WH05,WH06	6	HOW,WHAT	READ_SHARED_CORE	NO	ZIELSTELLE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	EXACT_SURFACE_BRIDGE	ZIELSTELLE
PROC056	choy	HO+Y	ZUTAT WEITERFUEHREN	1	WH06	1	WHAT	READ_TAUGHT_WHOLE_WORD	YES	ZUTAT · POSTEN	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC057	cheeckhody	CH+EE+CKH+O+DY	LANG DURCHZIEHEN UND SCHLIESSEN	1	WH06	1	WHAT	READ_TAUGHT_WHOLE_WORD	YES	ENTNEHMEN · DREI KURZE ARBEITSGAENGE · DURCHLASS · ARBEITSGANG · SCHLUSS	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC065	otchey	OT+Y	FOLGEPOSTEN	1	WH04	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	DANACH DIESEN POSTEN	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC067	qokedy	OK+E+DY	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	8	WH01,WH03,WH04	3	HOW	READ_SHARED_CORE	NO	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC068	kair	K+AIR	WASSER ZUGEBEN	1	WH01	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	ZUGEBEN · WASSER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FINAL_PROSE_GAP_CLOSURE	NO_CHANGE	NO_CHANGE	NONE
PROC069	kain	K+AIN	ZUGEBEN · EIN ABGEGRENZTER TEIL	3	WH01,WH03,WH04	3	HOW	READ_SHARED_CORE	NO	ZUGEBEN · EIN ABGEGRENZTER TEIL	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC070	olkain	OL+K+AIN	WEITER · ZUGEBEN · EIN ABGEGRENZTER TEIL	2	WH01,WH04	2	HOW	READ_SHARED_CORE	NO	WEITER · ZUGEBEN · EIN ABGEGRENZTER TEIL	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC071	rol	R+OL	KUEHL WEITERARBEITEN	1	WH01	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	ABKUEHLEN UND WEITERARBEITEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FINAL_PROSE_GAP_CLOSURE	NO_CHANGE	NO_CHANGE	NONE
PROC072	dl	L	WEITERLEITEN	2	WH01	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	LEITEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC073	sheckhal	SH+E+CKH+AL	KURZ AM ZIELDURCHLASS HALTEN	1	WH01	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	HALTEN · EIN KURZER ARBEITSGANG · DURCHLASS · ZIELSTELLE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FINAL_PROSE_GAP_CLOSURE	NO_CHANGE	NO_CHANGE	NONE
PROC074	qokeedal	OK+EE+AL	LAENGER AN DER ZIELSTELLE ANSETZEN	1	WH01	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	ANSETZEN · DREI KURZE ARBEITSGAENGE · ZIELSTELLE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FINAL_PROSE_GAP_CLOSURE	NO_CHANGE	NO_CHANGE	NONE
PROC075	chckhy	CKH+Y	DURCHLASS · POSTEN	4	WH01,WH02	2	HOW	READ_SHARED_CORE	NO	DURCHLASS · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC076	schedy	CHD+DY	UMSETZEN · SCHLUSS	4	WH01,WH02,WH03	3	HOW	READ_SHARED_CORE	NO	UMSETZEN · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC077	sshkchdy	SH+K+CHD+DY	NACHMISCHEN UND SCHLIESSEN	1	WH01	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	HALTEN · ZUGEBEN · UMSETZEN · SCHLUSS	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC078	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	12	WH01,WH02,WH03,WH04	4	HOW	READ_SHARED_CORE	NO	STEHENLASSEN · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC079	qolchedy	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	3	WH01,WH02,WH03	3	HOW	READ_SHARED_CORE	NO	WEITER · UMSETZEN · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC080	qokain	OK+AIN	ANSETZEN · EIN ABGEGRENZTER TEIL	7	WH01,WH02,WH03,WH04	4	HOW	READ_SHARED_CORE	NO	ANSETZEN · EIN ABGEGRENZTER TEIL	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC081	ral	R+AL	ZIELKUEHLEN	1	WH01	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	KUEHLEN · ZIELSTELLE	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC082	qokchdy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	3	WH01,WH03,WH05	3	HOW	READ_SHARED_CORE	NO	ANSETZEN · UMSETZEN · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC083	cheky	CHK+E+Y	WAERMEN · EIN KURZER ARBEITSGANG · POSTEN	3	WH01,WH04	2	HOW	READ_SHARED_CORE	NO	WAERMEN · EIN KURZER ARBEITSGANG · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC084	lsho	LSH+O	SPUELEN	1	WH01	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	SPUELEN · ARBEITSGANG	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC085	okey	OK+E+Y	ANSETZEN · EIN KURZER ARBEITSGANG · POSTEN	2	WH01,WH02	2	HOW	READ_SHARED_CORE	NO	ANSETZEN · EIN KURZER ARBEITSGANG · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC086	lshedy	LSH+E+DY	KURZSPUELEN UND SCHLIESSEN	2	WH01	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	SPUELEN · EIN KURZER ARBEITSGANG · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC087	qolky	SOLK+Y	POSTEN SAMMELN	1	WH01	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	SAMMELN · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC088	lchedal	L+CHD+AL	ZUR ZIELSTELLE LEITEN UND UMSETZEN	1	WH01	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	LEITEN · UMSETZEN · ZIELSTELLE	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC089	otar	OT+AR	DANACH ZUR QUELLE	1	WH01	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	DANACH · QUELLE	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
