card_id	page	source_loci	kind	reader	source_lines_json	model	literal_hypotheses_json	confidence
OTY_CROSS_LINE	f21r	f21r.8,f21r.9	P	rf1b_clean	"[""fchokshy otor sheol ocphal opsheas cthodaiin oty"", ""okaiin sho tshaiin chkaiin sh cthey cthody cthy s""]"	N	"[""[fchokshy]"", ""[otor]"", ""[sheol]"", ""[ocphal]"", ""[opsheas]"", ""[cthodaiin]"", ""[oty]"", ""Pulver?"", ""[sho]"", ""[tshaiin]"", ""[chkaiin]"", ""[sh]"", ""[cthey]"", ""[cthody]"", ""[cthy]"", ""[s]""]"	C0_UNCONFIRMED
OTY_CROSS_LINE	f21r	f21r.8,f21r.9	P	rf1b_clean	"[""fchokshy otor sheol ocphal opsheas cthodaiin oty"", ""okaiin sho tshaiin chkaiin sh cthey cthody cthy s""]"	G	"[""[fchokshy]"", ""[otor]"", ""[sheol]"", ""[ocphal]"", ""[opsheas]"", ""[cthodaiin]"", ""[oty]"", ""ist?"", ""[sho]"", ""[tshaiin]"", ""[chkaiin]"", ""[sh]"", ""[cthey]"", ""[cthody]"", ""[cthy]"", ""[s]""]"	C0_UNCONFIRMED
OTY_CROSS_LINE	f21r	f21r.8,f21r.9	P	rf1b_clean	"[""fchokshy otor sheol ocphal opsheas cthodaiin oty"", ""okaiin sho tshaiin chkaiin sh cthey cthody cthy s""]"	Q	"[""[fchokshy]"", ""[otor]"", ""[sheol]"", ""[ocphal]"", ""[opsheas]"", ""[cthodaiin]"", ""[oty]"", ""warm?"", ""[sho]"", ""[tshaiin]"", ""[chkaiin]"", ""[sh]"", ""[cthey]"", ""[cthody]"", ""[cthy]"", ""[s]""]"	C0_UNCONFIRMED
OTY_CROSS_LINE	f21r	f21r.8,f21r.9	P	rf1b_clean	"[""fchokshy otor sheol ocphal opsheas cthodaiin oty"", ""okaiin sho tshaiin chkaiin sh cthey cthody cthy s""]"	R	"[""[fchokshy]"", ""[otor]"", ""[sheol]"", ""[ocphal]"", ""[opsheas]"", ""[cthodaiin]"", ""[oty]"", ""dessen?"", ""[sho]"", ""[tshaiin]"", ""[chkaiin]"", ""[sh]"", ""[cthey]"", ""[cthody]"", ""[cthy]"", ""[s]""]"	C0_UNCONFIRMED
OTY_CROSS_LINE	f21r	f21r.8,f21r.9	P	rf1b_clean	"[""fchokshy otor sheol ocphal opsheas cthodaiin oty"", ""okaiin sho tshaiin chkaiin sh cthey cthody cthy s""]"	K	"[""[fchokshy]"", ""[otor]"", ""[sheol]"", ""[ocphal]"", ""[opsheas]"", ""[cthodaiin]"", ""[oty]"", ""kalt?"", ""[sho]"", ""[tshaiin]"", ""[chkaiin]"", ""[sh]"", ""[cthey]"", ""[cthody]"", ""[cthy]"", ""[s]""]"	C0_UNCONFIRMED
OTY_CROSS_LINE	f21r	f21r.8,f21r.9	P	rf1b_clean	"[""fchokshy otor sheol ocphal opsheas cthodaiin oty"", ""okaiin sho tshaiin chkaiin sh cthey cthody cthy s""]"	B	"[""[fchokshy]"", ""[otor]"", ""[sheol]"", ""[ocphal]"", ""[opsheas]"", ""[cthodaiin]"", ""[oty]"", ""bitter?"", ""[sho]"", ""[tshaiin]"", ""[chkaiin]"", ""[sh]"", ""[cthey]"", ""[cthody]"", ""[cthy]"", ""[s]""]"	C0_UNCONFIRMED
READER_SPECIFIC_HEAD	f81v	f81v.4,f81v.5	P	zl3b_clean	"[""qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy"", ""okaiin daiin otain chckhy okeedy qoky kar daiin okar""]"	N	"[""[qokaiin]"", ""[okain]"", ""[cheeky]"", ""[dy]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chcthy]"", ""Pulver?"", ""viel?"", ""[otain]"", ""[chckhy]"", ""[okeedy]"", ""[qoky]"", ""[kar]"", ""viel?"", ""[okar]""]"	C0_UNCONFIRMED
READER_SPECIFIC_HEAD	f81v	f81v.4,f81v.5	P	zl3b_clean	"[""qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy"", ""okaiin daiin otain chckhy okeedy qoky kar daiin okar""]"	G	"[""[qokaiin]"", ""[okain]"", ""[cheeky]"", ""[dy]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chcthy]"", ""ist?"", ""viel?"", ""[otain]"", ""[chckhy]"", ""[okeedy]"", ""[qoky]"", ""[kar]"", ""viel?"", ""[okar]""]"	C0_UNCONFIRMED
READER_SPECIFIC_HEAD	f81v	f81v.4,f81v.5	P	zl3b_clean	"[""qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy"", ""okaiin daiin otain chckhy okeedy qoky kar daiin okar""]"	Q	"[""[qokaiin]"", ""[okain]"", ""[cheeky]"", ""[dy]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chcthy]"", ""warm?"", ""viel?"", ""[otain]"", ""[chckhy]"", ""[okeedy]"", ""[qoky]"", ""[kar]"", ""viel?"", ""[okar]""]"	C0_UNCONFIRMED
READER_SPECIFIC_HEAD	f81v	f81v.4,f81v.5	P	zl3b_clean	"[""qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy"", ""okaiin daiin otain chckhy okeedy qoky kar daiin okar""]"	R	"[""[qokaiin]"", ""[okain]"", ""[cheeky]"", ""[dy]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chcthy]"", ""dessen?"", ""viel?"", ""[otain]"", ""[chckhy]"", ""[okeedy]"", ""[qoky]"", ""[kar]"", ""viel?"", ""[okar]""]"	C0_UNCONFIRMED
READER_SPECIFIC_HEAD	f81v	f81v.4,f81v.5	P	zl3b_clean	"[""qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy"", ""okaiin daiin otain chckhy okeedy qoky kar daiin okar""]"	K	"[""[qokaiin]"", ""[okain]"", ""[cheeky]"", ""[dy]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chcthy]"", ""kalt?"", ""viel?"", ""[otain]"", ""[chckhy]"", ""[okeedy]"", ""[qoky]"", ""[kar]"", ""viel?"", ""[okar]""]"	C0_UNCONFIRMED
READER_SPECIFIC_HEAD	f81v	f81v.4,f81v.5	P	zl3b_clean	"[""qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy"", ""okaiin daiin otain chckhy okeedy qoky kar daiin okar""]"	B	"[""[qokaiin]"", ""[okain]"", ""[cheeky]"", ""[dy]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chcthy]"", ""bitter?"", ""viel?"", ""[otain]"", ""[chckhy]"", ""[okeedy]"", ""[qoky]"", ""[kar]"", ""viel?"", ""[okar]""]"	C0_UNCONFIRMED
READER_SPECIFIC_HEAD	f81v	f81v.4,f81v.5	P	it2a_clean	"[""qokaiin okain cheeky dy ol kaiin dain dy daiin chckhy"", ""okaiin daiin otain chckhy okeedy qoky kar daiin okar""]"	N	"[""[qokaiin]"", ""[okain]"", ""[cheeky]"", ""[dy]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chckhy]"", ""Pulver?"", ""viel?"", ""[otain]"", ""[chckhy]"", ""[okeedy]"", ""[qoky]"", ""[kar]"", ""viel?"", ""[okar]""]"	C0_UNCONFIRMED
READER_SPECIFIC_HEAD	f81v	f81v.4,f81v.5	P	it2a_clean	"[""qokaiin okain cheeky dy ol kaiin dain dy daiin chckhy"", ""okaiin daiin otain chckhy okeedy qoky kar daiin okar""]"	G	"[""[qokaiin]"", ""[okain]"", ""[cheeky]"", ""[dy]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chckhy]"", ""ist?"", ""viel?"", ""[otain]"", ""[chckhy]"", ""[okeedy]"", ""[qoky]"", ""[kar]"", ""viel?"", ""[okar]""]"	C0_UNCONFIRMED
READER_SPECIFIC_HEAD	f81v	f81v.4,f81v.5	P	it2a_clean	"[""qokaiin okain cheeky dy ol kaiin dain dy daiin chckhy"", ""okaiin daiin otain chckhy okeedy qoky kar daiin okar""]"	Q	"[""[qokaiin]"", ""[okain]"", ""[cheeky]"", ""[dy]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chckhy]"", ""warm?"", ""viel?"", ""[otain]"", ""[chckhy]"", ""[okeedy]"", ""[qoky]"", ""[kar]"", ""viel?"", ""[okar]""]"	C0_UNCONFIRMED
READER_SPECIFIC_HEAD	f81v	f81v.4,f81v.5	P	it2a_clean	"[""qokaiin okain cheeky dy ol kaiin dain dy daiin chckhy"", ""okaiin daiin otain chckhy okeedy qoky kar daiin okar""]"	R	"[""[qokaiin]"", ""[okain]"", ""[cheeky]"", ""[dy]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chckhy]"", ""dessen?"", ""viel?"", ""[otain]"", ""[chckhy]"", ""[okeedy]"", ""[qoky]"", ""[kar]"", ""viel?"", ""[okar]""]"	C0_UNCONFIRMED
READER_SPECIFIC_HEAD	f81v	f81v.4,f81v.5	P	it2a_clean	"[""qokaiin okain cheeky dy ol kaiin dain dy daiin chckhy"", ""okaiin daiin otain chckhy okeedy qoky kar daiin okar""]"	K	"[""[qokaiin]"", ""[okain]"", ""[cheeky]"", ""[dy]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chckhy]"", ""kalt?"", ""viel?"", ""[otain]"", ""[chckhy]"", ""[okeedy]"", ""[qoky]"", ""[kar]"", ""viel?"", ""[okar]""]"	C0_UNCONFIRMED
READER_SPECIFIC_HEAD	f81v	f81v.4,f81v.5	P	it2a_clean	"[""qokaiin okain cheeky dy ol kaiin dain dy daiin chckhy"", ""okaiin daiin otain chckhy okeedy qoky kar daiin okar""]"	B	"[""[qokaiin]"", ""[okain]"", ""[cheeky]"", ""[dy]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chckhy]"", ""bitter?"", ""viel?"", ""[otain]"", ""[chckhy]"", ""[okeedy]"", ""[qoky]"", ""[kar]"", ""viel?"", ""[okar]""]"	C0_UNCONFIRMED
READER_SPECIFIC_HEAD	f81v	f81v.4,f81v.5	P	rf1b_clean	"[""qokaiin kain cheeky y ol kaiin dain dy daiin chckhy"", ""kaiin aiin otain chckhy okee y qoky kar aiin okar""]"	N	"[""[qokaiin]"", ""[kain]"", ""[cheeky]"", ""[y]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chckhy]"", ""[kaiin]"", ""[aiin]"", ""[otain]"", ""[chckhy]"", ""[okee]"", ""[y]"", ""[qoky]"", ""[kar]"", ""[aiin]"", ""[okar]""]"	C0_UNCONFIRMED
READER_SPECIFIC_HEAD	f81v	f81v.4,f81v.5	P	rf1b_clean	"[""qokaiin kain cheeky y ol kaiin dain dy daiin chckhy"", ""kaiin aiin otain chckhy okee y qoky kar aiin okar""]"	G	"[""[qokaiin]"", ""[kain]"", ""[cheeky]"", ""[y]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chckhy]"", ""[kaiin]"", ""[aiin]"", ""[otain]"", ""[chckhy]"", ""[okee]"", ""[y]"", ""[qoky]"", ""[kar]"", ""[aiin]"", ""[okar]""]"	C0_UNCONFIRMED
READER_SPECIFIC_HEAD	f81v	f81v.4,f81v.5	P	rf1b_clean	"[""qokaiin kain cheeky y ol kaiin dain dy daiin chckhy"", ""kaiin aiin otain chckhy okee y qoky kar aiin okar""]"	Q	"[""[qokaiin]"", ""[kain]"", ""[cheeky]"", ""[y]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chckhy]"", ""[kaiin]"", ""[aiin]"", ""[otain]"", ""[chckhy]"", ""[okee]"", ""[y]"", ""[qoky]"", ""[kar]"", ""[aiin]"", ""[okar]""]"	C0_UNCONFIRMED
READER_SPECIFIC_HEAD	f81v	f81v.4,f81v.5	P	rf1b_clean	"[""qokaiin kain cheeky y ol kaiin dain dy daiin chckhy"", ""kaiin aiin otain chckhy okee y qoky kar aiin okar""]"	R	"[""[qokaiin]"", ""[kain]"", ""[cheeky]"", ""[y]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chckhy]"", ""[kaiin]"", ""[aiin]"", ""[otain]"", ""[chckhy]"", ""[okee]"", ""[y]"", ""[qoky]"", ""[kar]"", ""[aiin]"", ""[okar]""]"	C0_UNCONFIRMED
READER_SPECIFIC_HEAD	f81v	f81v.4,f81v.5	P	rf1b_clean	"[""qokaiin kain cheeky y ol kaiin dain dy daiin chckhy"", ""kaiin aiin otain chckhy okee y qoky kar aiin okar""]"	K	"[""[qokaiin]"", ""[kain]"", ""[cheeky]"", ""[y]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chckhy]"", ""[kaiin]"", ""[aiin]"", ""[otain]"", ""[chckhy]"", ""[okee]"", ""[y]"", ""[qoky]"", ""[kar]"", ""[aiin]"", ""[okar]""]"	C0_UNCONFIRMED
READER_SPECIFIC_HEAD	f81v	f81v.4,f81v.5	P	rf1b_clean	"[""qokaiin kain cheeky y ol kaiin dain dy daiin chckhy"", ""kaiin aiin otain chckhy okee y qoky kar aiin okar""]"	B	"[""[qokaiin]"", ""[kain]"", ""[cheeky]"", ""[y]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chckhy]"", ""[kaiin]"", ""[aiin]"", ""[otain]"", ""[chckhy]"", ""[okee]"", ""[y]"", ""[qoky]"", ""[kar]"", ""[aiin]"", ""[okar]""]"	C0_UNCONFIRMED
AIN_SCALAR	f76r	f76r.32	P	zl3b_clean	"[""cheo r ain okaiin dain chey dalshedy qokaiin cheol shy chedy rain chedy shy""]"	N	"[""[cheo]"", ""[r]"", ""[ain]"", ""Pulver?"", ""wenig?"", ""[chey]"", ""[dalshedy]"", ""[qokaiin]"", ""[cheol]"", ""[shy]"", ""[chedy]"", ""[rain]"", ""[chedy]"", ""[shy]""]"	C0_UNCONFIRMED
AIN_SCALAR	f76r	f76r.32	P	zl3b_clean	"[""cheo r ain okaiin dain chey dalshedy qokaiin cheol shy chedy rain chedy shy""]"	G	"[""[cheo]"", ""[r]"", ""[ain]"", ""ist?"", ""wenig?"", ""[chey]"", ""[dalshedy]"", ""[qokaiin]"", ""[cheol]"", ""[shy]"", ""[chedy]"", ""[rain]"", ""[chedy]"", ""[shy]""]"	C0_UNCONFIRMED
AIN_SCALAR	f76r	f76r.32	P	zl3b_clean	"[""cheo r ain okaiin dain chey dalshedy qokaiin cheol shy chedy rain chedy shy""]"	Q	"[""[cheo]"", ""[r]"", ""[ain]"", ""warm?"", ""wenig?"", ""[chey]"", ""[dalshedy]"", ""[qokaiin]"", ""[cheol]"", ""[shy]"", ""[chedy]"", ""[rain]"", ""[chedy]"", ""[shy]""]"	C0_UNCONFIRMED
AIN_SCALAR	f76r	f76r.32	P	zl3b_clean	"[""cheo r ain okaiin dain chey dalshedy qokaiin cheol shy chedy rain chedy shy""]"	R	"[""[cheo]"", ""[r]"", ""[ain]"", ""dessen?"", ""wenig?"", ""[chey]"", ""[dalshedy]"", ""[qokaiin]"", ""[cheol]"", ""[shy]"", ""[chedy]"", ""[rain]"", ""[chedy]"", ""[shy]""]"	C0_UNCONFIRMED
AIN_SCALAR	f76r	f76r.32	P	zl3b_clean	"[""cheo r ain okaiin dain chey dalshedy qokaiin cheol shy chedy rain chedy shy""]"	K	"[""[cheo]"", ""[r]"", ""[ain]"", ""kalt?"", ""wenig?"", ""[chey]"", ""[dalshedy]"", ""[qokaiin]"", ""[cheol]"", ""[shy]"", ""[chedy]"", ""[rain]"", ""[chedy]"", ""[shy]""]"	C0_UNCONFIRMED
AIN_SCALAR	f76r	f76r.32	P	zl3b_clean	"[""cheo r ain okaiin dain chey dalshedy qokaiin cheol shy chedy rain chedy shy""]"	B	"[""[cheo]"", ""[r]"", ""[ain]"", ""bitter?"", ""wenig?"", ""[chey]"", ""[dalshedy]"", ""[qokaiin]"", ""[cheol]"", ""[shy]"", ""[chedy]"", ""[rain]"", ""[chedy]"", ""[shy]""]"	C0_UNCONFIRMED
AIN_SCALAR	f76r	f76r.32	P	it2a_clean	"[""cheor ain okaiin dain chey dal shedy qokaiin cheol shy chedy rain chedy shy""]"	N	"[""[cheor]"", ""[ain]"", ""Pulver?"", ""wenig?"", ""[chey]"", ""[dal]"", ""[shedy]"", ""[qokaiin]"", ""[cheol]"", ""[shy]"", ""[chedy]"", ""[rain]"", ""[chedy]"", ""[shy]""]"	C0_UNCONFIRMED
AIN_SCALAR	f76r	f76r.32	P	it2a_clean	"[""cheor ain okaiin dain chey dal shedy qokaiin cheol shy chedy rain chedy shy""]"	G	"[""[cheor]"", ""[ain]"", ""ist?"", ""wenig?"", ""[chey]"", ""[dal]"", ""[shedy]"", ""[qokaiin]"", ""[cheol]"", ""[shy]"", ""[chedy]"", ""[rain]"", ""[chedy]"", ""[shy]""]"	C0_UNCONFIRMED
AIN_SCALAR	f76r	f76r.32	P	it2a_clean	"[""cheor ain okaiin dain chey dal shedy qokaiin cheol shy chedy rain chedy shy""]"	Q	"[""[cheor]"", ""[ain]"", ""warm?"", ""wenig?"", ""[chey]"", ""[dal]"", ""[shedy]"", ""[qokaiin]"", ""[cheol]"", ""[shy]"", ""[chedy]"", ""[rain]"", ""[chedy]"", ""[shy]""]"	C0_UNCONFIRMED
AIN_SCALAR	f76r	f76r.32	P	it2a_clean	"[""cheor ain okaiin dain chey dal shedy qokaiin cheol shy chedy rain chedy shy""]"	R	"[""[cheor]"", ""[ain]"", ""dessen?"", ""wenig?"", ""[chey]"", ""[dal]"", ""[shedy]"", ""[qokaiin]"", ""[cheol]"", ""[shy]"", ""[chedy]"", ""[rain]"", ""[chedy]"", ""[shy]""]"	C0_UNCONFIRMED
AIN_SCALAR	f76r	f76r.32	P	it2a_clean	"[""cheor ain okaiin dain chey dal shedy qokaiin cheol shy chedy rain chedy shy""]"	K	"[""[cheor]"", ""[ain]"", ""kalt?"", ""wenig?"", ""[chey]"", ""[dal]"", ""[shedy]"", ""[qokaiin]"", ""[cheol]"", ""[shy]"", ""[chedy]"", ""[rain]"", ""[chedy]"", ""[shy]""]"	C0_UNCONFIRMED
AIN_SCALAR	f76r	f76r.32	P	it2a_clean	"[""cheor ain okaiin dain chey dal shedy qokaiin cheol shy chedy rain chedy shy""]"	B	"[""[cheor]"", ""[ain]"", ""bitter?"", ""wenig?"", ""[chey]"", ""[dal]"", ""[shedy]"", ""[qokaiin]"", ""[cheol]"", ""[shy]"", ""[chedy]"", ""[rain]"", ""[chedy]"", ""[shy]""]"	C0_UNCONFIRMED
AIN_SCALAR	f76r	f76r.32	P	rf1b_clean	"[""chear ain okaiin dain chey dalshedy qokaiin che l shy chedy ain che y y""]"	N	"[""[chear]"", ""[ain]"", ""Pulver?"", ""wenig?"", ""[chey]"", ""[dalshedy]"", ""[qokaiin]"", ""[che]"", ""[l]"", ""[shy]"", ""[chedy]"", ""[ain]"", ""[che]"", ""[y]"", ""[y]""]"	C0_UNCONFIRMED
AIN_SCALAR	f76r	f76r.32	P	rf1b_clean	"[""chear ain okaiin dain chey dalshedy qokaiin che l shy chedy ain che y y""]"	G	"[""[chear]"", ""[ain]"", ""ist?"", ""wenig?"", ""[chey]"", ""[dalshedy]"", ""[qokaiin]"", ""[che]"", ""[l]"", ""[shy]"", ""[chedy]"", ""[ain]"", ""[che]"", ""[y]"", ""[y]""]"	C0_UNCONFIRMED
AIN_SCALAR	f76r	f76r.32	P	rf1b_clean	"[""chear ain okaiin dain chey dalshedy qokaiin che l shy chedy ain che y y""]"	Q	"[""[chear]"", ""[ain]"", ""warm?"", ""wenig?"", ""[chey]"", ""[dalshedy]"", ""[qokaiin]"", ""[che]"", ""[l]"", ""[shy]"", ""[chedy]"", ""[ain]"", ""[che]"", ""[y]"", ""[y]""]"	C0_UNCONFIRMED
AIN_SCALAR	f76r	f76r.32	P	rf1b_clean	"[""chear ain okaiin dain chey dalshedy qokaiin che l shy chedy ain che y y""]"	R	"[""[chear]"", ""[ain]"", ""dessen?"", ""wenig?"", ""[chey]"", ""[dalshedy]"", ""[qokaiin]"", ""[che]"", ""[l]"", ""[shy]"", ""[chedy]"", ""[ain]"", ""[che]"", ""[y]"", ""[y]""]"	C0_UNCONFIRMED
AIN_SCALAR	f76r	f76r.32	P	rf1b_clean	"[""chear ain okaiin dain chey dalshedy qokaiin che l shy chedy ain che y y""]"	K	"[""[chear]"", ""[ain]"", ""kalt?"", ""wenig?"", ""[chey]"", ""[dalshedy]"", ""[qokaiin]"", ""[che]"", ""[l]"", ""[shy]"", ""[chedy]"", ""[ain]"", ""[che]"", ""[y]"", ""[y]""]"	C0_UNCONFIRMED
AIN_SCALAR	f76r	f76r.32	P	rf1b_clean	"[""chear ain okaiin dain chey dalshedy qokaiin che l shy chedy ain che y y""]"	B	"[""[chear]"", ""[ain]"", ""bitter?"", ""wenig?"", ""[chey]"", ""[dalshedy]"", ""[qokaiin]"", ""[che]"", ""[l]"", ""[shy]"", ""[chedy]"", ""[ain]"", ""[che]"", ""[y]"", ""[y]""]"	C0_UNCONFIRMED
SOLITARY_LABEL	f88v	f88v.14	L	zl3b_clean	"[""okaiin""]"	N	"[""Pulver?""]"	C0_UNCONFIRMED
SOLITARY_LABEL	f88v	f88v.14	L	zl3b_clean	"[""okaiin""]"	G	"[""ist?""]"	C0_UNCONFIRMED
SOLITARY_LABEL	f88v	f88v.14	L	zl3b_clean	"[""okaiin""]"	Q	"[""warm?""]"	C0_UNCONFIRMED
SOLITARY_LABEL	f88v	f88v.14	L	zl3b_clean	"[""okaiin""]"	R	"[""dessen?""]"	C0_UNCONFIRMED
SOLITARY_LABEL	f88v	f88v.14	L	zl3b_clean	"[""okaiin""]"	K	"[""kalt?""]"	C0_UNCONFIRMED
SOLITARY_LABEL	f88v	f88v.14	L	zl3b_clean	"[""okaiin""]"	B	"[""bitter?""]"	C0_UNCONFIRMED
SOLITARY_LABEL	f88v	f88v.14	L	it2a_clean	"[""okaiin""]"	N	"[""Pulver?""]"	C0_UNCONFIRMED
SOLITARY_LABEL	f88v	f88v.14	L	it2a_clean	"[""okaiin""]"	G	"[""ist?""]"	C0_UNCONFIRMED
SOLITARY_LABEL	f88v	f88v.14	L	it2a_clean	"[""okaiin""]"	Q	"[""warm?""]"	C0_UNCONFIRMED
SOLITARY_LABEL	f88v	f88v.14	L	it2a_clean	"[""okaiin""]"	R	"[""dessen?""]"	C0_UNCONFIRMED
SOLITARY_LABEL	f88v	f88v.14	L	it2a_clean	"[""okaiin""]"	K	"[""kalt?""]"	C0_UNCONFIRMED
SOLITARY_LABEL	f88v	f88v.14	L	it2a_clean	"[""okaiin""]"	B	"[""bitter?""]"	C0_UNCONFIRMED
SOLITARY_LABEL	f88v	f88v.14	L	rf1b_clean	"[""okaiin""]"	N	"[""Pulver?""]"	C0_UNCONFIRMED
SOLITARY_LABEL	f88v	f88v.14	L	rf1b_clean	"[""okaiin""]"	G	"[""ist?""]"	C0_UNCONFIRMED
SOLITARY_LABEL	f88v	f88v.14	L	rf1b_clean	"[""okaiin""]"	Q	"[""warm?""]"	C0_UNCONFIRMED
SOLITARY_LABEL	f88v	f88v.14	L	rf1b_clean	"[""okaiin""]"	R	"[""dessen?""]"	C0_UNCONFIRMED
SOLITARY_LABEL	f88v	f88v.14	L	rf1b_clean	"[""okaiin""]"	K	"[""kalt?""]"	C0_UNCONFIRMED
SOLITARY_LABEL	f88v	f88v.14	L	rf1b_clean	"[""okaiin""]"	B	"[""bitter?""]"	C0_UNCONFIRMED
SCALAR_LABEL	f89r1	f89r1.14	L	zl3b_clean	"[""okaiin dan""]"	N	"[""Pulver?"", ""sehr wenig?""]"	C0_UNCONFIRMED
SCALAR_LABEL	f89r1	f89r1.14	L	zl3b_clean	"[""okaiin dan""]"	G	"[""ist?"", ""sehr wenig?""]"	C0_UNCONFIRMED
SCALAR_LABEL	f89r1	f89r1.14	L	zl3b_clean	"[""okaiin dan""]"	Q	"[""warm?"", ""sehr wenig?""]"	C0_UNCONFIRMED
SCALAR_LABEL	f89r1	f89r1.14	L	zl3b_clean	"[""okaiin dan""]"	R	"[""dessen?"", ""sehr wenig?""]"	C0_UNCONFIRMED
SCALAR_LABEL	f89r1	f89r1.14	L	zl3b_clean	"[""okaiin dan""]"	K	"[""kalt?"", ""sehr wenig?""]"	C0_UNCONFIRMED
SCALAR_LABEL	f89r1	f89r1.14	L	zl3b_clean	"[""okaiin dan""]"	B	"[""bitter?"", ""sehr wenig?""]"	C0_UNCONFIRMED
SCALAR_LABEL	f89r1	f89r1.14	L	it2a_clean	"[""okaiin dan""]"	N	"[""Pulver?"", ""sehr wenig?""]"	C0_UNCONFIRMED
SCALAR_LABEL	f89r1	f89r1.14	L	it2a_clean	"[""okaiin dan""]"	G	"[""ist?"", ""sehr wenig?""]"	C0_UNCONFIRMED
SCALAR_LABEL	f89r1	f89r1.14	L	it2a_clean	"[""okaiin dan""]"	Q	"[""warm?"", ""sehr wenig?""]"	C0_UNCONFIRMED
SCALAR_LABEL	f89r1	f89r1.14	L	it2a_clean	"[""okaiin dan""]"	R	"[""dessen?"", ""sehr wenig?""]"	C0_UNCONFIRMED
SCALAR_LABEL	f89r1	f89r1.14	L	it2a_clean	"[""okaiin dan""]"	K	"[""kalt?"", ""sehr wenig?""]"	C0_UNCONFIRMED
SCALAR_LABEL	f89r1	f89r1.14	L	it2a_clean	"[""okaiin dan""]"	B	"[""bitter?"", ""sehr wenig?""]"	C0_UNCONFIRMED
SCALAR_LABEL	f89r1	f89r1.14	L	rf1b_clean	"[""okaiin dan""]"	N	"[""Pulver?"", ""sehr wenig?""]"	C0_UNCONFIRMED
SCALAR_LABEL	f89r1	f89r1.14	L	rf1b_clean	"[""okaiin dan""]"	G	"[""ist?"", ""sehr wenig?""]"	C0_UNCONFIRMED
SCALAR_LABEL	f89r1	f89r1.14	L	rf1b_clean	"[""okaiin dan""]"	Q	"[""warm?"", ""sehr wenig?""]"	C0_UNCONFIRMED
SCALAR_LABEL	f89r1	f89r1.14	L	rf1b_clean	"[""okaiin dan""]"	R	"[""dessen?"", ""sehr wenig?""]"	C0_UNCONFIRMED
SCALAR_LABEL	f89r1	f89r1.14	L	rf1b_clean	"[""okaiin dan""]"	K	"[""kalt?"", ""sehr wenig?""]"	C0_UNCONFIRMED
SCALAR_LABEL	f89r1	f89r1.14	L	rf1b_clean	"[""okaiin dan""]"	B	"[""bitter?"", ""sehr wenig?""]"	C0_UNCONFIRMED
ASTRAL_LABEL	f72r3	f72r3.12	L	zl3b_clean	"[""opoeey okaiin""]"	N	"[""[opoeey]"", ""Pulver?""]"	C0_UNCONFIRMED
ASTRAL_LABEL	f72r3	f72r3.12	L	zl3b_clean	"[""opoeey okaiin""]"	G	"[""[opoeey]"", ""ist?""]"	C0_UNCONFIRMED
ASTRAL_LABEL	f72r3	f72r3.12	L	zl3b_clean	"[""opoeey okaiin""]"	Q	"[""[opoeey]"", ""warm?""]"	C0_UNCONFIRMED
ASTRAL_LABEL	f72r3	f72r3.12	L	zl3b_clean	"[""opoeey okaiin""]"	R	"[""[opoeey]"", ""dessen?""]"	C0_UNCONFIRMED
ASTRAL_LABEL	f72r3	f72r3.12	L	zl3b_clean	"[""opoeey okaiin""]"	K	"[""[opoeey]"", ""kalt?""]"	C0_UNCONFIRMED
