page	locus	record	event_index	surface	joint_tuple_id	page_host	STEM_CONTRIBUTION	FORMAL_AXIS	LOCAL_EXPANSION_GERMAN	translation_status
f56r	f56r.13	1	3	kchal	75a523fcf039b006f97b	kch	GANZKARTENWERT: BEWAHRE DEN REST TROCKEN IM SCHATTEN	RIGHT=ZIEL/PARALLELSTELLE	bewahre den Rest trocken im Schatten	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f56r	f56r.18	1	1	sho	2cc054357a929df85f64	o	NAECHSTER STOFF ODER NAECHSTER ARBEITSSCHRITT	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	nimm den nächsten Stoff oder Pflanzenteil	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f56r	f56r.18	1	2	chokchy	9ad66e67803a12e745de	okchy	GANZKARTENWERT: GEBRAUCHE DIE FRISCH BEREITETE ARZNEI	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	gebrauche die frisch bereitete Arznei	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f56r	f56r.18	1	3	kchoar	c71c72da4e09e0833392	kcho	GANZKARTENWERT: MISCHE ES MIT HONIG	RIGHT=LOKALE BEZIEHUNG/QUELLE	mische es mit Honig	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f56r	f56r.18	1	4	sotodan	61a075bc54793c1c781f	otodan	GANZKARTENWERT: GEBRAUCHE ES FRISCH VERMISCHT	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	gebrauche es frisch vermischt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f56r	f56r.19	1	1	otchey	faf321940aed922846a9	chey	BEZEICHNETEN STOFFTEIL AUSWAEHLEN	OT-FRAME=MARKIERTER SEKUNDAERBEZUG	wähle den bezeichneten Stoffanteil	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f56r	f56r.19	1	2	keol	9bb7122b386ebbc6138f	keol	GANZKARTENWERT: DIE HELLE GEÖFFNETE BLÜTE	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	die helle geöffnete Blüte	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f56r	f56r.19	1	3	daiin	2f1c5e56e8f0ff459065	aiin	VORGESCHRIEBENER STANDARDWERT	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	ein vorgeschriebenes Maß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.2	1	1	qokedy	7db18b2f0fb7ed0fcfd3	oke	GANZKARTENWERT: SPÜLE DIE BEZEICHNETE STELLE EINMAL UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	spüle die bezeichnete Stelle einmal und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.2	1	2	okaiin	b5fcea1eaed06b2f2291	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	RIGHT=STANDARD-/EINTRAGSPLATZ	aktiviere den nächsten Posten nach dem vorgeschriebenen Standard	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.2	1	3	kair	22fb87a5a83e5c3fb510	k	BEMESSENE ODER FLIESSENDE ARBEITSEINHEIT	RIGHT=FLUSSWEG/LAUF	beobachte die zurücklaufende Arbeitseinheit im Strom	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.2	1	4	okal	308e8ea2d5d190c498e8	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	RIGHT=ZIEL/PARALLELSTELLE	aktiviere beide Anteile und führe sie am gemeinsamen Ziel zusammen	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.2	1	5	sar	4d4559019a961b834aa1	ar	QUELLE DARAUS ODER AUS DEMSELBEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	daraus, aus demselben Ansatz	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.2	1	6	ol	dcda95c81a5460feb191	l	FORTLAUFENDER ANSATZ ODER ARBEITSWEG	O-FRAME=KONTEXTFORTSETZUNG	fahre mit dem fortlaufenden Voransatz weiter	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.2	1	7	kain	9da1b6ac2c929daea697	k	BEMESSENE ODER FLIESSENDE ARBEITSEINHEIT	RIGHT=BEMESSENER ANTEIL/DURCHGANG	verwende eine abgemessene Arbeitseinheit	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.2	1	8	olkain	94df4847b7b16c98394a	olk	TRANSFERPFAD ODER AUFFANGEMPFaeNGER	RIGHT=BEMESSENER ANTEIL/DURCHGANG	der Auffangempfänger des Transferpfads, hier das untere Becken	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.2	1	9	al	dd0ecaf5e27d81befffc	al	ZIEL ODER WEITERLEITUNG DORTHIN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	führe es zur bezeichneten Zielstelle	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.2	1	10	ol	dcda95c81a5460feb191	l	FORTLAUFENDER ANSATZ ODER ARBEITSWEG	O-FRAME=KONTEXTFORTSETZUNG	fahre mit dem fortlaufenden Voransatz weiter	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.2	1	11	rol	1496a731803a9f48d2e1	rol	GANZKARTENWERT: BEVOR ES ABKÜHLT	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	bevor es abkühlt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.2	1	12	dl	0f18de177ed7c878bf95	l	FORTLAUFENDER ANSATZ ODER ARBEITSWEG	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	verwende den bereiteten fortlaufenden Trägerstoff, hier Öl	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.7	1	1	olor	dec401773c1f0347793d	olor	GANZKARTENWERT: AUS DEM VORIGEN ANSATZ ENTNEHMEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	aus dem vorigen Ansatz entnehmen	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.7	1	2	ol	dcda95c81a5460feb191	l	FORTLAUFENDER ANSATZ ODER ARBEITSWEG	O-FRAME=KONTEXTFORTSETZUNG	fahre mit dem fortlaufenden Voransatz weiter	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.7	1	3	sheckhal	4eab1841ed655c20a348	eckh	GANZKARTENWERT: EINE MÄSSIGE MENGE	RIGHT=ZIEL/PARALLELSTELLE	eine mäßige Menge	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.7	1	4	daiin	2f1c5e56e8f0ff459065	aiin	VORGESCHRIEBENER STANDARDWERT	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	ein vorgeschriebenes Maß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.7	1	5	qokeedal	93f69c38fdedee1598e9	okeed	GANZKARTENWERT: DER EINGETAUCHTE TEIL	RIGHT=ZIEL/PARALLELSTELLE	der eingetauchte Teil	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.7	1	6	daiin	2f1c5e56e8f0ff459065	aiin	VORGESCHRIEBENER STANDARDWERT	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	ein vorgeschriebenes Maß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.7	1	7	chckhy	2cc8bb3c2af19607888f	ckhy	GANZKARTENWERT: DURCH DIE VERBUNDENEN LÄUFE	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	durch die verbundenen Läufe	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.7	1	8	schedy	259b2b3b0bf859882e2c	che	BEGRENZTE MANIPULATION	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	führe eine begrenzte Spülung des Gefäßes oder Laufs aus und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.7	1	9	qol	dcda95c81a5460feb191	l	FORTLAUFENDER ANSATZ ODER ARBEITSWEG	O-FRAME=KONTEXTFORTSETZUNG	fahre mit dem fortlaufenden Voransatz weiter	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.17	1	1	sshkchdy	54e32e9c1414b20640e9	shkch	GANZKARTENWERT: HALTE ES WARM UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	halte es warm und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.17	1	2	chedy	6f7ff8287eddf4da9fdb	y	AKTUELLER GEZEIGTER ODER VORHER EINGEFUEHRTER POSTEN	INNER-D=VERMITTELTE/INTENSIVIERTE AUSFUEHRUNG	bearbeite den aktuellen Posten, bis er gleichmäßig vermischt ist	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.17	1	3	ol	dcda95c81a5460feb191	l	FORTLAUFENDER ANSATZ ODER ARBEITSWEG	O-FRAME=KONTEXTFORTSETZUNG	fahre mit dem fortlaufenden Voransatz weiter	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.17	1	4	shedy	bc4f1f5c006c74a4d26d	e	BIS ZU EINEM ARBEITSZUSTAND WARTEN	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	warte bis zum Arbeitszustand der Bereitschaft und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.17	1	5	qolchedy	28ffbc88b97772a75f1e	olche	GANZKARTENWERT: STELLE DIE MISCHUNG IM BEDECKTEN AUFFANGGEFÄSS BEISEITE UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.17	1	6	qokain	1645e612504fcef59ced	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	RIGHT=BEMESSENER ANTEIL/DURCHGANG	aktiviere einen bemessenen Anteil und gib ihn in das Gefäß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.17	1	7	shckhy	2cc8bb3c2af19607888f	ckhy	GANZKARTENWERT: DURCH DIE VERBUNDENEN LÄUFE	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	durch die verbundenen Läufe	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.17	1	8	dl	0f18de177ed7c878bf95	l	FORTLAUFENDER ANSATZ ODER ARBEITSWEG	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	verwende den bereiteten fortlaufenden Trägerstoff, hier Öl	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.17	1	9	ral	4da0f0f7b5fc7ac20067	r	GANZKARTENWERT: UND LASSE ES ABKÜHLEN	RIGHT=ZIEL/PARALLELSTELLE	und lasse es abkühlen	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.18	1	1	qokchdy	87411f84689b4f93a303	okch	GANZKARTENWERT: ERWÄRME ES EINMAL UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	erwärme es einmal und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.18	1	2	chey	b921a237be883a820352	y	AKTUELLER GEZEIGTER ODER VORHER EINGEFUEHRTER POSTEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	der aktuelle gezeigte oder zuvor eingeführte Posten	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.18	1	3	ol	dcda95c81a5460feb191	l	FORTLAUFENDER ANSATZ ODER ARBEITSWEG	O-FRAME=KONTEXTFORTSETZUNG	fahre mit dem fortlaufenden Voransatz weiter	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.18	1	4	cheky	d904bf7b044dd3922781	ky	GANZKARTENWERT: BEI SANFTER WÄRME	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	bei sanfter Wärme	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.18	1	5	ol	dcda95c81a5460feb191	l	FORTLAUFENDER ANSATZ ODER ARBEITSWEG	O-FRAME=KONTEXTFORTSETZUNG	fahre mit dem fortlaufenden Voransatz weiter	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.18	1	6	shedy	bc4f1f5c006c74a4d26d	e	BIS ZU EINEM ARBEITSZUSTAND WARTEN	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	warte bis zum Arbeitszustand der Bereitschaft und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.18	1	7	qokedy	7db18b2f0fb7ed0fcfd3	oke	GANZKARTENWERT: SPÜLE DIE BEZEICHNETE STELLE EINMAL UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	spüle die bezeichnete Stelle einmal und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.18	1	8	qokedy	7db18b2f0fb7ed0fcfd3	oke	GANZKARTENWERT: SPÜLE DIE BEZEICHNETE STELLE EINMAL UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	spüle die bezeichnete Stelle einmal und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.18	1	9	chckhy	2cc8bb3c2af19607888f	ckhy	GANZKARTENWERT: DURCH DIE VERBUNDENEN LÄUFE	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	durch die verbundenen Läufe	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.18	1	10	qoky	276a7c2d74d1143446f4	oky	GANZKARTENWERT: DIE AKTIVE PORTION VERWENDEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	die aktive Portion verwenden	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.21	1	1	lsho	be0974b366c981dc1eef	lsho	GANZKARTENWERT: BEGINNE DIE SPÜLUNG	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	beginne die Spülung	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.21	1	2	qokey	08bd5ca0c2ad137a056d	okey	GANZKARTENWERT: WARMES WASSER	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	warmes Wasser	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.21	1	3	lshedy	2e7e89e0bd12b999c280	lshe	GANZKARTENWERT: WASCHE EINMAL UND BEENDE DIESEN DURCHGANG	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	wasche einmal und beende diesen Durchgang	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.21	1	4	lshedy	2e7e89e0bd12b999c280	lshe	GANZKARTENWERT: WASCHE EINMAL UND BEENDE DIESEN DURCHGANG	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	wasche einmal und beende diesen Durchgang	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.21	1	5	chedy	6f7ff8287eddf4da9fdb	y	AKTUELLER GEZEIGTER ODER VORHER EINGEFUEHRTER POSTEN	INNER-D=VERMITTELTE/INTENSIVIERTE AUSFUEHRUNG	bearbeite den aktuellen Posten, bis er gleichmäßig vermischt ist	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.21	1	6	qolky	c205570c49d4d93c23d3	olky	GANZKARTENWERT: DIE BETROFFENE STELLE	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	die betroffene Stelle	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.21	1	7	lchedal	433713294b25b0a12f66	lched	NACHGEORDNETER EMPFAENGER ODER NAECHSTE STATION	RIGHT=ZIEL/PARALLELSTELLE	der nachgeordnete Empfänger, hier das untere Becken	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.21	1	8	qol	dcda95c81a5460feb191	l	FORTLAUFENDER ANSATZ ODER ARBEITSWEG	O-FRAME=KONTEXTFORTSETZUNG	fahre mit dem fortlaufenden Voransatz weiter	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.21	1	9	otar	b6b654722e55729cc947	ot	ENTSPRECHENDEN SEKUNDAEREN BEZUG WAEHLEN	RIGHT=LOKALE BEZIEHUNG/QUELLE	benutze danach den entsprechenden unteren Ablauf	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.24	1	1	ytey	a7af89ab31ce5e247395	ytey	GANZKARTENWERT: FÜLLE DANACH DAS GEFÄSS	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	fülle danach das Gefäß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.24	1	2	okchedy	07913ef9b1fb773cd325	okche	GANZKARTENWERT: LASSE ES ABKÜHLEN UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	lasse es abkühlen und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.24	1	3	qokal	308e8ea2d5d190c498e8	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	RIGHT=ZIEL/PARALLELSTELLE	aktiviere beide Anteile und führe sie am gemeinsamen Ziel zusammen	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.24	1	4	okeey	0275fbf14e07935b0a45	okeey	GANZKARTENWERT: TEMPERIERE DIE ARBEITSFLÜSSIGKEIT UND HALTE SIE LAUWARM	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.24	1	5	qol	dcda95c81a5460feb191	l	FORTLAUFENDER ANSATZ ODER ARBEITSWEG	O-FRAME=KONTEXTFORTSETZUNG	fahre mit dem fortlaufenden Voransatz weiter	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.24	1	6	cheedy	bc4f1f5c006c74a4d26d	e	BIS ZU EINEM ARBEITSZUSTAND WARTEN	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	warte bis zum Arbeitszustand der Bereitschaft und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.24	1	7	sal	dd0ecaf5e27d81befffc	al	ZIEL ODER WEITERLEITUNG DORTHIN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	führe es zur bezeichneten Zielstelle	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.24	1	8	teol	a06244ef1f2b37ca44c1	eol	GANZKARTENWERT: DIE ERSTE ÖFFNUNG	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	die erste Öffnung	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.24	1	9	dchdy	d225b7a7b95da7aee437	ch	FLUESSIGKEIT TRENNEN ODER ABZIEHEN	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	trenne die Flüssigkeit durch klares Seihen und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.24	1	10	ly	b38d70daefd663d74625	ly	GANZKARTENWERT: FÜLLE DANACH DAS GEFÄSS	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	fülle danach das Gefäß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.27	1	1	dsheol	74c76d589d44120f647b	sheol	GANZKARTENWERT: WENDE ES AN DER MARKIERTEN STELLE AN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	wende es an der markierten Stelle an	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.27	1	2	oiiin	2c82523794dcb7d2b343	oiiin	GANZKARTENWERT: BIS ES KLAR IST	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	bis es klar ist	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.27	1	3	olkeedy	3b70942557b3a40e8030	olkee	GANZKARTENWERT: LASSE DIE FLÜSSIGKEIT SICH SETZEN UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	lasse die Flüssigkeit sich setzen und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.27	1	4	tedy	bc4f1f5c006c74a4d26d	e	BIS ZU EINEM ARBEITSZUSTAND WARTEN	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	warte bis zum Arbeitszustand der Bereitschaft und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.27	1	5	cheky	d904bf7b044dd3922781	ky	GANZKARTENWERT: BEI SANFTER WÄRME	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	bei sanfter Wärme	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.27	1	6	shckhedy	d68bc8de3bcee09db23c	ckhe	GANZKARTENWERT: SEIHE ES EINMAL DURCH EIN TUCH UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	seihe es einmal durch ein Tuch und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f81v	f81v.27	1	7	chal	dd0ecaf5e27d81befffc	al	ZIEL ODER WEITERLEITUNG DORTHIN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	führe es zur bezeichneten Zielstelle	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.2	1	1	dchedy	259b2b3b0bf859882e2c	che	BEGRENZTE MANIPULATION	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	führe eine begrenzte Spülung des Gefäßes oder Laufs aus und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.2	1	2	qolchedy	28ffbc88b97772a75f1e	olche	GANZKARTENWERT: STELLE DIE MISCHUNG IM BEDECKTEN AUFFANGGEFÄSS BEISEITE UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.2	1	3	qokain	1645e612504fcef59ced	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	RIGHT=BEMESSENER ANTEIL/DURCHGANG	aktiviere einen bemessenen Anteil und gib ihn in das Gefäß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.2	1	4	dy	b921a237be883a820352	y	AKTUELLER GEZEIGTER ODER VORHER EINGEFUEHRTER POSTEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	der aktuelle gezeigte oder zuvor eingeführte Posten	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.2	1	5	qokeedy	7d25241b0e56c836372a	okee	GANZKARTENWERT: BADE ODER TAUCHE IN DER TEMPERIERTEN WARMEN FLÜSSIGKEIT UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.2	1	6	qokal	308e8ea2d5d190c498e8	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	RIGHT=ZIEL/PARALLELSTELLE	aktiviere beide Anteile und führe sie am gemeinsamen Ziel zusammen	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.2	1	7	lcheckhy	f329f2051370174e9a38	lcheckhy	GANZKARTENWERT: DIE ZWEITE ÖFFNUNG	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	die zweite Öffnung	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.2	1	8	lched	ba8142680851f24c9ff2	lched	NACHGEORDNETER EMPFAENGER ODER NAECHSTE STATION	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	gehe zum nachgeordneten Empfänger weiter	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.3	1	1	qokeey	0275fbf14e07935b0a45	okeey	GANZKARTENWERT: TEMPERIERE DIE ARBEITSFLÜSSIGKEIT UND HALTE SIE LAUWARM	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.3	1	2	lcheckhedy	c1db6b0a28d5cbb5d3d2	lcheckhe	GANZKARTENWERT: SEIHE ES KLAR UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	seihe es klar und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.3	1	3	qokaly	4a7a6326ac95a8809302	okaly	GANZKARTENWERT: FAHRE AM ZWEITEN LAUF FORT	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	fahre am zweiten Lauf fort	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.3	1	4	solkaiin	2d2e37ccb2dacc53ee5a	olk	TRANSFERPFAD ODER AUFFANGEMPFaeNGER	RIGHT=STANDARD-/EINTRAGSPLATZ	führe es durch den Transferpfad, hier ein Tuch	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.3	1	5	chckhy	2cc8bb3c2af19607888f	ckhy	GANZKARTENWERT: DURCH DIE VERBUNDENEN LÄUFE	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	durch die verbundenen Läufe	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.3	1	6	qokaiin	b5fcea1eaed06b2f2291	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	RIGHT=STANDARD-/EINTRAGSPLATZ	aktiviere den nächsten Posten nach dem vorgeschriebenen Standard	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.4	1	1	qokaiin	b5fcea1eaed06b2f2291	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	RIGHT=STANDARD-/EINTRAGSPLATZ	aktiviere den nächsten Posten nach dem vorgeschriebenen Standard	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.4	1	2	octheol	a8f891de626fc00028e9	octheol	GANZKARTENWERT: UNTER DERSELBEN EINSTELLUNG	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	unter derselben Einstellung	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.4	1	3	chkeey	f0db6d30cd34f4cb2a4d	keey	GANZKARTENWERT: DAS BREITE GEFÄSS	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	das breite Gefäß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.4	1	4	ldy	04a3877f0fc81b7597c9	l	FORTLAUFENDER ANSATZ ODER ARBEITSWEG	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	führe den fortlaufenden Arbeitsstrom ab und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
