joint_tuple_id	page_host	surface_examples	stem_class	stable_minimal_stem_value_German	formal_additions	local_medical_expansion_German	v43_previous_default_German	revision	stem_tier	status	events	pages
d784b2abcaf1a3703de2	d	chedain	WHOLE_CARD_D	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern d + exakte Koordinate fa436db0093634469c20 + lizenzierte Eintrittsform	beginne die Spülung	beginne die Spülung	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
4eab1841ed655c20a348	eckh	sheckhal	WHOLE_CARD_ECKH	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern eckh + exakte Koordinate 9a86ad2c9bcdc4433a17 + lizenzierte Eintrittsform	eine mäßige Menge	eine mäßige Menge	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f81v
95987d6f198d6d247511	eckho	cheeckhody	WHOLE_CARD_ECKHO	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern eckho + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	lasse das Pflaster unbedeckt trocknen	lasse das Pflaster unbedeckt trocknen	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f56r
c1913ec4ff84148da6d3	eckhy	sheckhy	WHOLE_CARD_ECKHY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern eckhy + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	über der örtlich bezeichneten Stelle	über der örtlich bezeichneten Stelle	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f82r
348e81ba084c5acdb32b	ecthedchy	shecthedchy	WHOLE_CARD_ECTHEDCHY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern ecthedchy + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	wende es an der markierten Stelle an	wende es an der markierten Stelle an	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
cb57b696b815fdef9cb7	ecthy	shecthy	WHOLE_CARD_ECTHY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern ecthy + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	warmes Wasser	warmes Wasser	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
1779decef17481ec2853	ed	qotedaiin	WHOLE_CARD_ED	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern ed + exakte Koordinate fd8993bdda8e52580636 + lizenzierte Eintrittsform	das breite Gefäß	das breite Gefäß	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
342c3f0777337648f4b3	ed	cheedar	WHOLE_CARD_ED	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern ed + exakte Koordinate dda0ce94b28cdae70cfa + lizenzierte Eintrittsform	setze die Person an das Becken	setze die Person an das Becken	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
abb23e5e6936b4147f76	ed	shedal	WHOLE_CARD_ED	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern ed + exakte Koordinate 9a86ad2c9bcdc4433a17 + lizenzierte Eintrittsform	für einen Zeitabschnitt	für einen Zeitabschnitt	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	2	f83r
03626ca94cb17800d767	ee	sheedy	WHOLE_CARD_EE	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern ee + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	wasche einmal und beende den Schritt	wasche einmal und beende den Schritt	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
ff178343c18e287ce3b7	ee	qoteedy	WHOLE_CARD_EE	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern ee + exakte Koordinate b4cf3d4564167ed1daee + lizenzierte Eintrittsform	binde es auf die Stelle und beende den Schritt	binde es auf die Stelle und beende den Schritt	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	2	f82r|f83r
9247e38d29c79a0d2fa5	eety	cheeety	WHOLE_CARD_EETY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern eety + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	nach der ersten Spülung	nach der ersten Spülung	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
5d5e0b288cf36864ed9d	eey	oteey	WHOLE_CARD_EEY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern eey + exakte Koordinate f217eb91add9e43ad300 + lizenzierte Eintrittsform	das bereitete Öl	das bereitete Öl	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	2	f82r
92e43836d82f98bf02d3	eey	sheey	WHOLE_CARD_EEY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern eey + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	die erste Öffnung	die erste Öffnung	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
43eb9aa12959b4d5cdc9	ekey	qekey	WHOLE_CARD_EKEY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern ekey + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	ohne Kochen	ohne Kochen	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
2c1a5fd92b9e3c762242	eky	cheeky	WHOLE_CARD_EKY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern eky + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	solange es noch warm ist	solange es noch warm ist	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	2	f55v|f83r
a06244ef1f2b37ca44c1	eol	teol	WHOLE_CARD_EOL	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern eol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	die erste Öffnung	die erste Öffnung	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f81v
a6939862e33ece5a0483	etyd	etyd	WHOLE_CARD_ETYD	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern etyd + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	bewahre die übrige Wurzel trocken auf	bewahre die übrige Wurzel trocken auf	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f10r
a8af08e69edab8e54f15	fyd	shfydaiin	WHOLE_CARD_FYD	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern fyd + exakte Koordinate 62c544e4108c60c3227b + lizenzierte Eintrittsform	presse die gequetschte Wurzel durch ein Tuch	presse die gequetschte Wurzel durch ein Tuch	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f11r
ad3581d3144f69a5912d	h	sh	WHOLE_CARD_H	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern h + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	ihren kleinen Samen- oder Knospenkopf	ihren kleinen Samen- oder Knospenkopf	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f56r
22fb87a5a83e5c3fb510	k	kair	WHOLE_CARD_K	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern k + exakte Koordinate 5db18e798bfd04493555 + lizenzierte Eintrittsform	der zurücklaufende Strom	der zurücklaufende Strom	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f81v
883a6708116c342cb10b	k	skar	WHOLE_CARD_K	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern k + exakte Koordinate dda0ce94b28cdae70cfa + lizenzierte Eintrittsform	gieße das erwärmte Wasser ein	gieße das erwärmte Wasser ein	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
9da1b6ac2c929daea697	k	chkain|kain	WHOLE_CARD_K	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern k + exakte Koordinate fa436db0093634469c20 + lizenzierte Eintrittsform	ein abgemessener Anteil	ein abgemessener Anteil	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	3	f81v|f83r
409de02322e7b2ca0c62	kaiiin	kaiiin	WHOLE_CARD_KAIIIN	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern kaiiin + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	bis ein bitterer Geschmack bleibt	bis ein bitterer Geschmack bleibt	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f10r
75a523fcf039b006f97b	kch	kchal	WHOLE_CARD_KCH	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern kch + exakte Koordinate 9a86ad2c9bcdc4433a17 + lizenzierte Eintrittsform	bewahre den Rest trocken im Schatten	bewahre den Rest trocken im Schatten	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f56r
b74e9e65637b7c8538dd	kchey	kchey	WHOLE_CARD_KCHEY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern kchey + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	das getrocknete schmale Blatt	das getrocknete schmale Blatt	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f56r
c71c72da4e09e0833392	kcho	kchoar	WHOLE_CARD_KCHO	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern kcho + exakte Koordinate dda0ce94b28cdae70cfa + lizenzierte Eintrittsform	mische es mit Honig	mische es mit Honig	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f56r
893c570f3fa3fce99711	kchol	kchol	WHOLE_CARD_KCHOL	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern kchol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	lasse es in Weißwein ziehen	lasse es in Weißwein ziehen	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f56r
b2812c8283c3a62438bd	kchy	kchy	WHOLE_CARD_KCHY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern kchy + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	binde es auf die geschwollene Stelle	binde es auf die geschwollene Stelle	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f11r
a84fbe3ad380df345b97	kee	chkeedy	WHOLE_CARD_KEE	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern kee + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	tauche vollständig ein und beende den Schritt	tauche vollständig ein und beende den Schritt	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
f0db6d30cd34f4cb2a4d	keey	chkeey	WHOLE_CARD_KEEY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern keey + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	das breite Gefäß	das breite Gefäß	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f82r
9bb7122b386ebbc6138f	keol	keol	WHOLE_CARD_KEOL	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern keol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	die helle geöffnete Blüte	die helle geöffnete Blüte	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f56r
d904bf7b044dd3922781	ky	cheky	WHOLE_CARD_KY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern ky + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	bei sanfter Wärme	bei sanfter Wärme	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	3	f81v|f83r
c1db6b0a28d5cbb5d3d2	lcheckhe	lcheckhedy	WHOLE_CARD_LCHECKHE	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern lcheckhe + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	seihe es klar und beende den Schritt	seihe es klar und beende den Schritt	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f82r
f329f2051370174e9a38	lcheckhy	lcheckhy	WHOLE_CARD_LCHECKHY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern lcheckhy + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	die zweite Öffnung	die zweite Öffnung	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f82r
0f15effeca7ab10bb026	lched	lchedar	WHOLE_CARD_LCHED	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern lched + exakte Koordinate dda0ce94b28cdae70cfa + lizenzierte Eintrittsform	kühles Wasser	kühles Wasser	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f82r
433713294b25b0a12f66	lched	lchedal	WHOLE_CARD_LCHED	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern lched + exakte Koordinate 9a86ad2c9bcdc4433a17 + lizenzierte Eintrittsform	das untere Becken	das untere Becken	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f81v
ba8142680851f24c9ff2	lched	lched	WHOLE_CARD_LCHED	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern lched + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	und gehe zum nächsten Becken weiter	und gehe zum nächsten Becken weiter	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f82r
5fca8fc3dee57e1d8c1f	lcheey	lcheey	WHOLE_CARD_LCHEEY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern lcheey + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	der eingetauchte Teil	der eingetauchte Teil	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f82r
0ab57b7166de99db3a55	lchy	lchy	WHOLE_CARD_LCHY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern lchy + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	ziehe die klare Flüssigkeit ab	ziehe die klare Flüssigkeit ab	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f82r
d72f71baff01cd0a0406	ld	chldaiin	WHOLE_CARD_LD	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern ld + exakte Koordinate 62c544e4108c60c3227b + lizenzierte Eintrittsform	nach dem Absetzen	nach dem Absetzen	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
97ddca78c9ebcc956d04	ldalor	ldalor	WHOLE_CARD_LDALOR	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern ldalor + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	an der bezeichneten Stelle	an der bezeichneten Stelle	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
b958a512ca6a3559e86e	lke	lkedy	WHOLE_CARD_LKE	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern lke + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	wasche zweimal und beende den Schritt	wasche zweimal und beende den Schritt	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
2b7fa918d1b2f5c656e3	lo	lo	WHOLE_CARD_LO	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern lo + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	schließe den unteren Ablauf	schließe den unteren Ablauf	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
f2af6326898fb5b490a4	loche	lochedy	WHOLE_CARD_LOCHE	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern loche + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	mische zu gleichen Teilen und beende den Schritt	mische zu gleichen Teilen und beende den Schritt	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f82r
8c97dfde96fbc78e3355	lol	lol	WHOLE_CARD_LOL	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern lol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	bis es warm ist	bis es warm ist	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
5eff216ba51fbfb21f22	ls	ls	WHOLE_CARD_LS	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern ls + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	die erste Öffnung	die erste Öffnung	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f82r
2e7e89e0bd12b999c280	lshe	lshedy	WHOLE_CARD_LSHE	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern lshe + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	wasche einmal und beende diesen Durchgang	wasche einmal und beende diesen Durchgang	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	2	f81v
be0974b366c981dc1eef	lsho	lsho	WHOLE_CARD_LSHO	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern lsho + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	beginne die Spülung	beginne die Spülung	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f81v
b38d70daefd663d74625	ly	ly	WHOLE_CARD_LY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern ly + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	fülle danach das Gefäß	fülle danach das Gefäß	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f81v
2cc054357a929df85f64	o	cho|sho	WHOLE_CARD_O	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern o + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	nimm danach den folgenden Zusatz oder Pflanzenteil	nimm danach den folgenden Zusatz oder Pflanzenteil	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	4	f56r
807591efc3d3f7ddbfab	o	cheoar	WHOLE_CARD_O	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern o + exakte Koordinate dda0ce94b28cdae70cfa + lizenzierte Eintrittsform	gib Weißwein hinzu	gib Weißwein hinzu	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f55v
97cc9ac109148723c472	o	ody	WHOLE_CARD_O	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern o + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	lasse es ziehen, bis die Flüssigkeit klar ist	lasse es ziehen, bis die Flüssigkeit klar ist	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f55v
ecce30bc8dcc400bf2c8	ockhey	qockhey	WHOLE_CARD_OCKHEY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern ockhey + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	über der örtlich bezeichneten Stelle	über der örtlich bezeichneten Stelle	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
a8f891de626fc00028e9	octheol	octheol	WHOLE_CARD_OCTHEOL	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern octheol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	unter derselben Einstellung	unter derselben Einstellung	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f82r
af816c04e65874a0f2fa	octholy	qoctholy	WHOLE_CARD_OCTHOLY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern octholy + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	koche es sanft	koche es sanft	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f10r
0ec6a45e2950e8e7061d	odaly	chodaly	WHOLE_CARD_ODALY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern odaly + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	die dünne untere Wurzel	die dünne untere Wurzel	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f56r
2c82523794dcb7d2b343	oiiin	oiiin|soiiin	WHOLE_CARD_OIIIN	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern oiiin + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	bis es klar ist	bis es klar ist	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	2	f81v|f83r
4a7a6326ac95a8809302	okaly	qokaly	WHOLE_CARD_OKALY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern okaly + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	fahre am zweiten Lauf fort	fahre am zweiten Lauf fort	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f82r
87411f84689b4f93a303	okch	qokchdy	WHOLE_CARD_OKCH	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern okch + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	erwärme es einmal und beende den Schritt	erwärme es einmal und beende den Schritt	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	3	f81v|f83r
07913ef9b1fb773cd325	okche	okchedy|qokchedy	WHOLE_CARD_OKCHE	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern okche + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	lasse es abkühlen und beende den Schritt	lasse es abkühlen und beende den Schritt	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	2	f81v|f83r
087a47b5423438cd6b6a	okcheo	chokcheo	WHOLE_CARD_OKCHEO	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern okcheo + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	trinke es bei Magenschmerz	trinke es bei Magenschmerz	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f56r
322281bd391aa621f568	okchol	okchol	WHOLE_CARD_OKCHOL	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern okchol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	lege ihn warm auf	lege ihn warm auf	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f11r
9ad66e67803a12e745de	okchy	chokchy|okchy|qokchy	WHOLE_CARD_OKCHY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern okchy + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	gebrauche die frisch bereitete Arznei	gebrauche die frisch bereitete Arznei	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	3	f10r|f56r
7d25241b0e56c836372a	okee	qokeedy	WHOLE_CARD_OKEE	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern okee + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	10	f82r|f83r
93f69c38fdedee1598e9	okeed	qokeedal	WHOLE_CARD_OKEED	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern okeed + exakte Koordinate 9a86ad2c9bcdc4433a17 + lizenzierte Eintrittsform	der eingetauchte Teil	der eingetauchte Teil	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f81v
d25110e0d8488927278f	okeee	qokeeedy	WHOLE_CARD_OKEEE	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern okeee + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	tauche vollständig ein und beende den Schritt	tauche vollständig ein und beende den Schritt	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f82r
