page	locus	visible_owner	visible_owner_de	namespace_id	group_count	visible_sequence	astro_template	manual_locus_translation_de	concrete_default_role	orientation	cross_page_key
f67r2	f67r2.51	A1_LEFT_LOCAL_FIELD_51	Innenfeld 37 des linken Rades	F67_LEFT_WHEEL_NS	1	dadaiin	GRADED_OR_QUANTIFIED_VALUE	Im Innenfeld 37 des linken Rades: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: Sollwert des lokalen DAD-Postens.	SECTOR_OR_PHASE_LOOKUP_VALUE	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f67r2	f67r2.52	A1_LEFT_OUTER_STAR_STATION_01	äußere Sternstation 1 des linken Rades	F67_LEFT_WHEEL_NS	1	qotoear	ADDRESSED_ENTRY	An der äußeren Sternstation 1 des linken Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Quelladresse des Folgepostens.	SECTOR_OR_PHASE_LOOKUP_VALUE	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f67r2	f67r2.53	A1_LEFT_OUTER_STAR_STATION_02	äußere Sternstation 2 des linken Rades	F67_LEFT_WHEEL_NS	1	dchdar	ADDRESSED_ENTRY	An der äußeren Sternstation 2 des linken Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Quelladresse des DCHD-Postens.	SECTOR_OR_PHASE_LOOKUP_VALUE	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f67r2	f67r2.54	A1_LEFT_OUTER_STAR_STATION_03	äußere Sternstation 3 des linken Rades	F67_LEFT_WHEEL_NS	2	y | saldal	ADDRESSED_ENTRY	An der äußeren Sternstation 3 des linken Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: dies; Zieladresse des SALD-Postens.	SECTOR_OR_PHASE_LOOKUP_VALUE	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f67r2	f67r2.55	A1_LEFT_OUTER_STAR_STATION_04	äußere Sternstation 4 des linken Rades	F67_LEFT_WHEEL_NS	1	ytodal	ADDRESSED_ENTRY	An der äußeren Sternstation 4 des linken Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Zieladresse des YTOD-Postens.	SECTOR_OR_PHASE_LOOKUP_VALUE	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f67r2	f67r2.56	A1_LEFT_OUTER_STAR_STATION_05	äußere Sternstation 5 des linken Rades	F67_LEFT_WHEEL_NS	2	tol | daiin	ROW_CONTINUATION	An der äußeren Sternstation 5 des linken Rades: Führe den aktuellen Ring, das Band oder den Eintrag an diesem Platz weiter. Kartenlesung: weiter; Sollwert.	SECTOR_OR_PHASE_LOOKUP_VALUE	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f67r2	f67r2.57	A1_LEFT_OUTER_STAR_STATION_06	äußere Sternstation 6 des linken Rades	F67_LEFT_WHEEL_NS	2	otar | dy	LOCAL_NAMED_ENTRY	An der äußeren Sternstation 6 des linken Rades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: DANACH_VOM_AUSGANGSPLATZ; dies.	SECTOR_OR_PHASE_LOOKUP_VALUE	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f67r2	f67r2.58	A1_LEFT_OUTER_STAR_STATION_07	äußere Sternstation 7 des linken Rades	F67_LEFT_WHEEL_NS	3	cho | dal | g	LOCAL_NAMED_ENTRY	An der äußeren Sternstation 7 des linken Rades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: EINGANGSBEDINGUNG; dorthin; örtlicher Name g fuer A1_LEFT_OUTER_STAR_STATION_07.	SECTOR_OR_PHASE_LOOKUP_VALUE	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f67r2	f67r2.59	A1_LEFT_OUTER_STAR_STATION_08	äußere Sternstation 8 des linken Rades	F67_LEFT_WHEEL_NS	1	ytchodly	LOCAL_NAMED_ENTRY	An der äußeren Sternstation 8 des linken Rades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen ytchodly: Himmelsobjekt oder Eingangsbedingung; Namensendung ytc/dly.	SECTOR_OR_PHASE_LOOKUP_VALUE	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f67r2	f67r2.60	A1_LEFT_OUTER_STAR_STATION_09	äußere Sternstation 9 des linken Rades	F67_LEFT_WHEEL_NS	1	octhys	LOCAL_NAMED_ENTRY	An der äußeren Sternstation 9 des linken Rades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: örtlicher Name octhys fuer A1_LEFT_OUTER_STAR_STATION_09.	SECTOR_OR_PHASE_LOOKUP_VALUE	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f67r2	f67r2.61	A1_LEFT_OUTER_STAR_STATION_10	äußere Sternstation 10 des linken Rades	F67_LEFT_WHEEL_NS	1	ytokar	ADDRESSED_ENTRY	An der äußeren Sternstation 10 des linken Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Quelladresse des YTOK-Postens.	SECTOR_OR_PHASE_LOOKUP_VALUE	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f67r2	f67r2.62	A1_LEFT_OUTER_STAR_STATION_11	äußere Sternstation 11 des linken Rades	F67_LEFT_WHEEL_NS	1	otolor	FOLLOWING_RELATION	An der äußeren Sternstation 11 des linken Rades: Gehe zum Folgeposten und setze dort dieselbe Reihe oder die nächste Bedingung fort. Kartenlesung: Folgeposten; gleiche Reihe; neuer Bedingungsansatz.	SECTOR_OR_PHASE_LOOKUP_VALUE	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f67r2	f67r2.63	A1_LEFT_OUTER_STAR_STATION_12	äußere Sternstation 12 des linken Rades	F67_LEFT_WHEEL_NS	1	okodar	ADDRESSED_ENTRY	An der äußeren Sternstation 12 des linken Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Quelladresse des OKOD-Postens.	SECTOR_OR_PHASE_LOOKUP_VALUE	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f67r2	f67r2.64	A1_RIGHT_PHASE_STATION_01	Phasenposten 1 des rechten Rades	F67_RIGHT_WHEEL_NS	2	s | air	ACTION_OR_PATH	Am Phasenposten 1 des rechten Rades: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: örtlicher Name s fuer A1_RIGHT_PHASE_STATION_01; Lauf oder Bahn.	SECTOR_OR_PHASE_LOOKUP_VALUE	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f67r2	f67r2.65	A1_RIGHT_PHASE_STATION_02	Phasenposten 2 des rechten Rades	F67_RIGHT_WHEEL_NS	1	soear	ADDRESSED_ENTRY	Am Phasenposten 2 des rechten Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Quelladresse des SOE-Postens.	SECTOR_OR_PHASE_LOOKUP_VALUE	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f67r2	f67r2.66	A1_RIGHT_PHASE_STATION_03	Phasenposten 3 des rechten Rades	F67_RIGHT_WHEEL_NS	1	cpheey	GRADED_OR_QUANTIFIED_VALUE	Am Phasenposten 3 des rechten Rades: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: lange oder volle Diagrammstufe; Namensendung cph/y.	SECTOR_OR_PHASE_LOOKUP_VALUE	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f67r2	f67r2.67	A1_RIGHT_PHASE_STATION_04	Phasenposten 4 des rechten Rades	F67_RIGHT_WHEEL_NS	1	okodar	ADDRESSED_ENTRY	Am Phasenposten 4 des rechten Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Quelladresse des OKOD-Postens.	SECTOR_OR_PHASE_LOOKUP_VALUE	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f67r2	f67r2.68	A1_RIGHT_PHASE_STATION_05	Phasenposten 5 des rechten Rades	F67_RIGHT_WHEEL_NS	1	oepchod	LOCAL_NAMED_ENTRY	Am Phasenposten 5 des rechten Rades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: örtlicher Name oepchod fuer A1_RIGHT_PHASE_STATION_05.	SECTOR_OR_PHASE_LOOKUP_VALUE	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f67r2	f67r2.69	A1_RIGHT_PHASE_STATION_06	Phasenposten 6 des rechten Rades	F67_RIGHT_WHEEL_NS	2	s | ay	LOCAL_NAMED_ENTRY	Am Phasenposten 6 des rechten Rades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: örtlicher Name s fuer A1_RIGHT_PHASE_STATION_06; aktueller Hauptwert.	SECTOR_OR_PHASE_LOOKUP_VALUE	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f67r2	f67r2.70	A1_RIGHT_PHASE_STATION_07	Phasenposten 7 des rechten Rades	F67_RIGHT_WHEEL_NS	1	osar	ADDRESSED_ENTRY	Am Phasenposten 7 des rechten Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Quelladresse des OS-Postens.	SECTOR_OR_PHASE_LOOKUP_VALUE	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f67r2	f67r2.71	A1_RIGHT_PHASE_STATION_08	Phasenposten 8 des rechten Rades	F67_RIGHT_WHEEL_NS	1	oran	CONDITION_ENTRY	Am Phasenposten 8 des rechten Rades: Setze oder lies die besondere Bedingung dieses Platzes. Kartenlesung: alternativer Ansatz.	SECTOR_OR_PHASE_LOOKUP_VALUE	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	Außenlegende des linken Rades	F67_LEFT_WHEEL_NS	12	dar | aldaiin | ydaiin | qkoy | ydaiin | qofair | ypair | ykoaiin | ydoly | ytalchos | oly | okey	ADDRESSED_ENTRY	In der Außenlegende des linken Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: davon; voriger Ziel-Sollwert; Sollwert dieses vorigen Postens; gelerntes Zeichen qkoy: neue Grundklasse.; Sollwert dieses vorigen Postens; Lauf des lokalen QOF-Postens; diesen Posten in den Lauf führen; gebundener Sollwert dieses Postens; im selben Ring, Band oder Satz fortsetzen; Namensendung yd/y.; örtlicher Name ytalchos fuer A1_LEFT_OUTER_RING_TEXT; im selben Ring, Band oder Satz fortsetzen; Namensendung y.; KURZSTUFE_SETZEN.	SECTOR_OR_PHASE_LOOKUP_VALUE	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f67r2	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	Außenlegende des rechten Rades	F67_RIGHT_WHEEL_NS	11	sshey | sy | shees | qeykeey | ykchey | ykchey | qokeochy | oaiin | okol | ar | olar	ADDRESSED_ENTRY	In der Außenlegende des rechten Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: abgelesener oder freigegebener Wert; Namensendung s.; dies; örtlicher Name shees fuer A1_RIGHT_OUTER_RING_TEXT; lange oder volle Diagrammstufe; Namensendung qeyk/y.; Diagrammplatz berechnen oder bearbeiten; Namensendung y/ey.; Diagrammplatz berechnen oder bearbeiten; Namensendung y/ey.; Diagrammposten setzen oder aktivieren; Namensendung q/eochy.; Rücknahmewert; den Posten einsetzen und im selben Lauf weiter; Quelladresse des ROOT-Postens; von der Quelladresse im selben Lauf weiter.	SECTOR_OR_PHASE_LOOKUP_VALUE	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	gemeinsame Legende des Radpaares	F67_PAIRED_LEGEND_QUARANTINE_NS	13	yshey | qokeeody | cheos | oeeos | qockhy | chos | aiin | okeeody | qokoaiin | odain | ar | air | ay	ADDRESSED_ENTRY	In der gemeinsamen Legende des Radpaares: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: abgelesener oder freigegebener Wert; Namensendung y.; gelerntes Zeichen qokeeody: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; Namensendung q/ody.; örtlicher Name cheos fuer A1_PAIRED_WHEEL_LEGEND_UNRESOLVED; örtlicher Name oeeos fuer A1_PAIRED_WHEEL_LEGEND_UNRESOLVED; durch Sektor, Ring oder Pruefweg fuehren; Namensendung qo/y.; örtlicher Name chos fuer A1_PAIRED_WHEEL_LEGEND_UNRESOLVED; Sollwert; gelerntes Zeichen okeeody: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; Namensendung ody.; Rücknahmewert setzen; Portion vom vorigen Rücknahmeposten; Quelladresse des ROOT-Postens; Lauf oder Bahn; aktueller Hauptwert.	SECTOR_OR_PHASE_LOOKUP_VALUE	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.1	A2_LEFT_PANEL_HEADER	Kopf des linken Paneels	F68_LEFT_PANEL_HEADER_NS	9	shokchy | chteey | choteey | cphol | cheor | opcheeol | otor | choctheeey | okchoal	ADDRESSED_ENTRY	Im Kopf des linken Paneels: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Himmelsobjekt oder Eingangsbedingung + Diagrammplatz berechnen oder bearbeiten; Namensendung s/y.; lange oder volle Diagrammstufe; Namensendung cht/y.; Folgeposten laenger halten; lokalen CPH-Posten im selben Lauf weiterfuehren; Bedingungsansatz des lokalen CHE-Postens; lokalen Posten laenger im selben Lauf weiterfuehren; Bedingungsansatz des Folgepostens; Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; Namensendung c/cth/y.; Zieladresse des OKCHO-Postens.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.2	A2_MIDDLE_PANEL_HEADER	Kopf des mittleren Paneels	F68_MIDDLE_PANEL_HEADER_NS	9	tochso | otchl | qokeeedy | cheey | cheeteey | yteody | chpor | cheokorchey | chod	FOLLOWING_RELATION	Im Kopf des mittleren Paneels: Gehe zum Folgeposten und setze dort dieselbe Reihe oder die nächste Bedingung fort. Kartenlesung: örtlicher Name tochso fuer A2_MIDDLE_PANEL_HEADER; lokaler CHL-Folgeposten; VOLLSTAENDIG_SETZEN__SCHLUSS; Freigabewert; lange oder volle Diagrammstufe + lange oder volle Diagrammstufe; Namensendung ch/t/y.; gelerntes Zeichen yteody: Phasenplatz fest eingetragen.; Bedingungsansatz des lokalen CHP-Postens; Diagrammposten setzen oder aktivieren + Bedingungs-, Tabellen- oder Wahlansatz; Namensendung che/chey.; örtlicher Name chod fuer A2_MIDDLE_PANEL_HEADER.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.3	A2_RIGHT_PANEL_HEADER	Kopf des rechten Paneels	F68_RIGHT_PANEL_HEADER_NS	8	ykor | shey | qocheey | chokal | okeey | ror | eckhear | daram	SOURCE_TO_TARGET	Im Kopf des rechten Paneels: Lies den bezeichneten Ausgangswert und übertrage ihn auf die angegebene Zielstelle. Kartenlesung: Bedingungsansatz des lokalen YK-Postens; Freigabewert; abgelesener oder freigegebener Wert; Namensendung qo.; Zieladresse des CHOK-Postens; LANGSTUFE_SETZEN; Bedingungsansatz des lokalen R-Postens; Quelladresse des ECKHE-Postens; örtlicher Name daram fuer A2_RIGHT_PANEL_HEADER.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.4	A2_MULTIPANEL_HEADER_FRAGMENT_04	Kopffragment 4 des Mehrpaneelregisters	F68_MULTIPANEL_HEADER_QUARANTINE_NS	2	dchor | okaiiin	CONDITION_ENTRY	Im Kopffragment 4 des Mehrpaneelregisters: Setze oder lies die besondere Bedingung dieses Platzes. Kartenlesung: Bedingungsansatz des lokalen DCH-Postens; örtlicher Name okaiiin fuer A2_MULTIPANEL_HEADER_FRAGMENT_04.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.5	A2_MULTIPANEL_HEADER_FRAGMENT_05	Kopffragment 5 des Mehrpaneelregisters	F68_MULTIPANEL_HEADER_QUARANTINE_NS	1	yky	LOCAL_NAMED_ENTRY	Im Kopffragment 5 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: aktuelles Haus.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.6	A2_MULTIPANEL_HEADER_FRAGMENT_06	Kopffragment 6 des Mehrpaneelregisters	F68_MULTIPANEL_HEADER_QUARANTINE_NS	1	dary	ADDRESSED_ENTRY	Im Kopffragment 6 des Mehrpaneelregisters: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Ausgangssektor, Ursprung oder Bezugswert; Namensendung d/y.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.7	A2_MULTIPANEL_HEADER_FRAGMENT_07	Kopffragment 7 des Mehrpaneelregisters	F68_MULTIPANEL_HEADER_QUARANTINE_NS	1	chkchykoly	ROW_CONTINUATION	Im Kopffragment 7 des Mehrpaneelregisters: Führe den aktuellen Ring, das Band oder den Eintrag an diesem Platz weiter. Kartenlesung: Diagrammplatz berechnen oder bearbeiten + im selben Ring, Band oder Satz fortsetzen; Namensendung ch/yk/y.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.8	A2_CENTRE_KEY_UNRESOLVED	örtlicher Schlüssel im Mittelbereich	F68_CENTRE_KEY_QUARANTINE_NS	1	okodaly	ADDRESSED_ENTRY	Beim örtlichen Schlüssel im Mittelbereich: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; Namensendung od/y.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.9	A2_STAR_STATION_01	Sternstation 1 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	odchecthy	LOCAL_NAMED_ENTRY	An der Sternstation 1 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen odchecthy: feste abgeleitete Bedingung.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.10	A2_STAR_STATION_02	Sternstation 2 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	otcheody	LOCAL_NAMED_ENTRY	An der Sternstation 2 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen otcheody: naechster Platz oder folgende Bedingung; Namensendung cheody.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.11	A2_STAR_STATION_03	Sternstation 3 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	okoaly	ADDRESSED_ENTRY	An der Sternstation 3 des Mehrpaneelregisters: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; Namensendung o/y.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.12	A2_STAR_STATION_04	Sternstation 4 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	chocfhy	LOCAL_NAMED_ENTRY	An der Sternstation 4 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen chocfhy: Himmelsobjekt oder Eingangsbedingung; Namensendung c/cfhy.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.13	A2_STAR_STATION_05	Sternstation 5 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	octhey	LOCAL_NAMED_ENTRY	An der Sternstation 5 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: ausgewählte Grundbedingung.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.14	A2_STAR_STATION_06	Sternstation 6 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	otshey	GRADED_OR_QUANTIFIED_VALUE	An der Sternstation 6 des Mehrpaneelregisters: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: naechster freigegebener Wert.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.15	A2_STAR_STATION_07	Sternstation 7 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	otydy	LOCAL_NAMED_ENTRY	An der Sternstation 7 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen otydy: Teilsektor oder Untereintrag; Namensendung o/dy.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.16	A2_STAR_STATION_08	Sternstation 8 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	okear	ADDRESSED_ENTRY	An der Sternstation 8 des Mehrpaneelregisters: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Quelladresse des OKE-Postens.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.17	A2_STAR_STATION_09	Sternstation 9 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	cphocthy	LOCAL_NAMED_ENTRY	An der Sternstation 9 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen cphocthy: Himmelsobjekt oder Eingangsbedingung; Namensendung cp/cthy.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.18	A2_STAR_STATION_10	Sternstation 10 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	ytchody	LOCAL_NAMED_ENTRY	An der Sternstation 10 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen ytchody: Himmelsobjekt oder Eingangsbedingung; Namensendung ytc/dy.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.19	A2_STAR_STATION_11	Sternstation 11 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	otys	LOCAL_NAMED_ENTRY	An der Sternstation 11 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: örtlicher Name otys fuer A2_STAR_STATION_11.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.20	A2_STAR_STATION_12	Sternstation 12 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	olor	LOCAL_NAMED_ENTRY	An der Sternstation 12 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: derselbe Ansatz.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.21	A2_STAR_STATION_13	Sternstation 13 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	ockhy	ACTION_OR_PATH	An der Sternstation 13 des Mehrpaneelregisters: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: durch Sektor, Ring oder Pruefweg fuehren; Namensendung o/y.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.22	A2_STAR_STATION_14	Sternstation 14 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	ofcheor	CONDITION_ENTRY	An der Sternstation 14 des Mehrpaneelregisters: Setze oder lies die besondere Bedingung dieses Platzes. Kartenlesung: Bedingungsansatz des lokalen OFCHE-Postens.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.23	A2_STAR_STATION_15	Sternstation 15 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	otchdy	LOCAL_NAMED_ENTRY	An der Sternstation 15 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: FOLGEPLATZ_UEBERTRAGEN__SCHLUSS.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.24	A2_STAR_STATION_16	Sternstation 16 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	otykchs	LOCAL_NAMED_ENTRY	An der Sternstation 16 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: örtlicher Name otykchs fuer A2_STAR_STATION_16.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.25	A2_STAR_STATION_17	Sternstation 17 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	otol	ROW_CONTINUATION	An der Sternstation 17 des Mehrpaneelregisters: Führe den aktuellen Ring, das Band oder den Eintrag an diesem Platz weiter. Kartenlesung: DANACH_FORTSETZEN.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.26	A2_STAR_STATION_18	Sternstation 18 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	otor	FOLLOWING_RELATION	An der Sternstation 18 des Mehrpaneelregisters: Gehe zum Folgeposten und setze dort dieselbe Reihe oder die nächste Bedingung fort. Kartenlesung: Bedingungsansatz des Folgepostens.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.27	A2_STAR_STATION_19	Sternstation 19 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	oiinar	ADDRESSED_ENTRY	An der Sternstation 19 des Mehrpaneelregisters: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Quelladresse des OIIN-Postens.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
