joint_tuple_id	page_host	surface_examples	formal_formula	atomic_working_value_German	atomic_unit_type	atomic_status	complete_default_German	interpretation_basis	rule
6b89d6dd70635bc60fe0	cthey	qcthey|shcthey	UNKNOWN_HOST[CTHEY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	unter derselben Einstellung	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
6f7ff8287eddf4da9fdb	y	chdy|chedy	VARIANT_D(UNKNOWN_HOST[Y])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	rühre, bis alles gleichmäßig vermischt ist	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
7249edc4df3419c26999	ycheor	ycheor	UNKNOWN_HOST[YCHEOR]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	sie wächst auf feuchtem Wiesengrund	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
74c76d589d44120f647b	sheol	dsheol	UNKNOWN_HOST[SHEOL]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	wende es an der markierten Stelle an	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
75a523fcf039b006f97b	kch	kchal	UNKNOWN_HOST[KCH] + <ARG_AL>	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	bewahre den Rest trocken im Schatten	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
7811a7daff25d476e28d	olsaly	olsaly	UNKNOWN_HOST[OLSALY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	das untere Becken	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
78b3b3140714da19090d	al	daldy	CLOSE(UNKNOWN_HOST[AL])	ZU	PAGE_HOST	WEAK_RELATION_LEAD	wiederhole es an der zweiten Öffnung und beende den Schritt	R1/R4 TARGET and R2 ZU agree on direction; R3 finds no semantic value.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
7a4bb8136330ee4e6e56	or	chor|or|shor|sor	UNKNOWN_HOST[OR]	ANSATZ	PAGE_HOST	WEAK_CONTENT_LEAD	Die bereitete Arbeitsflüssigkeit	R1 MEDIUM, R2 ANSATZ and R4 BEREIT overlap only on a prepared working item.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
7d2404c835b10a2c06af	ok	okair	SET(<ARG_AIR>)	SETZEN	PAGE_HOST	FORMAL_OPERATOR	öffne danach den oberen Lauf	R1/R3/R4 converge on insertion/setting; R2 prefers an ITEM-like entry marker.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
7d25241b0e56c836372a	okee	qokeedy	CLOSE(UNKNOWN_HOST[OKEE])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
7db18b2f0fb7ed0fcfd3	oke	qokedy	CLOSE(UNKNOWN_HOST[OKE])	SPÜLEN	EXACT_WHOLE_CARD	WEAK_WHOLE_CARD_MNEMONIC	spüle die bezeichnete Stelle einmal und beende den Schritt	One recurrent exact-card mnemonic only; no productive segmentation.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
7f68f60279efe6b28cd7	rshe	rshedy	CLOSE(UNKNOWN_HOST[RSHE])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	trinke den angegebenen Anteil und beende den Schritt	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
807591efc3d3f7ddbfab	o	cheoar	UNKNOWN_HOST[O] + <ARG_AR>	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	gib Weißwein hinzu	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
80ebbbbf238eee9f0aef	ty	chety|chty	UNKNOWN_HOST[TY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	Gleichmäßig bearbeiten	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
834825c61d048a6b5628	d	chodaiin	FRAME_O(UNKNOWN_HOST[D] + <ARG_AIIN>)	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	bewahre diesen Anteil unter Öl	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
87411f84689b4f93a303	okch	qokchdy	CLOSE(UNKNOWN_HOST[OKCH])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	erwärme es einmal und beende den Schritt	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
883a6708116c342cb10b	k	skar	UNKNOWN_HOST[K] + <ARG_AR>	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	gieße das erwärmte Wasser ein	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
893c570f3fa3fce99711	kchol	kchol	UNKNOWN_HOST[KCHOL]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	lasse es in Weißwein ziehen	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
8aedd154964a78e555d6	airy	dairydy	CLOSE(UNKNOWN_HOST[AIRY])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	gebrauche sie sofort und beende den Schritt	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
8c97dfde96fbc78e3355	lol	lol	UNKNOWN_HOST[LOL]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	bis es warm ist	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
90bcf0a9ec0ef56399e6	ot	otal|qotal	MARK(<ARG_AL>)	MARKIEREN	PAGE_HOST	FORMAL_OPERATOR	zum unteren Ablauf hin	R3 formal MARK; R1/R4 agree only on an abstract marked reference.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
9247e38d29c79a0d2fa5	eety	cheeety	UNKNOWN_HOST[EETY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	nach der ersten Spülung	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
92e43836d82f98bf02d3	eey	sheey	UNKNOWN_HOST[EEY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	die erste Öffnung	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
93f69c38fdedee1598e9	okeed	qokeedal	UNKNOWN_HOST[OKEED] + <ARG_AL>	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	der eingetauchte Teil	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
94df4847b7b16c98394a	olk	olkain|qolkain	UNKNOWN_HOST[OLK] + <ARG_AIN>	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	das untere Becken	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
953ad19b79517fc8a211	shol	tshol	UNKNOWN_HOST[SHOL]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	sammle die Wurzel im Frühjahr	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
95987d6f198d6d247511	eckho	cheeckhody	CLOSE(UNKNOWN_HOST[ECKHO])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	lasse das Pflaster unbedeckt trocknen	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
97cc9ac109148723c472	o	ody	CLOSE(UNKNOWN_HOST[O])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	lasse es ziehen, bis die Flüssigkeit klar ist	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
97ddca78c9ebcc956d04	ldalor	ldalor	UNKNOWN_HOST[LDALOR]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	an der bezeichneten Stelle	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
98bdc4244c84cbef3321	rshe	rsheal	UNKNOWN_HOST[RSHE] + <ARG_AL>	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	gieße das erwärmte Wasser ein	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
9ad66e67803a12e745de	okchy	chokchy|okchy|qokchy	UNKNOWN_HOST[OKCHY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	gebrauche die frisch bereitete Arznei	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
9bb7122b386ebbc6138f	keol	keol	UNKNOWN_HOST[KEOL]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	die helle geöffnete Blüte	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
9da1b6ac2c929daea697	k	chkain|kain	UNKNOWN_HOST[K] + <ARG_AIN>	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	ein abgemessener Anteil	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
a06244ef1f2b37ca44c1	eol	teol	UNKNOWN_HOST[EOL]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	die erste Öffnung	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
a48efd6c4491a046ba78	chy	qotchy	FRAME_OT(UNKNOWN_HOST[CHY])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	bereite aus den Blättern einen warmen Umschlag	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
a6939862e33ece5a0483	etyd	etyd	UNKNOWN_HOST[ETYD]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	bewahre die übrige Wurzel trocken auf	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
a7af89ab31ce5e247395	ytey	ytey	UNKNOWN_HOST[YTEY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	fülle danach das Gefäß	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
a84fbe3ad380df345b97	kee	chkeedy	CLOSE(UNKNOWN_HOST[KEE])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	tauche vollständig ein und beende den Schritt	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
a8af08e69edab8e54f15	fyd	shfydaiin	UNKNOWN_HOST[FYD] + <ARG_AIIN>	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	presse die gequetschte Wurzel durch ein Tuch	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
a8f891de626fc00028e9	octheol	octheol	UNKNOWN_HOST[OCTHEOL]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	unter derselben Einstellung	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
abb23e5e6936b4147f76	ed	shedal	UNKNOWN_HOST[ED] + <ARG_AL>	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	für einen Zeitabschnitt	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
ad3581d3144f69a5912d	h	sh	UNKNOWN_HOST[H]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	ihren kleinen Samen- oder Knospenkopf	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
af816c04e65874a0f2fa	octholy	qoctholy	UNKNOWN_HOST[OCTHOLY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	koche es sanft	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
b154ff779abe5f196c80	ched	schedair	UNKNOWN_HOST[CHED] + <ARG_AIR>	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	ziehe die klare Flüssigkeit ab	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
b2812c8283c3a62438bd	kchy	kchy	UNKNOWN_HOST[KCHY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	binde es auf die geschwollene Stelle	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
b38d70daefd663d74625	ly	ly	UNKNOWN_HOST[LY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	fülle danach das Gefäß	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
b5df9126607030b95175	ey	cheey|shey	UNKNOWN_HOST[EY]	FERTIG	EXACT_WHOLE_CARD	WEAK_WHOLE_CARD_MNEMONIC	Bis die Flüssigkeit klar abläuft	One recurrent exact-card mnemonic only; no productive segmentation.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
b5fcea1eaed06b2f2291	ok	okaiin|qokaiin	SET(<ARG_AIIN>)	SETZEN	PAGE_HOST	FORMAL_OPERATOR	beginne den nächsten abgemessenen Posten	R1/R3/R4 converge on insertion/setting; R2 prefers an ITEM-like entry marker.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
b6b654722e55729cc947	ot	otar	MARK(<ARG_AR>)	MARKIEREN	PAGE_HOST	FORMAL_OPERATOR	benutze danach den unteren Ablauf	R3 formal MARK; R1/R4 agree only on an abstract marked reference.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
b74e9e65637b7c8538dd	kchey	kchey	UNKNOWN_HOST[KCHEY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	das getrocknete schmale Blatt	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
b921a237be883a820352	y	chey|chy|dy|shy|sy|y	UNKNOWN_HOST[Y]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	Diese aktive Portion	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
b958a512ca6a3559e86e	lke	lkedy	CLOSE(UNKNOWN_HOST[LKE])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	wasche zweimal und beende den Schritt	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
b9d7b6d68209a9019e7a	chor	chochor	FRAME_O(UNKNOWN_HOST[CHOR])	UNBEKANNT	PAGE_HOST	WITHDRAWN	sammle die Pflanze im Frühjahr	R1=ZEIT and R4=SAMMELN conflict; R2/R3 reject; CHOR is not CHO+R.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
ba540da978ea132f6da5	pched	pchedal	UNKNOWN_HOST[PCHED] + <ARG_AL>	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	fülle danach das Gefäß	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
ba8142680851f24c9ff2	lched	lched	UNKNOWN_HOST[LCHED]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	und gehe zum nächsten Becken weiter	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
bc4f1f5c006c74a4d26d	e	cheedy|shedy|tedy	CLOSE(UNKNOWN_HOST[E])	BIS	PAGE_HOST	WEAK_GATE_LEAD	lasse es bis zur Bereitschaft stehen und beende den Schritt	R1/R2/R4 select a boundary/gate; R3 finds no semantic value.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
bdad9f9ea8b80f141496	cfhy	cfhy	UNKNOWN_HOST[CFHY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	bevor sich die Blütenkrone öffnet	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
be0974b366c981dc1eef	lsho	lsho	UNKNOWN_HOST[LSHO]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	beginne die Spülung	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
c10aec6d4dd877ec8bd8	y	choy	FRAME_O(UNKNOWN_HOST[Y])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	die auf feuchter schattiger Heide wächst	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
c1913ec4ff84148da6d3	eckhy	sheckhy	UNKNOWN_HOST[ECKHY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	über der örtlich bezeichneten Stelle	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
c1db6b0a28d5cbb5d3d2	lcheckhe	lcheckhedy	CLOSE(UNKNOWN_HOST[LCHECKHE])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	seihe es klar und beende den Schritt	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
c205570c49d4d93c23d3	olky	qolky	UNKNOWN_HOST[OLKY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	die betroffene Stelle	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
c45ebac60774620561e2	e	otedy	CLOSE(FRAME_OT(UNKNOWN_HOST[E]))	BIS	PAGE_HOST	WEAK_GATE_LEAD	lasse es bis zur Klarheit ziehen und beende den Schritt	R1/R2/R4 select a boundary/gate; R3 finds no semantic value.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
c71c72da4e09e0833392	kcho	kchoar	UNKNOWN_HOST[KCHO] + <ARG_AR>	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	mische es mit Honig	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
cb57b696b815fdef9cb7	ecthy	shecthy	UNKNOWN_HOST[ECTHY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	warmes Wasser	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
cbb42a4fe68068325d6b	she	dshedy	CLOSE(UNKNOWN_HOST[SHE])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	gib sauberes Wasser hinzu und beende den Schritt	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
d225b7a7b95da7aee437	ch	dchdy	CLOSE(UNKNOWN_HOST[CH])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	seihe es klar und beende den Schritt	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
d25110e0d8488927278f	okeee	qokeeedy	CLOSE(UNKNOWN_HOST[OKEEE])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	tauche vollständig ein und beende den Schritt	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
d4a31dbcf1ed6d9e5aa9	shey	tshey	UNKNOWN_HOST[SHEY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	beginne die Spülung	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
d665560c8ff80799a82c	chol	dchol|schol	UNKNOWN_HOST[CHOL]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	von diesem abgebildeten Simplex	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
d68bc8de3bcee09db23c	ckhe	shckhedy	CLOSE(UNKNOWN_HOST[CKHE])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	seihe es einmal durch ein Tuch und beende den Schritt	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
d72f71baff01cd0a0406	ld	chldaiin	UNKNOWN_HOST[LD] + <ARG_AIIN>	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	nach dem Absetzen	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
