page	locus	record	event_index	surface	joint_tuple_id	page_host	atomic_literal_composition_German	separate_local_creative_expansion_German
f82r	f82r.4	1	5	oteey	5d5e0b288cf36864ed9d	eey	HOST-EEY=UNBEKANNT + FRAME-OT=GEGENBEZUG	das bereitete Öl
f82r	f82r.4	1	6	qokal	308e8ea2d5d190c498e8	ok	HOST-OK=SETZEN + RIGHT-AL=ZIEL	mische beide Anteile zusammen
f82r	f82r.4	1	7	sheckhy	c1913ec4ff84148da6d3	eckhy	HOST-ECKHY=UNBEKANNT	über der örtlich bezeichneten Stelle
f82r	f82r.4	1	8	qoky	276a7c2d74d1143446f4	oky	GANZKARTE-OKY=VERWENDEN	Die aktive Portion verwenden
f82r	f82r.7	1	1	dshedy	cbb42a4fe68068325d6b	she	HOST-SHE=UNBEKANNT + DY=SCHLUSS	gib sauberes Wasser hinzu und beende den Schritt
f82r	f82r.7	1	2	sotaiin	54d0e228ca346110af05	ot	HOST-OT=GEGENBEZUG + RIGHT-AIIN=STANDARD	für dieselbe Dauer wie zuvor
f82r	f82r.7	1	3	qokar	3ae9a121ba0045b913e8	ok	HOST-OK=SETZEN + RIGHT-AR=QUELLE	über der örtlich bezeichneten Stelle
f82r	f82r.7	1	4	shedy	bc4f1f5c006c74a4d26d	e	HOST-E=BIS + DY=SCHLUSS	lasse es bis zur Bereitschaft stehen und beende den Schritt
f82r	f82r.7	1	5	solshedy	daa1347f456415fe8737	olshe	HOST-OLSHE=UNBEKANNT + DY=SCHLUSS	halte es warm und beende den Schritt
f82r	f82r.7	1	6	qokeey	0275fbf14e07935b0a45	okeey	GANZKARTE-OKEEY=LAUWARM	temperiere die Arbeitsflüssigkeit und halte sie lauwarm
f82r	f82r.7	1	7	qoky	276a7c2d74d1143446f4	oky	GANZKARTE-OKY=VERWENDEN	Die aktive Portion verwenden
f82r	f82r.7	1	8	ls	5eff216ba51fbfb21f22	ls	HOST-LS=UNBEKANNT	die erste Öffnung
f82r	f82r.7	1	9	cheey	b5df9126607030b95175	ey	GANZKARTE-EY=ENDZUSTAND	Bis die Flüssigkeit klar abläuft
f82r	f82r.19	1	1	okain	1645e612504fcef59ced	ok	HOST-OK=SETZEN + RIGHT-AIN=EINHEIT	gib einen abgemessenen Anteil in das Gefäß
f82r	f82r.19	1	2	char	4d4559019a961b834aa1	ar	HOST-AR=UNBEKANNT	Daraus, aus demselben Ansatz
f82r	f82r.19	1	3	okain	1645e612504fcef59ced	ok	HOST-OK=SETZEN + RIGHT-AIN=EINHEIT	gib einen abgemessenen Anteil in das Gefäß
f82r	f82r.19	1	4	qokeedy	7d25241b0e56c836372a	okee	HOST-OKEE=UNBEKANNT + DY=SCHLUSS	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt
f82r	f82r.19	1	5	lchy	0ab57b7166de99db3a55	lchy	HOST-LCHY=UNBEKANNT	ziehe die klare Flüssigkeit ab
f82r	f82r.23	1	1	cheey	b5df9126607030b95175	ey	GANZKARTE-EY=ENDZUSTAND	Bis die Flüssigkeit klar abläuft
f82r	f82r.23	1	2	qcthey	6b89d6dd70635bc60fe0	cthey	HOST-CTHEY=UNBEKANNT	unter derselben Einstellung
f82r	f82r.23	1	3	qokeey	0275fbf14e07935b0a45	okeey	GANZKARTE-OKEEY=LAUWARM	temperiere die Arbeitsflüssigkeit und halte sie lauwarm
f82r	f82r.23	1	4	lcheey	5fca8fc3dee57e1d8c1f	lcheey	HOST-LCHEEY=UNBEKANNT	der eingetauchte Teil
f82r	f82r.23	1	5	daiin	2f1c5e56e8f0ff459065	aiin	GANZKARTE-AIIN=MASS	Ein vorgeschriebenes Maß
f82r	f82r.23	1	6	chey	b921a237be883a820352	y	HOST-Y=UNBEKANNT	Diese aktive Portion
f82r	f82r.23	1	7	qokeeedy	d25110e0d8488927278f	okeee	HOST-OKEEE=UNBEKANNT + DY=SCHLUSS	tauche vollständig ein und beende den Schritt
f82r	f82r.23	1	8	lchedy	de7321bface5628e35d6	lche	GANZKARTE-LCHE=ABLAUF + DY=SCHLUSS	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt
f82r	f82r.23	1	9	lar	29e0eb222ef2fb99523a	l	HOST-L=ANSCHLUSS + RIGHT-AR=QUELLE	schließe den unteren Ablauf
f82r	f82r.26	1	1	tshey	d4a31dbcf1ed6d9e5aa9	shey	HOST-SHEY=UNBEKANNT	beginne die Spülung
f82r	f82r.26	1	2	qokeedy	7d25241b0e56c836372a	okee	HOST-OKEE=UNBEKANNT + DY=SCHLUSS	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt
f82r	f82r.26	1	3	cheal	dd0ecaf5e27d81befffc	al	HOST-AL=ZIEL	An die bezeichnete Zielstelle führen
f82r	f82r.26	1	4	lchedar	0f15effeca7ab10bb026	lched	HOST-LCHED=UNBEKANNT + RIGHT-AR=QUELLE	kühles Wasser
f82r	f82r.26	1	5	ches	db729b598e89e11452e0	s	HOST-S=UNBEKANNT	zu gleichen Anteilen
f82r	f82r.26	1	6	aiin	2f1c5e56e8f0ff459065	aiin	GANZKARTE-AIIN=MASS	Ein vorgeschriebenes Maß
f82r	f82r.26	1	7	oteey	5d5e0b288cf36864ed9d	eey	HOST-EEY=UNBEKANNT + FRAME-OT=GEGENBEZUG	das bereitete Öl
f82r	f82r.26	1	8	qokaiin	b5fcea1eaed06b2f2291	ok	HOST-OK=SETZEN + RIGHT-AIIN=STANDARD	beginne den nächsten abgemessenen Posten
f82r	f82r.26	1	9	okey	08bd5ca0c2ad137a056d	okey	HOST-OKEY=UNBEKANNT	warmes Wasser
f82r	f82r.27	1	1	pchedy	65df3cd9e59060042d47	pche	HOST-PCHE=UNBEKANNT + DY=SCHLUSS	ziehe es ab und beende den Schritt
f82r	f82r.27	1	2	rsheal	98bdc4244c84cbef3321	rshe	HOST-RSHE=UNBEKANNT + RIGHT-AL=ZIEL	gieße das erwärmte Wasser ein
f82r	f82r.27	1	3	daldy	78b3b3140714da19090d	al	HOST-AL=ZIEL + DY=SCHLUSS	wiederhole es an der zweiten Öffnung und beende den Schritt
f82r	f82r.27	1	4	qokeedy	7d25241b0e56c836372a	okee	HOST-OKEE=UNBEKANNT + DY=SCHLUSS	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt
f82r	f82r.27	1	5	rshedy	7f68f60279efe6b28cd7	rshe	HOST-RSHE=UNBEKANNT + DY=SCHLUSS	trinke den angegebenen Anteil und beende den Schritt
f82r	f82r.27	1	6	qoteedy	ff178343c18e287ce3b7	ee	HOST-EE=UNBEKANNT + FRAME-OT=GEGENBEZUG + DY=SCHLUSS	binde es auf die Stelle und beende den Schritt
f82r	f82r.27	1	7	qokeedy	7d25241b0e56c836372a	okee	HOST-OKEE=UNBEKANNT + DY=SCHLUSS	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt
f82r	f82r.27	1	8	lochedy	f2af6326898fb5b490a4	loche	HOST-LOCHE=UNBEKANNT + DY=SCHLUSS	mische zu gleichen Teilen und beende den Schritt
f83r	f83r.3	1	1	olkeedy	3b70942557b3a40e8030	olkee	HOST-OLKEE=UNBEKANNT + DY=SCHLUSS	lasse die Flüssigkeit sich setzen und beende den Schritt
f83r	f83r.3	1	2	qotal	90bcf0a9ec0ef56399e6	ot	HOST-OT=GEGENBEZUG + RIGHT-AL=ZIEL	zum unteren Ablauf hin
f83r	f83r.3	1	3	chkeedy	a84fbe3ad380df345b97	kee	HOST-KEE=UNBEKANNT + DY=SCHLUSS	tauche vollständig ein und beende den Schritt
f83r	f83r.3	1	4	chey	b921a237be883a820352	y	HOST-Y=UNBEKANNT	Diese aktive Portion
f83r	f83r.3	1	5	daiin	2f1c5e56e8f0ff459065	aiin	GANZKARTE-AIIN=MASS	Ein vorgeschriebenes Maß
f83r	f83r.3	1	6	chey	b921a237be883a820352	y	HOST-Y=UNBEKANNT	Diese aktive Portion
f83r	f83r.3	1	7	lchedy	de7321bface5628e35d6	lche	GANZKARTE-LCHE=ABLAUF + DY=SCHLUSS	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt
f83r	f83r.3	1	8	qokaiin	b5fcea1eaed06b2f2291	ok	HOST-OK=SETZEN + RIGHT-AIIN=STANDARD	beginne den nächsten abgemessenen Posten
f83r	f83r.3	1	9	qotal	90bcf0a9ec0ef56399e6	ot	HOST-OT=GEGENBEZUG + RIGHT-AL=ZIEL	zum unteren Ablauf hin
f83r	f83r.3	1	10	dar	4d4559019a961b834aa1	ar	HOST-AR=UNBEKANNT	Daraus, aus demselben Ansatz
f83r	f83r.6	1	1	schedy	259b2b3b0bf859882e2c	che	HOST-CHE=UNBEKANNT + DY=SCHLUSS	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt
f83r	f83r.6	1	2	chedchy	5e8441397e7c0faf042b	chy	HOST-CHY=UNBEKANNT + INNER-D=VARIANTE	gieße das erwärmte Wasser ein
f83r	f83r.6	1	3	qokal	308e8ea2d5d190c498e8	ok	HOST-OK=SETZEN + RIGHT-AL=ZIEL	mische beide Anteile zusammen
f83r	f83r.6	1	4	olchedy	28ffbc88b97772a75f1e	olche	HOST-OLCHE=UNBEKANNT + DY=SCHLUSS	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt
f83r	f83r.6	1	5	qokaiin	b5fcea1eaed06b2f2291	ok	HOST-OK=SETZEN + RIGHT-AIIN=STANDARD	beginne den nächsten abgemessenen Posten
f83r	f83r.6	1	6	chedy	6f7ff8287eddf4da9fdb	y	HOST-Y=UNBEKANNT + INNER-D=VARIANTE	rühre, bis alles gleichmäßig vermischt ist
f83r	f83r.6	1	7	qokeedy	7d25241b0e56c836372a	okee	HOST-OKEE=UNBEKANNT + DY=SCHLUSS	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt
f83r	f83r.6	1	8	lchedy	de7321bface5628e35d6	lche	GANZKARTE-LCHE=ABLAUF + DY=SCHLUSS	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt
f83r	f83r.6	1	9	qoky	276a7c2d74d1143446f4	oky	GANZKARTE-OKY=VERWENDEN	Die aktive Portion verwenden
f83r	f83r.8	1	1	pchedal	ba540da978ea132f6da5	pched	HOST-PCHED=UNBEKANNT + RIGHT-AL=ZIEL	fülle danach das Gefäß
f83r	f83r.8	1	2	otedy	c45ebac60774620561e2	e	HOST-E=BIS + FRAME-OT=GEGENBEZUG + DY=SCHLUSS	lasse es bis zur Klarheit ziehen und beende den Schritt
f83r	f83r.8	1	3	shecthedchy	348e81ba084c5acdb32b	ecthedchy	HOST-ECTHEDCHY=UNBEKANNT	wende es an der markierten Stelle an
f83r	f83r.8	1	4	qoky	276a7c2d74d1143446f4	oky	GANZKARTE-OKY=VERWENDEN	Die aktive Portion verwenden
f83r	f83r.8	1	5	chedy	6f7ff8287eddf4da9fdb	y	HOST-Y=UNBEKANNT + INNER-D=VARIANTE	rühre, bis alles gleichmäßig vermischt ist
f83r	f83r.8	1	6	chary	0bdc8b6db811b4e67a63	ary	HOST-ARY=UNBEKANNT	und lasse es abkühlen
f83r	f83r.11	1	1	sor	7a4bb8136330ee4e6e56	or	HOST-OR=BEREIT	Die bereitete Arbeitsflüssigkeit
f83r	f83r.11	1	2	shedy	bc4f1f5c006c74a4d26d	e	HOST-E=BIS + DY=SCHLUSS	lasse es bis zur Bereitschaft stehen und beende den Schritt
f83r	f83r.11	1	3	qokaiin	b5fcea1eaed06b2f2291	ok	HOST-OK=SETZEN + RIGHT-AIIN=STANDARD	beginne den nächsten abgemessenen Posten
f83r	f83r.11	1	4	chkain	9da1b6ac2c929daea697	k	HOST-K=UNBEKANNT + RIGHT-AIN=EINHEIT	ein abgemessener Anteil
f83r	f83r.11	1	5	shcthey	6b89d6dd70635bc60fe0	cthey	HOST-CTHEY=UNBEKANNT	unter derselben Einstellung
f83r	f83r.11	1	6	qokedy	7db18b2f0fb7ed0fcfd3	oke	GANZKARTE-OKE=SPÜLEN + DY=SCHLUSS	spüle die bezeichnete Stelle einmal und beende den Schritt
f83r	f83r.11	1	7	okair	7d2404c835b10a2c06af	ok	HOST-OK=SETZEN + RIGHT-AIR=LAUF	öffne danach den oberen Lauf
f83r	f83r.11	1	8	sheedy	03626ca94cb17800d767	ee	HOST-EE=UNBEKANNT + DY=SCHLUSS	wasche einmal und beende den Schritt
f83r	f83r.11	1	9	lchedy	de7321bface5628e35d6	lche	GANZKARTE-LCHE=ABLAUF + DY=SCHLUSS	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt
f83r	f83r.11	1	10	lo	2b7fa918d1b2f5c656e3	lo	HOST-LO=UNBEKANNT	schließe den unteren Ablauf
f83r	f83r.14	1	1	qokchedy	07913ef9b1fb773cd325	okche	HOST-OKCHE=UNBEKANNT + DY=SCHLUSS	lasse es abkühlen und beende den Schritt
f83r	f83r.14	1	2	qokeedy	7d25241b0e56c836372a	okee	HOST-OKEE=UNBEKANNT + DY=SCHLUSS	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt
f83r	f83r.14	1	3	shedy	bc4f1f5c006c74a4d26d	e	HOST-E=BIS + DY=SCHLUSS	lasse es bis zur Bereitschaft stehen und beende den Schritt
f83r	f83r.14	1	4	qokshedy	db167f8e9b53eefb58f8	okshe	HOST-OKSHE=UNBEKANNT + DY=SCHLUSS	koche sanft und beende diesen Arbeitsschritt
f83r	f83r.14	1	5	dal	dd0ecaf5e27d81befffc	al	HOST-AL=ZIEL	An die bezeichnete Zielstelle führen
f83r	f83r.14	1	6	lchedy	de7321bface5628e35d6	lche	GANZKARTE-LCHE=ABLAUF + DY=SCHLUSS	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt
f83r	f83r.14	1	7	qokaiin	b5fcea1eaed06b2f2291	ok	HOST-OK=SETZEN + RIGHT-AIIN=STANDARD	beginne den nächsten abgemessenen Posten
f83r	f83r.14	1	8	shcthy	e0b630cb1b5df5e7105b	cthy	GANZKARTE-CTHY=BEREIT	Sobald die Zubereitung gebrauchsfertig ist
f83r	f83r.14	1	9	dal	dd0ecaf5e27d81befffc	al	HOST-AL=ZIEL	An die bezeichnete Zielstelle führen
f83r	f83r.14	1	10	sy	b921a237be883a820352	y	HOST-Y=UNBEKANNT	Diese aktive Portion
f83r	f83r.15	1	1	saiin	2f1c5e56e8f0ff459065	aiin	GANZKARTE-AIIN=MASS	Ein vorgeschriebenes Maß
f83r	f83r.15	1	2	shedal	abb23e5e6936b4147f76	ed	HOST-ED=UNBEKANNT + RIGHT-AL=ZIEL	für einen Zeitabschnitt
f83r	f83r.15	1	3	shecthy	cb57b696b815fdef9cb7	ecthy	HOST-ECTHY=UNBEKANNT	warmes Wasser
f83r	f83r.15	1	4	chey	b921a237be883a820352	y	HOST-Y=UNBEKANNT	Diese aktive Portion
f83r	f83r.15	1	5	tal	dd0ecaf5e27d81befffc	al	HOST-AL=ZIEL	An die bezeichnete Zielstelle führen
f83r	f83r.15	1	6	shcthy	e0b630cb1b5df5e7105b	cthy	GANZKARTE-CTHY=BEREIT	Sobald die Zubereitung gebrauchsfertig ist
f83r	f83r.15	1	7	dalchdy	2bc2ed2630dbdaaa6b59	alch	HOST-ALCH=UNBEKANNT + DY=SCHLUSS	behalte den Rückstand und beende den Schritt
f83r	f83r.15	1	8	qotchedy	4de12cf322dfb76ded1e	che	HOST-CHE=UNBEKANNT + FRAME-OT=GEGENBEZUG + DY=SCHLUSS	mische zu gleichen Teilen und beende den Schritt
f83r	f83r.15	1	9	lchedy	de7321bface5628e35d6	lche	GANZKARTE-LCHE=ABLAUF + DY=SCHLUSS	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt
f83r	f83r.16	1	1	tchedy	259b2b3b0bf859882e2c	che	HOST-CHE=UNBEKANNT + DY=SCHLUSS	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt
f83r	f83r.16	1	2	qokchdy	87411f84689b4f93a303	okch	HOST-OKCH=UNBEKANNT + DY=SCHLUSS	erwärme es einmal und beende den Schritt
f83r	f83r.16	1	3	cheedar	342c3f0777337648f4b3	ed	HOST-ED=UNBEKANNT + RIGHT-AR=QUELLE	setze die Person an das Becken
f83r	f83r.16	1	4	chldaiin	d72f71baff01cd0a0406	ld	HOST-LD=UNBEKANNT + RIGHT-AIIN=STANDARD	nach dem Absetzen
f83r	f83r.16	1	5	chedy	6f7ff8287eddf4da9fdb	y	HOST-Y=UNBEKANNT + INNER-D=VARIANTE	rühre, bis alles gleichmäßig vermischt ist
f83r	f83r.16	1	6	qokain	1645e612504fcef59ced	ok	HOST-OK=SETZEN + RIGHT-AIN=EINHEIT	gib einen abgemessenen Anteil in das Gefäß
f83r	f83r.16	1	7	checthy	e0b630cb1b5df5e7105b	cthy	GANZKARTE-CTHY=BEREIT	Sobald die Zubereitung gebrauchsfertig ist
f83r	f83r.16	1	8	chealror	d788d8d72d41b25a3c71	alror	HOST-ALROR=UNBEKANNT	bis der Strom klar wird
f83r	f83r.20	1	1	solkeedy	3b70942557b3a40e8030	olkee	HOST-OLKEE=UNBEKANNT + DY=SCHLUSS	lasse die Flüssigkeit sich setzen und beende den Schritt
f83r	f83r.20	1	2	qoteedy	ff178343c18e287ce3b7	ee	HOST-EE=UNBEKANNT + FRAME-OT=GEGENBEZUG + DY=SCHLUSS	binde es auf die Stelle und beende den Schritt
f83r	f83r.20	1	3	qokeey	0275fbf14e07935b0a45	okeey	GANZKARTE-OKEEY=LAUWARM	temperiere die Arbeitsflüssigkeit und halte sie lauwarm
f83r	f83r.20	1	4	qokedy	7db18b2f0fb7ed0fcfd3	oke	GANZKARTE-OKE=SPÜLEN + DY=SCHLUSS	spüle die bezeichnete Stelle einmal und beende den Schritt
f83r	f83r.20	1	5	sol	dcda95c81a5460feb191	l	HOST-L=ANSCHLUSS + FRAME-O=FORTSETZUNG	Mit der vorigen Zubereitung weiter
f83r	f83r.20	1	6	cheeety	9247e38d29c79a0d2fa5	eety	HOST-EETY=UNBEKANNT	nach der ersten Spülung
f83r	f83r.20	1	7	qokedy	7db18b2f0fb7ed0fcfd3	oke	GANZKARTE-OKE=SPÜLEN + DY=SCHLUSS	spüle die bezeichnete Stelle einmal und beende den Schritt
f83r	f83r.20	1	8	qoky	276a7c2d74d1143446f4	oky	GANZKARTE-OKY=VERWENDEN	Die aktive Portion verwenden
f83r	f83r.20	1	9	saiin	2f1c5e56e8f0ff459065	aiin	GANZKARTE-AIIN=MASS	Ein vorgeschriebenes Maß
f83r	f83r.22	1	1	schedair	b154ff779abe5f196c80	ched	HOST-CHED=UNBEKANNT + RIGHT-AIR=LAUF	ziehe die klare Flüssigkeit ab
f83r	f83r.22	1	2	otchedy	4de12cf322dfb76ded1e	che	HOST-CHE=UNBEKANNT + FRAME-OT=GEGENBEZUG + DY=SCHLUSS	mische zu gleichen Teilen und beende den Schritt
f83r	f83r.22	1	3	qokeedy	7d25241b0e56c836372a	okee	HOST-OKEE=UNBEKANNT + DY=SCHLUSS	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt
f83r	f83r.22	1	4	chedain	d784b2abcaf1a3703de2	d	HOST-D=UNBEKANNT + RIGHT-AIN=EINHEIT	beginne die Spülung
f83r	f83r.22	1	5	chedy	6f7ff8287eddf4da9fdb	y	HOST-Y=UNBEKANNT + INNER-D=VARIANTE	rühre, bis alles gleichmäßig vermischt ist
f83r	f83r.22	1	6	qotedaiin	1779decef17481ec2853	ed	HOST-ED=UNBEKANNT + FRAME-OT=GEGENBEZUG + RIGHT-AIIN=STANDARD	das breite Gefäß
f83r	f83r.22	1	7	otaiin	54d0e228ca346110af05	ot	HOST-OT=GEGENBEZUG + RIGHT-AIIN=STANDARD	für dieselbe Dauer wie zuvor
f83r	f83r.22	1	8	otedy	c45ebac60774620561e2	e	HOST-E=BIS + FRAME-OT=GEGENBEZUG + DY=SCHLUSS	lasse es bis zur Klarheit ziehen und beende den Schritt
f83r	f83r.22	1	9	ldy	04a3877f0fc81b7597c9	l	HOST-L=ANSCHLUSS + DY=SCHLUSS	ziehe es ab und beende den Schritt
f83r	f83r.24	1	1	soiiin	2c82523794dcb7d2b343	oiiin	HOST-OIIIN=UNBEKANNT	bis es klar ist
f83r	f83r.24	1	2	checthy	e0b630cb1b5df5e7105b	cthy	GANZKARTE-CTHY=BEREIT	Sobald die Zubereitung gebrauchsfertig ist
f83r	f83r.24	1	3	chety	80ebbbbf238eee9f0aef	ty	HOST-TY=UNBEKANNT	Gleichmäßig bearbeiten
f83r	f83r.24	1	4	otaiin	54d0e228ca346110af05	ot	HOST-OT=GEGENBEZUG + RIGHT-AIIN=STANDARD	für dieselbe Dauer wie zuvor
f83r	f83r.24	1	5	olsaly	7811a7daff25d476e28d	olsaly	HOST-OLSALY=UNBEKANNT	das untere Becken
f83r	f83r.24	1	6	shedy	bc4f1f5c006c74a4d26d	e	HOST-E=BIS + DY=SCHLUSS	lasse es bis zur Bereitschaft stehen und beende den Schritt
f83r	f83r.25	2	1	qokeedy	7d25241b0e56c836372a	okee	HOST-OKEE=UNBEKANNT + DY=SCHLUSS	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt
f83r	f83r.25	2	2	qolchey	e2eb77ca9d9e1a8ba29a	olchey	HOST-OLCHEY=UNBEKANNT	fülle danach das Gefäß
f83r	f83r.25	2	3	qokeey	0275fbf14e07935b0a45	okeey	GANZKARTE-OKEEY=LAUWARM	temperiere die Arbeitsflüssigkeit und halte sie lauwarm
f83r	f83r.25	2	4	qokedy	7db18b2f0fb7ed0fcfd3	oke	GANZKARTE-OKE=SPÜLEN + DY=SCHLUSS	spüle die bezeichnete Stelle einmal und beende den Schritt
f83r	f83r.25	2	5	chedy	6f7ff8287eddf4da9fdb	y	HOST-Y=UNBEKANNT + INNER-D=VARIANTE	rühre, bis alles gleichmäßig vermischt ist
f83r	f83r.25	2	6	otal	90bcf0a9ec0ef56399e6	ot	HOST-OT=GEGENBEZUG + RIGHT-AL=ZIEL	zum unteren Ablauf hin
f83r	f83r.26	2	1	otchey	faf321940aed922846a9	chey	HOST-CHEY=NEHMEN + FRAME-OT=GEGENBEZUG	Nimm den bezeichneten Anteil
f83r	f83r.26	2	2	qokeey	0275fbf14e07935b0a45	okeey	GANZKARTE-OKEEY=LAUWARM	temperiere die Arbeitsflüssigkeit und halte sie lauwarm
f83r	f83r.26	2	3	qoky	276a7c2d74d1143446f4	oky	GANZKARTE-OKY=VERWENDEN	Die aktive Portion verwenden
f83r	f83r.26	2	4	tol	dcda95c81a5460feb191	l	HOST-L=ANSCHLUSS + FRAME-O=FORTSETZUNG	Mit der vorigen Zubereitung weiter
f83r	f83r.26	2	5	shedy	bc4f1f5c006c74a4d26d	e	HOST-E=BIS + DY=SCHLUSS	lasse es bis zur Bereitschaft stehen und beende den Schritt
f83r	f83r.26	2	6	qokylddy	eb2e4bc143f623ee03ac	okyld	HOST-OKYLD=UNBEKANNT + DY=SCHLUSS	binde es auf die Stelle und beende den Schritt
f83r	f83r.27	2	1	dain	53cd0637c6820ba5e91f	ain	HOST-AIN=UNBEKANNT	durch ein Tuch
f83r	f83r.27	2	2	chedy	6f7ff8287eddf4da9fdb	y	HOST-Y=UNBEKANNT + INNER-D=VARIANTE	rühre, bis alles gleichmäßig vermischt ist
f83r	f83r.27	2	3	qokeedy	7d25241b0e56c836372a	okee	HOST-OKEE=UNBEKANNT + DY=SCHLUSS	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt
f83r	f83r.27	2	4	shckhedy	d68bc8de3bcee09db23c	ckhe	HOST-CKHE=UNBEKANNT + DY=SCHLUSS	seihe es einmal durch ein Tuch und beende den Schritt
f83r	f83r.27	2	5	shckhedy	d68bc8de3bcee09db23c	ckhe	HOST-CKHE=UNBEKANNT + DY=SCHLUSS	seihe es einmal durch ein Tuch und beende den Schritt
f83r	f83r.28	2	1	saiin	2f1c5e56e8f0ff459065	aiin	GANZKARTE-AIIN=MASS	Ein vorgeschriebenes Maß
f83r	f83r.28	2	2	cheeky	2c1a5fd92b9e3c762242	eky	HOST-EKY=UNBEKANNT	solange es noch warm ist
f83r	f83r.28	2	3	sheey	92e43836d82f98bf02d3	eey	HOST-EEY=UNBEKANNT	die erste Öffnung
f83r	f83r.28	2	4	qokedy	7db18b2f0fb7ed0fcfd3	oke	GANZKARTE-OKE=SPÜLEN + DY=SCHLUSS	spüle die bezeichnete Stelle einmal und beende den Schritt
f83r	f83r.28	2	5	shedy	bc4f1f5c006c74a4d26d	e	HOST-E=BIS + DY=SCHLUSS	lasse es bis zur Bereitschaft stehen und beende den Schritt
f83r	f83r.28	2	6	oldy	1b1ffdd869fb1429ad03	l	HOST-L=ANSCHLUSS + FRAME-O=FORTSETZUNG + DY=SCHLUSS	koche sanft und beende diesen Arbeitsschritt
f83r	f83r.35	2	1	saiin	2f1c5e56e8f0ff459065	aiin	GANZKARTE-AIIN=MASS	Ein vorgeschriebenes Maß
f83r	f83r.35	2	2	cheky	d904bf7b044dd3922781	ky	HOST-KY=UNBEKANNT	bei sanfter Wärme
f83r	f83r.35	2	3	okeeol	daf32e6db9e04413ce7f	okeeol	HOST-OKEEOL=UNBEKANNT	das breite Gefäß
f83r	f83r.35	2	4	okain	1645e612504fcef59ced	ok	HOST-OK=SETZEN + RIGHT-AIN=EINHEIT	gib einen abgemessenen Anteil in das Gefäß
f83r	f83r.35	2	5	chdy	6f7ff8287eddf4da9fdb	y	HOST-Y=UNBEKANNT + INNER-D=VARIANTE	rühre, bis alles gleichmäßig vermischt ist
f83r	f83r.37	2	1	sol	dcda95c81a5460feb191	l	HOST-L=ANSCHLUSS + FRAME-O=FORTSETZUNG	Mit der vorigen Zubereitung weiter
f83r	f83r.37	2	2	lkedy	b958a512ca6a3559e86e	lke	HOST-LKE=UNBEKANNT + DY=SCHLUSS	wasche zweimal und beende den Schritt
f83r	f83r.37	2	3	lchedy	de7321bface5628e35d6	lche	GANZKARTE-LCHE=ABLAUF + DY=SCHLUSS	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt
f83r	f83r.37	2	4	qokol	232195d6ff2f326322f7	okol	HOST-OKOL=UNBEKANNT	lasse die Mischung einlaufen
f83r	f83r.37	2	5	shedy	bc4f1f5c006c74a4d26d	e	HOST-E=BIS + DY=SCHLUSS	lasse es bis zur Bereitschaft stehen und beende den Schritt
f83r	f83r.38	2	1	or	7a4bb8136330ee4e6e56	or	HOST-OR=BEREIT	Die bereitete Arbeitsflüssigkeit
f83r	f83r.38	2	2	chey	b921a237be883a820352	y	HOST-Y=UNBEKANNT	Diese aktive Portion
f83r	f83r.38	2	3	qockhey	ecce30bc8dcc400bf2c8	ockhey	HOST-OCKHEY=UNBEKANNT	über der örtlich bezeichneten Stelle
f83r	f83r.38	2	4	dairydy	8aedd154964a78e555d6	airy	HOST-AIRY=UNBEKANNT + DY=SCHLUSS	gebrauche sie sofort und beende den Schritt
f83r	f83r.39	2	1	qokain	1645e612504fcef59ced	ok	HOST-OK=SETZEN + RIGHT-AIN=EINHEIT	gib einen abgemessenen Anteil in das Gefäß
f83r	f83r.39	2	2	shey	b5df9126607030b95175	ey	GANZKARTE-EY=ENDZUSTAND	Bis die Flüssigkeit klar abläuft
f83r	f83r.39	2	3	kain	9da1b6ac2c929daea697	k	HOST-K=UNBEKANNT + RIGHT-AIN=EINHEIT	ein abgemessener Anteil
f83r	f83r.39	2	4	chckhal	21ed2873b71e57269c08	ckh	HOST-CKH=UNBEKANNT + RIGHT-AL=ZIEL	für die angegebene Dauer
