page	locus	record	event_index	surface	joint_tuple_id	page_host	formal_formula	atomic_working_value_German	atomic_status	complete_default_German
f81v	f81v.21	1	5	chedy	6f7ff8287eddf4da9fdb	y	VARIANT_D(UNKNOWN_HOST[Y])	UNBEKANNT	OPAQUE_WHOLE_CARD	rühre, bis alles gleichmäßig vermischt ist
f81v	f81v.21	1	6	qolky	c205570c49d4d93c23d3	olky	UNKNOWN_HOST[OLKY]	UNBEKANNT	OPAQUE_WHOLE_CARD	die betroffene Stelle
f81v	f81v.21	1	7	lchedal	433713294b25b0a12f66	lched	UNKNOWN_HOST[LCHED] + <ARG_AL>	UNBEKANNT	OPAQUE_WHOLE_CARD	das untere Becken
f81v	f81v.21	1	8	qol	dcda95c81a5460feb191	l	FRAME_O(LINK)	VERKNÜPFEN	FORMAL_OPERATOR	Mit der vorigen Zubereitung weiter
f81v	f81v.21	1	9	otar	b6b654722e55729cc947	ot	MARK(<ARG_AR>)	MARKIEREN	FORMAL_OPERATOR	benutze danach den unteren Ablauf
f81v	f81v.24	1	1	ytey	a7af89ab31ce5e247395	ytey	UNKNOWN_HOST[YTEY]	UNBEKANNT	OPAQUE_WHOLE_CARD	fülle danach das Gefäß
f81v	f81v.24	1	2	okchedy	07913ef9b1fb773cd325	okche	CLOSE(UNKNOWN_HOST[OKCHE])	UNBEKANNT	OPAQUE_WHOLE_CARD	lasse es abkühlen und beende den Schritt
f81v	f81v.24	1	3	qokal	308e8ea2d5d190c498e8	ok	SET(<ARG_AL>)	SETZEN	FORMAL_OPERATOR	mische beide Anteile zusammen
f81v	f81v.24	1	4	okeey	0275fbf14e07935b0a45	okeey	UNKNOWN_HOST[OKEEY]	LAUWARM	WEAK_WHOLE_CARD_MNEMONIC	temperiere die Arbeitsflüssigkeit und halte sie lauwarm
f81v	f81v.24	1	5	qol	dcda95c81a5460feb191	l	FRAME_O(LINK)	VERKNÜPFEN	FORMAL_OPERATOR	Mit der vorigen Zubereitung weiter
f81v	f81v.24	1	6	cheedy	bc4f1f5c006c74a4d26d	e	CLOSE(UNKNOWN_HOST[E])	BIS	WEAK_GATE_LEAD	lasse es bis zur Bereitschaft stehen und beende den Schritt
f81v	f81v.24	1	7	sal	dd0ecaf5e27d81befffc	al	UNKNOWN_HOST[AL]	ZU	WEAK_RELATION_LEAD	An die bezeichnete Zielstelle führen
f81v	f81v.24	1	8	teol	a06244ef1f2b37ca44c1	eol	UNKNOWN_HOST[EOL]	UNBEKANNT	OPAQUE_WHOLE_CARD	die erste Öffnung
f81v	f81v.24	1	9	dchdy	d225b7a7b95da7aee437	ch	CLOSE(UNKNOWN_HOST[CH])	UNBEKANNT	OPAQUE_WHOLE_CARD	seihe es klar und beende den Schritt
f81v	f81v.24	1	10	ly	b38d70daefd663d74625	ly	UNKNOWN_HOST[LY]	UNBEKANNT	OPAQUE_WHOLE_CARD	fülle danach das Gefäß
f81v	f81v.27	1	1	dsheol	74c76d589d44120f647b	sheol	UNKNOWN_HOST[SHEOL]	UNBEKANNT	OPAQUE_WHOLE_CARD	wende es an der markierten Stelle an
f81v	f81v.27	1	2	oiiin	2c82523794dcb7d2b343	oiiin	UNKNOWN_HOST[OIIIN]	UNBEKANNT	OPAQUE_WHOLE_CARD	bis es klar ist
f81v	f81v.27	1	3	olkeedy	3b70942557b3a40e8030	olkee	CLOSE(UNKNOWN_HOST[OLKEE])	UNBEKANNT	OPAQUE_WHOLE_CARD	lasse die Flüssigkeit sich setzen und beende den Schritt
f81v	f81v.27	1	4	tedy	bc4f1f5c006c74a4d26d	e	CLOSE(UNKNOWN_HOST[E])	BIS	WEAK_GATE_LEAD	lasse es bis zur Bereitschaft stehen und beende den Schritt
f81v	f81v.27	1	5	cheky	d904bf7b044dd3922781	ky	UNKNOWN_HOST[KY]	UNBEKANNT	OPAQUE_WHOLE_CARD	bei sanfter Wärme
f81v	f81v.27	1	6	shckhedy	d68bc8de3bcee09db23c	ckhe	CLOSE(UNKNOWN_HOST[CKHE])	UNBEKANNT	OPAQUE_WHOLE_CARD	seihe es einmal durch ein Tuch und beende den Schritt
f81v	f81v.27	1	7	chal	dd0ecaf5e27d81befffc	al	UNKNOWN_HOST[AL]	ZU	WEAK_RELATION_LEAD	An die bezeichnete Zielstelle führen
f82r	f82r.2	1	1	dchedy	259b2b3b0bf859882e2c	che	CLOSE(UNKNOWN_HOST[CHE])	UNBEKANNT	OPAQUE_WHOLE_CARD	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt
f82r	f82r.2	1	2	qolchedy	28ffbc88b97772a75f1e	olche	CLOSE(UNKNOWN_HOST[OLCHE])	UNBEKANNT	OPAQUE_WHOLE_CARD	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt
f82r	f82r.2	1	3	qokain	1645e612504fcef59ced	ok	SET(<ARG_AIN>)	SETZEN	FORMAL_OPERATOR	gib einen abgemessenen Anteil in das Gefäß
f82r	f82r.2	1	4	dy	b921a237be883a820352	y	UNKNOWN_HOST[Y]	UNBEKANNT	OPAQUE_WHOLE_CARD	Diese aktive Portion
f82r	f82r.2	1	5	qokeedy	7d25241b0e56c836372a	okee	CLOSE(UNKNOWN_HOST[OKEE])	UNBEKANNT	OPAQUE_WHOLE_CARD	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt
f82r	f82r.2	1	6	qokal	308e8ea2d5d190c498e8	ok	SET(<ARG_AL>)	SETZEN	FORMAL_OPERATOR	mische beide Anteile zusammen
f82r	f82r.2	1	7	lcheckhy	f329f2051370174e9a38	lcheckhy	UNKNOWN_HOST[LCHECKHY]	UNBEKANNT	OPAQUE_WHOLE_CARD	die zweite Öffnung
f82r	f82r.2	1	8	lched	ba8142680851f24c9ff2	lched	UNKNOWN_HOST[LCHED]	UNBEKANNT	OPAQUE_WHOLE_CARD	und gehe zum nächsten Becken weiter
f82r	f82r.3	1	1	qokeey	0275fbf14e07935b0a45	okeey	UNKNOWN_HOST[OKEEY]	LAUWARM	WEAK_WHOLE_CARD_MNEMONIC	temperiere die Arbeitsflüssigkeit und halte sie lauwarm
f82r	f82r.3	1	2	lcheckhedy	c1db6b0a28d5cbb5d3d2	lcheckhe	CLOSE(UNKNOWN_HOST[LCHECKHE])	UNBEKANNT	OPAQUE_WHOLE_CARD	seihe es klar und beende den Schritt
f82r	f82r.3	1	3	qokaly	4a7a6326ac95a8809302	okaly	UNKNOWN_HOST[OKALY]	UNBEKANNT	OPAQUE_WHOLE_CARD	fahre am zweiten Lauf fort
f82r	f82r.3	1	4	solkaiin	2d2e37ccb2dacc53ee5a	olk	UNKNOWN_HOST[OLK] + <ARG_AIIN>	UNBEKANNT	OPAQUE_WHOLE_CARD	durch ein Tuch
f82r	f82r.3	1	5	chckhy	2cc8bb3c2af19607888f	ckhy	UNKNOWN_HOST[CKHY]	VERBINDUNG	WEAK_WHOLE_CARD_MNEMONIC	durch die verbundenen Läufe
f82r	f82r.3	1	6	qokaiin	b5fcea1eaed06b2f2291	ok	SET(<ARG_AIIN>)	SETZEN	FORMAL_OPERATOR	beginne den nächsten abgemessenen Posten
f82r	f82r.4	1	1	qokaiin	b5fcea1eaed06b2f2291	ok	SET(<ARG_AIIN>)	SETZEN	FORMAL_OPERATOR	beginne den nächsten abgemessenen Posten
f82r	f82r.4	1	2	octheol	a8f891de626fc00028e9	octheol	UNKNOWN_HOST[OCTHEOL]	UNBEKANNT	OPAQUE_WHOLE_CARD	unter derselben Einstellung
f82r	f82r.4	1	3	chkeey	f0db6d30cd34f4cb2a4d	keey	UNKNOWN_HOST[KEEY]	UNBEKANNT	OPAQUE_WHOLE_CARD	das breite Gefäß
f82r	f82r.4	1	4	ldy	04a3877f0fc81b7597c9	l	CLOSE(LINK)	VERKNÜPFEN	FORMAL_OPERATOR	ziehe es ab und beende den Schritt
f82r	f82r.4	1	5	oteey	5d5e0b288cf36864ed9d	eey	FRAME_OT(UNKNOWN_HOST[EEY])	UNBEKANNT	OPAQUE_WHOLE_CARD	das bereitete Öl
f82r	f82r.4	1	6	qokal	308e8ea2d5d190c498e8	ok	SET(<ARG_AL>)	SETZEN	FORMAL_OPERATOR	mische beide Anteile zusammen
f82r	f82r.4	1	7	sheckhy	c1913ec4ff84148da6d3	eckhy	UNKNOWN_HOST[ECKHY]	UNBEKANNT	OPAQUE_WHOLE_CARD	über der örtlich bezeichneten Stelle
f82r	f82r.4	1	8	qoky	276a7c2d74d1143446f4	oky	UNKNOWN_HOST[OKY]	NUTZEN	WEAK_WHOLE_CARD_MNEMONIC	Die aktive Portion verwenden
f82r	f82r.7	1	1	dshedy	cbb42a4fe68068325d6b	she	CLOSE(UNKNOWN_HOST[SHE])	UNBEKANNT	OPAQUE_WHOLE_CARD	gib sauberes Wasser hinzu und beende den Schritt
f82r	f82r.7	1	2	sotaiin	54d0e228ca346110af05	ot	MARK(<ARG_AIIN>)	MARKIEREN	FORMAL_OPERATOR	für dieselbe Dauer wie zuvor
f82r	f82r.7	1	3	qokar	3ae9a121ba0045b913e8	ok	SET(<ARG_AR>)	SETZEN	FORMAL_OPERATOR	über der örtlich bezeichneten Stelle
f82r	f82r.7	1	4	shedy	bc4f1f5c006c74a4d26d	e	CLOSE(UNKNOWN_HOST[E])	BIS	WEAK_GATE_LEAD	lasse es bis zur Bereitschaft stehen und beende den Schritt
f82r	f82r.7	1	5	solshedy	daa1347f456415fe8737	olshe	CLOSE(UNKNOWN_HOST[OLSHE])	UNBEKANNT	OPAQUE_WHOLE_CARD	halte es warm und beende den Schritt
f82r	f82r.7	1	6	qokeey	0275fbf14e07935b0a45	okeey	UNKNOWN_HOST[OKEEY]	LAUWARM	WEAK_WHOLE_CARD_MNEMONIC	temperiere die Arbeitsflüssigkeit und halte sie lauwarm
f82r	f82r.7	1	7	qoky	276a7c2d74d1143446f4	oky	UNKNOWN_HOST[OKY]	NUTZEN	WEAK_WHOLE_CARD_MNEMONIC	Die aktive Portion verwenden
f82r	f82r.7	1	8	ls	5eff216ba51fbfb21f22	ls	UNKNOWN_HOST[LS]	UNBEKANNT	OPAQUE_WHOLE_CARD	die erste Öffnung
f82r	f82r.7	1	9	cheey	b5df9126607030b95175	ey	UNKNOWN_HOST[EY]	FERTIG	WEAK_WHOLE_CARD_MNEMONIC	Bis die Flüssigkeit klar abläuft
f82r	f82r.19	1	1	okain	1645e612504fcef59ced	ok	SET(<ARG_AIN>)	SETZEN	FORMAL_OPERATOR	gib einen abgemessenen Anteil in das Gefäß
f82r	f82r.19	1	2	char	4d4559019a961b834aa1	ar	UNKNOWN_HOST[AR]	UNBEKANNT	OPAQUE_WHOLE_CARD	Daraus, aus demselben Ansatz
f82r	f82r.19	1	3	okain	1645e612504fcef59ced	ok	SET(<ARG_AIN>)	SETZEN	FORMAL_OPERATOR	gib einen abgemessenen Anteil in das Gefäß
f82r	f82r.19	1	4	qokeedy	7d25241b0e56c836372a	okee	CLOSE(UNKNOWN_HOST[OKEE])	UNBEKANNT	OPAQUE_WHOLE_CARD	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt
f82r	f82r.19	1	5	lchy	0ab57b7166de99db3a55	lchy	UNKNOWN_HOST[LCHY]	UNBEKANNT	OPAQUE_WHOLE_CARD	ziehe die klare Flüssigkeit ab
f82r	f82r.23	1	1	cheey	b5df9126607030b95175	ey	UNKNOWN_HOST[EY]	FERTIG	WEAK_WHOLE_CARD_MNEMONIC	Bis die Flüssigkeit klar abläuft
f82r	f82r.23	1	2	qcthey	6b89d6dd70635bc60fe0	cthey	UNKNOWN_HOST[CTHEY]	UNBEKANNT	OPAQUE_WHOLE_CARD	unter derselben Einstellung
f82r	f82r.23	1	3	qokeey	0275fbf14e07935b0a45	okeey	UNKNOWN_HOST[OKEEY]	LAUWARM	WEAK_WHOLE_CARD_MNEMONIC	temperiere die Arbeitsflüssigkeit und halte sie lauwarm
f82r	f82r.23	1	4	lcheey	5fca8fc3dee57e1d8c1f	lcheey	UNKNOWN_HOST[LCHEEY]	UNBEKANNT	OPAQUE_WHOLE_CARD	der eingetauchte Teil
f82r	f82r.23	1	5	daiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	MASS	WEAK_WHOLE_CARD_MNEMONIC	Ein vorgeschriebenes Maß
f82r	f82r.23	1	6	chey	b921a237be883a820352	y	UNKNOWN_HOST[Y]	UNBEKANNT	OPAQUE_WHOLE_CARD	Diese aktive Portion
f82r	f82r.23	1	7	qokeeedy	d25110e0d8488927278f	okeee	CLOSE(UNKNOWN_HOST[OKEEE])	UNBEKANNT	OPAQUE_WHOLE_CARD	tauche vollständig ein und beende den Schritt
f82r	f82r.23	1	8	lchedy	de7321bface5628e35d6	lche	CLOSE(UNKNOWN_HOST[LCHE])	ABLASS	WEAK_WHOLE_CARD_MNEMONIC	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt
f82r	f82r.23	1	9	lar	29e0eb222ef2fb99523a	l	LINK(<ARG_AR>)	VERKNÜPFEN	FORMAL_OPERATOR	schließe den unteren Ablauf
f82r	f82r.26	1	1	tshey	d4a31dbcf1ed6d9e5aa9	shey	UNKNOWN_HOST[SHEY]	UNBEKANNT	OPAQUE_WHOLE_CARD	beginne die Spülung
f82r	f82r.26	1	2	qokeedy	7d25241b0e56c836372a	okee	CLOSE(UNKNOWN_HOST[OKEE])	UNBEKANNT	OPAQUE_WHOLE_CARD	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt
f82r	f82r.26	1	3	cheal	dd0ecaf5e27d81befffc	al	UNKNOWN_HOST[AL]	ZU	WEAK_RELATION_LEAD	An die bezeichnete Zielstelle führen
f82r	f82r.26	1	4	lchedar	0f15effeca7ab10bb026	lched	UNKNOWN_HOST[LCHED] + <ARG_AR>	UNBEKANNT	OPAQUE_WHOLE_CARD	kühles Wasser
f82r	f82r.26	1	5	ches	db729b598e89e11452e0	s	UNKNOWN_HOST[S]	UNBEKANNT	OPAQUE_WHOLE_CARD	zu gleichen Anteilen
f82r	f82r.26	1	6	aiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	MASS	WEAK_WHOLE_CARD_MNEMONIC	Ein vorgeschriebenes Maß
f82r	f82r.26	1	7	oteey	5d5e0b288cf36864ed9d	eey	FRAME_OT(UNKNOWN_HOST[EEY])	UNBEKANNT	OPAQUE_WHOLE_CARD	das bereitete Öl
f82r	f82r.26	1	8	qokaiin	b5fcea1eaed06b2f2291	ok	SET(<ARG_AIIN>)	SETZEN	FORMAL_OPERATOR	beginne den nächsten abgemessenen Posten
f82r	f82r.26	1	9	okey	08bd5ca0c2ad137a056d	okey	UNKNOWN_HOST[OKEY]	UNBEKANNT	OPAQUE_WHOLE_CARD	warmes Wasser
f82r	f82r.27	1	1	pchedy	65df3cd9e59060042d47	pche	CLOSE(UNKNOWN_HOST[PCHE])	UNBEKANNT	OPAQUE_WHOLE_CARD	ziehe es ab und beende den Schritt
f82r	f82r.27	1	2	rsheal	98bdc4244c84cbef3321	rshe	UNKNOWN_HOST[RSHE] + <ARG_AL>	UNBEKANNT	OPAQUE_WHOLE_CARD	gieße das erwärmte Wasser ein
f82r	f82r.27	1	3	daldy	78b3b3140714da19090d	al	CLOSE(UNKNOWN_HOST[AL])	ZU	WEAK_RELATION_LEAD	wiederhole es an der zweiten Öffnung und beende den Schritt
f82r	f82r.27	1	4	qokeedy	7d25241b0e56c836372a	okee	CLOSE(UNKNOWN_HOST[OKEE])	UNBEKANNT	OPAQUE_WHOLE_CARD	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt
f82r	f82r.27	1	5	rshedy	7f68f60279efe6b28cd7	rshe	CLOSE(UNKNOWN_HOST[RSHE])	UNBEKANNT	OPAQUE_WHOLE_CARD	trinke den angegebenen Anteil und beende den Schritt
f82r	f82r.27	1	6	qoteedy	ff178343c18e287ce3b7	ee	CLOSE(FRAME_OT(UNKNOWN_HOST[EE]))	UNBEKANNT	OPAQUE_WHOLE_CARD	binde es auf die Stelle und beende den Schritt
f82r	f82r.27	1	7	qokeedy	7d25241b0e56c836372a	okee	CLOSE(UNKNOWN_HOST[OKEE])	UNBEKANNT	OPAQUE_WHOLE_CARD	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt
f82r	f82r.27	1	8	lochedy	f2af6326898fb5b490a4	loche	CLOSE(UNKNOWN_HOST[LOCHE])	UNBEKANNT	OPAQUE_WHOLE_CARD	mische zu gleichen Teilen und beende den Schritt
f83r	f83r.3	1	1	olkeedy	3b70942557b3a40e8030	olkee	CLOSE(UNKNOWN_HOST[OLKEE])	UNBEKANNT	OPAQUE_WHOLE_CARD	lasse die Flüssigkeit sich setzen und beende den Schritt
f83r	f83r.3	1	2	qotal	90bcf0a9ec0ef56399e6	ot	MARK(<ARG_AL>)	MARKIEREN	FORMAL_OPERATOR	zum unteren Ablauf hin
f83r	f83r.3	1	3	chkeedy	a84fbe3ad380df345b97	kee	CLOSE(UNKNOWN_HOST[KEE])	UNBEKANNT	OPAQUE_WHOLE_CARD	tauche vollständig ein und beende den Schritt
f83r	f83r.3	1	4	chey	b921a237be883a820352	y	UNKNOWN_HOST[Y]	UNBEKANNT	OPAQUE_WHOLE_CARD	Diese aktive Portion
f83r	f83r.3	1	5	daiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	MASS	WEAK_WHOLE_CARD_MNEMONIC	Ein vorgeschriebenes Maß
f83r	f83r.3	1	6	chey	b921a237be883a820352	y	UNKNOWN_HOST[Y]	UNBEKANNT	OPAQUE_WHOLE_CARD	Diese aktive Portion
f83r	f83r.3	1	7	lchedy	de7321bface5628e35d6	lche	CLOSE(UNKNOWN_HOST[LCHE])	ABLASS	WEAK_WHOLE_CARD_MNEMONIC	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt
f83r	f83r.3	1	8	qokaiin	b5fcea1eaed06b2f2291	ok	SET(<ARG_AIIN>)	SETZEN	FORMAL_OPERATOR	beginne den nächsten abgemessenen Posten
f83r	f83r.3	1	9	qotal	90bcf0a9ec0ef56399e6	ot	MARK(<ARG_AL>)	MARKIEREN	FORMAL_OPERATOR	zum unteren Ablauf hin
f83r	f83r.3	1	10	dar	4d4559019a961b834aa1	ar	UNKNOWN_HOST[AR]	UNBEKANNT	OPAQUE_WHOLE_CARD	Daraus, aus demselben Ansatz
f83r	f83r.6	1	1	schedy	259b2b3b0bf859882e2c	che	CLOSE(UNKNOWN_HOST[CHE])	UNBEKANNT	OPAQUE_WHOLE_CARD	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt
f83r	f83r.6	1	2	chedchy	5e8441397e7c0faf042b	chy	VARIANT_D(UNKNOWN_HOST[CHY])	UNBEKANNT	OPAQUE_WHOLE_CARD	gieße das erwärmte Wasser ein
f83r	f83r.6	1	3	qokal	308e8ea2d5d190c498e8	ok	SET(<ARG_AL>)	SETZEN	FORMAL_OPERATOR	mische beide Anteile zusammen
f83r	f83r.6	1	4	olchedy	28ffbc88b97772a75f1e	olche	CLOSE(UNKNOWN_HOST[OLCHE])	UNBEKANNT	OPAQUE_WHOLE_CARD	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt
f83r	f83r.6	1	5	qokaiin	b5fcea1eaed06b2f2291	ok	SET(<ARG_AIIN>)	SETZEN	FORMAL_OPERATOR	beginne den nächsten abgemessenen Posten
f83r	f83r.6	1	6	chedy	6f7ff8287eddf4da9fdb	y	VARIANT_D(UNKNOWN_HOST[Y])	UNBEKANNT	OPAQUE_WHOLE_CARD	rühre, bis alles gleichmäßig vermischt ist
f83r	f83r.6	1	7	qokeedy	7d25241b0e56c836372a	okee	CLOSE(UNKNOWN_HOST[OKEE])	UNBEKANNT	OPAQUE_WHOLE_CARD	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt
f83r	f83r.6	1	8	lchedy	de7321bface5628e35d6	lche	CLOSE(UNKNOWN_HOST[LCHE])	ABLASS	WEAK_WHOLE_CARD_MNEMONIC	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt
f83r	f83r.6	1	9	qoky	276a7c2d74d1143446f4	oky	UNKNOWN_HOST[OKY]	NUTZEN	WEAK_WHOLE_CARD_MNEMONIC	Die aktive Portion verwenden
f83r	f83r.8	1	1	pchedal	ba540da978ea132f6da5	pched	UNKNOWN_HOST[PCHED] + <ARG_AL>	UNBEKANNT	OPAQUE_WHOLE_CARD	fülle danach das Gefäß
f83r	f83r.8	1	2	otedy	c45ebac60774620561e2	e	CLOSE(FRAME_OT(UNKNOWN_HOST[E]))	BIS	WEAK_GATE_LEAD	lasse es bis zur Klarheit ziehen und beende den Schritt
f83r	f83r.8	1	3	shecthedchy	348e81ba084c5acdb32b	ecthedchy	UNKNOWN_HOST[ECTHEDCHY]	UNBEKANNT	OPAQUE_WHOLE_CARD	wende es an der markierten Stelle an
f83r	f83r.8	1	4	qoky	276a7c2d74d1143446f4	oky	UNKNOWN_HOST[OKY]	NUTZEN	WEAK_WHOLE_CARD_MNEMONIC	Die aktive Portion verwenden
f83r	f83r.8	1	5	chedy	6f7ff8287eddf4da9fdb	y	VARIANT_D(UNKNOWN_HOST[Y])	UNBEKANNT	OPAQUE_WHOLE_CARD	rühre, bis alles gleichmäßig vermischt ist
f83r	f83r.8	1	6	chary	0bdc8b6db811b4e67a63	ary	UNKNOWN_HOST[ARY]	UNBEKANNT	OPAQUE_WHOLE_CARD	und lasse es abkühlen
f83r	f83r.11	1	1	sor	7a4bb8136330ee4e6e56	or	UNKNOWN_HOST[OR]	ANSATZ	WEAK_CONTENT_LEAD	Die bereitete Arbeitsflüssigkeit
f83r	f83r.11	1	2	shedy	bc4f1f5c006c74a4d26d	e	CLOSE(UNKNOWN_HOST[E])	BIS	WEAK_GATE_LEAD	lasse es bis zur Bereitschaft stehen und beende den Schritt
f83r	f83r.11	1	3	qokaiin	b5fcea1eaed06b2f2291	ok	SET(<ARG_AIIN>)	SETZEN	FORMAL_OPERATOR	beginne den nächsten abgemessenen Posten
f83r	f83r.11	1	4	chkain	9da1b6ac2c929daea697	k	UNKNOWN_HOST[K] + <ARG_AIN>	UNBEKANNT	OPAQUE_WHOLE_CARD	ein abgemessener Anteil
f83r	f83r.11	1	5	shcthey	6b89d6dd70635bc60fe0	cthey	UNKNOWN_HOST[CTHEY]	UNBEKANNT	OPAQUE_WHOLE_CARD	unter derselben Einstellung
f83r	f83r.11	1	6	qokedy	7db18b2f0fb7ed0fcfd3	oke	CLOSE(UNKNOWN_HOST[OKE])	SPÜLEN	WEAK_WHOLE_CARD_MNEMONIC	spüle die bezeichnete Stelle einmal und beende den Schritt
f83r	f83r.11	1	7	okair	7d2404c835b10a2c06af	ok	SET(<ARG_AIR>)	SETZEN	FORMAL_OPERATOR	öffne danach den oberen Lauf
f83r	f83r.11	1	8	sheedy	03626ca94cb17800d767	ee	CLOSE(UNKNOWN_HOST[EE])	UNBEKANNT	OPAQUE_WHOLE_CARD	wasche einmal und beende den Schritt
f83r	f83r.11	1	9	lchedy	de7321bface5628e35d6	lche	CLOSE(UNKNOWN_HOST[LCHE])	ABLASS	WEAK_WHOLE_CARD_MNEMONIC	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt
f83r	f83r.11	1	10	lo	2b7fa918d1b2f5c656e3	lo	UNKNOWN_HOST[LO]	UNBEKANNT	OPAQUE_WHOLE_CARD	schließe den unteren Ablauf
f83r	f83r.14	1	1	qokchedy	07913ef9b1fb773cd325	okche	CLOSE(UNKNOWN_HOST[OKCHE])	UNBEKANNT	OPAQUE_WHOLE_CARD	lasse es abkühlen und beende den Schritt
f83r	f83r.14	1	2	qokeedy	7d25241b0e56c836372a	okee	CLOSE(UNKNOWN_HOST[OKEE])	UNBEKANNT	OPAQUE_WHOLE_CARD	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt
f83r	f83r.14	1	3	shedy	bc4f1f5c006c74a4d26d	e	CLOSE(UNKNOWN_HOST[E])	BIS	WEAK_GATE_LEAD	lasse es bis zur Bereitschaft stehen und beende den Schritt
f83r	f83r.14	1	4	qokshedy	db167f8e9b53eefb58f8	okshe	CLOSE(UNKNOWN_HOST[OKSHE])	UNBEKANNT	OPAQUE_WHOLE_CARD	koche sanft und beende diesen Arbeitsschritt
f83r	f83r.14	1	5	dal	dd0ecaf5e27d81befffc	al	UNKNOWN_HOST[AL]	ZU	WEAK_RELATION_LEAD	An die bezeichnete Zielstelle führen
f83r	f83r.14	1	6	lchedy	de7321bface5628e35d6	lche	CLOSE(UNKNOWN_HOST[LCHE])	ABLASS	WEAK_WHOLE_CARD_MNEMONIC	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt
f83r	f83r.14	1	7	qokaiin	b5fcea1eaed06b2f2291	ok	SET(<ARG_AIIN>)	SETZEN	FORMAL_OPERATOR	beginne den nächsten abgemessenen Posten
f83r	f83r.14	1	8	shcthy	e0b630cb1b5df5e7105b	cthy	UNKNOWN_HOST[CTHY]	BEREIT	WEAK_WHOLE_CARD_MNEMONIC	Sobald die Zubereitung gebrauchsfertig ist
f83r	f83r.14	1	9	dal	dd0ecaf5e27d81befffc	al	UNKNOWN_HOST[AL]	ZU	WEAK_RELATION_LEAD	An die bezeichnete Zielstelle führen
f83r	f83r.14	1	10	sy	b921a237be883a820352	y	UNKNOWN_HOST[Y]	UNBEKANNT	OPAQUE_WHOLE_CARD	Diese aktive Portion
f83r	f83r.15	1	1	saiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	MASS	WEAK_WHOLE_CARD_MNEMONIC	Ein vorgeschriebenes Maß
f83r	f83r.15	1	2	shedal	abb23e5e6936b4147f76	ed	UNKNOWN_HOST[ED] + <ARG_AL>	UNBEKANNT	OPAQUE_WHOLE_CARD	für einen Zeitabschnitt
f83r	f83r.15	1	3	shecthy	cb57b696b815fdef9cb7	ecthy	UNKNOWN_HOST[ECTHY]	UNBEKANNT	OPAQUE_WHOLE_CARD	warmes Wasser
f83r	f83r.15	1	4	chey	b921a237be883a820352	y	UNKNOWN_HOST[Y]	UNBEKANNT	OPAQUE_WHOLE_CARD	Diese aktive Portion
f83r	f83r.15	1	5	tal	dd0ecaf5e27d81befffc	al	UNKNOWN_HOST[AL]	ZU	WEAK_RELATION_LEAD	An die bezeichnete Zielstelle führen
f83r	f83r.15	1	6	shcthy	e0b630cb1b5df5e7105b	cthy	UNKNOWN_HOST[CTHY]	BEREIT	WEAK_WHOLE_CARD_MNEMONIC	Sobald die Zubereitung gebrauchsfertig ist
f83r	f83r.15	1	7	dalchdy	2bc2ed2630dbdaaa6b59	alch	CLOSE(UNKNOWN_HOST[ALCH])	UNBEKANNT	OPAQUE_WHOLE_CARD	behalte den Rückstand und beende den Schritt
f83r	f83r.15	1	8	qotchedy	4de12cf322dfb76ded1e	che	CLOSE(FRAME_OT(UNKNOWN_HOST[CHE]))	UNBEKANNT	OPAQUE_WHOLE_CARD	mische zu gleichen Teilen und beende den Schritt
f83r	f83r.15	1	9	lchedy	de7321bface5628e35d6	lche	CLOSE(UNKNOWN_HOST[LCHE])	ABLASS	WEAK_WHOLE_CARD_MNEMONIC	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt
f83r	f83r.16	1	1	tchedy	259b2b3b0bf859882e2c	che	CLOSE(UNKNOWN_HOST[CHE])	UNBEKANNT	OPAQUE_WHOLE_CARD	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt
