page	locus	record	event_index	surface	joint_tuple_id	page_host	r2_atomic_literal_German	local_creative_expansion_German	meaning_status
f81v	f81v.7	1	2	ol	dcda95c81a5460feb191	l	OPAQUE HOST L=UNBEKANNT + FRAME O=FORMAL-O	Mit der vorigen Zubereitung weiter	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.7	1	3	sheckhal	4eab1841ed655c20a348	eckh	OPAQUE HOST ECKH=UNBEKANNT + RIGHT AL=R-AL	eine mäßige Menge	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.7	1	4	daiin	2f1c5e56e8f0ff459065	aiin	KANDIDAT GANZKARTE AIIN=MASS	Ein vorgeschriebenes Maß	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.7	1	5	qokeedal	93f69c38fdedee1598e9	okeed	OPAQUE HOST OKEED=UNBEKANNT + RIGHT AL=R-AL	der eingetauchte Teil	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.7	1	6	daiin	2f1c5e56e8f0ff459065	aiin	KANDIDAT GANZKARTE AIIN=MASS	Ein vorgeschriebenes Maß	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.7	1	7	chckhy	2cc8bb3c2af19607888f	ckhy	KANDIDAT GANZKARTE CKHY=VERBINDUNG	durch die verbundenen Läufe	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.7	1	8	schedy	259b2b3b0bf859882e2c	che	OPAQUE HOST CHE=UNBEKANNT + DY=SCHLUSS	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.7	1	9	qol	dcda95c81a5460feb191	l	OPAQUE HOST L=UNBEKANNT + FRAME O=FORMAL-O	Mit der vorigen Zubereitung weiter	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.17	1	1	sshkchdy	54e32e9c1414b20640e9	shkch	OPAQUE HOST SHKCH=UNBEKANNT + DY=SCHLUSS	halte es warm und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.17	1	2	chedy	6f7ff8287eddf4da9fdb	y	OPAQUE HOST Y=UNBEKANNT + INNER-D=FORMAL-D	rühre, bis alles gleichmäßig vermischt ist	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.17	1	3	ol	dcda95c81a5460feb191	l	OPAQUE HOST L=UNBEKANNT + FRAME O=FORMAL-O	Mit der vorigen Zubereitung weiter	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.17	1	4	shedy	bc4f1f5c006c74a4d26d	e	KANDIDAT HOST E=BIS + DY=SCHLUSS	lasse es bis zur Bereitschaft stehen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.17	1	5	qolchedy	28ffbc88b97772a75f1e	olche	OPAQUE HOST OLCHE=UNBEKANNT + DY=SCHLUSS	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.17	1	6	qokain	1645e612504fcef59ced	ok	KANDIDAT HOST OK=ITEM + RIGHT AIN=R-AIN	gib einen abgemessenen Anteil in das Gefäß	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.17	1	7	shckhy	2cc8bb3c2af19607888f	ckhy	KANDIDAT GANZKARTE CKHY=VERBINDUNG	durch die verbundenen Läufe	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.17	1	8	dl	0f18de177ed7c878bf95	l	OPAQUE HOST L=UNBEKANNT	das bereitete Öl	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.17	1	9	ral	4da0f0f7b5fc7ac20067	r	OPAQUE HOST R=UNBEKANNT + RIGHT AL=R-AL	und lasse es abkühlen	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.18	1	1	qokchdy	87411f84689b4f93a303	okch	OPAQUE HOST OKCH=UNBEKANNT + DY=SCHLUSS	erwärme es einmal und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.18	1	2	chey	b921a237be883a820352	y	OPAQUE HOST Y=UNBEKANNT	Diese aktive Portion	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.18	1	3	ol	dcda95c81a5460feb191	l	OPAQUE HOST L=UNBEKANNT + FRAME O=FORMAL-O	Mit der vorigen Zubereitung weiter	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.18	1	4	cheky	d904bf7b044dd3922781	ky	OPAQUE HOST KY=UNBEKANNT	bei sanfter Wärme	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.18	1	5	ol	dcda95c81a5460feb191	l	OPAQUE HOST L=UNBEKANNT + FRAME O=FORMAL-O	Mit der vorigen Zubereitung weiter	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.18	1	6	shedy	bc4f1f5c006c74a4d26d	e	KANDIDAT HOST E=BIS + DY=SCHLUSS	lasse es bis zur Bereitschaft stehen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.18	1	7	qokedy	7db18b2f0fb7ed0fcfd3	oke	KANDIDAT GANZKARTE OKE=SPÜLE + DY=SCHLUSS	spüle die bezeichnete Stelle einmal und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.18	1	8	qokedy	7db18b2f0fb7ed0fcfd3	oke	KANDIDAT GANZKARTE OKE=SPÜLE + DY=SCHLUSS	spüle die bezeichnete Stelle einmal und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.18	1	9	chckhy	2cc8bb3c2af19607888f	ckhy	KANDIDAT GANZKARTE CKHY=VERBINDUNG	durch die verbundenen Läufe	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.18	1	10	qoky	276a7c2d74d1143446f4	oky	KANDIDAT GANZKARTE OKY=NUTZE	Die aktive Portion verwenden	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.21	1	1	lsho	be0974b366c981dc1eef	lsho	OPAQUE HOST LSHO=UNBEKANNT	beginne die Spülung	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.21	1	2	qokey	08bd5ca0c2ad137a056d	okey	OPAQUE HOST OKEY=UNBEKANNT	warmes Wasser	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.21	1	3	lshedy	2e7e89e0bd12b999c280	lshe	OPAQUE HOST LSHE=UNBEKANNT + DY=SCHLUSS	wasche einmal und beende diesen Durchgang	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.21	1	4	lshedy	2e7e89e0bd12b999c280	lshe	OPAQUE HOST LSHE=UNBEKANNT + DY=SCHLUSS	wasche einmal und beende diesen Durchgang	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.21	1	5	chedy	6f7ff8287eddf4da9fdb	y	OPAQUE HOST Y=UNBEKANNT + INNER-D=FORMAL-D	rühre, bis alles gleichmäßig vermischt ist	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.21	1	6	qolky	c205570c49d4d93c23d3	olky	OPAQUE HOST OLKY=UNBEKANNT	die betroffene Stelle	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.21	1	7	lchedal	433713294b25b0a12f66	lched	OPAQUE HOST LCHED=UNBEKANNT + RIGHT AL=R-AL	das untere Becken	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.21	1	8	qol	dcda95c81a5460feb191	l	OPAQUE HOST L=UNBEKANNT + FRAME O=FORMAL-O	Mit der vorigen Zubereitung weiter	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.21	1	9	otar	b6b654722e55729cc947	ot	OPAQUE HOST OT=UNBEKANNT + RIGHT AR=R-AR	benutze danach den unteren Ablauf	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.24	1	1	ytey	a7af89ab31ce5e247395	ytey	OPAQUE HOST YTEY=UNBEKANNT	fülle danach das Gefäß	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.24	1	2	okchedy	07913ef9b1fb773cd325	okche	OPAQUE HOST OKCHE=UNBEKANNT + DY=SCHLUSS	lasse es abkühlen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.24	1	3	qokal	308e8ea2d5d190c498e8	ok	KANDIDAT HOST OK=ITEM + RIGHT AL=R-AL	mische beide Anteile zusammen	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.24	1	4	okeey	0275fbf14e07935b0a45	okeey	KANDIDAT GANZKARTE OKEEY=LAUWARM	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.24	1	5	qol	dcda95c81a5460feb191	l	OPAQUE HOST L=UNBEKANNT + FRAME O=FORMAL-O	Mit der vorigen Zubereitung weiter	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.24	1	6	cheedy	bc4f1f5c006c74a4d26d	e	KANDIDAT HOST E=BIS + DY=SCHLUSS	lasse es bis zur Bereitschaft stehen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.24	1	7	sal	dd0ecaf5e27d81befffc	al	KANDIDAT HOST AL=ZU	An die bezeichnete Zielstelle führen	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.24	1	8	teol	a06244ef1f2b37ca44c1	eol	OPAQUE HOST EOL=UNBEKANNT	die erste Öffnung	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.24	1	9	dchdy	d225b7a7b95da7aee437	ch	OPAQUE HOST CH=UNBEKANNT + DY=SCHLUSS	seihe es klar und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.24	1	10	ly	b38d70daefd663d74625	ly	OPAQUE HOST LY=UNBEKANNT	fülle danach das Gefäß	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.27	1	1	dsheol	74c76d589d44120f647b	sheol	OPAQUE HOST SHEOL=UNBEKANNT	wende es an der markierten Stelle an	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.27	1	2	oiiin	2c82523794dcb7d2b343	oiiin	OPAQUE HOST OIIIN=UNBEKANNT	bis es klar ist	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.27	1	3	olkeedy	3b70942557b3a40e8030	olkee	OPAQUE HOST OLKEE=UNBEKANNT + DY=SCHLUSS	lasse die Flüssigkeit sich setzen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.27	1	4	tedy	bc4f1f5c006c74a4d26d	e	KANDIDAT HOST E=BIS + DY=SCHLUSS	lasse es bis zur Bereitschaft stehen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.27	1	5	cheky	d904bf7b044dd3922781	ky	OPAQUE HOST KY=UNBEKANNT	bei sanfter Wärme	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.27	1	6	shckhedy	d68bc8de3bcee09db23c	ckhe	OPAQUE HOST CKHE=UNBEKANNT + DY=SCHLUSS	seihe es einmal durch ein Tuch und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f81v	f81v.27	1	7	chal	dd0ecaf5e27d81befffc	al	KANDIDAT HOST AL=ZU	An die bezeichnete Zielstelle führen	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.2	1	1	dchedy	259b2b3b0bf859882e2c	che	OPAQUE HOST CHE=UNBEKANNT + DY=SCHLUSS	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.2	1	2	qolchedy	28ffbc88b97772a75f1e	olche	OPAQUE HOST OLCHE=UNBEKANNT + DY=SCHLUSS	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.2	1	3	qokain	1645e612504fcef59ced	ok	KANDIDAT HOST OK=ITEM + RIGHT AIN=R-AIN	gib einen abgemessenen Anteil in das Gefäß	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.2	1	4	dy	b921a237be883a820352	y	OPAQUE HOST Y=UNBEKANNT	Diese aktive Portion	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.2	1	5	qokeedy	7d25241b0e56c836372a	okee	OPAQUE HOST OKEE=UNBEKANNT + DY=SCHLUSS	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.2	1	6	qokal	308e8ea2d5d190c498e8	ok	KANDIDAT HOST OK=ITEM + RIGHT AL=R-AL	mische beide Anteile zusammen	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.2	1	7	lcheckhy	f329f2051370174e9a38	lcheckhy	OPAQUE HOST LCHECKHY=UNBEKANNT	die zweite Öffnung	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.2	1	8	lched	ba8142680851f24c9ff2	lched	OPAQUE HOST LCHED=UNBEKANNT	und gehe zum nächsten Becken weiter	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.3	1	1	qokeey	0275fbf14e07935b0a45	okeey	KANDIDAT GANZKARTE OKEEY=LAUWARM	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.3	1	2	lcheckhedy	c1db6b0a28d5cbb5d3d2	lcheckhe	OPAQUE HOST LCHECKHE=UNBEKANNT + DY=SCHLUSS	seihe es klar und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.3	1	3	qokaly	4a7a6326ac95a8809302	okaly	OPAQUE HOST OKALY=UNBEKANNT	fahre am zweiten Lauf fort	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.3	1	4	solkaiin	2d2e37ccb2dacc53ee5a	olk	OPAQUE HOST OLK=UNBEKANNT + RIGHT AIIN=R-AIIN	durch ein Tuch	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.3	1	5	chckhy	2cc8bb3c2af19607888f	ckhy	KANDIDAT GANZKARTE CKHY=VERBINDUNG	durch die verbundenen Läufe	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.3	1	6	qokaiin	b5fcea1eaed06b2f2291	ok	KANDIDAT HOST OK=ITEM + RIGHT AIIN=R-AIIN	beginne den nächsten abgemessenen Posten	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.4	1	1	qokaiin	b5fcea1eaed06b2f2291	ok	KANDIDAT HOST OK=ITEM + RIGHT AIIN=R-AIIN	beginne den nächsten abgemessenen Posten	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.4	1	2	octheol	a8f891de626fc00028e9	octheol	OPAQUE HOST OCTHEOL=UNBEKANNT	unter derselben Einstellung	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.4	1	3	chkeey	f0db6d30cd34f4cb2a4d	keey	OPAQUE HOST KEEY=UNBEKANNT	das breite Gefäß	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.4	1	4	ldy	04a3877f0fc81b7597c9	l	OPAQUE HOST L=UNBEKANNT + DY=SCHLUSS	ziehe es ab und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.4	1	5	oteey	5d5e0b288cf36864ed9d	eey	OPAQUE HOST EEY=UNBEKANNT + FRAME OT=FORMAL-OT	das bereitete Öl	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.4	1	6	qokal	308e8ea2d5d190c498e8	ok	KANDIDAT HOST OK=ITEM + RIGHT AL=R-AL	mische beide Anteile zusammen	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.4	1	7	sheckhy	c1913ec4ff84148da6d3	eckhy	OPAQUE HOST ECKHY=UNBEKANNT	über der örtlich bezeichneten Stelle	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.4	1	8	qoky	276a7c2d74d1143446f4	oky	KANDIDAT GANZKARTE OKY=NUTZE	Die aktive Portion verwenden	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.7	1	1	dshedy	cbb42a4fe68068325d6b	she	OPAQUE HOST SHE=UNBEKANNT + DY=SCHLUSS	gib sauberes Wasser hinzu und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.7	1	2	sotaiin	54d0e228ca346110af05	ot	OPAQUE HOST OT=UNBEKANNT + RIGHT AIIN=R-AIIN	für dieselbe Dauer wie zuvor	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.7	1	3	qokar	3ae9a121ba0045b913e8	ok	KANDIDAT HOST OK=ITEM + RIGHT AR=R-AR	über der örtlich bezeichneten Stelle	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.7	1	4	shedy	bc4f1f5c006c74a4d26d	e	KANDIDAT HOST E=BIS + DY=SCHLUSS	lasse es bis zur Bereitschaft stehen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.7	1	5	solshedy	daa1347f456415fe8737	olshe	OPAQUE HOST OLSHE=UNBEKANNT + DY=SCHLUSS	halte es warm und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.7	1	6	qokeey	0275fbf14e07935b0a45	okeey	KANDIDAT GANZKARTE OKEEY=LAUWARM	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.7	1	7	qoky	276a7c2d74d1143446f4	oky	KANDIDAT GANZKARTE OKY=NUTZE	Die aktive Portion verwenden	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.7	1	8	ls	5eff216ba51fbfb21f22	ls	OPAQUE HOST LS=UNBEKANNT	die erste Öffnung	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.7	1	9	cheey	b5df9126607030b95175	ey	KANDIDAT GANZKARTE EY=FERTIG	Bis die Flüssigkeit klar abläuft	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.19	1	1	okain	1645e612504fcef59ced	ok	KANDIDAT HOST OK=ITEM + RIGHT AIN=R-AIN	gib einen abgemessenen Anteil in das Gefäß	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.19	1	2	char	4d4559019a961b834aa1	ar	OPAQUE HOST AR=UNBEKANNT	Daraus, aus demselben Ansatz	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.19	1	3	okain	1645e612504fcef59ced	ok	KANDIDAT HOST OK=ITEM + RIGHT AIN=R-AIN	gib einen abgemessenen Anteil in das Gefäß	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.19	1	4	qokeedy	7d25241b0e56c836372a	okee	OPAQUE HOST OKEE=UNBEKANNT + DY=SCHLUSS	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.19	1	5	lchy	0ab57b7166de99db3a55	lchy	OPAQUE HOST LCHY=UNBEKANNT	ziehe die klare Flüssigkeit ab	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.23	1	1	cheey	b5df9126607030b95175	ey	KANDIDAT GANZKARTE EY=FERTIG	Bis die Flüssigkeit klar abläuft	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.23	1	2	qcthey	6b89d6dd70635bc60fe0	cthey	OPAQUE HOST CTHEY=UNBEKANNT	unter derselben Einstellung	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.23	1	3	qokeey	0275fbf14e07935b0a45	okeey	KANDIDAT GANZKARTE OKEEY=LAUWARM	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.23	1	4	lcheey	5fca8fc3dee57e1d8c1f	lcheey	OPAQUE HOST LCHEEY=UNBEKANNT	der eingetauchte Teil	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.23	1	5	daiin	2f1c5e56e8f0ff459065	aiin	KANDIDAT GANZKARTE AIIN=MASS	Ein vorgeschriebenes Maß	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.23	1	6	chey	b921a237be883a820352	y	OPAQUE HOST Y=UNBEKANNT	Diese aktive Portion	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.23	1	7	qokeeedy	d25110e0d8488927278f	okeee	OPAQUE HOST OKEEE=UNBEKANNT + DY=SCHLUSS	tauche vollständig ein und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.23	1	8	lchedy	de7321bface5628e35d6	lche	KANDIDAT GANZKARTE LCHE=ABLASS + DY=SCHLUSS	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.23	1	9	lar	29e0eb222ef2fb99523a	l	OPAQUE HOST L=UNBEKANNT + RIGHT AR=R-AR	schließe den unteren Ablauf	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.26	1	1	tshey	d4a31dbcf1ed6d9e5aa9	shey	OPAQUE HOST SHEY=UNBEKANNT	beginne die Spülung	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.26	1	2	qokeedy	7d25241b0e56c836372a	okee	OPAQUE HOST OKEE=UNBEKANNT + DY=SCHLUSS	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.26	1	3	cheal	dd0ecaf5e27d81befffc	al	KANDIDAT HOST AL=ZU	An die bezeichnete Zielstelle führen	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.26	1	4	lchedar	0f15effeca7ab10bb026	lched	OPAQUE HOST LCHED=UNBEKANNT + RIGHT AR=R-AR	kühles Wasser	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.26	1	5	ches	db729b598e89e11452e0	s	OPAQUE HOST S=UNBEKANNT	zu gleichen Anteilen	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.26	1	6	aiin	2f1c5e56e8f0ff459065	aiin	KANDIDAT GANZKARTE AIIN=MASS	Ein vorgeschriebenes Maß	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.26	1	7	oteey	5d5e0b288cf36864ed9d	eey	OPAQUE HOST EEY=UNBEKANNT + FRAME OT=FORMAL-OT	das bereitete Öl	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.26	1	8	qokaiin	b5fcea1eaed06b2f2291	ok	KANDIDAT HOST OK=ITEM + RIGHT AIIN=R-AIIN	beginne den nächsten abgemessenen Posten	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.26	1	9	okey	08bd5ca0c2ad137a056d	okey	OPAQUE HOST OKEY=UNBEKANNT	warmes Wasser	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.27	1	1	pchedy	65df3cd9e59060042d47	pche	OPAQUE HOST PCHE=UNBEKANNT + DY=SCHLUSS	ziehe es ab und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.27	1	2	rsheal	98bdc4244c84cbef3321	rshe	OPAQUE HOST RSHE=UNBEKANNT + RIGHT AL=R-AL	gieße das erwärmte Wasser ein	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
