page	locus	record	event_index	surface	joint_tuple_id	page_host	executable_atomic_formula	generic_argument_completion_German	source_semantic_gloss
f81v	f81v.27	1	4	tedy	bc4f1f5c006c74a4d26d	e	CLOSE(UNKNOWN_HOST[E])	<unbekannter Kartenwert E>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f81v	f81v.27	1	5	cheky	d904bf7b044dd3922781	ky	UNKNOWN_HOST[KY]	<unbekannter Kartenwert KY>	UNASSIGNED
f81v	f81v.27	1	6	shckhedy	d68bc8de3bcee09db23c	ckhe	CLOSE(UNKNOWN_HOST[CKHE])	<unbekannter Kartenwert CKHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f81v	f81v.27	1	7	chal	dd0ecaf5e27d81befffc	al	UNKNOWN_HOST[AL]	<unbekannter Kartenwert AL>	UNASSIGNED
f82r	f82r.2	1	1	dchedy	259b2b3b0bf859882e2c	che	CLOSE(UNKNOWN_HOST[CHE])	<unbekannter Kartenwert CHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f82r	f82r.2	1	2	qolchedy	28ffbc88b97772a75f1e	olche	CLOSE(UNKNOWN_HOST[OLCHE])	<unbekannter Kartenwert OLCHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f82r	f82r.2	1	3	qokain	1645e612504fcef59ced	ok	SET(<ARG_AIN>)	SETZE <formal ausgewiesenes, inhaltlich unbekanntes Argument>	UNASSIGNED
f82r	f82r.2	1	4	dy	b921a237be883a820352	y	UNKNOWN_HOST[Y]	<unbekannter Kartenwert Y>	UNASSIGNED
f82r	f82r.2	1	5	qokeedy	7d25241b0e56c836372a	okee	CLOSE(UNKNOWN_HOST[OKEE])	<unbekannter Kartenwert OKEE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f82r	f82r.2	1	6	qokal	308e8ea2d5d190c498e8	ok	SET(<ARG_AL>)	SETZE <formal ausgewiesenes, inhaltlich unbekanntes Argument>	UNASSIGNED
f82r	f82r.2	1	7	lcheckhy	f329f2051370174e9a38	lcheckhy	UNKNOWN_HOST[LCHECKHY]	<unbekannter Kartenwert LCHECKHY>	UNASSIGNED
f82r	f82r.2	1	8	lched	ba8142680851f24c9ff2	lched	UNKNOWN_HOST[LCHED]	<unbekannter Kartenwert LCHED>	UNASSIGNED
f82r	f82r.3	1	1	qokeey	0275fbf14e07935b0a45	okeey	UNKNOWN_HOST[OKEEY]	<unbekannter Kartenwert OKEEY>	UNASSIGNED
f82r	f82r.3	1	2	lcheckhedy	c1db6b0a28d5cbb5d3d2	lcheckhe	CLOSE(UNKNOWN_HOST[LCHECKHE])	<unbekannter Kartenwert LCHECKHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f82r	f82r.3	1	3	qokaly	4a7a6326ac95a8809302	okaly	UNKNOWN_HOST[OKALY]	<unbekannter Kartenwert OKALY>	UNASSIGNED
f82r	f82r.3	1	4	solkaiin	2d2e37ccb2dacc53ee5a	olk	UNKNOWN_HOST[OLK] + <ARG_AIIN>	<unbekannter Kartenwert OLK>	UNASSIGNED
f82r	f82r.3	1	5	chckhy	2cc8bb3c2af19607888f	ckhy	UNKNOWN_HOST[CKHY]	<unbekannter Kartenwert CKHY>	UNASSIGNED
f82r	f82r.3	1	6	qokaiin	b5fcea1eaed06b2f2291	ok	SET(<ARG_AIIN>)	SETZE <formal ausgewiesenes, inhaltlich unbekanntes Argument>	UNASSIGNED
f82r	f82r.4	1	1	qokaiin	b5fcea1eaed06b2f2291	ok	SET(<ARG_AIIN>)	SETZE <formal ausgewiesenes, inhaltlich unbekanntes Argument>	UNASSIGNED
f82r	f82r.4	1	2	octheol	a8f891de626fc00028e9	octheol	UNKNOWN_HOST[OCTHEOL]	<unbekannter Kartenwert OCTHEOL>	UNASSIGNED
f82r	f82r.4	1	3	chkeey	f0db6d30cd34f4cb2a4d	keey	UNKNOWN_HOST[KEEY]	<unbekannter Kartenwert KEEY>	UNASSIGNED
f82r	f82r.4	1	4	ldy	04a3877f0fc81b7597c9	l	CLOSE(LINK)	VERKNUEPFE <lokal gegebenen, inhaltlich unbekannten Anschluss>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f82r	f82r.4	1	5	oteey	5d5e0b288cf36864ed9d	eey	FRAME_OT(UNKNOWN_HOST[EEY])	<unbekannter Kartenwert EEY>	UNASSIGNED
f82r	f82r.4	1	6	qokal	308e8ea2d5d190c498e8	ok	SET(<ARG_AL>)	SETZE <formal ausgewiesenes, inhaltlich unbekanntes Argument>	UNASSIGNED
f82r	f82r.4	1	7	sheckhy	c1913ec4ff84148da6d3	eckhy	UNKNOWN_HOST[ECKHY]	<unbekannter Kartenwert ECKHY>	UNASSIGNED
f82r	f82r.4	1	8	qoky	276a7c2d74d1143446f4	oky	UNKNOWN_HOST[OKY]	<unbekannter Kartenwert OKY>	UNASSIGNED
f82r	f82r.7	1	1	dshedy	cbb42a4fe68068325d6b	she	CLOSE(UNKNOWN_HOST[SHE])	<unbekannter Kartenwert SHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f82r	f82r.7	1	2	sotaiin	54d0e228ca346110af05	ot	MARK(<ARG_AIIN>)	MARKIERE <formal ausgewiesenen, inhaltlich unbekannten Bezug>	UNASSIGNED
f82r	f82r.7	1	3	qokar	3ae9a121ba0045b913e8	ok	SET(<ARG_AR>)	SETZE <formal ausgewiesenes, inhaltlich unbekanntes Argument>	UNASSIGNED
f82r	f82r.7	1	4	shedy	bc4f1f5c006c74a4d26d	e	CLOSE(UNKNOWN_HOST[E])	<unbekannter Kartenwert E>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f82r	f82r.7	1	5	solshedy	daa1347f456415fe8737	olshe	CLOSE(UNKNOWN_HOST[OLSHE])	<unbekannter Kartenwert OLSHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f82r	f82r.7	1	6	qokeey	0275fbf14e07935b0a45	okeey	UNKNOWN_HOST[OKEEY]	<unbekannter Kartenwert OKEEY>	UNASSIGNED
f82r	f82r.7	1	7	qoky	276a7c2d74d1143446f4	oky	UNKNOWN_HOST[OKY]	<unbekannter Kartenwert OKY>	UNASSIGNED
f82r	f82r.7	1	8	ls	5eff216ba51fbfb21f22	ls	UNKNOWN_HOST[LS]	<unbekannter Kartenwert LS>	UNASSIGNED
f82r	f82r.7	1	9	cheey	b5df9126607030b95175	ey	UNKNOWN_HOST[EY]	<unbekannter Kartenwert EY>	UNASSIGNED
f82r	f82r.19	1	1	okain	1645e612504fcef59ced	ok	SET(<ARG_AIN>)	SETZE <formal ausgewiesenes, inhaltlich unbekanntes Argument>	UNASSIGNED
f82r	f82r.19	1	2	char	4d4559019a961b834aa1	ar	UNKNOWN_HOST[AR]	<unbekannter Kartenwert AR>	UNASSIGNED
f82r	f82r.19	1	3	okain	1645e612504fcef59ced	ok	SET(<ARG_AIN>)	SETZE <formal ausgewiesenes, inhaltlich unbekanntes Argument>	UNASSIGNED
f82r	f82r.19	1	4	qokeedy	7d25241b0e56c836372a	okee	CLOSE(UNKNOWN_HOST[OKEE])	<unbekannter Kartenwert OKEE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f82r	f82r.19	1	5	lchy	0ab57b7166de99db3a55	lchy	UNKNOWN_HOST[LCHY]	<unbekannter Kartenwert LCHY>	UNASSIGNED
f82r	f82r.23	1	1	cheey	b5df9126607030b95175	ey	UNKNOWN_HOST[EY]	<unbekannter Kartenwert EY>	UNASSIGNED
f82r	f82r.23	1	2	qcthey	6b89d6dd70635bc60fe0	cthey	UNKNOWN_HOST[CTHEY]	<unbekannter Kartenwert CTHEY>	UNASSIGNED
f82r	f82r.23	1	3	qokeey	0275fbf14e07935b0a45	okeey	UNKNOWN_HOST[OKEEY]	<unbekannter Kartenwert OKEEY>	UNASSIGNED
f82r	f82r.23	1	4	lcheey	5fca8fc3dee57e1d8c1f	lcheey	UNKNOWN_HOST[LCHEEY]	<unbekannter Kartenwert LCHEEY>	UNASSIGNED
f82r	f82r.23	1	5	daiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	<unbekannter Kartenwert AIIN>	UNASSIGNED
f82r	f82r.23	1	6	chey	b921a237be883a820352	y	UNKNOWN_HOST[Y]	<unbekannter Kartenwert Y>	UNASSIGNED
f82r	f82r.23	1	7	qokeeedy	d25110e0d8488927278f	okeee	CLOSE(UNKNOWN_HOST[OKEEE])	<unbekannter Kartenwert OKEEE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f82r	f82r.23	1	8	lchedy	de7321bface5628e35d6	lche	CLOSE(UNKNOWN_HOST[LCHE])	<unbekannter Kartenwert LCHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f82r	f82r.23	1	9	lar	29e0eb222ef2fb99523a	l	LINK(<ARG_AR>)	VERKNUEPFE <lokal gegebenen, inhaltlich unbekannten Anschluss>	UNASSIGNED
f82r	f82r.26	1	1	tshey	d4a31dbcf1ed6d9e5aa9	shey	UNKNOWN_HOST[SHEY]	<unbekannter Kartenwert SHEY>	UNASSIGNED
f82r	f82r.26	1	2	qokeedy	7d25241b0e56c836372a	okee	CLOSE(UNKNOWN_HOST[OKEE])	<unbekannter Kartenwert OKEE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f82r	f82r.26	1	3	cheal	dd0ecaf5e27d81befffc	al	UNKNOWN_HOST[AL]	<unbekannter Kartenwert AL>	UNASSIGNED
f82r	f82r.26	1	4	lchedar	0f15effeca7ab10bb026	lched	UNKNOWN_HOST[LCHED] + <ARG_AR>	<unbekannter Kartenwert LCHED>	UNASSIGNED
f82r	f82r.26	1	5	ches	db729b598e89e11452e0	s	UNKNOWN_HOST[S]	<unbekannter Kartenwert S>	UNASSIGNED
f82r	f82r.26	1	6	aiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	<unbekannter Kartenwert AIIN>	UNASSIGNED
f82r	f82r.26	1	7	oteey	5d5e0b288cf36864ed9d	eey	FRAME_OT(UNKNOWN_HOST[EEY])	<unbekannter Kartenwert EEY>	UNASSIGNED
f82r	f82r.26	1	8	qokaiin	b5fcea1eaed06b2f2291	ok	SET(<ARG_AIIN>)	SETZE <formal ausgewiesenes, inhaltlich unbekanntes Argument>	UNASSIGNED
f82r	f82r.26	1	9	okey	08bd5ca0c2ad137a056d	okey	UNKNOWN_HOST[OKEY]	<unbekannter Kartenwert OKEY>	UNASSIGNED
f82r	f82r.27	1	1	pchedy	65df3cd9e59060042d47	pche	CLOSE(UNKNOWN_HOST[PCHE])	<unbekannter Kartenwert PCHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f82r	f82r.27	1	2	rsheal	98bdc4244c84cbef3321	rshe	UNKNOWN_HOST[RSHE] + <ARG_AL>	<unbekannter Kartenwert RSHE>	UNASSIGNED
f82r	f82r.27	1	3	daldy	78b3b3140714da19090d	al	CLOSE(UNKNOWN_HOST[AL])	<unbekannter Kartenwert AL>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f82r	f82r.27	1	4	qokeedy	7d25241b0e56c836372a	okee	CLOSE(UNKNOWN_HOST[OKEE])	<unbekannter Kartenwert OKEE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f82r	f82r.27	1	5	rshedy	7f68f60279efe6b28cd7	rshe	CLOSE(UNKNOWN_HOST[RSHE])	<unbekannter Kartenwert RSHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f82r	f82r.27	1	6	qoteedy	ff178343c18e287ce3b7	ee	CLOSE(FRAME_OT(UNKNOWN_HOST[EE]))	<unbekannter Kartenwert EE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f82r	f82r.27	1	7	qokeedy	7d25241b0e56c836372a	okee	CLOSE(UNKNOWN_HOST[OKEE])	<unbekannter Kartenwert OKEE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f82r	f82r.27	1	8	lochedy	f2af6326898fb5b490a4	loche	CLOSE(UNKNOWN_HOST[LOCHE])	<unbekannter Kartenwert LOCHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.3	1	1	olkeedy	3b70942557b3a40e8030	olkee	CLOSE(UNKNOWN_HOST[OLKEE])	<unbekannter Kartenwert OLKEE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.3	1	2	qotal	90bcf0a9ec0ef56399e6	ot	MARK(<ARG_AL>)	MARKIERE <formal ausgewiesenen, inhaltlich unbekannten Bezug>	UNASSIGNED
f83r	f83r.3	1	3	chkeedy	a84fbe3ad380df345b97	kee	CLOSE(UNKNOWN_HOST[KEE])	<unbekannter Kartenwert KEE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.3	1	4	chey	b921a237be883a820352	y	UNKNOWN_HOST[Y]	<unbekannter Kartenwert Y>	UNASSIGNED
f83r	f83r.3	1	5	daiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	<unbekannter Kartenwert AIIN>	UNASSIGNED
f83r	f83r.3	1	6	chey	b921a237be883a820352	y	UNKNOWN_HOST[Y]	<unbekannter Kartenwert Y>	UNASSIGNED
f83r	f83r.3	1	7	lchedy	de7321bface5628e35d6	lche	CLOSE(UNKNOWN_HOST[LCHE])	<unbekannter Kartenwert LCHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.3	1	8	qokaiin	b5fcea1eaed06b2f2291	ok	SET(<ARG_AIIN>)	SETZE <formal ausgewiesenes, inhaltlich unbekanntes Argument>	UNASSIGNED
f83r	f83r.3	1	9	qotal	90bcf0a9ec0ef56399e6	ot	MARK(<ARG_AL>)	MARKIERE <formal ausgewiesenen, inhaltlich unbekannten Bezug>	UNASSIGNED
f83r	f83r.3	1	10	dar	4d4559019a961b834aa1	ar	UNKNOWN_HOST[AR]	<unbekannter Kartenwert AR>	UNASSIGNED
f83r	f83r.6	1	1	schedy	259b2b3b0bf859882e2c	che	CLOSE(UNKNOWN_HOST[CHE])	<unbekannter Kartenwert CHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.6	1	2	chedchy	5e8441397e7c0faf042b	chy	VARIANT_D(UNKNOWN_HOST[CHY])	<unbekannter Kartenwert CHY>	UNASSIGNED
f83r	f83r.6	1	3	qokal	308e8ea2d5d190c498e8	ok	SET(<ARG_AL>)	SETZE <formal ausgewiesenes, inhaltlich unbekanntes Argument>	UNASSIGNED
f83r	f83r.6	1	4	olchedy	28ffbc88b97772a75f1e	olche	CLOSE(UNKNOWN_HOST[OLCHE])	<unbekannter Kartenwert OLCHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.6	1	5	qokaiin	b5fcea1eaed06b2f2291	ok	SET(<ARG_AIIN>)	SETZE <formal ausgewiesenes, inhaltlich unbekanntes Argument>	UNASSIGNED
f83r	f83r.6	1	6	chedy	6f7ff8287eddf4da9fdb	y	VARIANT_D(UNKNOWN_HOST[Y])	<unbekannter Kartenwert Y>	UNASSIGNED
f83r	f83r.6	1	7	qokeedy	7d25241b0e56c836372a	okee	CLOSE(UNKNOWN_HOST[OKEE])	<unbekannter Kartenwert OKEE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.6	1	8	lchedy	de7321bface5628e35d6	lche	CLOSE(UNKNOWN_HOST[LCHE])	<unbekannter Kartenwert LCHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.6	1	9	qoky	276a7c2d74d1143446f4	oky	UNKNOWN_HOST[OKY]	<unbekannter Kartenwert OKY>	UNASSIGNED
f83r	f83r.8	1	1	pchedal	ba540da978ea132f6da5	pched	UNKNOWN_HOST[PCHED] + <ARG_AL>	<unbekannter Kartenwert PCHED>	UNASSIGNED
f83r	f83r.8	1	2	otedy	c45ebac60774620561e2	e	CLOSE(FRAME_OT(UNKNOWN_HOST[E]))	<unbekannter Kartenwert E>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.8	1	3	shecthedchy	348e81ba084c5acdb32b	ecthedchy	UNKNOWN_HOST[ECTHEDCHY]	<unbekannter Kartenwert ECTHEDCHY>	UNASSIGNED
f83r	f83r.8	1	4	qoky	276a7c2d74d1143446f4	oky	UNKNOWN_HOST[OKY]	<unbekannter Kartenwert OKY>	UNASSIGNED
f83r	f83r.8	1	5	chedy	6f7ff8287eddf4da9fdb	y	VARIANT_D(UNKNOWN_HOST[Y])	<unbekannter Kartenwert Y>	UNASSIGNED
f83r	f83r.8	1	6	chary	0bdc8b6db811b4e67a63	ary	UNKNOWN_HOST[ARY]	<unbekannter Kartenwert ARY>	UNASSIGNED
f83r	f83r.11	1	1	sor	7a4bb8136330ee4e6e56	or	UNKNOWN_HOST[OR]	<unbekannter Kartenwert OR>	UNASSIGNED
f83r	f83r.11	1	2	shedy	bc4f1f5c006c74a4d26d	e	CLOSE(UNKNOWN_HOST[E])	<unbekannter Kartenwert E>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.11	1	3	qokaiin	b5fcea1eaed06b2f2291	ok	SET(<ARG_AIIN>)	SETZE <formal ausgewiesenes, inhaltlich unbekanntes Argument>	UNASSIGNED
f83r	f83r.11	1	4	chkain	9da1b6ac2c929daea697	k	UNKNOWN_HOST[K] + <ARG_AIN>	<unbekannter Kartenwert K>	UNASSIGNED
f83r	f83r.11	1	5	shcthey	6b89d6dd70635bc60fe0	cthey	UNKNOWN_HOST[CTHEY]	<unbekannter Kartenwert CTHEY>	UNASSIGNED
f83r	f83r.11	1	6	qokedy	7db18b2f0fb7ed0fcfd3	oke	CLOSE(UNKNOWN_HOST[OKE])	<unbekannter Kartenwert OKE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.11	1	7	okair	7d2404c835b10a2c06af	ok	SET(<ARG_AIR>)	SETZE <formal ausgewiesenes, inhaltlich unbekanntes Argument>	UNASSIGNED
f83r	f83r.11	1	8	sheedy	03626ca94cb17800d767	ee	CLOSE(UNKNOWN_HOST[EE])	<unbekannter Kartenwert EE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.11	1	9	lchedy	de7321bface5628e35d6	lche	CLOSE(UNKNOWN_HOST[LCHE])	<unbekannter Kartenwert LCHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.11	1	10	lo	2b7fa918d1b2f5c656e3	lo	UNKNOWN_HOST[LO]	<unbekannter Kartenwert LO>	UNASSIGNED
f83r	f83r.14	1	1	qokchedy	07913ef9b1fb773cd325	okche	CLOSE(UNKNOWN_HOST[OKCHE])	<unbekannter Kartenwert OKCHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.14	1	2	qokeedy	7d25241b0e56c836372a	okee	CLOSE(UNKNOWN_HOST[OKEE])	<unbekannter Kartenwert OKEE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.14	1	3	shedy	bc4f1f5c006c74a4d26d	e	CLOSE(UNKNOWN_HOST[E])	<unbekannter Kartenwert E>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.14	1	4	qokshedy	db167f8e9b53eefb58f8	okshe	CLOSE(UNKNOWN_HOST[OKSHE])	<unbekannter Kartenwert OKSHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.14	1	5	dal	dd0ecaf5e27d81befffc	al	UNKNOWN_HOST[AL]	<unbekannter Kartenwert AL>	UNASSIGNED
f83r	f83r.14	1	6	lchedy	de7321bface5628e35d6	lche	CLOSE(UNKNOWN_HOST[LCHE])	<unbekannter Kartenwert LCHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.14	1	7	qokaiin	b5fcea1eaed06b2f2291	ok	SET(<ARG_AIIN>)	SETZE <formal ausgewiesenes, inhaltlich unbekanntes Argument>	UNASSIGNED
f83r	f83r.14	1	8	shcthy	e0b630cb1b5df5e7105b	cthy	UNKNOWN_HOST[CTHY]	<unbekannter Kartenwert CTHY>	UNASSIGNED
f83r	f83r.14	1	9	dal	dd0ecaf5e27d81befffc	al	UNKNOWN_HOST[AL]	<unbekannter Kartenwert AL>	UNASSIGNED
f83r	f83r.14	1	10	sy	b921a237be883a820352	y	UNKNOWN_HOST[Y]	<unbekannter Kartenwert Y>	UNASSIGNED
f83r	f83r.15	1	1	saiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	<unbekannter Kartenwert AIIN>	UNASSIGNED
f83r	f83r.15	1	2	shedal	abb23e5e6936b4147f76	ed	UNKNOWN_HOST[ED] + <ARG_AL>	<unbekannter Kartenwert ED>	UNASSIGNED
f83r	f83r.15	1	3	shecthy	cb57b696b815fdef9cb7	ecthy	UNKNOWN_HOST[ECTHY]	<unbekannter Kartenwert ECTHY>	UNASSIGNED
f83r	f83r.15	1	4	chey	b921a237be883a820352	y	UNKNOWN_HOST[Y]	<unbekannter Kartenwert Y>	UNASSIGNED
f83r	f83r.15	1	5	tal	dd0ecaf5e27d81befffc	al	UNKNOWN_HOST[AL]	<unbekannter Kartenwert AL>	UNASSIGNED
f83r	f83r.15	1	6	shcthy	e0b630cb1b5df5e7105b	cthy	UNKNOWN_HOST[CTHY]	<unbekannter Kartenwert CTHY>	UNASSIGNED
f83r	f83r.15	1	7	dalchdy	2bc2ed2630dbdaaa6b59	alch	CLOSE(UNKNOWN_HOST[ALCH])	<unbekannter Kartenwert ALCH>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.15	1	8	qotchedy	4de12cf322dfb76ded1e	che	CLOSE(FRAME_OT(UNKNOWN_HOST[CHE]))	<unbekannter Kartenwert CHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.15	1	9	lchedy	de7321bface5628e35d6	lche	CLOSE(UNKNOWN_HOST[LCHE])	<unbekannter Kartenwert LCHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.16	1	1	tchedy	259b2b3b0bf859882e2c	che	CLOSE(UNKNOWN_HOST[CHE])	<unbekannter Kartenwert CHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.16	1	2	qokchdy	87411f84689b4f93a303	okch	CLOSE(UNKNOWN_HOST[OKCH])	<unbekannter Kartenwert OKCH>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.16	1	3	cheedar	342c3f0777337648f4b3	ed	UNKNOWN_HOST[ED] + <ARG_AR>	<unbekannter Kartenwert ED>	UNASSIGNED
f83r	f83r.16	1	4	chldaiin	d72f71baff01cd0a0406	ld	UNKNOWN_HOST[LD] + <ARG_AIIN>	<unbekannter Kartenwert LD>	UNASSIGNED
f83r	f83r.16	1	5	chedy	6f7ff8287eddf4da9fdb	y	VARIANT_D(UNKNOWN_HOST[Y])	<unbekannter Kartenwert Y>	UNASSIGNED
f83r	f83r.16	1	6	qokain	1645e612504fcef59ced	ok	SET(<ARG_AIN>)	SETZE <formal ausgewiesenes, inhaltlich unbekanntes Argument>	UNASSIGNED
f83r	f83r.16	1	7	checthy	e0b630cb1b5df5e7105b	cthy	UNKNOWN_HOST[CTHY]	<unbekannter Kartenwert CTHY>	UNASSIGNED
f83r	f83r.16	1	8	chealror	d788d8d72d41b25a3c71	alror	UNKNOWN_HOST[ALROR]	<unbekannter Kartenwert ALROR>	UNASSIGNED
f83r	f83r.20	1	1	solkeedy	3b70942557b3a40e8030	olkee	CLOSE(UNKNOWN_HOST[OLKEE])	<unbekannter Kartenwert OLKEE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.20	1	2	qoteedy	ff178343c18e287ce3b7	ee	CLOSE(FRAME_OT(UNKNOWN_HOST[EE]))	<unbekannter Kartenwert EE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.20	1	3	qokeey	0275fbf14e07935b0a45	okeey	UNKNOWN_HOST[OKEEY]	<unbekannter Kartenwert OKEEY>	UNASSIGNED
f83r	f83r.20	1	4	qokedy	7db18b2f0fb7ed0fcfd3	oke	CLOSE(UNKNOWN_HOST[OKE])	<unbekannter Kartenwert OKE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.20	1	5	sol	dcda95c81a5460feb191	l	FRAME_O(LINK)	VERKNUEPFE <lokal gegebenen, inhaltlich unbekannten Anschluss>	UNASSIGNED
f83r	f83r.20	1	6	cheeety	9247e38d29c79a0d2fa5	eety	UNKNOWN_HOST[EETY]	<unbekannter Kartenwert EETY>	UNASSIGNED
f83r	f83r.20	1	7	qokedy	7db18b2f0fb7ed0fcfd3	oke	CLOSE(UNKNOWN_HOST[OKE])	<unbekannter Kartenwert OKE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.20	1	8	qoky	276a7c2d74d1143446f4	oky	UNKNOWN_HOST[OKY]	<unbekannter Kartenwert OKY>	UNASSIGNED
f83r	f83r.20	1	9	saiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	<unbekannter Kartenwert AIIN>	UNASSIGNED
f83r	f83r.22	1	1	schedair	b154ff779abe5f196c80	ched	UNKNOWN_HOST[CHED] + <ARG_AIR>	<unbekannter Kartenwert CHED>	UNASSIGNED
f83r	f83r.22	1	2	otchedy	4de12cf322dfb76ded1e	che	CLOSE(FRAME_OT(UNKNOWN_HOST[CHE]))	<unbekannter Kartenwert CHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.22	1	3	qokeedy	7d25241b0e56c836372a	okee	CLOSE(UNKNOWN_HOST[OKEE])	<unbekannter Kartenwert OKEE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.22	1	4	chedain	d784b2abcaf1a3703de2	d	UNKNOWN_HOST[D] + <ARG_AIN>	<unbekannter Kartenwert D>	UNASSIGNED
f83r	f83r.22	1	5	chedy	6f7ff8287eddf4da9fdb	y	VARIANT_D(UNKNOWN_HOST[Y])	<unbekannter Kartenwert Y>	UNASSIGNED
f83r	f83r.22	1	6	qotedaiin	1779decef17481ec2853	ed	FRAME_OT(UNKNOWN_HOST[ED] + <ARG_AIIN>)	<unbekannter Kartenwert ED>	UNASSIGNED
f83r	f83r.22	1	7	otaiin	54d0e228ca346110af05	ot	MARK(<ARG_AIIN>)	MARKIERE <formal ausgewiesenen, inhaltlich unbekannten Bezug>	UNASSIGNED
f83r	f83r.22	1	8	otedy	c45ebac60774620561e2	e	CLOSE(FRAME_OT(UNKNOWN_HOST[E]))	<unbekannter Kartenwert E>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.22	1	9	ldy	04a3877f0fc81b7597c9	l	CLOSE(LINK)	VERKNUEPFE <lokal gegebenen, inhaltlich unbekannten Anschluss>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.24	1	1	soiiin	2c82523794dcb7d2b343	oiiin	UNKNOWN_HOST[OIIIN]	<unbekannter Kartenwert OIIIN>	UNASSIGNED
f83r	f83r.24	1	2	checthy	e0b630cb1b5df5e7105b	cthy	UNKNOWN_HOST[CTHY]	<unbekannter Kartenwert CTHY>	UNASSIGNED
f83r	f83r.24	1	3	chety	80ebbbbf238eee9f0aef	ty	UNKNOWN_HOST[TY]	<unbekannter Kartenwert TY>	UNASSIGNED
