world	source_state_hit_gain	factorial_hit_gain	max_two_hit_gain
1579	-1	8	8
1580	-1	6	6
1581	0	4	4
1582	0	4	4
1583	0	4	4
1584	0	6	6
1585	0	11	11
1586	0	7	7
1587	0	6	6
1588	1	8	8
1589	0	4	4
1590	0	6	6
1591	-1	6	6
1592	0	6	6
1593	0	4	4
1594	-1	6	6
1595	-1	-1	-1
1596	0	10	10
1597	0	4	4
1598	-1	7	7
1599	0	3	3
1600	0	10	10
1601	-1	3	3
1602	0	6	6
1603	0	3	3
1604	0	8	8
1605	-1	5	5
1606	0	7	7
1607	-1	3	3
1608	0	3	3
1609	0	7	7
1610	0	7	7
1611	0	3	3
1612	-1	5	5
1613	0	1	1
1614	-1	3	3
1615	0	8	8
1616	0	1	1
1617	-1	6	6
1618	-1	4	4
1619	0	5	5
1620	0	-1	0
1621	0	12	12
1622	1	5	5
1623	0	8	8
1624	0	6	6
1625	1	10	10
1626	0	1	1
1627	0	5	5
1628	0	6	6
1629	0	6	6
1630	0	2	2
1631	0	3	3
1632	0	3	3
1633	0	8	8
1634	-1	2	2
1635	0	4	4
1636	-1	7	7
1637	-1	1	1
1638	0	2	2
1639	-1	7	7
1640	0	8	8
1641	0	9	9
1642	-1	10	10
1643	0	5	5
1644	0	5	5
1645	0	9	9
1646	0	4	4
1647	-1	3	3
1648	-1	8	8
1649	0	9	9
1650	0	5	5
1651	-1	4	4
1652	0	7	7
1653	-1	7	7
1654	0	4	4
1655	0	9	9
1656	0	5	5
1657	0	2	2
1658	0	4	4
1659	-1	3	3
1660	-1	0	0
1661	0	4	4
1662	-1	5	5
1663	0	6	6
1664	0	3	3
1665	0	3	3
1666	-1	5	5
1667	0	9	9
1668	0	4	4
1669	-1	11	11
1670	0	5	5
1671	-1	6	6
1672	0	4	4
1673	0	4	4
1674	0	8	8
1675	-2	8	8
1676	0	11	11
1677	-1	11	11
1678	0	5	5
1679	0	5	5
1680	-2	9	9
1681	0	7	7
1682	-1	8	8
1683	0	8	8
1684	0	5	5
1685	0	7	7
1686	0	9	9
1687	-1	3	3
1688	-1	4	4
1689	-1	4	4
1690	1	5	5
1691	-1	7	7
1692	0	-1	0
1693	0	9	9
1694	0	9	9
1695	0	8	8
1696	0	9	9
1697	-1	3	3
1698	-1	7	7
1699	0	8	8
1700	0	10	10
1701	0	6	6
1702	0	6	6
1703	-1	5	5
1704	0	5	5
1705	0	6	6
1706	0	4	4
1707	0	5	5
1708	0	6	6
1709	0	7	7
1710	0	8	8
1711	-2	10	10
1712	-2	6	6
1713	0	7	7
1714	0	4	4
1715	-2	3	3
1716	0	2	2
1717	0	7	7
1718	0	3	3
1719	0	3	3
1720	-1	10	10
1721	-2	5	5
1722	-2	8	8
1723	0	7	7
1724	1	7	7
1725	-1	1	1
1726	0	3	3
1727	0	8	8
1728	0	8	8
1729	0	5	5
1730	0	4	4
1731	-1	5	5
1732	0	5	5
1733	0	9	9
1734	-1	5	5
1735	-1	2	2
1736	-1	6	6
1737	-1	-2	-1
1738	0	7	7
1739	-2	4	4
1740	0	9	9
1741	0	2	2
1742	-1	10	10
1743	0	4	4
1744	1	5	5
1745	-1	5	5
1746	0	8	8
1747	-1	7	7
1748	-2	3	3
1749	-1	6	6
1750	-2	6	6
1751	-2	8	8
1752	0	6	6
1753	0	4	4
1754	0	10	10
1755	0	4	4
1756	0	10	10
1757	-1	2	2
1758	-1	3	3
1759	0	3	3
1760	-1	4	4
1761	0	2	2
1762	-1	3	3
1763	0	8	8
1764	-1	2	2
1765	-1	1	1
1766	0	3	3
1767	0	5	5
1768	-1	4	4
1769	0	7	7
1770	0	7	7
1771	0	6	6
1772	-1	5	5
1773	-1	5	5
1774	-1	6	6
1775	0	5	5
1776	-1	3	3
1777	0	4	4
1778	0	5	5
1779	-1	8	8
1780	0	4	4
1781	0	6	6
1782	0	8	8
1783	0	6	6
1784	0	1	1
1785	-1	4	4
1786	-2	0	0
1787	-1	8	8
1788	0	8	8
1789	0	4	4
1790	0	5	5
1791	0	3	3
1792	1	5	5
1793	-1	2	2
1794	-1	8	8
1795	-1	7	7
1796	0	10	10
1797	-2	7	7
1798	-1	6	6
1799	-1	6	6
1800	-1	5	5
1801	0	7	7
1802	-1	1	1
1803	0	3	3
1804	-2	10	10
1805	-1	8	8
1806	0	6	6
1807	-1	7	7
1808	0	9	9
1809	-1	4	4
1810	-1	9	9
1811	-1	8	8
1812	0	9	9
1813	-2	6	6
1814	0	7	7
1815	-1	7	7
1816	0	6	6
1817	0	6	6
1818	-1	7	7
1819	-2	6	6
1820	-2	7	7
1821	0	5	5
1822	0	6	6
1823	-1	4	4
1824	0	5	5
1825	0	3	3
1826	0	3	3
1827	-1	1	1
1828	-1	4	4
1829	-1	7	7
1830	0	5	5
1831	0	4	4
1832	0	6	6
1833	-1	3	3
1834	0	4	4
1835	-1	4	4
1836	0	6	6
1837	-1	4	4
1838	0	8	8
1839	0	5	5
1840	0	2	2
1841	-1	5	5
1842	-1	3	3
1843	0	6	6
1844	-1	0	0
1845	-1	5	5
1846	0	6	6
1847	0	5	5
1848	0	6	6
1849	0	4	4
1850	-1	5	5
1851	0	2	2
1852	-1	4	4
1853	0	7	7
1854	0	9	9
1855	0	5	5
1856	0	8	8
1857	0	7	7
1858	0	9	9
1859	0	6	6
1860	-1	2	2
1861	0	7	7
1862	-1	8	8
1863	1	6	6
1864	0	7	7
1865	0	6	6
1866	-1	5	5
1867	-2	8	8
1868	0	5	5
1869	-2	8	8
1870	0	7	7
1871	0	11	11
1872	-1	4	4
1873	0	2	2
1874	0	5	5
1875	0	6	6
1876	-1	6	6
1877	0	6	6
1878	0	9	9
1879	0	4	4
1880	0	6	6
1881	0	8	8
1882	-1	6	6
1883	0	4	4
1884	0	12	12
1885	-1	4	4
1886	-1	5	5
1887	0	9	9
1888	-1	7	7
1889	0	5	5
1890	0	5	5
1891	-2	1	1
1892	0	5	5
1893	0	4	4
1894	0	4	4
1895	0	7	7
1896	-2	7	7
1897	-2	7	7
1898	-1	7	7
1899	0	3	3
1900	-1	3	3
1901	-1	0	0
1902	0	7	7
1903	-1	5	5
1904	-1	6	6
1905	0	5	5
1906	0	5	5
1907	-1	-1	-1
1908	-1	3	3
1909	0	9	9
1910	0	5	5
1911	-1	2	2
1912	0	9	9
1913	0	8	8
1914	-1	4	4
1915	-1	8	8
1916	0	7	7
1917	0	7	7
1918	0	4	4
1919	0	8	8
1920	-1	2	2
1921	0	5	5
1922	-1	7	7
1923	0	8	8
1924	-1	3	3
1925	-1	3	3
1926	-1	9	9
1927	0	6	6
1928	0	3	3
1929	-2	9	9
1930	0	5	5
1931	-1	10	10
1932	-2	1	1
1933	-1	2	2
1934	0	3	3
1935	0	6	6
1936	0	4	4
1937	-1	7	7
1938	0	8	8
1939	-1	7	7
1940	0	6	6
1941	-1	3	3
1942	-1	6	6
1943	1	6	6
1944	0	4	4
1945	-1	8	8
1946	0	5	5
1947	0	7	7
1948	0	4	4
1949	0	9	9
1950	-1	6	6
1951	0	8	8
1952	0	6	6
1953	0	6	6
1954	-1	4	4
1955	0	5	5
1956	-1	8	8
1957	0	4	4
1958	-1	4	4
1959	0	6	6
1960	-1	6	6
1961	0	8	8
1962	0	8	8
1963	-1	5	5
1964	-1	7	7
1965	-1	3	3
1966	-1	3	3
1967	0	6	6
1968	-1	3	3
1969	0	6	6
1970	0	4	4
1971	0	8	8
1972	-1	7	7
1973	0	9	9
1974	-1	5	5
1975	0	3	3
1976	0	7	7
1977	1	7	7
1978	-1	6	6
1979	0	4	4
1980	0	5	5
1981	0	11	11
1982	-1	4	4
1983	0	4	4
1984	-1	9	9
1985	-2	1	1
1986	0	2	2
1987	1	5	5
1988	-1	7	7
1989	-1	6	6
1990	-1	9	9
1991	0	8	8
1992	0	5	5
1993	0	11	11
1994	0	4	4
1995	0	2	2
1996	-2	2	2
1997	0	6	6
1998	-1	7	7
1999	-1	4	4
2000	0	4	4
2001	-1	4	4
2002	-1	5	5
2003	0	3	3
2004	0	8	8
2005	-3	5	5
2006	0	9	9
2007	-2	8	8
2008	-2	4	4
2009	0	7	7
2010	-1	7	7
2011	0	1	1
2012	0	8	8
2013	0	5	5
2014	-1	4	4
2015	-1	7	7
2016	0	7	7
2017	-1	5	5
2018	0	5	5
2019	-2	0	0
2020	0	9	9
2021	-1	6	6
2022	0	4	4
2023	0	3	3
2024	0	2	2
2025	-1	10	10
2026	0	4	4
2027	-1	5	5
2028	-1	7	7
2029	0	9	9
2030	-2	2	2
2031	0	9	9
2032	0	10	10
2033	-2	1	1
2034	-1	4	4
2035	0	4	4
2036	0	8	8
2037	-2	9	9
2038	-1	3	3
2039	0	4	4
2040	0	9	9
2041	-1	5	5
2042	0	5	5
2043	-1	6	6
2044	-1	6	6
2045	-1	9	9
2046	0	7	7
2047	0	4	4
2048	0	2	2
2049	-1	8	8
2050	0	7	7
2051	-1	11	11
2052	0	5	5
2053	-1	9	9
2054	0	3	3
2055	0	6	6
2056	0	4	4
2057	0	5	5
2058	0	1	1
2059	0	3	3
2060	-1	8	8
2061	-1	7	7
2062	0	4	4
2063	-1	4	4
2064	0	10	10
2065	0	7	7
2066	-1	9	9
2067	0	4	4
2068	0	4	4
2069	0	5	5
2070	-1	6	6
2071	0	2	2
2072	-1	1	1
2073	0	7	7
2074	0	5	5
2075	-1	9	9
2076	0	11	11
2077	0	6	6
2078	0	1	1
2079	0	7	7
2080	0	3	3
2081	-1	4	4
2082	-1	7	7
2083	-1	4	4
2084	0	5	5
2085	0	7	7
2086	-2	8	8
2087	0	7	7
2088	0	0	0
2089	-1	2	2
2090	0	6	6
2091	0	8	8
2092	-1	8	8
2093	0	7	7
2094	0	4	4
2095	-1	6	6
2096	-3	7	7
2097	-2	5	5
2098	-1	7	7
2099	-2	3	3
2100	0	4	4
2101	1	9	9
2102	1	3	3
2103	0	6	6
2104	0	7	7
2105	-2	5	5
2106	-1	5	5
2107	-1	4	4
2108	-1	6	6
2109	-1	5	5
2110	0	5	5
2111	0	4	4
2112	0	3	3
2113	0	6	6
2114	-1	4	4
2115	0	3	3
2116	-1	3	3
2117	-1	8	8
2118	-1	5	5
2119	-1	10	10
2120	0	3	3
2121	0	4	4
2122	-1	7	7
2123	0	8	8
2124	-1	5	5
2125	0	4	4
2126	0	6	6
2127	-1	5	5
2128	0	7	7
2129	0	6	6
2130	0	4	4
2131	0	7	7
2132	-1	5	5
2133	0	2	2
2134	0	4	4
2135	0	4	4
2136	0	10	10
2137	0	3	3
2138	0	5	5
2139	0	6	6
2140	0	6	6
2141	0	1	1
2142	0	7	7
2143	-1	2	2
2144	0	4	4
2145	-1	5	5
2146	-1	4	4
2147	-1	11	11
2148	0	1	1
2149	-1	8	8
2150	0	8	8
2151	0	1	1
2152	0	8	8
2153	0	6	6
2154	-1	5	5
2155	-1	7	7
2156	0	6	6
2157	-1	3	3
2158	0	10	10
2159	-1	3	3
2160	0	7	7
2161	0	4	4
2162	0	4	4
2163	0	4	4
2164	-2	5	5
2165	0	8	8
2166	-1	-1	-1
2167	0	8	8
2168	0	2	2
2169	-1	8	8
2170	0	7	7
2171	-2	6	6
2172	0	13	13
2173	0	5	5
2174	-1	8	8
2175	0	7	7
2176	-2	8	8
2177	-1	3	3
2178	0	7	7
2179	-2	5	5
2180	0	6	6
2181	-1	5	5
2182	0	2	2
2183	1	4	4
2184	0	7	7
2185	-1	4	4
2186	0	3	3
2187	-1	5	5
2188	-1	1	1
2189	0	9	9
2190	0	12	12
2191	0	4	4
2192	0	5	5
2193	0	5	5
2194	-1	6	6
2195	-2	8	8
2196	0	7	7
2197	0	2	2
2198	0	9	9
2199	1	10	10
2200	-2	4	4
2201	-1	2	2
2202	-1	10	10
2203	-1	4	4
2204	0	6	6
2205	-2	5	5
2206	0	1	1
2207	-1	7	7
2208	0	6	6
2209	0	6	6
2210	-1	7	7
2211	-1	3	3
2212	0	3	3
2213	0	7	7
2214	-1	6	6
2215	-2	10	10
2216	0	5	5
2217	-1	6	6
2218	-1	10	10
2219	-1	2	2
2220	0	8	8
2221	-1	4	4
2222	0	8	8
2223	0	6	6
2224	0	3	3
2225	0	6	6
2226	-1	4	4
2227	-1	7	7
2228	0	1	1
2229	0	10	10
2230	0	4	4
2231	0	8	8
2232	0	5	5
2233	0	4	4
2234	-1	9	9
2235	0	10	10
2236	-1	4	4
2237	-1	4	4
2238	0	3	3
2239	-1	3	3
2240	0	4	4
2241	0	5	5
2242	0	6	6
2243	0	6	6
2244	0	11	11
2245	-2	8	8
2246	0	-1	0
2247	0	2	2
2248	0	8	8
2249	0	5	5
2250	-2	2	2
2251	0	6	6
2252	0	7	7
2253	0	8	8
2254	0	12	12
2255	0	3	3
2256	-1	2	2
2257	-2	7	7
2258	-1	5	5
2259	0	6	6
2260	-1	8	8
2261	0	7	7
2262	-1	2	2
2263	0	3	3
2264	0	8	8
2265	0	8	8
2266	0	9	9
2267	-1	8	8
2268	0	3	3
2269	-1	5	5
2270	-1	5	5
2271	0	3	3
2272	-1	0	0
2273	0	5	5
2274	0	7	7
2275	0	1	1
2276	-1	4	4
2277	0	9	9
2278	0	4	4
2279	-1	5	5
2280	-2	4	4
2281	0	6	6
2282	-1	8	8
2283	0	7	7
2284	-1	3	3
2285	-1	8	8
2286	0	2	2
2287	-1	3	3
2288	0	2	2
2289	0	8	8
2290	-1	7	7
2291	-1	6	6
2292	-1	4	4
2293	0	4	4
2294	0	1	1
2295	0	5	5
2296	-1	2	2
2297	0	3	3
2298	-1	7	7
2299	-1	5	5
2300	0	9	9
2301	0	3	3
2302	0	4	4
2303	0	9	9
2304	0	6	6
2305	0	8	8
2306	0	5	5
2307	-2	5	5
2308	0	3	3
2309	0	7	7
2310	0	10	10
2311	-1	7	7
2312	0	1	1
2313	-1	7	7
2314	0	8	8
2315	-1	4	4
2316	-2	4	4
2317	-1	5	5
2318	0	9	9
2319	0	8	8
2320	0	6	6
2321	0	7	7
2322	-1	4	4
2323	-1	10	10
2324	0	7	7
2325	0	2	2
2326	0	4	4
2327	-1	-1	-1
2328	0	2	2
2329	0	6	6
2330	0	-2	0
2331	0	2	2
2332	-1	5	5
2333	-1	5	5
2334	-1	5	5
2335	0	0	0
2336	-1	5	5
2337	0	5	5
2338	0	8	8
2339	0	8	8
2340	-1	5	5
2341	0	5	5
2342	-2	4	4
2343	0	2	2
2344	0	9	9
2345	-1	5	5
2346	0	10	10
2347	-1	2	2
2348	0	3	3
2349	-2	1	1
2350	-1	7	7
2351	-1	8	8
2352	0	5	5
2353	0	7	7
2354	0	3	3
2355	0	9	9
2356	0	4	4
2357	-1	6	6
2358	-2	1	1
2359	-1	11	11
2360	0	4	4
2361	0	7	7
2362	-2	5	5
2363	0	4	4
2364	0	8	8
2365	-1	2	2
2366	0	2	2
2367	-1	7	7
2368	-1	1	1
2369	0	4	4
2370	0	8	8
2371	0	5	5
2372	0	6	6
2373	-1	7	7
2374	-1	5	5
2375	-1	4	4
2376	-2	4	4
2377	0	8	8
2378	-1	5	5
2379	0	6	6
2380	0	9	9
2381	-1	8	8
2382	1	6	6
2383	0	9	9
2384	0	2	2
2385	-1	5	5
2386	-1	9	9
2387	0	8	8
2388	-2	6	6
2389	0	4	4
2390	0	1	1
2391	0	9	9
2392	0	4	4
2393	0	9	9
2394	0	6	6
2395	-1	6	6
2396	0	9	9
2397	0	7	7
2398	-2	5	5
2399	-1	10	10
2400	0	5	5
2401	0	8	8
2402	0	5	5
2403	0	7	7
2404	0	5	5
2405	-2	-2	-2
2406	0	5	5
2407	-2	8	8
2408	0	3	3
2409	0	6	6
2410	-1	7	7
2411	-1	8	8
2412	0	3	3
2413	-1	6	6
2414	0	6	6
2415	0	7	7
2416	0	7	7
2417	0	8	8
2418	0	1	1
2419	0	1	1
2420	0	6	6
2421	-1	3	3
2422	0	8	8
2423	-1	3	3
2424	0	0	0
2425	0	9	9
2426	-1	10	10
2427	-1	4	4
2428	-1	6	6
2429	0	4	4
2430	-1	6	6
2431	-1	4	4
2432	0	5	5
2433	0	7	7
2434	-1	4	4
2435	0	4	4
2436	-2	10	10
2437	0	5	5
2438	0	5	5
2439	-2	0	0
2440	0	3	3
2441	-1	7	7
2442	-1	8	8
2443	0	8	8
2444	0	3	3
2445	-1	2	2
2446	0	6	6
2447	-1	6	6
2448	0	10	10
2449	-1	4	4
2450	-1	3	3
2451	0	4	4
2452	0	7	7
2453	-1	5	5
2454	-1	7	7
2455	0	8	8
2456	1	7	7
2457	0	6	6
2458	0	2	2
2459	-1	5	5
2460	0	10	10
2461	-1	10	10
2462	0	8	8
2463	-2	10	10
2464	0	8	8
2465	-1	5	5
2466	-1	7	7
2467	-2	8	8
2468	0	4	4
2469	0	7	7
2470	0	7	7
2471	0	6	6
2472	0	6	6
2473	0	5	5
2474	0	3	3
2475	-2	7	7
2476	-1	4	4
2477	0	5	5
2478	-1	3	3
2479	0	7	7
2480	0	12	12
2481	0	6	6
2482	0	5	5
2483	0	5	5
2484	0	8	8
2485	-1	6	6
2486	0	5	5
2487	-1	7	7
2488	0	4	4
2489	-1	0	0
2490	-1	3	3
2491	-2	3	3
2492	-1	7	7
2493	0	4	4
2494	0	3	3
2495	0	3	3
2496	-1	9	9
2497	-1	8	8
2498	0	4	4
2499	0	9	9
2500	0	4	4
2501	0	3	3
2502	-1	6	6
2503	-1	11	11
2504	-1	7	7
2505	0	8	8
2506	0	5	5
2507	0	2	2
2508	0	5	5
2509	0	3	3
2510	-1	7	7
2511	0	8	8
2512	0	4	4
2513	-1	5	5
2514	0	7	7
2515	1	8	8
2516	-1	7	7
2517	0	-1	0
2518	-2	3	3
2519	0	6	6
2520	0	5	5
2521	-1	8	8
2522	0	3	3
2523	0	4	4
2524	-1	5	5
2525	-1	4	4
2526	0	3	3
2527	0	7	7
2528	0	6	6
2529	0	8	8
2530	0	6	6
2531	0	6	6
2532	-1	10	10
2533	0	6	6
2534	0	4	4
2535	-1	6	6
2536	-1	2	2
2537	0	6	6
2538	0	5	5
2539	-1	5	5
2540	0	7	7
2541	0	9	9
2542	-1	2	2
2543	-2	6	6
2544	0	5	5
2545	-2	5	5
2546	0	8	8
2547	0	6	6
2548	-2	4	4
2549	-1	6	6
2550	-2	7	7
2551	-1	5	5
2552	0	4	4
2553	-2	4	4
2554	-1	5	5
2555	-1	0	0
2556	-1	7	7
2557	0	7	7
2558	0	8	8
2559	-2	4	4
2560	-1	3	3
2561	1	6	6
2562	0	6	6
2563	-1	9	9
2564	1	5	5
2565	0	3	3
2566	-1	7	7
2567	0	7	7
2568	0	8	8
2569	-1	7	7
2570	0	2	2
2571	0	5	5
2572	0	5	5
2573	0	6	6
2574	0	6	6
2575	-1	7	7
2576	0	4	4
2577	-1	4	4
2578	-1	2	2
2579	-1	5	5
2580	-1	2	2
2581	0	3	3
2582	0	6	6
2583	0	11	11
2584	0	5	5
2585	0	5	5
2586	-1	7	7
2587	-1	6	6
2588	0	9	9
2589	0	4	4
2590	-1	4	4
2591	-1	6	6
2592	-2	4	4
2593	0	4	4
2594	0	2	2
2595	-1	10	10
2596	0	3	3
2597	-2	7	7
2598	0	4	4
2599	0	7	7
2600	0	5	5
2601	0	9	9
2602	0	4	4
2603	-1	4	4
2604	-3	8	8
2605	-1	7	7
2606	0	12	12
2607	0	7	7
2608	-1	6	6
2609	-1	3	3
2610	1	8	8
2611	0	5	5
2612	0	11	11
2613	-1	11	11
2614	-2	5	5
2615	-1	7	7
2616	-1	3	3
2617	-1	4	4
2618	0	3	3
2619	0	4	4
2620	0	4	4
2621	0	5	5
2622	-1	5	5
2623	-1	10	10
2624	-2	3	3
2625	0	4	4
2626	0	5	5
2627	-1	9	9
2628	0	8	8
2629	-1	7	7
2630	0	5	5
2631	0	0	0
2632	0	7	7
2633	0	0	0
2634	0	4	4
2635	0	9	9
2636	0	7	7
2637	0	6	6
2638	1	5	5
2639	-1	5	5
2640	0	4	4
2641	0	3	3
2642	0	12	12
2643	0	4	4
2644	-2	8	8
2645	0	3	3
2646	0	5	5
2647	0	4	4
2648	0	-1	0
2649	0	8	8
2650	-1	4	4
2651	-1	6	6
2652	-1	4	4
2653	-1	7	7
2654	-1	3	3
2655	0	7	7
2656	0	5	5
2657	-2	4	4
2658	-1	4	4
2659	-2	4	4
2660	-1	2	2
2661	0	6	6
2662	0	6	6
2663	0	1	1
2664	-2	8	8
2665	-1	10	10
2666	-1	6	6
2667	0	2	2
2668	0	7	7
2669	-1	7	7
2670	-1	6	6
2671	0	5	5
2672	0	6	6
2673	-1	7	7
2674	0	4	4
2675	0	7	7
2676	-1	6	6
2677	-1	6	6
2678	-1	3	3
2679	0	6	6
2680	0	4	4
2681	0	4	4
2682	-1	4	4
2683	0	10	10
2684	-1	4	4
2685	0	10	10
2686	0	7	7
2687	0	4	4
2688	-1	7	7
2689	0	10	10
2690	0	7	7
2691	0	8	8
2692	0	8	8
2693	0	6	6
2694	-1	7	7
2695	0	8	8
2696	-1	3	3
2697	-1	10	10
2698	0	4	4
2699	-2	8	8
2700	0	10	10
2701	-1	6	6
2702	0	5	5
2703	0	3	3
2704	0	8	8
2705	0	6	6
2706	1	7	7
2707	0	9	9
2708	0	8	8
2709	0	6	6
2710	-3	5	5
2711	0	7	7
2712	0	4	4
2713	0	6	6
2714	0	9	9
2715	-1	3	3
2716	0	2	2
2717	0	5	5
2718	0	6	6
2719	-2	7	7
2720	-1	1	1
2721	0	5	5
2722	0	7	7
2723	-1	3	3
2724	0	5	5
2725	0	7	7
2726	-2	8	8
2727	0	3	3
2728	-1	4	4
2729	-1	9	9
2730	-1	8	8
2731	0	5	5
2732	0	3	3
2733	0	5	5
2734	-1	3	3
2735	0	6	6
2736	-1	5	5
2737	0	4	4
2738	-2	9	9
2739	1	5	5
2740	0	3	3
2741	-1	0	0
2742	-1	6	6
2743	-1	5	5
2744	0	7	7
2745	0	6	6
2746	-1	5	5
2747	0	4	4
2748	0	10	10
2749	1	8	8
2750	0	9	9
2751	-1	8	8
2752	0	7	7
2753	0	4	4
2754	0	6	6
2755	0	7	7
2756	0	4	4
2757	-1	8	8
2758	0	9	9
2759	0	7	7
2760	0	7	7
2761	0	8	8
2762	-1	3	3
2763	-1	4	4
2764	0	7	7
2765	0	4	4
2766	0	6	6
2767	-1	8	8
2768	0	8	8
2769	0	3	3
2770	0	8	8
2771	-1	8	8
2772	0	8	8
2773	-1	5	5
2774	0	6	6
2775	0	3	3
2776	-1	6	6
2777	0	2	2
2778	-1	2	2
2779	0	5	5
2780	-2	6	6
2781	-1	3	3
2782	-1	2	2
2783	0	5	5
2784	0	7	7
2785	0	8	8
2786	-2	7	7
2787	-1	0	0
2788	0	4	4
2789	0	8	8
2790	-1	2	2
2791	-1	0	0
2792	-1	5	5
2793	-1	5	5
2794	-2	4	4
2795	-1	2	2
2796	0	3	3
2797	0	4	4
2798	0	1	1
2799	0	4	4
2800	-1	4	4
2801	-1	3	3
2802	-2	4	4
2803	0	8	8
2804	-1	5	5
2805	0	6	6
2806	0	6	6
2807	0	6	6
2808	-1	9	9
2809	0	5	5
2810	0	5	5
2811	-1	6	6
2812	0	4	4
2813	0	5	5
2814	-1	8	8
2815	-1	4	4
2816	0	6	6
2817	-1	5	5
2818	0	7	7
2819	-1	7	7
2820	0	7	7
2821	0	0	0
2822	0	2	2
2823	-1	6	6
2824	-1	6	6
2825	0	5	5
2826	0	7	7
2827	-1	5	5
2828	0	6	6
2829	0	7	7
2830	-1	5	5
2831	0	3	3
2832	-1	7	7
2833	0	4	4
2834	0	7	7
2835	-1	6	6
2836	0	8	8
2837	-1	4	4
2838	0	5	5
2839	-1	9	9
2840	0	6	6
2841	-1	6	6
2842	-1	3	3
2843	-1	3	3
2844	-1	0	0
2845	-1	12	12
2846	0	10	10
2847	-1	8	8
2848	-1	6	6
2849	0	2	2
2850	-1	2	2
2851	0	7	7
2852	0	3	3
2853	0	6	6
2854	0	7	7
2855	0	4	4
2856	0	11	11
2857	0	6	6
2858	-1	6	6
2859	-2	8	8
2860	0	3	3
2861	-1	9	9
2862	-1	4	4
2863	0	5	5
2864	-1	8	8
2865	-1	10	10
2866	-2	5	5
2867	-1	9	9
2868	-1	7	7
2869	0	7	7
2870	-1	8	8
2871	0	6	6
2872	0	4	4
2873	0	3	3
2874	-2	3	3
2875	0	5	5
2876	0	3	3
2877	0	5	5
2878	0	11	11
2879	0	5	5
2880	-1	6	6
2881	-1	5	5
2882	0	3	3
2883	-3	5	5
2884	0	4	4
2885	-1	7	7
2886	-1	8	8
2887	0	0	0
2888	0	4	4
2889	0	6	6
2890	-1	3	3
2891	-1	5	5
2892	-1	5	5
2893	0	8	8
2894	0	6	6
2895	-1	8	8
2896	-1	2	2
2897	0	10	10
2898	1	9	9
2899	0	6	6
2900	0	5	5
2901	-1	3	3
2902	0	15	15
2903	0	7	7
2904	-1	8	8
2905	-1	6	6
2906	-1	8	8
2907	1	7	7
2908	0	3	3
2909	0	7	7
2910	-1	7	7
2911	0	6	6
2912	0	7	7
2913	0	3	3
2914	0	2	2
2915	-1	5	5
2916	0	10	10
2917	-2	6	6
2918	0	9	9
2919	0	5	5
2920	0	2	2
2921	-2	6	6
2922	0	1	1
2923	-1	0	0
2924	-1	4	4
2925	0	7	7
2926	-1	8	8
2927	0	4	4
2928	-1	9	9
2929	-1	3	3
2930	0	5	5
2931	0	9	9
2932	0	6	6
2933	0	7	7
2934	0	6	6
2935	0	5	5
2936	-1	3	3
2937	-3	6	6
2938	0	6	6
2939	0	9	9
2940	0	8	8
2941	-1	5	5
2942	0	6	6
2943	-1	6	6
2944	0	3	3
2945	0	3	3
2946	0	9	9
2947	0	3	3
2948	0	4	4
2949	-1	4	4
2950	-1	6	6
2951	-2	4	4
2952	-1	9	9
2953	-1	7	7
2954	0	7	7
2955	-1	6	6
2956	0	11	11
2957	0	4	4
2958	0	7	7
2959	-1	2	2
2960	0	5	5
2961	-1	6	6
2962	-2	8	8
2963	-1	9	9
2964	-1	0	0
2965	-1	8	8
2966	0	9	9
2967	0	6	6
2968	0	4	4
2969	0	5	5
2970	0	8	8
2971	-1	3	3
2972	0	5	5
2973	-1	8	8
2974	0	6	6
2975	-3	4	4
2976	-1	8	8
2977	0	5	5
2978	0	5	5
2979	0	3	3
2980	0	8	8
2981	-1	3	3
2982	-1	6	6
2983	0	7	7
2984	-2	9	9
2985	-1	6	6
2986	-1	5	5
2987	0	5	5
2988	0	4	4
2989	1	3	3
2990	0	2	2
2991	0	4	4
2992	0	4	4
2993	-1	5	5
2994	0	4	4
2995	0	8	8
2996	-1	5	5
2997	0	4	4
2998	-1	3	3
2999	0	7	7
3000	-3	9	9
3001	-2	4	4
3002	0	5	5
3003	0	5	5
3004	-1	6	6
3005	0	7	7
3006	0	2	2
3007	0	2	2
3008	-1	2	2
3009	0	6	6
3010	0	0	0
3011	-1	3	3
3012	0	8	8
3013	-1	1	1
3014	0	5	5
3015	0	3	3
3016	0	5	5
3017	0	7	7
3018	0	6	6
3019	-1	10	10
3020	0	5	5
3021	-1	8	8
3022	0	10	10
3023	0	9	9
3024	0	9	9
3025	-1	2	2
3026	-1	10	10
3027	0	8	8
3028	-1	-2	-1
3029	-2	6	6
3030	-2	6	6
3031	0	3	3
3032	-1	6	6
3033	-1	4	4
3034	0	4	4
3035	-1	8	8
3036	0	2	2
3037	0	10	10
3038	0	2	2
3039	0	0	0
3040	0	4	4
3041	-1	11	11
3042	0	4	4
3043	0	3	3
3044	0	7	7
3045	0	5	5
3046	0	4	4
3047	0	8	8
3048	0	9	9
3049	-2	1	1
3050	-1	5	5
3051	0	0	0
3052	0	6	6
3053	0	9	9
3054	0	4	4
3055	0	5	5
3056	0	2	2
3057	-2	1	1
3058	-1	3	3
3059	0	7	7
3060	0	2	2
3061	0	5	5
