edition	position_id	page	locus	token_ordinal	surface	source_reading_id	v98_dictionary_core_de	v98_context_realization_de	v98_lexical_score	v98_lexical_level	consumption_disposition	rule_id	output_unit_id	emitted_here	emitted_text_de	position_consumed_once	group_position_count	dictionary_core_changed	context_table_changed	score_changed	component_global_export_allowed	historical_confirmation
V98R1_PRACTICAL	P092	f10r	f10r.2	3	char	char#1	trockener Anteil I	trockener Anteil I der vorstehenden Krautansatzportion	38	W1_WEAK_WORKING	CONTEXT_POSITION	P092	PU092	1	trockener Anteil I der vorstehenden Krautansatzportion	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P093	f10r	f10r.2	4	chty	chty#1	trocken-kalt am Gradanfang	trocken-kalt am Gradanfang	48	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P093	PU093	1	trocken-kalt am Gradanfang	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P094	f10r	f10r.2	5	os	os#1	Zubereitung	eine Zubereitung	16	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	CONTEXT_POSITION	P094	PU094	1	eine Zubereitung	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P095	f10r	f10r.2	6	chair	chair#1	trockener Anteil II	trockener Anteil II der vorstehenden Zubereitung	38	W1_WEAK_WORKING	CONTEXT_POSITION	P095	PU095	1	trockener Anteil II der vorstehenden Zubereitung	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P096	f10r	f10r.2	7	otytchol	otytchol#1	nachgekühlter Trockenstoff	nachgekühlter Trockenstoff im Ansatz	21	W1_WEAK_WORKING	CONTEXT_POSITION	P096	PU096	1	nachgekühlter Trockenstoff im Ansatz	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P097	f10r	f10r.2	8	oky	oky#1	heißer Ansatz am Anfang des Grades	heißer Ansatz am Anfang des Grades	43	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P097	PU097	1	heißer Ansatz am Anfang des Grades	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P098	f10r	f10r.2	9	daiin	daiin#1	Wert III	Grad III	42	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P098	PU098	1	Grad III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P099	f10r	f10r.2	10	etyd	etyd#1	bis Mittelstufe gekühlt; abgeschlossen	bis zur Mittelstufe gekühlte, abgeschlossene Zubereitung	30	W1_WEAK_WORKING	CONTEXT_POSITION	P099	PU099	1	bis zur Mittelstufe gekühlte, abgeschlossene Zubereitung	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P100	f112r	f112r.36	1	sain	sain#1	Samen, Charge II	Samen, Charge II	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P100	PU100	1	Samen, Charge II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P101	f112r	f112r.36	2	ol	ol#1	Ansatz	Ansatz	39	W1_WEAK_WORKING	CONTEXT_POSITION	P101	PU101	1	Ansatz	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P102	f112r	f112r.36	3	checkhy	checkhy#1	trockene Mischung, Anfangsstufe	trockene Mischung, Anfangsstufe	45	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P102	PU102	1	trockene Mischung, Anfangsstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P103	f112r	f112r.36	4	olchain	olchain#1	Holzansatz, trocken auf Stufe II	Holzansatz, trocken auf Stufe II	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P103	PU103	1	Holzansatz, trocken auf Stufe II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P104	f112r	f112r.36	5	okeey	okeey#1	heißer Ansatz am Ende des Grades	heißer Ansatz am Ende des Grades	43	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P104	PU104	1	heißer Ansatz am Ende des Grades	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P105	f112r	f112r.36	6	olam	olam#1	ein Maß Holz	ein Maß Holz	69	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P105	PU105	1	ein Maß Holz	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P106	f112v	f112v.10	1	dain	dain#1	Wert II	Grad II	42	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P106	PU106	1	Grad II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P107	f112v	f112v.10	2	sheey	sheey#1	feucht, Endstufe	feucht, Endstufe	31	W1_WEAK_WORKING	CONTEXT_POSITION	P107	PU107	1	feucht, Endstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P108	f112v	f112v.10	3	okchedy	okchedy#1	heiß-trocken; Mittelstufe erreicht	heiß-trockene Zubereitung; Mittelstufe erreicht	38	W1_WEAK_WORKING	CONTEXT_POSITION	P108	PU108	1	heiß-trockene Zubereitung; Mittelstufe erreicht	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P109	f112v	f112v.10	4	oror	oror#1	zwei Portionen	zwei Portionen	28	W1_WEAK_WORKING	CONTEXT_POSITION	P109	PU109	1	zwei Portionen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P110	f113v	f113v.12	1	solchedy	solchedy#1	Samenmaterial; bis zur Mittelstufe getrocknet	bis zur Mittelstufe getrocknete Samenmasse	30	W1_WEAK_WORKING	CONTEXT_POSITION	P110	PU110	1	bis zur Mittelstufe getrocknete Samenmasse	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P111	f113v	f113v.12	2	otsheody	otsheody#1	kalt angefeuchtet; fertig	fertiges kalt angefeuchtetes Mazerat	30	W1_WEAK_WORKING	CONTEXT_POSITION	P111	PU111	1	fertiges kalt angefeuchtetes Mazerat	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P112	f113v	f113v.12	3	arl	arl#1	Holzanteil I	Anteil I der Holzdroge	30	W1_WEAK_WORKING	CONTEXT_POSITION	P112	PU112	1	Anteil I der Holzdroge	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P113	f113v	f113v.12	4	olchey	olchey#1	Holzansatz, bis Mittelstufe getrocknet	Holzansatz, bis Mittelstufe getrocknet	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P113	PU113	1	Holzansatz, bis Mittelstufe getrocknet	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P114	f113v	f113v.12	5	oror	oror#1	zwei Portionen	zwei Portionen	28	W1_WEAK_WORKING	CONTEXT_POSITION	P114	PU114	1	zwei Portionen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P115	f113v	f113v.17	1	saraiin	saraiin#1	drei Teile des Samenanteils I	drei Teile des Samenanteils I	30	W1_WEAK_WORKING	CONTEXT_POSITION	P115	PU115	1	drei Teile des Samenanteils I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P116	f113v	f113v.17	2	shedy	shedy#1	mittlere Feuchtstufe erreicht	mittlere Feuchtstufe erreicht	76	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P116	PU116	1	mittlere Feuchtstufe erreicht	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P117	f113v	f113v.17	3	lcheey	lcheey#1	trocken gebundenes Holz, Form II	trocken gebundenes Holz, Form II	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P117	PU117	1	trocken gebundenes Holz, Form II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P118	f113v	f113v.17	4	olkar	olkar#1	heißer Holzanteil I	heißer Holzanteil I	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P118	PU118	1	heißer Holzanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P119	f113v	f113v.17	5	okaiin	okaiin#1	heißer Ansatz, Grad III	heißer Ansatz, Grad III	69	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P119	PU119	1	heißer Ansatz, Grad III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P120	f113v	f113v.17	6	cthororaiin	cthororaiin#1	drei Portionen Krautdroge	drei Portionen Krautdroge	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P120	PU120	1	drei Portionen Krautdroge	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P121	f113v	f113v.17	7	yteeeor	yteeeor#1	hiervon eine Portion bis zur letzten Stufe abkühlen	hiervon eine Portion bis zur letzten Stufe abkühlen	41	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P121	PU121	1	hiervon eine Portion bis zur letzten Stufe abkühlen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P122	f113v	f113v.3	1	sar	sar#1	Samenanteil I	Samenanteil I	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P122	PU122	1	Samenanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P123	f113v	f113v.3	2	aiin	aiin#1	Menge III	Menge III	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P123	PU123	1	Menge III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P124	f113v	f113v.3	3	chotar	chotar#1	abgekühlter trockener Anteil I	Anteil I des abgekühlten Trockenansatzes	30	W1_WEAK_WORKING	CONTEXT_POSITION	P124	PU124	1	Anteil I des abgekühlten Trockenansatzes	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P125	f113v	f113v.3	4	okeeodar	okeeodar#1	vollständig erhitzter Anteil I	Anteil I des vollständig erhitzten Auszugs	30	W1_WEAK_WORKING	CONTEXT_POSITION	P125	PU125	1	Anteil I des vollständig erhitzten Auszugs	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P126	f113v	f113v.3	5	qokain	qokain#1	heiß, Grad II	heiß, Grad II	61	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P126	PU126	1	heiß, Grad II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P127	f113v	f113v.3	6	olol	olol#1	Holz-Grundansatz	Holz-Grundansatz	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P127	PU127	1	Holz-Grundansatz	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P128	f113v	f113v.3	7	olam	olam#1	ein Maß Holz	ein Maß Holz	69	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P128	PU128	1	ein Maß Holz	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P129	f114r	f114r.24	1	tchedaiin	tchedaiin#1	abgemessene kalt-trockene Menge III, Mittelstufe	eine abgemessene kalt-trockene Menge III auf Mittelstufe	49	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P129	PU129	1	eine abgemessene kalt-trockene Menge III auf Mittelstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P130	f114r	f114r.24	2	oldal	oldal#1	abgemessenes Material I	abgemessenes Material I	26	W1_WEAK_WORKING	CONTEXT_POSITION	P130	PU130	1	abgemessenes Material I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P131	f114r	f114r.24	3	chor	chor#1	Pflanzenteil	Pflanzenteil	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P131	PU131	1	Pflanzenteil	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P132	f114r	f114r.24	4	chpcheey	chpcheey#1	nachgetrocknetes Pulver, Form II	nachgetrocknetes Pulver, Form II	31	W1_WEAK_WORKING	CONTEXT_POSITION	P132	PU132	1	nachgetrocknetes Pulver, Form II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P133	f114r	f114r.24	5	chcphey	chcphey#1	bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum	bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum	46	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P133	PU133	1	bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P134	f114r	f114r.24	6	cphochy	cphochy#1	trockene Mischung, Grundstufe	trockene Mischung im Ansatz, Grundstufe	49	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P134	PU134	1	trockene Mischung im Ansatz, Grundstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P135	f114r	f114r.24	7	chos	chos#1	trockene Zubereitung	eine trockene Zubereitung	43	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P135	PU135	1	eine trockene Zubereitung	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P136	f114r	f114r.24	8	aiir	aiir#1	Anteil III	Anteil III der vorstehenden trockenen Zubereitung	38	W1_WEAK_WORKING	CONTEXT_POSITION	P136	PU136	1	Anteil III der vorstehenden trockenen Zubereitung	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P137	f114r	f114r.24	9	chty	chty#1	trocken-kalt am Gradanfang	trocken-kalt am Gradanfang	48	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P137	PU137	1	trocken-kalt am Gradanfang	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P138	f114r	f114r.24	10	chopo	chopo#1	Pulverzubereitung aus Trockengut	Pulverzubereitung aus Trockengut	30	W1_WEAK_WORKING	CONTEXT_POSITION	P138	PU138	1	Pulverzubereitung aus Trockengut	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P139	f114r	f114r.24	11	sair	sair#1	Samenanteil II	Samenanteil II	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P139	PU139	1	Samenanteil II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P140	f114r	f114r.24	12	cphy	cphy#1	Mischung, Grundform	Mischung, Grundform	42	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P140	PU140	1	Mischung, Grundform	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P141	f114r	f114r.24	13	dair	dair#1	abgemessener Anteil II	abgemessener Anteil II	56	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P141	PU141	1	abgemessener Anteil II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P142	f114r	f114r.26	1	ycheeodaiin	ycheeodaiin#1	hiervon drei Dosen des zweiten Trockenansatzes abmessen	hiervon drei Dosen des zweiten Trockenansatzes abmessen	49	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P142	PU142	1	hiervon drei Dosen des zweiten Trockenansatzes abmessen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P143	f114r	f114r.26	2	olkaiir	olkaiir#1	heißer Holzanteil III	Anteil III des heißen Holzansatzes	30	W1_WEAK_WORKING	CONTEXT_POSITION	P143	PU143	1	Anteil III des heißen Holzansatzes	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P144	f114r	f114r.26	3	qokaiin	qokaiin#1	heiß, Grad III	heiß, Grad III	61	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P144	PU144	1	heiß, Grad III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P145	f114r	f114r.26	4	chodaiin	chodaiin#1	trockene Zubereitung; Mengenwert III	trockene Zubereitung, Menge III	49	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P145	PU145	1	trockene Zubereitung, Menge III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P146	f114r	f114r.26	5	okar	okar#1	Anteil I des heißen Ansatzes	Anteil I des heißen Ansatzes	42	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P146	PU146	1	Anteil I des heißen Ansatzes	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P147	f114r	f114r.26	6	olkaiin	olkaiin#1	heiß; Wert III	heiß, Stufe III	39	W1_WEAK_WORKING	CONTEXT_POSITION	P147	PU147	1	heiß, Stufe III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P148	f114r	f114r.26	7	okaiin	okaiin#1	heißer Ansatz, Grad III	heißer Ansatz, Grad III	69	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P148	PU148	1	heißer Ansatz, Grad III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P149	f114r	f114r.26	8	cheody	cheody#1	getrocknete Masse	getrocknete Masse	50	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P149	PU149	1	getrocknete Masse	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P150	f114r	f114r.26	9	airoy	airoy#1	Grundansatz aus Anteil II	Grundansatz aus Anteil II der vorstehenden getrockneten Masse	30	W1_WEAK_WORKING	CONTEXT_POSITION	P150	PU150	1	Grundansatz aus Anteil II der vorstehenden getrockneten Masse	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P151	f114r	f114r.26	10	olam	olam#1	ein Maß Holz	ein Maß Holz	69	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P151	PU151	1	ein Maß Holz	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P152	f114v	f114v.36	1	tshey	tshey#1	kalt-feucht, Mittelstufe	kalt-feucht, Mittelstufe	31	W1_WEAK_WORKING	CONTEXT_POSITION	P152	PU152	1	kalt-feucht, Mittelstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P153	f114v	f114v.36	2	oidal	oidal#1	Rohstoff I, abgemessen	Rohstoff I, abgemessen	33	W1_WEAK_WORKING	CONTEXT_POSITION	P153	PU153	1	Rohstoff I, abgemessen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P154	f114v	f114v.36	3	op	op#1	Pulverzubereitung	Pulverzubereitung	30	W1_WEAK_WORKING	CONTEXT_POSITION	P154	PU154	1	Pulverzubereitung	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P155	f114v	f114v.36	4	shoko	shoko#1	erhitzte Feuchtzubereitung	erhitzte Feuchtzubereitung	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P155	PU155	1	erhitzte Feuchtzubereitung	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P156	f114v	f114v.36	5	otchey	otchey#1	kalt-trocken; Mittelstufe	kalt-trockene Zubereitung, Mittelstufe	38	W1_WEAK_WORKING	CONTEXT_POSITION	P156	PU156	1	kalt-trockene Zubereitung, Mittelstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P157	f114v	f114v.36	6	qopchol	qopchol#1	nimm getrockneten Pulverstoff	nimm getrockneten Pulverstoff	69	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P157	PU157	1	nimm getrockneten Pulverstoff	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P158	f114v	f114v.36	7	qopaiin	qopaiin#1	drei Teile Pulverzubereitung	drei Teile der Pulverzubereitung nehmen	30	W1_WEAK_WORKING	CONTEXT_POSITION	P158	PU158	1	drei Teile der Pulverzubereitung nehmen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P159	f114v	f114v.36	8	qotar	qotar#1	kalter Drogenanteil I	kalter Drogenanteil I	42	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P159	PU159	1	kalter Drogenanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P160	f114v	f114v.36	9	al	al#1	Material I	Material I	46	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P160	PU160	1	Material I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P161	f114v	f114v.36	10	kal	kal#1	heißes Material I, Anfangsstufe	Material I im heißen Anfangsansatz	34	W1_WEAK_WORKING	CONTEXT_POSITION	P161	PU161	1	Material I im heißen Anfangsansatz	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P162	f114v	f114v.36	11	ram	ram#1	ein Maß Wurzel	ein Maß Wurzel	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P162	PU162	1	ein Maß Wurzel	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P163	f115r	f115r.1	1	fdar	fdar#1	Blütenanteil I	Blütenanteil I abmessen	30	W1_WEAK_WORKING	CONTEXT_POSITION	P163	PU163	1	Blütenanteil I abmessen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P164	f115r	f115r.1	2	qopchol	qopchol#1	nimm getrockneten Pulverstoff	nimm getrockneten Pulverstoff	69	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P164	PU164	1	nimm getrockneten Pulverstoff	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P165	f115r	f115r.1	3	qochedain	qochedain#1	Trockenwert II auf Mittelstufe abmessen	hiervon die Trockenmenge II auf Mittelstufe abmessen	39	W1_WEAK_WORKING	CONTEXT_POSITION	P165	PU165	1	hiervon die Trockenmenge II auf Mittelstufe abmessen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P166	f115r	f115r.1	4	otedy	otedy#1	kalter Ansatz, Mittelstufe erreicht	kalter Ansatz, Mittelstufe erreicht	66	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P166	PU166	1	kalter Ansatz, Mittelstufe erreicht	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P167	f115r	f115r.1	5	cheop	cheop#1	trocken, Mittelstufe	bis zur Mittelstufe getrockneter Pulverstoff	29	W1_WEAK_WORKING	BOUND_SPAN_ANCHOR_OUTPUT	G683_CHEOP_OL	PU167	1	bis zur Mittelstufe getrockneter Pulverstoff	1	2	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P168	f115r	f115r.1	6	ol	ol#2	Stoffkopf	Stoffkopf des vorstehenden Pulvers	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	BOUND_SPAN_MEMBER_SUPPRESSED	G683_CHEOP_OL	PU167	0		1	2	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P169	f115r	f115r.1	7	teeedy	teeedy#1	vollständig abgekühlt; abgeschlossen	vollständig abgekühlte Zubereitung, fertig	30	W1_WEAK_WORKING	CONTEXT_POSITION	P169	PU168	1	vollständig abgekühlte Zubereitung, fertig	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P170	f115r	f115r.1	8	oroiir	oroiir#1	eine Portion des Zubereitungsanteils III	eine Portion des vorstehenden fertigen Zubereitungsanteils III	36	W1_WEAK_WORKING	CONTEXT_POSITION	P170	PU169	1	eine Portion des vorstehenden fertigen Zubereitungsanteils III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P171	f115r	f115r.1	9	oechedy	oechedy#1	bis Mittelstufe getrocknet; abgeschlossen	fertige, bis zur Mittelstufe getrocknete Masse	30	W1_WEAK_WORKING	CONTEXT_POSITION	P171	PU170	1	fertige, bis zur Mittelstufe getrocknete Masse	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P172	f115r	f115r.1	10	oteedy	oteedy#1	kalter Ansatz am Ende des Grades	kalter Ansatz am Ende des Grades	54	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P172	PU171	1	kalter Ansatz am Ende des Grades	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P173	f115r	f115r.1	11	qotchedy	qotchedy#1	kalt-trockene Mittelstufe erreicht	kalt-trockene Mittelstufe erreicht	54	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P173	PU172	1	kalt-trockene Mittelstufe erreicht	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P174	f115r	f115r.23	1	dchey	dchey#1	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	79	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P174	PU173	1	Eine abgemessene Portion bis zur Mittelstufe trocknen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P175	f115r	f115r.23	2	keey	keey#1	heiß am Ende des Grades	heiß am Ende des Grades	43	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P175	PU174	1	heiß am Ende des Grades	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P176	f115r	f115r.23	3	qokeod	qokeod#1	heißen Auszug bereiten und abschließen	heißen Auszug bereiten und abschließen	49	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P176	PU175	1	heißen Auszug bereiten und abschließen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P177	f115r	f115r.23	4	chody	chody#1	leicht getrocknet; abgeschlossen	leicht getrocknete Zubereitung; abgeschlossen	34	W1_WEAK_WORKING	CONTEXT_POSITION	P177	PU176	1	leicht getrocknete Zubereitung; abgeschlossen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P178	f115r	f115r.23	5	qokcho	qokcho#1	erhitze, trockne und setze an	erhitze, trockne und setze an	50	W2_PROVISIONAL_WORKING	LOCAL_POSITION_OVERRIDE	R008_QOKCHO_LOCAL_PATIENT_F115R23	PU177	1	diese leicht getrocknete Zubereitung erhitzen, trocknen und ansetzen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P179	f115r	f115r.23	6	s	s#1	Samenposten	Samenposten	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P179	PU178	1	Samenposten	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P180	f115r	f115r.23	7	checthy	checthy#1	trockenes Kraut	trockenes Kraut	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P180	PU179	1	trockenes Kraut	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P181	f115r	f115r.23	8	qokeeey	qokeeey#1	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	26	W1_WEAK_WORKING	CONTEXT_POSITION	P181	PU180	1	stark erhitzt, Endstufe III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P182	f115r	f115r.23	9	keeey	keeey#1	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	39	W1_WEAK_WORKING	CONTEXT_POSITION	P182	PU181	1	stark erhitzt, Endstufe III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P183	f115r	f115r.23	10	lol	lol#1	Holzstoff	Holzstoff	43	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P183	PU182	1	Holzstoff	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P184	f115r	f115r.23	11	chedy	chedy#1	mittlere Trockenstufe erreicht	mittlere Trockenstufe erreicht	79	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P184	PU183	1	mittlere Trockenstufe erreicht	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P185	f115r	f115r.23	12	qokchedy	qokchedy#1	heiß-trockene Mittelstufe erreicht	heiß-trockene Mittelstufe erreicht	54	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P185	PU184	1	heiß-trockene Mittelstufe erreicht	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P186	f115r	f115r.23	13	ldy	ldy#1	fertig aufbereitetes Holz	fertig aufbereitetes Holz	59	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P186	PU185	1	fertig aufbereitetes Holz	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P187	f116r	f116r.12	1	qoin	qoin#1	zweiten Ansatz nehmen	zweiten Ansatz nehmen	49	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P187	PU186	1	zweiten Ansatz nehmen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P188	f116r	f116r.12	2	ar	ar#1	Drogenanteil I	Drogenanteil I	42	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P188	PU187	1	Drogenanteil I	1	1	0	0	0	0	H0_NONE
