edition	output_unit_id	global_output_ordinal	page	locus	line_output_ordinal	source_kind	source_ref	anchor_position_id	consumed_position_ids	consumed_position_count	source_surfaces	v98_context_inputs_de	rendered_text_de	component_global_export_allowed	score_delta	historical_confirmation
V98_EXACT	XU141	141	f114r	f114r.24	13	CONTEXT_POSITION	P141	P141	P141	1	dair	abgemessener Anteil II	abgemessener Anteil II	0	0	H0_NONE
V98_EXACT	XU142	142	f114r	f114r.26	1	CONTEXT_POSITION	P142	P142	P142	1	ycheeodaiin	hiervon drei Dosen des zweiten Trockenansatzes abmessen	hiervon drei Dosen des zweiten Trockenansatzes abmessen	0	0	H0_NONE
V98_EXACT	XU143	143	f114r	f114r.26	2	CONTEXT_POSITION	P143	P143	P143	1	olkaiir	Anteil III des heißen Holzansatzes	Anteil III des heißen Holzansatzes	0	0	H0_NONE
V98_EXACT	XU144	144	f114r	f114r.26	3	CONTEXT_POSITION	P144	P144	P144	1	qokaiin	heiß, Grad III	heiß, Grad III	0	0	H0_NONE
V98_EXACT	XU145	145	f114r	f114r.26	4	CONTEXT_POSITION	P145	P145	P145	1	chodaiin	trockene Zubereitung, Menge III	trockene Zubereitung, Menge III	0	0	H0_NONE
V98_EXACT	XU146	146	f114r	f114r.26	5	CONTEXT_POSITION	P146	P146	P146	1	okar	Anteil I des heißen Ansatzes	Anteil I des heißen Ansatzes	0	0	H0_NONE
V98_EXACT	XU147	147	f114r	f114r.26	6	CONTEXT_POSITION	P147	P147	P147	1	olkaiin	heiß, Stufe III	heiß, Stufe III	0	0	H0_NONE
V98_EXACT	XU148	148	f114r	f114r.26	7	CONTEXT_POSITION	P148	P148	P148	1	okaiin	heißer Ansatz, Grad III	heißer Ansatz, Grad III	0	0	H0_NONE
V98_EXACT	XU149	149	f114r	f114r.26	8	CONTEXT_POSITION	P149	P149	P149	1	cheody	getrocknete Masse	getrocknete Masse	0	0	H0_NONE
V98_EXACT	XU150	150	f114r	f114r.26	9	CONTEXT_POSITION	P150	P150	P150	1	airoy	Grundansatz aus Anteil II der vorstehenden getrockneten Masse	Grundansatz aus Anteil II der vorstehenden getrockneten Masse	0	0	H0_NONE
V98_EXACT	XU151	151	f114r	f114r.26	10	CONTEXT_POSITION	P151	P151	P151	1	olam	ein Maß Holz	ein Maß Holz	0	0	H0_NONE
V98_EXACT	XU152	152	f114v	f114v.36	1	CONTEXT_POSITION	P152	P152	P152	1	tshey	kalt-feucht, Mittelstufe	kalt-feucht, Mittelstufe	0	0	H0_NONE
V98_EXACT	XU153	153	f114v	f114v.36	2	CONTEXT_POSITION	P153	P153	P153	1	oidal	Rohstoff I, abgemessen	Rohstoff I, abgemessen	0	0	H0_NONE
V98_EXACT	XU154	154	f114v	f114v.36	3	CONTEXT_POSITION	P154	P154	P154	1	op	Pulverzubereitung	Pulverzubereitung	0	0	H0_NONE
V98_EXACT	XU155	155	f114v	f114v.36	4	CONTEXT_POSITION	P155	P155	P155	1	shoko	erhitzte Feuchtzubereitung	erhitzte Feuchtzubereitung	0	0	H0_NONE
V98_EXACT	XU156	156	f114v	f114v.36	5	CONTEXT_POSITION	P156	P156	P156	1	otchey	kalt-trockene Zubereitung, Mittelstufe	kalt-trockene Zubereitung, Mittelstufe	0	0	H0_NONE
V98_EXACT	XU157	157	f114v	f114v.36	6	CONTEXT_POSITION	P157	P157	P157	1	qopchol	nimm getrockneten Pulverstoff	nimm getrockneten Pulverstoff	0	0	H0_NONE
V98_EXACT	XU158	158	f114v	f114v.36	7	CONTEXT_POSITION	P158	P158	P158	1	qopaiin	drei Teile der Pulverzubereitung nehmen	drei Teile der Pulverzubereitung nehmen	0	0	H0_NONE
V98_EXACT	XU159	159	f114v	f114v.36	8	CONTEXT_POSITION	P159	P159	P159	1	qotar	kalter Drogenanteil I	kalter Drogenanteil I	0	0	H0_NONE
V98_EXACT	XU160	160	f114v	f114v.36	9	CONTEXT_POSITION	P160	P160	P160	1	al	Material I	Material I	0	0	H0_NONE
V98_EXACT	XU161	161	f114v	f114v.36	10	CONTEXT_POSITION	P161	P161	P161	1	kal	Material I im heißen Anfangsansatz	Material I im heißen Anfangsansatz	0	0	H0_NONE
V98_EXACT	XU162	162	f114v	f114v.36	11	CONTEXT_POSITION	P162	P162	P162	1	ram	ein Maß Wurzel	ein Maß Wurzel	0	0	H0_NONE
V98_EXACT	XU163	163	f115r	f115r.1	1	CONTEXT_POSITION	P163	P163	P163	1	fdar	Blütenanteil I abmessen	Blütenanteil I abmessen	0	0	H0_NONE
V98_EXACT	XU164	164	f115r	f115r.1	2	CONTEXT_POSITION	P164	P164	P164	1	qopchol	nimm getrockneten Pulverstoff	nimm getrockneten Pulverstoff	0	0	H0_NONE
V98_EXACT	XU165	165	f115r	f115r.1	3	CONTEXT_POSITION	P165	P165	P165	1	qochedain	hiervon die Trockenmenge II auf Mittelstufe abmessen	hiervon die Trockenmenge II auf Mittelstufe abmessen	0	0	H0_NONE
V98_EXACT	XU166	166	f115r	f115r.1	4	CONTEXT_POSITION	P166	P166	P166	1	otedy	kalter Ansatz, Mittelstufe erreicht	kalter Ansatz, Mittelstufe erreicht	0	0	H0_NONE
V98_EXACT	XU167	167	f115r	f115r.1	5	BOUND_SPAN	G683_CHEOP_OL	P167	P167|P168	2	cheop|ol	bis zur Mittelstufe getrockneter Pulverstoff || Stoffkopf des vorstehenden Pulvers	bis zur Mittelstufe getrockneter Pulverstoff	0	0	H0_NONE
V98_EXACT	XU168	168	f115r	f115r.1	6	CONTEXT_POSITION	P169	P169	P169	1	teeedy	vollständig abgekühlte Zubereitung, fertig	vollständig abgekühlte Zubereitung, fertig	0	0	H0_NONE
V98_EXACT	XU169	169	f115r	f115r.1	7	CONTEXT_POSITION	P170	P170	P170	1	oroiir	eine Portion des vorstehenden fertigen Zubereitungsanteils III	eine Portion des vorstehenden fertigen Zubereitungsanteils III	0	0	H0_NONE
V98_EXACT	XU170	170	f115r	f115r.1	8	CONTEXT_POSITION	P171	P171	P171	1	oechedy	fertige, bis zur Mittelstufe getrocknete Masse	fertige, bis zur Mittelstufe getrocknete Masse	0	0	H0_NONE
V98_EXACT	XU171	171	f115r	f115r.1	9	CONTEXT_POSITION	P172	P172	P172	1	oteedy	kalter Ansatz am Ende des Grades	kalter Ansatz am Ende des Grades	0	0	H0_NONE
V98_EXACT	XU172	172	f115r	f115r.1	10	CONTEXT_POSITION	P173	P173	P173	1	qotchedy	kalt-trockene Mittelstufe erreicht	kalt-trockene Mittelstufe erreicht	0	0	H0_NONE
V98_EXACT	XU173	173	f115r	f115r.23	1	CONTEXT_POSITION	P174	P174	P174	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	0	H0_NONE
V98_EXACT	XU174	174	f115r	f115r.23	2	CONTEXT_POSITION	P175	P175	P175	1	keey	heiß am Ende des Grades	heiß am Ende des Grades	0	0	H0_NONE
V98_EXACT	XU175	175	f115r	f115r.23	3	CONTEXT_POSITION	P176	P176	P176	1	qokeod	heißen Auszug bereiten und abschließen	heißen Auszug bereiten und abschließen	0	0	H0_NONE
V98_EXACT	XU176	176	f115r	f115r.23	4	CONTEXT_POSITION	P177	P177	P177	1	chody	leicht getrocknete Zubereitung; abgeschlossen	leicht getrocknete Zubereitung; abgeschlossen	0	0	H0_NONE
V98_EXACT	XU177	177	f115r	f115r.23	5	CONTEXT_POSITION	P178	P178	P178	1	qokcho	erhitze, trockne und setze an	erhitze, trockne und setze an	0	0	H0_NONE
V98_EXACT	XU178	178	f115r	f115r.23	6	CONTEXT_POSITION	P179	P179	P179	1	s	Samenposten	Samenposten	0	0	H0_NONE
V98_EXACT	XU179	179	f115r	f115r.23	7	CONTEXT_POSITION	P180	P180	P180	1	checthy	trockenes Kraut	trockenes Kraut	0	0	H0_NONE
V98_EXACT	XU180	180	f115r	f115r.23	8	CONTEXT_POSITION	P181	P181	P181	1	qokeeey	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	0	0	H0_NONE
V98_EXACT	XU181	181	f115r	f115r.23	9	CONTEXT_POSITION	P182	P182	P182	1	keeey	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	0	0	H0_NONE
V98_EXACT	XU182	182	f115r	f115r.23	10	CONTEXT_POSITION	P183	P183	P183	1	lol	Holzstoff	Holzstoff	0	0	H0_NONE
V98_EXACT	XU183	183	f115r	f115r.23	11	CONTEXT_POSITION	P184	P184	P184	1	chedy	mittlere Trockenstufe erreicht	mittlere Trockenstufe erreicht	0	0	H0_NONE
V98_EXACT	XU184	184	f115r	f115r.23	12	CONTEXT_POSITION	P185	P185	P185	1	qokchedy	heiß-trockene Mittelstufe erreicht	heiß-trockene Mittelstufe erreicht	0	0	H0_NONE
V98_EXACT	XU185	185	f115r	f115r.23	13	CONTEXT_POSITION	P186	P186	P186	1	ldy	fertig aufbereitetes Holz	fertig aufbereitetes Holz	0	0	H0_NONE
V98_EXACT	XU186	186	f116r	f116r.12	1	CONTEXT_POSITION	P187	P187	P187	1	qoin	zweiten Ansatz nehmen	zweiten Ansatz nehmen	0	0	H0_NONE
V98_EXACT	XU187	187	f116r	f116r.12	2	CONTEXT_POSITION	P188	P188	P188	1	ar	Drogenanteil I	Drogenanteil I	0	0	H0_NONE
V98_EXACT	XU188	188	f116r	f116r.12	3	CONTEXT_POSITION	P189	P189	P189	1	cholches	nachgetrocknetes Material, Mittelstufe	nachgetrocknetes Material, Mittelstufe	0	0	H0_NONE
V98_EXACT	XU189	189	f116r	f116r.12	4	CONTEXT_POSITION	P190	P190	P190	1	okain	heißer Ansatz, Grad II	heißer Ansatz, Grad II	0	0	H0_NONE
V98_EXACT	XU190	190	f116r	f116r.12	5	CONTEXT_POSITION	P191	P191	P191	1	dain	zwei	zwei	0	0	H0_NONE
V98_EXACT	XU191	191	f116r	f116r.12	6	CONTEXT_POSITION	P192	P192	P192	1	cheey	trocken am Ende des Grades	trocken am Ende des Grades	0	0	H0_NONE
V98_EXACT	XU192	192	f116r	f116r.12	7	CONTEXT_POSITION	P193	P193	P193	1	okeey	heißer Ansatz am Ende des Grades	heißer Ansatz am Ende des Grades	0	0	H0_NONE
V98_EXACT	XU193	193	f116r	f116r.12	8	CONTEXT_POSITION	P194	P194	P194	1	otain	kalter Ansatz, Grad II	kalter Ansatz, Grad II	0	0	H0_NONE
V98_EXACT	XU194	194	f116r	f116r.12	9	CONTEXT_POSITION	P195	P195	P195	1	olchdy	Holz im Ansatz fertig getrocknet	Holz im Ansatz fertig getrocknet	0	0	H0_NONE
V98_EXACT	XU195	195	f116r	f116r.12	10	CONTEXT_POSITION	P196	P196	P196	1	otal	Material I im kalten Anfangsansatz	Material I im kalten Anfangsansatz	0	0	H0_NONE
V98_EXACT	XU196	196	f116r	f116r.12	11	CONTEXT_POSITION	P197	P197	P197	1	dain	zwei	zwei	0	0	H0_NONE
V98_EXACT	XU197	197	f116r	f116r.12	12	CONTEXT_POSITION	P198	P198	P198	1	olam	ein Maß Holz	ein Maß Holz	0	0	H0_NONE
V98_EXACT	XU198	198	f23r	f23r.6	1	CONTEXT_POSITION	P199	P199	P199	1	tshol	kalt-feuchtes Material	kalt-feuchtes Material	0	0	H0_NONE
V98_EXACT	XU199	199	f23r	f23r.6	2	CONTEXT_POSITION	P200	P200	P200	1	y	Hierzu:	Hierzu:	0	0	H0_NONE
V98_EXACT	XU200	200	f23r	f23r.6	3	CONTEXT_POSITION	P201	P201	P201	1	kor	eine heiße Portion	eine heiße Portion	0	0	H0_NONE
V98_EXACT	XU201	201	f23r	f23r.6	4	CONTEXT_POSITION	P202	P202	P202	1	qokaiin	heiß, Grad III	heiß, Grad III	0	0	H0_NONE
V98_EXACT	XU202	202	f23r	f23r.6	5	CONTEXT_POSITION	P203	P203	P203	1	yky	die heiße Portion auf Stufe III leicht nachwärmen	die heiße Portion auf Stufe III leicht nachwärmen	0	0	H0_NONE
V98_EXACT	XU203	203	f23r	f23r.6	6	CONTEXT_POSITION	P204	P204	P204	1	dar	abgemessener Anteil I	abgemessener Anteil I	0	0	H0_NONE
V98_EXACT	XU204	204	f23r	f23r.6	7	CONTEXT_POSITION	P205	P205	P205	1	okol	heißer Ansatzstoff	heißer Ansatzstoff	0	0	H0_NONE
V98_EXACT	XU205	205	f23r	f23r.6	8	CONTEXT_POSITION	P206	P206	P206	1	dchey	fertige abgemessene Mittelstufen-Trockenportion	fertige abgemessene Mittelstufen-Trockenportion	0	0	H0_NONE
V98_EXACT	XU206	206	f23r	f23r.6	9	CONTEXT_POSITION	P207	P207	P207	1	daiidal	Material I, dreimal abgemessen	Material I, dreimal abgemessen	0	0	H0_NONE
V98_EXACT	XU207	207	f23r	f23r.6	10	CONTEXT_POSITION	P208	P208	P208	1	dam	abgemessenes Maß	abgemessenes Maß	0	0	H0_NONE
V98_EXACT	XU208	208	f23r	f23r.6	11	CONTEXT_POSITION	P209	P209	P209	1	ytcho	hieraus eine kalte Trockenmischung herstellen	hieraus eine kalte Trockenmischung herstellen	0	0	H0_NONE
V98_EXACT	XU209	209	f23r	f23r.6	12	CONTEXT_POSITION	P210	P210	P210	1	ldals	eine Charge Holzrohstoff I abmessen	eine Charge Holzrohstoff I abmessen	0	0	H0_NONE
V98_EXACT	XU210	210	f24v	f24v.15	1	CONTEXT_POSITION	P211	P211	P211	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	0	H0_NONE
V98_EXACT	XU211	211	f24v	f24v.15	2	CONTEXT_POSITION	P212	P212	P212	1	kchod	heißer Auszug aus Trockengut, abgezogen und abgeschlossen	heißer Auszug aus Trockengut, abgezogen und abgeschlossen	0	0	H0_NONE
V98_EXACT	XU212	212	f24v	f24v.15	3	CONTEXT_POSITION	P213	P213	P213	1	dchal	angetrocknetes, abgemessenes Material I	angetrocknetes, abgemessenes Material I	0	0	H0_NONE
V98_EXACT	XU213	213	f24v	f24v.15	4	CONTEXT_POSITION	P214	P214	P214	1	ochdy	fertige Trockenmasse	fertige Trockenmasse	0	0	H0_NONE
V98_EXACT	XU214	214	f26r	f26r.2	1	CONTEXT_POSITION	P215	P215	P215	1	dchey	fertige abgemessene Mittelstufen-Trockenportion	fertige abgemessene Mittelstufen-Trockenportion	0	0	H0_NONE
V98_EXACT	XU215	215	f26r	f26r.2	2	CONTEXT_POSITION	P216	P216	P216	1	aiin	Menge III	Menge III	0	0	H0_NONE
V98_EXACT	XU216	216	f26r	f26r.2	3	CONTEXT_POSITION	P217	P217	P217	1	adeeody	gleich großer abgemessener Teil der fertigen Zubereitung	gleich großer abgemessener Teil der fertigen Zubereitung	0	0	H0_NONE
V98_EXACT	XU217	217	f26r	f26r.2	4	CONTEXT_POSITION	P218	P218	P218	1	ykecthey	hiervon Krautdroge bis zur Mittelstufe erhitzen und abschließen	hiervon Krautdroge bis zur Mittelstufe erhitzen und abschließen	0	0	H0_NONE
V98_EXACT	XU218	218	f26r	f26r.2	5	CONTEXT_POSITION	P219	P219	P219	1	chedy	mittlere Trockenstufe erreicht	mittlere Trockenstufe erreicht	0	0	H0_NONE
V98_EXACT	XU219	219	f26r	f26r.2	6	CONTEXT_POSITION	P220	P220	P220	1	ytedy	hiervon bis zur Mittelstufe abkühlen und abschließen	hiervon bis zur Mittelstufe abkühlen und abschließen	0	0	H0_NONE
V98_EXACT	XU220	220	f26r	f26r.2	7	CONTEXT_POSITION	P221	P221	P221	1	dy	;	;	0	0	H0_NONE
V98_EXACT	XU221	221	f26r	f26r.2	8	CONTEXT_POSITION	P222	P222	P222	1	checthedy	Krautdroge mäßig trocknen, nochmals mäßig trocknen und abschließen	Krautdroge mäßig trocknen, nochmals mäßig trocknen und abschließen	0	0	H0_NONE
V98_EXACT	XU222	222	f26r	f26r.2	9	CONTEXT_POSITION	P223	P223	P223	1	ls	eine Charge Holz	eine Charge Holz	0	0	H0_NONE
V98_EXACT	XU223	223	f27r	f27r.9	1	CONTEXT_POSITION	P224	P224	P224	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	0	H0_NONE
V98_EXACT	XU224	224	f27r	f27r.9	2	CONTEXT_POSITION	P225	P225	P225	1	keeod	vollständig erhitzter und abgezogener Auszug	vollständig erhitzter und abgezogener Auszug	0	0	H0_NONE
V98_EXACT	XU225	225	f27r	f27r.9	3	CONTEXT_POSITION	P226	P226	P226	1	shotchey	kalt angefeuchtetes Mazerat, Trockenstufe II	kalt angefeuchtetes Mazerat, Trockenstufe II	0	0	H0_NONE
V98_EXACT	XU226	226	f27r	f27r.9	4	CONTEXT_POSITION	P227	P227	P227	1	chol	trocken	trocken	0	0	H0_NONE
V98_EXACT	XU227	227	f27r	f27r.9	5	CONTEXT_POSITION	P228	P228	P228	1	oty	eine kalte Zubereitung auf Anfangsstufe	eine kalte Zubereitung auf Anfangsstufe	0	0	H0_NONE
V98_EXACT	XU228	228	f27r	f27r.9	6	CONTEXT_POSITION	P229	P229	P229	1	chy	trocken am Anfang des Grades	trocken am Anfang des Grades	0	0	H0_NONE
V98_EXACT	XU229	229	f27r	f27r.9	7	CONTEXT_POSITION	P230	P230	P230	1	tolg	kaltes Material	kaltes Material	0	0	H0_NONE
V98_EXACT	XU230	230	f30r	f30r.9	1	CONTEXT_POSITION	P231	P231	P231	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	0	H0_NONE
V98_EXACT	XU231	231	f30r	f30r.9	2	CONTEXT_POSITION	P232	P232	P232	1	qochar	den trockenen Anteil I dieser Portion nehmen	den trockenen Anteil I dieser Portion nehmen	0	0	H0_NONE
V98_EXACT	XU232	232	f30r	f30r.9	3	CONTEXT_POSITION	P233	P233	P233	1	chol	trocken	trocken	0	0	H0_NONE
V98_EXACT	XU233	233	f30r	f30r.9	4	CONTEXT_POSITION	P234	P234	P234	1	keeaiin	heiß, Endstufe III	heiß, Endstufe III	0	0	H0_NONE
V98_EXACT	XU234	234	f30r	f30r.9	5	CONTEXT_POSITION	P235	P235	P235	1	chcthey	Krautdroge bis zur mittleren Stufe trocknen	Krautdroge bis zur mittleren Stufe trocknen	0	0	H0_NONE
V98_EXACT	XU235	235	f30r	f30r.9	6	CONTEXT_POSITION	P236	P236	P236	1	chor	Pflanzenteil	Pflanzenteil	0	0	H0_NONE
V98_EXACT	XU236	236	f30r	f30r.9	7	CONTEXT_POSITION	P237	P237	P237	1	cheky	bis zur mittleren Trockenstufe, dann leicht erhitzen	bis zur mittleren Trockenstufe, dann leicht erhitzen	0	0	H0_NONE
V98_EXACT	XU237	237	f49r	f49r.16	1	CONTEXT_POSITION	P238	P238	P238	1	qocho	getrocknete Droge nehmen	getrocknete Droge nehmen	0	0	H0_NONE
V98_EXACT	XU238	238	f49r	f49r.16	2	CONTEXT_POSITION	P239	P239	P239	1	cheey	trocken am Ende des Grades	trocken am Ende des Grades	0	0	H0_NONE
V98_EXACT	XU239	239	f49r	f49r.16	3	CONTEXT_POSITION	P240	P240	P240	1	dchey	fertige abgemessene Mittelstufen-Trockenportion	fertige abgemessene Mittelstufen-Trockenportion	0	0	H0_NONE
V98_EXACT	XU240	240	f49r	f49r.16	4	CONTEXT_POSITION	P241	P241	P241	1	qotchody	abkühlen, bis zur Mittelstufe trocknen und neu ansetzen	abkühlen, bis zur Mittelstufe trocknen und neu ansetzen	0	0	H0_NONE
V98_EXACT	XU241	241	f56r	f56r.6	1	CONTEXT_POSITION	P242	P242	P242	1	ykcho	hieraus eine warme Trockenmischung bereiten	hieraus eine warme Trockenmischung bereiten	0	0	H0_NONE
V98_EXACT	XU242	242	f56r	f56r.6	2	CONTEXT_POSITION	P243	P243	P243	1	dy	;	;	0	0	H0_NONE
V98_EXACT	XU243	243	f56r	f56r.6	3	CONTEXT_POSITION	P244	P244	P244	1	dchey	fertige abgemessene Mittelstufen-Trockenportion	fertige abgemessene Mittelstufen-Trockenportion	0	0	H0_NONE
V98_EXACT	XU244	244	f56r	f56r.6	4	CONTEXT_POSITION	P245	P245	P245	1	keey	heiß am Ende des Grades	heiß am Ende des Grades	0	0	H0_NONE
V98_EXACT	XU245	245	f56r	f56r.6	5	CONTEXT_POSITION	P246	P246	P246	1	daiin	Grad III	Grad III	0	0	H0_NONE
V98_EXACT	XU246	246	f56r	f56r.6	6	CONTEXT_POSITION	P247	P247	P247	1	y	.	.	0	0	H0_NONE
V98_EXACT	XU247	247	f75r	f75r.3	1	CONTEXT_POSITION	P248	P248	P248	1	qokain	heiß, Grad II	heiß, Grad II	0	0	H0_NONE
V98_EXACT	XU248	248	f75r	f75r.3	2	CONTEXT_POSITION	P249	P249	P249	1	chal	trockenes Material I, Anfangsstufe	trockenes Material I, Anfangsstufe	0	0	H0_NONE
V98_EXACT	XU249	249	f75r	f75r.3	3	CONTEXT_POSITION	P250	P250	P250	1	orchey	eine trockene Portion auf Mittelstufe	eine trockene Portion auf Mittelstufe	0	0	H0_NONE
V98_EXACT	XU250	250	f75r	f75r.3	4	CONTEXT_POSITION	P251	P251	P251	1	qey	die vorstehende trockene Mittelstufenportion anschließend nehmen	die vorstehende trockene Mittelstufenportion anschließend nehmen	0	0	H0_NONE
V98_EXACT	XU251	251	f75r	f75r.3	5	CONTEXT_POSITION	P252	P252	P252	1	kain	heiß, Grad II	heiß, Grad II	0	0	H0_NONE
V98_EXACT	XU252	252	f75r	f75r.3	6	CONTEXT_POSITION	P253	P253	P253	1	sheeky	vollständig einweichen, erhitzen und abschließen	vollständig einweichen, erhitzen und abschließen	0	0	H0_NONE
V98_EXACT	XU253	253	f75r	f75r.3	7	CONTEXT_POSITION	P254	P254	P254	1	ltain	Holz, kalt auf Stufe II	Holz, kalt auf Stufe II	0	0	H0_NONE
V98_EXACT	XU254	254	f75r	f75r.3	8	CONTEXT_POSITION	P255	P255	P255	1	olkar	heißer Holzanteil I	heißer Holzanteil I	0	0	H0_NONE
V98_EXACT	XU255	255	f75r	f75r.3	9	CONTEXT_POSITION	P256	P256	P256	1	or	Drogenportion	Drogenportion	0	0	H0_NONE
V98_EXACT	XU256	256	f76v	f76v.10	1	CONTEXT_POSITION	P257	P257	P257	1	cphdor	eine Portion Arzneikompositum abmessen	eine Portion Arzneikompositum abmessen	0	0	H0_NONE
V98_EXACT	XU257	257	f76v	f76v.10	2	CONTEXT_POSITION	P258	P258	P258	1	shedal	feuchtes, abgemessenes Material I, Mittelstufe	feuchtes, abgemessenes Material I, Mittelstufe	0	0	H0_NONE
V98_EXACT	XU258	258	f76v	f76v.10	3	CONTEXT_POSITION	P259	P259	P259	1	qopchdy	fertig getrocknetes Pulver nehmen	fertig getrocknetes Pulver nehmen	0	0	H0_NONE
V98_EXACT	XU259	259	f76v	f76v.10	4	CONTEXT_POSITION	P260	P260	P260	1	dshedy	bis zur Mittelstufe angefeuchtete Drogenportion	bis zur Mittelstufe angefeuchtete Drogenportion	0	0	H0_NONE
V98_EXACT	XU260	260	f76v	f76v.10	5	CONTEXT_POSITION	P261	P261	P261	1	shedy	mittlere Feuchtstufe erreicht	mittlere Feuchtstufe erreicht	0	0	H0_NONE
V98_EXACT	XU261	261	f76v	f76v.10	6	CONTEXT_POSITION	P262	P262	P262	1	tchedy	kalt-trockene Mittelstufe erreicht	kalt-trockene Mittelstufe erreicht	0	0	H0_NONE
V98_EXACT	XU262	262	f76v	f76v.10	7	CONTEXT_POSITION	P263	P263	P263	1	lsheetal	Rohholz I, vollständig eingeweicht und kaltgestellt	Rohholz I, vollständig eingeweicht und kaltgestellt	0	0	H0_NONE
V98_EXACT	XU263	263	f76v	f76v.10	8	CONTEXT_POSITION	P264	P264	P264	1	shecphy	bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	0	0	H0_NONE
V98_EXACT	XU264	264	f76v	f76v.10	9	INHERITED_COMPANION_OVERRIDE	R010_G725_COMPANION_P265	P265	P265	1	daiin	drei	drei Portionen des vorstehenden eingeweichten Arzneikompositums	0	0	H0_NONE
V98_EXACT	XU265	265	f76v	f76v.10	10	CONTEXT_POSITION	P266	P266	P266	1	dy	.	.	0	0	H0_NONE
V98_EXACT	XU266	266	f77r	f77r.38	1	CONTEXT_POSITION	P267	P267	P267	1	pol	Pulverstoff	Pulverstoff	0	0	H0_NONE
V98_EXACT	XU267	267	f77r	f77r.38	2	CONTEXT_POSITION	P268	P268	P268	1	shedy	mittlere Feuchtstufe erreicht	mittlere Feuchtstufe erreicht	0	0	H0_NONE
V98_EXACT	XU268	268	f77r	f77r.38	3	CONTEXT_POSITION	P269	P269	P269	1	qoeedy	nimm die Endportion hinzu	nimm die Endportion hinzu	0	0	H0_NONE
V98_EXACT	XU269	269	f77r	f77r.38	4	CONTEXT_POSITION	P270	P270	P270	1	qokaiin	heiß, Grad III	heiß, Grad III	0	0	H0_NONE
V98_EXACT	XU270	270	f77r	f77r.38	5	CONTEXT_POSITION	P271	P271	P271	1	chcphey	bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum	bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum	0	0	H0_NONE
V98_EXACT	XU271	271	f77r	f77r.38	6	CONTEXT_POSITION	P272	P272	P272	1	qol	Drogenstoff zugeben	Drogenstoff zugeben	0	0	H0_NONE
V98_EXACT	XU272	272	f77r	f77r.38	7	CONTEXT_POSITION	P273	P273	P273	1	ltaiin	Holz, kalt auf Stufe III	Holz, kalt auf Stufe III	0	0	H0_NONE
V98_EXACT	XU273	273	f77r	f77r.38	8	CONTEXT_POSITION	P274	P274	P274	1	shedy	mittlere Feuchtstufe erreicht	mittlere Feuchtstufe erreicht	0	0	H0_NONE
V98_EXACT	XU274	274	f77r	f77r.38	9	CONTEXT_POSITION	P275	P275	P275	1	qol	Drogenstoff zugeben	Drogenstoff zugeben	0	0	H0_NONE
V98_EXACT	XU275	275	f77v	f77v.7	1	CONTEXT_POSITION	P276	P276	P276	1	olshedy	bis zur Mittelstufe eingeweichte Drogenbasis, abgeschlossen	bis zur Mittelstufe eingeweichte Drogenbasis, abgeschlossen	0	0	H0_NONE
V98_EXACT	XU276	276	f77v	f77v.7	2	CONTEXT_POSITION	P277	P277	P277	1	qolsheedy	vollständig eingeweichten Drogenstoff zugeben und abschließen	vollständig eingeweichten Drogenstoff zugeben und abschließen	0	0	H0_NONE
V98_EXACT	XU277	277	f77v	f77v.7	3	CONTEXT_POSITION	P278	P278	P278	1	qy	hiervon nehmen	hiervon nehmen	0	0	H0_NONE
V98_EXACT	XU278	278	f77v	f77v.7	4	CONTEXT_POSITION	P279	P279	P279	1	rr	getrocknete Wurzel	getrocknete Wurzel	0	0	H0_NONE
V98_EXACT	XU279	279	f77v	f77v.7	5	CONTEXT_POSITION	P280	P280	P280	1	ycheedy	hiervon bis zur Endstufe trocknen	hiervon bis zur Endstufe trocknen	0	0	H0_NONE
V98_EXACT	XU280	280	f77v	f77v.7	6	CONTEXT_POSITION	P281	P281	P281	1	okedy	heißer Ansatz, Mittelstufe erreicht	heißer Ansatz, Mittelstufe erreicht	0	0	H0_NONE
V98_EXACT	XU281	281	f77v	f77v.7	7	CONTEXT_POSITION	P282	P282	P282	1	lshedy	vollständig eingeweichtes Holz, Form I	vollständig eingeweichtes Holz, Form I	0	0	H0_NONE
V98_EXACT	XU282	282	f77v	f77v.7	8	CONTEXT_POSITION	P283	P283	P283	1	chs	eine trockene Grundform	eine trockene Grundform	0	0	H0_NONE
