statement_id	physical_page	source_panels	register	owner_id	visible_owner_or_namespace_de	locus_span	locus_count	crosses_physical_line	event_count	template_id	template_name_de	observed_slot_signature	template_slot_signature	action_realization	end_mode	surface_sequence	component_sequence	portable_literal_de	fluent_workshop_de	event_ids
P1008-S028	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A0	unbebilderter Textabschnitt A0	f76r.1|f76r.2	2	YES	13	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	potchokor chcfhdy opshdy qolp chcphy chcphdy opshey qofshy opchdy sain as y dshedy	P+OT+CH+OK+OR | CH+O+CFH+Y | CARRIER_Q+O+P+SH+D_ADDR+Y | OL | CH+CPH+E+Y | CH+CPH+E+Y | O+P+SHED+Y | CARRIER_Q+O+P+SH+D_ADDR+Y | P+CHD+Y | S+AIN | A_ADDR+S | Y | SH+E+DY	EINSETZEN · DANACH · NEHMEN · SETZEN · ANSATZ | NEHMEN · AUSFÜHREN · TRENNEN · POSTEN | BEGINN · AUSFÜHREN · EINSETZEN · HALTEN · TEIL · POSTEN | FORTSETZEN | NEHMEN · UMLEITEN · KURZ · POSTEN | NEHMEN · UMLEITEN · KURZ · POSTEN | AUSFÜHREN · EINSETZEN · ABSETZEN · POSTEN | BEGINN · AUSFÜHREN · EINSETZEN · HALTEN · TEIL · POSTEN | EINSETZEN · UMSETZEN · POSTEN | AUSWÄHLEN · PORTION | ORT · AUSWÄHLEN | POSTEN | HALTEN · KURZ · SCHLUSS	unbebilderter Textabschnitt A0: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E0469|P1008-E0470|P1008-E0471|P1008-E0472|P1008-E0473|P1008-E0474|P1008-E0475|P1008-E0476|P1008-E0477|P1008-E0478|P1008-E0479|P1008-E0480|P1008-E0481
P1008-S029	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A0	unbebilderter Textabschnitt A0	f76r.2	1	NO	7	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qotddyar cthar chep dain okain qokeor shedy	OT+D_ADDR+D_ADDR+Y+AR | CTH+AR | Y | AIN | OK+AIN | OK+E+OR | SHED+DY	DANACH · TEIL · TEIL · POSTEN · QUELLE | BEREIT · QUELLE | POSTEN | PORTION | SETZEN · PORTION | SETZEN · KURZ · ANSATZ | ABSETZEN · SCHLUSS	unbebilderter Textabschnitt A0: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E0482|P1008-E0483|P1008-E0484|P1008-E0485|P1008-E0486|P1008-E0487|P1008-E0488
P1008-S030	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A0	unbebilderter Textabschnitt A0	f76r.2|f76r.3	2	YES	9	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qol ain sheals qokeey yshey qokeey qokey qokeed okedy	OL | AIN | SH+E+AL | OK+EE+Y | Y+SH+E+Y | OK+EE+Y | OK+E+Y | OK+EE+D_ADDR | OK+E+DY	FORTSETZEN | PORTION | HALTEN · KURZ · ZIEL | SETZEN · LÄNGER · POSTEN | POSTEN · HALTEN · KURZ · POSTEN | SETZEN · LÄNGER · POSTEN | SETZEN · KURZ · POSTEN | SETZEN · LÄNGER · TEIL | SETZEN · KURZ · SCHLUSS	unbebilderter Textabschnitt A0: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E0489|P1008-E0490|P1008-E0491|P1008-E0492|P1008-E0493|P1008-E0494|P1008-E0495|P1008-E0496|P1008-E0497
P1008-S031	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A0	unbebilderter Textabschnitt A0	f76r.3	1	NO	2	T03	FORTSETZUNG ODER FOLGESCHRITT	OWNER>SEQUENCE>ITEM>ACTION>STATE>CLOSE	OWNER>SEQUENCE>ITEM>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	shky qotedy	SH+K+Y | OT+E+DY	HALTEN · GEBEN · POSTEN | DANACH · KURZ · SCHLUSS	unbebilderter Textabschnitt A0: danach oder im selben Gang mit dem aktuellen Posten fortfahren. Den Teilgang schließen.	P1008-E0498|P1008-E0499
P1008-S032	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A0	unbebilderter Textabschnitt A0	f76r.3	1	NO	1	T03	FORTSETZUNG ODER FOLGESCHRITT	OWNER>SEQUENCE>STATE>CLOSE	OWNER>SEQUENCE>ACTION>STATE>CLOSE	INHERITED_FROM_ACTIVE_SECTION	LICENSED_DY_CLOSE	otedy	OT+E+DY	DANACH · KURZ · SCHLUSS	unbebilderter Textabschnitt A0: danach oder im selben Gang mit dem aktuellen Posten fortfahren. Den Teilgang schließen.	P1008-E0500
P1008-S033	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A0	unbebilderter Textabschnitt A0	f76r.3	1	NO	5	T04	ABGEMESSENER ARBEITSGANG	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION	EXPLICIT_CARD	VISIBLE_PARAGRAPH_BOUNDARY	shol qoty ol chedy aiiny	SH+OL | OT+Y | OL | CHD+Y | AIIN	HALTEN · FORTSETZEN | DANACH · POSTEN | FORTSETZEN | UMSETZEN · POSTEN | MASS	unbebilderter Textabschnitt A0: den Posten nach Maß oder auf der angegebenen Stufe bearbeiten. Hier endet der sichtbare Absatzgang.	P1008-E0501|P1008-E0502|P1008-E0503|P1008-E0504|P1008-E0505
P1008-S034	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A1	unbebilderter Textabschnitt A1	f76r.5	1	NO	1	T01	EINFACHER ARBEITSGANG	OWNER>ACTION>STATE>CLOSE	OWNER>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qokedy	OK+E+DY	SETZEN · KURZ · SCHLUSS	unbebilderter Textabschnitt A1: den bezeichneten Arbeitsgang ausführen und den erreichten Zustand prüfen. Den Teilgang schließen.	P1008-E0507
P1008-S035	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A1	unbebilderter Textabschnitt A1	f76r.5	1	NO	7	T05	ANSATZ BILDEN ODER WEITERFÜHREN	OWNER>SEQUENCE>ITEM>PREPARATION>ACTION>STATE>CLOSE	OWNER>SEQUENCE>ITEM>PREPARATION>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qokeey or or or chkorol otey qokedy	OK+EE+Y | OR | OR | OR | CHK+OR | OT+E+Y | OK+E+DY	SETZEN · LÄNGER · POSTEN | ANSATZ | ANSATZ | ANSATZ | BEHANDELN · ANSATZ | DANACH · KURZ · POSTEN | SETZEN · KURZ · SCHLUSS	unbebilderter Textabschnitt A1: einen Ansatz oder Auszug bilden und weiterführen. Den Teilgang schließen.	P1008-E0508|P1008-E0509|P1008-E0510|P1008-E0511|P1008-E0512|P1008-E0513|P1008-E0514
P1008-S036	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A1	unbebilderter Textabschnitt A1	f76r.5	1	NO	1	T07	ÜBER EINEN WEG FÜHREN	OWNER>ACTION>PATH>STATE>CLOSE	OWNER>ACTION>PATH>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	lkedy	L+K+E+DY	LEITEN · GEBEN · KURZ · SCHLUSS	unbebilderter Textabschnitt A1: den Posten aus der Quelle über den Lauf oder Durchlass zur Zielstelle führen. Den Teilgang schließen.	P1008-E0515
P1008-S037	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A1	unbebilderter Textabschnitt A1	f76r.5	1	NO	2	T02	POSTEN BEARBEITEN	OWNER>ITEM>ACTION>CLOSE	OWNER>ITEM>ACTION>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	chdy qokchdy	CHD+Y | OK+CHD+DY	UMSETZEN · POSTEN | SETZEN · UMSETZEN · SCHLUSS	unbebilderter Textabschnitt A1: den aktuell gemeinten Posten nehmen und bearbeiten. Den Teilgang schließen.	P1008-E0516|P1008-E0517
P1008-S038	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A1	unbebilderter Textabschnitt A1	f76r.5|f76r.6	2	YES	4	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>SEQUENCE>ITEM>ACTION>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>ACTION>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qokal chdam solchedy qokeedy	OK+AL | CH+AM_ADDR | S+OL+CHD+Y | OK+EE+DY	SETZEN · ZIEL | NEHMEN · INNEN | AUSWÄHLEN · FORTSETZEN · UMSETZEN · POSTEN | SETZEN · LÄNGER · SCHLUSS	unbebilderter Textabschnitt A1: den Posten an die bezeichnete Stelle setzen und dort ausführen. Den Teilgang schließen.	P1008-E0518|P1008-E0519|P1008-E0520|P1008-E0521
P1008-S039	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A1	unbebilderter Textabschnitt A1	f76r.6	1	NO	4	T03	FORTSETZUNG ODER FOLGESCHRITT	OWNER>SEQUENCE>ITEM>ACTION>STATE>CLOSE	OWNER>SEQUENCE>ITEM>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qopchedy qokeeo rol shedy	CARRIER_Q+O+P+CHD+Y | OK+EE+Y | R+OL | SHED+DY	BEGINN · AUSFÜHREN · EINSETZEN · UMSETZEN · POSTEN | SETZEN · LÄNGER · POSTEN | MERKEN · FORTSETZEN | ABSETZEN · SCHLUSS	unbebilderter Textabschnitt A1: danach oder im selben Gang mit dem aktuellen Posten fortfahren. Den Teilgang schließen.	P1008-E0522|P1008-E0523|P1008-E0524|P1008-E0525
P1008-S040	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A1	unbebilderter Textabschnitt A1	f76r.6	1	NO	1	T01	EINFACHER ARBEITSGANG	OWNER>ACTION>STATE>CLOSE	OWNER>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qokedy	OK+E+DY	SETZEN · KURZ · SCHLUSS	unbebilderter Textabschnitt A1: den bezeichneten Arbeitsgang ausführen und den erreichten Zustand prüfen. Den Teilgang schließen.	P1008-E0526
P1008-S041	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A1	unbebilderter Textabschnitt A1	f76r.6	1	NO	6	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>ITEM>SOURCE>QUANTITY>ACTION>TARGET>STATE	OWNER>ITEM>SOURCE>QUANTITY>ACTION>TARGET>STATE	EXPLICIT_CARD	VISIBLE_PARAGRAPH_BOUNDARY	sheey okees al al chedain dar	SH+EE+Y | OK+EE+Y | AL | AL | CHD+AIN | D_ADDR+AR	HALTEN · LÄNGER · POSTEN | SETZEN · LÄNGER · POSTEN | ZIEL | ZIEL | UMSETZEN · PORTION | TEIL · QUELLE	unbebilderter Textabschnitt A1: den Posten an die bezeichnete Stelle setzen und dort ausführen. Hier endet der sichtbare Absatzgang.	P1008-E0527|P1008-E0528|P1008-E0529|P1008-E0530|P1008-E0531|P1008-E0532
P1008-S042	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A2	unbebilderter Textabschnitt A2	f76r.8	1	NO	6	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qoaiin ches okeedal qoked qokeey shedy	CARRIER_Q+O+AIIN | CH+E+S | OK+EE+AL | OK+E+D_ADDR | OK+EE+Y | SHED+DY	BEGINN · AUSFÜHREN · MASS | NEHMEN · KURZ · AUSWÄHLEN | SETZEN · LÄNGER · ZIEL | SETZEN · KURZ · TEIL | SETZEN · LÄNGER · POSTEN | ABSETZEN · SCHLUSS	unbebilderter Textabschnitt A2: den Posten an die bezeichnete Stelle setzen und dort ausführen. Den Teilgang schließen.	P1008-E0534|P1008-E0535|P1008-E0536|P1008-E0537|P1008-E0538|P1008-E0539
P1008-S043	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A2	unbebilderter Textabschnitt A2	f76r.8	1	NO	7	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	chey lkeedy okey dar aiin chekain oldy	Y | L+K+EE+D_ADDR+Y | OK+E+Y | D_ADDR+AR | AIIN | CHK+AIN | OL+DY	POSTEN | LEITEN · GEBEN · LÄNGER · TEIL · POSTEN | SETZEN · KURZ · POSTEN | TEIL · QUELLE | MASS | BEHANDELN · PORTION | FORTSETZEN · SCHLUSS	unbebilderter Textabschnitt A2: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E0540|P1008-E0541|P1008-E0542|P1008-E0543|P1008-E0544|P1008-E0545|P1008-E0546
P1008-S044	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A2	unbebilderter Textabschnitt A2	f76r.9	1	NO	1	T01	EINFACHER ARBEITSGANG	OWNER>ACTION>CLOSE	OWNER>ACTION>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	shed	SHED+DY	ABSETZEN · SCHLUSS	unbebilderter Textabschnitt A2: den bezeichneten Arbeitsgang ausführen. Den Teilgang schließen.	P1008-E0547
P1008-S045	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A2	unbebilderter Textabschnitt A2	f76r.9	1	NO	5	T07	ÜBER EINEN WEG FÜHREN	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	al shckhy r ain chcphedy	AL | SH+CKH+Y | R | AIN | L+CH+CPH+E+DY	ZIEL | HALTEN · DURCHLASS · POSTEN | MERKEN | PORTION | LEITEN · NEHMEN · UMLEITEN · KURZ · SCHLUSS	unbebilderter Textabschnitt A2: den Posten aus der Quelle über den Lauf oder Durchlass zur Zielstelle führen. Den Teilgang schließen.	P1008-E0548|P1008-E0549|P1008-E0550|P1008-E0551|P1008-E0552
P1008-S046	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A2	unbebilderter Textabschnitt A2	f76r.9	1	NO	9	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>PATH>TARGET>STATE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>PATH>TARGET>STATE	EXPLICIT_CARD	VISIBLE_PARAGRAPH_BOUNDARY	ain olkeey lkar ain otchy lkain chedy dar daly	AIN | SOLK+EE+Y | K+AR | AIN | OT+CH+Y | K+AIN | CHD+Y | D_ADDR+AR | AL	PORTION | AUFFANGEN · LÄNGER · POSTEN | GEBEN · QUELLE | PORTION | DANACH · NEHMEN · POSTEN | GEBEN · PORTION | UMSETZEN · POSTEN | TEIL · QUELLE | ZIEL	unbebilderter Textabschnitt A2: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Hier endet der sichtbare Absatzgang.	P1008-E0553|P1008-E0554|P1008-E0555|P1008-E0556|P1008-E0557|P1008-E0558|P1008-E0559|P1008-E0560|P1008-E0561
P1008-S047	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A3	unbebilderter Textabschnitt A3	f76r.11	1	NO	1	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>SEQUENCE>ACTION>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ACTION>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qotedshedy	OT+E+D_ADDR+SHED+DY	DANACH · KURZ · TEIL · ABSETZEN · SCHLUSS	unbebilderter Textabschnitt A3: den Posten an die bezeichnete Stelle setzen und dort ausführen. Den Teilgang schließen.	P1008-E0563
P1008-S048	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A3	unbebilderter Textabschnitt A3	f76r.11	1	NO	2	T05	ANSATZ BILDEN ODER WEITERFÜHREN	OWNER>SEQUENCE>QUANTITY>PREPARATION>STATE>CLOSE	OWNER>SEQUENCE>QUANTITY>PREPARATION>ACTION>STATE>CLOSE	INHERITED_FROM_ACTIVE_SECTION	LICENSED_DY_CLOSE	qorain oteedy	OR+AIN | OT+EE+DY	ANSATZ · PORTION | DANACH · LÄNGER · SCHLUSS	unbebilderter Textabschnitt A3: einen Ansatz oder Auszug bilden und weiterführen. Den Teilgang schließen.	P1008-E0564|P1008-E0565
P1008-S049	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A3	unbebilderter Textabschnitt A3	f76r.11|f76r.12	2	YES	10	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	chedy ol chdy raiiin chekain dain chckhy sal oty solshedy	CHD+Y | OL | CHD+Y | R+AIIN | CHK+AIN | AIN | CKH+Y | S+AL | OT+Y | OL+SH+E+DY	UMSETZEN · POSTEN | FORTSETZEN | UMSETZEN · POSTEN | MERKEN · MASS | BEHANDELN · PORTION | PORTION | DURCHLASS · POSTEN | AUSWÄHLEN · ZIEL | DANACH · POSTEN | FORTSETZEN · HALTEN · KURZ · SCHLUSS	unbebilderter Textabschnitt A3: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E0566|P1008-E0567|P1008-E0568|P1008-E0569|P1008-E0570|P1008-E0571|P1008-E0572|P1008-E0573|P1008-E0574|P1008-E0575
P1008-S050	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A3	unbebilderter Textabschnitt A3	f76r.12	1	NO	11	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qool qctheed shdy qa ol keey dain saiin s ar shedy	CARRIER_Q+O+OL | CTH+E+Y | SH+D_ADDR+Y | O | OL | K+EE+Y | AIN | S+AIIN | S | AR | SHED+DY	BEGINN · AUSFÜHREN · FORTSETZEN | BEREIT · KURZ · POSTEN | HALTEN · TEIL · POSTEN | AUSFÜHREN | FORTSETZEN | GEBEN · LÄNGER · POSTEN | PORTION | AUSWÄHLEN · MASS | AUSWÄHLEN | QUELLE | ABSETZEN · SCHLUSS	unbebilderter Textabschnitt A3: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E0576|P1008-E0577|P1008-E0578|P1008-E0579|P1008-E0580|P1008-E0581|P1008-E0582|P1008-E0583|P1008-E0584|P1008-E0585|P1008-E0586
P1008-S051	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A3	unbebilderter Textabschnitt A3	f76r.12	1	NO	2	T05	ANSATZ BILDEN ODER WEITERFÜHREN	OWNER>PREPARATION>ACTION>STATE>CLOSE	OWNER>PREPARATION>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qokeor okeedy	OK+E+OR | OK+EE+DY	SETZEN · KURZ · ANSATZ | SETZEN · LÄNGER · SCHLUSS	unbebilderter Textabschnitt A3: einen Ansatz oder Auszug bilden und weiterführen. Den Teilgang schließen.	P1008-E0587|P1008-E0588
P1008-S052	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A3	unbebilderter Textabschnitt A3	f76r.13	1	NO	1	T01	EINFACHER ARBEITSGANG	OWNER>ACTION>STATE>CLOSE	OWNER>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qokeedy	OK+EE+DY	SETZEN · LÄNGER · SCHLUSS	unbebilderter Textabschnitt A3: den bezeichneten Arbeitsgang ausführen und den erreichten Zustand prüfen. Den Teilgang schließen.	P1008-E0589
P1008-S053	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A3	unbebilderter Textabschnitt A3	f76r.13	1	NO	6	T07	ÜBER EINEN WEG FÜHREN	OWNER>ITEM>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>ITEM>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	checthy chckhey okal okaiin sheckhey okeedy	CTH+Y | CH+CKH+E+Y | OK+AL | OK+AIIN | SH+E+CKH+E+Y | OK+EE+DY	BEREIT · POSTEN | NEHMEN · DURCHLASS · KURZ · POSTEN | SETZEN · ZIEL | SETZEN · MASS | HALTEN · KURZ · DURCHLASS · KURZ · POSTEN | SETZEN · LÄNGER · SCHLUSS	unbebilderter Textabschnitt A3: den Posten aus der Quelle über den Lauf oder Durchlass zur Zielstelle führen. Den Teilgang schließen.	P1008-E0590|P1008-E0591|P1008-E0592|P1008-E0593|P1008-E0594|P1008-E0595
P1008-S054	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A3	unbebilderter Textabschnitt A3	f76r.13	1	NO	6	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>SEQUENCE>ITEM>SOURCE>ACTION>TARGET>STATE	OWNER>SEQUENCE>ITEM>SOURCE>ACTION>TARGET>STATE	EXPLICIT_CARD	VISIBLE_PARAGRAPH_BOUNDARY	otey dal y kal chedy sar	OT+E+Y | AL | Y | K+AL | CHD+Y | S+AR	DANACH · KURZ · POSTEN | ZIEL | POSTEN | GEBEN · ZIEL | UMSETZEN · POSTEN | AUSWÄHLEN · QUELLE	unbebilderter Textabschnitt A3: den Posten an die bezeichnete Stelle setzen und dort ausführen. Hier endet der sichtbare Absatzgang.	P1008-E0596|P1008-E0597|P1008-E0598|P1008-E0599|P1008-E0600|P1008-E0601
P1008-S055	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A4	unbebilderter Textabschnitt A4	f76r.15	1	NO	1	T05	ANSATZ BILDEN ODER WEITERFÜHREN	OWNER>PREPARATION>ACTION>CLOSE	OWNER>PREPARATION>ACTION>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	chorshedy	CH+OR+SHED+DY	NEHMEN · ANSATZ · ABSETZEN · SCHLUSS	unbebilderter Textabschnitt A4: einen Ansatz oder Auszug bilden und weiterführen. Den Teilgang schließen.	P1008-E0603
P1008-S056	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A4	unbebilderter Textabschnitt A4	f76r.15	1	NO	9	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>ITEM>SOURCE>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>ITEM>SOURCE>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qoked okees al ar aiin ar ain chckheed lchedy	OK+E+D_ADDR | OK+EE+Y | AL | AR | AIIN | AR | AIN | CH+CKH+E+Y | L+CHD+DY	SETZEN · KURZ · TEIL | SETZEN · LÄNGER · POSTEN | ZIEL | QUELLE | MASS | QUELLE | PORTION | NEHMEN · DURCHLASS · KURZ · POSTEN | LEITEN · UMSETZEN · SCHLUSS	unbebilderter Textabschnitt A4: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E0604|P1008-E0605|P1008-E0606|P1008-E0607|P1008-E0608|P1008-E0609|P1008-E0610|P1008-E0611|P1008-E0612
P1008-S057	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A4	unbebilderter Textabschnitt A4	f76r.15	1	NO	1	T01	EINFACHER ARBEITSGANG	OWNER>ACTION>CLOSE	OWNER>ACTION>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	shedy	SHED+DY	ABSETZEN · SCHLUSS	unbebilderter Textabschnitt A4: den bezeichneten Arbeitsgang ausführen. Den Teilgang schließen.	P1008-E0613
P1008-S058	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A4	unbebilderter Textabschnitt A4	f76r.15|f76r.16	2	YES	10	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qolair chedy qotes chedy shckhy qokeey okeey kain checkhy qokeedy	OL+D_ADDR+AIR | CHD+Y | OT+E+Y | CHD+Y | SH+CKH+Y | OK+EE+Y | OK+EE+Y | K+AIN | CH+E+CKH+Y | OK+EE+DY	FORTSETZEN · TEIL · LAUF | UMSETZEN · POSTEN | DANACH · KURZ · POSTEN | UMSETZEN · POSTEN | HALTEN · DURCHLASS · POSTEN | SETZEN · LÄNGER · POSTEN | SETZEN · LÄNGER · POSTEN | GEBEN · PORTION | NEHMEN · KURZ · DURCHLASS · POSTEN | SETZEN · LÄNGER · SCHLUSS	unbebilderter Textabschnitt A4: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E0614|P1008-E0615|P1008-E0616|P1008-E0617|P1008-E0618|P1008-E0619|P1008-E0620|P1008-E0621|P1008-E0622|P1008-E0623
