event_id	physical_page	source_panel	register	locus	line_number	kind	group_index	surface	owner_id	visible_owner_or_namespace_de	transfer_class	source_surface	edit_distance	selection_score	component_recipe	portable_default_de	local_contextual_expansion_de	confidence	statement_id	licensed_close
P1008-E0206	f72r	f72r2	CELESTIAL	f72r2.6	6	C	12	tey	F72R_RING_D	Tierkreis-Ringgruppe D	ONE_EDIT_REGISTERED_ALLOGRAPH	teey	1	-4.478	T+EE+Y	STELLEN · LÄNGER · POSTEN	im Tierkreis-Ringgruppe D: stellen · länger · posten	MEDIUM_HIGH	P1008-S013	NO
P1008-E0207	f72r	f72r2	CELESTIAL	f72r2.6	6	C	13	okalaiin	F72R_RING_D	Tierkreis-Ringgruppe D	TWO_EDIT_ROOTED_VARIANT	okaiin	2	-6.453	OK+AIIN	SETZEN · MASS	im Tierkreis-Ringgruppe D: setzen · mass	WORKING	P1008-S013	NO
P1008-E0208	f72r	f72r2	CELESTIAL	f72r2.6	6	C	14	okalchal	F72R_RING_D	Tierkreis-Ringgruppe D	TWO_EDIT_ROOTED_VARIANT	okchal	2	-4.671	OK+CH+AL	SETZEN · NEHMEN · ZIEL	im Tierkreis-Ringgruppe D: setzen · nehmen · ziel	WORKING	P1008-S013	NO
P1008-E0209	f72r	f72r2	CELESTIAL	f72r2.6	6	C	15	chey	F72R_RING_D	Tierkreis-Ringgruppe D	EXACT_REGISTERED_SURFACE	chey	0	100.000	Y	POSTEN	im Tierkreis-Ringgruppe D: posten	HIGH	P1008-S013	NO
P1008-E0210	f72r	f72r2	CELESTIAL	f72r2.6	6	C	16	al	F72R_RING_D	Tierkreis-Ringgruppe D	EXACT_REGISTERED_SURFACE	al	0	100.000	AL	ZIEL	im Tierkreis-Ringgruppe D: ziel	HIGH	P1008-S013	NO
P1008-E0211	f72r	f72r2	CELESTIAL	f72r2.6	6	C	17	o	F72R_RING_D	Tierkreis-Ringgruppe D	EXACT_REGISTERED_SURFACE	o	0	100.000	O	AUSFÜHREN	im Tierkreis-Ringgruppe D: ausführen	HIGH	P1008-S013	NO
P1008-E0212	f72r	f72r2	CELESTIAL	f72r2.6	6	C	18	keey	F72R_RING_D	Tierkreis-Ringgruppe D	EXACT_REGISTERED_SURFACE	keey	0	100.000	K+EE+Y	GEBEN · LÄNGER · POSTEN	im Tierkreis-Ringgruppe D: geben · länger · posten	HIGH	P1008-S013	NO
P1008-E0213	f72r	f72r2	CELESTIAL	f72r2.6	6	C	19	daiin	F72R_RING_D	Tierkreis-Ringgruppe D	EXACT_REGISTERED_SURFACE	daiin	0	100.000	AIIN	MASS	im Tierkreis-Ringgruppe D: mass	HIGH	P1008-S013	NO
P1008-E0214	f72r	f72r2	CELESTIAL	f72r2.6	6	C	20	otar	F72R_RING_D	Tierkreis-Ringgruppe D	EXACT_REGISTERED_SURFACE	otar	0	100.000	OT+AR	DANACH · QUELLE	im Tierkreis-Ringgruppe D: danach · quelle	HIGH	P1008-S013	NO
P1008-E0215	f72r	f72r2	CELESTIAL	f72r2.6	6	C	21	al	F72R_RING_D	Tierkreis-Ringgruppe D	EXACT_REGISTERED_SURFACE	al	0	100.000	AL	ZIEL	im Tierkreis-Ringgruppe D: ziel	HIGH	P1008-S013	NO
P1008-E0216	f72r	f72r2	CELESTIAL	f72r2.6	6	C	22	chotaiin	F72R_RING_D	Tierkreis-Ringgruppe D	TWO_EDIT_ROOTED_VARIANT	otaiin	2	-3.828	OT+AIIN	DANACH · MASS	im Tierkreis-Ringgruppe D: danach · mass	WORKING	P1008-S013	NO
P1008-E0217	f72r	f72r2	CELESTIAL	f72r2.6	6	C	23	otchey	F72R_RING_D	Tierkreis-Ringgruppe D	EXACT_REGISTERED_SURFACE	otchey	0	100.000	OT+Y	DANACH · POSTEN	im Tierkreis-Ringgruppe D: danach · posten	HIGH	P1008-S013	NO
P1008-E0218	f72r	f72r2	CELESTIAL	f72r2.6	6	C	24	qoeeeo	F72R_RING_D	Tierkreis-Ringgruppe D	TWO_EDIT_ROOTED_VARIANT	qoeey	2	-11.171	O+EE+Y	AUSFÜHREN · LÄNGER · POSTEN	im Tierkreis-Ringgruppe D: ausführen · länger · posten	WORKING	P1008-S013	NO
P1008-E0219	f72r	f72r2	CELESTIAL	f72r2.6	6	C	25	s	F72R_RING_D	Tierkreis-Ringgruppe D	EXACT_REGISTERED_SURFACE	s	0	100.000	S	AUSWÄHLEN	im Tierkreis-Ringgruppe D: auswählen	HIGH	P1008-S013	NO
P1008-E0220	f72r	f72r2	CELESTIAL	f72r2.6	6	C	26	ckhal	F72R_RING_D	Tierkreis-Ringgruppe D	ONE_EDIT_REGISTERED_ALLOGRAPH	chal	1	-4.306	CH+AL	NEHMEN · ZIEL	im Tierkreis-Ringgruppe D: nehmen · ziel	MEDIUM_HIGH	P1008-S013	NO
P1008-E0221	f72r	f72r2	CELESTIAL	f72r2.6	6	C	27	chekaiin	F72R_RING_D	Tierkreis-Ringgruppe D	ONE_EDIT_REGISTERED_ALLOGRAPH	cheekaiin	1	2.692	CHK+EE+K+AIIN	BEHANDELN · LÄNGER · GEBEN · MASS	im Tierkreis-Ringgruppe D: behandeln · länger · geben · mass	MEDIUM_HIGH	P1008-S013	NO
P1008-E0222	f72r	f72r2	CELESTIAL	f72r2.6	6	C	28	otaiin	F72R_RING_D	Tierkreis-Ringgruppe D	EXACT_REGISTERED_SURFACE	otaiin	0	100.000	OT+AIIN	DANACH · MASS	im Tierkreis-Ringgruppe D: danach · mass	HIGH	P1008-S013	NO
P1008-E0223	f72r	f72r2	CELESTIAL	f72r2.6	6	C	29	chy	F72R_RING_D	Tierkreis-Ringgruppe D	EXACT_REGISTERED_SURFACE	chy	0	100.000	Y	POSTEN	im Tierkreis-Ringgruppe D: posten	HIGH	P1008-S013	NO
P1008-E0224	f72r	f72r2	CELESTIAL	f72r2.6	6	C	30	d	F72R_RING_D	Tierkreis-Ringgruppe D	EXACT_REGISTERED_SURFACE	d	0	100.000	D_ADDR	TEIL	im Tierkreis-Ringgruppe D: teil	HIGH	P1008-S013	NO
P1008-E0225	f72r	f72r2	CELESTIAL	f72r2.6	6	C	31	r	F72R_RING_D	Tierkreis-Ringgruppe D	EXACT_REGISTERED_SURFACE	r	0	100.000	R	MERKEN	im Tierkreis-Ringgruppe D: merken	HIGH	P1008-S013	NO
P1008-E0226	f72r	f72r2	CELESTIAL	f72r2.6	6	C	32	aiin	F72R_RING_D	Tierkreis-Ringgruppe D	EXACT_REGISTERED_SURFACE	aiin	0	100.000	AIIN	MASS	im Tierkreis-Ringgruppe D: mass	HIGH	P1008-S013	NO
P1008-E0227	f72r	f72r2	CELESTIAL	f72r2.6	6	C	33	al	F72R_RING_D	Tierkreis-Ringgruppe D	EXACT_REGISTERED_SURFACE	al	0	100.000	AL	ZIEL	im Tierkreis-Ringgruppe D: ziel	HIGH	P1008-S013	NO
P1008-E0228	f72r	f72r2	CELESTIAL	f72r2.6	6	C	34	y	F72R_RING_D	Tierkreis-Ringgruppe D	EXACT_REGISTERED_SURFACE	y	0	100.000	Y	POSTEN	im Tierkreis-Ringgruppe D: posten	HIGH	P1008-S013	NO
P1008-E0229	f72r	f72r2	CELESTIAL	f72r2.6	6	C	35	o	F72R_RING_D	Tierkreis-Ringgruppe D	EXACT_REGISTERED_SURFACE	o	0	100.000	O	AUSFÜHREN	im Tierkreis-Ringgruppe D: ausführen	HIGH	P1008-S013	NO
P1008-E0230	f72r	f72r2	CELESTIAL	f72r2.6	6	C	36	chekaiin	F72R_RING_D	Tierkreis-Ringgruppe D	ONE_EDIT_REGISTERED_ALLOGRAPH	cheekaiin	1	2.692	CHK+EE+K+AIIN	BEHANDELN · LÄNGER · GEBEN · MASS	im Tierkreis-Ringgruppe D: behandeln · länger · geben · mass	MEDIUM_HIGH	P1008-S013	NO
P1008-E0231	f72r	f72r2	CELESTIAL	f72r2.6	6	C	37	okedal	F72R_RING_D	Tierkreis-Ringgruppe D	TWO_EDIT_ROOTED_VARIANT	okal	2	-4.247	OK+AL	SETZEN · ZIEL	im Tierkreis-Ringgruppe D: setzen · ziel	WORKING	P1008-S013	NO
P1008-E0232	f72r	f72r2	CELESTIAL	f72r2.6	6	C	38	qokeodal	F72R_RING_D	Tierkreis-Ringgruppe D	ONE_EDIT_REGISTERED_ALLOGRAPH	qokeedal	1	1.579	OK+EE+AL	SETZEN · LÄNGER · ZIEL	im Tierkreis-Ringgruppe D: setzen · länger · ziel	MEDIUM_HIGH	P1008-S013	NO
P1008-E0233	f72r	f72r2	CELESTIAL	f72r2.6	6	C	39	saiin	F72R_RING_D	Tierkreis-Ringgruppe D	EXACT_REGISTERED_SURFACE	saiin	0	100.000	S+AIIN	AUSWÄHLEN · MASS	im Tierkreis-Ringgruppe D: auswählen · mass	HIGH	P1008-S013	NO
P1008-E0234	f72r	f72r2	CELESTIAL	f72r2.6	6	C	40	otois	F72R_RING_D	Tierkreis-Ringgruppe D	TWO_EDIT_ROOTED_VARIANT	oto	2	-7.648	OT+O	DANACH · AUSFÜHREN	im Tierkreis-Ringgruppe D: danach · ausführen	WORKING	P1008-S013	NO
P1008-E0235	f72r	f72r2	CELESTIAL	f72r2.6	6	C	41	otees	F72R_RING_D	Tierkreis-Ringgruppe D	ONE_EDIT_REGISTERED_ALLOGRAPH	oteey	1	-0.436	OT+EE+Y	DANACH · LÄNGER · POSTEN	im Tierkreis-Ringgruppe D: danach · länger · posten	MEDIUM_HIGH	P1008-S013	NO
P1008-E0236	f72r	f72r2	CELESTIAL	f72r2.7	7	L	1	otaraldy	F72R_RING_D	Tierkreis-Ringgruppe D	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe D	OWNER_BOUND		NO
P1008-E0237	f72r	f72r2	CELESTIAL	f72r2.8	8	L	1	okalar	F72R_RING_D	Tierkreis-Ringgruppe D	LOCAL_OWNER_ADDRESS	okalar	0		LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe D	OWNER_BOUND		NO
P1008-E0238	f72r	f72r2	CELESTIAL	f72r2.9	9	L	1	okal	F72R_RING_D	Tierkreis-Ringgruppe D	LOCAL_OWNER_ADDRESS	okal	0		LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe D	OWNER_BOUND		NO
P1008-E0239	f72r	f72r2	CELESTIAL	f72r2.10	10	L	1	okaly	F72R_RING_D	Tierkreis-Ringgruppe D	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe D	OWNER_BOUND		NO
P1008-E0240	f72r	f72r2	CELESTIAL	f72r2.11	11	L	1	okal	F72R_RING_D	Tierkreis-Ringgruppe D	LOCAL_OWNER_ADDRESS	okal	0		LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe D	OWNER_BOUND		NO
P1008-E0241	f72r	f72r2	CELESTIAL	f72r2.12	12	L	1	okeey	F72R_RING_D	Tierkreis-Ringgruppe D	LOCAL_OWNER_ADDRESS	okeey	0		LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe D	OWNER_BOUND		NO
P1008-E0242	f72r	f72r2	CELESTIAL	f72r2.12	12	L	2	ary	F72R_RING_D	Tierkreis-Ringgruppe D	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe D	OWNER_BOUND		NO
P1008-E0243	f72r	f72r2	CELESTIAL	f72r2.13	13	L	1	oteeary	F72R_RING_D	Tierkreis-Ringgruppe D	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe D	OWNER_BOUND		NO
P1008-E0244	f72r	f72r2	CELESTIAL	f72r2.14	14	L	1	otair	F72R_RING_D	Tierkreis-Ringgruppe D	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe D	OWNER_BOUND		NO
P1008-E0245	f72r	f72r2	CELESTIAL	f72r2.14	14	L	2	dy	F72R_RING_D	Tierkreis-Ringgruppe D	LOCAL_OWNER_ADDRESS	dy	0		LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe D	OWNER_BOUND		NO
P1008-E0246	f72r	f72r2	CELESTIAL	f72r2.15	15	L	1	okaircham	F72R_RING_D	Tierkreis-Ringgruppe D	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe D	OWNER_BOUND		NO
P1008-E0247	f72r	f72r2	CELESTIAL	f72r2.16	16	L	1	okeal	F72R_RING_D	Tierkreis-Ringgruppe D	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe D	OWNER_BOUND		NO
P1008-E0248	f72r	f72r2	CELESTIAL	f72r2.17	17	L	1	otar	F72R_RING_D	Tierkreis-Ringgruppe D	LOCAL_OWNER_ADDRESS	otar	0		LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe D	OWNER_BOUND		NO
P1008-E0249	f72r	f72r2	CELESTIAL	f72r2.18	18	L	1	okaly	F72R_RING_D	Tierkreis-Ringgruppe D	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe D	OWNER_BOUND		NO
P1008-E0250	f72r	f72r2	CELESTIAL	f72r2.19	19	L	1	orary	F72R_RING_D	Tierkreis-Ringgruppe D	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe D	OWNER_BOUND		NO
P1008-E0251	f72r	f72r2	CELESTIAL	f72r2.20	20	L	1	okyd	F72R_RING_D	Tierkreis-Ringgruppe D	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe D	OWNER_BOUND		NO
P1008-E0252	f72r	f72r2	CELESTIAL	f72r2.21	21	L	1	otolam	F72R_RING_D	Tierkreis-Ringgruppe D	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe D	OWNER_BOUND		NO
P1008-E0253	f72r	f72r2	CELESTIAL	f72r2.22	22	C	1	oteey	F72R_RING_E	Tierkreis-Ringgruppe E	EXACT_REGISTERED_SURFACE	oteey	0	100.000	OT+EE+Y	DANACH · LÄNGER · POSTEN	im Tierkreis-Ringgruppe E: danach · länger · posten	HIGH	P1008-S014	NO
P1008-E0254	f72r	f72r2	CELESTIAL	f72r2.22	22	C	2	tey	F72R_RING_E	Tierkreis-Ringgruppe E	ONE_EDIT_REGISTERED_ALLOGRAPH	teey	1	-4.478	T+EE+Y	STELLEN · LÄNGER · POSTEN	im Tierkreis-Ringgruppe E: stellen · länger · posten	MEDIUM_HIGH	P1008-S014	NO
P1008-E0255	f72r	f72r2	CELESTIAL	f72r2.22	22	C	3	teodal	F72R_RING_E	Tierkreis-Ringgruppe E	EXACT_REGISTERED_SURFACE	teodal	0	100.000	T+E+O+D_ADDR+AL	STELLEN · KURZ · AUSFÜHREN · TEIL · ZIEL	im Tierkreis-Ringgruppe E: stellen · kurz · ausführen · teil · ziel	HIGH	P1008-S014	NO
P1008-E0256	f72r	f72r2	CELESTIAL	f72r2.22	22	C	4	chokaly	F72R_RING_E	Tierkreis-Ringgruppe E	ONE_EDIT_REGISTERED_ALLOGRAPH	chokal	1	2.102	OK+AL	SETZEN · ZIEL	im Tierkreis-Ringgruppe E: setzen · ziel	MEDIUM_HIGH	P1008-S014	NO
P1008-E0257	f72r	f72r2	CELESTIAL	f72r2.22	22	C	5	ol	F72R_RING_E	Tierkreis-Ringgruppe E	EXACT_REGISTERED_SURFACE	ol	0	100.000	OL	FORTSETZEN	im Tierkreis-Ringgruppe E: fortsetzen	HIGH	P1008-S014	NO
P1008-E0258	f72r	f72r2	CELESTIAL	f72r2.22	22	C	6	cheol	F72R_RING_E	Tierkreis-Ringgruppe E	EXACT_REGISTERED_SURFACE	cheol	0	100.000	CHEO+L	AUSZUG · LEITEN	im Tierkreis-Ringgruppe E: auszug · leiten	HIGH	P1008-S014	NO
P1008-E0259	f72r	f72r2	CELESTIAL	f72r2.22	22	C	7	ol	F72R_RING_E	Tierkreis-Ringgruppe E	EXACT_REGISTERED_SURFACE	ol	0	100.000	OL	FORTSETZEN	im Tierkreis-Ringgruppe E: fortsetzen	HIGH	P1008-S014	NO
P1008-E0260	f72r	f72r2	CELESTIAL	f72r2.22	22	C	8	aiin	F72R_RING_E	Tierkreis-Ringgruppe E	EXACT_REGISTERED_SURFACE	aiin	0	100.000	AIIN	MASS	im Tierkreis-Ringgruppe E: mass	HIGH	P1008-S014	NO
P1008-E0261	f72r	f72r2	CELESTIAL	f72r2.22	22	C	9	oteo	F72R_RING_E	Tierkreis-Ringgruppe E	ONE_EDIT_REGISTERED_ALLOGRAPH	oto	1	-1.648	OT+O	DANACH · AUSFÜHREN	im Tierkreis-Ringgruppe E: danach · ausführen	MEDIUM_HIGH	P1008-S014	NO
P1008-E0262	f72r	f72r2	CELESTIAL	f72r2.22	22	C	10	daiin	F72R_RING_E	Tierkreis-Ringgruppe E	EXACT_REGISTERED_SURFACE	daiin	0	100.000	AIIN	MASS	im Tierkreis-Ringgruppe E: mass	HIGH	P1008-S014	NO
P1008-E0263	f72r	f72r2	CELESTIAL	f72r2.22	22	C	11	shokal	F72R_RING_E	Tierkreis-Ringgruppe E	ONE_EDIT_REGISTERED_ALLOGRAPH	chokal	1	1.852	OK+AL	SETZEN · ZIEL	im Tierkreis-Ringgruppe E: setzen · ziel	MEDIUM_HIGH	P1008-S014	NO
P1008-E0264	f72r	f72r2	CELESTIAL	f72r2.22	22	C	12	otey	F72R_RING_E	Tierkreis-Ringgruppe E	EXACT_REGISTERED_SURFACE	otey	0	100.000	OT+E+Y	DANACH · KURZ · POSTEN	im Tierkreis-Ringgruppe E: danach · kurz · posten	HIGH	P1008-S014	NO
P1008-E0265	f72r	f72r2	CELESTIAL	f72r2.22	22	C	13	otaiin	F72R_RING_E	Tierkreis-Ringgruppe E	EXACT_REGISTERED_SURFACE	otaiin	0	100.000	OT+AIIN	DANACH · MASS	im Tierkreis-Ringgruppe E: danach · mass	HIGH	P1008-S014	NO
P1008-E0266	f72r	f72r2	CELESTIAL	f72r2.22	22	C	14	otaly	F72R_RING_E	Tierkreis-Ringgruppe E	EXACT_REGISTERED_SURFACE	otaly	0	100.000	OT+AL+Y	DANACH · ZIEL · POSTEN	im Tierkreis-Ringgruppe E: danach · ziel · posten	HIGH	P1008-S014	NO
P1008-E0267	f72r	f72r2	CELESTIAL	f72r2.22	22	C	15	dal	F72R_RING_E	Tierkreis-Ringgruppe E	EXACT_REGISTERED_SURFACE	dal	0	100.000	AL	ZIEL	im Tierkreis-Ringgruppe E: ziel	HIGH	P1008-S014	NO
P1008-E0268	f72r	f72r2	CELESTIAL	f72r2.22	22	C	16	okaly	F72R_RING_E	Tierkreis-Ringgruppe E	ONE_EDIT_REGISTERED_ALLOGRAPH	okal	1	1.753	OK+AL	SETZEN · ZIEL	im Tierkreis-Ringgruppe E: setzen · ziel	MEDIUM_HIGH	P1008-S014	NO
P1008-E0269	f72r	f72r2	CELESTIAL	f72r2.22	22	C	17	dalchdy	F72R_RING_E	Tierkreis-Ringgruppe E	EXACT_REGISTERED_SURFACE	dalchdy	0	100.000	AL+CHD+DY	ZIEL · UMSETZEN · SCHLUSS	im Tierkreis-Ringgruppe E: ziel · umsetzen · schluss	HIGH	P1008-S014	YES
P1008-E0270	f72r	f72r2	CELESTIAL	f72r2.22	22	C	18	eteeey	F72R_RING_E	Tierkreis-Ringgruppe E	ONE_EDIT_REGISTERED_ALLOGRAPH	teeey	1	-4.228	T+EEE+Y	STELLEN · VOLL · POSTEN	im Tierkreis-Ringgruppe E: stellen · voll · posten	MEDIUM_HIGH	P1008-S015	NO
P1008-E0271	f72r	f72r2	CELESTIAL	f72r2.22	22	C	19	okal	F72R_RING_E	Tierkreis-Ringgruppe E	EXACT_REGISTERED_SURFACE	okal	0	100.000	OK+AL	SETZEN · ZIEL	im Tierkreis-Ringgruppe E: setzen · ziel	HIGH	P1008-S015	NO
P1008-E0272	f72r	f72r2	CELESTIAL	f72r2.22	22	C	20	shey	F72R_RING_E	Tierkreis-Ringgruppe E	EXACT_REGISTERED_SURFACE	shey	0	100.000	SH+E+Y	HALTEN · KURZ · POSTEN	im Tierkreis-Ringgruppe E: halten · kurz · posten	HIGH	P1008-S015	NO
P1008-E0273	f72r	f72r2	CELESTIAL	f72r2.22	22	C	21	qoteeody	F72R_RING_E	Tierkreis-Ringgruppe E	ONE_EDIT_REGISTERED_ALLOGRAPH	qoteedy	1	-1.201	OT+EE+DY	DANACH · LÄNGER · SCHLUSS	im Tierkreis-Ringgruppe E: danach · länger · schluss	MEDIUM_HIGH	P1008-S015	YES
P1008-E0274	f72r	f72r2	CELESTIAL	f72r2.22	22	C	22	sheycthy	F72R_RING_E	Tierkreis-Ringgruppe E	ONE_EDIT_REGISTERED_ALLOGRAPH	shecthy	1	-1.431	SH+E+CTH+Y	HALTEN · KURZ · BEREIT · POSTEN	im Tierkreis-Ringgruppe E: halten · kurz · bereit · posten	MEDIUM_HIGH	P1008-S016	NO
P1008-E0275	f72r	f72r2	CELESTIAL	f72r2.22	22	C	23	chotal	F72R_RING_E	Tierkreis-Ringgruppe E	TWO_EDIT_ROOTED_VARIANT	otal	2	-4.328	OT+AL	DANACH · ZIEL	im Tierkreis-Ringgruppe E: danach · ziel	WORKING	P1008-S016	NO
P1008-E0276	f72r	f72r2	CELESTIAL	f72r2.22	22	C	24	chas	F72R_RING_E	Tierkreis-Ringgruppe E	ONE_EDIT_REGISTERED_ALLOGRAPH	chos	1	-4.253	CH+O+S	NEHMEN · AUSFÜHREN · AUSWÄHLEN	im Tierkreis-Ringgruppe E: nehmen · ausführen · auswählen	MEDIUM_HIGH	P1008-S016	NO
P1008-E0277	f72r	f72r2	CELESTIAL	f72r2.22	22	C	25	otoees	F72R_RING_E	Tierkreis-Ringgruppe E	TWO_EDIT_ROOTED_VARIANT	oteey	2	-6.936	OT+EE+Y	DANACH · LÄNGER · POSTEN	im Tierkreis-Ringgruppe E: danach · länger · posten	WORKING	P1008-S016	NO
P1008-E0278	f72r	f72r2	CELESTIAL	f72r2.22	22	C	26	aiin	F72R_RING_E	Tierkreis-Ringgruppe E	EXACT_REGISTERED_SURFACE	aiin	0	100.000	AIIN	MASS	im Tierkreis-Ringgruppe E: mass	HIGH	P1008-S016	NO
P1008-E0279	f72r	f72r2	CELESTIAL	f72r2.23	23	L	1	otal	F72R_RING_E	Tierkreis-Ringgruppe E	LOCAL_OWNER_ADDRESS	otal	0		LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe E	OWNER_BOUND		NO
P1008-E0280	f72r	f72r2	CELESTIAL	f72r2.24	24	L	1	ralal	F72R_RING_E	Tierkreis-Ringgruppe E	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe E	OWNER_BOUND		NO
P1008-E0281	f72r	f72r2	CELESTIAL	f72r2.25	25	L	1	okam	F72R_RING_E	Tierkreis-Ringgruppe E	LOCAL_OWNER_ADDRESS	okam	0		LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe E	OWNER_BOUND		NO
P1008-E0282	f72r	f72r2	CELESTIAL	f72r2.26	26	L	1	otalshy	F72R_RING_E	Tierkreis-Ringgruppe E	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe E	OWNER_BOUND		NO
P1008-E0283	f72r	f72r2	CELESTIAL	f72r2.27	27	L	1	okaldy	F72R_RING_E	Tierkreis-Ringgruppe E	LOCAL_OWNER_ADDRESS	okaldy	0		LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe E	OWNER_BOUND		NO
P1008-E0284	f72r	f72r2	CELESTIAL	f72r2.28	28	L	1	chosar	F72R_RING_E	Tierkreis-Ringgruppe E	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe E	OWNER_BOUND		NO
P1008-E0285	f72r	f72r2	CELESTIAL	f72r2.29	29	L	1	otam	F72R_RING_E	Tierkreis-Ringgruppe E	LOCAL_OWNER_ADDRESS	otam	0		LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe E	OWNER_BOUND		NO
P1008-E0286	f72r	f72r2	CELESTIAL	f72r2.30	30	L	1	ainaly	F72R_RING_E	Tierkreis-Ringgruppe E	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe E	OWNER_BOUND		NO
P1008-E0287	f72r	f72r2	CELESTIAL	f72r2.31	31	L	1	okarcham	F72R_RING_E	Tierkreis-Ringgruppe E	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe E	OWNER_BOUND		NO
P1008-E0288	f72r	f72r2	CELESTIAL	f72r2.32	32	C	1	otoar	F72R_RING_F	Tierkreis-Ringgruppe F	ONE_EDIT_REGISTERED_ALLOGRAPH	otar	1	1.782	OT+AR	DANACH · QUELLE	im Tierkreis-Ringgruppe F: danach · quelle	MEDIUM_HIGH	P1008-S017	NO
P1008-E0289	f72r	f72r2	CELESTIAL	f72r2.32	32	C	2	air	F72R_RING_F	Tierkreis-Ringgruppe F	EXACT_REGISTERED_SURFACE	air	0	100.000	AIR	LAUF	im Tierkreis-Ringgruppe F: lauf	HIGH	P1008-S017	NO
P1008-E0290	f72r	f72r2	CELESTIAL	f72r2.32	32	C	3	aloy	F72R_RING_F	Tierkreis-Ringgruppe F	ONE_EDIT_REGISTERED_ALLOGRAPH	aly	1	-1.607	AL+Y	ZIEL · POSTEN	im Tierkreis-Ringgruppe F: ziel · posten	MEDIUM_HIGH	P1008-S017	NO
P1008-E0291	f72r	f72r2	CELESTIAL	f72r2.32	32	C	4	okaiin	F72R_RING_F	Tierkreis-Ringgruppe F	EXACT_REGISTERED_SURFACE	okaiin	0	100.000	OK+AIIN	SETZEN · MASS	im Tierkreis-Ringgruppe F: setzen · mass	HIGH	P1008-S017	NO
P1008-E0292	f72r	f72r2	CELESTIAL	f72r2.32	32	C	5	otees	F72R_RING_F	Tierkreis-Ringgruppe F	ONE_EDIT_REGISTERED_ALLOGRAPH	oteey	1	-0.436	OT+EE+Y	DANACH · LÄNGER · POSTEN	im Tierkreis-Ringgruppe F: danach · länger · posten	MEDIUM_HIGH	P1008-S017	NO
