locus	page	section	currier	source_lattice_paths	selected_source	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason
f15r.3	f15r	H	A	f15r.3|P01|f15r.3|P02|f15r.3|P03	qokaiin qotchytydy daiin chol cthy	geuacch gerdierete tacch dien drie	geuacch gerdierete tacch dien drie	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.4	f15r	H	A	f15r.4|P01	scheaiin chodaiin chl sol ckhaiin sal	wdisacch dietacch din wen duiacch wan	wdisacch dietacch din wen duiacch wan	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.5	f15r	H	A	f15r.5|P01|f15r.5|P02	qotchy r shor cthy daiin cthy dy	gerdie m wiem drie tacch drie te	gerdie m wiem drie tacch drie te	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.6	f15r	H	A	f15r.6|P01|f15r.6|P02|f15r.6|P03	dchy kokaiin chdy saiin okear	tdie ueuacch dite wacch eusam	tdie ueuacch dite wacch eusam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.7	f15r	H	A	f15r.7|P01	daiin shkaiin cthy sho keocthy	tacch wiuacch drie wie usedrie	tacch wiuacch drie wie usedrie	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.8	f15r	H	A	f15r.8|P01|f15r.8|P02|f15r.8|P03	shocthy tolkaiinr dain ctholy	wiedrie renuacchm tach driene	wiedrie renuacchm tach driene	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.9	f15r	H	A	f15r.9|P01|f15r.9|P02|f15r.9|P03	octhain qokaiin chos odaiin cthl s y	edriach geuacch diew etacch drin w e	edriach geuacch diew etacch drin w e	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.1	f15v	H	A	f15v.1|P01|f15v.1|P02|f15v.1|P03	poror orshy choiin dtchan opchordy	vemem emwie diecch trdiah evdiemte	vemem emwie diecch trdiah evdiemte	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.10	f15v	H	A	f15v.10|P01	sor chor cthoiin cthy qokaiin	wem diem driecch drie geuacch	wem diem driecch drie geuacch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.11	f15v	H	A	f15v.11|P01|f15v.11|P02|f15v.11|P03	soloiin cheor chol daiin cthy	wenecch disem dien tacch drie	wenecch disem dien tacch drie	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.12	f15v	H	A	f15v.12|P01|f15v.12|P02	daiin cthor chol chor	tacch driem dien diem	tacch driem dien diem	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.2	f15v	H	A	f15v.2|P01|f15v.2|P02|f15v.2|P03	chor or oro r aiin cthy kain dar	diem em eme m acch drie uach tam	diem em eme m acch drie uach tam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.3	f15v	H	A	f15v.3|P01	cthor daiin qokor okeor okaiin	driem tacch geuem eusem euacch	driem tacch geuem eusem euacch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.4	f15v	H	A	f15v.4|P01	doiin choky shol qoky qotchod	tecch dieue wien geue gerdiet	tecch dieue wien geue gerdiet	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.5	f15v	H	A	f15v.5|P01|f15v.5|P02	otchor chor chor ytchor cthy s	erdiem diem diem erdiem drie w	erdiem diem diem erdiem drie w	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.6	f15v	H	A	f15v.6|P01	qotchey choty kaiin otchy r aiin	gerdise diere uacch erdie m acch	gerdise diere uacch erdie m acch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.7	f15v	H	A	f15v.7|P01|f15v.7|P02|f15v.7|P03	coy choiin sho s chy s chy tor ols	dee diecch wie w die w die rem enw	dee diecch wie w die w die rem enw	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.8	f15v	H	A	f15v.8|P01|f15v.8|P02	ytchor chor ol oiin oty shol daiin	erdiem diem en ecch ere wien tacch	erdiem diem en ecch ere wien tacch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.9	f15v	H	A	f15v.9|P01|f15v.9|P02	otcholocthol chol chol chody kan	erdienedrien dien dien diete uah	erdienedrien dien dien diete uah	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.1	f16r	H	A	f16r.1|P01|f16r.1|P02|f16r.1|P03	pocheody qopchey sykaiin opchy dor ychy daiin dy chor orom	vedisete gevdise weuacch evdie tem edie tacch te diem emel	vedisete gevdise weuacch evdie tem edie tacch te diem emel	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.10	f16r	H	A	f16r.10|P01|f16r.10|P02|f16r.10|P03	toror dalydal opchy fchol ypchocfy okal	remem tanetan evdie bdien evdiedbe euan	remem tanetan evdie bdien evdiedbe euan	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.11	f16r	H	A	f16r.11|P01|f16r.11|P02|f16r.11|P03	sokchy qokol choty okchy cthy chy kchy	weudie geuen diere eudie drie die udie	weudie geuen diere eudie drie die udie	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.12	f16r	H	A	f16r.12|P01|f16r.12|P02	dychokchy shcthy shtshy sho tchokyd	tedieudie widrie wirwie wie rdieuet	tedieudie widrie wirwie wie rdieuet	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.13	f16r	H	A	f16r.13|P01|f16r.13|P02|f16r.13|P03	qokchor dl dy shey	geudiem tn te wise	geudiem tn te wise	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.2	f16r	H	A	f16r.2|P01|f16r.2|P02|f16r.2|P03	ychykchy otly kol shor ody otody qoy oeesordy	edieudie erne uen wiem ete erete gee esswemte	edieudie erne uen wiem ete erete gee esswemte	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.3	f16r	H	A	f16r.3|P01|f16r.3|P02|f16r.3|P03	ydor sheal okchy qoykoiin choky ykair	etem wisan eudie geeuecch dieue euacm	etem wisan eudie geeuecch dieue euacm	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.4	f16r	H	A	f16r.4|P01|f16r.4|P02|f16r.4|P03	dainod ychealod	tachet edisanet	tachet edisanet	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.5	f16r	H	A	f16r.5|P01|f16r.5|P02|f16r.5|P03	tchor chor chs ykch shocthy opchy tyky	rdiem diem diw eudi wiedrie evdie reue	rdiem diem diw eudi wiedrie evdie reue	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.6	f16r	H	A	f16r.6|P01|f16r.6|P02	oshaiin dyky oeees deeeod aiin dtoaiin	ewiacch teue esssw tssset acch treacch	ewiacch teue esssw tssset acch treacch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.7	f16r	H	A	f16r.7|P01|f16r.7|P02|f16r.7|P03	daiin dalchy dyky schy saiin doal qoky	tacch tandie teue wdie wacch tean geue	tacch tandie teue wdie wacch tean geue	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.8	f16r	H	A	f16r.8|P01	shotchy ydain yky shody otol daiin	wierdie etach eue wiete eren tacch	wierdie etach eue wiete eren tacch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.9	f16r	H	A	f16r.9|P01|f16r.9|P02	saiin ytaiin	wacch eracch	wacch eracch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.1	f16v	H	A	f16v.1|P01|f16v.1|P02|f16v.1|P03	pchraiin otchor chpchol chpchey s pchocty	vdimacch erdiem divdien divdise w vdiedre	vdimacch erdiem divdien divdise w vdiedre	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.10	f16v	H	A	f16v.10|P01|f16v.10|P02	qokchy chydy ykchy chckhy otain cthor cthy	geudie diete eudie diduie erach driem drie	geudie diete eudie diduie erach driem drie	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.11	f16v	H	A	f16v.11|P01	okytaiin chkchy saiin	eueracch diudie wacch	eueracch diudie wacch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.12	f16v	H	A	f16v.12|P01	daiin yky otor chody	tacch eue erem diete	tacch eue erem diete	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.13	f16v	H	A	f16v.13|P01|f16v.13|P02	sokar oaorar	weuam eaemam	weuam eaemam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.2	f16v	H	A	f16v.2|P01|f16v.2|P02	ytchor y ky chokchy qokchocthor shory	erdiem e ue dieudie geudiedriem wieme	erdiem e ue dieudie geudiedriem wieme	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.3	f16v	H	A	f16v.3|P01|f16v.3|P02|f16v.3|P03	ykchy dy choy qoty chykchy koshet	eudie te diee gere dieudie uewisr	eudie te diee gere dieudie uewisr	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.4	f16v	H	A	f16v.4|P01	dchol chcthody cphod chotol dal	tdien didriete dviet dieren tan	tdien didriete dviet dieren tan	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.5	f16v	H	A	f16v.5|P01	ytchy chyty chor chol ytchy dan	erdie diere diem dien erdie tah	erdie diere diem dien erdie tah	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.6	f16v	H	A	f16v.6|P01|f16v.6|P02|f16v.6|P03	sor chkar oty chkar chol dairin	wem diuam ere diuam dien tacmch	wem diuam ere diuam dien tacmch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.7	f16v	H	A	f16v.7|P01|f16v.7|P02|f16v.7|P03	pchocthy chypchy qotchy chcfhhy sy	vdiedrie dievdie gerdie didbiie we	vdiedrie dievdie gerdie didbiie we	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.8	f16v	H	A	f16v.8|P01|f16v.8|P02	daiin chol y daiin chcthy qotchar chor sholo	tacch dien e tacch didrie gerdiam diem wiene	tacch dien e tacch didrie gerdiam diem wiene	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.9	f16v	H	A	f16v.9|P01	dshy okaiin okaiin chol chor cthor ty chody	twie euacch euacch dien diem driem re diete	twie euacch euacch dien diem driem re diete	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.1	f17r	H	A	f17r.1|P01|f17r.1|P02|f17r.1|P03	fshody daram ydar chom opydy ypod chop otchy dody oldckhy	bwiete tamal etam diel evete evet diev erdie tete entduie	bwiete tamal etam diel evete evet diev erdie tete entduie	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.10	f17r	H	A	f17r.10|P01|f17r.10|P02|f17r.10|P03	dar chear dsheor ain y mol	tam disam twisem ach e len	tam disam twisem ach e len	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.11	f17r	H	A	f17r.11|P01	otchol cthar okaiin chol daiiin	erdien driam euacch dien taccch	erdien driam euacch dien taccch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.12	f17r	H	A	f17r.12|P01|f17r.12|P02|f17r.12|P03	ychody chotom	ediete dierel	ediete dierel	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.13	f17r	H	A	f17r.13|P01	oteeeon oiil	erssseh eccn	erssseh eccn	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.2	f17r	H	A	f17r.2|P01|f17r.2|P02|f17r.2|P03	ydair choky okshy qodar ckhody dor otchol qodcthy ods	etacm dieue euwie getam duiete tem erdien getdrie etw	etacm dieue euwie getam duiete tem erdien getdrie etw	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.3	f17r	H	A	f17r.3|P01|f17r.3|P02	chol or chy qodam okor chor okchom	dien em die getal euem diem eudiel	dien em die getal euem diem eudiel	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.4	f17r	H	A	f17r.4|P01|f17r.4|P02|f17r.4|P03	tchor shol qokol qor olaiin opydg rom ypchy ypaim	rdiem wien geuen gem enacch eveto mel evdie evacl	rdiem wien geuen gem enacch eveto mel evdie evacl	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.5	f17r	H	A	f17r.5|P01	ychekchy cthy chor shor cphor cphaldy dair cthey qody	edisudie drie diem wiem dviem dviante tacm drise gete	edisudie drie diem wiem dviem dviante tacm drise gete	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.6	f17r	H	A	f17r.6|P01|f17r.6|P02|f17r.6|P03	tsho qofcho qokcheor chekeg	rwie gebdie geudisem disuso	rwie gebdie geudisem disuso	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.7	f17r	H	A	f17r.7|P01|f17r.7|P02|f17r.7|P03	ksheo qokchy choldshy zepchy dsa opchordy	uwise geudie dientwie psvdie twa evdiemte	uwise geudie dientwie psvdie twa evdiemte	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.8	f17r	H	A	f17r.8|P01|f17r.8|P02	dchchy dychear schar ykchy	tdidie tedisam wdiam eudie	tdidie tedisam wdiam eudie	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.9	f17r	H	A	f17r.9|P01|f17r.9|P02|f17r.9|P03	soy chckhy o dar chypcham	wee diduie e tam dievdial	wee diduie e tam dievdial	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.1	f17v	H	A	f17v.1|P01|f17v.1|P02|f17v.1|P03	pchodol chor fchy opydaiin odaldy	vdieten diem bdie evetacch etante	vdieten diem bdie evetacch etante	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.10	f17v	H	A	f17v.10|P01|f17v.10|P02|f17v.10|P03	oytor okeor okar okol doiiram	eerem eusem euam euen teccmal	eerem eusem euam euen teccmal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.11	f17v	H	A	f17v.11|P01	qokcheo qokoiir ctheol chol	geudise geueccm drisen dien	geudise geueccm drisen dien	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.12	f17v	H	A	f17v.12|P01|f17v.12|P02|f17v.12|P03	oy choy keoiin chckhey ol chor	ee diee usecch diduise en diem	ee diee usecch diduise en diem	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.13	f17v	H	A	f17v.13|P01|f17v.13|P02	ykeor chol chol cthol chkor sheol	eusem dien dien drien diuem wisen	eusem dien dien drien diuem wisen	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.14	f17v	H	A	f17v.14|P01|f17v.14|P02	olo r okeeol chodaiin okeol tchory	ene m eussen dietacch eusen rdieme	ene m eussen dietacch eusen rdieme	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.15	f17v	H	A	f17v.15|P01|f17v.15|P02	ychor cthy cheeky cheo otor oteol	ediem drie dissue dise erem ersen	ediem drie dissue dise erem ersen	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.16	f17v	H	A	f17v.16|P01|f17v.16|P02	okcheol chol okeol cthol otcheolom	eudisen dien eusen drien erdisenel	eudisen dien eusen drien erdisenel	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.17	f17v	H	A	f17v.17|P01|f17v.17|P02|f17v.17|P03	qoain sar she dol qopchaiin cthor	geach wam wis ten gevdiacch driem	geach wam wis ten gevdiacch driem	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.18	f17v	H	A	f17v.18|P01|f17v.18|P02|f17v.18|P03	otor cheeor ol chol dor chr oreees	erem dissem en dien tem dim emsssw	erem dissem en dien tem dim emsssw	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.19	f17v	H	A	f17v.19|P01|f17v.19|P02	dain chey qoaiin cthor chol chom	tach dise geacch driem dien diel	tach dise geacch driem dien diel	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.2	f17v	H	A	f17v.2|P01|f17v.2|P02	ycheey keeor cthodal okol odaiin okal	edisse ussem drietan euen etacch euan	edisse ussem drietan euen etacch euan	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.20	f17v	H	A	f17v.20|P01|f17v.20|P02	ykeey okeey cheor chol sho odaiin	eusse eusse disem dien wie etacch	eusse eusse disem dien wie etacch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.21	f17v	H	A	f17v.21|P01	oal sheor sholor or shecthy cpheor daiin	ean wisem wienem em wisdrie dvisem tacch	ean wisem wienem em wisdrie dvisem tacch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.22	f17v	H	A	f17v.22|P01	qokeee dar chey keeor cheeol ctheey cthy	geusss tam dise ussem dissen drisse drie	geusss tam dise ussem dissen drisse drie	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.23	f17v	H	A	f17v.23|P01|f17v.23|P02|f17v.23|P03	chkeey okeor shor okeom	diusse eusem wiem eusel	diusse eusem wiem eusel	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.3	f17v	H	A	f17v.3|P01|f17v.3|P02|f17v.3|P03	oldaig odaiin okal oldaiin chockhol olol	entaco etacch euan entacch dieduien enen	entaco etacch euan entacch dieduien enen	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.4	f17v	H	A	f17v.4|P01|f17v.4|P02	kchor fchol cphol olcheol okeeey	udiem bdien dvien endisen eussse	udiem bdien dvien endisen eussse	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.5	f17v	H	A	f17v.5|P01	ychol chol dolcheey tchol dar ckhy	edien dien tendisse rdien tam duie	edien dien tendisse rdien tam duie	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.6	f17v	H	A	f17v.6|P01|f17v.6|P02|f17v.6|P03	oekor or okaiin or otaiin d	esuem em euacch em eracch t	esuem em euacch em eracch t	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.7	f17v	H	A	f17v.7|P01	sor chkeey poiis cheor os s aiin	wem diusse veccw disem ew w acch	wem diusse veccw disem ew w acch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.8	f17v	H	A	f17v.8|P01	qokeey kchar ol dy choldaiin sy	geusse udiam en te dientacch we	geusse udiam en te dientacch we	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.9	f17v	H	A	f17v.9|P01	ycheol shol kchol choltaiin ol	edisen wien udien dienracch en	edisen wien udien dienracch en	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.1	f18r	H	A	f18r.1|P01|f18r.1|P02|f18r.1|P03	pdrairdy darodsf yoar ykchol dar o m chckhy ockhor dal	vtmacmte tametwb eeam eudien tam e l diduie eduiem tan	vtmacmte tametwb eeam eudien tam e l diduie eduiem tan	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.10	f18r	H	A	f18r.10|P01	dar shor qokchol ol ydaiin	tam wiem geudien en etacch	tam wiem geudien en etacch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.11	f18r	H	A	f18r.11|P01|f18r.11|P02	sotchaiin chokchy chekhol chor g	werdiacch dieudie disuien diem o	werdiacch dieudie disuien diem o	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.12	f18r	H	A	f18r.12|P01	ychair cthol daiin qokchy cthy	ediacm drien tacch geudie drie	ediacm drien tacch geudie drie	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.13	f18r	H	A	f18r.13|P01|f18r.13|P02|f18r.13|P03	or shaiin cthar cthal okal dar	em wiacch driam drian euan tam	em wiacch driam drian euan tam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.14	f18r	H	A	f18r.14|P01|f18r.14|P02|f18r.14|P03	ychekchy kchaiin	edisudie udiacch	edisudie udiacch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.2	f18r	H	A	f18r.2|P01|f18r.2|P02	otshol qokchol chykchy okchal daiin dy chol dain	erwien geudien dieudie eudian tacch te dien tach	erwien geudien dieudie eudian tacch te dien tach	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.3	f18r	H	A	f18r.3|P01|f18r.3|P02|f18r.3|P03	qokchor chor chckhy orchey qokchol dy ytchar g	geudiem diem diduie emdise geudien te erdiam o	geudiem diem diduie emdise geudien te erdiam o	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.4	f18r	H	A	f18r.4|P01|f18r.4|P02|f18r.4|P03	chor cthor okeor ykchol okain	diem driem eusem eudien euach	diem driem eusem eudien euach	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.5	f18r	H	A	f18r.5|P01|f18r.5|P02	tchor shor cthaiin cthol chlol chom	rdiem wiem driacch drien dinen diel	rdiem wiem driacch drien dinen diel	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.6	f18r	H	A	f18r.6|P01	ychy kchor dair ytol chcthy dar dar dal	edie udiem tacm eren didrie tam tam tan	edie udiem tacm eren didrie tam tam tan	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.7	f18r	H	A	f18r.7|P01|f18r.7|P02	oshor shaiin cthy sholdy doldy doldaiin	ewiem wiacch drie wiente tente tentacch	ewiem wiacch drie wiente tente tentacch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.8	f18r	H	A	f18r.8|P01|f18r.8|P02|f18r.8|P03	qokchor ckhol olody okaldy dary	geudiem duien enete euante tame	geudiem duien enete euante tame	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.9	f18r	H	A	f18r.9|P01	chol chcthal okshal chykald	dien didrian euwian dieuant	dien didrian euwian dieuant	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.1	f18v	H	A	f18v.1|P01|f18v.1|P02|f18v.1|P03	told shor ytshy otchdal dchal dchy ytdg	rent wiem erwie erditan tdian tdie erto	rent wiem erwie erditan tdian tdie erto	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.10	f18v	H	A	f18v.10|P01|f18v.10|P02|f18v.10|P03	yko dshy dair ykol dom	eue twie tacm euen tel	eue twie tacm euen tel	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.2	f18v	H	A	f18v.2|P01|f18v.2|P02	qoeees or oaiin shy okshy qokchy qokchy s g	gesssw em eacch wie euwie geudie geudie w o	gesssw em eacch wie euwie geudie geudie w o	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.3	f18v	H	A	f18v.3|P01|f18v.3|P02|f18v.3|P03	or shy qoky qoky chkchy qokshy qokam	em wie geue geue diudie geuwie geual	em wie geue geue diudie geuwie geual	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.4	f18v	H	A	f18v.4|P01|f18v.4|P02	qotchy qokay qokchy ykcho ydl dar	gerdie geuae geudie eudie etn tam	gerdie geuae geudie eudie etn tam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.5	f18v	H	A	f18v.5|P01|f18v.5|P02|f18v.5|P03	ychoees ykchy qol kchy qotchol daiir om	ediessw eudie gen udie gerdien taccm el	ediessw eudie gen udie gerdien taccm el	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.6	f18v	H	A	f18v.6|P01|f18v.6|P02	qotor chor otchy qokeees chy s ar ykar	gerem diem erdie geusssw die w am euam	gerem diem erdie geusssw die w am euam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.7	f18v	H	A	f18v.7|P01	ychol dor chod qokol daiin qokol dar dy	edien tem diet geuen tacch geuen tam te	edien tem diet geuen tacch geuen tam te	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.8	f18v	H	A	f18v.8|P01	tolol sh cphoy daror ddy ytor ykam	renen wi dviee tamem tte erem eual	renen wi dviee tamem tte erem eual	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.9	f18v	H	A	f18v.9|P01	okchor qotchy qokchy ytol doky dy	eudiem gerdie geudie eren teue te	eudiem gerdie geudie eren teue te	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f19r.1	f19r	H	A	f19r.1|P01|f19r.1|P02	pchor qodchy qotshy dy tchy qotchy qoky daiin dchydy	vdiem getdie gerwie te rdie gerdie geue tacch tdiete	vdiem getdie gerwie te rdie gerdie geue tacch tdiete	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f19r.10	f19r	H	A	f19r.10|P01	daiin cthor chol ykchor chordy	tacch driem dien eudiem diemte	tacch driem dien eudiem diemte	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f19r.11	f19r	H	A	f19r.11|P01	qotchy qolody choldy cthyd	gerdie genete diente driet	gerdie genete diente driet	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f19r.12	f19r	H	A	f19r.12|P01|f19r.12|P02	ykchor chor daiin daiinol	eudiem diem tacch tacchen	eudiem diem tacch tacchen	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f19r.13	f19r	H	A	f19r.13|P01|f19r.13|P02|f19r.13|P03	osocthor ytchor	ewedriem erdiem	ewedriem erdiem	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f19r.2	f19r	H	A	f19r.2|P01|f19r.2|P02|f19r.2|P03	dshy chor y tchy chol dytchy chordy daiin dyty s choy	twie diem e rdie dien terdie diemte tacch tere w diee	twie diem e rdie dien terdie diemte tacch tere w diee	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f19r.3	f19r	H	A	f19r.3|P01	oscheor shy tdaiin chol dor yky	ewdisem wie rtacch dien tem eue	ewdisem wie rtacch dien tem eue	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f19r.4	f19r	H	A	f19r.4|P01|f19r.4|P02	qokorar daiin chckhy shy kchor	geuemam tacch diduie wie udiem	geuemam tacch diduie wie udiem	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f19r.5	f19r	H	A	f19r.5|P01|f19r.5|P02	otchy tchy qoky daiin r	erdie rdie geue tacch m	erdie rdie geue tacch m	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f19r.6	f19r	H	A	f19r.6|P01|f19r.6|P02	yshor shy daiin otytchy daiin	ewiem wie tacch ererdie tacch	ewiem wie tacch ererdie tacch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
