world	record	at	word	reading	before	after	row_status
L1_V	F83_P5	f83r.35:1	saiin	⟦saiin⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.35:2	cheky	⟦cheky⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.35:3	okeeol	⟦okeeol⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.35:4	okain	⟦okain⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.35:5	chdy	⟦chdy⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.36:1	sor	⟦sor⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.36:2	aiin	⟦aiin⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.36:3	shy	⟦shy⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.36:4	shey	⟦shey⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.36:5	lshedy	⟦lshedy⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.36:6	qoky	⟦qoky⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.37:1	sol	⟦sol⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.37:2	lkedy	⟦lkedy⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.37:3	lchedy	Zusatzstoff C	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.37:4	qokol	⟦qokol⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.37:5	shedy	Flüssigkeit A	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.38:1	or	⟦or⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.38:2	chey	⟦chey⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.38:3	qockhey	⟦qockhey⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.38:4	dairydy	⟦dairydy⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.39:1	qokain	⟦qokain⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.39:2	shey	⟦shey⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.39:3	kain	⟦kain⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.39:4	chckhal	⟦chckhal⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.40:1	solchedy	⟦solchedy⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.40:2	olchedy	⟦olchedy⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.40:3	chedaiin	⟦chedaiin⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.41:1	solkey	⟦solkey⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.41:2	lchedy	Zusatzstoff C	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.41:3	qolkain	⟦qolkain⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.41:4	dal	⟦dal⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.42:1	sol	⟦sol⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.42:2	ol	⟦ol⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.42:3	chcthdy	⟦chcthdy⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.42:4	l	⟦l⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.42:5	chedy	Erwärme F83_P5:C [Akteur=F83_P5:A0]	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.42:6	lchdy	⟦lchdy⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.43:1	daiin	⟦daiin⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.43:2	sheol	⟦sheol⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.43:3	chedy	Erwärme F83_P5:C [Akteur=F83_P5:A0]	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.43:4	qotal	⟦qotal⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.43:5	sar	⟦sar⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.44:1	skar	⟦skar⟧	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P5	f83r.44:2	shedy	Flüssigkeit A	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P5:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q1	f83r.47:1	otchdy	⟦otchdy⟧	"{""actor"": ""F83_Q1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q1	f83r.47:2	qokchdy	⟦qokchdy⟧	"{""actor"": ""F83_Q1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q1	f83r.47:3	shedal	⟦shedal⟧	"{""actor"": ""F83_Q1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q1	f83r.48:1	dal	⟦dal⟧	"{""actor"": ""F83_Q1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q1	f83r.48:2	cheol	⟦cheol⟧	"{""actor"": ""F83_Q1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q1	f83r.48:3	lol	⟦lol⟧	"{""actor"": ""F83_Q1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q1	f83r.48:4	chdal	⟦chdal⟧	"{""actor"": ""F83_Q1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q1	f83r.48:5	aiin	⟦aiin⟧	"{""actor"": ""F83_Q1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q1	f83r.49:1	sol	⟦sol⟧	"{""actor"": ""F83_Q1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q1	f83r.49:2	daiiin	⟦daiiin⟧	"{""actor"": ""F83_Q1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q1	f83r.49:3	chedy	Erwärme MISSING [Akteur=F83_Q1:A0]	"{""actor"": ""F83_Q1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q2	f83r.52:1	solkeey	⟦solkeey⟧	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q2	f83r.52:2	qekey	⟦qekey⟧	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q2	f83r.52:3	raly	⟦raly⟧	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q2	f83r.52:4	ol	⟦ol⟧	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q2	f83r.53:1	solchkal	⟦solchkal⟧	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q2	f83r.53:2	cheol	⟦cheol⟧	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q2	f83r.53:3	qotar	⟦qotar⟧	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q2	f83r.53:4	ol	⟦ol⟧	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q2	f83r.54:1	daiin	⟦daiin⟧	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q2	f83r.54:2	ol	⟦ol⟧	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q2	f83r.54:3	dain	⟦dain⟧	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q2	f83r.54:4	chey	⟦chey⟧	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q2	f83r.54:5	ldalor	⟦ldalor⟧	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q2	f83r.55:1	sol	⟦sol⟧	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q2	f83r.55:2	rtain	⟦rtain⟧	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_Q2	f83r.55:3	cthal	⟦cthal⟧	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_Q2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_H0	F83_P1	f83r.1:1	tchedy	⟦tchedy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_H0	F83_P1	f83r.1:2	lpchedy	⟦lpchedy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_H0	F83_P1	f83r.1:3	opedy	⟦opedy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_H0	F83_P1	f83r.1:4	chepol	⟦chepol⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_H0	F83_P1	f83r.1:5	pchedar	⟦pchedar⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_H0	F83_P1	f83r.1:6	shedy	Flüssigkeit A	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_H0	F83_P1	f83r.1:7	qopchedy	⟦qopchedy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_H0	F83_P1	f83r.2:1	sol	⟦sol⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_H0	F83_P1	f83r.2:2	cheey	⟦cheey⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_H0	F83_P1	f83r.2:3	qokaiin	empfangender Bearbeiter B	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_H0	F83_P1	f83r.2:4	shol	⟦shol⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_H0	F83_P1	f83r.2:5	lchs	⟦lchs⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_H0	F83_P1	f83r.2:6	shey	⟦shey⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_H0	F83_P1	f83r.2:7	qoteedy	⟦qoteedy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_H0	F83_P1	f83r.2:8	rches	⟦rches⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_H0	F83_P1	f83r.2:9	ar	⟦ar⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_H0	F83_P1	f83r.2:10	chedy	Erwärme F83_P1:A [Akteur=F83_P1:A0]	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {""F83_P1:A"": ""f83r.2:10""}, ""owners"": {""F83_P1:A"": ""F83_P1:A0""}, ""recipient"": ""F83_P1:B""}"	recorded
L1_H0	F83_P1	f83r.2:11	dor	⟦dor⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {""F83_P1:A"": ""f83r.2:10""}, ""owners"": {""F83_P1:A"": ""F83_P1:A0""}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {""F83_P1:A"": ""f83r.2:10""}, ""owners"": {""F83_P1:A"": ""F83_P1:A0""}, ""recipient"": ""F83_P1:B""}"	recorded
L1_H0	F83_P1	f83r.3:1	olkeedy	⟦olkeedy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {""F83_P1:A"": ""f83r.2:10""}, ""owners"": {""F83_P1:A"": ""F83_P1:A0""}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {""F83_P1:A"": ""f83r.2:10""}, ""owners"": {""F83_P1:A"": ""F83_P1:A0""}, ""recipient"": ""F83_P1:B""}"	recorded
L1_H0	F83_P1	f83r.3:2	qotal	⟦qotal⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {""F83_P1:A"": ""f83r.2:10""}, ""owners"": {""F83_P1:A"": ""F83_P1:A0""}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {""F83_P1:A"": ""f83r.2:10""}, ""owners"": {""F83_P1:A"": ""F83_P1:A0""}, ""recipient"": ""F83_P1:B""}"	recorded
L1_H0	F83_P1	f83r.3:3	chkeedy	⟦chkeedy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {""F83_P1:A"": ""f83r.2:10""}, ""owners"": {""F83_P1:A"": ""F83_P1:A0""}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {""F83_P1:A"": ""f83r.2:10""}, ""owners"": {""F83_P1:A"": ""F83_P1:A0""}, ""recipient"": ""F83_P1:B""}"	recorded
