collection	record	unit_count	field_count	source_forms_exported	unit_order_exported	material	operation	intermediate_state	application	result_condition	tool_mediation
bs1	bs1.114	24	13	NO	NO	1	1	0	0	0	1
bs1	bs1.115	20	11	NO	NO	1	1	0	1	0	1
bs1	bs1.116	21	11	NO	NO	1	1	0	0	0	1
bs1	bs1.118	18	10	NO	NO	1	1	0	0	0	1
bs1	bs1.119	16	9	NO	NO	1	1	0	0	0	1
bs1	bs1.120	13	8	NO	NO	1	1	0	1	0	0
bs1	bs1.121	16	9	NO	NO	1	1	0	0	0	1
bs1	bs1.122	16	9	NO	NO	1	1	0	0	1	1
bs1	bs1.123	19	10	NO	NO	1	1	0	1	1	1
bs1	bs1.124	16	10	NO	NO	1	1	0	1	0	0
bs1	bs1.125	16	9	NO	NO	1	1	0	0	0	1
bs1	bs1.126	12	8	NO	NO	1	1	0	0	0	0
bs1	bs1.127	20	12	NO	NO	1	1	0	0	0	1
bs1	bs1.128	21	11	NO	NO	1	1	1	0	0	1
bs1	bs1.129	21	15	NO	NO	1	1	0	0	0	1
bs1	bs1.130	16	9	NO	NO	1	1	0	0	0	1
bs1	bs1.131	21	11	NO	NO	1	1	0	0	0	1
bs1	bs1.132	15	12	NO	NO	1	1	0	1	0	1
bs1	bs1.132.sub.1	3	3	NO	NO	1	0	0	0	0	1
bs1	bs1.133	13	8	NO	NO	1	1	0	0	0	1
bs1	bs1.134	17	13	NO	NO	1	1	0	1	0	0
bs1	bs1.134.sub.1	7	5	NO	NO	1	1	0	0	0	0
bs1	bs1.135	11	8	NO	NO	1	1	0	0	0	0
bs1	bs1.137	12	8	NO	NO	1	1	0	0	0	0
bs1	bs1.138	15	9	NO	NO	1	1	0	0	0	1
bs1	bs1.140	16	8	NO	NO	1	1	0	0	0	1
bs1	bs1.141	14	8	NO	NO	1	1	0	0	0	1
bs1	bs1.142	15	6	NO	NO	1	1	0	0	0	0
bs1	bs1.143	12	9	NO	NO	1	1	0	1	0	1
bs1	bs1.144	9	6	NO	NO	1	1	0	0	1	0
bs1	bs1.145	8	5	NO	NO	1	1	0	0	0	0
bs1	bs1.146	29	13	NO	NO	1	1	1	0	1	1
bs1	bs1.147	15	9	NO	NO	1	1	0	0	0	1
bs1	bs1.148	30	13	NO	NO	1	1	0	0	0	1
bs1	bs1.149	18	13	NO	NO	1	1	0	0	0	1
bs1	bs1.150	24	12	NO	NO	1	1	0	0	0	1
bs1	bs1.151	28	15	NO	NO	1	1	1	0	1	1
bs1	bs1.152	26	15	NO	NO	1	1	0	0	1	1
bs1	bs1.154	37	18	NO	NO	1	1	1	0	1	1
bs1	bs1.160	25	17	NO	NO	1	1	1	0	1	1
bs1	bs1.161	32	21	NO	NO	1	1	0	1	1	1
bs1	bs1.162	39	24	NO	NO	1	1	1	0	1	1
bs1	bs1.163	29	17	NO	NO	1	1	1	0	1	1
bs1	bs1.164	26	11	NO	NO	1	1	1	0	0	1
bs1	bs1.165	24	13	NO	NO	1	1	0	0	0	1
bs1	bs1.166	19	14	NO	NO	1	1	1	0	0	1
bs1	bs1.167	21	14	NO	NO	1	1	1	1	1	1
bs1	bs1.168	50	31	NO	NO	1	1	1	0	1	1
bs1	bs1.171	20	11	NO	NO	1	1	1	1	0	1
bs1	bs1.179	32	21	NO	NO	1	1	0	1	0	1
bs1	bs1.180	10	7	NO	NO	1	1	0	0	0	1
bs1	bs1.181	10	6	NO	NO	1	1	0	0	0	0
bs1	bs1.182	26	12	NO	NO	1	1	1	0	0	1
bs1	bs1.183	12	7	NO	NO	1	1	0	0	0	1
bs1	bs1.184	12	8	NO	NO	1	1	0	0	0	1
bs1	bs1.185	8	5	NO	NO	1	1	0	0	0	0
bs1	bs1.186	13	8	NO	NO	1	1	0	0	1	0
bs1	bs1.187	38	23	NO	NO	1	1	1	1	1	1
bs1	bs1.188	23	11	NO	NO	1	1	0	0	0	0
bs1	bs1.189	48	27	NO	NO	1	1	1	1	0	1
bs1	bs1.190	27	14	NO	NO	1	1	0	0	0	1
bs1	bs1.191.sub.1	14	8	NO	NO	1	1	0	0	0	0
bs1	bs1.191.sub.2	4	3	NO	NO	1	1	0	0	0	0
bs1	bs1.191.sub.3	26	15	NO	NO	1	1	0	1	1	1
bs1	bs1.191.sub.4	40	21	NO	NO	1	1	1	1	1	1
bs1	bs1.191.sub.5	19	11	NO	NO	1	1	0	0	0	1
bs1	bs1.191.sub.6	19	11	NO	NO	1	1	0	0	0	0
bs1	bs1.191.sub.7	14	9	NO	NO	1	1	0	0	1	1
bs1	bs1.191.sub.8	9	6	NO	NO	1	1	0	0	0	0
bs1	bs1.191.sub.9	49	29	NO	NO	1	1	0	0	0	1
bs1	bs1.191.sub.10	24	16	NO	NO	1	1	0	0	1	1
bs1	bs1.191.sub.11	23	12	NO	NO	1	1	0	0	1	0
bs1	bs1.194	66	28	NO	NO	1	1	1	0	1	1
bs1	bs1.194.sub.1	19	8	NO	NO	1	1	0	0	0	1
bs1	bs1.195	30	16	NO	NO	1	1	0	0	0	0
bs1	bs1.196	76	33	NO	NO	1	1	0	0	0	1
bs1	bs1.197	15	10	NO	NO	1	1	0	0	0	0
bs1	bs1.198	36	17	NO	NO	1	1	1	0	0	1
bs1	bs1.199	33	19	NO	NO	1	1	1	0	1	0
bs1	bs1.200	13	8	NO	NO	1	1	0	0	0	0
bs1	bs1.201	24	16	NO	NO	1	1	1	0	1	1
bs1	bs1.202	20	13	NO	NO	1	1	0	1	0	1
bs1	bs1.203	19	15	NO	NO	1	1	0	1	1	1
bs1	bs1.204	37	20	NO	NO	1	1	0	0	0	1
bs1	bs1.204.sub.1	5	4	NO	NO	1	1	0	0	0	1
bs1	bs1.204.sub.2	28	12	NO	NO	1	1	0	0	0	1
bs1	bs1.205	20	13	NO	NO	1	1	0	1	0	1
bs1	bs1.206	13	10	NO	NO	1	1	0	0	1	0
bs1	bs1.207	10	8	NO	NO	1	1	0	1	0	1
bs1	bs1.208	45	27	NO	NO	1	1	0	1	0	1
bs1	bs1.209	9	6	NO	NO	1	1	0	0	0	1
bs1	bs1.210	30	17	NO	NO	1	1	0	0	0	1
bs1	bs1.210.sub.1	5	2	NO	NO	1	1	0	0	0	0
bs1	bs1.211	11	9	NO	NO	1	1	0	0	1	0
bs1	bs1.212	19	12	NO	NO	1	1	0	1	0	1
bs1	bs1.213	20	12	NO	NO	1	1	0	0	0	0
bs1	bs1.214	12	8	NO	NO	1	1	0	0	0	0
bs1	bs1.215	16	7	NO	NO	1	1	0	0	1	1
bs1	bs1.216	11	7	NO	NO	1	1	0	0	0	1
bs1	bs1.217	10	6	NO	NO	1	1	0	0	0	1
bs1	bs1.218	16	9	NO	NO	1	1	0	1	1	0
bs1	bs1.219	21	11	NO	NO	1	1	0	1	1	1
bs1	bs1.220	18	11	NO	NO	1	1	0	0	1	1
bs1	bs1.221	19	8	NO	NO	1	1	0	0	0	0
bs1	bs1.222	27	16	NO	NO	1	1	1	0	1	1
bs1	bs1.223	10	7	NO	NO	1	1	0	0	0	0
bs1	bs1.224	24	14	NO	NO	1	1	1	1	0	1
bs1	bs1.225	28	12	NO	NO	1	1	0	0	1	1
bs1	bs1.226	19	11	NO	NO	1	1	0	0	1	1
bs1	bs1.227	12	7	NO	NO	1	1	0	1	0	0
bs1	bs1.228	21	9	NO	NO	1	1	0	0	0	1
bs1	bs1.229	19	11	NO	NO	1	1	0	0	1	0
bs1	bs1.230	50	24	NO	NO	1	1	0	0	1	1
bs1	bs1.231	33	17	NO	NO	1	1	0	0	1	1
bs1	bs1.232	29	19	NO	NO	1	1	0	0	1	1
bs1	bs1.234	17	10	NO	NO	1	1	0	0	1	0
bs1	bs1.235	11	7	NO	NO	1	1	0	0	0	0
bs1	bs1.236	22	14	NO	NO	1	1	0	0	0	1
bs1	bs1.237	11	6	NO	NO	1	1	0	0	0	1
bs1	bs1.239	17	9	NO	NO	1	1	0	0	0	0
bs1	bs1.240	15	8	NO	NO	1	1	0	0	1	0
bs1	bs1.241	10	5	NO	NO	1	1	0	0	1	0
bs1	bs1.243	19	9	NO	NO	1	1	0	0	0	1
bs1	bs1.244	21	14	NO	NO	1	1	0	0	0	1
bs1	bs1.245	15	7	NO	NO	1	1	0	0	0	0
bs1	bs1.246	19	9	NO	NO	1	1	0	0	0	0
bs1	bs1.247	29	17	NO	NO	1	1	1	0	0	1
bs1	bs1.248	39	23	NO	NO	1	1	0	0	1	1
bs1	bs1.249	15	10	NO	NO	1	1	0	0	0	0
bs1	bs1.250	13	7	NO	NO	1	1	0	0	0	0
bs1	bs1.251	6	4	NO	NO	1	1	0	0	0	0
bs1	bs1.252	13	7	NO	NO	1	1	0	0	0	0
bs1	bs1.253	9	7	NO	NO	1	1	0	0	0	0
bs1	bs1.254	26	13	NO	NO	1	1	0	0	0	1
bs1	bs1.255	23	13	NO	NO	1	1	0	1	0	1
bs1	bs1.256	32	23	NO	NO	1	1	1	1	1	1
bs1	bs1.257	40	22	NO	NO	1	1	0	0	1	1
bs1	bs1.258	45	26	NO	NO	1	1	1	0	1	1
bs1	bs1.259	26	16	NO	NO	1	1	0	0	0	1
bs1	bs1.260	44	23	NO	NO	1	1	0	0	1	1
bs1	bs1.261	39	27	NO	NO	1	1	1	1	0	1
bs1	bs1.262	50	28	NO	NO	1	1	0	0	1	1
bs1	bs1.263	18	8	NO	NO	1	1	0	0	0	1
bs1	bs1.264	17	11	NO	NO	1	1	0	0	1	1
bs1	bs1.265	15	10	NO	NO	1	1	0	0	0	0
bs1	bs1.266	16	9	NO	NO	1	1	0	0	0	0
bs1	bs1.267	22	12	NO	NO	1	1	0	0	0	1
bs1	bs1.268	13	8	NO	NO	1	1	0	0	1	0
bs1	bs1.269	9	6	NO	NO	1	1	0	0	1	1
bs1	bs1.270	16	8	NO	NO	1	1	0	0	0	1
bs1	bs1.271	12	6	NO	NO	1	1	0	0	1	0
bs1	bs1.272	12	7	NO	NO	1	1	0	0	1	0
bs1	bs1.273	10	6	NO	NO	1	1	0	0	1	0
bs1	bs1.274	17	12	NO	NO	1	1	1	1	1	1
bs1	bs1.276	32	18	NO	NO	1	1	0	0	0	1
bs1	bs1.277	19	12	NO	NO	1	1	0	0	0	1
bs1	bs1.278	18	10	NO	NO	1	1	0	0	0	1
bs1	bs1.279	14	8	NO	NO	1	1	0	0	0	1
bs1	bs1.280	15	10	NO	NO	1	1	0	0	0	1
bs1	bs1.281	9	7	NO	NO	1	1	0	1	0	0
bs1	bs1.282	15	9	NO	NO	1	1	0	0	0	0
bs1	bs1.283	15	5	NO	NO	1	1	0	0	0	0
bs1	bs1.286	24	9	NO	NO	1	1	0	0	0	1
bs1	bs1.287	11	8	NO	NO	1	1	0	0	1	0
bs1	bs1.288	23	14	NO	NO	1	1	1	0	1	1
bs1	bs1.289	56	36	NO	NO	1	1	0	0	1	1
gr1	gr1.1	16	9	NO	NO	1	1	0	1	0	0
gr1	gr1.2	20	13	NO	NO	1	1	0	0	1	1
gr1	gr1.3	16	10	NO	NO	1	1	1	0	1	1
gr1	gr1.4	20	14	NO	NO	1	1	0	0	0	0
gr1	gr1.5	19	12	NO	NO	1	1	0	0	1	1
gr1	gr1.6	15	10	NO	NO	1	1	0	0	1	0
gr1	gr1.7	11	8	NO	NO	1	1	0	1	0	0
gr1	gr1.8	16	10	NO	NO	1	1	0	0	1	0
gr1	gr1.9	15	12	NO	NO	1	1	0	0	1	0
gr1	gr1.10	19	11	NO	NO	1	1	0	0	1	1
gr1	gr1.11	17	10	NO	NO	1	1	1	0	0	1
gr1	gr1.12	9	6	NO	NO	1	1	0	0	0	0
gr1	gr1.13	13	8	NO	NO	1	1	0	0	0	0
gr1	gr1.14	20	12	NO	NO	1	1	0	0	1	1
gr1	gr1.15	16	8	NO	NO	1	1	0	0	1	0
gr1	gr1.16	17	10	NO	NO	1	1	0	0	1	1
gr1	gr1.17	14	9	NO	NO	1	1	0	1	1	0
gr1	gr1.18	18	10	NO	NO	1	1	0	0	0	1
gr1	gr1.19	21	11	NO	NO	1	1	1	1	0	1
gr1	gr1.20	28	14	NO	NO	1	1	1	0	1	1
gr1	gr1.21	12	6	NO	NO	1	1	0	0	1	1
gr1	gr1.22	18	12	NO	NO	1	1	0	0	1	1
gr1	gr1.23	25	16	NO	NO	1	1	0	1	1	1
gr1	gr1.24	35	21	NO	NO	1	1	1	1	0	1
gr1	gr1.25	29	19	NO	NO	1	1	1	1	1	1
gr1	gr1.26	19	9	NO	NO	1	1	1	0	0	1
gr1	gr1.27	39	24	NO	NO	1	1	0	0	1	1
gr1	gr1.28	14	9	NO	NO	1	1	0	0	0	0
gr1	gr1.29	22	13	NO	NO	1	1	0	0	1	1
gr1	gr1.30	17	10	NO	NO	1	1	1	0	1	1
gr1	gr1.31	27	17	NO	NO	1	1	0	0	1	1
gr1	gr1.32	14	6	NO	NO	1	1	0	0	0	1
gr1	gr1.33	20	12	NO	NO	1	1	1	1	0	1
gr1	gr1.34	29	17	NO	NO	1	1	1	0	1	1
gr1	gr1.35	27	17	NO	NO	1	1	1	0	1	1
gr1	gr1.36	10	5	NO	NO	1	1	0	0	1	0
gr1	gr1.37	20	11	NO	NO	1	1	0	1	0	1
gr1	gr1.38	22	13	NO	NO	1	1	0	0	1	1
gr1	gr1.39	19	11	NO	NO	1	1	1	0	1	1
gr1	gr1.40	23	14	NO	NO	1	1	0	0	1	1
gr1	gr1.41	21	11	NO	NO	1	1	0	0	1	1
gr1	gr1.42	22	11	NO	NO	1	1	0	0	1	1
gr1	gr1.43	24	12	NO	NO	1	1	0	0	1	0
gr1	gr1.44	27	14	NO	NO	1	1	0	0	1	1
gr1	gr1.45	18	9	NO	NO	1	1	0	0	0	1
gr1	gr1.46	8	7	NO	NO	1	1	0	0	1	0
gr1	gr1.47	26	15	NO	NO	1	1	0	0	0	1
gr1	gr1.48	16	8	NO	NO	1	1	0	0	1	1
gr1	gr1.49	8	5	NO	NO	1	1	0	0	1	1
gr1	gr1.50	27	14	NO	NO	1	1	1	0	0	1
gr1	gr1.51	20	11	NO	NO	1	1	0	1	1	1
gr1	gr1.52	34	20	NO	NO	1	1	0	0	1	1
gr1	gr1.53	10	5	NO	NO	1	1	0	1	0	1
gr1	gr1.54	38	21	NO	NO	1	1	1	0	0	1
gr1	gr1.56	11	6	NO	NO	1	1	0	0	0	0
gr1	gr1.57	14	9	NO	NO	1	1	0	0	0	1
gr1	gr1.58	12	7	NO	NO	1	1	0	0	1	0
gr1	gr1.59	9	6	NO	NO	1	1	0	0	0	0
gr1	gr1.60	17	12	NO	NO	1	1	0	1	1	1
gr1	gr1.62	34	17	NO	NO	1	1	0	0	1	1
gr1	gr1.63	30	16	NO	NO	1	1	1	0	1	1
gr1	gr1.64	54	29	NO	NO	1	1	0	0	1	1
gr1	gr1.67	31	18	NO	NO	1	1	0	0	1	1
gr1	gr1.68	23	14	NO	NO	1	1	0	0	0	1
gr1	gr1.69	17	11	NO	NO	1	1	0	0	0	0
gr1	gr1.70	16	9	NO	NO	1	1	0	0	1	1
gr1	gr1.71	15	9	NO	NO	1	1	0	0	0	1
gr1	gr1.73	51	30	NO	NO	1	1	1	0	1	1
gr1	gr1.74	32	17	NO	NO	1	1	0	0	0	0
gr1	gr1.75	21	10	NO	NO	1	1	0	1	1	1
gr1	gr1.76	42	25	NO	NO	1	1	0	1	0	1
gr1	gr1.77	13	9	NO	NO	1	1	0	0	0	1
gr1	gr1.78	18	12	NO	NO	1	1	0	1	1	1
gr1	gr1.80	16	7	NO	NO	1	1	0	0	0	1
gr1	gr1.81	17	9	NO	NO	1	1	0	0	1	1
gr1	gr1.82	22	13	NO	NO	1	1	0	0	0	1
gr1	gr1.83	16	8	NO	NO	1	1	0	0	1	0
gr1	gr1.84	26	14	NO	NO	1	1	0	0	1	1
gr1	gr1.85	30	20	NO	NO	1	1	0	1	1	1
gr1	gr1.86	29	13	NO	NO	1	1	0	0	1	1
gr1	gr1.87	9	5	NO	NO	1	1	0	0	1	0
gr1	gr1.88	34	17	NO	NO	1	1	1	0	1	1
gr1	gr1.89	24	15	NO	NO	1	1	0	0	1	1
gr1	gr1.90	19	11	NO	NO	1	1	0	1	0	0
gr1	gr1.91	18	10	NO	NO	1	1	0	0	0	0
gr1	gr1.92	17	9	NO	NO	1	1	0	0	0	1
gr1	gr1.93	15	9	NO	NO	1	1	0	0	0	1
gr1	gr1.94	25	11	NO	NO	1	1	0	1	0	1
gr1	gr1.95	21	12	NO	NO	1	1	0	0	0	1
gr1	gr1.96	12	8	NO	NO	1	1	0	0	0	0
gr1	gr1.97	28	13	NO	NO	1	1	0	1	0	1
gr1	gr1.98	17	10	NO	NO	1	1	0	0	1	1
gr1	gr1.99	16	8	NO	NO	1	1	0	1	0	1
gr1	gr1.100	16	6	NO	NO	1	1	0	0	0	0
gr1	gr1.101	11	6	NO	NO	1	1	0	0	0	0
gr1	gr1.102	13	7	NO	NO	1	1	0	0	0	0
gr1	gr1.103	31	15	NO	NO	1	1	1	0	1	1
gr1	gr1.104	26	14	NO	NO	1	1	0	0	1	0
gr1	gr1.106	15	10	NO	NO	1	1	0	0	0	1
gr1	gr1.107	12	7	NO	NO	1	1	0	0	0	1
gr1	gr1.108	30	18	NO	NO	1	1	0	0	0	1
gr1	gr1.109	33	18	NO	NO	1	1	1	0	0	1
gr1	gr1.110	26	14	NO	NO	1	1	0	0	1	1
gr1	gr1.111	30	14	NO	NO	1	1	0	0	1	1
gr1	gr1.112	44	24	NO	NO	1	1	0	0	1	1
gr1	gr1.113	10	8	NO	NO	1	1	0	0	1	0
gr1	gr1.114	28	16	NO	NO	1	1	0	0	0	1
gr1	gr1.115	11	7	NO	NO	1	1	1	0	1	0
gr1	gr1.116	17	12	NO	NO	1	1	0	0	1	0
gr1	gr1.117	16	10	NO	NO	1	1	0	0	1	0
gr1	gr1.118	13	8	NO	NO	1	1	0	0	1	0
gr1	gr1.119	7	5	NO	NO	1	1	0	1	0	1
gr1	gr1.120	16	11	NO	NO	1	1	0	0	1	0
gr1	gr1.121	19	12	NO	NO	1	1	0	0	1	0
gr1	gr1.122	12	6	NO	NO	1	1	0	0	0	0
gr1	gr1.123	18	10	NO	NO	1	1	0	0	1	1
gr1	gr1.124	31	16	NO	NO	1	1	0	0	1	1
gr1	gr1.126	62	26	NO	NO	1	1	0	0	0	1
gr1	gr1.127	15	8	NO	NO	1	1	0	0	0	0
gr1	gr1.128	39	18	NO	NO	1	1	0	0	0	1
gr1	gr1.129	42	21	NO	NO	1	1	1	1	0	1
gr1	gr1.130	21	11	NO	NO	1	1	0	0	0	1
gr1	gr1.131	47	28	NO	NO	1	1	0	0	0	1
gr1	gr1.132	14	11	NO	NO	1	1	0	1	0	1
gr1	gr1.133	15	8	NO	NO	1	1	0	0	0	0
gr1	gr1.134	19	11	NO	NO	1	1	0	0	0	1
gr1	gr1.135	16	10	NO	NO	1	1	0	0	1	0
gr1	gr1.136	18	9	NO	NO	1	1	0	1	0	1
gr1	gr1.137	16	10	NO	NO	1	1	0	1	1	1
gr1	gr1.138	20	10	NO	NO	1	1	0	0	0	1
gr1	gr1.139	24	13	NO	NO	1	1	0	0	0	1
gr1	gr1.140	32	16	NO	NO	1	1	1	0	0	1
gr1	gr1.141	26	13	NO	NO	1	1	0	0	0	1
gr1	gr1.142	32	15	NO	NO	1	1	0	1	0	1
gr1	gr1.143	13	7	NO	NO	1	1	0	1	0	0
gr1	gr1.144	23	11	NO	NO	1	1	0	1	0	1
gr1	gr1.145	18	10	NO	NO	1	1	0	0	0	0
gr1	gr1.146	16	10	NO	NO	1	1	0	1	0	0
gr1	gr1.147	24	17	NO	NO	1	1	0	1	1	1
gr1	gr1.147.sub.1	9	7	NO	NO	1	1	0	1	1	0
gr1	gr1.148	20	11	NO	NO	1	1	0	0	0	1
gr1	gr1.149	15	9	NO	NO	1	1	0	0	0	0
gr1	gr1.150	20	11	NO	NO	1	1	1	0	0	1
gr1	gr1.151	10	9	NO	NO	1	1	0	1	0	1
gr1	gr1.152	10	7	NO	NO	1	1	0	0	0	1
gr1	gr1.153	12	7	NO	NO	1	1	0	0	0	1
gr1	gr1.154	6	4	NO	NO	1	1	0	0	0	1
gr1	gr1.155	10	6	NO	NO	1	1	1	0	0	1
gr1	gr1.156	61	31	NO	NO	1	1	1	1	1	1
gr1	gr1.156.sub.1	6	2	NO	NO	1	1	0	0	0	0
gr1	gr1.156.sub.2	21	12	NO	NO	1	1	1	0	1	1
gr1	gr1.157	57	30	NO	NO	1	1	0	1	1	1
gr1	gr1.158	22	11	NO	NO	1	1	0	0	1	1
gr1	gr1.159	22	11	NO	NO	1	1	1	1	1	1
gr1	gr1.160	54	26	NO	NO	1	1	1	1	0	1
gr1	gr1.161	32	17	NO	NO	1	1	0	1	0	1
gr1	gr1.162	32	13	NO	NO	1	1	1	1	0	1
gr1	gr1.163	25	11	NO	NO	1	1	0	0	1	1
gr1	gr1.165	14	7	NO	NO	1	1	0	0	1	1
gr1	gr1.166	35	20	NO	NO	1	1	1	1	0	1
gr1	gr1.167	30	14	NO	NO	1	1	0	1	0	1
gr1	gr1.168	82	37	NO	NO	1	1	1	1	0	1
gr1	gr1.168.sub.1	46	20	NO	NO	1	1	1	1	0	1
gr1	gr1.169	84	31	NO	NO	1	1	1	1	0	1
gr1	gr1.170	27	13	NO	NO	1	1	0	1	0	1
gr1	gr1.171	31	18	NO	NO	1	1	0	0	0	1
gr1	gr1.172	45	26	NO	NO	1	1	0	1	1	1
gr1	gr1.173	28	13	NO	NO	1	1	0	1	1	0
gr1	gr1.174	22	13	NO	NO	1	1	0	1	1	1
gr1	gr1.175	45	19	NO	NO	1	1	0	1	1	1
gr1	gr1.176	21	12	NO	NO	1	1	1	1	1	0
gr1	gr1.177	29	12	NO	NO	1	1	1	1	0	1
gr1	gr1.178	9	3	NO	NO	1	1	0	0	1	0
gr1	gr1.187	38	21	NO	NO	1	1	0	1	1	1
gr1	gr1.188	23	11	NO	NO	1	1	0	1	0	1
gr1	gr1.189	56	24	NO	NO	1	1	0	1	0	0
gr1	gr1.190	55	32	NO	NO	1	1	1	0	0	1
gr1	gr1.191	18	9	NO	NO	1	1	0	1	1	1
gr1	gr1.192	21	10	NO	NO	1	1	1	1	1	1
gr1	gr1.193	38	20	NO	NO	1	1	0	1	1	1
gr1	gr1.195	34	16	NO	NO	1	1	0	1	1	1
gr1	gr1.196	15	8	NO	NO	1	1	0	0	1	1
gr1	gr1.197	31	19	NO	NO	1	1	1	1	0	1
gr1	gr1.198	37	20	NO	NO	1	1	0	1	1	1
gr1	gr1.200	15	10	NO	NO	1	1	1	1	1	1
gr1	gr1.201.sub.1	6	4	NO	NO	1	1	0	1	1	0
gr1	gr1.202	18	12	NO	NO	1	1	1	1	1	1
gr1	gr1.203	49	28	NO	NO	1	1	1	0	1	1
gr1	gr1.204	13	8	NO	NO	1	1	0	0	1	1
gr1	gr1.205	39	21	NO	NO	1	1	1	1	1	1
gr1	gr1.206	54	25	NO	NO	1	1	1	1	1	1
gr1	gr1.207	31	17	NO	NO	1	1	0	1	1	1
gr1	gr1.209	12	8	NO	NO	1	1	0	0	1	1
gr1	gr1.210	13	8	NO	NO	1	1	0	0	0	1
gr1	gr1.211	15	10	NO	NO	1	1	0	1	0	0
gr1	gr1.212	8	6	NO	NO	1	1	0	0	0	0
gr1	gr1.213	13	8	NO	NO	1	1	0	1	0	0
gr1	gr1.214	13	9	NO	NO	1	1	1	0	1	1
gr1	gr1.215	15	9	NO	NO	1	1	0	0	1	1
gr1	gr1.216	6	4	NO	NO	1	1	0	0	1	0
gr1	gr1.217	15	10	NO	NO	1	1	0	0	1	0
gr1	gr1.218	22	13	NO	NO	1	1	1	0	0	1
gr1	gr1.219	9	5	NO	NO	1	1	0	0	0	1
gr1	gr1.220	11	7	NO	NO	1	1	0	0	1	1
gr1	gr1.221	13	8	NO	NO	1	1	0	0	1	1
gr1	gr1.222	13	7	NO	NO	1	1	0	0	1	1
gr1	gr1.223	36	25	NO	NO	1	1	1	1	1	1
gr1	gr1.224.sub.2	8	6	NO	NO	1	1	0	0	0	0
gr1	gr1.224.sub.3	3	2	NO	NO	1	1	0	0	0	0
gr1	gr1.224.sub.4	26	13	NO	NO	1	1	1	1	1	1
gr1	gr1.224.sub.5	54	29	NO	NO	1	1	1	0	1	1
gr1	gr1.224.sub.6	16	9	NO	NO	1	1	0	0	0	0
gr1	gr1.224.sub.7	8	5	NO	NO	1	1	0	0	1	0
gr1	gr1.224.sub.8	9	5	NO	NO	1	1	0	1	0	1
gr1	gr1.224.sub.9	19	11	NO	NO	1	1	0	0	0	1
gr1	gr1.224.sub.10	25	13	NO	NO	1	1	0	1	0	1
gr1	gr1.224.sub.11	24	15	NO	NO	1	1	0	0	1	1
gr1	gr1.224.sub.12	4	3	NO	NO	1	1	0	0	1	0
gr1	gr1.224.sub.13	16	9	NO	NO	1	1	0	0	1	0
gr1	gr1.225	28	17	NO	NO	1	1	0	0	1	1
gr1	gr1.226	14	10	NO	NO	1	1	0	0	1	0
gr1	gr1.227	18	14	NO	NO	1	1	0	1	0	1
gr1	gr1.228	30	17	NO	NO	1	1	0	0	1	1
gr1	gr1.229	11	6	NO	NO	1	1	0	0	0	1
gr1	gr1.230	21	16	NO	NO	1	1	1	1	1	1
gr1	gr1.231	18	14	NO	NO	1	1	0	1	0	0
gr1	gr1.232	18	13	NO	NO	1	1	0	1	0	0
gr1	gr1.233	18	10	NO	NO	1	1	0	0	1	1
gr1	gr1.234	62	28	NO	NO	1	1	0	1	0	1
gr1	gr1.235	22	11	NO	NO	1	1	0	0	0	1
gr1	gr1.238	18	11	NO	NO	1	1	1	1	1	1
gr1	gr1.239	12	8	NO	NO	1	1	1	0	1	1
gr1	gr1.240	23	14	NO	NO	1	1	0	0	0	1
gr1	gr1.242	26	14	NO	NO	1	1	0	1	1	1
gr1	gr1.243	25	13	NO	NO	1	1	1	0	1	0
gr1	gr1.244	26	16	NO	NO	1	1	0	0	1	1
gr1	gr1.246	22	13	NO	NO	1	1	0	0	1	1
gr1	gr1.247	18	9	NO	NO	1	1	0	0	1	0
gr1	gr1.248	16	9	NO	NO	1	1	0	1	0	0
gr1	gr1.249	14	8	NO	NO	1	1	0	0	1	1
gr1	gr1.251	19	13	NO	NO	1	1	0	0	0	1
gr1	gr1.252	14	9	NO	NO	1	1	0	0	0	0
gr1	gr1.253	18	12	NO	NO	1	1	0	0	1	1
gr1	gr1.255	32	15	NO	NO	1	1	0	0	1	1
gr1	gr1.256	12	9	NO	NO	1	1	1	0	1	0
gr1	gr1.257	12	7	NO	NO	1	1	0	1	1	1
gr1	gr1.258	15	9	NO	NO	1	1	0	0	1	0
gr1	gr1.259	29	14	NO	NO	1	1	1	1	1	1
gr1	gr1.260	31	16	NO	NO	1	1	1	1	1	1
gr1	gr1.261	27	14	NO	NO	1	1	1	0	1	1
gr1	gr1.263	15	10	NO	NO	1	1	0	0	1	0
gr1	gr1.264	20	12	NO	NO	1	1	0	0	1	1
gr1	gr1.265	26	15	NO	NO	1	1	0	0	1	1
gr1	gr1.266	21	10	NO	NO	1	1	1	1	0	1
w1	w1.1	49	31	NO	NO	1	1	0	0	1	1
w1	w1.2	22	10	NO	NO	1	1	0	0	1	1
w1	w1.3	27	14	NO	NO	1	1	0	0	1	1
w1	w1.4	12	8	NO	NO	1	1	0	0	0	1
w1	w1.5	11	6	NO	NO	1	1	0	0	1	0
w1	w1.6	12	6	NO	NO	1	1	0	0	0	1
w1	w1.7	27	15	NO	NO	1	1	1	0	0	1
w1	w1.9	41	26	NO	NO	1	1	0	0	0	1
w1	w1.10	12	8	NO	NO	1	1	0	1	1	0
w1	w1.11	14	9	NO	NO	1	1	0	1	0	0
w1	w1.12	66	29	NO	NO	1	1	0	0	0	1
