world	max_t_gain_bits
1664	76.967108046
1665	99.042287040
1666	70.976486794
1667	78.659548942
1668	85.023863052
1669	86.053381547
1670	79.200889374
1671	74.348735484
1672	88.238662002
1673	79.879547300
1674	76.032883370
1675	96.189311227
1676	85.946262158
1677	87.577017153
1678	76.514077329
1679	77.815556084
1680	87.650586766
1681	83.118410483
1682	81.335660396
1683	81.197268388
1684	67.309737726
1685	79.455721834
1686	81.339428144
1687	73.856771523
1688	80.918601628
1689	89.975388783
1690	97.425542328
1691	88.757426305
1692	85.988397182
1693	73.025866919
1694	85.328747935
1695	84.425645078
1696	75.072208627
1697	75.974799585
1698	86.046026993
1699	81.625866692
1700	84.620078491
1701	76.620613118
1702	75.768283282
1703	93.881938672
1704	72.542647413
1705	75.495657245
1706	75.485424358
1707	86.581415306
1708	75.975068848
1709	64.574316511
1710	76.560042684
1711	75.863125802
1712	85.944034464
1713	98.991553608
1714	73.052032251
1715	81.572922669
1716	78.594556809
1717	89.315925187
1718	87.164361448
1719	79.688539781
1720	73.055233945
1721	91.978795091
1722	80.271359338
1723	82.085530522
1724	82.056764580
1725	76.079233048
1726	90.817874814
1727	84.942577209
1728	85.373920795
1729	79.142155289
1730	90.610028402
1731	83.618062372
1732	67.894579861
1733	82.024637557
1734	75.677214527
1735	91.597652094
1736	80.924703295
1737	91.093902868
1738	83.514232114
1739	71.612829347
1740	69.754788518
1741	75.832055822
1742	90.006857748
1743	92.162514654
1744	90.169084324
1745	82.137213465
1746	84.083895958
1747	83.982718617
1748	84.350731539
1749	79.412632451
1750	90.015123195
1751	80.179353637
1752	81.079784720
1753	76.931594095
1754	74.907967882
1755	74.006827746
1756	74.243754145
1757	79.307437008
1758	93.806515822
1759	77.721947274
1760	90.910802995
1761	80.431971346
1762	83.569863700
1763	79.125309032
1764	81.465067698
1765	86.827845112
1766	80.692373057
1767	80.101195210
1768	83.082397986
1769	81.719903746
1770	73.521691987
1771	72.913340650
1772	77.302179051
1773	91.350927491
1774	94.295426911
1775	85.593701776
1776	87.699486103
1777	67.358591908
1778	83.118677035
1779	75.076429661
1780	94.512768121
1781	87.731268333
1782	81.677834734
1783	78.831453219
1784	91.490178570
1785	78.442150684
1786	80.249907081
1787	93.161326410
1788	85.501383668
1789	83.238612480
1790	81.727405456
1791	81.097932271
1792	73.206379912
1793	80.436408158
1794	89.979601981
1795	92.721688179
1796	73.491876181
1797	80.499141395
1798	83.179700215
1799	83.629324807
1800	89.366499419
1801	83.481992412
1802	87.480937112
1803	93.617041149
1804	93.083579482
1805	88.540000798
1806	79.219558038
1807	85.868778795
1808	90.165496041
1809	83.545863441
1810	70.209830279
1811	67.842176051
1812	80.813450864
1813	88.812621861
1814	85.055991366
1815	76.743317676
1816	85.194576228
1817	67.090080589
1818	76.796331930
1819	83.944024183
1820	86.313004478
1821	77.104394656
1822	75.536444332
1823	74.808637013
1824	80.285449692
1825	88.649008953
1826	90.375123721
1827	83.857248447
1828	86.442240269
1829	94.560600521
1830	85.126351884
1831	101.782555828
1832	80.496924673
1833	83.433548759
1834	90.698919106
1835	78.140841859
1836	81.217751315
1837	87.385601883
1838	85.389806172
1839	86.745315409
1840	84.423267189
1841	80.792527270
1842	91.594564969
1843	87.232654044
1844	78.080550911
1845	86.064556095
1846	79.016431114
1847	89.034516626
1848	84.603409490
1849	87.420292929
1850	86.132330202
1851	79.859409534
1852	71.853252763
1853	93.850835761
1854	84.645762891
1855	76.019995244
1856	88.435708654
1857	89.382118974
1858	88.754179729
1859	80.249061637
1860	67.118319201
1861	85.946121917
1862	78.688501391
1863	73.123044962
1864	81.140436161
1865	77.114572333
1866	76.229339106
1867	75.599270302
1868	69.998786088
1869	84.699190235
1870	64.075410523
1871	79.477286985
1872	93.660603166
1873	78.698362325
1874	82.547687675
1875	76.110797754
1876	88.331747704
1877	84.465198263
1878	78.640148770
1879	86.457582044
1880	76.213946865
1881	84.313536097
1882	69.779653412
1883	77.236076763
1884	81.056391922
1885	91.072424789
1886	73.407251683
1887	82.293976907
1888	63.898643551
1889	83.188935593
1890	80.306461323
1891	75.632651755
1892	85.458562761
1893	73.642517744
1894	92.868107167
1895	92.198655608
1896	82.559978567
1897	86.065612824
1898	73.183912602
1899	77.994180701
1900	82.261035335
1901	75.523622034
1902	73.578043654
1903	63.189537463
1904	79.871556063
1905	95.258310634
1906	82.142645601
1907	68.600273742
1908	80.939664707
1909	81.839570335
1910	72.950488540
1911	85.359012847
1912	90.589673988
1913	77.448986195
1914	86.414461911
1915	91.554274248
1916	85.926522102
1917	85.504362589
1918	79.114868624
1919	79.101141589
1920	82.558988387
1921	87.002839912
1922	74.087920493
1923	87.550146735
1924	81.240490057
1925	73.636229065
1926	74.564985086
1927	71.688857196
1928	77.561024155
1929	85.461090535
1930	81.134741074
1931	84.162491781
1932	76.508478975
1933	82.766383764
1934	78.489463699
1935	80.444554724
1936	93.104539539
1937	72.284023969
1938	94.816493013
1939	74.000298490
1940	89.614196907
1941	74.792953357
1942	79.441507752
1943	81.874604658
1944	78.096980841
1945	72.184159032
1946	69.591645986
1947	73.468744932
1948	84.957021333
1949	81.397683568
1950	90.078233173
1951	83.917430222
1952	89.898937288
1953	91.685404511
1954	85.288678084
1955	85.441486489
1956	79.843780560
1957	69.392664091
1958	70.261520690
1959	78.478047944
1960	91.661336799
1961	71.942108842
1962	79.440797627
1963	82.544387532
1964	67.991353884
1965	66.081304038
1966	96.293465061
1967	86.639811457
1968	90.438806984
1969	78.924931164
1970	71.563640962
1971	87.693783928
1972	90.834030559
1973	82.427133271
1974	89.368900432
1975	81.225585893
1976	74.795883602
1977	81.980394961
1978	91.910691388
1979	87.927970372
1980	82.537131665
1981	80.864045495
1982	96.798690704
1983	86.717462502
1984	79.703671148
1985	90.544747689
1986	91.227988296
1987	78.146155304
1988	86.496057138
1989	83.052066230
1990	76.091940412
1991	93.262047608
1992	81.970299786
1993	79.183562683
1994	79.718202203
1995	88.221948393
1996	80.598672033
1997	83.880909641
1998	77.496656392
1999	71.951534580
2000	83.052061850
2001	78.465114515
2002	75.165048165
2003	93.425625410
2004	69.717918788
2005	79.812574943
2006	87.226137835
2007	83.267543818
2008	79.981431270
2009	87.348898176
2010	75.485012252
2011	80.841711058
2012	88.584328952
2013	86.000669342
2014	63.099296469
2015	79.714547065
2016	81.815952871
2017	75.129619585
2018	87.214774065
2019	78.058584377
2020	81.684248807
2021	89.794321879
2022	85.460342360
2023	82.980016486
2024	85.551995724
2025	76.427932526
2026	77.412774593
2027	68.109788938
2028	92.641781718
2029	89.118443864
2030	76.229038501
2031	81.975101295
2032	80.625527570
2033	73.302605568
2034	87.761428640
2035	80.289236954
2036	70.842059390
2037	79.241118426
2038	71.539861674
2039	90.546656014
2040	84.542293214
2041	81.318209252
2042	72.541008783
2043	84.495053887
2044	86.611908930
2045	86.029634164
2046	68.605994905
2047	82.920041859
2048	83.931669918
2049	73.057877164
2050	80.747664434
2051	80.372907156
2052	88.073934702
2053	84.647392194
2054	91.227591249
2055	87.126866973
2056	79.992203801
2057	80.303778210
2058	88.044181756
2059	76.621919350
2060	89.348419242
2061	86.145879568
2062	74.838472995
2063	91.797733673
2064	92.957905499
2065	93.208822527
2066	91.254664250
2067	81.466226728
2068	76.028576505
2069	82.611545611
2070	71.557114671
2071	79.808949987
2072	84.016313348
2073	90.818898358
2074	84.668936793
2075	84.705364766
2076	90.467696471
2077	98.423586160
2078	86.701721525
2079	80.471555917
2080	92.445087205
2081	92.177206971
2082	88.218474426
2083	81.380724329
2084	92.295640311
2085	69.068061421
2086	76.068600751
2087	83.388615373
2088	66.945087189
2089	74.714298801
2090	85.458569797
2091	72.812607166
2092	95.951038525
2093	87.046903680
2094	78.724034497
2095	89.181927534
2096	69.351192183
2097	84.328515952
2098	87.839588453
2099	87.803513705
2100	77.198490630
2101	94.470234924
2102	78.239336999
2103	88.077243195
2104	77.005081587
2105	85.150825638
2106	78.194534767
2107	81.623571266
2108	94.407749631
2109	81.585092811
2110	73.849810018
2111	82.890991652
2112	85.946666756
2113	75.889414670
2114	87.478876777
2115	80.547239994
2116	76.671909883
2117	85.360130880
2118	89.844086083
2119	85.101348595
2120	78.945711242
2121	68.916586462
2122	85.993367778
2123	84.020302284
2124	86.200668147
2125	81.355700332
2126	75.592436094
2127	92.868882151
2128	82.071101625
2129	73.589740819
2130	74.140921932
2131	73.718303019
2132	81.314817606
2133	75.501531049
2134	76.438525273
2135	79.391271295
2136	86.174369950
2137	68.988379607
2138	87.907216623
2139	87.383699039
2140	76.906386480
2141	88.091629848
2142	85.852713954
2143	68.949987676
2144	73.616995377
2145	88.887770399
2146	83.022217597
2147	73.120063471
2148	80.202086517
2149	79.252257595
2150	86.691413727
2151	69.716258470
2152	89.810107645
2153	96.768121112
2154	85.407166298
2155	74.935487924
2156	79.287728588
2157	80.393242278
2158	90.898935144
2159	82.090137508
2160	80.241671920
2161	67.030131484
2162	81.002836173
2163	75.501528345
2164	87.027573966
2165	95.609067138
2166	90.773537006
2167	82.745155040
2168	69.423469672
2169	82.282017240
2170	87.350848355
2171	75.013502762
2172	85.502348306
2173	85.567202478
2174	77.432848458
2175	86.629633546
2176	77.551391482
2177	67.296077710
2178	88.848121434
2179	86.050243133
2180	82.909545491
2181	82.825282828
2182	83.643608387
2183	86.682742716
2184	71.786557143
2185	85.809583558
2186	72.407769063
2187	81.998547681
2188	81.449198320
2189	76.595265699
2190	85.182398840
2191	83.080828542
2192	82.736113001
2193	76.486051618
2194	84.189277572
2195	82.614828903
2196	79.742406961
2197	76.026481969
2198	69.058997694
2199	91.600305787
2200	82.349494857
2201	86.015317748
2202	79.613957459
2203	80.358141187
2204	89.614614650
2205	70.417118136
2206	87.723942549
2207	80.776851794
2208	77.580172569
2209	78.003828650
2210	86.979008343
2211	78.569830901
2212	95.054951424
2213	85.727321441
2214	84.015179876
2215	80.027200414
2216	80.190747270
2217	84.305099126
2218	73.385003916
2219	76.742204315
2220	74.824243205
2221	76.849321825
2222	65.779611838
2223	92.751431784
2224	84.140615053
2225	72.523006186
2226	90.081407068
2227	82.138985284
2228	72.269782835
2229	89.265436795
2230	80.993513137
2231	81.389084218
2232	88.971268879
2233	84.943517915
2234	82.500583664
2235	75.454736507
2236	78.654646554
2237	76.256436833
2238	85.429531079
2239	91.650347147
2240	77.627510566
2241	76.799409160
2242	86.635133449
2243	83.238440983
2244	87.212882698
2245	78.343063772
2246	80.130358006
2247	72.233990931
2248	77.615541509
2249	80.656864257
2250	77.808161991
2251	83.483868841
2252	88.562913928
2253	98.341525879
2254	73.690672636
2255	87.695255115
2256	87.512508056
2257	84.072562247
2258	88.737754269
2259	76.252190377
2260	87.663777151
2261	79.967761017
2262	67.432235231
2263	83.271609151
2264	81.950666568
2265	82.369447615
2266	95.199470834
2267	83.831075553
2268	81.833938760
2269	73.980293614
2270	91.786138053
2271	80.538703595
2272	81.125249119
2273	82.586888366
2274	84.328275439
2275	79.488534647
2276	76.656557927
2277	85.968625862
2278	76.272905620
2279	88.705529038
2280	77.850363704
2281	90.766078658
2282	94.212998805
2283	85.689907250
2284	92.909626303
2285	80.084745661
2286	71.708571477
2287	85.904377495
2288	78.128673203
2289	70.822277776
2290	82.396886047
2291	77.792894410
2292	75.883408381
2293	76.024981561
2294	84.243532844
2295	89.572873605
2296	81.279121469
2297	91.251213651
2298	79.718972230
2299	83.658054971
2300	69.096212815
2301	85.268156245
2302	98.118657497
2303	84.462400874
2304	84.722572229
2305	91.340656197
2306	90.146796068
2307	82.187323668
2308	75.551043697
2309	81.502013476
2310	88.601281381
2311	84.802001688
2312	87.352550231
2313	83.815595745
2314	83.719603609
2315	94.303950514
2316	75.597385040
2317	90.918217055
2318	89.360670571
2319	80.126888777
2320	70.177079980
2321	62.617053444
2322	74.796562226
2323	89.721737291
2324	76.039568727
2325	73.345100207
2326	71.086218720
2327	84.099676981
2328	78.259546973
2329	77.415569492
2330	77.384142073
2331	77.687944203
2332	64.711765253
2333	76.719595231
2334	81.338381360
2335	95.230884242
2336	84.463653284
2337	85.879868981
2338	84.435571401
2339	83.273703995
2340	88.106188102
2341	92.674887367
2342	94.933190161
2343	67.178949854
2344	87.564105001
2345	79.302069793
2346	89.933273280
2347	81.061903658
2348	88.976672061
2349	79.205650758
2350	83.483217378
2351	82.118973988
2352	77.730968090
2353	82.597733006
2354	94.986187215
2355	72.038305426
2356	83.457960509
2357	84.840003835
2358	81.639279982
2359	89.200982892
2360	73.545709664
2361	78.330102032
2362	81.141909599
2363	81.901864236
2364	77.578993246
2365	82.714989205
2366	91.808745566
2367	82.009853417
2368	81.271356746
2369	85.121900991
2370	77.509241160
2371	76.162241691
2372	77.278416220
2373	81.151102583
2374	81.246515815
2375	85.464276597
2376	79.630602746
2377	79.343795975
2378	76.718776071
2379	80.730552141
2380	76.022943202
2381	86.482450934
2382	85.919572412
2383	80.125521882
2384	85.023972449
2385	83.042571712
2386	83.787131706
2387	81.728549369
2388	72.622815489
2389	91.942714996
2390	79.883453464
2391	79.283573099
2392	75.106816578
2393	82.716885430
2394	76.954241969
2395	70.025784849
2396	81.618339888
2397	77.731806197
2398	72.584975223
2399	63.561411250
2400	85.558673687
2401	79.752682404
2402	80.476749416
2403	95.569723040
2404	87.667578230
2405	80.687694578
2406	72.408912048
2407	96.574133220
2408	86.732492684
2409	73.547959235
2410	75.449042067
2411	74.995633897
2412	81.237514332
2413	99.822127213
2414	88.464588587
2415	75.752962983
2416	97.156957875
2417	88.756519886
2418	62.328120708
2419	82.542279629
2420	76.959388700
2421	85.389838150
2422	80.868357093
2423	79.269638676
2424	77.669001602
2425	86.247691248
2426	80.060231421
2427	87.226586837
2428	90.825592209
2429	75.334004227
2430	84.542566915
2431	85.367359677
2432	81.422352398
2433	87.037159855
2434	74.218717396
2435	87.254666580
2436	69.779056981
2437	90.322448953
2438	96.468602104
2439	82.091387130
2440	79.539220912
2441	83.756481277
2442	93.150020640
2443	67.499698176
2444	72.022206741
2445	78.511493543
2446	67.856111154
2447	75.330496438
2448	73.560293411
2449	84.579562439
2450	61.620936834
2451	89.113554208
2452	90.727432956
2453	85.551058145
2454	95.692154505
2455	89.378403687
2456	80.666781768
2457	89.544830768
2458	76.001242919
2459	84.588460921
2460	81.211982263
2461	82.978701964
2462	79.658005312
2463	88.331343574
2464	91.505385087
2465	84.737372037
2466	78.271245831
2467	86.236724758
2468	83.122719478
2469	80.030497569
2470	83.033606637
2471	76.646397148
2472	78.864384710
2473	83.851043090
2474	91.226396263
2475	73.717714100
2476	77.991762424
2477	74.912652298
2478	68.324472701
2479	66.971017815
2480	75.818162707
2481	65.948133395
2482	92.445015759
2483	80.581551655
2484	82.689433407
2485	84.451725609
2486	80.366912830
2487	87.885161733
2488	95.666527640
2489	88.544090454
2490	86.125265190
2491	79.696052908
2492	75.901748319
2493	71.029093879
2494	88.734657833
2495	61.618259610
2496	79.774803464
2497	83.204628272
2498	88.260658685
2499	85.868789222
2500	94.689908942
2501	80.390024897
2502	83.659101000
2503	80.264161160
2504	80.026064891
2505	91.819583584
2506	78.568404144
2507	83.484102583
2508	89.810666198
2509	88.220732740
2510	84.398855144
2511	91.218751558
2512	83.427564110
2513	78.998604562
2514	87.970900244
2515	76.584165078
2516	73.776368978
2517	76.539529769
2518	90.009566720
2519	82.391865946
2520	80.359635935
2521	78.789056756
2522	73.151415405
2523	78.927793139
2524	76.934321881
2525	81.413516405
2526	84.238037576
2527	89.411700042
2528	76.163008423
2529	80.710924719
2530	66.653870511
2531	73.469863186
2532	80.741958119
2533	71.112566201
2534	93.105297648
2535	88.250686197
2536	82.073111312
2537	75.587864464
2538	92.511853779
2539	74.650571762
2540	83.280206645
2541	76.315463036
2542	83.738332561
2543	74.490737690
2544	85.302718056
2545	90.417768514
2546	86.830571609
2547	79.527699368
2548	90.718942023
2549	71.638119562
2550	81.093122923
2551	83.523542280
2552	79.209915576
2553	74.338749390
2554	80.909400405
2555	75.722943093
2556	86.526939040
2557	70.951551898
2558	88.563801673
2559	85.139041539
2560	90.894433063
2561	85.157793846
2562	67.996879450
2563	89.522195970
2564	93.889209849
2565	86.307657615
2566	92.786854325
2567	74.305323800
2568	89.013687756
2569	82.798608612
2570	77.604365743
2571	78.163765778
2572	77.928594166
2573	76.081986567
2574	93.317476136
2575	82.801284743
2576	80.986855134
2577	93.394146895
2578	79.343752052
2579	75.044387421
2580	79.888237954
2581	74.364030615
2582	87.926084805
2583	86.066078807
2584	79.731031597
2585	78.502138549
2586	72.188093822
2587	82.299945087
2588	80.501574957
2589	75.749839782
2590	73.097704872
2591	72.017271948
2592	91.111566502
2593	91.099510348
2594	84.785368024
2595	84.886064819
2596	85.248544324
2597	80.289414178
2598	84.839832031
2599	76.027161310
2600	76.129678675
2601	76.812124924
2602	82.529738581
2603	81.943541754
2604	75.885565380
2605	91.256080813
2606	75.030244626
2607	81.398393569
2608	80.910449846
2609	80.302792698
2610	90.008046960
2611	96.009830201
2612	76.378108148
2613	76.668648478
2614	82.189883425
2615	88.668402185
2616	88.235402067
2617	85.458594880
2618	85.140118179
2619	71.521512882
2620	81.001156942
2621	78.090957255
2622	85.850557730
2623	83.448453809
2624	74.866631549
2625	94.058913111
2626	91.141556053
2627	84.406292517
2628	82.752694678
2629	89.111044564
2630	92.435554213
2631	81.656109473
2632	75.500050725
2633	75.326869702
2634	82.104670787
2635	90.273854460
2636	88.164716722
2637	93.955657971
2638	83.272287281
2639	87.896908936
2640	91.039951827
2641	81.424136558
2642	68.620603182
2643	96.730883603
2644	82.940461360
2645	91.440594002
2646	74.610082566
2647	66.684857036
2648	68.434240571
2649	82.255233211
2650	70.851880645
2651	78.741918167
2652	86.943478547
2653	78.865352882
2654	82.597648987
2655	91.883800290
2656	81.202272600
2657	71.924199342
2658	74.374794783
2659	81.520754967
2660	87.646904926
2661	72.234758807
2662	80.715679985
2663	89.211250464
2664	91.570824634
2665	83.163176588
2666	65.247162853
2667	85.965509339
2668	85.973012686
2669	73.519063852
2670	93.175949100
2671	76.535959534
2672	77.058713199
2673	84.646213371
2674	78.955991909
2675	80.708242040
2676	82.491395726
2677	83.082600030
2678	90.337161390
2679	83.457561835
2680	84.157207146
2681	79.536053108
2682	85.866916992
2683	81.278878333
2684	77.485693249
2685	82.932457404
2686	89.407971772
2687	79.331673873
2688	81.218951208
2689	87.085195806
2690	63.103691582
2691	79.741558251
2692	89.182975156
2693	81.426212707
2694	91.336884228
2695	81.223583736
2696	82.052492482
2697	73.962349743
2698	79.740111641
2699	73.197999985
2700	78.928014809
2701	88.929766751
2702	84.302973595
2703	76.791761808
2704	83.384593145
2705	72.306838756
2706	78.137859562
2707	81.865059235
2708	83.028863590
2709	80.414185695
2710	80.640279455
2711	67.195206131
2712	83.272158123
2713	91.411541208
2714	74.546698188
2715	72.049615824
2716	91.373577714
2717	81.026318193
2718	89.243445961
2719	73.633491353
2720	84.580695308
2721	74.608623395
2722	80.272887314
2723	77.079152919
2724	78.932218140
2725	90.325093691
2726	78.017154129
2727	86.694837973
2728	82.487046077
2729	81.427405012
2730	78.696057431
2731	83.973651307
2732	73.095520487
2733	91.988693183
2734	82.904636412
2735	83.370209521
2736	94.281595903
2737	88.692470134
2738	73.809225351
2739	83.261772334
2740	90.811692098
2741	83.844627594
2742	71.922446025
2743	82.172407817
2744	79.018396838
2745	86.577813908
2746	79.854222503
2747	72.063522239
2748	95.978866781
2749	85.881665061
2750	75.855266837
2751	65.120450300
2752	81.259105496
2753	87.012893085
2754	77.942042429
2755	84.460349202
2756	81.665239255
2757	85.692810949
2758	76.928209406
2759	83.399393207
2760	74.088674405
2761	85.872446108
2762	85.598072636
2763	81.544209334
2764	67.551566997
2765	91.851244194
2766	81.847408508
2767	90.456934205
2768	77.062724454
2769	78.857212826
2770	79.941105459
2771	80.781475250
2772	74.030138662
2773	76.152587467
2774	88.909472548
2775	78.908228283
2776	77.009226331
2777	84.912766008
2778	76.996199744
2779	80.597795889
2780	68.957754346
2781	73.869110494
2782	77.726021003
2783	89.463865727
2784	89.301744729
2785	71.114817222
2786	78.347142425
2787	83.360884522
2788	73.276644779
2789	80.029072124
2790	72.048965598
2791	70.758406439
2792	89.540196758
2793	76.426473378
2794	75.858252268
2795	89.771648146
2796	90.290236454
2797	79.892237891
2798	86.596702259
2799	89.625205167
2800	82.529225930
2801	75.299304428
2802	70.877203154
2803	82.459290556
2804	80.759111223
2805	67.037650075
2806	82.707496239
2807	75.552120621
2808	86.600405926
2809	72.543032868
2810	85.933690826
2811	74.258798559
2812	82.559564177
2813	73.773753115
2814	79.693731519
2815	77.119772985
2816	104.290725700
2817	88.179075944
2818	92.844035752
2819	86.316823548
2820	78.587634298
2821	102.263561029
2822	75.449645558
2823	79.512324845
2824	83.653197472
2825	78.379683242
2826	81.490540955
2827	72.731223108
2828	85.709661341
2829	74.161654246
2830	85.022667677
2831	80.653613500
2832	92.267471458
2833	80.638920339
2834	59.667462840
2835	86.228918531
2836	87.047896762
2837	79.878570996
2838	88.381899827
2839	83.513219568
2840	67.616055524
2841	74.739162462
2842	83.530352073
2843	89.028952887
2844	92.326698833
2845	72.746070386
2846	92.154082338
2847	79.622974596
2848	78.116672446
2849	82.145082438
2850	78.581075505
2851	73.660145363
2852	81.152197069
2853	76.607785914
2854	82.592396450
2855	85.732094665
2856	85.250060177
2857	82.564836580
2858	84.607586673
2859	83.059846503
2860	95.463105342
2861	88.072841265
2862	86.016488502
2863	78.792325493
2864	75.061920596
2865	81.123806252
2866	70.522651967
2867	77.919290686
2868	84.274904240
2869	76.309286119
2870	92.057883630
2871	89.143667136
2872	87.772775009
2873	87.665424520
2874	81.711989217
2875	86.155326977
2876	67.555863018
2877	82.135882384
2878	79.263529220
2879	74.658757806
2880	86.222845734
2881	90.319856161
2882	80.803377135
2883	76.020451175
2884	87.159315230
2885	79.256680026
2886	75.575658977
2887	75.378251265
2888	76.959685861
2889	83.729046672
2890	86.117238336
2891	70.082566962
2892	90.535031640
2893	86.825405536
2894	81.147900693
2895	75.357852777
2896	82.899290139
2897	84.595557068
2898	85.302569894
2899	92.399837415
2900	97.917180625
2901	85.983236869
2902	81.320608256
2903	77.055032169
2904	80.049052172
2905	83.033206567
2906	85.642739862
2907	76.678187649
2908	73.272986956
2909	80.458154494
2910	82.202422607
2911	78.728553716
2912	84.508412766
2913	75.383631781
2914	83.832572790
2915	84.615385408
2916	85.236185071
2917	77.972827452
2918	83.648472314
2919	76.332885586
2920	81.328660698
2921	91.007584228
2922	79.082391522
2923	77.640481761
2924	92.817885644
2925	88.152895830
2926	80.857499406
2927	77.059010190
2928	69.265843176
2929	84.824089795
2930	71.527820718
2931	87.058248721
2932	80.295494387
2933	79.393119280
2934	85.517252319
2935	84.007412069
2936	87.507360289
2937	83.673736876
2938	86.771808058
2939	77.435096263
2940	81.261274057
2941	86.698840359
2942	82.600240488
2943	79.082349124
2944	79.756924006
2945	84.008915404
2946	79.216451169
2947	85.559365454
2948	79.678651141
2949	86.152898239
2950	65.419205697
2951	92.880586690
2952	77.614031773
2953	100.626332431
2954	67.970979505
2955	80.694008066
2956	69.920213480
2957	90.796558794
2958	86.978075250
2959	89.775233032
2960	86.421053712
2961	86.728018751
2962	81.733158126
2963	70.639505529
2964	92.065264165
2965	91.403862532
2966	85.047516588
2967	80.611739764
2968	72.249195142
2969	84.970138630
2970	84.610246985
2971	85.663002451
2972	77.040594221
2973	88.449462794
2974	69.284278450
2975	73.017882832
2976	72.493800238
2977	89.080041728
2978	102.778461977
2979	71.542616394
2980	88.889084730
2981	90.208025299
2982	82.211699025
2983	78.882240696
2984	93.562576165
2985	67.758588361
2986	87.004267900
2987	67.513965039
2988	94.620029892
2989	85.669829490
2990	81.248087440
2991	79.099537226
2992	85.030008805
2993	85.534807731
2994	70.392459599
2995	87.263135207
2996	94.296840778
2997	75.676071795
2998	81.101418597
2999	83.185701484
3000	83.663282125
3001	81.151497853
3002	89.371163025
3003	89.177038356
3004	80.191340831
3005	77.152777139
3006	95.654777425
3007	82.326785619
3008	76.946895447
3009	80.434574307
3010	80.633852960
3011	74.816072625
3012	80.811391029
3013	91.018497654
3014	79.323680407
3015	76.870959880
3016	73.918546018
3017	82.288090437
3018	84.600528264
3019	72.159065641
3020	95.616379800
3021	77.748398106
3022	81.923124734
3023	93.168048611
3024	77.187566736
3025	66.617196268
3026	71.440548795
3027	71.257459121
3028	74.943750983
3029	90.703114511
3030	85.099432220
3031	75.509556540
3032	86.817545286
3033	89.930558977
3034	74.207550794
3035	92.616031329
3036	77.414627497
3037	64.458317505
3038	75.414438934
3039	85.675393453
3040	64.522171726
3041	93.422949249
3042	84.224925830
3043	87.192751114
3044	81.670917269
3045	92.580653050
3046	81.437220247
3047	87.986463944
3048	88.343944196
3049	82.058883447
3050	83.082123671
3051	80.295407873
3052	87.268363584
3053	91.324223506
3054	91.332966107
3055	76.423110837
3056	69.838407484
3057	76.339487598
3058	83.653326905
3059	80.511688934
3060	64.774600516
3061	86.816569597
3062	88.393230130
3063	85.354413596
3064	80.871821229
3065	87.880655021
3066	78.109354660
3067	83.832615453
3068	80.883882489
3069	88.908690263
3070	83.128387100
3071	92.416438033
3072	82.681072024
3073	78.772549554
3074	82.617913557
3075	79.480709537
3076	67.843386643
3077	85.543205589
3078	92.516849188
3079	84.785371091
3080	78.795398014
3081	75.792897401
3082	83.991582782
3083	78.935383544
3084	89.813634266
3085	83.195290842
3086	80.528169543
3087	70.271154890
3088	79.917518458
3089	76.064378615
3090	94.579056346
3091	76.114048718
3092	74.463189738
3093	72.161553313
3094	85.895917278
3095	86.038797962
3096	76.031845738
3097	75.540500162
3098	77.463700940
3099	86.568870671
3100	85.459098051
3101	89.837408609
3102	88.959665626
3103	78.570734874
3104	76.407005738
3105	86.497349749
3106	96.923531016
3107	93.467860939
3108	87.452182468
3109	86.626869036
3110	89.659920163
3111	81.855425968
3112	76.741528799
3113	75.547747333
3114	80.537664314
3115	86.659237724
3116	93.379236021
3117	79.666845460
3118	82.245461752
3119	93.616212961
3120	86.920898842
3121	73.731470536
3122	72.297806242
3123	81.961668611
3124	78.503823143
3125	76.198299194
3126	86.286355817
3127	78.605887143
3128	85.934802233
3129	81.993878505
3130	82.428369238
3131	73.078971076
3132	79.405631989
3133	87.812061122
3134	80.690099208
3135	74.072578771
3136	83.013731421
3137	79.993693342
3138	89.869882621
3139	92.422687435
3140	80.994740809
3141	75.777301832
3142	88.043764801
3143	87.017932671
3144	73.609278077
3145	84.828578898
3146	88.557894900
3147	76.300908539
3148	78.089375491
3149	87.860035609
3150	89.376367912
3151	80.152398205
3152	74.397638323
3153	78.042867567
3154	83.038807349
3155	99.542580727
3156	93.376052997
3157	82.923973549
3158	87.406564679
3159	78.340130975
3160	84.596426518
3161	85.997460408
3162	79.706184459
3163	77.000420484
3164	71.247394441
3165	73.904613297
3166	85.196580268
3167	85.167837104
3168	89.241683144
3169	87.407085909
3170	82.046476021
3171	79.686332630
3172	73.809492312
3173	69.558701998
3174	93.974518892
3175	84.684575181
3176	80.278271416
3177	78.555214382
3178	78.326225773
3179	80.924418403
3180	82.586929633
3181	93.744942381
3182	73.483429231
3183	72.192845679
3184	88.475486609
3185	91.769363274
3186	89.921696780
3187	80.698317239
3188	79.939064012
3189	84.147921023
3190	81.279157629
3191	80.911913355
3192	82.159872637
3193	72.273716288
3194	86.291362194
3195	73.483587391
3196	90.519852007
3197	86.280123601
3198	88.157970527
3199	93.146677113
3200	83.206021430
3201	87.555860057
3202	79.745418472
3203	77.731536389
3204	96.119574600
3205	70.645439194
3206	81.688273576
3207	83.118014329
3208	83.010288349
3209	84.223402125
3210	88.588790480
3211	92.953819563
3212	91.488115006
3213	82.520890040
3214	87.441482197
3215	81.204402128
3216	79.062161518
3217	81.916477213
