event_id	page	record	statement_id	owner_de	original_surface	fifth_hand_surface	identity	card_class	component_recipe	concrete_default_de	phrase_ready_card_de	source_section	surface_action
E115	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	sheckhal	sheckhal	PROC073	LOCAL_MODEL	SH+E+CKH+AL	HALTEN · EIN KURZER ARBEITSGANG · DURCHLASS · ZIELSTELLE	HALTEN · EIN KURZER ARBEITSGANG · DURCHLASS · ZIELSTELLE	BIOLOGICAL	COPY_UNCHANGED
E116	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	daiin	daiin	PROC009	PORTABLE_CORE	AIIN	EIN KLEINER SCHOEPFBECHER	EIN KLEINER SCHOEPFBECHER	BIOLOGICAL	COPY_UNCHANGED
E117	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	qokeedal	qokeedal	PROC074	LOCAL_MODEL	OK+EE+AL	ANSETZEN · DREI KURZE ARBEITSGAENGE · ZIELSTELLE	ANSETZEN · DREI KURZE ARBEITSGAENGE · ZIELSTELLE	BIOLOGICAL	COPY_UNCHANGED
E118	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	daiin	daiin	PROC009	PORTABLE_CORE	AIIN	EIN KLEINER SCHOEPFBECHER	EIN KLEINER SCHOEPFBECHER	BIOLOGICAL	COPY_UNCHANGED
E119	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	chckhy	chckhy	PROC075	PORTABLE_CORE	CKH+Y	DURCHLASS · POSTEN	DURCHLASS · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E120	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	schedy	schedy	PROC076	PORTABLE_CORE	CHD+DY	UMSETZEN · SCHLUSS	UMSETZEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E121	f81v	B1	B1-S003	gemeinsame zweireihige Figuren-/Beckenstation	qol	ol	PROC013	PORTABLE_CORE	OL	WEITER	WEITER	BIOLOGICAL	NORMALIZE_TO_HOUSE
E122	f81v	B1	B1-S003	gemeinsame zweireihige Figuren-/Beckenstation	sshkchdy	sshkchdy	PROC077	LOCAL_MODEL	SH+K+CHD+DY	HALTEN · ZUGEBEN · UMSETZEN · SCHLUSS	HALTEN · ZUGEBEN · UMSETZEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E123	f81v	B1	B1-S004	gemeinsame zweireihige Figuren-/Beckenstation	chedy	chedy	PROC042	PORTABLE_CORE	CHD+Y	UMSETZEN · POSTEN	UMSETZEN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E124	f81v	B1	B1-S004	gemeinsame zweireihige Figuren-/Beckenstation	ol	ol	PROC013	PORTABLE_CORE	OL	WEITER	WEITER	BIOLOGICAL	COPY_UNCHANGED
E125	f81v	B1	B1-S004	gemeinsame zweireihige Figuren-/Beckenstation	shedy	shedy	PROC078	PORTABLE_CORE	SHED+DY	STEHENLASSEN · SCHLUSS	STEHENLASSEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E126	f81v	B1	B1-S005	gemeinsame zweireihige Figuren-/Beckenstation	qolchedy	qolchedy	PROC079	PORTABLE_CORE	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	WEITER · UMSETZEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E127	f81v	B1	B1-S006	gemeinsame zweireihige Figuren-/Beckenstation	qokain	qokain	PROC080	PORTABLE_CORE	OK+AIN	ANSETZEN · EIN ABGEGRENZTER TEIL	ANSETZEN · EIN ABGEGRENZTER TEIL	BIOLOGICAL	COPY_UNCHANGED
E128	f81v	B1	B1-S006	gemeinsame zweireihige Figuren-/Beckenstation	shckhy	chckhy	PROC075	PORTABLE_CORE	CKH+Y	DURCHLASS · POSTEN	DURCHLASS · POSTEN	BIOLOGICAL	NORMALIZE_TO_HOUSE
E129	f81v	B1	B1-S006	gemeinsame zweireihige Figuren-/Beckenstation	dl	dl	PROC072	LOCAL_MODEL	L	LEITEN	LEITEN	BIOLOGICAL	COPY_UNCHANGED
E130	f81v	B1	B1-S006	gemeinsame zweireihige Figuren-/Beckenstation	ral	ral	PROC081	LOCAL_MODEL	R+AL	KUEHLEN · ZIELSTELLE	KUEHLEN · ZIELSTELLE	BIOLOGICAL	COPY_UNCHANGED
E131	f81v	B1	B1-S007	gemeinsame zweireihige Figuren-/Beckenstation	qokchdy	qokchdy	PROC082	PORTABLE_CORE	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E132	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	chey	chey	PROC019	PORTABLE_CORE	Y	POSTEN	POSTEN	BIOLOGICAL	COPY_UNCHANGED
E133	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	ol	ol	PROC013	PORTABLE_CORE	OL	WEITER	WEITER	BIOLOGICAL	COPY_UNCHANGED
E134	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	cheky	cheky	PROC083	PORTABLE_CORE	CHK+E+Y	WAERMEN · EIN KURZER ARBEITSGANG · POSTEN	WAERMEN · EIN KURZER ARBEITSGANG · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E135	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	ol	ol	PROC013	PORTABLE_CORE	OL	WEITER	WEITER	BIOLOGICAL	COPY_UNCHANGED
E136	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	shedy	shedy	PROC078	PORTABLE_CORE	SHED+DY	STEHENLASSEN · SCHLUSS	STEHENLASSEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E137	f81v	B1	B1-S009	gemeinsame zweireihige Figuren-/Beckenstation	qokedy	qokedy	PROC067	PORTABLE_CORE	OK+E+DY	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E138	f81v	B1	B1-S010	gemeinsame zweireihige Figuren-/Beckenstation	qokedy	qokedy	PROC067	PORTABLE_CORE	OK+E+DY	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E139	f81v	B1	B1-S011	gemeinsame zweireihige Figuren-/Beckenstation	chckhy	chckhy	PROC075	PORTABLE_CORE	CKH+Y	DURCHLASS · POSTEN	DURCHLASS · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E140	f81v	B1	B1-S011	gemeinsame zweireihige Figuren-/Beckenstation	qoky	qoky	PROC008	PORTABLE_CORE	OK+Y	ANSETZEN · POSTEN	ANSETZEN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E141	f81v	B1	B1-S012	gemeinsame zweireihige Figuren-/Beckenstation	lsho	lsho	PROC084	LOCAL_MODEL	LSH+O	SPUELEN · ARBEITSGANG	SPUELEN · ARBEITSGANG	BIOLOGICAL	COPY_UNCHANGED
E142	f81v	B1	B1-S012	gemeinsame zweireihige Figuren-/Beckenstation	qokey	okey	PROC085	PORTABLE_CORE	OK+E+Y	ANSETZEN · EIN KURZER ARBEITSGANG · POSTEN	ANSETZEN · EIN KURZER ARBEITSGANG · POSTEN	BIOLOGICAL	NORMALIZE_TO_HOUSE
E143	f81v	B1	B1-S012	gemeinsame zweireihige Figuren-/Beckenstation	lshedy	lshedy	PROC086	LOCAL_MODEL	LSH+E+DY	SPUELEN · EIN KURZER ARBEITSGANG · SCHLUSS	SPUELEN · EIN KURZER ARBEITSGANG · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E144	f81v	B1	B1-S013	gemeinsame zweireihige Figuren-/Beckenstation	lshedy	lshedy	PROC086	LOCAL_MODEL	LSH+E+DY	SPUELEN · EIN KURZER ARBEITSGANG · SCHLUSS	SPUELEN · EIN KURZER ARBEITSGANG · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E145	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	chedy	chedy	PROC042	PORTABLE_CORE	CHD+Y	UMSETZEN · POSTEN	UMSETZEN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E146	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	qolky	qolky	PROC087	LOCAL_MODEL	SOLK+Y	SAMMELN · POSTEN	SAMMELN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E147	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	lchedal	lchedal	PROC088	LOCAL_MODEL	L+CHD+AL	LEITEN · UMSETZEN · ZIELSTELLE	LEITEN · UMSETZEN · ZIELSTELLE	BIOLOGICAL	COPY_UNCHANGED
E148	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	qol	ol	PROC013	PORTABLE_CORE	OL	WEITER	WEITER	BIOLOGICAL	NORMALIZE_TO_HOUSE
E149	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	otar	otar	PROC089	LOCAL_MODEL	OT+AR	DANACH · QUELLE	DANACH · QUELLE	BIOLOGICAL	COPY_UNCHANGED
E150	f81v	B1	B1-S015	gemeinsame zweireihige Figuren-/Beckenstation	ytey	ytey	PROC090	LOCAL_MODEL	T+E+Y	BEARBEITEN · EIN KURZER ARBEITSGANG · POSTEN	BEARBEITEN · EIN KURZER ARBEITSGANG · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E151	f81v	B1	B1-S015	gemeinsame zweireihige Figuren-/Beckenstation	okchedy	okchedy	PROC091	PORTABLE_CORE	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E152	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	qokal	qokal	PROC048	PORTABLE_CORE	OK+AL	ANSETZEN · ZIELSTELLE	ANSETZEN · ZIELSTELLE	BIOLOGICAL	COPY_UNCHANGED
E153	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	okeey	qokeey	PROC092	PORTABLE_CORE	OK+EE+Y	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN	BIOLOGICAL	NORMALIZE_TO_HOUSE
E154	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	qol	ol	PROC013	PORTABLE_CORE	OL	WEITER	WEITER	BIOLOGICAL	NORMALIZE_TO_HOUSE
E155	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	cheedy	shedy	PROC078	PORTABLE_CORE	SHED+DY	STEHENLASSEN · SCHLUSS	STEHENLASSEN · SCHLUSS	BIOLOGICAL	NORMALIZE_TO_HOUSE
E156	f81v	B1	B1-S017	gemeinsame zweireihige Figuren-/Beckenstation	sal	dal	PROC055	PORTABLE_CORE	AL	ZIELSTELLE	ZIELSTELLE	BIOLOGICAL	NORMALIZE_TO_HOUSE
E157	f81v	B1	B1-S017	gemeinsame zweireihige Figuren-/Beckenstation	teol	teol	PROC093	LOCAL_MODEL	E+OL	EIN KURZER ARBEITSGANG · WEITER	EIN KURZER ARBEITSGANG · WEITER	BIOLOGICAL	COPY_UNCHANGED
E158	f81v	B1	B1-S017	gemeinsame zweireihige Figuren-/Beckenstation	dchdy	dchdy	PROC094	LOCAL_MODEL	CHD+DY	UMSETZEN · SCHLUSS	UMSETZEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E159	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	ly	ly	PROC095	LOCAL_MODEL	L+Y	LEITEN · POSTEN	LEITEN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E160	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	dsheol	dsheol	PROC096	LOCAL_MODEL	SH+E+OL	HALTEN · EIN KURZER ARBEITSGANG · WEITER	HALTEN · EIN KURZER ARBEITSGANG · WEITER	BIOLOGICAL	COPY_UNCHANGED
E161	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	oiiin	oiiin	PROC097	PORTABLE_CORE	O+IIN	ARBEITSGANG · EINE EINGESTELLTE ARBEITSSTUFE	ARBEITSGANG · EINE EINGESTELLTE ARBEITSSTUFE	BIOLOGICAL	COPY_UNCHANGED
E162	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	olkeedy	olkeedy	PROC098	PORTABLE_CORE	SOLK+EE+DY	SAMMELN · DREI KURZE ARBEITSGAENGE · SCHLUSS	SAMMELN · DREI KURZE ARBEITSGAENGE · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E163	f81v	B1	B1-S019	gemeinsame zweireihige Figuren-/Beckenstation	tedy	shedy	PROC078	PORTABLE_CORE	SHED+DY	STEHENLASSEN · SCHLUSS	STEHENLASSEN · SCHLUSS	BIOLOGICAL	NORMALIZE_TO_HOUSE
E164	f81v	B1	B1-S020	gemeinsame zweireihige Figuren-/Beckenstation	cheky	cheky	PROC083	PORTABLE_CORE	CHK+E+Y	WAERMEN · EIN KURZER ARBEITSGANG · POSTEN	WAERMEN · EIN KURZER ARBEITSGANG · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E165	f81v	B1	B1-S020	gemeinsame zweireihige Figuren-/Beckenstation	shckhedy	shckhedy	PROC099	PORTABLE_CORE	SH+CKH+E+DY	HALTEN · DURCHLASS · EIN KURZER ARBEITSGANG · SCHLUSS	HALTEN · DURCHLASS · EIN KURZER ARBEITSGANG · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E166	f81v	B1	B1-S021	gemeinsame zweireihige Figuren-/Beckenstation	chal	dal	PROC055	PORTABLE_CORE	AL	ZIELSTELLE	ZIELSTELLE	BIOLOGICAL	NORMALIZE_TO_HOUSE
E167	f82r	B2	B2-S001	oberes Beckenpaar mit Zylinder	dchedy	schedy	PROC076	PORTABLE_CORE	CHD+DY	UMSETZEN · SCHLUSS	UMSETZEN · SCHLUSS	BIOLOGICAL	NORMALIZE_TO_HOUSE
E168	f82r	B2	B2-S002	oberes Beckenpaar mit Zylinder	qolchedy	qolchedy	PROC079	PORTABLE_CORE	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	WEITER · UMSETZEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E169	f82r	B2	B2-S003	oberes Beckenpaar mit Zylinder	qokain	qokain	PROC080	PORTABLE_CORE	OK+AIN	ANSETZEN · EIN ABGEGRENZTER TEIL	ANSETZEN · EIN ABGEGRENZTER TEIL	BIOLOGICAL	COPY_UNCHANGED
E170	f82r	B2	B2-S003	oberes Beckenpaar mit Zylinder	dy	chey	PROC019	PORTABLE_CORE	Y	POSTEN	POSTEN	BIOLOGICAL	NORMALIZE_TO_HOUSE
E171	f82r	B2	B2-S003	oberes Beckenpaar mit Zylinder	qokeedy	qokeedy	PROC100	PORTABLE_CORE	OK+EE+DY	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E172	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	qokal	qokal	PROC048	PORTABLE_CORE	OK+AL	ANSETZEN · ZIELSTELLE	ANSETZEN · ZIELSTELLE	BIOLOGICAL	COPY_UNCHANGED
E173	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	lcheckhy	lcheckhy	PROC101	LOCAL_MODEL	L+CKH+Y	LEITEN · DURCHLASS · POSTEN	LEITEN · DURCHLASS · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E174	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	lched	lched	PROC102	LOCAL_MODEL	L+CHD	LEITEN · UMSETZEN	LEITEN · UMSETZEN	BIOLOGICAL	COPY_UNCHANGED
E175	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	qokeey	qokeey	PROC092	PORTABLE_CORE	OK+EE+Y	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E176	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	lcheckhedy	lcheckhedy	PROC103	LOCAL_MODEL	L+CKH+E+DY	LEITEN · DURCHLASS · EIN KURZER ARBEITSGANG · SCHLUSS	LEITEN · DURCHLASS · EIN KURZER ARBEITSGANG · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E177	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	qokaly	qokaly	PROC104	LOCAL_MODEL	OK+AL+Y	ANSETZEN · ZIELSTELLE · POSTEN	ANSETZEN · ZIELSTELLE · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E178	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	solkaiin	solkaiin	PROC105	LOCAL_MODEL	SOLK+AIIN	SAMMELN · EIN KLEINER SCHOEPFBECHER	SAMMELN · EIN KLEINER SCHOEPFBECHER	BIOLOGICAL	COPY_UNCHANGED
E179	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	chckhy	chckhy	PROC075	PORTABLE_CORE	CKH+Y	DURCHLASS · POSTEN	DURCHLASS · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E180	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	qokaiin	qokaiin	PROC038	PORTABLE_CORE	OK+AIIN	ANSETZEN · EIN KLEINER SCHOEPFBECHER	ANSETZEN · EIN KLEINER SCHOEPFBECHER	BIOLOGICAL	COPY_UNCHANGED
E181	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	qokaiin	qokaiin	PROC038	PORTABLE_CORE	OK+AIIN	ANSETZEN · EIN KLEINER SCHOEPFBECHER	ANSETZEN · EIN KLEINER SCHOEPFBECHER	BIOLOGICAL	COPY_UNCHANGED
E182	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	octheol	octheol	PROC106	LOCAL_MODEL	O+CTH+E+OL	ARBEITSGANG · BEREITEN · EIN KURZER ARBEITSGANG · WEITER	ARBEITSGANG · BEREITEN · EIN KURZER ARBEITSGANG · WEITER	BIOLOGICAL	COPY_UNCHANGED
E183	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	chkeey	chkeey	PROC107	LOCAL_MODEL	CHK+EE+Y	WAERMEN · DREI KURZE ARBEITSGAENGE · POSTEN	WAERMEN · DREI KURZE ARBEITSGAENGE · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E184	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	ldy	ldy	PROC108	PORTABLE_CORE	L+DY	LEITEN · SCHLUSS	LEITEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E185	f82r	B2	B2-S006	oberes Beckenpaar mit Zylinder	oteey	oteey	PROC109	LOCAL_MODEL	OT+EE+Y	DANACH · DREI KURZE ARBEITSGAENGE · POSTEN	DANACH · DREI KURZE ARBEITSGAENGE · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E186	f82r	B2	B2-S006	oberes Beckenpaar mit Zylinder	qokal	qokal	PROC048	PORTABLE_CORE	OK+AL	ANSETZEN · ZIELSTELLE	ANSETZEN · ZIELSTELLE	BIOLOGICAL	COPY_UNCHANGED
E187	f82r	B2	B2-S006	oberes Beckenpaar mit Zylinder	sheckhy	sheckhy	PROC110	LOCAL_MODEL	SH+E+CKH+Y	HALTEN · EIN KURZER ARBEITSGANG · DURCHLASS · POSTEN	HALTEN · EIN KURZER ARBEITSGANG · DURCHLASS · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E188	f82r	B2	B2-S006	oberes Beckenpaar mit Zylinder	qoky	qoky	PROC008	PORTABLE_CORE	OK+Y	ANSETZEN · POSTEN	ANSETZEN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E189	f82r	B2	B2-S007	mittleres linkes Handgerät mit Inline-Knoten	dshedy	dshedy	PROC111	LOCAL_MODEL	SH+E+DY	HALTEN · EIN KURZER ARBEITSGANG · SCHLUSS	HALTEN · EIN KURZER ARBEITSGANG · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E190	f82r	B2	B2-S008	mittleres linkes Handgerät mit Inline-Knoten	sotaiin	otaiin	PROC112	PORTABLE_CORE	OT+AIIN	DANACH · EIN KLEINER SCHOEPFBECHER	DANACH · EIN KLEINER SCHOEPFBECHER	BIOLOGICAL	NORMALIZE_TO_HOUSE
E191	f82r	B2	B2-S008	mittleres linkes Handgerät mit Inline-Knoten	qokar	qokar	PROC113	LOCAL_MODEL	OK+AR	ANSETZEN · QUELLE	ANSETZEN · QUELLE	BIOLOGICAL	COPY_UNCHANGED
E192	f82r	B2	B2-S008	mittleres linkes Handgerät mit Inline-Knoten	shedy	shedy	PROC078	PORTABLE_CORE	SHED+DY	STEHENLASSEN · SCHLUSS	STEHENLASSEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E193	f82r	B2	B2-S009	mittleres linkes Handgerät mit Inline-Knoten	solshedy	solshedy	PROC114	LOCAL_MODEL	OL+SH+E+DY	WEITER · HALTEN · EIN KURZER ARBEITSGANG · SCHLUSS	WEITER · HALTEN · EIN KURZER ARBEITSGANG · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E194	f82r	B2	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	qokeey	qokeey	PROC092	PORTABLE_CORE	OK+EE+Y	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E195	f82r	B2	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	qoky	qoky	PROC008	PORTABLE_CORE	OK+Y	ANSETZEN · POSTEN	ANSETZEN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E196	f82r	B2	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	ls	ls	PROC115	LOCAL_MODEL	OL	WEITER	WEITERARBEITEN	BIOLOGICAL	COPY_UNCHANGED
E197	f82r	B2	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	cheey	cheey	PROC031	PORTABLE_CORE	SH+EE+Y	HALTEN · DREI KURZE ARBEITSGAENGE · POSTEN	HALTEN · DREI KURZE ARBEITSGAENGE · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E198	f82r	B2	B2-S011	mittlere rechte unklare Station	okain	qokain	PROC080	PORTABLE_CORE	OK+AIN	ANSETZEN · EIN ABGEGRENZTER TEIL	ANSETZEN · EIN ABGEGRENZTER TEIL	BIOLOGICAL	NORMALIZE_TO_HOUSE
E199	f82r	B2	B2-S011	mittlere rechte unklare Station	char	char	PROC003	PORTABLE_CORE	AR	QUELLE	QUELLE	BIOLOGICAL	COPY_UNCHANGED
E200	f82r	B2	B2-S011	mittlere rechte unklare Station	okain	qokain	PROC080	PORTABLE_CORE	OK+AIN	ANSETZEN · EIN ABGEGRENZTER TEIL	ANSETZEN · EIN ABGEGRENZTER TEIL	BIOLOGICAL	NORMALIZE_TO_HOUSE
E201	f82r	B2	B2-S011	mittlere rechte unklare Station	qokeedy	qokeedy	PROC100	PORTABLE_CORE	OK+EE+DY	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E202	f82r	B2	B2-S012	mittlere rechte unklare Station	lchy	lchy	PROC116	LOCAL_MODEL	L+CH+Y	LEITEN · ENTNEHMEN · POSTEN	LEITEN · ENTNEHMEN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E203	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	cheey	cheey	PROC031	PORTABLE_CORE	SH+EE+Y	HALTEN · DREI KURZE ARBEITSGAENGE · POSTEN	HALTEN · DREI KURZE ARBEITSGAENGE · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E204	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	qcthey	qcthey	PROC117	PORTABLE_CORE	CTH+E+Y	BEREITEN · EIN KURZER ARBEITSGANG · POSTEN	BEREITEN · EIN KURZER ARBEITSGANG · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E205	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	qokeey	qokeey	PROC092	PORTABLE_CORE	OK+EE+Y	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E206	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	lcheey	lcheey	PROC118	LOCAL_MODEL	L+EE+Y	LEITEN · DREI KURZE ARBEITSGAENGE · POSTEN	DEN POSTEN LAENGER LEITEN	BIOLOGICAL	COPY_UNCHANGED
E207	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	daiin	daiin	PROC009	PORTABLE_CORE	AIIN	EIN KLEINER SCHOEPFBECHER	EIN KLEINER SCHOEPFBECHER	BIOLOGICAL	COPY_UNCHANGED
E208	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	chey	chey	PROC019	PORTABLE_CORE	Y	POSTEN	POSTEN	BIOLOGICAL	COPY_UNCHANGED
E209	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	qokeeedy	qokeeedy	PROC119	LOCAL_MODEL	OK+EEE+DY	ANSETZEN · BIS DER GANZE POSTEN ERFASST IST · SCHLUSS	DEN GANZEN POSTEN ANSETZEN UND SCHLIESSEN	BIOLOGICAL	COPY_UNCHANGED
E210	f82r	B2	B2-S013	unteres grünes Mehrfigurenbecken	lchedy	lchedy	PROC120	PORTABLE_CORE	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	LEITEN · UMSETZEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E211	f82r	B2	B2-S014	unteres grünes Mehrfigurenbecken	lar	lar	PROC121	LOCAL_MODEL	L+AR	LEITEN · QUELLE	LEITEN · QUELLE	BIOLOGICAL	COPY_UNCHANGED
E212	f82r	B2	B2-S015	kleine Randstationen des unteren Beckens	tshey	tshey	PROC122	LOCAL_MODEL	SH+E+Y	HALTEN · EIN KURZER ARBEITSGANG · POSTEN	HALTEN · EIN KURZER ARBEITSGANG · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E213	f82r	B2	B2-S015	kleine Randstationen des unteren Beckens	qokeedy	qokeedy	PROC100	PORTABLE_CORE	OK+EE+DY	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E214	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	cheal	dal	PROC055	PORTABLE_CORE	AL	ZIELSTELLE	ZIELSTELLE	BIOLOGICAL	NORMALIZE_TO_HOUSE
E215	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	lchedar	lchedar	PROC123	LOCAL_MODEL	L+CHD+AR	LEITEN · UMSETZEN · QUELLE	LEITEN · UMSETZEN · QUELLE	BIOLOGICAL	COPY_UNCHANGED
E216	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	ches	ches	PROC124	LOCAL_MODEL	CH+E+S	ENTNEHMEN · EIN KURZER ARBEITSGANG · PROBE	ENTNEHMEN · EIN KURZER ARBEITSGANG · PROBE	BIOLOGICAL	COPY_UNCHANGED
