event_id	dictionary_entry_id	physical_page	locus	register	channel	surface	visible_owner_de	component_recipe	atomic_pocket_gloss_de	current_compositional_reading_de	spoken_clause_id
P912-E0319	P912-D0691	f55v	f55v.11	HERBAL	WORKSHOP_PROSE	oldy	abgebildeter Pflanzenartikel f55v	OL+DY	WEITER + ENDE	im selben Arbeitsgang fortfahren; Arbeitsschritt schließen	P917-I0205
P912-E0320	P912-D0003	f55v	f55v.11	HERBAL	WORKSHOP_PROSE	aiin	abgebildeter Pflanzenartikel f55v	AIIN	SOLLWERT	Sollmaß	P917-I0206
P912-E0321	P912-D0578	f55v	f55v.11	HERBAL	WORKSHOP_PROSE	okal	abgebildeter Pflanzenartikel f55v	OK+AL	START + ZIEL	Arbeitsgang ansetzen; Ziel- oder Anschlussstelle	P917-I0206
P912-E0322	P912-D0717	f55v	f55v.11	HERBAL	WORKSHOP_PROSE	oltchy	abgebildeter Pflanzenartikel f55v	OL+T+Y	WEITER + EINSTELLUNG + DIES	im selben Arbeitsgang fortfahren; Arbeitsgang einstellen; dieser Arbeitsgegenstand	P917-I0207
P912-E0323	P912-D0738	f55v	f55v.11	HERBAL	WORKSHOP_PROSE	or	abgebildeter Pflanzenartikel f55v	OR	EINTRAG	Ansatz oder Zubereitung	P917-I0208
P912-E0324	P912-D1272	f55v	f55v.11	HERBAL	WORKSHOP_PROSE	y	abgebildeter Pflanzenartikel f55v	Y	DIES	dieser Arbeitsgegenstand	P917-I0208
P912-E0325	P912-D0741	f55v	f55v.11	HERBAL	WORKSHOP_PROSE	orain	abgebildeter Pflanzenartikel f55v	OR+AIN	EINTRAG + EINHEIT	Ansatz oder Zubereitung; Portion	P917-I0208
P912-E0326	P912-D0289	f55v	f55v.12	HERBAL	WORKSHOP_PROSE	daiin	abgebildeter Pflanzenartikel f55v	AIIN	SOLLWERT	Sollmaß	P917-I0208
P912-E0327	P912-D0041	f55v	f55v.12	HERBAL	WORKSHOP_PROSE	ar	abgebildeter Pflanzenartikel f55v	AR	QUELLE	Entnahmestelle	P917-I0208
P912-E0328	P912-D0136	f55v	f55v.12	HERBAL	WORKSHOP_PROSE	cheky	abgebildeter Pflanzenartikel f55v	CHK+E+Y	BEHANDLUNG + KURZ + DIES	Arbeitsgegenstand behandeln; kurz oder direkt; dieser Arbeitsgegenstand	P917-I0208
P912-E0329	P912-D0698	f55v	f55v.12	HERBAL	WORKSHOP_PROSE	olkeechy	abgebildeter Pflanzenartikel f55v	OL+K+EE+CH+Y	WEITER + ZUORDNUNG + LANG + AUSWAHL + DIES	im selben Arbeitsgang fortfahren; Material zugeben; länger oder gehalten; bezeichneten Anteil entnehmen; dieser Arbeitsgegenstand	P917-I0209
P912-E0330	P912-D1192	f55v	f55v.12	HERBAL	WORKSHOP_PROSE	sl	abgebildeter Pflanzenartikel f55v	S+L	WAHL + VERBINDUNG	Arbeitsvariante auswählen; entlang des Arbeitswegs führen	P917-I0210
P912-E0331	P912-D0041	f55v	f55v.12	HERBAL	WORKSHOP_PROSE	ar	abgebildeter Pflanzenartikel f55v	AR	QUELLE	Entnahmestelle	P917-I0211
P912-E0332	P912-D0003	f55v	f55v.12	HERBAL	WORKSHOP_PROSE	aiin	abgebildeter Pflanzenartikel f55v	AIIN	SOLLWERT	Sollmaß	P917-I0211
P912-E0333	P912-D0289	f55v	f55v.12	HERBAL	WORKSHOP_PROSE	daiin	abgebildeter Pflanzenartikel f55v	AIIN	SOLLWERT	Sollmaß	P917-I0211
P912-E0334	P912-D0782	f55v	f55v.12	HERBAL	WORKSHOP_PROSE	otam	abgebildeter Pflanzenartikel f55v	OT+AM_ADDR	NAECHST + INNEN	danach oder nächster Posten; Innenstelle	P917-I0211
P912-E0335	P912-D0507	f56r	f56r.1	HERBAL	WORKSHOP_PROSE	o	abgebildeter Pflanzenartikel f56r	O	GANG	Arbeitsgang ausführen	P917-I0212
P912-E0336	P912-D0064	f56r	f56r.1	HERBAL	WORKSHOP_PROSE	chal	abgebildeter Pflanzenartikel f56r	CH+AL	AUSWAHL + ZIEL	bezeichneten Anteil entnehmen; Ziel- oder Anschlussstelle	P917-I0213
P912-E0337	P912-D0070	f56r	f56r.1	HERBAL	WORKSHOP_PROSE	chchs	abgebildeter Pflanzenartikel f56r	CH+CH+S	AUSWAHL + AUSWAHL + WAHL	bezeichneten Anteil entnehmen; bezeichneten Anteil entnehmen; Arbeitsvariante auswählen	P917-I0214
P912-E0338	P912-D1272	f56r	f56r.1	HERBAL	WORKSHOP_PROSE	y	abgebildeter Pflanzenartikel f56r	Y	DIES	dieser Arbeitsgegenstand	P917-I0215
P912-E0339	P912-D0868	f56r	f56r.1	HERBAL	WORKSHOP_PROSE	oty	abgebildeter Pflanzenartikel f56r	OT+Y	NAECHST + DIES	danach oder nächster Posten; dieser Arbeitsgegenstand	P917-I0215
P912-E0340	P912-D0400	f56r	f56r.1	HERBAL	WORKSHOP_PROSE	esedy	abgebildeter Pflanzenartikel f56r	E+S+E+DY	KURZ + WAHL + KURZ + ENDE	kurz oder direkt; Arbeitsvariante auswählen; kurz oder direkt; Arbeitsschritt schließen	P917-I0215
P912-E0341	P912-D0248	f56r	f56r.1	HERBAL	WORKSHOP_PROSE	chy	abgebildeter Pflanzenartikel f56r	Y	DIES	dieser Arbeitsgegenstand	P917-I0216
P912-E0342	P912-D1282	f56r	f56r.1	HERBAL	WORKSHOP_PROSE	ychocphy	abgebildeter Pflanzenartikel f56r	Y+CH+O+CPH+Y	DIES + AUSWAHL + GANG + GEGENLAUF + DIES	dieser Arbeitsgegenstand; bezeichneten Anteil entnehmen; Arbeitsgang ausführen; umleiten; dieser Arbeitsgegenstand	P917-I0216
P912-E0343	P912-D0229	f56r	f56r.1	HERBAL	WORKSHOP_PROSE	chorchy	abgebildeter Pflanzenartikel f56r	CH+OR+CH+Y	AUSWAHL + EINTRAG + AUSWAHL + DIES	bezeichneten Anteil entnehmen; Ansatz oder Zubereitung; bezeichneten Anteil entnehmen; dieser Arbeitsgegenstand	P917-I0217
P912-E0344	P912-D0248	f56r	f56r.1	HERBAL	WORKSHOP_PROSE	chy	abgebildeter Pflanzenartikel f56r	Y	DIES	dieser Arbeitsgegenstand	P917-I0218
P912-E0345	P912-D0205	f56r	f56r.2	HERBAL	WORKSHOP_PROSE	chokchey	abgebildeter Pflanzenartikel f56r	OK+CH+E+Y	START + AUSWAHL + KURZ + DIES	Arbeitsgang ansetzen; bezeichneten Anteil entnehmen; kurz oder direkt; dieser Arbeitsgegenstand	P917-I0218
P912-E0346	P912-D0215	f56r	f56r.2	HERBAL	WORKSHOP_PROSE	chol	abgebildeter Pflanzenartikel f56r	OL	WEITER	im selben Arbeitsgang fortfahren	P917-I0219
P912-E0347	P912-D0222	f56r	f56r.2	HERBAL	WORKSHOP_PROSE	choly	abgebildeter Pflanzenartikel f56r	OL+Y	WEITER + DIES	im selben Arbeitsgang fortfahren; dieser Arbeitsgegenstand	P917-I0219
P912-E0348	P912-D0448	f56r	f56r.2	HERBAL	WORKSHOP_PROSE	korchy	abgebildeter Pflanzenartikel f56r	K+OR+CH+Y	ZUORDNUNG + EINTRAG + AUSWAHL + DIES	Material zugeben; Ansatz oder Zubereitung; bezeichneten Anteil entnehmen; dieser Arbeitsgegenstand	P917-I0219
P912-E0349	P912-D0254	f56r	f56r.2	HERBAL	WORKSHOP_PROSE	chykey	abgebildeter Pflanzenartikel f56r	CH+Y+K+E+Y	AUSWAHL + DIES + ZUORDNUNG + KURZ + DIES	bezeichneten Anteil entnehmen; dieser Arbeitsgegenstand; Material zugeben; kurz oder direkt; dieser Arbeitsgegenstand	P917-I0220
P912-E0350	P912-D0238	f56r	f56r.2	HERBAL	WORKSHOP_PROSE	choty	abgebildeter Pflanzenartikel f56r	CH+OT+Y	AUSWAHL + NAECHST + DIES	bezeichneten Anteil entnehmen; danach oder nächster Posten; dieser Arbeitsgegenstand	P917-I0221
P912-E0351	P912-D1171	f56r	f56r.2	HERBAL	WORKSHOP_PROSE	shokaiin	abgebildeter Pflanzenartikel f56r	SH+OK+AIIN	HALT + START + SOLLWERT	Arbeitsgegenstand halten; Arbeitsgang ansetzen; Sollmaß	P917-I0222
P912-E0352	P912-D0684	f56r	f56r.3	HERBAL	WORKSHOP_PROSE	olchey	abgebildeter Pflanzenartikel f56r	OL+Y	WEITER + DIES	im selben Arbeitsgang fortfahren; dieser Arbeitsgegenstand	P917-I0223
P912-E0353	P912-D0206	f56r	f56r.3	HERBAL	WORKSHOP_PROSE	chokchol	abgebildeter Pflanzenartikel f56r	OK+OL	START + WEITER	Arbeitsgang ansetzen; im selben Arbeitsgang fortfahren	P917-I0223
P912-E0354	P912-D0167	f56r	f56r.3	HERBAL	WORKSHOP_PROSE	chey	abgebildeter Pflanzenartikel f56r	Y	DIES	dieser Arbeitsgegenstand	P917-I0224
P912-E0355	P912-D0436	f56r	f56r.3	HERBAL	WORKSHOP_PROSE	keey	abgebildeter Pflanzenartikel f56r	K+EE+Y	ZUORDNUNG + LANG + DIES	Material zugeben; länger oder gehalten; dieser Arbeitsgegenstand	P917-I0224
P912-E0356	P912-D0963	f56r	f56r.3	HERBAL	WORKSHOP_PROSE	qokeey	abgebildeter Pflanzenartikel f56r	OK+EE+Y	START + LANG + DIES	Arbeitsgang ansetzen; länger oder gehalten; dieser Arbeitsgegenstand	P917-I0225
P912-E0357	P912-D0209	f56r	f56r.3	HERBAL	WORKSHOP_PROSE	chokeey	abgebildeter Pflanzenartikel f56r	OK+EE+Y	START + LANG + DIES	Arbeitsgang ansetzen; länger oder gehalten; dieser Arbeitsgegenstand	P917-I0226
P912-E0358	P912-D0212	f56r	f56r.3	HERBAL	WORKSHOP_PROSE	choksy	abgebildeter Pflanzenartikel f56r	OK+S+Y	START + WAHL + DIES	Arbeitsgang ansetzen; Arbeitsvariante auswählen; dieser Arbeitsgegenstand	P917-I0227
P912-E0359	P912-D1005	f56r	f56r.4	HERBAL	WORKSHOP_PROSE	qot	abgebildeter Pflanzenartikel f56r	OT	NAECHST	danach oder nächster Posten	P917-I0228
P912-E0360	P912-D0226	f56r	f56r.4	HERBAL	WORKSHOP_PROSE	chor	abgebildeter Pflanzenartikel f56r	CH+OR	AUSWAHL + EINTRAG	bezeichneten Anteil entnehmen; Ansatz oder Zubereitung	P917-I0228
P912-E0361	P912-D0226	f56r	f56r.4	HERBAL	WORKSHOP_PROSE	chor	abgebildeter Pflanzenartikel f56r	CH+OR	AUSWAHL + EINTRAG	bezeichneten Anteil entnehmen; Ansatz oder Zubereitung	P917-I0229
P912-E0362	P912-D0211	f56r	f56r.4	HERBAL	WORKSHOP_PROSE	chokor	abgebildeter Pflanzenartikel f56r	OK+OR	START + EINTRAG	Arbeitsgang ansetzen; Ansatz oder Zubereitung	P917-I0230
P912-E0363	P912-D0179	f56r	f56r.4	HERBAL	WORKSHOP_PROSE	chkor	abgebildeter Pflanzenartikel f56r	CHK+OR	BEHANDLUNG + EINTRAG	Arbeitsgegenstand behandeln; Ansatz oder Zubereitung	P917-I0231
P912-E0364	P912-D0248	f56r	f56r.4	HERBAL	WORKSHOP_PROSE	chy	abgebildeter Pflanzenartikel f56r	Y	DIES	dieser Arbeitsgegenstand	P917-I0232
P912-E0365	P912-D0586	f56r	f56r.4	HERBAL	WORKSHOP_PROSE	okar	abgebildeter Pflanzenartikel f56r	OK+AR	START + QUELLE	Arbeitsgang ansetzen; Entnahmestelle	P917-I0232
P912-E0366	P912-D0087	f56r	f56r.4	HERBAL	WORKSHOP_PROSE	chdy	abgebildeter Pflanzenartikel f56r	CHD+Y	WECHSEL + DIES	Arbeitsgut umsetzen; dieser Arbeitsgegenstand	P917-I0233
P912-E0367	P912-D0189	f56r	f56r.5	HERBAL	WORKSHOP_PROSE	chochor	abgebildeter Pflanzenartikel f56r	HO+CH+OR	TEIL + AUSWAHL + EINTRAG	Teil des sichtbaren Gegenstands; bezeichneten Anteil entnehmen; Ansatz oder Zubereitung	P917-I0234
P912-E0368	P912-D0183	f56r	f56r.5	HERBAL	WORKSHOP_PROSE	cho	abgebildeter Pflanzenartikel f56r	HO	TEIL	Teil des sichtbaren Gegenstands	P917-I0235
P912-E0369	P912-D0194	f56r	f56r.5	HERBAL	WORKSHOP_PROSE	chodaly	abgebildeter Pflanzenartikel f56r	HO+AL+Y	TEIL + ZIEL + DIES	Teil des sichtbaren Gegenstands; Ziel- oder Anschlussstelle; dieser Arbeitsgegenstand	P917-I0235
P912-E0370	P912-D0289	f56r	f56r.5	HERBAL	WORKSHOP_PROSE	daiin	abgebildeter Pflanzenartikel f56r	AIIN	SOLLWERT	Sollmaß	P917-I0235
P912-E0371	P912-D1311	f56r	f56r.6	HERBAL	WORKSHOP_PROSE	ykcho	abgebildeter Pflanzenartikel f56r	Y+K+CH+O	DIES + ZUORDNUNG + AUSWAHL + GANG	dieser Arbeitsgegenstand; Material zugeben; bezeichneten Anteil entnehmen; Arbeitsgang ausführen	P917-I0235
P912-E0372	P912-D0390	f56r	f56r.6	HERBAL	WORKSHOP_PROSE	dy	abgebildeter Pflanzenartikel f56r	Y	DIES	dieser Arbeitsgegenstand	P917-I0236
P912-E0373	P912-D0342	f56r	f56r.6	HERBAL	WORKSHOP_PROSE	dchey	abgebildeter Pflanzenartikel f56r	CH+E+Y	AUSWAHL + KURZ + DIES	bezeichneten Anteil entnehmen; kurz oder direkt; dieser Arbeitsgegenstand	P917-I0236
P912-E0374	P912-D0436	f56r	f56r.6	HERBAL	WORKSHOP_PROSE	keey	abgebildeter Pflanzenartikel f56r	K+EE+Y	ZUORDNUNG + LANG + DIES	Material zugeben; länger oder gehalten; dieser Arbeitsgegenstand	P917-I0237
P912-E0375	P912-D0289	f56r	f56r.6	HERBAL	WORKSHOP_PROSE	daiin	abgebildeter Pflanzenartikel f56r	AIIN	SOLLWERT	Sollmaß	P917-I0238
P912-E0376	P912-D1272	f56r	f56r.6	HERBAL	WORKSHOP_PROSE	y	abgebildeter Pflanzenartikel f56r	Y	DIES	dieser Arbeitsgegenstand	P917-I0238
P912-E0377	P912-D1168	f56r	f56r.7	HERBAL	WORKSHOP_PROSE	sho	abgebildeter Pflanzenartikel f56r	SH+O	HALT + GANG	Arbeitsgegenstand halten; Arbeitsgang ausführen	P917-I0238
P912-E0378	P912-D0429	f56r	f56r.7	HERBAL	WORKSHOP_PROSE	kchol	abgebildeter Pflanzenartikel f56r	K+OL	ZUORDNUNG + WEITER	Material zugeben; im selben Arbeitsgang fortfahren	P917-I0239
P912-E0379	P912-D0800	f56r	f56r.7	HERBAL	WORKSHOP_PROSE	otchor	abgebildeter Pflanzenartikel f56r	OT+CH+OR	NAECHST + AUSWAHL + EINTRAG	danach oder nächster Posten; bezeichneten Anteil entnehmen; Ansatz oder Zubereitung	P917-I0240
P912-E0380	P912-D0213	f56r	f56r.7	HERBAL	WORKSHOP_PROSE	choky	abgebildeter Pflanzenartikel f56r	OK+Y	START + DIES	Arbeitsgang ansetzen; dieser Arbeitsgegenstand	P917-I0241
P912-E0381	P912-D0307	f56r	f56r.7	HERBAL	WORKSHOP_PROSE	dal	abgebildeter Pflanzenartikel f56r	AL	ZIEL	Ziel- oder Anschlussstelle	P917-I0242
P912-E0382	P912-D1106	f56r	f56r.8	HERBAL	WORKSHOP_PROSE	schol	abgebildeter Pflanzenartikel f56r	RESUME_CARD	WIEDER	vorigen Posten wieder aufnehmen	P917-I0242
P912-E0383	P912-D0239	f56r	f56r.8	HERBAL	WORKSHOP_PROSE	choy	abgebildeter Pflanzenartikel f56r	HO+Y	TEIL + DIES	Teil des sichtbaren Gegenstands; dieser Arbeitsgegenstand	P917-I0242
P912-E0384	P912-D0213	f56r	f56r.8	HERBAL	WORKSHOP_PROSE	choky	abgebildeter Pflanzenartikel f56r	OK+Y	START + DIES	Arbeitsgang ansetzen; dieser Arbeitsgegenstand	P917-I0242
P912-E0385	P912-D0114	f56r	f56r.8	HERBAL	WORKSHOP_PROSE	cheeckhody	abgebildeter Pflanzenartikel f56r	CH+EE+CKH+O+DY	AUSWAHL + LANG + DURCHLASS + GANG + ENDE	bezeichneten Anteil entnehmen; länger oder gehalten; durch einen Durchlass führen; Arbeitsgang ausführen; Arbeitsschritt schließen	P917-I0243
P912-E0386	P912-D1247	f56r	f56r.9	HERBAL	WORKSHOP_PROSE	tchoky	abgebildeter Pflanzenartikel f56r	T+OK+Y	EINSTELLUNG + START + DIES	Arbeitsgang einstellen; Arbeitsgang ansetzen; dieser Arbeitsgegenstand	P917-I0244
P912-E0387	P912-D0429	f56r	f56r.9	HERBAL	WORKSHOP_PROSE	kchol	abgebildeter Pflanzenartikel f56r	K+OL	ZUORDNUNG + WEITER	Material zugeben; im selben Arbeitsgang fortfahren	P917-I0245
P912-E0388	P912-D1176	f56r	f56r.9	HERBAL	WORKSHOP_PROSE	shol	abgebildeter Pflanzenartikel f56r	SH+OL	HALT + WEITER	Arbeitsgegenstand halten; im selben Arbeitsgang fortfahren	P917-I0246
P912-E0389	P912-D0233	f56r	f56r.9	HERBAL	WORKSHOP_PROSE	chotchey	abgebildeter Pflanzenartikel f56r	CH+OT+CH+E+Y	AUSWAHL + NAECHST + AUSWAHL + KURZ + DIES	bezeichneten Anteil entnehmen; danach oder nächster Posten; bezeichneten Anteil entnehmen; kurz oder direkt; dieser Arbeitsgegenstand	P917-I0247
P912-E0390	P912-D1248	f56r	f56r.9	HERBAL	WORKSHOP_PROSE	tchol	abgebildeter Pflanzenartikel f56r	T+OL	EINSTELLUNG + WEITER	Arbeitsgang einstellen; im selben Arbeitsgang fortfahren	P917-I0248
P912-E0391	P912-D1354	f56r	f56r.10	HERBAL	WORKSHOP_PROSE	yt	abgebildeter Pflanzenartikel f56r	Y+T	DIES + EINSTELLUNG	dieser Arbeitsgegenstand; Arbeitsgang einstellen	P917-I0249
P912-E0392	P912-D0226	f56r	f56r.10	HERBAL	WORKSHOP_PROSE	chor	abgebildeter Pflanzenartikel f56r	CH+OR	AUSWAHL + EINTRAG	bezeichneten Anteil entnehmen; Ansatz oder Zubereitung	P917-I0250
P912-E0393	P912-D0802	f56r	f56r.10	HERBAL	WORKSHOP_PROSE	otchy	abgebildeter Pflanzenartikel f56r	OT+CH+Y	NAECHST + AUSWAHL + DIES	danach oder nächster Posten; bezeichneten Anteil entnehmen; dieser Arbeitsgegenstand	P917-I0251
P912-E0394	P912-D0201	f56r	f56r.10	HERBAL	WORKSHOP_PROSE	chok	abgebildeter Pflanzenartikel f56r	OK	START	Arbeitsgang ansetzen	P917-I0252
P912-E0395	P912-D1272	f56r	f56r.10	HERBAL	WORKSHOP_PROSE	y	abgebildeter Pflanzenartikel f56r	Y	DIES	dieser Arbeitsgegenstand	P917-I0253
P912-E0396	P912-D1233	f56r	f56r.10	HERBAL	WORKSHOP_PROSE	t	abgebildeter Pflanzenartikel f56r	T	EINSTELLUNG	Arbeitsgang einstellen	P917-I0253
P912-E0397	P912-D0167	f56r	f56r.10	HERBAL	WORKSHOP_PROSE	chey	abgebildeter Pflanzenartikel f56r	Y	DIES	dieser Arbeitsgegenstand	P917-I0254
P912-E0398	P912-D1032	f56r	f56r.10	HERBAL	WORKSHOP_PROSE	r	abgebildeter Pflanzenartikel f56r	R	MARKE	Zustand kennzeichnen	P917-I0254
P912-E0399	P912-D0570	f56r	f56r.10	HERBAL	WORKSHOP_PROSE	okaiin	abgebildeter Pflanzenartikel f56r	OK+AIIN	START + SOLLWERT	Arbeitsgang ansetzen; Sollmaß	P917-I0255
P912-E0400	P912-D1187	f56r	f56r.11	HERBAL	WORKSHOP_PROSE	shy	abgebildeter Pflanzenartikel f56r	Y	DIES	dieser Arbeitsgegenstand	P917-I0256
P912-E0401	P912-D0425	f56r	f56r.11	HERBAL	WORKSHOP_PROSE	kcheey	abgebildeter Pflanzenartikel f56r	K+CH+EE+Y	ZUORDNUNG + AUSWAHL + LANG + DIES	Material zugeben; bezeichneten Anteil entnehmen; länger oder gehalten; dieser Arbeitsgegenstand	P917-I0256
P912-E0402	P912-D0289	f56r	f56r.11	HERBAL	WORKSHOP_PROSE	daiin	abgebildeter Pflanzenartikel f56r	AIIN	SOLLWERT	Sollmaß	P917-I0257
P912-E0403	P912-D0273	f56r	f56r.11	HERBAL	WORKSHOP_PROSE	cthol	abgebildeter Pflanzenartikel f56r	CTH+OL	BEREIT + WEITER	bis bereit führen; im selben Arbeitsgang fortfahren	P917-I0257
P912-E0404	P912-D0230	f56r	f56r.11	HERBAL	WORKSHOP_PROSE	chos	abgebildeter Pflanzenartikel f56r	CH+O+S	AUSWAHL + GANG + WAHL	bezeichneten Anteil entnehmen; Arbeitsgang ausführen; Arbeitsvariante auswählen	P917-I0258
P912-E0405	P912-D0211	f56r	f56r.11	HERBAL	WORKSHOP_PROSE	chokor	abgebildeter Pflanzenartikel f56r	OK+OR	START + EINTRAG	Arbeitsgang ansetzen; Ansatz oder Zubereitung	P917-I0259
P912-E0406	P912-D1107	f56r	f56r.12	HERBAL	WORKSHOP_PROSE	sh	abgebildeter Pflanzenartikel f56r	SH	HALT	Arbeitsgegenstand halten	P917-I0260
P912-E0407	P912-D0183	f56r	f56r.12	HERBAL	WORKSHOP_PROSE	cho	abgebildeter Pflanzenartikel f56r	HO	TEIL	Teil des sichtbaren Gegenstands	P917-I0261
P912-E0408	P912-D0426	f56r	f56r.12	HERBAL	WORKSHOP_PROSE	kchey	abgebildeter Pflanzenartikel f56r	K+CH+E+Y	ZUORDNUNG + AUSWAHL + KURZ + DIES	Material zugeben; bezeichneten Anteil entnehmen; kurz oder direkt; dieser Arbeitsgegenstand	P917-I0261
P912-E0409	P912-D0974	f56r	f56r.12	HERBAL	WORKSHOP_PROSE	qokokchy	abgebildeter Pflanzenartikel f56r	OK+OK+CH+Y	START + START + AUSWAHL + DIES	Arbeitsgang ansetzen; Arbeitsgang ansetzen; bezeichneten Anteil entnehmen; dieser Arbeitsgegenstand	P917-I0262
P912-E0410	P912-D0604	f56r	f56r.13	HERBAL	WORKSHOP_PROSE	okchy	abgebildeter Pflanzenartikel f56r	OK+Y	START + DIES	Arbeitsgang ansetzen; dieser Arbeitsgegenstand	P917-I0263
P912-E0411	P912-D0204	f56r	f56r.13	HERBAL	WORKSHOP_PROSE	chokcheo	abgebildeter Pflanzenartikel f56r	OK+CHEO	START + AUSZUG	Arbeitsgang ansetzen; Auszug	P917-I0264
P912-E0412	P912-D0420	f56r	f56r.13	HERBAL	WORKSHOP_PROSE	kchal	abgebildeter Pflanzenartikel f56r	K+CH+AL	ZUORDNUNG + AUSWAHL + ZIEL	Material zugeben; bezeichneten Anteil entnehmen; Ziel- oder Anschlussstelle	P917-I0265
P912-E0413	P912-D1059	f56r	f56r.14	HERBAL	WORKSHOP_PROSE	s	abgebildeter Pflanzenartikel f56r	S	WAHL	Arbeitsvariante auswählen	P917-I0266
P912-E0414	P912-D0215	f56r	f56r.14	HERBAL	WORKSHOP_PROSE	chol	abgebildeter Pflanzenartikel f56r	OL	WEITER	im selben Arbeitsgang fortfahren	P917-I0267
P912-E0415	P912-D0236	f56r	f56r.14	HERBAL	WORKSHOP_PROSE	chotol	abgebildeter Pflanzenartikel f56r	CH+OT+OL	AUSWAHL + NAECHST + WEITER	bezeichneten Anteil entnehmen; danach oder nächster Posten; im selben Arbeitsgang fortfahren	P917-I0267
P912-E0416	P912-D1015	f56r	f56r.14	HERBAL	WORKSHOP_PROSE	qotchy	abgebildeter Pflanzenartikel f56r	OT+Y	NAECHST + DIES	danach oder nächster Posten; dieser Arbeitsgegenstand	P917-I0268
P912-E0417	P912-D1245	f56r	f56r.15	HERBAL	WORKSHOP_PROSE	tcho	abgebildeter Pflanzenartikel f56r	T+CH+O	EINSTELLUNG + AUSWAHL + GANG	Arbeitsgang einstellen; bezeichneten Anteil entnehmen; Arbeitsgang ausführen	P917-I0268
P912-E0418	P912-D1248	f56r	f56r.15	HERBAL	WORKSHOP_PROSE	tchol	abgebildeter Pflanzenartikel f56r	T+OL	EINSTELLUNG + WEITER	Arbeitsgang einstellen; im selben Arbeitsgang fortfahren	P917-I0269
P912-E0419	P912-D0215	f56r	f56r.15	HERBAL	WORKSHOP_PROSE	chol	abgebildeter Pflanzenartikel f56r	OL	WEITER	im selben Arbeitsgang fortfahren	P917-I0270
P912-E0420	P912-D0277	f56r	f56r.15	HERBAL	WORKSHOP_PROSE	cthy	abgebildeter Pflanzenartikel f56r	CTH+Y	BEREIT + DIES	bis bereit führen; dieser Arbeitsgegenstand	P917-I0270
P912-E0421	P912-D1015	f56r	f56r.16	HERBAL	WORKSHOP_PROSE	qotchy	abgebildeter Pflanzenartikel f56r	OT+Y	NAECHST + DIES	danach oder nächster Posten; dieser Arbeitsgegenstand	P917-I0271
P912-E0422	P912-D0196	f56r	f56r.16	HERBAL	WORKSHOP_PROSE	chody	abgebildeter Pflanzenartikel f56r	CH+O+D_ADDR+Y	AUSWAHL + GANG + UNTER + DIES	bezeichneten Anteil entnehmen; Arbeitsgang ausführen; bezeichneter Teil; dieser Arbeitsgegenstand	P917-I0271
P912-E0423	P912-D0271	f56r	f56r.16	HERBAL	WORKSHOP_PROSE	ctho	abgebildeter Pflanzenartikel f56r	CTH+O	BEREIT + GANG	bis bereit führen; Arbeitsgang ausführen	P917-I0272
P912-E0424	P912-D1032	f56r	f56r.16	HERBAL	WORKSHOP_PROSE	r	abgebildeter Pflanzenartikel f56r	R	MARKE	Zustand kennzeichnen	P917-I0273
P912-E0425	P912-D0167	f56r	f56r.16	HERBAL	WORKSHOP_PROSE	chey	abgebildeter Pflanzenartikel f56r	Y	DIES	dieser Arbeitsgegenstand	P917-I0274
P912-E0426	P912-D0421	f56r	f56r.16	HERBAL	WORKSHOP_PROSE	kcharg	abgebildeter Pflanzenartikel f56r	K+CH+AR+LOCAL_CHAR_G	ZUORDNUNG + AUSWAHL + QUELLE + EINMAL	Material zugeben; bezeichneten Anteil entnehmen; Entnahmestelle; einmal ausführen	P917-I0274
P912-E0427	P912-D0209	f56r	f56r.17	HERBAL	WORKSHOP_PROSE	chokeey	abgebildeter Pflanzenartikel f56r	OK+EE+Y	START + LANG + DIES	Arbeitsgang ansetzen; länger oder gehalten; dieser Arbeitsgegenstand	P917-I0275
P912-E0428	P912-D0944	f56r	f56r.17	HERBAL	WORKSHOP_PROSE	qokcheey	abgebildeter Pflanzenartikel f56r	OK+CH+EE+Y	START + AUSWAHL + LANG + DIES	Arbeitsgang ansetzen; bezeichneten Anteil entnehmen; länger oder gehalten; dieser Arbeitsgegenstand	P917-I0276
P912-E0429	P912-D1104	f56r	f56r.17	HERBAL	WORKSHOP_PROSE	schey	abgebildeter Pflanzenartikel f56r	S+CH+E+Y	WAHL + AUSWAHL + KURZ + DIES	Arbeitsvariante auswählen; bezeichneten Anteil entnehmen; kurz oder direkt; dieser Arbeitsgegenstand	P917-I0277
P912-E0430	P912-D0280	f56r	f56r.17	HERBAL	WORKSHOP_PROSE	d	abgebildeter Pflanzenartikel f56r	D_ADDR	UNTER	bezeichneter Teil	P917-I0278
P912-E0431	P912-D0003	f56r	f56r.17	HERBAL	WORKSHOP_PROSE	aiin	abgebildeter Pflanzenartikel f56r	AIIN	SOLLWERT	Sollmaß	P917-I0278
P912-E0432	P912-D0390	f56r	f56r.17	HERBAL	WORKSHOP_PROSE	dy	abgebildeter Pflanzenartikel f56r	Y	DIES	dieser Arbeitsgegenstand	P917-I0278
P912-E0433	P912-D1168	f56r	f56r.18	HERBAL	WORKSHOP_PROSE	sho	abgebildeter Pflanzenartikel f56r	SH+O	HALT + GANG	Arbeitsgegenstand halten; Arbeitsgang ausführen	P917-I0278
