source_group_id	edition	page	locus	kind	block	source_group_index	ivtff_group_raw	left_separator	right_separator	M	V	A
ZL3b|f77r.23|G007	ZL3b	f77r	f77r.23	P	f77r:P1	7	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
ZL3b|f77r.23|G008	ZL3b	f77r	f77r.23	P	f77r:P1	8	qok[a:o]l	DEFINITE_SPACE	LINE_END	⟦qok[a:o]l⟧	⟦qok[a:o]l⟧	⟦qok[a:o]l⟧
ZL3b|f77r.24|G001	ZL3b	f77r	f77r.24	P	f77r:P1	1	daiin	LINE_START	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
ZL3b|f77r.24|G002	ZL3b	f77r	f77r.24	P	f77r:P1	2	dol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦dol⟧	⟦dol⟧	⟦dol⟧
ZL3b|f77r.24|G003	ZL3b	f77r	f77r.24	P	f77r:P1	3	shor	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦shor⟧	⟦shor⟧	⟦shor⟧
ZL3b|f77r.24|G004	ZL3b	f77r	f77r.24	P	f77r:P1	4	cphey	DEFINITE_SPACE	DEFINITE_SPACE	⟦cphey⟧	⟦cphey⟧	⟦cphey⟧
ZL3b|f77r.24|G005	ZL3b	f77r	f77r.24	P	f77r:P1	5	lfcheal	DEFINITE_SPACE	DEFINITE_SPACE	⟦lfcheal⟧	⟦lfcheal⟧	⟦lfcheal⟧
ZL3b|f77r.24|G006	ZL3b	f77r	f77r.24	P	f77r:P1	6	shear	DEFINITE_SPACE	DEFINITE_SPACE	⟦shear⟧	⟦shear⟧	⟦shear⟧
ZL3b|f77r.24|G007	ZL3b	f77r	f77r.24	P	f77r:P1	7	qolchy	DEFINITE_SPACE	LINE_END	⟦qolchy⟧	⟦qolchy⟧	⟦qolchy⟧
ZL3b|f77r.25|G001	ZL3b	f77r	f77r.25	P	f77r:P2	1	otedy	LINE_START	DEFINITE_SPACE	A?	A?	A?
ZL3b|f77r.25|G002	ZL3b	f77r	f77r.25	P	f77r:P2	2	qokar	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦qokar⟧	⟦qokar⟧	⟦qokar⟧
ZL3b|f77r.25|G003	ZL3b	f77r	f77r.25	P	f77r:P2	3	shedy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	Flüssigkeit?	fließt?	feucht?
ZL3b|f77r.25|G004	ZL3b	f77r	f77r.25	P	f77r:P2	4	qokal	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokal⟧	⟦qokal⟧	⟦qokal⟧
ZL3b|f77r.25|G005	ZL3b	f77r	f77r.25	P	f77r:P2	5	shedar	DEFINITE_SPACE	DEFINITE_SPACE	⟦shedar⟧	⟦shedar⟧	⟦shedar⟧
ZL3b|f77r.25|G006	ZL3b	f77r	f77r.25	P	f77r:P2	6	dal	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦dal⟧	⟦dal⟧	⟦dal⟧
ZL3b|f77r.25|G007	ZL3b	f77r	f77r.25	P	f77r:P2	7	chedy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
ZL3b|f77r.25|G008	ZL3b	f77r	f77r.25	P	f77r:P2	8	daror	DEFINITE_SPACE	LINE_END	⟦daror⟧	⟦daror⟧	⟦daror⟧
ZL3b|f77r.26|G001	ZL3b	f77r	f77r.26	P	f77r:P2	1	qoteedy	LINE_START	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
ZL3b|f77r.26|G002	ZL3b	f77r	f77r.26	P	f77r:P2	2	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b|f77r.26|G003	ZL3b	f77r	f77r.26	P	f77r:P2	3	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
ZL3b|f77r.26|G004	ZL3b	f77r	f77r.26	P	f77r:P2	4	chcthy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chcthy⟧	⟦chcthy⟧	⟦chcthy⟧
ZL3b|f77r.26|G005	ZL3b	f77r	f77r.26	P	f77r:P2	5	lchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦lchedy⟧	⟦lchedy⟧	⟦lchedy⟧
ZL3b|f77r.26|G006	ZL3b	f77r	f77r.26	P	f77r:P2	6	qokaly	DEFINITE_SPACE	LINE_END	⟦qokaly⟧	⟦qokaly⟧	⟦qokaly⟧
ZL3b|f77r.27|G001	ZL3b	f77r	f77r.27	P	f77r:P2	1	solchedy	LINE_START	DEFINITE_SPACE	⟦solchedy⟧	⟦solchedy⟧	⟦solchedy⟧
ZL3b|f77r.27|G002	ZL3b	f77r	f77r.27	P	f77r:P2	2	qokain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧
ZL3b|f77r.27|G003	ZL3b	f77r	f77r.27	P	f77r:P2	3	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
ZL3b|f77r.27|G004	ZL3b	f77r	f77r.27	P	f77r:P2	4	shedy	DEFINITE_SPACE	DEFINITE_SPACE	Flüssigkeit?	fließt?	feucht?
ZL3b|f77r.27|G005	ZL3b	f77r	f77r.27	P	f77r:P2	5	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b|f77r.27|G006	ZL3b	f77r	f77r.27	P	f77r:P2	6	qotedy	DEFINITE_SPACE	LINE_END	A?	A?	A?
ZL3b|f77r.28|G001	ZL3b	f77r	f77r.28	P	f77r:P2	1	olchey	LINE_START	DEFINITE_SPACE	⟦olchey⟧	⟦olchey⟧	⟦olchey⟧
ZL3b|f77r.28|G002	ZL3b	f77r	f77r.28	P	f77r:P2	2	qotey	DEFINITE_SPACE	DEFINITE_SPACE	⟦qotey⟧	⟦qotey⟧	⟦qotey⟧
ZL3b|f77r.28|G003	ZL3b	f77r	f77r.28	P	f77r:P2	3	qokain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧
ZL3b|f77r.28|G004	ZL3b	f77r	f77r.28	P	f77r:P2	4	olcheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦olcheedy⟧	⟦olcheedy⟧	⟦olcheedy⟧
ZL3b|f77r.28|G005	ZL3b	f77r	f77r.28	P	f77r:P2	5	sar	DEFINITE_SPACE	DEFINITE_SPACE	⟦sar⟧	⟦sar⟧	⟦sar⟧
ZL3b|f77r.28|G006	ZL3b	f77r	f77r.28	P	f77r:P2	6	lom	DEFINITE_SPACE	LINE_END	⟦lom⟧	⟦lom⟧	⟦lom⟧
ZL3b|f77r.29|G001	ZL3b	f77r	f77r.29	P	f77r:P2	1	saiin	LINE_START	DEFINITE_SPACE	⟦saiin⟧	⟦saiin⟧	⟦saiin⟧
ZL3b|f77r.29|G002	ZL3b	f77r	f77r.29	P	f77r:P2	2	cheeol	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheeol⟧	⟦cheeol⟧	⟦cheeol⟧
ZL3b|f77r.29|G003	ZL3b	f77r	f77r.29	P	f77r:P2	3	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b|f77r.29|G004	ZL3b	f77r	f77r.29	P	f77r:P2	4	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b|f77r.29|G005	ZL3b	f77r	f77r.29	P	f77r:P2	5	qotal	DEFINITE_SPACE	LINE_END	⟦qotal⟧	⟦qotal⟧	⟦qotal⟧
ZL3b|f77r.30|G001	ZL3b	f77r	f77r.30	P	f77r:P2	1	qokaiin	LINE_START	DEFINITE_SPACE	D?	D?	D?
ZL3b|f77r.30|G002	ZL3b	f77r	f77r.30	P	f77r:P2	2	chckhey	DEFINITE_SPACE	DEFINITE_SPACE	⟦chckhey⟧	⟦chckhey⟧	⟦chckhey⟧
ZL3b|f77r.30|G003	ZL3b	f77r	f77r.30	P	f77r:P2	3	sa	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦sa⟧	⟦sa⟧	⟦sa⟧
ZL3b|f77r.30|G004	ZL3b	f77r	f77r.30	P	f77r:P2	4	iin	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦iin⟧	⟦iin⟧	⟦iin⟧
ZL3b|f77r.30|G005	ZL3b	f77r	f77r.30	P	f77r:P2	5	qolkain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qolkain⟧	⟦qolkain⟧	⟦qolkain⟧
ZL3b|f77r.30|G006	ZL3b	f77r	f77r.30	P	f77r:P2	6	cheeky	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheeky⟧	⟦cheeky⟧	⟦cheeky⟧
ZL3b|f77r.30|G007	ZL3b	f77r	f77r.30	P	f77r:P2	7	lol	DEFINITE_SPACE	LINE_END	⟦lol⟧	⟦lol⟧	⟦lol⟧
ZL3b|f77r.31|G001	ZL3b	f77r	f77r.31	P	f77r:P2	1	qokain	LINE_START	DEFINITE_SPACE	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧
ZL3b|f77r.31|G002	ZL3b	f77r	f77r.31	P	f77r:P2	2	chckhy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chckhy⟧	⟦chckhy⟧	⟦chckhy⟧
ZL3b|f77r.31|G003	ZL3b	f77r	f77r.31	P	f77r:P2	3	qokeey	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeey⟧	⟦qokeey⟧	⟦qokeey⟧
ZL3b|f77r.31|G004	ZL3b	f77r	f77r.31	P	f77r:P2	4	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	A?	A?	A?
ZL3b|f77r.31|G005	ZL3b	f77r	f77r.31	P	f77r:P2	5	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	A?	A?	A?
ZL3b|f77r.31|G006	ZL3b	f77r	f77r.31	P	f77r:P2	6	qotary	DEFINITE_SPACE	LINE_END	⟦qotary⟧	⟦qotary⟧	⟦qotary⟧
ZL3b|f77r.32|G001	ZL3b	f77r	f77r.32	P	f77r:P2	1	qor	LINE_START	DEFINITE_SPACE	⟦qor⟧	⟦qor⟧	⟦qor⟧
ZL3b|f77r.32|G002	ZL3b	f77r	f77r.32	P	f77r:P2	2	ain	DEFINITE_SPACE	DEFINITE_SPACE	⟦ain⟧	⟦ain⟧	⟦ain⟧
ZL3b|f77r.32|G003	ZL3b	f77r	f77r.32	P	f77r:P2	3	cheol	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheol⟧	⟦cheol⟧	⟦cheol⟧
ZL3b|f77r.32|G004	ZL3b	f77r	f77r.32	P	f77r:P2	4	ol	DEFINITE_SPACE	DEFINITE_SPACE	⟦ol⟧	⟦ol⟧	⟦ol⟧
ZL3b|f77r.32|G005	ZL3b	f77r	f77r.32	P	f77r:P2	5	chealor	DEFINITE_SPACE	DEFINITE_SPACE	⟦chealor⟧	⟦chealor⟧	⟦chealor⟧
ZL3b|f77r.32|G006	ZL3b	f77r	f77r.32	P	f77r:P2	6	cheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheey⟧	⟦cheey⟧	⟦cheey⟧
ZL3b|f77r.32|G007	ZL3b	f77r	f77r.32	P	f77r:P2	7	qet[eiiin:aiin]	DEFINITE_SPACE	DEFINITE_SPACE	⟦qet[eiiin:aiin]⟧	⟦qet[eiiin:aiin]⟧	⟦qet[eiiin:aiin]⟧
ZL3b|f77r.32|G008	ZL3b	f77r	f77r.32	P	f77r:P2	8	d[a:y]ry	DEFINITE_SPACE	LINE_END	⟦d[a:y]ry⟧	⟦d[a:y]ry⟧	⟦d[a:y]ry⟧
ZL3b|f77r.33|G001	ZL3b	f77r	f77r.33	P	f77r:P2	1	daiin	LINE_START	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
ZL3b|f77r.33|G002	ZL3b	f77r	f77r.33	P	f77r:P2	2	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
ZL3b|f77r.33|G003	ZL3b	f77r	f77r.33	P	f77r:P2	3	qol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦qol⟧	⟦qol⟧	⟦qol⟧
ZL3b|f77r.33|G004	ZL3b	f77r	f77r.33	P	f77r:P2	4	keedy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦keedy⟧	⟦keedy⟧	⟦keedy⟧
ZL3b|f77r.33|G005	ZL3b	f77r	f77r.33	P	f77r:P2	5	qoteeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoteeedy⟧	⟦qoteeedy⟧	⟦qoteeedy⟧
ZL3b|f77r.33|G006	ZL3b	f77r	f77r.33	P	f77r:P2	6	sar	DEFINITE_SPACE	DEFINITE_SPACE	⟦sar⟧	⟦sar⟧	⟦sar⟧
ZL3b|f77r.33|G007	ZL3b	f77r	f77r.33	P	f77r:P2	7	oiiiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦oiiiin⟧	⟦oiiiin⟧	⟦oiiiin⟧
ZL3b|f77r.33|G008	ZL3b	f77r	f77r.33	P	f77r:P2	8	cheety	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheety⟧	⟦cheety⟧	⟦cheety⟧
ZL3b|f77r.33|G009	ZL3b	f77r	f77r.33	P	f77r:P2	9	dy	DEFINITE_SPACE	LINE_END	⟦dy⟧	⟦dy⟧	⟦dy⟧
ZL3b|f77r.34|G001	ZL3b	f77r	f77r.34	P	f77r:P2	1	qokaiin	LINE_START	DEFINITE_SPACE	D?	D?	D?
ZL3b|f77r.34|G002	ZL3b	f77r	f77r.34	P	f77r:P2	2	shedy	DEFINITE_SPACE	DEFINITE_SPACE	Flüssigkeit?	fließt?	feucht?
ZL3b|f77r.34|G003	ZL3b	f77r	f77r.34	P	f77r:P2	3	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
ZL3b|f77r.34|G004	ZL3b	f77r	f77r.34	P	f77r:P2	4	qolchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qolchedy⟧	⟦qolchedy⟧	⟦qolchedy⟧
ZL3b|f77r.34|G005	ZL3b	f77r	f77r.34	P	f77r:P2	5	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
ZL3b|f77r.34|G006	ZL3b	f77r	f77r.34	P	f77r:P2	6	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
ZL3b|f77r.34|G007	ZL3b	f77r	f77r.34	P	f77r:P2	7	checkhy	DEFINITE_SPACE	DEFINITE_SPACE	⟦checkhy⟧	⟦checkhy⟧	⟦checkhy⟧
ZL3b|f77r.34|G008	ZL3b	f77r	f77r.34	P	f77r:P2	8	raiin	DEFINITE_SPACE	LINE_END	⟦raiin⟧	⟦raiin⟧	⟦raiin⟧
ZL3b|f77r.35|G001	ZL3b	f77r	f77r.35	P	f77r:P2	1	solkeey	LINE_START	DEFINITE_SPACE	⟦solkeey⟧	⟦solkeey⟧	⟦solkeey⟧
ZL3b|f77r.35|G002	ZL3b	f77r	f77r.35	P	f77r:P2	2	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
ZL3b|f77r.35|G003	ZL3b	f77r	f77r.35	P	f77r:P2	3	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
ZL3b|f77r.35|G004	ZL3b	f77r	f77r.35	P	f77r:P2	4	qokain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧
ZL3b|f77r.35|G005	ZL3b	f77r	f77r.35	P	f77r:P2	5	sheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheedy⟧	⟦sheedy⟧	⟦sheedy⟧
ZL3b|f77r.35|G006	ZL3b	f77r	f77r.35	P	f77r:P2	6	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
ZL3b|f77r.35|G007	ZL3b	f77r	f77r.35	P	f77r:P2	7	chedaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedaiin⟧	⟦chedaiin⟧	⟦chedaiin⟧
ZL3b|f77r.35|G008	ZL3b	f77r	f77r.35	P	f77r:P2	8	chealy	DEFINITE_SPACE	LINE_END	⟦chealy⟧	⟦chealy⟧	⟦chealy⟧
ZL3b|f77r.36|G001	ZL3b	f77r	f77r.36	P	f77r:P2	1	dshedy	LINE_START	DEFINITE_SPACE	⟦dshedy⟧	⟦dshedy⟧	⟦dshedy⟧
ZL3b|f77r.36|G002	ZL3b	f77r	f77r.36	P	f77r:P2	2	pchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦pchedy⟧	⟦pchedy⟧	⟦pchedy⟧
ZL3b|f77r.36|G003	ZL3b	f77r	f77r.36	P	f77r:P2	3	qotain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qotain⟧	⟦qotain⟧	⟦qotain⟧
ZL3b|f77r.36|G004	ZL3b	f77r	f77r.36	P	f77r:P2	4	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
ZL3b|f77r.36|G005	ZL3b	f77r	f77r.36	P	f77r:P2	5	d[o:a]lchl	DEFINITE_SPACE	DEFINITE_SPACE	⟦d[o:a]lchl⟧	⟦d[o:a]lchl⟧	⟦d[o:a]lchl⟧
ZL3b|f77r.36|G006	ZL3b	f77r	f77r.36	P	f77r:P2	6	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b|f77r.36|G007	ZL3b	f77r	f77r.36	P	f77r:P2	7	qokol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦qokol⟧	⟦qokol⟧	⟦qokol⟧
ZL3b|f77r.36|G008	ZL3b	f77r	f77r.36	P	f77r:P2	8	olchey	UNCERTAIN_SMALL_SPACE	LINE_END	⟦olchey⟧	⟦olchey⟧	⟦olchey⟧
ZL3b|f77r.37|G001	ZL3b	f77r	f77r.37	P	f77r:P2	1	teeolain	LINE_START	DEFINITE_SPACE	⟦teeolain⟧	⟦teeolain⟧	⟦teeolain⟧
ZL3b|f77r.37|G002	ZL3b	f77r	f77r.37	P	f77r:P2	2	chey	DEFINITE_SPACE	DEFINITE_SPACE	⟦chey⟧	⟦chey⟧	⟦chey⟧
ZL3b|f77r.37|G003	ZL3b	f77r	f77r.37	P	f77r:P2	3	qoteedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
ZL3b|f77r.37|G004	ZL3b	f77r	f77r.37	P	f77r:P2	4	qokain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧
ZL3b|f77r.37|G005	ZL3b	f77r	f77r.37	P	f77r:P2	5	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheedy⟧	⟦cheedy⟧	⟦cheedy⟧
ZL3b|f77r.37|G006	ZL3b	f77r	f77r.37	P	f77r:P2	6	cheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheey⟧	⟦cheey⟧	⟦cheey⟧
ZL3b|f77r.37|G007	ZL3b	f77r	f77r.37	P	f77r:P2	7	lchedy	DEFINITE_SPACE	LINE_END	⟦lchedy⟧	⟦lchedy⟧	⟦lchedy⟧
ZL3b|f77r.38|G001	ZL3b	f77r	f77r.38	P	f77r:P3	1	pol	LINE_START	DEFINITE_SPACE	⟦pol⟧	⟦pol⟧	⟦pol⟧
ZL3b|f77r.38|G002	ZL3b	f77r	f77r.38	P	f77r:P3	2	shedy	DEFINITE_SPACE	DEFINITE_SPACE	Flüssigkeit?	fließt?	feucht?
ZL3b|f77r.38|G003	ZL3b	f77r	f77r.38	P	f77r:P3	3	qoeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoeedy⟧	⟦qoeedy⟧	⟦qoeedy⟧
ZL3b|f77r.38|G004	ZL3b	f77r	f77r.38	P	f77r:P3	4	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
ZL3b|f77r.38|G005	ZL3b	f77r	f77r.38	P	f77r:P3	5	chcphey	DEFINITE_SPACE	DEFINITE_SPACE	⟦chcphey⟧	⟦chcphey⟧	⟦chcphey⟧
ZL3b|f77r.38|G006	ZL3b	f77r	f77r.38	P	f77r:P3	6	qol	DEFINITE_SPACE	DEFINITE_SPACE	⟦qol⟧	⟦qol⟧	⟦qol⟧
ZL3b|f77r.38|G007	ZL3b	f77r	f77r.38	P	f77r:P3	7	ltaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦ltaiin⟧	⟦ltaiin⟧	⟦ltaiin⟧
ZL3b|f77r.38|G008	ZL3b	f77r	f77r.38	P	f77r:P3	8	shedy	DEFINITE_SPACE	DEFINITE_SPACE	Flüssigkeit?	fließt?	feucht?
ZL3b|f77r.38|G009	ZL3b	f77r	f77r.38	P	f77r:P3	9	qol	DEFINITE_SPACE	LINE_END	⟦qol⟧	⟦qol⟧	⟦qol⟧
ZL3b|f77r.39|G001	ZL3b	f77r	f77r.39	P	f77r:P3	1	olaiin	LINE_START	DEFINITE_SPACE	⟦olaiin⟧	⟦olaiin⟧	⟦olaiin⟧
ZL3b|f77r.39|G002	ZL3b	f77r	f77r.39	P	f77r:P3	2	cheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheey⟧	⟦cheey⟧	⟦cheey⟧
ZL3b|f77r.39|G003	ZL3b	f77r	f77r.39	P	f77r:P3	3	sheckhey	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheckhey⟧	⟦sheckhey⟧	⟦sheckhey⟧
ZL3b|f77r.39|G004	ZL3b	f77r	f77r.39	P	f77r:P3	4	lsheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦lsheey⟧	⟦lsheey⟧	⟦lsheey⟧
ZL3b|f77r.39|G005	ZL3b	f77r	f77r.39	P	f77r:P3	5	qykaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦qykaiin⟧	⟦qykaiin⟧	⟦qykaiin⟧
ZL3b|f77r.39|G006	ZL3b	f77r	f77r.39	P	f77r:P3	6	sheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheedy⟧	⟦sheedy⟧	⟦sheedy⟧
ZL3b|f77r.39|G007	ZL3b	f77r	f77r.39	P	f77r:P3	7	laiin	DEFINITE_SPACE	LINE_END	⟦laiin⟧	⟦laiin⟧	⟦laiin⟧
ZL3b|f77r.40|G001	ZL3b	f77r	f77r.40	P	f77r:P3	1	daiiin	LINE_START	DEFINITE_SPACE	⟦daiiin⟧	⟦daiiin⟧	⟦daiiin⟧
ZL3b|f77r.40|G002	ZL3b	f77r	f77r.40	P	f77r:P3	2	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦ol⟧	⟦ol⟧	⟦ol⟧
ZL3b|f77r.40|G003	ZL3b	f77r	f77r.40	P	f77r:P3	3	eeedy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦eeedy⟧	⟦eeedy⟧	⟦eeedy⟧
ZL3b|f77r.40|G004	ZL3b	f77r	f77r.40	P	f77r:P3	4	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
ZL3b|f77r.40|G005	ZL3b	f77r	f77r.40	P	f77r:P3	5	sheeol	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheeol⟧	⟦sheeol⟧	⟦sheeol⟧
ZL3b|f77r.40|G006	ZL3b	f77r	f77r.40	P	f77r:P3	6	qotaiin	DEFINITE_SPACE	DEFINITE_SPACE	C?	C?	C?
ZL3b|f77r.40|G007	ZL3b	f77r	f77r.40	P	f77r:P3	7	shody	DEFINITE_SPACE	DEFINITE_SPACE	⟦shody⟧	⟦shody⟧	⟦shody⟧
ZL3b|f77r.40|G008	ZL3b	f77r	f77r.40	P	f77r:P3	8	qoty	DEFINITE_SPACE	LINE_END	⟦qoty⟧	⟦qoty⟧	⟦qoty⟧
ZL3b|f77r.41|G001	ZL3b	f77r	f77r.41	P	f77r:P3	1	daiin	LINE_START	UNCERTAIN_SMALL_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
ZL3b|f77r.41|G002	ZL3b	f77r	f77r.41	P	f77r:P3	2	sh	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦sh⟧	⟦sh⟧	⟦sh⟧
ZL3b|f77r.41|G003	ZL3b	f77r	f77r.41	P	f77r:P3	3	qolchey	DEFINITE_SPACE	DEFINITE_SPACE	⟦qolchey⟧	⟦qolchey⟧	⟦qolchey⟧
ZL3b|f77r.41|G004	ZL3b	f77r	f77r.41	P	f77r:P3	4	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	A?	A?	A?
ZL3b|f77r.41|G005	ZL3b	f77r	f77r.41	P	f77r:P3	5	qotal	DEFINITE_SPACE	DEFINITE_SPACE	⟦qotal⟧	⟦qotal⟧	⟦qotal⟧
ZL3b|f77r.41|G006	ZL3b	f77r	f77r.41	P	f77r:P3	6	r	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦r⟧	⟦r⟧	⟦r⟧
ZL3b|f77r.41|G007	ZL3b	f77r	f77r.41	P	f77r:P3	7	ain	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦ain⟧	⟦ain⟧	⟦ain⟧
ZL3b|f77r.41|G008	ZL3b	f77r	f77r.41	P	f77r:P3	8	chl	DEFINITE_SPACE	DEFINITE_SPACE	⟦chl⟧	⟦chl⟧	⟦chl⟧
ZL3b|f77r.41|G009	ZL3b	f77r	f77r.41	P	f77r:P3	9	s	DEFINITE_SPACE	DEFINITE_SPACE	⟦s⟧	⟦s⟧	⟦s⟧
ZL3b|f77r.41|G010	ZL3b	f77r	f77r.41	P	f77r:P3	10	arol	DEFINITE_SPACE	LINE_END	⟦arol⟧	⟦arol⟧	⟦arol⟧
ZL3b|f77r.42|G001	ZL3b	f77r	f77r.42	P	f77r:P3	1	qokeedy	LINE_START	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b|f77r.42|G002	ZL3b	f77r	f77r.42	P	f77r:P3	2	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	A?	A?	A?
ZL3b|f77r.42|G003	ZL3b	f77r	f77r.42	P	f77r:P3	3	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b|f77r.42|G004	ZL3b	f77r	f77r.42	P	f77r:P3	4	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b|f77r.42|G005	ZL3b	f77r	f77r.42	P	f77r:P3	5	qokeey	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeey⟧	⟦qokeey⟧	⟦qokeey⟧
ZL3b|f77r.42|G006	ZL3b	f77r	f77r.42	P	f77r:P3	6	[s:r]	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦[s:r]⟧	⟦[s:r]⟧	⟦[s:r]⟧
