length_id	island_length	island_id	anchor_id	island_position	event_id	stream_ordinal	statement_id	physical_page	owner_de	source_recipe	replacement_recipe	neighbor_id	mutation_family	variant_selection_rule	nested_anchor_rule
L08	8	G458-L08-G458-A03	G458-A03	6	G407-E0319	319	P1009-S004	f11r	blühender dreikroniger Sodenstock	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A03	G458-A03	7	G407-E0320	320	P1009-S004	f11r	blühender dreikroniger Sodenstock	Y+T+Y	T+Y	G447-N30740	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A03	G458-A03	8	G407-E0321	321	P1009-S004	f11r	blühender dreikroniger Sodenstock	Y+T+OK+Y	AIIN+T+OK+Y	G447-N30650	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A04	G458-A04	1	G407-E0372	372	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	O+P+CH+OR	O+CH+OR	G447-N14322	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A04	G458-A04	2	G407-E0373	373	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	D_ADDR+Y+P+Y	D_ADDR+P+Y	G447-N09251	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A04	G458-A04	3	G407-E0374	374	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	D_ADDR+CH+LOCAL_CHAR_G	CH+D_ADDR+LOCAL_CHAR_G	G447-N08302	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A04	G458-A04	4	G407-E0375	375	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	D_ADDR+OL	OL+D_ADDR	G447-N08706	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A04	G458-A04	5	G407-E0376	376	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A04	G458-A04	6	G407-E0377	377	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	D_ADDR+OL	OL+D_ADDR	G447-N08706	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A04	G458-A04	7	G407-E0378	378	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	SH+K+Y	CH+K+Y	G447-N26142	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A04	G458-A04	8	G407-E0379	379	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	Y+AL	AL	G447-N28224	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A05	G458-A05	1	G407-E0993	993	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	AL+D_ADDR+AIIN	AL+AIIN	G447-N00382	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A05	G458-A05	2	G407-E0994	994	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	Y+D_ADDR+AIIN	AIIN+D_ADDR+AIIN	G447-N28574	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A05	G458-A05	3	G407-E0995	995	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	CARRIER_Q+K+O+Y	CARRIER_Q+CH+O+Y	G447-N01303	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A05	G458-A05	4	G407-E0996	996	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	Y+D_ADDR+AIIN	AIIN+D_ADDR+AIIN	G447-N28574	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A05	G458-A05	5	G407-E0997	997	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	CARRIER_Q+O+LOCAL_CHAR_F+AIR	CARRIER_Q+O+LOCAL_CHAR_F+AL	G447-N01645	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A05	G458-A05	6	G407-E0998	998	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	Y+P+AIR	P+Y+AIR	G447-N29847	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A05	G458-A05	7	G407-E0999	999	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	Y+K+O+AIIN	AIIN+K+O+AIIN	G447-N29541	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A05	G458-A05	8	G407-E1000	1000	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	Y+D_ADDR+OL+Y	AIIN+D_ADDR+OL+Y	G447-N28699	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A06	G458-A06	1	G407-E2681	2681	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	OK+E+AR	CH+E+AR	G447-N15950	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A06	G458-A06	2	G407-E2682	2682	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	SH+EE+Y	EE+SH+Y	G447-N26040	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A06	G458-A06	3	G407-E2683	2683	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	L+OL+Y	AIR+OL+Y	G447-N12258	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A06	G458-A06	4	G407-E2684	2684	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A06	G458-A06	5	G407-E2685	2685	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	OK+AIIN	AIIN	G447-N14840	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A06	G458-A06	6	G407-E2686	2686	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	CH+E+S	CH+S+E	G447-N03592	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A06	G458-A06	7	G407-E2687	2687	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	L+CH+E+AR	CH+L+E+AR	G447-N11345	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A06	G458-A06	8	G407-E2688	2688	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	AL	AIR	G447-N00244	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A07	G458-A07	1	G407-E3809	3809	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	OK+OR	CH+OR	G447-N17138	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A07	G458-A07	2	G407-E3810	3810	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A07	G458-A07	3	G407-E3811	3811	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	S+AR	CH+AR	G447-N22235	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A07	G458-A07	4	G407-E3812	3812	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	S	CH	G447-N21897	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A07	G458-A07	5	G407-E3813	3813	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A07	G458-A07	6	G407-E3814	3814	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	OK+Y	Y+OK	G447-N17405	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A07	G458-A07	7	G407-E3815	3815	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	S+AM_ADDR	AM_ADDR+S	G447-N22221	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A07	G458-A07	8	G407-E3816	3816	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	O+AIN	AIN	G447-N12952	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A08	G458-A08	1	G407-E3850	3850	P1009-S592	f88r	sechzehn Drogenposten und drei Gefäßansätze	CH+E+Y	CH+Y+E	G447-N03791	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A08	G458-A08	2	G407-E3851	3851	P1009-S592	f88r	sechzehn Drogenposten und drei Gefäßansätze	OK+OL	OL+OK	G447-N17109	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A08	G458-A08	3	G407-E3852	3852	P1009-S592	f88r	sechzehn Drogenposten und drei Gefäßansätze	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A08	G458-A08	4	G407-E3853	3853	P1009-S592	f88r	sechzehn Drogenposten und drei Gefäßansätze	CARRIER_Q+O+E+K+OL	CARRIER_Q+E+K+OL	G447-N01560	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A08	G458-A08	5	G407-E3854	3854	P1009-S592	f88r	sechzehn Drogenposten und drei Gefäßansätze	CARRIER_Q+O+E+K+OL	CARRIER_Q+E+K+OL	G447-N01560	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A08	G458-A08	6	G407-E3855	3855	P1009-S592	f88r	sechzehn Drogenposten und drei Gefäßansätze	CARRIER_Q+O+CH+K+OL	CARRIER_Q+O+CH+CHD+OL	G447-N01372	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A08	G458-A08	7	G407-E3856	3856	P1009-S592	f88r	sechzehn Drogenposten und drei Gefäßansätze	OK+OL	OL+OK	G447-N17109	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A08	G458-A08	8	G407-E3857	3857	P1009-S592	f88r	sechzehn Drogenposten und drei Gefäßansätze	CH+E+O+L	CH+E+O+AIR	G447-N03228	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A09	G458-A09	1	G407-E3890	3890	P1009-S594	f88r	sechzehn Drogenposten und drei Gefäßansätze	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A09	G458-A09	2	G407-E3891	3891	P1009-S594	f88r	sechzehn Drogenposten und drei Gefäßansätze	OK+OL	OL+OK	G447-N17109	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A09	G458-A09	3	G407-E3892	3892	P1009-S594	f88r	sechzehn Drogenposten und drei Gefäßansätze	OK+OL	OL+OK	G447-N17109	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A09	G458-A09	4	G407-E3893	3893	P1009-S594	f88r	sechzehn Drogenposten und drei Gefäßansätze	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A09	G458-A09	5	G407-E3894	3894	P1009-S594	f88r	sechzehn Drogenposten und drei Gefäßansätze	SH+EE+Y	EE+SH+Y	G447-N26040	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A09	G458-A09	6	G407-E3895	3895	P1009-S594	f88r	sechzehn Drogenposten und drei Gefäßansätze	OR	AIIN	G447-N18502	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A09	G458-A09	7	G407-E3896	3896	P1009-S594	f88r	sechzehn Drogenposten und drei Gefäßansätze	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A09	G458-A09	8	G407-E3897	3897	P1009-S594	f88r	sechzehn Drogenposten und drei Gefäßansätze	OL+DA+L	DA+OL+L	G447-N17669	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A10	G458-A10	1	G407-E4073	4073	P1009-S610	f89r	Gefäß-/Pflanzenteilgruppe A	HO+CH+K+Y	CH+HO+K+Y	G447-N09516	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A10	G458-A10	2	G407-E4074	4074	P1009-S610	f89r	Gefäß-/Pflanzenteilgruppe A	AL	AIR	G447-N00244	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A10	G458-A10	3	G407-E4075	4075	P1009-S610	f89r	Gefäß-/Pflanzenteilgruppe A	CHD+Y	CHD	G447-N07628	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A10	G458-A10	4	G407-E4076	4076	P1009-S610	f89r	Gefäß-/Pflanzenteilgruppe A	OK+E+O+D_ADDR+Y	CH+E+O+D_ADDR+Y	G447-N16276	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A10	G458-A10	5	G407-E4077	4077	P1009-S610	f89r	Gefäß-/Pflanzenteilgruppe A	AL+AIIN	AIR+AIIN	G447-N00250	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A10	G458-A10	6	G407-E4078	4078	P1009-S610	f89r	Gefäß-/Pflanzenteilgruppe A	CH+O+D_ADDR+AIIN	CH+D_ADDR+AIIN	G447-N05152	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A10	G458-A10	7	G407-E4079	4079	P1009-S610	f89r	Gefäß-/Pflanzenteilgruppe A	AL	AIR	G447-N00244	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A10	G458-A10	8	G407-E4080	4080	P1009-S610	f89r	Gefäß-/Pflanzenteilgruppe A	OK+E+OL	CH+E+OL	G447-N16369	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A11	G458-A11	1	G407-E4146	4146	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	CH+E+O+CH+P+Y	CH+E+O+CH+CHD+Y	G447-N03010	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A11	G458-A11	2	G407-E4147	4147	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	S	CH	G447-N21897	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A11	G458-A11	3	G407-E4148	4148	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	SH+E+Y+R	E+SH+Y+R	G447-N25672	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A11	G458-A11	4	G407-E4149	4149	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	OK+AIR	AIR+OK	G447-N14867	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A11	G458-A11	5	G407-E4150	4150	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	Y+DA+AM_ADDR	DA+Y+AM_ADDR	G447-N28547	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A11	G458-A11	6	G407-E4151	4151	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	AL+Y	AIR+Y	G447-N00681	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A11	G458-A11	7	G407-E4152	4152	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	A_ADDR+LOCAL_CHAR_I+M_LOCAL	A_ADDR+LOCAL_CHAR_I	G447-N00948	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A11	G458-A11	8	G407-E4153	4153	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	CH+E+O+AM_ADDR	CH+EE+O+AM_ADDR	G447-N02888	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A12	G458-A12	1	G407-E4192	4192	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	AL	AIR	G447-N00244	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A12	G458-A12	2	G407-E4193	4193	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	CH+E+O	CH+EE+O	G447-N02831	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A12	G458-A12	3	G407-E4194	4194	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	AL	AIR	G447-N00244	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A12	G458-A12	4	G407-E4195	4195	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	CARRIER_Q+O+IIN+S	CARRIER_Q+IIN+O+S	G447-N01613	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A12	G458-A12	5	G407-E4196	4196	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	SH+E+Y	E+SH+Y	G447-N25583	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A12	G458-A12	6	G407-E4197	4197	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	CH+P+EEE+D_ADDR+OL	CH+EEE+D_ADDR+OL	G447-N06298	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A12	G458-A12	7	G407-E4198	4198	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	D_ADDR+EE+Y	D_ADDR+E+Y	G447-N08433	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A12	G458-A12	8	G407-E4199	4199	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	O+CH+K+E+Y	O+CH+CHD+E+Y	G447-N13018	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A13	G458-A13	1	G407-E4351	4351	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	CH+E+O	CH+EE+O	G447-N02831	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L08	8	G458-L08-G458-A13	G458-A13	2	G407-E4352	4352	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	L+O+IIN	AIR+O+IIN	G447-N12179	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
