length_id	island_length	island_id	anchor_id	statement_id	state_bank_id	first_event_id	last_event_id	immediate_post_island_event_id	immediate_post_island_decision	untouched_stop_cascade_length	cascade_recovery_event_id	state_recovery_event_id	unmutated_card_distance_to_parity_or_next_island	state_recovery_status
L09	9	G458-L09-G458-A08	G458-A08	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3850	G407-E3858	G407-E3859	READ	0	G407-E3859	G407-E3859	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G458-L09-G458-A09	G458-A09	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3890	G407-E3898	G407-E3899	READ	0	G407-E3899	G407-E3899	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G458-L09-G458-A10	G458-A10	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4073	G407-E4081	G407-E4082	READ	0	G407-E4082	G407-E4084	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G458-L09-G458-A11	G458-A11	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4146	G407-E4154	G407-E4155	READ	0	G407-E4155	G407-E4156	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G458-L09-G458-A12	G458-A12	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4192	G407-E4200	G407-E4201	READ	0	G407-E4201	G407-E4201	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G458-L09-G458-A13	G458-A13	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4351	G407-E4359	G407-E4360	READ	0	G407-E4360	G407-E4360	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G458-L10-G458-A01	G458-A01	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0007	G407-E0016	G407-E0017	READ	0	G407-E0017	G407-E0017	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G458-L10-G458-A02	G458-A02	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0125	G407-E0134	G407-E0135	READ	0	G407-E0135	G407-E0136	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G458-L10-G458-A03	G458-A03	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0314	G407-E0323	G407-E0324	READ	0	G407-E0324	G407-E0326	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G458-L10-G458-A04	G458-A04	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0372	G407-E0381	G407-E0382	READ	0	G407-E0382	G407-E0382	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G458-L10-G458-A05	G458-A05	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0993	G407-E1002	G407-E1003	READ	0	G407-E1003	G407-E1003	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G458-L10-G458-A06	G458-A06	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2681	G407-E2690	G407-E2691	READ	0	G407-E2691	G407-E2691	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G458-L10-G458-A07	G458-A07	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3809	G407-E3818	G407-E3819	READ	0	G407-E3819	G407-E3821	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G458-L10-G458-A08	G458-A08	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3850	G407-E3859	G407-E3860	READ	0	G407-E3860	G407-E3860	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G458-L10-G458-A09	G458-A09	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3890	G407-E3899	G407-E3900	READ	0	G407-E3900	G407-E3900	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G458-L10-G458-A10	G458-A10	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4073	G407-E4082	G407-E4083	READ	0	G407-E4083	G407-E4084	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G458-L10-G458-A11	G458-A11	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4146	G407-E4155	G407-E4156	READ	0	G407-E4156	G407-E4156	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G458-L10-G458-A12	G458-A12	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4192	G407-E4201	G407-E4202	READ	0	G407-E4202	G407-E4202	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G458-L10-G458-A13	G458-A13	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4351	G407-E4360	G407-E4361	READ	0	G407-E4361	G407-E4361	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G458-L11-G458-A01	G458-A01	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0007	G407-E0017	G407-E0018	READ	0	G407-E0018	G407-E0018	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G458-L11-G458-A02	G458-A02	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0125	G407-E0135	G407-E0136	READ	0	G407-E0136	G407-E0136	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G458-L11-G458-A03	G458-A03	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0314	G407-E0324	G407-E0325	READ	0	G407-E0325	G407-E0326	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G458-L11-G458-A04	G458-A04	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0372	G407-E0382	G407-E0383	READ	0	G407-E0383	G407-E0383	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G458-L11-G458-A05	G458-A05	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0993	G407-E1003	G407-E1004	READ	0	G407-E1004	G407-E1004	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G458-L11-G458-A06	G458-A06	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2681	G407-E2691	G407-E2692	READ	0	G407-E2692	G407-E2694	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G458-L11-G458-A07	G458-A07	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3809	G407-E3819	G407-E3820	READ	0	G407-E3820	G407-E3821	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G458-L11-G458-A08	G458-A08	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3850	G407-E3860	G407-E3861	READ	0	G407-E3861	G407-E3862	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G458-L11-G458-A09	G458-A09	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3890	G407-E3900	G407-E3901	READ	0	G407-E3901	G407-E3901	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G458-L11-G458-A10	G458-A10	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4073	G407-E4083	G407-E4084	READ	0	G407-E4084	G407-E4084	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G458-L11-G458-A11	G458-A11	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4146	G407-E4156	G407-E4157	READ	0	G407-E4157	G407-E4157	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G458-L11-G458-A12	G458-A12	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4192	G407-E4202	G407-E4203	READ	0	G407-E4203	G407-E4204	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G458-L11-G458-A13	G458-A13	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4351	G407-E4361	G407-E4362	READ	0	G407-E4362	G407-E4363	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G458-L12-G458-A01	G458-A01	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0007	G407-E0018	G407-E0019	READ	0	G407-E0019	G407-E0019	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G458-L12-G458-A02	G458-A02	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0125	G407-E0136	G407-E0137	READ	0	G407-E0137	G407-E0137	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G458-L12-G458-A03	G458-A03	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0314	G407-E0325	G407-E0326	READ	0	G407-E0326	G407-E0326	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G458-L12-G458-A04	G458-A04	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0372	G407-E0383	G407-E0384	READ	0	G407-E0384	G407-E0385	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G458-L12-G458-A05	G458-A05	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0993	G407-E1004	G407-E1005	READ	0	G407-E1005	G407-E1005	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G458-L12-G458-A06	G458-A06	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2681	G407-E2692	G407-E2693	READ	0	G407-E2693	G407-E2694	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G458-L12-G458-A07	G458-A07	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3809	G407-E3820	G407-E3821	READ	0	G407-E3821	G407-E3821	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G458-L12-G458-A08	G458-A08	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3850	G407-E3861	G407-E3862	READ	0	G407-E3862	G407-E3863	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G458-L12-G458-A09	G458-A09	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3890	G407-E3901	G407-E3902	READ	0	G407-E3902	G407-E3902	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G458-L12-G458-A10	G458-A10	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4073	G407-E4084	G407-E4085	READ	0	G407-E4085	G407-E4085	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G458-L12-G458-A11	G458-A11	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4146	G407-E4157	G407-E4158	READ	0	G407-E4158	G407-E4158	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G458-L12-G458-A12	G458-A12	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4192	G407-E4203	G407-E4204	READ	0	G407-E4204	G407-E4205	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G458-L12-G458-A13	G458-A13	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4351	G407-E4362	G407-E4363	READ	0	G407-E4363	G407-E4364	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G458-L13-G458-A01	G458-A01	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0007	G407-E0019	G407-E0020	READ	0	G407-E0020	G407-E0020	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G458-L13-G458-A02	G458-A02	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0125	G407-E0137	G407-E0138	READ	0	G407-E0138	G407-E0138	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G458-L13-G458-A03	G458-A03	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0314	G407-E0326	G407-E0327	READ	0	G407-E0327	G407-E0328	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G458-L13-G458-A04	G458-A04	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0372	G407-E0384	G407-E0385	READ	0	G407-E0385	G407-E0386	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G458-L13-G458-A05	G458-A05	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0993	G407-E1005	G407-E1006	READ	0	G407-E1006	G407-E1007	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G458-L13-G458-A06	G458-A06	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2681	G407-E2693	G407-E2694	READ	0	G407-E2694	G407-E2694	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G458-L13-G458-A07	G458-A07	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3809	G407-E3821	G407-E3822	READ	0	G407-E3822	G407-E3822	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G458-L13-G458-A08	G458-A08	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3850	G407-E3862	G407-E3863	READ	0	G407-E3863	G407-E3864	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G458-L13-G458-A09	G458-A09	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3890	G407-E3902	G407-E3903	READ	0	G407-E3903	G407-E3903	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G458-L13-G458-A10	G458-A10	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4073	G407-E4085	G407-E4086	READ	0	G407-E4086	G407-E4087	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G458-L13-G458-A11	G458-A11	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4146	G407-E4158	G407-E4159	READ	0	G407-E4159	G407-E4159	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G458-L13-G458-A12	G458-A12	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4192	G407-E4204	G407-E4205	READ	0	G407-E4205	G407-E4205	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G458-L13-G458-A13	G458-A13	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4351	G407-E4363	G407-E4364	READ	0	G407-E4364	G407-E4364	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G458-L14-G458-A01	G458-A01	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0007	G407-E0020	G407-E0021	READ	0	G407-E0021	G407-E0022	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G458-L14-G458-A02	G458-A02	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0125	G407-E0138	G407-E0139	READ	0	G407-E0139	G407-E0139	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G458-L14-G458-A03	G458-A03	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0314	G407-E0327	G407-E0328	READ	0	G407-E0328	G407-E0328	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G458-L14-G458-A04	G458-A04	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0372	G407-E0385	G407-E0386	READ	0	G407-E0386	G407-E0387	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G458-L14-G458-A05	G458-A05	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0993	G407-E1006	G407-E1007	READ	0	G407-E1007	G407-E1007	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G458-L14-G458-A06	G458-A06	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2681	G407-E2694	G407-E2695	READ	0	G407-E2695	G407-E2697	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G458-L14-G458-A07	G458-A07	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3809	G407-E3822	G407-E3823	READ	0	G407-E3823	G407-E3826	4	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G458-L14-G458-A08	G458-A08	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3850	G407-E3863	G407-E3864	READ	0	G407-E3864	G407-E3864	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G458-L14-G458-A09	G458-A09	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3890	G407-E3903	G407-E3904	READ	0	G407-E3904	G407-E3905	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G458-L14-G458-A10	G458-A10	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4073	G407-E4086	G407-E4087	READ	0	G407-E4087	G407-E4087	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G458-L14-G458-A11	G458-A11	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4146	G407-E4159	G407-E4160	READ	0	G407-E4160	G407-E4160	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G458-L14-G458-A12	G458-A12	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4192	G407-E4205	G407-E4206	READ	0	G407-E4206	G407-E4206	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G458-L14-G458-A13	G458-A13	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4351	G407-E4364	G407-E4365	READ	0	G407-E4365	G407-E4365	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G458-L15-G458-A01	G458-A01	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0007	G407-E0021	G407-E0022	READ	0	G407-E0022	G407-E0022	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G458-L15-G458-A02	G458-A02	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0125	G407-E0139	G407-E0140	READ	0	G407-E0140	G407-E0140	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G458-L15-G458-A03	G458-A03	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0314	G407-E0328	G407-E0329	READ	0	G407-E0329	G407-E0329	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G458-L15-G458-A04	G458-A04	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0372	G407-E0386	G407-E0387	READ	0	G407-E0387	G407-E0388	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G458-L15-G458-A05	G458-A05	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0993	G407-E1007	G407-E1008	READ	0	G407-E1008	G407-E1008	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G458-L15-G458-A06	G458-A06	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2681	G407-E2695	G407-E2696	READ	0	G407-E2696	G407-E2697	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G458-L15-G458-A07	G458-A07	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3809	G407-E3823	G407-E3824	READ	0	G407-E3824	G407-E3826	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G458-L15-G458-A08	G458-A08	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3850	G407-E3864	G407-E3865	READ	0	G407-E3865	G407-E3865	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G458-L15-G458-A09	G458-A09	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3890	G407-E3904	G407-E3905	READ	0	G407-E3905	G407-E3907	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G458-L15-G458-A10	G458-A10	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4073	G407-E4087	G407-E4088	READ	0	G407-E4088	G407-E4089	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G458-L15-G458-A11	G458-A11	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4146	G407-E4160	G407-E4161	READ	0	G407-E4161	G407-E4161	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G458-L15-G458-A12	G458-A12	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4192	G407-E4206	G407-E4207	READ	0	G407-E4207	G407-E4207	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G458-L15-G458-A13	G458-A13	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4351	G407-E4365	G407-E4366	READ	0	G407-E4366	G407-E4366	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G458-L16-G458-A01	G458-A01	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0007	G407-E0022	G407-E0023	READ	0	G407-E0023	G407-E0023	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G458-L16-G458-A02	G458-A02	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0125	G407-E0140	G407-E0141	READ	0	G407-E0141	G407-E0141	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G458-L16-G458-A03	G458-A03	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0314	G407-E0329	G407-E0330	READ	0	G407-E0330	G407-E0330	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G458-L16-G458-A04	G458-A04	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0372	G407-E0387	G407-E0388	READ	0	G407-E0388	G407-E0388	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G458-L16-G458-A05	G458-A05	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0993	G407-E1008	G407-E1009	READ	0	G407-E1009	G407-E1009	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G458-L16-G458-A06	G458-A06	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2681	G407-E2696	G407-E2697	READ	0	G407-E2697	G407-E2697	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G458-L16-G458-A07	G458-A07	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3809	G407-E3824	G407-E3825	READ	0	G407-E3825	G407-E3826	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G458-L16-G458-A08	G458-A08	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3850	G407-E3865	G407-E3866	READ	0	G407-E3866	G407-E3866	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G458-L16-G458-A09	G458-A09	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3890	G407-E3905	G407-E3906	READ	0	G407-E3906	G407-E3907	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G458-L16-G458-A10	G458-A10	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4073	G407-E4088	G407-E4089	READ	0	G407-E4089	G407-E4089	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G458-L16-G458-A11	G458-A11	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4146	G407-E4161	G407-E4162	READ	0	G407-E4162	G407-E4162	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G458-L16-G458-A12	G458-A12	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4192	G407-E4207	G407-E4208	READ	0	G407-E4208	G407-E4208	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G458-L16-G458-A13	G458-A13	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4351	G407-E4366	G407-E4367	READ	0	G407-E4367	G407-E4367	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L17	17	G458-L17-G458-A01	G458-A01	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0007	G407-E0023	G407-E0024	READ	0	G407-E0024	G407-E0024	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L17	17	G458-L17-G458-A02	G458-A02	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0125	G407-E0141	G407-E0142	READ	0	G407-E0142	G407-E0142	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L17	17	G458-L17-G458-A03	G458-A03	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0314	G407-E0330	G407-E0331	READ	0	G407-E0331	G407-E0331	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L17	17	G458-L17-G458-A04	G458-A04	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0372	G407-E0388	G407-E0389	READ	0	G407-E0389	G407-E0389	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L17	17	G458-L17-G458-A05	G458-A05	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0993	G407-E1009	G407-E1010	READ	0	G407-E1010	G407-E1010	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L17	17	G458-L17-G458-A06	G458-A06	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2681	G407-E2697	G407-E2698	READ	0	G407-E2698	G407-E2698	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L17	17	G458-L17-G458-A07	G458-A07	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3809	G407-E3825	G407-E3826	READ	0	G407-E3826	G407-E3826	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L17	17	G458-L17-G458-A08	G458-A08	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3850	G407-E3866	G407-E3867	READ	0	G407-E3867	G407-E3869	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L17	17	G458-L17-G458-A09	G458-A09	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3890	G407-E3906	G407-E3907	READ	0	G407-E3907	G407-E3907	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L17	17	G458-L17-G458-A10	G458-A10	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4073	G407-E4089	G407-E4090	READ	0	G407-E4090	G407-E4090	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L17	17	G458-L17-G458-A11	G458-A11	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4146	G407-E4162	G407-E4163	READ	0	G407-E4163	G407-E4163	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L17	17	G458-L17-G458-A12	G458-A12	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4192	G407-E4208	G407-E4209	READ	0	G407-E4209	G407-E4209	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L17	17	G458-L17-G458-A13	G458-A13	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4351	G407-E4367	G407-E4368	READ	0	G407-E4368	G407-E4368	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L18	18	G458-L18-G458-A01	G458-A01	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0007	G407-E0024	G407-E0025	READ	0	G407-E0025	G407-E0025	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L18	18	G458-L18-G458-A02	G458-A02	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0125	G407-E0142	G407-E0143	READ	0	G407-E0143	G407-E0143	1	STATE_PARITY_BEFORE_NEXT_ISLAND
