master_card_id	master_form	registered_surfaces	portable_card_value_de	syntactic_type	portable_scope	owner_argument_policy	fluent_do_not_auto_add	drawer	event_count	records
MC115	qoctholy	qoctholy	Folgeposten	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	H2
MC116	schedair	schedair	Lauf	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B3
MC117	kchy	kchy	Bearbeiten	LEARNED_LOCAL_ACTION	LOCAL_LEARNED_WHOLE_CARD	LOCAL_EXEMPLAR_OWNER	domain-specific purpose	D8_LOCAL_OPERATION	1	H3
MC118	ly	ly	abführen · Posten	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B1
MC119	cheey	cheey|shey	Klarauszug	PRODUCT_OBJECT	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	4	B2|B4|H3
MC120	okaiin	okaiin|qokaiin	bemessen	QUANTITY_ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	9	B1|B2|B3|H4
MC121	otar	otar	danach · Quelle	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B1
MC122	kchey	kchey	Kurzbearbeitung	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	H5
MC123	chey	chey|chy|dy|shy|sy|y	dies	ITEM_ANAPHOR	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM	specific owner noun not supplied by card	ACTIVE_CORE	18	B1|B2|B3|B4|B6|H2|H3|H4
MC124	lkedy	lkedy	abführen · kurz; schließen	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B4
MC125	chochor	chochor	Zugabeansatz	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	H5
MC126	pchedal	pchedal	zuführen · übertragen · Ziel	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B3
MC127	lched	lched	abführen · übertragen	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B2
MC128	cheedy	cheedy|shedy|tedy	kurz absetzen; Schluss	TERMINAL_ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	12	B1|B2|B3|B4
MC129	cfhy	cfhy	Auswringen	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	LOCAL_MEDIUM_PATH_OR_PRODUCT	cloth|water|device unless named	D2_FILTER_WASH_FLOW	1	H3
MC130	lsho	lsho	waschen	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	LOCAL_MEDIUM_PATH_OR_PRODUCT	cloth|water|device unless named	D2_FILTER_WASH_FLOW	1	B1
MC131	choy	choy	Zugabeposten	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	H5
MC132	sheckhy	sheckhy	Passage · kurz · Posten	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	LOCAL_MEDIUM_PATH_OR_PRODUCT	cloth|water|device unless named	D2_FILTER_WASH_FLOW	1	B2
MC133	lcheckhedy	lcheckhedy	abführen · trennen; schließen	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	LOCAL_MEDIUM_PATH_OR_PRODUCT	cloth|water|device unless named	D2_FILTER_WASH_FLOW	1	B2
MC134	qolky	qolky	weiter	LEARNED_ORDER_OR_LINK	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_SEQUENCE	AND OR TIME semantic label	D6_ORDER_CONTINUATION	1	B1
MC135	otedy	otedy	danach · kurz; schließen	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	2	B3
MC136	kchoar	kchoar	Quellauszug	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	H5
MC137	shecthy	shecthy	bereitstellen · kurz · Posten	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B3
MC138	dshedy	dshedy	absetzen · kurz; schließen	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B2
MC139	dchdy	dchdy	übertragen; schließen	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B1
MC140	qokeeedy	qokeeedy	einsetzen · vollständig; schließen	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B2
MC141	tshey	tshey	Klarlauf	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	LOCAL_MEDIUM_PATH_OR_PRODUCT	cloth|water|device unless named	D2_FILTER_WASH_FLOW	1	B2
MC142	dchol	dchol|schol	vom vorigen	SOURCE_ANAPHOR	ACTIVE_CROSS_RECORD	INHERITED_SOURCE_OR_PREVIOUS_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	2	H3|H5
MC143	shckhedy	shckhedy	seihen; Schluss	TERMINAL_ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	3	B1|B4
MC144	chldaiin	chldaiin	absetzen · Sollmaß	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B3
MC145	chedain	chedain	übertragen · Anteil	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B3
MC146	chealror	chealror	Ziel · Bereitung	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	B3
MC147	cheky	cheky	kurz wärmen	ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	3	B1|B4
MC148	ykan	ykan	zweite Portion	LEARNED_QUANTITY_OR_STAGE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_ITEM_AND_LOCAL_UNIT	number|unit	D5_QUANTITY_PART_STAGE	1	H4
MC149	solshedy	solshedy	weiter · absetzen; schließen	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B2
MC150	okeeol	okeeol	einsetzen · länger · weiter	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B4
MC151	qokshedy	qokshedy	einsetzen · absetzen; schließen	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B3
MC152	ches	ches	teilen	LEARNED_LOCAL_ACTION	LOCAL_LEARNED_WHOLE_CARD	LOCAL_EXEMPLAR_OWNER	domain-specific purpose	D8_LOCAL_OPERATION	1	B2
MC153	cheol	cheol|chol|ol|qol|sol|tol	weiter	CONTINUATION_LINK	ACTIVE_CROSS_RECORD	ACTIVE_SEQUENCE	specific owner noun not supplied by card	ACTIVE_CORE	19	B1|B3|B4|B5|B6|H1|H2
MC154	al	al|chal|cheal|dal|sal|tal	dorthin	TARGET_ANAPHOR	ACTIVE_CROSS_RECORD	VISIBLE_OR_REGISTERED_TARGET	specific owner noun not supplied by card	ACTIVE_CORE	10	B1|B2|B3|B4|B5|H5
MC155	lchedy	lchedy	abführen; Schluss	TERMINAL_ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	8	B2|B3|B4
MC156	cphy	cphy	Nachseihen	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	LOCAL_MEDIUM_PATH_OR_PRODUCT	cloth|water|device unless named	D2_FILTER_WASH_FLOW	1	H3
MC157	cholor	cholor|olor	derselbe Ansatz	CARRIED_PREPARATION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	2	B1|H2
MC158	cthoor	cthoor	Vorbereitung	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	H1
MC159	os	os	Aufnahmegefäß	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	H1
MC160	talam	talam	Verwahrort	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	VISIBLE_APPLICATION_OR_STORAGE_OWNER	patient|disease|body part	D7_APPLICATION_FASTEN_STORE	1	H4
MC161	checthy	checthy|cthy|shcthy	bereit	STATE	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	7	B3|H1|H2|H3
MC162	qolchey	qolchey	weiter · Posten	LEARNED_ORDER_OR_LINK	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_SEQUENCE	AND OR TIME semantic label	D6_ORDER_CONTINUATION	1	B4
MC163	qotchol	qotchol	Weitergang	LEARNED_ORDER_OR_LINK	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_SEQUENCE	AND OR TIME semantic label	D6_ORDER_CONTINUATION	1	H1
MC164	qokylddy	qokylddy	einsetzen · Posten · festbinden	LEARNED_APPLICATION_ACTION	LOCAL_LEARNED_WHOLE_CARD	VISIBLE_APPLICATION_OR_STORAGE_OWNER	patient|disease|body part	D7_APPLICATION_FASTEN_STORE	1	B4
MC165	qockhey	qockhey	Kurzpassage	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	LOCAL_MEDIUM_PATH_OR_PRODUCT	cloth|water|device unless named	D2_FILTER_WASH_FLOW	1	B4
MC166	chkeey	chkeey	wärmen · länger · Posten	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B2
MC167	lochedy	lochedy	abführen · übertragen; schließen	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B2
MC168	lcheckhy	lcheckhy	abführen · Passage · Posten	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	LOCAL_MEDIUM_PATH_OR_PRODUCT	cloth|water|device unless named	D2_FILTER_WASH_FLOW	1	B2
MC169	cthaiin	cthaiin	Sollvorbereitung	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	H2
MC170	ykaiin	ykaiin	Sollportion	LEARNED_QUANTITY_OR_STAGE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_ITEM_AND_LOCAL_UNIT	number|unit	D5_QUANTITY_PART_STAGE	1	H4
MC171	otchey	otchey	das nächste	ORDER_ANAPHOR	ACTIVE_CROSS_RECORD	ACTIVE_SEQUENCE	specific owner noun not supplied by card	ACTIVE_CORE	2	B4|H5
MC172	daiiin	daiiin	Arbeitsstufe	LEARNED_QUANTITY_OR_STAGE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_ITEM_AND_LOCAL_UNIT	number|unit	D5_QUANTITY_PART_STAGE	1	B5
MC173	qoteedy	qoteedy	lange Folgestufe; Schluss	TERMINAL_ORDERED_STATE	ACTIVE_BIO_CROSS_RECORD	ACTIVE_BIO_ITEM_OR_STATION	No plant, water, body, patient, vessel, exact target or unit	D3_HEAT_SETTLE_STATE	2	B2|B3
