unified_serial	register	page	locus	namespace_or_record	local_unit_id	surface_display	mechanism	operational_reading_de	local_owner	register_rule_de	nomenclator_layer
U252	PROSE_WORKSHOP	f83r	f83r.8	B3	E252	chedy	PRODUCTIVE_COMPONENTS	umsetzen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U253	PROSE_WORKSHOP	f83r	f83r.8	B3	E253	chary	PRODUCTIVE_COMPONENTS	daraus	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U254	PROSE_WORKSHOP	f83r	f83r.11	B3	E254	sor	PRODUCTIVE_COMPONENTS	Ansatz	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U255	PROSE_WORKSHOP	f83r	f83r.11	B3	E255	shedy	PRODUCTIVE_COMPONENTS	absetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U256	PROSE_WORKSHOP	f83r	f83r.11	B3	E256	qokaiin	PRODUCTIVE_COMPONENTS	auf Sollmaß einstellen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U257	PROSE_WORKSHOP	f83r	f83r.11	B3	E257	chkain	PRODUCTIVE_COMPONENTS	eine Portion	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U258	PROSE_WORKSHOP	f83r	f83r.11	B3	E258	shcthey	PRODUCTIVE_COMPONENTS	kurz bereithalten	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U259	PROSE_WORKSHOP	f83r	f83r.11	B3	E259	qokedy	PRODUCTIVE_COMPONENTS	kurz ansetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U260	PROSE_WORKSHOP	f83r	f83r.11	B3	E260	okair	PRODUCTIVE_COMPONENTS	Wasser einlassen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U261	PROSE_WORKSHOP	f83r	f83r.11	B3	E261	sheedy	PRODUCTIVE_COMPONENTS	länger absetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U262	PROSE_WORKSHOP	f83r	f83r.11	B3	E262	lchedy	PRODUCTIVE_COMPONENTS	abführen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U263	PROSE_WORKSHOP	f83r	f83r.11	B3	E263	lo	PRODUCTIVE_COMPONENTS	abfuehren	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U264	PROSE_WORKSHOP	f83r	f83r.14	B3	E264	qokchedy	PRODUCTIVE_COMPONENTS	umsetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U265	PROSE_WORKSHOP	f83r	f83r.14	B3	E265	qokeedy	PRODUCTIVE_COMPONENTS	länger ansetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U266	PROSE_WORKSHOP	f83r	f83r.14	B3	E266	shedy	PRODUCTIVE_COMPONENTS	absetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U267	PROSE_WORKSHOP	f83r	f83r.14	B3	E267	qokshedy	PRODUCTIVE_COMPONENTS	absetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U268	PROSE_WORKSHOP	f83r	f83r.14	B3	E268	dal	PRODUCTIVE_COMPONENTS	dorthin	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U269	PROSE_WORKSHOP	f83r	f83r.14	B3	E269	lchedy	PRODUCTIVE_COMPONENTS	abführen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U270	PROSE_WORKSHOP	f83r	f83r.14	B3	E270	qokaiin	PRODUCTIVE_COMPONENTS	auf Sollmaß einstellen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U271	PROSE_WORKSHOP	f83r	f83r.14	B3	E271	shcthy	PRODUCTIVE_COMPONENTS	bereit	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U272	PROSE_WORKSHOP	f83r	f83r.14	B3	E272	dal	PRODUCTIVE_COMPONENTS	dorthin	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U273	PROSE_WORKSHOP	f83r	f83r.14	B3	E273	sy	PRODUCTIVE_COMPONENTS	dieser Posten	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U274	PROSE_WORKSHOP	f83r	f83r.15	B3	E274	saiin	PRODUCTIVE_COMPONENTS	Sollmaß	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U275	PROSE_WORKSHOP	f83r	f83r.15	B3	E275	shedal	PRODUCTIVE_COMPONENTS	dort absetzen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U276	PROSE_WORKSHOP	f83r	f83r.15	B3	E276	shecthy	PRODUCTIVE_COMPONENTS	kurz bereit halten	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U277	PROSE_WORKSHOP	f83r	f83r.15	B3	E277	chey	PRODUCTIVE_COMPONENTS	dieser Posten	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U278	PROSE_WORKSHOP	f83r	f83r.15	B3	E278	tal	PRODUCTIVE_COMPONENTS	dorthin	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U279	PROSE_WORKSHOP	f83r	f83r.15	B3	E279	shcthy	PRODUCTIVE_COMPONENTS	bereit	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U280	PROSE_WORKSHOP	f83r	f83r.15	B3	E280	dalchdy	PRODUCTIVE_COMPONENTS	dorthin umsetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U281	PROSE_WORKSHOP	f83r	f83r.15	B3	E281	qotchedy	PRODUCTIVE_COMPONENTS	Folgeumsetzung; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U282	PROSE_WORKSHOP	f83r	f83r.15	B3	E282	lchedy	PRODUCTIVE_COMPONENTS	abführen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U283	PROSE_WORKSHOP	f83r	f83r.16	B3	E283	tchedy	PRODUCTIVE_COMPONENTS	umsetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U284	PROSE_WORKSHOP	f83r	f83r.16	B3	E284	qokchdy	PRODUCTIVE_COMPONENTS	umsetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U285	PROSE_WORKSHOP	f83r	f83r.16	B3	E285	cheedar	PRODUCTIVE_COMPONENTS	von dort umsetzen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U286	PROSE_WORKSHOP	f83r	f83r.16	B3	E286	chldaiin	PRODUCTIVE_COMPONENTS	Absetzmaß	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U287	PROSE_WORKSHOP	f83r	f83r.16	B3	E287	chedy	PRODUCTIVE_COMPONENTS	umsetzen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U288	PROSE_WORKSHOP	f83r	f83r.16	B3	E288	qokain	PRODUCTIVE_COMPONENTS	eine Portion zugeben	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U289	PROSE_WORKSHOP	f83r	f83r.16	B3	E289	checthy	PRODUCTIVE_COMPONENTS	bereit	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U290	PROSE_WORKSHOP	f83r	f83r.16	B3	E290	chealror	PRODUCTIVE_COMPONENTS	Ansatz von dort zur Zielstelle	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U291	PROSE_WORKSHOP	f83r	f83r.20	B3	E291	solkeedy	PRODUCTIVE_COMPONENTS	länger sammeln; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U292	PROSE_WORKSHOP	f83r	f83r.20	B3	E292	qoteedy	PRODUCTIVE_COMPONENTS	lange Folge; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U293	PROSE_WORKSHOP	f83r	f83r.20	B3	E293	qokeey	PRODUCTIVE_COMPONENTS	länger ansetzen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U294	PROSE_WORKSHOP	f83r	f83r.20	B3	E294	qokedy	PRODUCTIVE_COMPONENTS	kurz ansetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U295	PROSE_WORKSHOP	f83r	f83r.20	B3	E295	sol	PRODUCTIVE_COMPONENTS	fortsetzen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U296	PROSE_WORKSHOP	f83r	f83r.20	B3	E296	cheeety	PRODUCTIVE_COMPONENTS	ganzen Teilposten	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U297	PROSE_WORKSHOP	f83r	f83r.20	B3	E297	qokedy	PRODUCTIVE_COMPONENTS	kurz ansetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U298	PROSE_WORKSHOP	f83r	f83r.20	B3	E298	qoky	PRODUCTIVE_COMPONENTS	Posten ansetzen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U299	PROSE_WORKSHOP	f83r	f83r.20	B3	E299	saiin	PRODUCTIVE_COMPONENTS	Sollmaß	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U300	PROSE_WORKSHOP	f83r	f83r.22	B3	E300	schedair	PRODUCTIVE_COMPONENTS	Wasser weiterleiten	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U301	PROSE_WORKSHOP	f83r	f83r.22	B3	E301	otchedy	PRODUCTIVE_COMPONENTS	Folgeumsetzung; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U302	PROSE_WORKSHOP	f83r	f83r.22	B3	E302	qokeedy	PRODUCTIVE_COMPONENTS	länger ansetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U303	PROSE_WORKSHOP	f83r	f83r.22	B3	E303	chedain	PRODUCTIVE_COMPONENTS	Portion umsetzen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U304	PROSE_WORKSHOP	f83r	f83r.22	B3	E304	chedy	PRODUCTIVE_COMPONENTS	umsetzen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U305	PROSE_WORKSHOP	f83r	f83r.22	B3	E305	qotedaiin	PRODUCTIVE_COMPONENTS	kurzes Folgemass	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U306	PROSE_WORKSHOP	f83r	f83r.22	B3	E306	otaiin	PRODUCTIVE_COMPONENTS	Folgemaß	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U307	PROSE_WORKSHOP	f83r	f83r.22	B3	E307	otedy	PRODUCTIVE_COMPONENTS	kurze Folge; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U308	PROSE_WORKSHOP	f83r	f83r.22	B3	E308	ldy	PRODUCTIVE_COMPONENTS	abziehen; Ende	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U309	PROSE_WORKSHOP	f83r	f83r.24	B3	E309	soiiin	PRODUCTIVE_COMPONENTS	Sollstufe	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U310	PROSE_WORKSHOP	f83r	f83r.24	B3	E310	checthy	PRODUCTIVE_COMPONENTS	bereit	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U311	PROSE_WORKSHOP	f83r	f83r.24	B3	E311	chety	PRODUCTIVE_COMPONENTS	Teil abtrennen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U312	PROSE_WORKSHOP	f83r	f83r.24	B3	E312	otaiin	PRODUCTIVE_COMPONENTS	Folgemaß	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U313	PROSE_WORKSHOP	f83r	f83r.24	B3	E313	olsaly	PRODUCTIVE_COMPONENTS	untere Zielstelle	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U314	PROSE_WORKSHOP	f83r	f83r.24	B3	E314	shedy	PRODUCTIVE_COMPONENTS	absetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U315	PROSE_WORKSHOP	f83r	f83r.25	B4	E315	qokeedy	PRODUCTIVE_COMPONENTS	länger ansetzen; Schluss	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U316	PROSE_WORKSHOP	f83r	f83r.25	B4	E316	qolchey	PRODUCTIVE_COMPONENTS	diesen Posten weiterfuehren	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U317	PROSE_WORKSHOP	f83r	f83r.25	B4	E317	qokeey	PRODUCTIVE_COMPONENTS	länger ansetzen	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U318	PROSE_WORKSHOP	f83r	f83r.25	B4	E318	qokedy	PRODUCTIVE_COMPONENTS	kurz ansetzen; Schluss	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U319	PROSE_WORKSHOP	f83r	f83r.25	B4	E319	chedy	PRODUCTIVE_COMPONENTS	umsetzen	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U320	PROSE_WORKSHOP	f83r	f83r.25	B4	E320	otal	PRODUCTIVE_COMPONENTS	danach dorthin	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U321	PROSE_WORKSHOP	f83r	f83r.26	B4	E321	otchey	PRODUCTIVE_COMPONENTS	Folgeposten	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U322	PROSE_WORKSHOP	f83r	f83r.26	B4	E322	qokeey	PRODUCTIVE_COMPONENTS	länger ansetzen	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U323	PROSE_WORKSHOP	f83r	f83r.26	B4	E323	qoky	PRODUCTIVE_COMPONENTS	Posten ansetzen	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U324	PROSE_WORKSHOP	f83r	f83r.26	B4	E324	tol	PRODUCTIVE_COMPONENTS	fortsetzen	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U325	PROSE_WORKSHOP	f83r	f83r.26	B4	E325	shedy	PRODUCTIVE_COMPONENTS	absetzen; Schluss	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U326	PROSE_WORKSHOP	f83r	f83r.26	B4	E326	qokylddy	WHOLE_CARD_CODEBOOK	befestigen	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U327	PROSE_WORKSHOP	f83r	f83r.27	B4	E327	dain	WHOLE_CARD_CODEBOOK	Tuch	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U328	PROSE_WORKSHOP	f83r	f83r.27	B4	E328	chedy	PRODUCTIVE_COMPONENTS	umsetzen	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U329	PROSE_WORKSHOP	f83r	f83r.27	B4	E329	qokeedy	PRODUCTIVE_COMPONENTS	länger ansetzen; Schluss	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U330	PROSE_WORKSHOP	f83r	f83r.27	B4	E330	shckhedy	PRODUCTIVE_COMPONENTS	seihen; Schluss	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U331	PROSE_WORKSHOP	f83r	f83r.27	B4	E331	shckhedy	PRODUCTIVE_COMPONENTS	seihen; Schluss	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U332	PROSE_WORKSHOP	f83r	f83r.28	B4	E332	saiin	PRODUCTIVE_COMPONENTS	Sollmaß	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U333	PROSE_WORKSHOP	f83r	f83r.28	B4	E333	cheeky	PRODUCTIVE_COMPONENTS	länger wärmen	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U334	PROSE_WORKSHOP	f83r	f83r.28	B4	E334	sheey	PRODUCTIVE_COMPONENTS	laenger ruhen	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U335	PROSE_WORKSHOP	f83r	f83r.28	B4	E335	qokedy	PRODUCTIVE_COMPONENTS	kurz ansetzen; Schluss	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U336	PROSE_WORKSHOP	f83r	f83r.28	B4	E336	shedy	PRODUCTIVE_COMPONENTS	absetzen; Schluss	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U337	PROSE_WORKSHOP	f83r	f83r.28	B4	E337	oldy	PRODUCTIVE_COMPONENTS	fortsetzen; Schluss	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U338	PROSE_WORKSHOP	f83r	f83r.35	B4	E338	saiin	PRODUCTIVE_COMPONENTS	Sollmaß	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U339	PROSE_WORKSHOP	f83r	f83r.35	B4	E339	cheky	PRODUCTIVE_COMPONENTS	kurz wärmen	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U340	PROSE_WORKSHOP	f83r	f83r.35	B4	E340	okeeol	PRODUCTIVE_COMPONENTS	länger fortführen	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U341	PROSE_WORKSHOP	f83r	f83r.35	B4	E341	okain	PRODUCTIVE_COMPONENTS	eine Portion zugeben	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U342	PROSE_WORKSHOP	f83r	f83r.35	B4	E342	chdy	PRODUCTIVE_COMPONENTS	umsetzen	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U343	PROSE_WORKSHOP	f83r	f83r.37	B4	E343	sol	PRODUCTIVE_COMPONENTS	fortsetzen	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U344	PROSE_WORKSHOP	f83r	f83r.37	B4	E344	lkedy	WHOLE_CARD_CODEBOOK	nachwaschen	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U345	PROSE_WORKSHOP	f83r	f83r.37	B4	E345	lchedy	PRODUCTIVE_COMPONENTS	abführen; Schluss	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U346	PROSE_WORKSHOP	f83r	f83r.37	B4	E346	qokol	PRODUCTIVE_COMPONENTS	Fortsetzung einsetzen	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U347	PROSE_WORKSHOP	f83r	f83r.37	B4	E347	shedy	PRODUCTIVE_COMPONENTS	absetzen; Schluss	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U348	PROSE_WORKSHOP	f83r	f83r.38	B4	E348	or	PRODUCTIVE_COMPONENTS	Ansatz	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U349	PROSE_WORKSHOP	f83r	f83r.38	B4	E349	chey	PRODUCTIVE_COMPONENTS	dieser Posten	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U350	PROSE_WORKSHOP	f83r	f83r.38	B4	E350	qockhey	PRODUCTIVE_COMPONENTS	kurzen Durchlauf ansetzen	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U351	PROSE_WORKSHOP	f83r	f83r.38	B4	E351	dairydy	PRODUCTIVE_COMPONENTS	Wasserlauf schließen; Schluss	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U352	PROSE_WORKSHOP	f83r	f83r.39	B4	E352	qokain	PRODUCTIVE_COMPONENTS	eine Portion zugeben	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U353	PROSE_WORKSHOP	f83r	f83r.39	B4	E353	shey	WHOLE_CARD_CODEBOOK	Klarlauf	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U354	PROSE_WORKSHOP	f83r	f83r.39	B4	E354	kain	PRODUCTIVE_COMPONENTS	eine Portion	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U355	PROSE_WORKSHOP	f83r	f83r.39	B4	E355	chckhal	PRODUCTIVE_COMPONENTS	zur Zielstelle durchleiten	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U356	PROSE_WORKSHOP	f83r	f83r.41	B4	E356	solkey	PRODUCTIVE_COMPONENTS	kurz sammeln	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U357	PROSE_WORKSHOP	f83r	f83r.41	B4	E357	lchedy	PRODUCTIVE_COMPONENTS	abführen; Schluss	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
