event_id	register	record_unit_id	page	locus	field_id	statement_id	surface	joint_tuple_id	owner_zone	component_parse	small_value_de	lexicon_class
E141	BIOLOGICAL	B1	f81v	f81v.21	F034	B1-S012	lsho	be0974b366c981dc1eef	B1_SHARED_POOL_WORKSTATION	LSH+O	Waschgang	PRODUCTIVE_COMPOSITION
E142	BIOLOGICAL	B1	f81v	f81v.21	F034	B1-S012	qokey	08bd5ca0c2ad137a056d	B1_SHARED_POOL_WORKSTATION	OK+E+Y	kurz ansetzen	PRODUCTIVE_COMPOSITION
E143	BIOLOGICAL	B1	f81v	f81v.21	F034	B1-S012	lshedy	2e7e89e0bd12b999c280	B1_SHARED_POOL_WORKSTATION	LSH+E+DY	Waschgang; Schluss	PRODUCTIVE_COMPOSITION
E144	BIOLOGICAL	B1	f81v	f81v.21	F035	B1-S013	lshedy	2e7e89e0bd12b999c280	B1_SHARED_POOL_WORKSTATION	LSH+E+DY	Waschgang; Schluss	PRODUCTIVE_COMPOSITION
E145	BIOLOGICAL	B1	f81v	f81v.21	F036	B1-S014	chedy	6f7ff8287eddf4da9fdb	B1_SHARED_POOL_WORKSTATION	CHD+Y	dies umsetzen	PRODUCTIVE_COMPOSITION
E146	BIOLOGICAL	B1	f81v	f81v.21	F036	B1-S014	qolky	c205570c49d4d93c23d3	B1_SHARED_POOL_WORKSTATION	SOLK+Y	dies auffangen	PRODUCTIVE_COMPOSITION
E147	BIOLOGICAL	B1	f81v	f81v.21	F036	B1-S014	lchedal	433713294b25b0a12f66	B1_SHARED_POOL_WORKSTATION	L+CHD+AL	zum Auslass führen	PRODUCTIVE_COMPOSITION
E148	BIOLOGICAL	B1	f81v	f81v.21	F036	B1-S014	qol	dcda95c81a5460feb191	B1_SHARED_POOL_WORKSTATION	OL	fortsetzen	PRODUCTIVE_COMPOSITION
E149	BIOLOGICAL	B1	f81v	f81v.21	F036	B1-S014	otar	b6b654722e55729cc947	B1_SHARED_POOL_WORKSTATION	OT+AR	danach von dort	PRODUCTIVE_COMPOSITION
E150	BIOLOGICAL	B1	f81v	f81v.24	F037	B1-S015	ytey	a7af89ab31ce5e247395	B1_SHARED_POOL_WORKSTATION	T+E+Y	dies kurz fuellen	PRODUCTIVE_COMPOSITION
E151	BIOLOGICAL	B1	f81v	f81v.24	F037	B1-S015	okchedy	07913ef9b1fb773cd325	B1_SHARED_POOL_WORKSTATION	OK+CHD+DY	Ansatz umsetzen; Schluss	PRODUCTIVE_COMPOSITION
E152	BIOLOGICAL	B1	f81v	f81v.24	F038	B1-S016	qokal	308e8ea2d5d190c498e8	B1_SHARED_POOL_WORKSTATION	OK+AL	an die Stelle setzen	PRODUCTIVE_COMPOSITION
E153	BIOLOGICAL	B1	f81v	f81v.24	F038	B1-S016	okeey	0275fbf14e07935b0a45	B1_SHARED_POOL_WORKSTATION	OK+EE+Y	länger ansetzen	PRODUCTIVE_COMPOSITION
E154	BIOLOGICAL	B1	f81v	f81v.24	F038	B1-S016	qol	dcda95c81a5460feb191	B1_SHARED_POOL_WORKSTATION	OL	fortsetzen	PRODUCTIVE_COMPOSITION
E155	BIOLOGICAL	B1	f81v	f81v.24	F038	B1-S016	cheedy	bc4f1f5c006c74a4d26d	B1_SHARED_POOL_WORKSTATION	SHED+DY	absetzen; Schluss	PRODUCTIVE_COMPOSITION
E156	BIOLOGICAL	B1	f81v	f81v.24	F039	B1-S017	sal	dd0ecaf5e27d81befffc	B1_SHARED_POOL_WORKSTATION	AL	Stelle	PRODUCTIVE_COMPOSITION
E157	BIOLOGICAL	B1	f81v	f81v.24	F039	B1-S017	teol	a06244ef1f2b37ca44c1	B1_SHARED_POOL_WORKSTATION	E+OL	kurz fortsetzen	PRODUCTIVE_COMPOSITION
E158	BIOLOGICAL	B1	f81v	f81v.24	F039	B1-S017	dchdy	d225b7a7b95da7aee437	B1_SHARED_POOL_WORKSTATION	CHD+DY	umsetzen; Schluss	PRODUCTIVE_COMPOSITION
E159	BIOLOGICAL	B1	f81v	f81v.24	F040	B1-S018	ly	b38d70daefd663d74625	B1_SHARED_POOL_WORKSTATION	L+Y	dies fuehren	PRODUCTIVE_COMPOSITION
E160	BIOLOGICAL	B1	f81v	f81v.27	F041	B1-S018	dsheol	74c76d589d44120f647b	B1_SHARED_POOL_WORKSTATION	SH+E+OL	kurz halten	PRODUCTIVE_COMPOSITION
E161	BIOLOGICAL	B1	f81v	f81v.27	F041	B1-S018	oiiin	2c82523794dcb7d2b343	B1_SHARED_POOL_WORKSTATION	O+IIN	Sollstand	PRODUCTIVE_COMPOSITION
E162	BIOLOGICAL	B1	f81v	f81v.27	F041	B1-S018	olkeedy	3b70942557b3a40e8030	B1_SHARED_POOL_WORKSTATION	SOLK+EE+DY	länger auffangen; Schluss	PRODUCTIVE_COMPOSITION
E163	BIOLOGICAL	B1	f81v	f81v.27	F042	B1-S019	tedy	bc4f1f5c006c74a4d26d	B1_SHARED_POOL_WORKSTATION	SHED+DY	absetzen; Schluss	PRODUCTIVE_COMPOSITION
E164	BIOLOGICAL	B1	f81v	f81v.27	F043	B1-S020	cheky	d904bf7b044dd3922781	B1_SHARED_POOL_WORKSTATION	CHK+E+Y	kurz wärmen	PRODUCTIVE_COMPOSITION
E165	BIOLOGICAL	B1	f81v	f81v.27	F043	B1-S020	shckhedy	d68bc8de3bcee09db23c	B1_SHARED_POOL_WORKSTATION	SH+CKHE+DY	seihen; Schluss	PRODUCTIVE_COMPOSITION
E166	BIOLOGICAL	B1	f81v	f81v.27	F044	B1-S021	chal	dd0ecaf5e27d81befffc	B1_SHARED_POOL_WORKSTATION	AL	Stelle	PRODUCTIVE_COMPOSITION
E167	BIOLOGICAL	B2	f82r	f82r.2	F045	B2-S001	dchedy	259b2b3b0bf859882e2c	B2_ZONE_A_UPPER_STATIONS	CHD+DY	umsetzen; Schluss	PRODUCTIVE_COMPOSITION
E168	BIOLOGICAL	B2	f82r	f82r.2	F046	B2-S002	qolchedy	28ffbc88b97772a75f1e	B2_ZONE_A_UPPER_STATIONS	OL+CHD+DY	weiterführen; Schluss	PRODUCTIVE_COMPOSITION
E169	BIOLOGICAL	B2	f82r	f82r.2	F047	B2-S003	qokain	1645e612504fcef59ced	B2_ZONE_A_UPPER_STATIONS	OK+AIN	eine Portion zugeben	PRODUCTIVE_COMPOSITION
E170	BIOLOGICAL	B2	f82r	f82r.2	F047	B2-S003	dy	b921a237be883a820352	B2_ZONE_A_UPPER_STATIONS	Y	dies	PRODUCTIVE_COMPOSITION
E171	BIOLOGICAL	B2	f82r	f82r.2	F047	B2-S003	qokeedy	7d25241b0e56c836372a	B2_ZONE_A_UPPER_STATIONS	OK+EE+DY	länger ansetzen; Schluss	PRODUCTIVE_COMPOSITION
E172	BIOLOGICAL	B2	f82r	f82r.2	F048	B2-S004	qokal	308e8ea2d5d190c498e8	B2_ZONE_A_UPPER_STATIONS	OK+AL	an die Stelle setzen	PRODUCTIVE_COMPOSITION
E173	BIOLOGICAL	B2	f82r	f82r.2	F048	B2-S004	lcheckhy	f329f2051370174e9a38	B2_ZONE_A_UPPER_STATIONS	L+CKH+Y	dies zum Durchlass führen	PRODUCTIVE_COMPOSITION
E174	BIOLOGICAL	B2	f82r	f82r.2	F048	B2-S004	lched	ba8142680851f24c9ff2	B2_ZONE_A_UPPER_STATIONS	L+CHD	hinausführen	PRODUCTIVE_COMPOSITION
E175	BIOLOGICAL	B2	f82r	f82r.3	F049	B2-S004	qokeey	0275fbf14e07935b0a45	B2_ZONE_A_UPPER_STATIONS	OK+EE+Y	länger ansetzen	PRODUCTIVE_COMPOSITION
E176	BIOLOGICAL	B2	f82r	f82r.3	F049	B2-S004	lcheckhedy	c1db6b0a28d5cbb5d3d2	B2_ZONE_A_UPPER_STATIONS	L+CKHE+DY	hinaus seihen; Schluss	PRODUCTIVE_COMPOSITION
E177	BIOLOGICAL	B2	f82r	f82r.3	F050	B2-S005	qokaly	4a7a6326ac95a8809302	B2_ZONE_A_UPPER_STATIONS	OK+AL+Y	dies an die Stelle setzen	PRODUCTIVE_COMPOSITION
E178	BIOLOGICAL	B2	f82r	f82r.3	F050	B2-S005	solkaiin	2d2e37ccb2dacc53ee5a	B2_ZONE_A_UPPER_STATIONS	SOLK+AIIN	Auffangmass	PRODUCTIVE_COMPOSITION
E179	BIOLOGICAL	B2	f82r	f82r.3	F050	B2-S005	chckhy	2cc8bb3c2af19607888f	B2_ZONE_A_UPPER_STATIONS	CKH+Y	durchführen	PRODUCTIVE_COMPOSITION
E180	BIOLOGICAL	B2	f82r	f82r.3	F050	B2-S005	qokaiin	b5fcea1eaed06b2f2291	B2_ZONE_A_UPPER_STATIONS	OK+AIIN	bemessen	PRODUCTIVE_COMPOSITION
E181	BIOLOGICAL	B2	f82r	f82r.4	F051	B2-S005	qokaiin	b5fcea1eaed06b2f2291	B2_ZONE_A_UPPER_STATIONS	OK+AIIN	bemessen	PRODUCTIVE_COMPOSITION
E182	BIOLOGICAL	B2	f82r	f82r.4	F051	B2-S005	octheol	a8f891de626fc00028e9	B2_ZONE_A_UPPER_STATIONS	O+CTH+E+OL	kurz bereit fortsetzen	PRODUCTIVE_COMPOSITION
E183	BIOLOGICAL	B2	f82r	f82r.4	F051	B2-S005	chkeey	f0db6d30cd34f4cb2a4d	B2_ZONE_A_UPPER_STATIONS	CHK+EE+Y	dies länger wärmen	PRODUCTIVE_COMPOSITION
E184	BIOLOGICAL	B2	f82r	f82r.4	F051	B2-S005	ldy	04a3877f0fc81b7597c9	B2_ZONE_A_UPPER_STATIONS	L+DY	abführen; Schluss	PRODUCTIVE_COMPOSITION
E185	BIOLOGICAL	B2	f82r	f82r.4	F052	B2-S006	oteey	5d5e0b288cf36864ed9d	B2_ZONE_A_UPPER_STATIONS	OT+EE+Y	nächsten Posten länger halten	PRODUCTIVE_COMPOSITION
E186	BIOLOGICAL	B2	f82r	f82r.4	F052	B2-S006	qokal	308e8ea2d5d190c498e8	B2_ZONE_A_UPPER_STATIONS	OK+AL	an die Stelle setzen	PRODUCTIVE_COMPOSITION
E187	BIOLOGICAL	B2	f82r	f82r.4	F052	B2-S006	sheckhy	c1913ec4ff84148da6d3	B2_ZONE_A_UPPER_STATIONS	SH+E+CKH+Y	dies kurz im Durchlass halten	PRODUCTIVE_COMPOSITION
E188	BIOLOGICAL	B2	f82r	f82r.4	F052	B2-S006	qoky	276a7c2d74d1143446f4	B2_ZONE_A_UPPER_STATIONS	OK+Y	verwende dies	PRODUCTIVE_COMPOSITION
E189	BIOLOGICAL	B2	f82r	f82r.7	F053	B2-S007	dshedy	cbb42a4fe68068325d6b	B2_ZONE_B_SIDE_POOL	SH+E+DY	kurz halten; Schluss	PRODUCTIVE_COMPOSITION
E190	BIOLOGICAL	B2	f82r	f82r.7	F054	B2-S008	sotaiin	54d0e228ca346110af05	B2_ZONE_B_SIDE_POOL	OT+AIIN	nächstes Maß	PRODUCTIVE_COMPOSITION
E191	BIOLOGICAL	B2	f82r	f82r.7	F054	B2-S008	qokar	3ae9a121ba0045b913e8	B2_ZONE_B_SIDE_POOL	OK+AR	von dort einsetzen	PRODUCTIVE_COMPOSITION
E192	BIOLOGICAL	B2	f82r	f82r.7	F054	B2-S008	shedy	bc4f1f5c006c74a4d26d	B2_ZONE_B_SIDE_POOL	SHED+DY	absetzen; Schluss	PRODUCTIVE_COMPOSITION
E193	BIOLOGICAL	B2	f82r	f82r.7	F055	B2-S009	solshedy	daa1347f456415fe8737	B2_ZONE_B_SIDE_POOL	OL+SH+E+DY	mit dem Vorigen kurz absetzen; Schluss	PRODUCTIVE_COMPOSITION
E194	BIOLOGICAL	B2	f82r	f82r.7	F056	B2-S010	qokeey	0275fbf14e07935b0a45	B2_ZONE_B_SIDE_POOL	OK+EE+Y	länger ansetzen	PRODUCTIVE_COMPOSITION
E195	BIOLOGICAL	B2	f82r	f82r.7	F056	B2-S010	qoky	276a7c2d74d1143446f4	B2_ZONE_B_SIDE_POOL	OK+Y	verwende dies	PRODUCTIVE_COMPOSITION
E196	BIOLOGICAL	B2	f82r	f82r.7	F056	B2-S010	ls	5eff216ba51fbfb21f22	B2_ZONE_B_SIDE_POOL	LS	abfuehren	PRODUCTIVE_COMPOSITION
E197	BIOLOGICAL	B2	f82r	f82r.7	F056	B2-S010	cheey	b5df9126607030b95175	B2_ZONE_B_SIDE_POOL	WHOLE[cheey|shey]	Klarauszug	MEMORIZED_WHOLE_CARD
E198	BIOLOGICAL	B2	f82r	f82r.19	F057	B2-S011	okain	1645e612504fcef59ced	B2_ZONE_C_CENTRAL_VESSEL	OK+AIN	eine Portion zugeben	PRODUCTIVE_COMPOSITION
E199	BIOLOGICAL	B2	f82r	f82r.19	F057	B2-S011	char	4d4559019a961b834aa1	B2_ZONE_C_CENTRAL_VESSEL	WHOLE[char|dar|sar]	dasselbe	MEMORIZED_WHOLE_CARD
E200	BIOLOGICAL	B2	f82r	f82r.19	F057	B2-S011	okain	1645e612504fcef59ced	B2_ZONE_C_CENTRAL_VESSEL	OK+AIN	eine Portion zugeben	PRODUCTIVE_COMPOSITION
E201	BIOLOGICAL	B2	f82r	f82r.19	F057	B2-S011	qokeedy	7d25241b0e56c836372a	B2_ZONE_C_CENTRAL_VESSEL	OK+EE+DY	länger ansetzen; Schluss	PRODUCTIVE_COMPOSITION
E202	BIOLOGICAL	B2	f82r	f82r.19	F058	B2-S012	lchy	0ab57b7166de99db3a55	B2_ZONE_C_CENTRAL_VESSEL	L+CH+Y	dies abziehen	PRODUCTIVE_COMPOSITION
E203	BIOLOGICAL	B2	f82r	f82r.23	F059	B2-S012	cheey	b5df9126607030b95175	B2_ZONE_D_LOWER_STATIONS	WHOLE[cheey|shey]	Klarauszug	MEMORIZED_WHOLE_CARD
E204	BIOLOGICAL	B2	f82r	f82r.23	F059	B2-S012	qcthey	6b89d6dd70635bc60fe0	B2_ZONE_D_LOWER_STATIONS	CTH+E+Y	dies kurz bereithalten	PRODUCTIVE_COMPOSITION
E205	BIOLOGICAL	B2	f82r	f82r.23	F059	B2-S012	qokeey	0275fbf14e07935b0a45	B2_ZONE_D_LOWER_STATIONS	OK+EE+Y	länger ansetzen	PRODUCTIVE_COMPOSITION
E206	BIOLOGICAL	B2	f82r	f82r.23	F059	B2-S012	lcheey	5fca8fc3dee57e1d8c1f	B2_ZONE_D_LOWER_STATIONS	L+EE+Y	dies länger abziehen	PRODUCTIVE_COMPOSITION
E207	BIOLOGICAL	B2	f82r	f82r.23	F059	B2-S012	daiin	2f1c5e56e8f0ff459065	B2_ZONE_D_LOWER_STATIONS	AIIN	Mass	PRODUCTIVE_COMPOSITION
E208	BIOLOGICAL	B2	f82r	f82r.23	F059	B2-S012	chey	b921a237be883a820352	B2_ZONE_D_LOWER_STATIONS	Y	dies	PRODUCTIVE_COMPOSITION
E209	BIOLOGICAL	B2	f82r	f82r.23	F059	B2-S012	qokeeedy	d25110e0d8488927278f	B2_ZONE_D_LOWER_STATIONS	OK+EEE+DY	vollständig ansetzen; Schluss	PRODUCTIVE_COMPOSITION
E210	BIOLOGICAL	B2	f82r	f82r.23	F060	B2-S013	lchedy	de7321bface5628e35d6	B2_ZONE_D_LOWER_STATIONS	L+CHD+DY	hinausführen; Schluss	PRODUCTIVE_COMPOSITION
E211	BIOLOGICAL	B2	f82r	f82r.23	F061	B2-S014	lar	29e0eb222ef2fb99523a	B2_ZONE_D_LOWER_STATIONS	L+AR	von dort abführen	PRODUCTIVE_COMPOSITION
E212	BIOLOGICAL	B2	f82r	f82r.26	F062	B2-S015	tshey	d4a31dbcf1ed6d9e5aa9	B2_ZONE_E_TERMINAL_CELL_ROW	SH+E+Y	dies kurz halten	PRODUCTIVE_COMPOSITION
E213	BIOLOGICAL	B2	f82r	f82r.26	F062	B2-S015	qokeedy	7d25241b0e56c836372a	B2_ZONE_E_TERMINAL_CELL_ROW	OK+EE+DY	länger ansetzen; Schluss	PRODUCTIVE_COMPOSITION
E214	BIOLOGICAL	B2	f82r	f82r.26	F063	B2-S016	cheal	dd0ecaf5e27d81befffc	B2_ZONE_E_TERMINAL_CELL_ROW	AL	Stelle	PRODUCTIVE_COMPOSITION
E215	BIOLOGICAL	B2	f82r	f82r.26	F063	B2-S016	lchedar	0f15effeca7ab10bb026	B2_ZONE_E_TERMINAL_CELL_ROW	L+CHD+AR	von dort hinausführen	PRODUCTIVE_COMPOSITION
E216	BIOLOGICAL	B2	f82r	f82r.26	F063	B2-S016	ches	db729b598e89e11452e0	B2_ZONE_E_TERMINAL_CELL_ROW	WHOLE[ches]	teilen	MEMORIZED_WHOLE_CARD
E217	BIOLOGICAL	B2	f82r	f82r.26	F063	B2-S016	aiin	2f1c5e56e8f0ff459065	B2_ZONE_E_TERMINAL_CELL_ROW	AIIN	Mass	PRODUCTIVE_COMPOSITION
E218	BIOLOGICAL	B2	f82r	f82r.26	F063	B2-S016	oteey	5d5e0b288cf36864ed9d	B2_ZONE_E_TERMINAL_CELL_ROW	OT+EE+Y	nächsten Posten länger halten	PRODUCTIVE_COMPOSITION
E219	BIOLOGICAL	B2	f82r	f82r.26	F063	B2-S016	qokaiin	b5fcea1eaed06b2f2291	B2_ZONE_E_TERMINAL_CELL_ROW	OK+AIIN	bemessen	PRODUCTIVE_COMPOSITION
E220	BIOLOGICAL	B2	f82r	f82r.26	F063	B2-S016	okey	08bd5ca0c2ad137a056d	B2_ZONE_E_TERMINAL_CELL_ROW	OK+E+Y	kurz ansetzen	PRODUCTIVE_COMPOSITION
E221	BIOLOGICAL	B2	f82r	f82r.27	F064	B2-S016	pchedy	65df3cd9e59060042d47	B2_ZONE_E_TERMINAL_CELL_ROW	P+CHD+DY	hineinführen; Schluss	PRODUCTIVE_COMPOSITION
E222	BIOLOGICAL	B2	f82r	f82r.27	F065	B2-S017	rsheal	98bdc4244c84cbef3321	B2_ZONE_E_TERMINAL_CELL_ROW	R+SH+E+AL	an der Stelle kurz abkuehlen	PRODUCTIVE_COMPOSITION
E223	BIOLOGICAL	B2	f82r	f82r.27	F065	B2-S017	daldy	78b3b3140714da19090d	B2_ZONE_E_TERMINAL_CELL_ROW	AL+DY	an der Stelle schliessen	PRODUCTIVE_COMPOSITION
E224	BIOLOGICAL	B2	f82r	f82r.27	F066	B2-S018	qokeedy	7d25241b0e56c836372a	B2_ZONE_E_TERMINAL_CELL_ROW	OK+EE+DY	länger ansetzen; Schluss	PRODUCTIVE_COMPOSITION
E225	BIOLOGICAL	B2	f82r	f82r.27	F067	B2-S019	rshedy	7f68f60279efe6b28cd7	B2_ZONE_E_TERMINAL_CELL_ROW	R+SHED+DY	abkuehlen und absetzen; Schluss	PRODUCTIVE_COMPOSITION
E226	BIOLOGICAL	B2	f82r	f82r.27	F068	B2-S020	qoteedy	ff178343c18e287ce3b7	B2_ZONE_E_TERMINAL_CELL_ROW	OT+EE+DY	nächsten Schritt länger halten; Schluss	PRODUCTIVE_COMPOSITION
E227	BIOLOGICAL	B2	f82r	f82r.27	F069	B2-S021	qokeedy	7d25241b0e56c836372a	B2_ZONE_E_TERMINAL_CELL_ROW	OK+EE+DY	länger ansetzen; Schluss	PRODUCTIVE_COMPOSITION
E228	BIOLOGICAL	B2	f82r	f82r.27	F070	B2-S022	lochedy	f2af6326898fb5b490a4	B2_ZONE_E_TERMINAL_CELL_ROW	L+O+CHD+DY	weiter hinausfuehren; Schluss	PRODUCTIVE_COMPOSITION
E229	BIOLOGICAL	B3	f83r	f83r.3	F071	B3-S001	olkeedy	3b70942557b3a40e8030	B3_ZONE_A_UPPER_PAIRED_STATION	SOLK+EE+DY	länger auffangen; Schluss	PRODUCTIVE_COMPOSITION
E230	BIOLOGICAL	B3	f83r	f83r.3	F072	B3-S002	qotal	90bcf0a9ec0ef56399e6	B3_ZONE_A_UPPER_PAIRED_STATION	OT+AL	Folgestelle	PRODUCTIVE_COMPOSITION
E231	BIOLOGICAL	B3	f83r	f83r.3	F072	B3-S002	chkeedy	a84fbe3ad380df345b97	B3_ZONE_A_UPPER_PAIRED_STATION	CHK+EE+DY	länger wärmen; Schluss	PRODUCTIVE_COMPOSITION
E232	BIOLOGICAL	B3	f83r	f83r.3	F073	B3-S003	chey	b921a237be883a820352	B3_ZONE_A_UPPER_PAIRED_STATION	Y	dies	PRODUCTIVE_COMPOSITION
E233	BIOLOGICAL	B3	f83r	f83r.3	F073	B3-S003	daiin	2f1c5e56e8f0ff459065	B3_ZONE_A_UPPER_PAIRED_STATION	AIIN	Mass	PRODUCTIVE_COMPOSITION
E234	BIOLOGICAL	B3	f83r	f83r.3	F073	B3-S003	chey	b921a237be883a820352	B3_ZONE_A_UPPER_PAIRED_STATION	Y	dies	PRODUCTIVE_COMPOSITION
E235	BIOLOGICAL	B3	f83r	f83r.3	F073	B3-S003	lchedy	de7321bface5628e35d6	B3_ZONE_A_UPPER_PAIRED_STATION	L+CHD+DY	hinausführen; Schluss	PRODUCTIVE_COMPOSITION
E236	BIOLOGICAL	B3	f83r	f83r.3	F074	B3-S004	qokaiin	b5fcea1eaed06b2f2291	B3_ZONE_A_UPPER_PAIRED_STATION	OK+AIIN	bemessen	PRODUCTIVE_COMPOSITION
E237	BIOLOGICAL	B3	f83r	f83r.3	F074	B3-S004	qotal	90bcf0a9ec0ef56399e6	B3_ZONE_A_UPPER_PAIRED_STATION	OT+AL	Folgestelle	PRODUCTIVE_COMPOSITION
E238	BIOLOGICAL	B3	f83r	f83r.3	F074	B3-S004	dar	4d4559019a961b834aa1	B3_ZONE_A_UPPER_PAIRED_STATION	WHOLE[char|dar|sar]	dasselbe	MEMORIZED_WHOLE_CARD
E239	BIOLOGICAL	B3	f83r	f83r.6	F075	B3-S005	schedy	259b2b3b0bf859882e2c	B3_ZONE_A_UPPER_PAIRED_STATION	CHD+DY	umsetzen; Schluss	PRODUCTIVE_COMPOSITION
E240	BIOLOGICAL	B3	f83r	f83r.6	F076	B3-S006	chedchy	5e8441397e7c0faf042b	B3_ZONE_A_UPPER_PAIRED_STATION	CHD+Y	dies umsetzen	PRODUCTIVE_COMPOSITION
E241	BIOLOGICAL	B3	f83r	f83r.6	F076	B3-S006	qokal	308e8ea2d5d190c498e8	B3_ZONE_A_UPPER_PAIRED_STATION	OK+AL	an die Stelle setzen	PRODUCTIVE_COMPOSITION
E242	BIOLOGICAL	B3	f83r	f83r.6	F076	B3-S006	olchedy	28ffbc88b97772a75f1e	B3_ZONE_A_UPPER_PAIRED_STATION	OL+CHD+DY	weiterführen; Schluss	PRODUCTIVE_COMPOSITION
E243	BIOLOGICAL	B3	f83r	f83r.6	F077	B3-S007	qokaiin	b5fcea1eaed06b2f2291	B3_ZONE_A_UPPER_PAIRED_STATION	OK+AIIN	bemessen	PRODUCTIVE_COMPOSITION
E244	BIOLOGICAL	B3	f83r	f83r.6	F077	B3-S007	chedy	6f7ff8287eddf4da9fdb	B3_ZONE_A_UPPER_PAIRED_STATION	CHD+Y	dies umsetzen	PRODUCTIVE_COMPOSITION
E245	BIOLOGICAL	B3	f83r	f83r.6	F077	B3-S007	qokeedy	7d25241b0e56c836372a	B3_ZONE_A_UPPER_PAIRED_STATION	OK+EE+DY	länger ansetzen; Schluss	PRODUCTIVE_COMPOSITION
E246	BIOLOGICAL	B3	f83r	f83r.6	F078	B3-S008	lchedy	de7321bface5628e35d6	B3_ZONE_A_UPPER_PAIRED_STATION	L+CHD+DY	hinausführen; Schluss	PRODUCTIVE_COMPOSITION
E247	BIOLOGICAL	B3	f83r	f83r.6	F079	B3-S009	qoky	276a7c2d74d1143446f4	B3_ZONE_A_UPPER_PAIRED_STATION	OK+Y	verwende dies	PRODUCTIVE_COMPOSITION
E248	BIOLOGICAL	B3	f83r	f83r.8	F080	B3-S010	pchedal	ba540da978ea132f6da5	B3_ZONE_A_UPPER_PAIRED_STATION	P+CHD+AL	an der Stelle hineinführen	PRODUCTIVE_COMPOSITION
E249	BIOLOGICAL	B3	f83r	f83r.8	F080	B3-S010	otedy	c45ebac60774620561e2	B3_ZONE_A_UPPER_PAIRED_STATION	OT+E+DY	kurzer Folgeschritt; Schluss	PRODUCTIVE_COMPOSITION
E250	BIOLOGICAL	B3	f83r	f83r.8	F081	B3-S011	shecthedchy	348e81ba084c5acdb32b	B3_ZONE_A_UPPER_PAIRED_STATION	SH+E+CTH+CHD+Y	dies kurz bereit umsetzen	PRODUCTIVE_COMPOSITION
E251	BIOLOGICAL	B3	f83r	f83r.8	F081	B3-S011	qoky	276a7c2d74d1143446f4	B3_ZONE_A_UPPER_PAIRED_STATION	OK+Y	verwende dies	PRODUCTIVE_COMPOSITION
E252	BIOLOGICAL	B3	f83r	f83r.8	F081	B3-S011	chedy	6f7ff8287eddf4da9fdb	B3_ZONE_A_UPPER_PAIRED_STATION	CHD+Y	dies umsetzen	PRODUCTIVE_COMPOSITION
E253	BIOLOGICAL	B3	f83r	f83r.8	F081	B3-S011	chary	0bdc8b6db811b4e67a63	B3_ZONE_A_UPPER_PAIRED_STATION	AR+Y	dies aus der Quelle nehmen	PRODUCTIVE_COMPOSITION
E254	BIOLOGICAL	B3	f83r	f83r.11	F082	B3-S012	sor	7a4bb8136330ee4e6e56	B3_ZONE_A_UPPER_PAIRED_STATION	OR	Ansatz	PRODUCTIVE_COMPOSITION
E255	BIOLOGICAL	B3	f83r	f83r.11	F082	B3-S012	shedy	bc4f1f5c006c74a4d26d	B3_ZONE_A_UPPER_PAIRED_STATION	SHED+DY	absetzen; Schluss	PRODUCTIVE_COMPOSITION
E256	BIOLOGICAL	B3	f83r	f83r.11	F083	B3-S013	qokaiin	b5fcea1eaed06b2f2291	B3_ZONE_A_UPPER_PAIRED_STATION	OK+AIIN	bemessen	PRODUCTIVE_COMPOSITION
E257	BIOLOGICAL	B3	f83r	f83r.11	F083	B3-S013	chkain	9da1b6ac2c929daea697	B3_ZONE_A_UPPER_PAIRED_STATION	K+AIN	eine Portion	PRODUCTIVE_COMPOSITION
E258	BIOLOGICAL	B3	f83r	f83r.11	F083	B3-S013	shcthey	6b89d6dd70635bc60fe0	B3_ZONE_A_UPPER_PAIRED_STATION	CTH+E+Y	dies kurz bereithalten	PRODUCTIVE_COMPOSITION
E259	BIOLOGICAL	B3	f83r	f83r.11	F083	B3-S013	qokedy	7db18b2f0fb7ed0fcfd3	B3_ZONE_A_UPPER_PAIRED_STATION	OK+E+DY	kurz ansetzen; Schluss	PRODUCTIVE_COMPOSITION
E260	BIOLOGICAL	B3	f83r	f83r.11	F084	B3-S014	okair	7d2404c835b10a2c06af	B3_ZONE_A_UPPER_PAIRED_STATION	OK+AIR	Wasser in Gang setzen	PRODUCTIVE_COMPOSITION
E261	BIOLOGICAL	B3	f83r	f83r.11	F084	B3-S014	sheedy	03626ca94cb17800d767	B3_ZONE_A_UPPER_PAIRED_STATION	SH+EE+DY	länger absetzen; Schluss	PRODUCTIVE_COMPOSITION
E262	BIOLOGICAL	B3	f83r	f83r.11	F085	B3-S015	lchedy	de7321bface5628e35d6	B3_ZONE_A_UPPER_PAIRED_STATION	L+CHD+DY	hinausführen; Schluss	PRODUCTIVE_COMPOSITION
E263	BIOLOGICAL	B3	f83r	f83r.11	F086	B3-S016	lo	2b7fa918d1b2f5c656e3	B3_ZONE_A_UPPER_PAIRED_STATION	L+O	hinausfuehren	PRODUCTIVE_COMPOSITION
E264	BIOLOGICAL	B3	f83r	f83r.14	F087	B3-S016	qokchedy	07913ef9b1fb773cd325	B3_ZONE_B_MIDDLE_STATION	OK+CHD+DY	Ansatz umsetzen; Schluss	PRODUCTIVE_COMPOSITION
E265	BIOLOGICAL	B3	f83r	f83r.14	F088	B3-S017	qokeedy	7d25241b0e56c836372a	B3_ZONE_B_MIDDLE_STATION	OK+EE+DY	länger ansetzen; Schluss	PRODUCTIVE_COMPOSITION
