rank	strict_complete	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	working_translation_de
21	0	f108r	f108r.49	S	B	3	10	10	0	0	4	0	1.000000	6	6	1	0	oteedy lchedy qokeedy qokeedy qokeo lchedy qokey qokeey lkedy lkedy	kalter Ansatz am Ende des Grades, abgeschlossen | getrocknetes Drogenholz | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | bereite einen heißen Auszug | getrocknetes Drogenholz | heiß in der Mitte des Grades | heiß am Ende des Grades | erhitzte Holzdroge, Mittelstufe, fertig | erhitzte Holzdroge, Mittelstufe, fertig	GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT664:EXACT_WHOLE:qokeo | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:lkedy | GDT663:EXACT_WHOLE:lkedy	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	Ansatz auf Kühlendstufe abgeschlossen; getrocknetes Drogenholz; bis zur Heizendstufe gebracht; bis zur Heizendstufe gebracht; bereite einen heißen Auszug; getrocknetes Drogenholz; bis zur mittleren Heizstufe; bis zur Heizendstufe; erhitzte Holzdroge, Mittelstufe, fertig; erhitzte Holzdroge, Mittelstufe, fertig
22	0	f108r	f108r.7	S	B	3	11	11	0	0	1	0	1.000000	10	10	1	0	okchey okedy qokchedy chedy qokedy okar chdy okar char chkaiin chsy	heiß-trockener Ansatz in der Mitte des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I im Ansatz | trocken am Anfang des Grades, abgeschlossen | heiße Drogenfraktion I im Ansatz | Trockenfraktion I | heiß-trocken, Grad III | getrocknetes Saatgut	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT663:EXACT_WHOLE:char | GDT638:ROUND_08 | GDT664:EXACT_WHOLE:chsy	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	heiß-trockener Ansatz in der Mitte des Grades; Ansatz bis zur mittleren Heizstufe, abgeschlossen; heiß und bis zur mittleren Trockenstufe gebracht; bis zur mittleren Trockenstufe gebracht; bis zur mittleren Heizstufe gebracht; heiße Drogenfraktion I im Ansatz; angetrocknet; heiße Drogenfraktion I im Ansatz; Trockenfraktion I; heiß-trocken, Grad III; getrocknetes Saatgut
23	0	f108v	f108v.14	S	B	3	10	10	0	0	5	0	1.000000	5	5	1	0	qokeey lo r aiin chey keear a ral olaiin chedy	heiß am Ende des Grades | Holzabsud | Wurzel | Menge III | trocken in der Mitte des Grades | erste Drogenfraktion vollständig erhitzt | je, zu gleichen Teilen | Wurzelrohstoff I | Drogenstoff, Menge III | trocken in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:lo | GDT661:R_BEFORE_VALUE | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT664:EXACT_WHOLE:keear | GDT662:EXACT_WHOLE:a | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT663:EXACT_WHOLE:olaiin | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	bis zur Heizendstufe; Holzabsud; Wurzel; drei Teile; bis zur mittleren Trockenstufe; erste Drogenfraktion vollständig erhitzt; je zu gleichen Teilen; Wurzelrohstoff I; drei Teile Holzdrogenansatz; bis zur mittleren Trockenstufe gebracht
24	0	f108v	f108v.37	S	B	3	11	11	0	0	1	0	1.000000	10	10	1	0	sain sheor sheey sheckhey qokey okey shey lkain shedy qokain dalam	Saatgut, Typ/Charge II | feuchter Drogenteil | feucht am Ende des Grades | feuchtes Arzneikompositum in der Gradmitte | heiß in der Mitte des Grades | heißer Ansatz in der Mitte des Grades | feucht in der Mitte des Grades | Holzdroge, heiß auf Stufe II | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | ein Maß Rohdroge I	GDT661:EXACT_WHOLE:sain | GDT648:STRICT_WHOLE_COMPLETION | GDT647:FAMILY_MIGRATION | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:lkain | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT664:EXACT_WHOLE:dalam	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Saatgut, Typ/Charge II; feuchter Drogenteil; vollständig eingeweicht; feuchtes Arzneikompositum in der Gradmitte; bis zur mittleren Heizstufe; Ansatz bis zur mittleren Heizstufe; bis zur mittleren Einweichstufe; Holzdroge, heiß auf Stufe II; bis zur mittleren Einweichstufe gebracht; heiß, Grad II; ein Maß Rohdroge I
25	0	f108v	f108v.38	S	B	3	10	10	0	0	2	0	1.000000	8	8	1	0	dsheol qokeedy qokeedy chey qokeedy qokedy sheckhy lkedy qoteedy otam	eine Dosis eingeweichte Droge | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | feuchtes Arzneikompositum am Gradanfang | erhitzte Holzdroge, Mittelstufe, fertig | kalt am Ende des Grades, abgeschlossen | ein Maß kalten Ansatzes	GDT664:EXACT_WHOLE:dsheol | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT663:EXACT_WHOLE:lkedy | GDT647:FAMILY_MIGRATION | GDT658:EXACT_CONTEXTUAL_WHOLE	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	NONE	NONE	eine Dosis eingeweichte Droge; bis zur Heizendstufe gebracht; bis zur Heizendstufe gebracht; bis zur mittleren Trockenstufe; bis zur Heizendstufe gebracht; bis zur mittleren Heizstufe gebracht; feuchtes Arzneikompositum am Gradanfang; erhitzte Holzdroge, Mittelstufe, fertig; bis zur Kühlendstufe gebracht; ein Maß kalten Ansatzes
26	1	f111v	f111v.19	S	B	3	11	11	1	0	0	0	1.000000	11	11	1	1	qokaiin cheal tain qokain shey qokain char shcthey qoky chy qokaiin	heiß, Grad III | Rohstoffklasse I, trocken in der Gradmitte | kalt, Grad II | heiß, Grad II | feucht in der Mitte des Grades | heiß, Grad II | Trockenfraktion I | angefeuchtete Krautdroge, Form I | heiß am Anfang des Grades | trocken am Anfang des Grades | heiß, Grad III	V13:TARGET_SURFACE_DEFAULT | GDT656:NEW_EXACT_WHOLE | V13:QUALITY_DEGREE_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT663:EXACT_WHOLE:char | GDT664:EXACT_WHOLE:shcthey | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	heiß, Grad III; Rohstoff I, trocken in der Gradmitte; kalt, Grad II; heiß, Grad II; bis zur mittleren Einweichstufe; heiß, Grad II; Trockenfraktion I; angefeuchtete Krautdroge, Form I; leicht erhitzt; angetrocknet; heiß, Grad III
27	0	f111v	f111v.28	S	B	3	4	4	1	0	2	0	1.000000	2	2	1	0	qorchain okain chear lkain	nimm zwei Teile Trockendroge | heiß im Zubereitungsrahmen, Grad II | trockene Fraktion I | Holzdroge, heiß auf Stufe II	GDT664:EXACT_WHOLE:qorchain | V13:QUALITY_DEGREE_SERIES | GDT639:ROUND_05 | GDT663:EXACT_WHOLE:lkain	READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	nimm zwei Teile Trockendroge; heiß im Zubereitungsrahmen, Grad II; trockene Fraktion I; Holzdroge, heiß auf Stufe II
28	0	f111v	f111v.41	S	B	3	11	11	1	0	2	0	1.000000	9	9	1	0	oteey l chedy teeedy lkeey oteedy okedy chedy qokeey checthy qotal	kalter Ansatz am Ende des Grades | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | vollständig abgekühlt und abgeschlossen | Drogenholz, heiß am Gradende | kalter Ansatz am Ende des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | Rohstoffklasse I, kalt am Gradanfang	GDT647:FAMILY_MIGRATION | GDT663:L_READER_MERGE_RIGHT:lchedy | GDT647:FAMILY_MIGRATION | GDT664:EXACT_WHOLE:teeedy | GDT661:EXACT_WHOLE:lkeey | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:DRY_BOUND_CTH_MATERIAL | GDT656:NEW_EXACT_WHOLE	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	NONE	NONE	Ansatz auf Kühlendstufe; getrocknetes Drogenholz; vollständig abgekühlt und abgeschlossen; Drogenholz, heiß am Gradende; Ansatz auf Kühlendstufe abgeschlossen; Ansatz bis zur mittleren Heizstufe, abgeschlossen; bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe; trockenes Krautdroge; trockenes Blatt-/Krautgut; Rohstoff I, kalt am Gradanfang
29	1	f111v	f111v.44	S	B	3	5	5	1	0	0	0	1.000000	5	5	1	1	dain teeodain cheeal olaiin or	Grad-/Maßwert II | zwei Maße vollständig gekühlter Ansatz | Rohstoffklasse I, trocken am Gradende | Drogenstoff, Menge III | Drogenportion	V13:CONTEXTUAL_VALUE_SERIES | GDT664:EXACT_WHOLE:teeodain | GDT656:NEW_EXACT_WHOLE | GDT663:EXACT_WHOLE:olaiin | GDT654:REVISE_AMBIGUOUS_TO_EXACT	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	zwei Maße; zwei Maße vollständig gekühlter Ansatz; Rohstoff I, trocken am Gradende; drei Teile Holzdrogenansatz; Drogenportion
30	0	f112r	f112r.3	S	B	3	8	8	1	0	1	0	1.000000	7	7	1	0	or chedar cheey oteedy oteedy otaiin oty odys	Drogenportion | abgemessene Trockenfraktion I, Mittelstufe | trocken am Ende des Grades | kalter Ansatz am Ende des Grades, abgeschlossen | kalter Ansatz am Ende des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | kalter Ansatz am Anfang des Grades | fertige Arzneimischung im Ansatz	GDT654:REVISE_AMBIGUOUS_TO_EXACT | GDT663:EXACT_WHOLE:chedar | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | GDT664:EXACT_WHOLE:odys	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Drogenportion; abgemessene Trockenfraktion I, Mittelstufe; vollständig getrocknet; Ansatz auf Kühlendstufe abgeschlossen; Ansatz auf Kühlendstufe abgeschlossen; kalt im Zubereitungsrahmen, Grad III; kalter Ansatz am Anfang des Grades; fertige Arzneimischung im Ansatz
31	0	f112r	f112r.35	S	B	3	11	11	0	0	1	0	1.000000	10	10	1	0	sain olaiin qopchdy qoky okeal chedy okeey otedy ar ar okeedy	Saatgut, Typ/Charge II | Drogenstoff, Menge III | nimm fertig getrocknetes Pulver | heiß am Anfang des Grades | Rohstoffklasse I im Ansatz, heiß in der Gradmitte | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | Drogenfraktion I | Drogenfraktion I | heißer Ansatz am Ende des Grades, abgeschlossen	GDT661:EXACT_WHOLE:sain | GDT663:EXACT_WHOLE:olaiin | GDT664:EXACT_WHOLE:qopchdy | GDT647:FAMILY_MIGRATION | GDT656:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Saatgut, Typ/Charge II; drei Teile Holzdrogenansatz; nimm fertig getrocknetes Pulver; leicht erhitzt; Rohstoff I im Ansatz, heiß in der Gradmitte; bis zur mittleren Trockenstufe gebracht; Ansatz auf Heizendstufe; Ansatz auf mittlerer Kühlstufe abgeschlossen; Drogenfraktion I; Drogenfraktion I; Ansatz auf Heizendstufe abgeschlossen
32	1	f112v	f112v.18	S	B	3	10	10	0	0	0	0	1.000000	10	10	1	1	saiin or aiin chey qokeedy qokeeey qokeeody qotam olaiin am	Samen/Saatgut, Typ/Charge III | Drogenportion | Menge III | trocken in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | stark erhitzt, Endstufe III | vollständig ausgekochter Ansatz | nimm ein Maß kalten Ansatzes | Drogenstoff, Menge III | Maßeinheit I	V13:SCOPED_CONCRETE_HEAD_FORM | GDT654:REVISE_AMBIGUOUS_TO_EXACT | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:qokeeey | GDT663:EXACT_WHOLE:qokeeody | GDT664:EXACT_WHOLE:qotam | GDT663:EXACT_WHOLE:olaiin | GDT661:EXACT_WHOLE:am	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Samen/Saatgut, Typ/Charge III; Drogenportion; drei Teile; bis zur mittleren Trockenstufe; bis zur Heizendstufe gebracht; erhitze bis Endstufe III; vollständig ausgekochter Ansatz; nimm ein Maß kalten Ansatzes; drei Teile Holzdrogenansatz; Maßeinheit I
33	0	f112v	f112v.2	S	B	3	9	9	1	0	2	0	1.000000	7	7	1	0	oar oral okeeshy qokeey okain qokal okeol oty oraiin	Drogenfraktion I im Ansatz | Rohstoffportion, Klasse I | heißer, vollständig angefeuchteter Ansatz | heiß am Ende des Grades | heiß im Zubereitungsrahmen, Grad II | Rohstoffklasse I, heiß am Gradanfang | Grundansatz bis zur mittleren Heizstufe erwärmt | kalter Ansatz am Anfang des Grades | Portion III	GDT654:NEW_EXACT_WHOLE | GDT655:REVISE_AL_OR_COMPOSITION | GDT663:EXACT_WHOLE:okeeshy | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | GDT656:REVISE_AL_QUALITY_MODEL | GDT664:EXACT_WHOLE:okeol | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	NONE	NONE	Drogenfraktion I im Ansatz; Rohstoffportion, Klasse I; heißer, vollständig angefeuchteter Ansatz; bis zur Heizendstufe; heiß im Zubereitungsrahmen, Grad II; Rohstoff I, heiß am Gradanfang; Grundansatz bis zur mittleren Heizstufe erwärmt; kalter Ansatz am Anfang des Grades; Portion III
34	0	f112v	f112v.38	S	B	3	12	12	4	0	2	0	1.000000	10	10	1	0	sa ar oiin okchey al chedy chol otaiin chedar lkain cheo dain	gib Saatgut zu | Drogenfraktion I | Zubereitungsform III | heiß-trockener Ansatz in der Mitte des Grades | Rohstoffklasse I | trocken in der Mitte des Grades, abgeschlossen | trocken; nominal trockenes Gut/Material | kalt im Zubereitungsrahmen, Grad III | abgemessene Trockenfraktion I, Mittelstufe | Holzdroge, heiß auf Stufe II | trocken angesetzte Zubereitung | Grad-/Maßwert II	GDT664:SA_SEED_ADDITION:NONE | GDT654:NEW_EXACT_WHOLE | GDT643:ROUND_02 | GDT647:FAMILY_MIGRATION | GDT655:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | V13:DRY_OL_FORM | V13:QUALITY_DEGREE_SERIES | GDT663:EXACT_WHOLE:chedar | GDT663:EXACT_WHOLE:lkain | V13:TARGET_SURFACE_DEFAULT | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	gib einen Teil Saatgut hinzu; Drogenfraktion I; Zubereitungsform III; heiß-trockener Ansatz in der Mitte des Grades; Rohstoff I; bis zur mittleren Trockenstufe gebracht; Trockengut; kalt im Zubereitungsrahmen, Grad III; abgemessene Trockenfraktion I, Mittelstufe; Holzdroge, heiß auf Stufe II; trocken angesetzte Zubereitung; zwei Maße
35	0	f112v	f112v.4	S	B	3	9	9	0	0	3	0	1.000000	6	6	1	0	shody qo oeeeody oteey qokeedy okeey qokeedy qoky am	vollständig eingeweichter Ansatz | nehmen | lange geruhter, fertig abgezogener Ansatz | kalter Ansatz am Ende des Grades | heiß am Ende des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | heiß am Ende des Grades, abgeschlossen | heiß am Anfang des Grades | Maßeinheit I	GDT663:EXACT_WHOLE:shody | GDT662:EXACT_WHOLE:qo | GDT664:EXACT_WHOLE:oeeeody | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT661:EXACT_WHOLE:am	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	NONE	NONE	vollständig eingeweichter Ansatz; nimm Folgendes: lange geruhter, fertig abgezogener Ansatz; Ansatz auf Kühlendstufe; bis zur Heizendstufe gebracht; Ansatz auf Heizendstufe; bis zur Heizendstufe gebracht; leicht erhitzt; Maßeinheit I
36	0	f113r	f113r.44	S	B	3	4	4	0	0	2	0	1.000000	2	2	1	0	cheeky lkedy chedy lkaiin	trocken am Gradende, dann heiß am Gradanfang | erhitzte Holzdroge, Mittelstufe, fertig | trocken in der Mitte des Grades, abgeschlossen | Holzdroge, heiß auf Stufe III	GDT661:EXACT_WHOLE:cheeky | GDT663:EXACT_WHOLE:lkedy | GDT647:FAMILY_MIGRATION | GDT664:EXACT_WHOLE:lkaiin	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	NONE	NONE	trocken am Gradende, dann heiß am Gradanfang; erhitzte Holzdroge, Mittelstufe, fertig; bis zur mittleren Trockenstufe gebracht; Holzdroge, heiß auf Stufe III
37	0	f113v	f113v.32	S	B	3	9	9	1	0	2	0	1.000000	7	7	1	0	sheo l keey qokain char ar olar aiiin okar	Feuchtzubereitung | feuchtes Material | heiß am Ende des Grades | heiß, Grad II | Trockenfraktion I | Drogenfraktion I | erste Holzrohstofffraktion im Ansatz | Menge-/Klassenwert IV | heiße Drogenfraktion I im Ansatz	GDT650:STRONG_COMPOSITIONAL_SHELL | GDT663:L_READER_MERGE_LEFT:sheol | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT663:EXACT_WHOLE:char | GDT654:NEW_EXACT_WHOLE | GDT664:EXACT_WHOLE:olar | V13:VALUE_MINIM_SERIES | GDT654:NEW_EXACT_WHOLE	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	NONE	NONE	feuchtes Material; bis zur Heizendstufe; heiß, Grad II; Trockenfraktion I; Drogenfraktion I; erste Holzrohstofffraktion im Ansatz; vier Teile; heiße Drogenfraktion I im Ansatz
38	0	f113v	f113v.35	S	B	3	6	6	1	0	3	0	1.000000	3	3	1	0	qokaiin air lo r chedy otain	heiß, Grad III | zweite Drogenfraktion | Holzabsud | Wurzel | trocken in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad II	V13:TARGET_SURFACE_DEFAULT | GDT664:EXACT_WHOLE:air | GDT663:EXACT_WHOLE:lo | GDT661:R_BODY | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	heiß, Grad III; zweite Drogenfraktion; Holzabsud; Wurzel; bis zur mittleren Trockenstufe gebracht; kalt im Zubereitungsrahmen, Grad II
39	0	f113v	f113v.46	S	B	3	6	6	0	0	2	0	1.000000	4	4	1	0	o lkaiin cheey lain al cheey	heiße Drogenbasis, Stufe III | Holzdroge, heiß auf Stufe III | trocken am Ende des Grades | Drogenholz, Charge II | Rohstoffklasse I | trocken am Ende des Grades	GDT664:O_READER_MERGE_RIGHT_KNOWN:olkaiin | GDT664:EXACT_WHOLE:lkaiin | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:lain | GDT655:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	heiße Drogenbasis, Stufe III; vollständig getrocknet; Drogenholz, Charge II; Rohstoff I; vollständig getrocknet
40	1	f114r	f114r.45	S	B	3	7	7	3	0	0	0	1.000000	7	7	1	1	dain ched chodaiin otain chdar chedy chocthy	Grad-/Maßwert II | Trockenstufe Mitte, abgeschlossen | Trockenansatz, Dosis III | kalt im Zubereitungsrahmen, Grad II | abgemessene Trockenfraktion I, Anfangsstufe | trocken in der Mitte des Grades, abgeschlossen | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung	V13:CONTEXTUAL_VALUE_SERIES | GDT663:EXACT_WHOLE:ched | GDT664:EXACT_WHOLE:chodaiin | V13:QUALITY_DEGREE_SERIES | GDT663:EXACT_WHOLE:chdar | GDT647:FAMILY_MIGRATION | V13:DRY_CTH_PREPARATION	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	zwei Maße; Trockenstufe Mitte, abgeschlossen; Trockenansatz, Dosis III; kalt im Zubereitungsrahmen, Grad II; abgemessene Trockenfraktion I, Anfangsstufe; bis zur mittleren Trockenstufe gebracht; trockene CTH-Drogenzubereitung; trockene Blatt-/Krautzubereitung
