decision_id	surface	family	card_type	working_default_de	composition	strongest_rival_de	occurrences	lines	pages	reader_exact_occurrences	split_normalized_occurrences	rendering_classes	strength	status
G664-D089	m	MEASURE	CONTEXT_SCOPED_SHORT_FORM	eine Handvoll	LEARNED_MANIPULUS_SIGLUM	bloßes Schlusszeichen; allgemeines Maß	6	6	6	3	3	M_HANDFUL|M_READER_MERGE_LEFT_KNOWN|M_READER_MERGE_LEFT_NOVEL	LOW_EXPLORATORY	ACCEPT_V41_REPLACEABLE
G664-D090	ydain	MEASURE	PRODUCTIVE_COMPOUND	davon zwei Maße	Y_REFERENCE+D+A+IN_II	Eintrag: Gradwert II	4	4	4	4	4	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D091	ajy	ACTION	LEARNED_ACTION_WHOLE	fülle ein Bündel ab und schließe	LEARNED_BUNDLE_FILL_CLOSE_ACTION	unbekanntes kurzes Abschlusswort	1	1	1	0	0	AJY_ACTION	LOW_EXPLORATORY	ACCEPT_V41_REPLACEABLE
G664-D092	oldair	WOOD	PRODUCTIVE_COMPOUND	zweite abgemessene Holzrohstofffraktion im Ansatz	O_PREP+L_WOOD+DAIR_MEASURED_FRACTION_II	lexikalisierter Grundauszug, Fraktion II	1	1	1	0	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D093	qokechdy	ACTION	LEARNED_ACTION_WHOLE	erhitze und trockne bis zum Abschluss	QOK_HEAT+E_SEQUENCE+CHDY_DRY_FINISHED	nominaler heiß-trockener Zustand	3	3	3	3	3	QOKECHDY_ACTION	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D094	dara	MEASURE	PRODUCTIVE_COMPOUND	eine gleiche Menge der ersten Fraktion	DAR_MEASURED_FRACTION_I+A_EQUAL_PART	abgemessene Fraktion ohne Gleichteilwert	1	1	1	0	0	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D095	olchedy	WOOD	PRODUCTIVE_COMPOUND	Holzdroge im Ansatz fertig getrocknet	O_PREP+L_WOOD+CHEDY_DRY_FINISHED	lexikalisierte getrocknete Drogenbasis	34	33	22	20	22	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V41_REPLACEABLE
G664-D096	olshedy	WOOD	PRODUCTIVE_COMPOUND	Holzdroge im Ansatz vollständig eingeweicht	O_PREP+L_WOOD+SHEDY_MOIST_FINISHED	lexikalisierte eingeweichte Drogenbasis	17	17	11	8	9	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V41_REPLACEABLE
G664-D097	olchy	WOOD	PRODUCTIVE_COMPOUND	Holzdroge im Ansatz leicht getrocknet	O_PREP+L_WOOD+CHY_DRY_BASE	lexikalisierte trockene Drogenbasis	9	9	9	6	7	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V41_REPLACEABLE
G664-D098	cheolchey	ACTION	LEARNED_ACTION_WHOLE	trockenen Drogenstoff bis Mittelstufe nachtrocknen	CHEOL_DRY_MATERIAL+CHEY_DRY_MIDDLE	statische doppelte Trockenform	2	2	2	1	2	CHEOLCHEY_ACTION	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D099	qolkchey	ACTION	LEARNED_ACTION_WHOLE	gib heiß getrocknete Droge hinzu	QOL_ADD+KCHEY_HOT_DRY_MIDDLE	nominaler heißer Trockenstoff	1	1	1	0	0	QOLKCHEY_ACTION	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D100	qokeed	ACTION	LEARNED_ACTION_WHOLE	erhitze bis zur Endstufe und schließe ab	QOK_HEAT+EE_END+D_CLOSED	nominaler heißer Endzustand	16	16	14	14	14	QOKEED_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V41_REPLACEABLE
G664-D101	chees	DRY	PRODUCTIVE_COMPOUND	vollständig getrocknete Kräutermischung	CH_DRY+EE_END+S_DRUG_MIXTURE	vollständig getrocknetes Saatgut	32	32	27	29	29	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V41_REPLACEABLE
G664-D102	oin	ACTION	LEARNED_ACTION_WHOLE	bereite einen zweiten Ansatz	O_PREP+IN_II_ACTION	zwei Teile Flüssigkeit	7	7	7	2	2	OIN_ACTION	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D103	qykaiin	ACTION	LEARNED_ACTION_WHOLE	erhitze hiervon bis Stufe III	Q_COMMAND+Y_REFERENCE+KAIIN_HOT_III	nominaler heißer Eintrag III	1	1	1	1	1	QYKAIIN_ACTION	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D104	sokol	SEED	PRODUCTIVE_COMPOUND	heißer Saatgutabsud	S_SEED+O_PREP+KOL_HOT_MATERIAL	heißer Salzansatz	1	1	1	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D105	ykain	ENTRY	ENTRY_COMPOSITE	erhitze hiervon auf Stufe II	Y_REFERENCE+K_HOT+A+IN_II	hierzu Heizstufe II	11	11	8	7	8	ENTRY_WHOLE|REFERENCE_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D106	lshckhy	WOOD	PRODUCTIVE_COMPOUND	angefeuchtete Kräutermischung mit Drogenholz	L_WOOD+SH_MOIST+CKH_COMPOSITE+Y_BASE	feuchte Krautdroge aus Holz	1	1	1	0	0	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D107	lr	ROOT	LEARNED_WHOLE	Wurzelholz	LEARNED_WOOD_ROOT_WHOLE	Pfundzeichen plus Wurzel	10	10	9	9	9	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V41_REPLACEABLE
G664-D108	qokam	ACTION	LEARNED_ACTION_WHOLE	nimm ein Maß und erhitze es	QOK_HEAT+AM_UNIT_I	heiße Maßeinheit I ohne Imperativ	25	25	21	22	22	QOKAM_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V41_REPLACEABLE
G664-D109	solor	SEED	PRODUCTIVE_COMPOUND	eine Portion Saatgutansatz	SOL_SEED_PREP+OR_PORTION	Salzportion	1	1	1	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D110	chkag	MEASURE	PRODUCTIVE_COMPOUND	ein Gran trocken-heiße Droge	CH_DRY+K_HOT+A_PART+G_GRAIN_SIGLUM	fülle eine trocken-heiße Charge ab	1	1	1	0	0	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V41_REPLACEABLE
G664-D111	salchey	SEED	PRODUCTIVE_COMPOUND	Saatrohstoff bis zur mittleren Trockenstufe	SAL_SEED_RAW+CHEY_DRY_MIDDLE	Rohstoff I ohne Saatwert	1	1	1	0	0	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D112	dytain	ACTION	LEARNED_ACTION_WHOLE	danach auf Kühlstufe II	DY_SEQUENCE+T_COLD+A+IN_II	Eintrag: kalt, Stufe II	1	1	1	1	1	DYTAIN_ACTION	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D113	tedyol	COLD	PRODUCTIVE_COMPOUND	Grundansatz bis zur mittleren Kühlstufe gebracht und abgeschlossen	T_COLD+E_MIDDLE+DY_FINISHED+OL_BASE	kalter Auszug mit umgekehrter Grenze	1	1	1	0	0	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D114	dykshy	ACTION	LEARNED_ACTION_WHOLE	danach heiß anfeuchten	DY_SEQUENCE+K_HOT+SHY_MOIST_START	statischer heiß-feuchter Zustand	1	1	1	0	0	DYKSHY_ACTION	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D115	saltar	SEED	PRODUCTIVE_COMPOUND	kalte Saatgutfraktion I	SAL_SEED_RAW+TAR_COLD_FRACTION_I	kalte Rohstofffraktion I	1	1	1	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D116	yshey	ENTRY	ENTRY_COMPOSITE	weiche hiervon bis zur mittleren Stufe ein	Y_REFERENCE+SHEY_MOIST_MIDDLE	hierzu eingeweichtes Drogenholz	11	11	10	8	8	ENTRY_WHOLE|REFERENCE_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D117	olsheol	WOOD	PRODUCTIVE_COMPOUND	eingeweichte Holzdroge im Ansatz	O_PREP+L_WOOD+SHEOL_MOIST_MATERIAL	lexikalisierte Drogenbasis mit Einweichflüssigkeit	3	3	3	2	2	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D118	loly	ACTION	LEARNED_ACTION_WHOLE	seihe den Holzabsud ab	L_WOOD+OLY_STRAIN_ACTION	fertig aufbereiteter Holzstoff	5	5	4	5	5	LOLY_ACTION	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D119	ytar	ENTRY	ENTRY_COMPOSITE	nimm hiervon die erste gekühlte Drogenfraktion	Y_REFERENCE+TAR_COLD_FRACTION_I	hierzu eine Kaltfraktion	21	21	15	21	21	ENTRY_WHOLE|REFERENCE_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V41_REPLACEABLE
G664-D120	lky	WOOD	PRODUCTIVE_COMPOUND	Holzdroge, leicht erhitzt	L_WOOD+KY_HOT_START	rohes Drogenholz	19	18	13	16	16	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V41_REPLACEABLE
G664-D121	salshey	SEED	PRODUCTIVE_COMPOUND	Saatrohstoff bis zur mittleren Einweichstufe	SAL_SEED_RAW+SHEY_MOIST_MIDDLE	Salzlösung statt Saatgut	1	1	1	0	0	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D122	olkeedy	WOOD	PRODUCTIVE_COMPOUND	Holzdrogenansatz vollständig erhitzt und abgeschlossen	O_PREP+L_WOOD+K_HOT+EE_END+DY_FINISHED	lexikalisierte Drogenbasis bis Heizendstufe	42	42	25	25	25	EXACT_WHOLE|LABEL_SIGLUM	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V41_REPLACEABLE
G664-D123	solkeedy	SEED	PRODUCTIVE_COMPOUND	Saatgutansatz vollständig erhitzt	SOL_SEED_PREP+K_HOT+EE_END+DY_FINISHED	Salzlösung vollständig erhitzt	3	3	2	3	3	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D124	techedy	ACTION	LEARNED_ACTION_WHOLE	kühle die vollständig getrocknete Droge ab	T_COLD+E_SEQUENCE+CHEDY_DRY_FINISHED	kalt-trockener Mittelzustand	1	1	1	1	1	TECHEDY_ACTION	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D125	chcthdy	ACTION	LEARNED_ACTION_WHOLE	trockne die Krautdroge vollständig	CH_DRY+CTH_HERB+DY_FINISHED	getrocknetes Arzneikompositum	7	7	7	4	4	CHCTHDY_ACTION	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D126	cheolkain	ACTION	LEARNED_ACTION_WHOLE	erhitze den getrockneten Drogenstoff auf Stufe II	CHEOL_DRY_MATERIAL+K_HOT+A+IN_II	Trockenansatz, heiß auf Stufe II	1	1	1	1	1	CHEOLKAIN_ACTION	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D127	rolkeedy	ACTION	LEARNED_ACTION_WHOLE	erhitze den Wurzelauszug vollständig	R_ROOT+OL_BASE+K_HOT+EE_END+DY_FINISHED	heiße Wurzeldroge ohne Auszug	1	1	1	1	1	ROLKEEDY_ACTION	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D128	ydair	MEASURE	PRODUCTIVE_COMPOUND	davon zwei Teile der Fraktion	Y_REFERENCE+DAIR_MEASURED_FRACTION_II	Eintrag: abgemessene Fraktion II	2	2	2	2	2	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D129	olpchdy	WOOD	PRODUCTIVE_COMPOUND	fertiges Trockenpulver aus Holzdroge im Ansatz	O_PREP+L_WOOD+PCHDY_DRY_POWDER_FINISHED	fertiges Pulver in lexikalisierter Drogenbasis	1	1	1	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D130	ytas	ENTRY	ENTRY_COMPOSITE	nimm hierzu einen Teil kalte Droge	Y_REFERENCE+T_COLD+A_PART+S_DRUG	kalte Arzneispecies ohne Menge	1	1	1	0	0	REFERENCE_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D131	teody	ACTION	LEARNED_ACTION_WHOLE	kühle den Ansatz ab und schließe	T_COLD+E_MIDDLE+O_PREP+DY_FINISHED	kalter Gradzustand ohne Ansatz	7	7	6	6	6	TEODY_ACTION	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D132	chokain	ACTION	LEARNED_ACTION_WHOLE	erhitze den Trockenansatz auf Stufe II	CH_DRY+O_PREP+K_HOT+A+IN_II	heiß-trockene Droge II ohne Ansatz	10	10	8	8	8	CHOKAIN_ACTION	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D133	qoeeeety	ACTION	LEARNED_ACTION_WHOLE	lasse den Ansatz vollständig abkühlen und ruhen	LEARNED_LONG_COOL_REST_ACTION	bloßer kalter Endgrad III	1	1	1	1	1	QOEEEETY_ACTION	LOW_EXPLORATORY	ACCEPT_V41_REPLACEABLE
G664-D134	qoeey	ACTION	LEARNED_ACTION_WHOLE	nimm die Endportion hinzu	LEARNED_END_PORTION_ADD_ACTION	lasse bis zur Endstufe stehen	12	12	10	10	10	QOEEY_ACTION	LOW_EXPLORATORY	ACCEPT_V41_REPLACEABLE
G664-D135	opol	POWDER	PRODUCTIVE_COMPOUND	Pulveransatz	O_PREP+POL_POWDER_MATERIAL	Pulverstoff ohne Ansatz	3	3	3	3	3	EXACT_WHOLE|LABEL_SIGLUM	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D136	chean	DRY	PRODUCTIVE_COMPOUND	leicht angetrocknete Droge	CH_DRY+E_MIDDLE+A+N_I	Trockenstufe I ohne Stoff	2	2	2	2	2	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D137	cheain	DRY	PRODUCTIVE_COMPOUND	Droge bis zur Trockenstufe II	CH_DRY+E_MIDDLE+A+IN_II	Trockenstufe II ohne Stoff	2	2	2	2	2	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D138	chodey	ACTION	LEARNED_ACTION_WHOLE	Trockenansatz bis zur mittleren Stufe fertigstellen	CHO_DRY_PREP+DEY_MIDDLE_FINISH	bloß getrockneter Ansatz	1	1	1	1	1	CHODEY_ACTION	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
G664-D139	okam	HOT_PREP	PRODUCTIVE_COMPOUND	ein Maß heißen Ansatzes	O_PREP+K_HOT+AM_UNIT_I	eingekochter Ansatz ohne Reduktionssignal	27	27	24	17	17	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V41_REPLACEABLE
G664-D140	ctheor	HERB	PRODUCTIVE_COMPOUND	eine Portion Krautdroge	CTH_HERB+E_MIDDLE+OR_PORTION	trockener Drogenteil ohne Krautwert	4	4	4	3	3	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V41_REPLACEABLE
