surface	working_meaning_de	source	strength	scope_state	priority
cthar	CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I	GDT639:ROUND_04	EXACT_WHOLE_SURFACE_COMPONENT_REPAIR	KNOWN_EXACT_WHOLE	120
ctheey	CTH-Drogenmaterial, Form II	V13:TARGET_SURFACE_DEFAULT	NEW_V11_TARGET_DEFAULT	KNOWN_EXACT_WHOLE	80
ctheor	eine Portion Krautdroge	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
cthey	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	GDT638:ROUND_03	EXACT_WHOLE_SURFACE_PROMOTION	KNOWN_EXACT_WHOLE	110
ctho	Krautansatz	GDT662:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	225
cthod	gieße den Krautansatz ab	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
cthodd	fertiger Krautabsud	GDT662:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	225
cthoiin	Blatt-/Krautzubereitung, Form III	GDT638:ROUND_01	EXACT_WHOLE_SURFACE_PROMOTION	KNOWN_EXACT_WHOLE	110
cthoj	ein Bündel Kraut	GDT663:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	230
cthol	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	GDT644:ROUND_02	EXACT_ZL3B_WHOLE_DOWNSTREAM_COMPLETION	KNOWN_EXACT_WHOLE	125
ctholy	Blatt-/Krautdroge, Grundform	GDT661:EXACT_WHOLE	STRONG_FAMILY_COMPOSITION	KNOWN_EXACT_WHOLE	220
cthom	eine Handvoll Blatt- oder Krautansatz	GDT645:ROUND_05	EXACT_ZL3B_WHOLE_DOWNSTREAM_COMPLETION	KNOWN_EXACT_WHOLE	125
cthor	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	GDT638:ROUND_04	EXACT_WHOLE_SURFACE_PROMOTION	KNOWN_EXACT_WHOLE	110
cthorchy	Portion Krautdroge, leicht angetrocknet	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
cthory	Portion Blatt- oder Krautdroge	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
cthosg	Krautrückstand	GDT663:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	230
cthy	CTH-Drogenmaterial	V13:TARGET_SURFACE_DEFAULT	NEW_V11_TARGET_DEFAULT	KNOWN_EXACT_WHOLE	80
daiidy	drei Maße, vollständig abgeteilt	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
daiiin	Grad-/Maßwert IV	V13:CONTEXTUAL_VALUE_SERIES	CONTEXTUAL_EXACT_SERIES	KNOWN_CONTEXT_LICENSED	70
daiil	abgemessene Rohstoffmenge III	GDT655:READER_UNSTABLE_COMPOSITIONAL_WHOLE	READER_UNSTABLE_COMPOSITIONAL_WHOLE	KNOWN_ZL3B_PREDICTED_WHOLE_READER_UNSTABLE	151
daiin	Grad-/Maßwert III	V13:CONTEXTUAL_VALUE_SERIES	CONTEXTUAL_EXACT_SERIES	KNOWN_CONTEXT_LICENSED	70
daiindy	drei Maße, abgeteilt und abgeschlossen	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
daiir	abgemessene Fraktion III	GDT649:STRONG_FAMILY_DEFAULT	EXACT_WHOLE_FAMILY_EXTENSION	KNOWN_EXACT_WHOLE	145
dail	abgemessene Rohstoffmenge II	GDT655:NEW_EXACT_WHOLE	EXACT_WHOLE_DAL_AL_CONSOLIDATION	KNOWN_EXACT_WHOLE	152
dain	Grad-/Maßwert II	V13:CONTEXTUAL_VALUE_SERIES	CONTEXTUAL_EXACT_SERIES	KNOWN_CONTEXT_LICENSED	70
dair	abgemessene Fraktion II	GDT649:STRONG_FAMILY_DEFAULT	EXACT_WHOLE_FAMILY_EXTENSION	KNOWN_EXACT_WHOLE	145
dairodg	abgemessene Fraktion II, als Zubereitung abgeschlossen	GDT649:EXPLORATORY_LEARNED_WHOLE	EXACT_WHOLE_FAMILY_EXTENSION	KNOWN_EXACT_WHOLE	145
dal	abgemessene Rohstoffmenge I	GDT655:NEW_EXACT_WHOLE	EXACT_WHOLE_DAL_AL_CONSOLIDATION	KNOWN_EXACT_WHOLE	152
dalam	ein Maß Rohdroge I	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
dalchedy	abgemessener Rohstoff I, trocken in der Gradmitte, abgeschlossen	GDT661:EXACT_WHOLE	STRONG_FAMILY_COMPOSITION	KNOWN_EXACT_WHOLE	220
daldy	abgemessene Rohstoffmenge I, abgeschlossen	GDT655:NEW_EXACT_WHOLE	EXACT_WHOLE_DAL_AL_CONSOLIDATION	KNOWN_EXACT_WHOLE	152
daltedy	abgekühltes Material	V13:TARGET_SURFACE_DEFAULT	NEW_V11_TARGET_DEFAULT	KNOWN_EXACT_WHOLE	80
daly	abgemessene Rohstoffmenge I, Grundform	GDT655:NEW_EXACT_WHOLE	EXACT_WHOLE_DAL_AL_CONSOLIDATION	KNOWN_EXACT_WHOLE	152
dam	Dosis I	GDT661:EXACT_WHOLE	CONTEXT_STRONG	KNOWN_EXACT_WHOLE	220
dan	Grad-/Maßwert I	V13:CONTEXTUAL_VALUE_SERIES	CONTEXTUAL_EXACT_SERIES	KNOWN_CONTEXT_LICENSED	70
dar	abgemessene Fraktion I	GDT649:STRONG_FAMILY_DEFAULT	EXACT_WHOLE_FAMILY_EXTENSION	KNOWN_EXACT_WHOLE	145
dara	eine gleiche Menge der ersten Fraktion	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
daram	ein Maß Fraktion I	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
darshy	abgemessene Fraktion I, leicht angefeuchtet	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
dary	abgemessene Fraktion I, abgeschlossen	GDT663:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
dchaiin	abgemessene Trockendroge, Grad III	GDT662:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	225
dchedy	abgemessene Trockendroge, fertig	GDT662:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	225
dchokol	abgemessener heißer Trockenansatz	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
dchol	Maß trockenen Materials	GDT639:ROUND_02	EXACT_WHOLE_SURFACE_COMPONENT_REPAIR	KNOWN_EXACT_WHOLE	120
dcholdy	eine Dosis fertig getrocknete Droge	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
dchor	abgemessener Pflanzenteil	GDT663:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
dchy	Dosis Trockendroge, Grundform	GDT662:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	225
deeeese	lange bis zur letzten Stufe ruhen lassen	GDT663:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	230
dl	Rohstoffmaß	GDT661:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	220
dochod	eine Dosis abgeschlossener Trockenansatz	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
doiin	Zubereitungsmaß, Form III	GDT638:ROUND_10	EXACT_WHOLE_SURFACE_PROMOTION	KNOWN_EXACT_WHOLE	110
dol	Materialmaß	GDT638:ROUND_11	EXACT_WHOLE_SURFACE_PROMOTION	KNOWN_EXACT_WHOLE	110
dolshedy	eingeweichtes Material	V13:TARGET_SURFACE_DEFAULT	NEW_V11_TARGET_DEFAULT	KNOWN_EXACT_WHOLE	80
doly	eine Dosis Abguss	GDT662:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	225
dory	abgemessene Portion	V13:TARGET_SURFACE_DEFAULT	NEW_V11_TARGET_DEFAULT	KNOWN_EXACT_WHOLE	80
dosg	eine Dosis Rückstand	GDT663:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	230
dsheey	abgemessene, vollständig angefeuchtete Droge	GDT662:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	225
dsheol	eine Dosis eingeweichte Droge	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
dshor	abgemessene Blüten-/Fruchtdroge	GDT661:EXACT_WHOLE	STRONG_FAMILY_COMPOSITION	KNOWN_EXACT_WHOLE	220
dshy	eine Dosis leicht angefeuchtete Droge	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
dykshy	danach heiß anfeuchten	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
dytain	danach auf Kühlstufe II	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
dytchor	danach eine kalt-trockene Drogenportion	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
dytory	als kalte Portion abteilen	GDT662:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	225
dytshy	danach kalt-feucht ansetzen	GDT662:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	225
ety	gekühlt	V13:TARGET_SURFACE_DEFAULT	NEW_V11_TARGET_DEFAULT	KNOWN_EXACT_WHOLE	80
ey	anschließend	GDT662:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	225
far	Pflanzendroge	GDT662:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	225
fshor	Blütendroge / Blütenstand	GDT663:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	230
kaiiin	heiß, Grad IV	V13:QUALITY_DEGREE_SERIES	PRODUCTIVE_EXACT_SERIES	KNOWN_CONTEXT_LICENSED	70
kaiin	heiß, Grad III	V13:TARGET_SURFACE_DEFAULT	NEW_V11_TARGET_DEFAULT	KNOWN_EXACT_WHOLE	80
kain	heiß, Grad II	V13:QUALITY_DEGREE_SERIES	PRODUCTIVE_EXACT_SERIES	KNOWN_CONTEXT_LICENSED	70
kair	heiße Drogenfraktion II	GDT662:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	225
kal	Rohstoffklasse I, heiß am Gradanfang	GDT656:NEW_EXACT_WHOLE	EXACT_WHOLE_AL_QUALITY_POSITION_SHELL	KNOWN_EXACT_WHOLE	154
kalol	heißer Rohstoff der ersten Klasse	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
kan	heiß, Grad I	V13:QUALITY_DEGREE_SERIES	PRODUCTIVE_EXACT_SERIES	KNOWN_CONTEXT_LICENSED	70
kar	heiße Drogenfraktion I	GDT654:NEW_EXACT_WHOLE	EXACT_WHOLE_AR_OR_CONSOLIDATION	KNOWN_EXACT_WHOLE	150
kchain	heiß getrocknete Droge, Stufe II	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
kchal	Rohstoffklasse I, heiß-trocken am Gradanfang	GDT657:EXACT_ORDERED_WHOLE	EXACT_WHOLE_MULTI_QUALITY_AL_ORDER	KNOWN_EXACT_WHOLE	155
kchar	heiße Trockenfraktion I	GDT661:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	220
kcharg	ein Gran erhitzte Trockenfraktion I	GDT664:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	230
kchdy	heiß und trocken am Anfang des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
kchedy	heiß und trocken in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
kcheedy	heiß und trocken am Ende des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION_READER_WARNING	ZL3B_QUALITY_SUBDEGREE_READER_WARNING	KNOWN_READER_VARIANT_WHOLE	130
kcheey	heiß und trocken am Ende des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
kcheeytain	heiß-trocken bis Endstufe, danach kalt Grad II	GDT662:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	225
kchey	heiß und trocken in der Mitte des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
kcho	Zubereitung: heiß und trocken	GDT638:ROUND_07	EXACT_WHOLE_SURFACE_PROMOTION	KNOWN_EXACT_WHOLE	110
kchochaiin	Trockenansatz bis Stufe III erhitzt und getrocknet	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
kchor	Drogenportion, heiß-trocken	GDT660:EXACT_WHOLE	PROVISIONAL_CONCRETE_EXACT_WHOLE	KNOWN_EXACT_WHOLE	210
kchy	heiß und trocken am Anfang des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
ked	Erhitzung auf Mittelstufe abgeschlossen	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
kedy	heiß in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
keear	erste Drogenfraktion vollständig erhitzt	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
keed	Erhitzung bis Endstufe abgeschlossen	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
keedy	heiß am Ende des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
keeody	vollständig ausgekochter Ansatz	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
keeol	stark erhitzter Drogenstoff	GDT662:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	225
keey	heiß am Ende des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
keol	heißer Drogenstoff	GDT648:STRICT_WHOLE_COMPLETION	EXACT_WHOLE_COMPOSITIONAL_COMPLETION	KNOWN_EXACT_WHOLE	140
keor	heiße Drogenportion	GDT661:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	220
key	heiß in der Mitte des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
kochky	heißer Trockenansatz, Grundform	GDT662:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	225
kodaiin	erhitzte Zubereitung, Dosis III	GDT661:EXACT_WHOLE	STRONG_FAMILY_COMPOSITION	KNOWN_EXACT_WHOLE	220
kol	heiß; nominal heißes Gut/Material	V13:HOT_OL_FORM	NEW_PRIMARY_DEFAULT	KNOWN_CONTEXT_LICENSED	60
kolschees	heiß getrocknete Arzneispecies	GDT662:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	225
kor	heiße Drogenportion	GDT654:NEW_EXACT_WHOLE	EXACT_WHOLE_AR_OR_CONSOLIDATION	KNOWN_EXACT_WHOLE	150
kshdy	heiß und feucht am Anfang des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
kshedy	heiß und feucht in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
ksheey	heiß und feucht am Ende des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
ksheo	heißer Feuchtansatz	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
kshey	heiß und feucht in der Mitte des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
kshy	heiß und feucht am Anfang des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
ky	heiß am Anfang des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
l	Pfund / Gewichtseinheit	GDT663:FREE_SIGLUM_DEFAULT	CONTEXT_STRONG_READER_MERGE__FREE_SIGLUM_LOW	KNOWN_CONTEXT_LICENSED	230
laiin	Drogenholz, Typ/Charge III	V13:SCOPED_CONCRETE_HEAD_FORM	NEW_V12_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
lain	Drogenholz, Charge II	GDT662:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	225
lair	Holzfraktion II	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
lal	Holzrohstoff I	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
lam	Drogenholz: Maß-/Einheitsform I	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
lar	Holzfraktion I	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
lchar	trockene Holzfraktion I	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
lchdal	gemessene trockene Holzdroge, Rohstoff I	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
lchdy	Drogenholz, getrocknete Kurz-/Kompaktform	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
lchedam	ein Maß getrocknetes Drogenholz	GDT662:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	225
lchedar	getrocknete Holzfraktion I	GDT662:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	225
lchedy	getrocknetes Drogenholz	V13:SCOPED_CONCRETE_HEAD_FORM	NEW_V12_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
lcheey	Drogenholz, trocken gebunden, Form II	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
lcheo	trockene Drogenholzzubereitung/Trockenansatz	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
lchey	Drogenholz, trocken gebunden, Form I	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
lcho	Trockenansatz aus Drogenholz	GDT660:EXACT_WHOLE	PROVISIONAL_CONCRETE_EXACT_WHOLE	KNOWN_EXACT_WHOLE	210
lchol	trockener Drogenholzstoff/Trockengut	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
lchy	Drogenholz, trockene Grundform	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
ldy	Holzdroge, fertig aufbereitet	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
lkaiin	Holzdroge, heiß auf Stufe III	GDT664:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
lkain	Holzdroge, heiß auf Stufe II	GDT663:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
lkar	heiße Holzfraktion I	GDT648:STRICT_WHOLE_COMPLETION	EXACT_WHOLE_COMPOSITIONAL_COMPLETION	KNOWN_EXACT_WHOLE	140
lkealy	erwärmte Flüssigkeit	V13:TARGET_SURFACE_DEFAULT	NEW_V11_TARGET_DEFAULT	KNOWN_EXACT_WHOLE	80
lkedar	erhitzte Holzfraktion I	GDT662:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	225
lkedy	erhitzte Holzdroge, Mittelstufe, fertig	GDT663:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
lkeedy	Drogenholz, heiß am Gradende, abgeschlossen	GDT661:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	220
lkees	stark erhitzte Holzdroge, Endstufe	GDT662:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	225
lkeey	Drogenholz, heiß am Gradende	GDT661:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	220
lkol	heißer Holzabsud	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
lkor	heiße Holzportion	GDT654:NEW_EXACT_WHOLE	EXACT_WHOLE_AR_OR_CONSOLIDATION	KNOWN_EXACT_WHOLE	150
lky	Holzdroge, leicht erhitzt	GDT664:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
lo	Holzabsud	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
loaiin	Drogenholzzubereitung, Charge III	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
lodaiin	Drogenholzzubereitung, Dosis III	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
lody	Drogenholz, fertig aufbereitet	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
loiiin	Drogenholz: Formklasse IV	GDT637:ATTESTED_LADDER_CELL	SCOPED_LADDER_EXTENSION	KNOWN_EXACT_WHOLE	100
loiin	Drogenholzzubereitung, Form III	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
lokedy	erhitztes Drogenholz, fertig	GDT662:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	225
lol	Holzstoff	V13:SCOPED_CONCRETE_HEAD_FORM	NEW_V12_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
lolchedy	getrockneter Drogenholzstoff/-ansatz	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
loldy	Drogenholzstoff, fertig aufbereitet	GDT661:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	220
loly	seihe den Holzabsud ab	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
lor	Holzportion	V13:SCOPED_CONCRETE_HEAD_FORM	NEW_V12_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
loraiin	Holzportion III	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
loral	Holz-Rohstoffportion	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
los	Drogenholzposten	GDT662:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	225
lr	Wurzelholz	GDT664:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	230
lshckhy	angefeuchtete Kräutermischung mit Drogenholz	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
lshcthy	feuchtes CTH-Drogenholz	GDT660:EXACT_WHOLE	PROVISIONAL_CONCRETE_EXACT_WHOLE	KNOWN_EXACT_WHOLE	210
lshedy	eingeweichtes Drogenholz	V13:SCOPED_CONCRETE_HEAD_FORM	NEW_V12_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
lsheey	eingeweichtes Drogenholz, Form II	GDT648:STRICT_WHOLE_COMPLETION	EXACT_WHOLE_COMPOSITIONAL_COMPLETION	KNOWN_EXACT_WHOLE	140
lshey	eingeweichtes Drogenholz, Form I	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
ly	rohes Drogenholz	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
m	eine Handvoll	GDT664:CONTEXT_SHORT_DEFAULT	LOW_EXPLORATORY	KNOWN_CONTEXT_LICENSED	230
o	Ansatzwasser	GDT664:CONTEXT_SHORT_DEFAULT	LOW_EXPLORATORY	KNOWN_CONTEXT_LICENSED	230
oaiin	Ansatzmenge III	V13:TARGET_SURFACE_DEFAULT	NEW_V11_TARGET_DEFAULT	KNOWN_EXACT_WHOLE	80
oaiir	Zubereitung, Teil-/Sortierklasse III	GDT638:ROUND_12	EXACT_WHOLE_SURFACE_PROMOTION	KNOWN_EXACT_WHOLE	110
oal	Rohstoffklasse I im Ansatz	GDT656:NEW_EXACT_WHOLE	EXACT_WHOLE_AL_QUALITY_POSITION_SHELL	KNOWN_EXACT_WHOLE	154
