page	locus	section	target_occurrences	target_ordinals	target_surfaces	rendering_classes	zl3b_line	v40_token_glosses_de	v41_token_glosses_de	v41_working_translation_de	v40_unknown_tokens	v41_unknown_tokens	v41_complete
f111r	f111r.26	S	1	6	air	EXACT_WHOLE	soaiin shecthy oteodaiin chedy otedar air ykeey shedain l chedy qokeedy qoteedaiin	Samen/Saatgutzubereitung, Charge III | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | [oteodaiin:?] | trocken in der Mitte des Grades, abgeschlossen | [otedar:?] | [air:?] | [ykeey:?] | [shedain:?] | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [qoteedaiin:?]	Samen/Saatgutzubereitung, Charge III | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | [oteodaiin:?] | trocken in der Mitte des Grades, abgeschlossen | [otedar:?] | zweite Drogenfraktion | [ykeey:?] | [shedain:?] | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [qoteedaiin:?]	Samen/Saatgutzubereitung, Charge III; feuchtes Krautdroge; feuchtes Blatt-/Krautgut; [oteodaiin:?]; bis zur mittleren Trockenstufe gebracht; [otedar:?]; zweite Drogenfraktion; [ykeey:?]; [shedain:?]; getrocknetes Drogenholz; bis zur Heizendstufe gebracht; [qoteedaiin:?]	6	5	0
f111r	f111r.39	S	1	6	qokechdy	QOKECHDY_ACTION	saiin chckhedy okain oteain shok qokechdy okechedy chedy qokeey cheamar	Samen/Saatgut, Typ/Charge III | Arzneikompositum: trocken, Gradmitte, abgeschlossen | heiß im Zubereitungsrahmen, Grad II | [oteain:?] | [shok:?] | [qokechdy:?] | [okechedy:?] | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | [cheamar:?]	Samen/Saatgut, Typ/Charge III | Arzneikompositum: trocken, Gradmitte, abgeschlossen | heiß im Zubereitungsrahmen, Grad II | [oteain:?] | [shok:?] | erhitze und trockne bis zum Abschluss | [okechedy:?] | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | [cheamar:?]	Samen/Saatgut, Typ/Charge III; Arzneikompositum: trocken, Gradmitte, abgeschlossen; heiß im Zubereitungsrahmen, Grad II; [oteain:?]; [shok:?]; erhitze und trockne bis zum Abschluss; [okechedy:?]; bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe; [cheamar:?]	5	4	0
f111r	f111r.6	S	2	5|7	qok|olchedy	QOK_HEAT_ACTION|EXACT_WHOLE	dain shedy qoky chedy qok shed olchedy qokeedy teedy chdy keedy qotchedy dary	Grad-/Maßwert II | feucht in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | trocken in der Mitte des Grades, abgeschlossen | [qok:?] | [shed:?] | [olchedy:?] | heiß am Ende des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | trocken am Anfang des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | kalt und trocken in der Mitte des Grades, abgeschlossen | abgemessene Fraktion I, abgeschlossen	Grad-/Maßwert II | feucht in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | trocken in der Mitte des Grades, abgeschlossen | erhitze Folgendes | [shed:?] | Holzdroge im Ansatz fertig getrocknet | heiß am Ende des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | trocken am Anfang des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | kalt und trocken in der Mitte des Grades, abgeschlossen | abgemessene Fraktion I, abgeschlossen	zwei Maße; bis zur mittleren Einweichstufe gebracht; leicht erhitzt; bis zur mittleren Trockenstufe gebracht; erhitze Folgendes: [shed:?]; Holzdroge im Ansatz fertig getrocknet; bis zur Heizendstufe gebracht; bis zur Kühlendstufe gebracht; angetrocknet; bis zur Heizendstufe gebracht; kalt und bis zur mittleren Trockenstufe gebracht; abgemessene Fraktion I, abgeschlossen	3	1	0
f111r	f111r.8	S	1	2	o	O_FREE_ANSATZWASSER	daiin o chedain daiin cheedy qokeey qokedy chy otshedy lkeeol lkeey qotchdy	Grad-/Maßwert III | [o:?] | [chedain:?] | Grad-/Maßwert III | trocken am Ende des Grades, abgeschlossen | heiß am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | trocken am Anfang des Grades | kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen | [lkeeol:?] | Drogenholz, heiß am Gradende | kalt und trocken am Anfang des Grades, abgeschlossen	Grad-/Maßwert III | Ansatzwasser | [chedain:?] | Grad-/Maßwert III | trocken am Ende des Grades, abgeschlossen | heiß am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | trocken am Anfang des Grades | kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen | [lkeeol:?] | Drogenholz, heiß am Gradende | kalt und trocken am Anfang des Grades, abgeschlossen	drei Maße; Ansatzwasser; [chedain:?]; drei Maße; vollständig getrocknet; bis zur Heizendstufe; bis zur mittleren Heizstufe gebracht; angetrocknet; kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen; [lkeeol:?]; Drogenholz, heiß am Gradende; kalt und angetrocknet	3	2	0
f111r	f111r.9	S	1	3	olchedy	EXACT_WHOLE	ycheeodain okeeo olchedy lchedy qokeey okeeedy okain chedy chedyteey dal lam	[ycheeodain:?] | [okeeo:?] | [olchedy:?] | getrocknetes Drogenholz | heiß am Ende des Grades | [okeeedy:?] | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | [chedyteey:?] | abgemessene Rohstoffmenge I | Drogenholz: Maß-/Einheitsform I	[ycheeodain:?] | [okeeo:?] | Holzdroge im Ansatz fertig getrocknet | getrocknetes Drogenholz | heiß am Ende des Grades | [okeeedy:?] | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | [chedyteey:?] | abgemessene Rohstoffmenge I | Drogenholz: Maß-/Einheitsform I	[ycheeodain:?]; [okeeo:?]; Holzdroge im Ansatz fertig getrocknet; getrocknetes Drogenholz; bis zur Heizendstufe; [okeeedy:?]; heiß im Zubereitungsrahmen, Grad II; bis zur mittleren Trockenstufe gebracht; [chedyteey:?]; abgemessene Rohstoffmenge I; Drogenholz: Maß-/Einheitsform I	5	4	0
f111v	f111v.14	S	2	5|9	oin|olkeey	OIN_ACTION|EXACT_WHOLE	qocheol qokain chear ol oin shedy qotaiin qokeechy olkeey lkain lal gm	[qocheol:?] | heiß, Grad II | trockene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [oin:?] | feucht in der Mitte des Grades, abgeschlossen | kalt, Grad III | [qokeechy:?] | [olkeey:?] | Holzdroge, heiß auf Stufe II | Holzrohstoff I | [gm:?]	[qocheol:?] | heiß, Grad II | trockene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | bereite einen zweiten Ansatz | feucht in der Mitte des Grades, abgeschlossen | kalt, Grad III | [qokeechy:?] | Holzdrogenansatz vollständig erhitzt | Holzdroge, heiß auf Stufe II | Holzrohstoff I | [gm:?]	[qocheol:?]; heiß, Grad II; trockene Fraktion I; Grundansatz; bereite einen zweiten Ansatz; bis zur mittleren Einweichstufe gebracht; kalt, Grad III; [qokeechy:?]; Holzdrogenansatz vollständig erhitzt; Holzdroge, heiß auf Stufe II; Holzrohstoff I; [gm:?]	5	3	0
f111v	f111v.18	S	1	10	o	O_FREE_ANSATZWASSER	tais shedy qoeedaiin okain ey kaiin shey otain alkain o l r ol dain	[tais:?] | feucht in der Mitte des Grades, abgeschlossen | [qoeedaiin:?] | heiß im Zubereitungsrahmen, Grad II | anschließend | heiß, Grad III | feucht in der Mitte des Grades | kalt im Zubereitungsrahmen, Grad II | [alkain:?] | [o:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Wurzel | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad II	[tais:?] | feucht in der Mitte des Grades, abgeschlossen | [qoeedaiin:?] | heiß im Zubereitungsrahmen, Grad II | anschließend | heiß, Grad III | feucht in der Mitte des Grades | kalt im Zubereitungsrahmen, Grad II | [alkain:?] | Ansatzwasser | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Wurzel | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad II	[tais:?]; bis zur mittleren Einweichstufe gebracht; [qoeedaiin:?]; heiß im Zubereitungsrahmen, Grad II; anschließend: heiß, Grad III; bis zur mittleren Einweichstufe; kalt im Zubereitungsrahmen, Grad II; [alkain:?]; Grundansatz; Wurzel; Grundansatz; Stufe II	4	3	0
f111v	f111v.19	S	1	8	shcthey	EXACT_WHOLE	qokaiin cheal tain qokain shey qokain char shcthey qoky chy qokaiin	heiß, Grad III | Rohstoffklasse I, trocken in der Gradmitte | kalt, Grad II | heiß, Grad II | feucht in der Mitte des Grades | heiß, Grad II | Trockenfraktion I | [shcthey:?] | heiß am Anfang des Grades | trocken am Anfang des Grades | heiß, Grad III	heiß, Grad III | Rohstoffklasse I, trocken in der Gradmitte | kalt, Grad II | heiß, Grad II | feucht in der Mitte des Grades | heiß, Grad II | Trockenfraktion I | angefeuchtete Krautdroge, Form I | heiß am Anfang des Grades | trocken am Anfang des Grades | heiß, Grad III	heiß, Grad III; Rohstoff I, trocken in der Gradmitte; kalt, Grad II; heiß, Grad II; bis zur mittleren Einweichstufe; heiß, Grad II; Trockenfraktion I; angefeuchtete Krautdroge, Form I; leicht erhitzt; angetrocknet; heiß, Grad III	1	0	1
f111v	f111v.21	S	1	2	air	EXACT_WHOLE	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam	Samenfraktion II | [air:?] | Menge-/Klassenwert II | Drogenstoff zugeben | Wurzelfraktion I | Menge-/Klassenwert II | trocken am Ende des Grades | Drogenholz, heiß am Gradende | Holzdroge, heiß auf Stufe II | [cheokain:?] | Feuchtzubereitung | nehmen | heiß, Grad II | trockene Fraktion I | [alam:?]	Samenfraktion II | zweite Drogenfraktion | Menge-/Klassenwert II | Drogenstoff zugeben | Wurzelfraktion I | Menge-/Klassenwert II | trocken am Ende des Grades | Drogenholz, heiß am Gradende | Holzdroge, heiß auf Stufe II | [cheokain:?] | Feuchtzubereitung | nehmen | heiß, Grad II | trockene Fraktion I | [alam:?]	Samenfraktion II; zweite Drogenfraktion; zwei Teile; gib Folgendes hinzu: Wurzelfraktion I; zwei Teile; vollständig getrocknet; Drogenholz, heiß am Gradende; Holzdroge, heiß auf Stufe II; [cheokain:?]; Feuchtzubereitung; nimm Folgendes: heiß, Grad II; trockene Fraktion I; [alam:?]	3	2	0
f111v	f111v.28	S	1	1	qorchain	QORCHAIN_ACTION	qorchain okain chear lkain	[qorchain:?] | heiß im Zubereitungsrahmen, Grad II | trockene Fraktion I | Holzdroge, heiß auf Stufe II	nimm zwei Teile Trockendroge | heiß im Zubereitungsrahmen, Grad II | trockene Fraktion I | Holzdroge, heiß auf Stufe II	nimm zwei Teile Trockendroge; heiß im Zubereitungsrahmen, Grad II; trockene Fraktion I; Holzdroge, heiß auf Stufe II	1	0	1
f111v	f111v.30	S	1	11	lky	EXACT_WHOLE	shokar okeokain sheekain qokain chechey qokeey qetain otain ar lkain lky	[shokar:?] | [okeokain:?] | [sheekain:?] | heiß, Grad II | [chechey:?] | heiß am Ende des Grades | [qetain:?] | kalt im Zubereitungsrahmen, Grad II | Drogenfraktion I | Holzdroge, heiß auf Stufe II | [lky:?]	[shokar:?] | [okeokain:?] | [sheekain:?] | heiß, Grad II | [chechey:?] | heiß am Ende des Grades | [qetain:?] | kalt im Zubereitungsrahmen, Grad II | Drogenfraktion I | Holzdroge, heiß auf Stufe II | Holzdroge, leicht erhitzt	[shokar:?]; [okeokain:?]; [sheekain:?]; heiß, Grad II; [chechey:?]; bis zur Heizendstufe; [qetain:?]; kalt im Zubereitungsrahmen, Grad II; Drogenfraktion I; Holzdroge, heiß auf Stufe II; Holzdroge, leicht erhitzt	6	5	0
f111v	f111v.34	S	2	3|7	teody|opchedy	TEODY_ACTION|EXACT_WHOLE	polar okar teody qokain talol tarol opchedy qotar otar chtal sam	[polar:?] | heiße Drogenfraktion I im Ansatz | [teody:?] | heiß, Grad II | [talol:?] | [tarol:?] | [opchedy:?] | kalte Drogenfraktion I | kalte Drogenfraktion I im Ansatz | Rohstoffklasse I, trocken-kalt am Gradanfang | Samen/Saatgut: Maß-/Einheitsform I	[polar:?] | heiße Drogenfraktion I im Ansatz | kühle den Ansatz ab und schließe | heiß, Grad II | [talol:?] | [tarol:?] | vollständig getrocknetes Pulverpräparat | kalte Drogenfraktion I | kalte Drogenfraktion I im Ansatz | Rohstoffklasse I, trocken-kalt am Gradanfang | Samen/Saatgut: Maß-/Einheitsform I	[polar:?]; heiße Drogenfraktion I im Ansatz; kühle den Ansatz ab und schließe; heiß, Grad II; [talol:?]; [tarol:?]; vollständig getrocknetes Pulverpräparat; kalte Drogenfraktion I; kalte Drogenfraktion I im Ansatz; Rohstoff I, trocken-kalt am Gradanfang; Samen/Saatgut: Maß-/Einheitsform I	5	3	0
f111v	f111v.37	S	1	3	ykain	REFERENCE_WHOLE	polchey lkarshar ykain qokain shalky dy tor chey keedy lteedy r aldl	[polchey:?] | [lkarshar:?] | [ykain:?] | heiß, Grad II | [shalky:?] | Qualitäts-/Wertfeld geschlossen | kalte Drogenportion | trocken in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | [lteedy:?] | Wurzel | [aldl:?]	[polchey:?] | [lkarshar:?] | erhitze hiervon auf Stufe II | heiß, Grad II | [shalky:?] | Qualitäts-/Wertfeld geschlossen | kalte Drogenportion | trocken in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | [lteedy:?] | Wurzel | [aldl:?]	[polchey:?]; [lkarshar:?]; erhitze hiervon auf Stufe II; heiß, Grad II; [shalky:?]; kalte Drogenportion; bis zur mittleren Trockenstufe; bis zur Heizendstufe gebracht; [lteedy:?]; Wurzel; [aldl:?]	6	5	0
f111v	f111v.38	S	1	2	o	O_READER_MERGE_RIGHT_KNOWN	ycheey o aiin checkhey otain qotl chear chedy qokeey okeedy lkeey	[ycheey:?] | [o:?] | Menge III | trockenes Arzneikompositum in der Gradmitte | kalt im Zubereitungsrahmen, Grad II | kalte Holzdroge | trockene Fraktion I | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heißer Ansatz am Ende des Grades, abgeschlossen | Drogenholz, heiß am Gradende	[ycheey:?] | Ansatzmenge III | Menge III | trockenes Arzneikompositum in der Gradmitte | kalt im Zubereitungsrahmen, Grad II | kalte Holzdroge | trockene Fraktion I | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heißer Ansatz am Ende des Grades, abgeschlossen | Drogenholz, heiß am Gradende	[ycheey:?]; Ansatzmenge III; trockenes Arzneikompositum in der Gradmitte; kalt im Zubereitungsrahmen, Grad II; kalte Holzdroge; trockene Fraktion I; bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe; Ansatz auf Heizendstufe abgeschlossen; Drogenholz, heiß am Gradende	2	1	0
f111v	f111v.4	S	1	4	air	EXACT_WHOLE	daiin chey chokedair air alo lshedy qotedy qokedar oteedy okedy chedy lkam	Grad-/Maßwert III | trocken in der Mitte des Grades | [chokedair:?] | [air:?] | [alo:?] | eingeweichtes Drogenholz | kalt in der Mitte des Grades, abgeschlossen | [qokedar:?] | kalter Ansatz am Ende des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [lkam:?]	Grad-/Maßwert III | trocken in der Mitte des Grades | [chokedair:?] | zweite Drogenfraktion | [alo:?] | eingeweichtes Drogenholz | kalt in der Mitte des Grades, abgeschlossen | [qokedar:?] | kalter Ansatz am Ende des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [lkam:?]	drei Maße; bis zur mittleren Trockenstufe; [chokedair:?]; zweite Drogenfraktion; [alo:?]; eingeweichtes Drogenholz; bis zur mittleren Kühlstufe gebracht; [qokedar:?]; Ansatz auf Kühlendstufe abgeschlossen; Ansatz bis zur mittleren Heizstufe, abgeschlossen; bis zur mittleren Trockenstufe gebracht; [lkam:?]	5	4	0
f111v	f111v.40	S	1	4	chokain	CHOKAIN_ACTION	ykeeey lkain chckhy chokain chckhal sheckhedy qokeey qokeedy lchsl	[ykeeey:?] | Holzdroge, heiß auf Stufe II | Arzneikompositum: trocken, Gradanfang | [chokain:?] | trockenes Arzneikompositum, Rohstoffform I | feuchtes Arzneikompositum in der Gradmitte, abgeschlossen | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | [lchsl:?]	[ykeeey:?] | Holzdroge, heiß auf Stufe II | Arzneikompositum: trocken, Gradanfang | erhitze den Trockenansatz auf Stufe II | trockenes Arzneikompositum, Rohstoffform I | feuchtes Arzneikompositum in der Gradmitte, abgeschlossen | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | [lchsl:?]	[ykeeey:?]; Holzdroge, heiß auf Stufe II; Arzneikompositum: trocken, Gradanfang; erhitze den Trockenansatz auf Stufe II; trockenes Arzneikompositum, Rohstoffform I; feuchtes Arzneikompositum in der Gradmitte, abgeschlossen; bis zur Heizendstufe; bis zur Heizendstufe gebracht; [lchsl:?]	3	2	0
f111v	f111v.41	S	1	4	teeedy	EXACT_WHOLE	oteey l chedy teeedy lkeey oteedy okedy chedy qokeey checthy qotal	kalter Ansatz am Ende des Grades | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | [teeedy:?] | Drogenholz, heiß am Gradende | kalter Ansatz am Ende des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | Rohstoffklasse I, kalt am Gradanfang	kalter Ansatz am Ende des Grades | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | vollständig abgekühlt und abgeschlossen | Drogenholz, heiß am Gradende | kalter Ansatz am Ende des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | Rohstoffklasse I, kalt am Gradanfang	Ansatz auf Kühlendstufe; getrocknetes Drogenholz; vollständig abgekühlt und abgeschlossen; Drogenholz, heiß am Gradende; Ansatz auf Kühlendstufe abgeschlossen; Ansatz bis zur mittleren Heizstufe, abgeschlossen; bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe; trockenes Krautdroge; trockenes Blatt-/Krautgut; Rohstoff I, kalt am Gradanfang	1	0	1
f111v	f111v.43	S	1	1	ycheo	ENTRY_WHOLE	ycheo daiin sheeky chokeal sheekar okaiin otain chear alo laiin chotag	[ycheo:?] | Grad-/Maßwert III | [sheeky:?] | [chokeal:?] | [sheekar:?] | heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad II | trockene Fraktion I | [alo:?] | Drogenholz, Typ/Charge III | [chotag:?]	nimm hierzu den Trockenansatz | Grad-/Maßwert III | [sheeky:?] | [chokeal:?] | [sheekar:?] | heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad II | trockene Fraktion I | [alo:?] | Drogenholz, Typ/Charge III | [chotag:?]	nimm hierzu den Trockenansatz; drei Maße; [sheeky:?]; [chokeal:?]; [sheekar:?]; Ansatz auf Heizstufe III; kalt im Zubereitungsrahmen, Grad II; trockene Fraktion I; [alo:?]; Drogenholz, Typ/Charge III; [chotag:?]	6	5	0
f111v	f111v.44	S	1	2	teeodain	EXACT_WHOLE	dain teeodain cheeal olaiin or	Grad-/Maßwert II | [teeodain:?] | Rohstoffklasse I, trocken am Gradende | Drogenstoff, Menge III | Drogenportion	Grad-/Maßwert II | zwei Maße vollständig gekühlter Ansatz | Rohstoffklasse I, trocken am Gradende | Drogenstoff, Menge III | Drogenportion	zwei Maße; zwei Maße vollständig gekühlter Ansatz; Rohstoff I, trocken am Gradende; drei Teile Holzdrogenansatz; Drogenportion	1	0	1
f111v	f111v.45	S	1	8	opchedy	EXACT_WHOLE	pollaiin okain sheal pchedain opchey polshy okshey opchedy qopchair alky	[pollaiin:?] | heiß im Zubereitungsrahmen, Grad II | Rohstoffklasse I, feucht in der Gradmitte | [pchedain:?] | Trockenpulver-Ansatz, Form I | [polshy:?] | heiß-feuchter Ansatz in der Mitte des Grades | [opchedy:?] | [qopchair:?] | [alky:?]	[pollaiin:?] | heiß im Zubereitungsrahmen, Grad II | Rohstoffklasse I, feucht in der Gradmitte | [pchedain:?] | Trockenpulver-Ansatz, Form I | [polshy:?] | heiß-feuchter Ansatz in der Mitte des Grades | vollständig getrocknetes Pulverpräparat | [qopchair:?] | [alky:?]	[pollaiin:?]; heiß im Zubereitungsrahmen, Grad II; Rohstoff I bis zur mittleren Einweichstufe; [pchedain:?]; Trockenpulver-Ansatz, Form I; [polshy:?]; heiß-feuchter Ansatz in der Mitte des Grades; vollständig getrocknetes Pulverpräparat; [qopchair:?]; [alky:?]	6	5	0
f111v	f111v.47	S	1	9	lchar	EXACT_WHOLE	sain cheey qokeey cheytain olain ykeeedy chekain chckhey lchar	Saatgut, Typ/Charge II | trocken am Ende des Grades | heiß am Ende des Grades | [cheytain:?] | Drogenstoff, Menge II | [ykeeedy:?] | [chekain:?] | Arzneikompositum: trocken, Gradmitte | [lchar:?]	Saatgut, Typ/Charge II | trocken am Ende des Grades | heiß am Ende des Grades | [cheytain:?] | Drogenstoff, Menge II | [ykeeedy:?] | [chekain:?] | Arzneikompositum: trocken, Gradmitte | trockene Holzfraktion I	Saatgut, Typ/Charge II; vollständig getrocknet; bis zur Heizendstufe; [cheytain:?]; zwei Teile Holzdrogenansatz; [ykeeedy:?]; [chekain:?]; Arzneikompositum: trocken, Gradmitte; trockene Holzfraktion I	4	3	0
f111v	f111v.49	S	1	11	o	O_READER_MERGE_RIGHT_KNOWN	soiry cheey chkain chal lor sheey qokain okain chey qokain o keey	[soiry:?] | trocken am Ende des Grades | trocken-heiß, Stufe II | Rohstoffklasse I, trocken am Gradanfang | Holzportion | feucht am Ende des Grades | heiß, Grad II | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | heiß, Grad II | [o:?] | heiß am Ende des Grades	[soiry:?] | trocken am Ende des Grades | trocken-heiß, Stufe II | Rohstoffklasse I, trocken am Gradanfang | Holzportion | feucht am Ende des Grades | heiß, Grad II | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | heiß, Grad II | Ansatz auf Heizendstufe | heiß am Ende des Grades	[soiry:?]; vollständig getrocknet; trocken-heiß, Stufe II; Rohstoff I, trocken am Gradanfang; Holzportion; vollständig eingeweicht; heiß, Grad II; heiß im Zubereitungsrahmen, Grad II; bis zur mittleren Trockenstufe; heiß, Grad II; Ansatz auf Heizendstufe	2	1	0
f111v	f111v.5	S	2	1|2	qokeed|o	QOKEED_ACTION|O_FREE_ANSATZWASSER	qokeed o aiin otedy qokedy chedy qokeey qokeedy qokeol shedy qotedal lol	[qokeed:?] | [o:?] | Menge III | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | [qokeol:?] | feucht in der Mitte des Grades, abgeschlossen | [qotedal:?] | Holzstoff	erhitze bis zur Endstufe und schließe ab | Ansatzwasser | Menge III | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | [qokeol:?] | feucht in der Mitte des Grades, abgeschlossen | [qotedal:?] | Holzstoff	erhitze bis zur Endstufe und schließe ab; Ansatzwasser; drei Teile; Ansatz auf mittlerer Kühlstufe abgeschlossen; bis zur mittleren Heizstufe gebracht; bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe; bis zur Heizendstufe gebracht; [qokeol:?]; bis zur mittleren Einweichstufe gebracht; [qotedal:?]; Holzstoff	4	2	0
f111v	f111v.50	S	1	7	chees	EXACT_WHOLE	shaiin qoiiin okain chey qokeeey okain chees ar ol loeees otain or	feucht, Grad III | [qoiiin:?] | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | stark erhitzt, Endstufe III | heiß im Zubereitungsrahmen, Grad II | [chees:?] | Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [loeees:?] | kalt im Zubereitungsrahmen, Grad II | Drogenportion	feucht, Grad III | [qoiiin:?] | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | stark erhitzt, Endstufe III | heiß im Zubereitungsrahmen, Grad II | vollständig getrocknete Kräutermischung | Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [loeees:?] | kalt im Zubereitungsrahmen, Grad II | Drogenportion	feucht, Grad III; [qoiiin:?]; heiß im Zubereitungsrahmen, Grad II; bis zur mittleren Trockenstufe; erhitze bis Endstufe III; heiß im Zubereitungsrahmen, Grad II; vollständig getrocknete Kräutermischung; Drogenfraktion I; Grundansatz; [loeees:?]; kalt im Zubereitungsrahmen, Grad II; Drogenportion	3	2	0
f112r	f112r.19	S	1	2	o	O_READER_MERGE_RIGHT_KNOWN	polchdy o l otal y raiin sheky qeey qokey qokeey qoky am	[polchdy:?] | [o:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Eintragsteil abgeschlossen | Wurzel, Typ/Charge III | [sheky:?] | [qeey:?] | heiß in der Mitte des Grades | heiß am Ende des Grades | heiß am Anfang des Grades | Maßeinheit I	[polchdy:?] | Grundansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Eintragsteil abgeschlossen | Wurzel, Typ/Charge III | [sheky:?] | [qeey:?] | heiß in der Mitte des Grades | heiß am Ende des Grades | heiß am Anfang des Grades | Maßeinheit I	[polchdy:?]; Grundansatz; Rohstoff I, leicht gekühlt im Ansatz; Wurzel, Typ/Charge III; [sheky:?]; [qeey:?]; bis zur mittleren Heizstufe; bis zur Heizendstufe; leicht erhitzt; Maßeinheit I	4	3	0
f112r	f112r.27	S	3	4|6|7	opchedy|opchedy|lky	EXACT_WHOLE|EXACT_WHOLE|EXACT_WHOLE	pcholkeedy okchoiiin aky opchedy kolfchdy opchedy lky shty	[pcholkeedy:?] | [okchoiiin:?] | [aky:?] | [opchedy:?] | [kolfchdy:?] | [opchedy:?] | [lky:?] | [shty:?]	[pcholkeedy:?] | [okchoiiin:?] | [aky:?] | vollständig getrocknetes Pulverpräparat | [kolfchdy:?] | vollständig getrocknetes Pulverpräparat | Holzdroge, leicht erhitzt | [shty:?]	[pcholkeedy:?]; [okchoiiin:?]; [aky:?]; vollständig getrocknetes Pulverpräparat; [kolfchdy:?]; vollständig getrocknetes Pulverpräparat; Holzdroge, leicht erhitzt; [shty:?]	8	5	0
