occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v40_gloss_de	v41_gloss_de	v40_scope_state	v41_scope_state	v41_working_translation_de	exact_surface_dispatch	context_or_reader_dispatch	substring_dispatch
G664-T0215	f107v	f107v.5	10	10	11	ytar	P	MEDIAL	S	B	3	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	REFERENCE_WHOLE	qopchdy	aiiil	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	nimm hiervon die erste gekühlte Drogenfraktion	nimm hiervon die erste gekühlte Drogenfraktion	Y_REFERENCE+TAR_COLD_FRACTION_I	hierzu eine Kaltfraktion	1	1	1	0	tol sheockhedy qotol chdor otechdy teol tedaiin opchedy qopchdy ytar aiiil	tol sheockhedy qotol chdor otechdy teol tedaiin opchedy qopchdy ytar aiim	tol sheockhe y qotol chdor otech y teol te aiin opchedy qopchdy ytar aiiim	[ytar:?]	nimm hiervon die erste gekühlte Drogenfraktion	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalt; nominal kaltes Gut/Material; [sheockhedy:?]; kaltes Material; [chdor:?]; [otechdy:?]; [teol:?]; [tedaiin:?]; vollständig getrocknetes Pulverpräparat; nimm fertig getrocknetes Pulver; nimm hiervon die erste gekühlte Drogenfraktion; [aiiil:?]	1	0	0
G664-T0216	f107v	f107v.6	4	4	11	olkeedy	P	MEDIAL	S	B	3	WOOD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qokaiy	qokeey	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Holzdrogenansatz vollständig erhitzt und abgeschlossen	Holzdrogenansatz vollständig erhitzt und abgeschlossen	O_PREP+L_WOOD+K_HOT+EE_END+DY_FINISHED	lexikalisierte Drogenbasis bis Heizendstufe	1	1	1	0	paiin okaiin qokaiy olkeedy qokeey qotaiin oky lkal otaiin aiin qokaldy	paiin okaiin qokaiy olkeedy qokeey qotaiin oky lkal okaiin aiin qokaldy	paiin okaiin qokaiy olkeedy qokeey qotaiin oky lkal okaiin aiin qokal y	[olkeedy:?]	Holzdrogenansatz vollständig erhitzt und abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Pulver, Typ/Charge III; Ansatz auf Heizstufe III; [qokaiy:?]; Holzdrogenansatz vollständig erhitzt und abgeschlossen; bis zur Heizendstufe; kalt, Grad III; leicht erhitzter Ansatz; [lkal:?]; kalt im Zubereitungsrahmen, Grad III; drei Teile; [qokaldy:?]	1	0	0
G664-T0217	f107v	f107v.8	3	3	9	okeol	P	MEDIAL	S	B	3	EXTRACT	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qokair	qokol	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Grundansatz bis zur mittleren Heizstufe erwärmt	Grundansatz bis zur mittleren Heizstufe erwärmt	O_PREP+K_HOT+E_MIDDLE+OL_BASE	heißer Drogenstoff ohne Auszug	1	1	1	1	polcheolkain qokair okeol qokol qokaiin opcheol qotedy ltedy otedam	polcheolkain qokair okeol qokol qokaiin opcheol qotedy ltedy otedam	polcheolkain qokair okeol qokol qokaiin opcheol qotedy ltedy otedam	[okeol:?]	Grundansatz bis zur mittleren Heizstufe erwärmt	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[polcheolkain:?]; [qokair:?]; Grundansatz bis zur mittleren Heizstufe erwärmt; erhitze Folgendes: heiß, Grad III; [opcheol:?]; bis zur mittleren Kühlstufe gebracht; [ltedy:?]; [otedam:?]	1	0	0
G664-T0218	f107v	f107v.9	8	8	12	lkaiin	P	MEDIAL	S	B	3	WOOD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	y	qoky	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Holzdroge, heiß auf Stufe III	Holzdroge, heiß auf Stufe III	L_WOOD+K_HOT+A+IIN_III	erwärmte Flüssigkeit, Stufe III	0	0	1	0	saiin shey kedy qokain qokedy qokaiin y lkaiin qoky lkal tar aty	saiin shey kedy qokain qokedy qokaiin ylkaiin qoky lkal tar aty	saiin sheykedy qokain qoke y qokaiin ylkaiin qoky lkaltaraty	[lkaiin:?]	Holzdroge, heiß auf Stufe III	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Samen/Saatgut, Typ/Charge III; bis zur mittleren Einweichstufe; bis zur mittleren Heizstufe gebracht; heiß, Grad II; bis zur mittleren Heizstufe gebracht; heiß, Grad III; hierzu: Holzdroge, heiß auf Stufe III; leicht erhitzt; [lkal:?]; kalte Drogenfraktion I; [aty:?]	1	0	0
G664-T0219	f108r	f108r.15	1	1	11	orain	P	BOS	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	cheey	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Drogenportion II	Drogenportion II	OR_PORTION+A+IN_II	Qualitätsgrad II	1	1	1	0	orain cheey chey qokeey chedy okchedy qoeedy qockhey d iirain okain	orain cheey chey qokeey chedy okchedy qoeedy qockhey diir ain okain	orain cheey chey qokeey che y okche y qoeedy qockhey diirain okain	[orain:?]	Drogenportion II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Drogenportion II; vollständig getrocknet; bis zur mittleren Trockenstufe; bis zur Heizendstufe; bis zur mittleren Trockenstufe gebracht; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen; [qoeedy:?]; [qockhey:?]; Dosis; [iirain:?]; heiß im Zubereitungsrahmen, Grad II	1	0	0
G664-T0220	f108r	f108r.16	1	1	6	say	P	BOS	S	B	3	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	SAY_ACTION	<BOS>	olkaiin	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	gib eine Gabe Saatgut zu	gib eine Gabe Saatgut zu	S_SEED+A_ADD+Y_ACTION	Saatgut in Grundform	0	0	1	0	say olkaiin chckhy daiin dal daiin	saithy olkaiin chckhy daiin dal daiin	s y olkaiin chckhy daiin al daiin	[say:?]	gib eine Gabe Saatgut zu	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	gib eine Gabe Saatgut zu; Holzdrogenansatz auf Heizstufe III; Arzneikompositum: trocken, Gradanfang; drei Maße; abgemessene Rohstoffmenge I; drei Maße	1	0	0
G664-T0221	f108r	f108r.17	4	4	10	qokeed	P	MEDIAL	S	B	3	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKEED_ACTION	chedy	okain	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erhitze bis zur Endstufe und schließe ab	erhitze bis zur Endstufe und schließe ab	QOK_HEAT+EE_END+D_CLOSED	nominaler heißer Endzustand	1	1	1	0	fcheokair okedaiin chedy qokeed okain chdy laiin ofar chedy tedam	fcheokair okedaiin chedy qokeed okain chdy laiin ofar chedy tedam	fcheokair okedaiin chedy qokeed okain chdy l iin ofar chedy tedam	[qokeed:?]	erhitze bis zur Endstufe und schließe ab	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[fcheokair:?]; [okedaiin:?]; bis zur mittleren Trockenstufe gebracht; erhitze bis zur Endstufe und schließe ab; heiß im Zubereitungsrahmen, Grad II; angetrocknet; Drogenholz, Typ/Charge III; [ofar:?]; bis zur mittleren Trockenstufe gebracht; [tedam:?]	1	0	0
G664-T0222	f108r	f108r.25	8	8	14	opchedy	P	MEDIAL	S	B	3	POWDER	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	opchsd	alkedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	vollständig getrocknetes Pulverpräparat	vollständig getrocknetes Pulverpräparat	O_PREP+P_POWDER+CHEDY_DRY_FINISHED	getrocknete Droge ohne Pulverwert	1	1	1	0	y cheeor aiin okeey cheol chedy opchsd opchedy alkedy al lkeam ol rain al	ycheeor aiin okeey cheol chedy opchsd opchedy alkedy allkeam ol rain al	ycheeor aiin keey cheol chedy apchsd opchedy alke y al lkeam ol rain al	[opchedy:?]	vollständig getrocknetes Pulverpräparat	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Eintrag: [cheeor:?]; drei Teile; Ansatz auf Heizendstufe; trockener Drogenstoff; bis zur mittleren Trockenstufe gebracht; [opchsd:?]; vollständig getrocknetes Pulverpräparat; [alkedy:?]; Rohstoff I; [lkeam:?]; Grundansatz; [rain:?]; Rohstoff I	1	0	0
G664-T0223	f108r	f108r.30	4	4	8	o	P	MEDIAL	S	B	3	LIQUID	CONTEXT_SCOPED_SHORT_FORM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_DEFAULT	O_FREE_ANSATZWASSER	chokedy	qokedy	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	Ansatzwasser	Ansatzwasser	LEARNED_FREE_WATER_SIGLUM	freies Ansatzzeichen oder Öl	1	1	1	0	ykeol chedal chokedy o qokedy okchedy saiin alkan	ykeol chedal chokedy o qokedy okchedy saiin alkan	ykeol chedal chokedy o qokedy okche y saiin alkan	[o:?]	Ansatzwasser	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[ykeol:?]; trockene abgemessene Rohstoffmenge I in der Gradmitte; heiß-trockener Ansatz in der Gradmitte, abgeschlossen; Ansatzwasser; bis zur mittleren Heizstufe gebracht; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen; Samen/Saatgut, Typ/Charge III; [alkan:?]	0	1	0
G664-T0224	f108r	f108r.33	5	5	10	okeol	P	MEDIAL	S	B	3	EXTRACT	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	okedy	chdy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Grundansatz bis zur mittleren Heizstufe erwärmt	Grundansatz bis zur mittleren Heizstufe erwärmt	O_PREP+K_HOT+E_MIDDLE+OL_BASE	heißer Drogenstoff ohne Auszug	1	1	1	0	solkedy okchd qokedy okedy okeol chdy okar okedy okedy chlar	solkedy okchd qokedy okedy okeol chdy okar okedy okedy chlar	salkedy okchd qokedy okedy okeol chdy okar o edy okedy chlar	[okeol:?]	Grundansatz bis zur mittleren Heizstufe erwärmt	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[solkedy:?]; [okchd:?]; bis zur mittleren Heizstufe gebracht; Ansatz bis zur mittleren Heizstufe, abgeschlossen; Grundansatz bis zur mittleren Heizstufe erwärmt; angetrocknet; heiße Drogenfraktion I im Ansatz; Ansatz bis zur mittleren Heizstufe, abgeschlossen; Ansatz bis zur mittleren Heizstufe, abgeschlossen; [chlar:?]	1	0	0
G664-T0225	f108r	f108r.36	2	2	9	okeol	P	MEDIAL	S	B	3	EXTRACT	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	okechy	okeedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Grundansatz bis zur mittleren Heizstufe erwärmt	Grundansatz bis zur mittleren Heizstufe erwärmt	O_PREP+K_HOT+E_MIDDLE+OL_BASE	heißer Drogenstoff ohne Auszug	1	1	1	1	okechy okeol okeedy cheedar okedy qotal chdy chedal chedy	okechy okeol okeedy cheedar okedy qotal chdy chedal chedy	okechy okeol okeedy cheedar okedy qotal chdy chedal chedy	[okeol:?]	Grundansatz bis zur mittleren Heizstufe erwärmt	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[okechy:?]; Grundansatz bis zur mittleren Heizstufe erwärmt; Ansatz auf Heizendstufe abgeschlossen; [cheedar:?]; Ansatz bis zur mittleren Heizstufe, abgeschlossen; Rohstoff I, kalt am Gradanfang; angetrocknet; trockene abgemessene Rohstoffmenge I in der Gradmitte; bis zur mittleren Trockenstufe gebracht	1	0	0
G664-T0226	f108r	f108r.46	2	2	11	qokeed	P	MEDIAL	S	B	3	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKEED_ACTION	yteedy	y	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erhitze bis zur Endstufe und schließe ab	erhitze bis zur Endstufe und schließe ab	QOK_HEAT+EE_END+D_CLOSED	nominaler heißer Endzustand	0	0	1	0	yteedy qokeed y qokey otedy okedy qokaiin cheodar cheey qokedy al	yteedy qokeedy qokey otedy okedy qokaiin cheodar cheey qokedy al	yteedy qokeed y qokey otedy oke y qokaiin cheodar cheey qokedy al	[qokeed:?]	erhitze bis zur Endstufe und schließe ab	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[yteedy:?]; erhitze bis zur Endstufe und schließe ab; bis zur mittleren Heizstufe; Ansatz auf mittlerer Kühlstufe abgeschlossen; Ansatz bis zur mittleren Heizstufe, abgeschlossen; heiß, Grad III; [cheodar:?]; vollständig getrocknet; bis zur mittleren Heizstufe gebracht; Rohstoff I	1	0	0
G664-T0227	f108r	f108r.48	2	2	12	qokeo	P	MEDIAL	S	B	3	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKEO_ACTION	pcheedy	l	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	bereite einen heißen Auszug	bereite einen heißen Auszug	QOK_HEAT+E_LINK+O_EXTRACT	bloßer heißer Ansatz in Bindungsform	0	0	1	0	pcheedy qokeo l okeol keol dain ar otedy qokedy qokeedy qokeedy lchdy	pcheedy qokeol okeol keol dain ar otedy qokedy qokeedy qokeedy lchdy	pcheedy qokeo l okeol keol dain ar otedy qoke y qokee y qokeedy lchdy	[qokeo:?]	bereite einen heißen Auszug	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[pcheedy:?]; Grundstoff des vorstehenden Ansatzes; Grundansatz bis zur mittleren Heizstufe erwärmt; heißer Drogenstoff; Stufe II; Drogenfraktion I; Ansatz auf mittlerer Kühlstufe abgeschlossen; bis zur mittleren Heizstufe gebracht; bis zur Heizendstufe gebracht; bis zur Heizendstufe gebracht; Drogenholz, getrocknete Kurz-/Kompaktform	1	0	0
G664-T0228	f108r	f108r.48	4	4	12	okeol	P	MEDIAL	S	B	3	EXTRACT	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	l	keol	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Grundansatz bis zur mittleren Heizstufe erwärmt	Grundansatz bis zur mittleren Heizstufe erwärmt	O_PREP+K_HOT+E_MIDDLE+OL_BASE	heißer Drogenstoff ohne Auszug	1	1	1	0	pcheedy qokeo l okeol keol dain ar otedy qokedy qokeedy qokeedy lchdy	pcheedy qokeol okeol keol dain ar otedy qokedy qokeedy qokeedy lchdy	pcheedy qokeo l okeol keol dain ar otedy qoke y qokee y qokeedy lchdy	[okeol:?]	Grundansatz bis zur mittleren Heizstufe erwärmt	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[pcheedy:?]; Grundstoff des vorstehenden Ansatzes; Grundansatz bis zur mittleren Heizstufe erwärmt; heißer Drogenstoff; Stufe II; Drogenfraktion I; Ansatz auf mittlerer Kühlstufe abgeschlossen; bis zur mittleren Heizstufe gebracht; bis zur Heizendstufe gebracht; bis zur Heizendstufe gebracht; Drogenholz, getrocknete Kurz-/Kompaktform	1	0	0
G664-T0229	f108r	f108r.49	5	5	10	qokeo	P	MEDIAL	S	B	3	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKEO_ACTION	qokeedy	lchedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	bereite einen heißen Auszug	bereite einen heißen Auszug	QOK_HEAT+E_LINK+O_EXTRACT	bloßer heißer Ansatz in Bindungsform	1	1	1	0	oteedy lchedy qokeedy qokeedy qokeo lchedy qokey qokeey lkedy lkedy	oteedy lchedy qokeedy qokeedy qokeo lchedy qokey qokeey lkedy lkedy	oteedy lche y qokeedy qokee y qokeo lchedy qokey qokeey lke y lke y	[qokeo:?]	bereite einen heißen Auszug	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Ansatz auf Kühlendstufe abgeschlossen; getrocknetes Drogenholz; bis zur Heizendstufe gebracht; bis zur Heizendstufe gebracht; bereite einen heißen Auszug; getrocknetes Drogenholz; bis zur mittleren Heizstufe; bis zur Heizendstufe; erhitzte Holzdroge, Mittelstufe, fertig; erhitzte Holzdroge, Mittelstufe, fertig	1	0	0
G664-T0230	f108r	f108r.50	3	3	10	lkaiin	P	MEDIAL	S	B	3	WOOD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	lchedy	chdy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Holzdroge, heiß auf Stufe III	Holzdroge, heiß auf Stufe III	L_WOOD+K_HOT+A+IIN_III	erwärmte Flüssigkeit, Stufe III	1	1	1	0	qokeedy lchedy lkaiin chdy qokey okedy okaram chdar ar okam	qokeedy lchedy lkaiin chdy qokey okedy okaram chdar or okam	qokee ylche y lkaiin chdy qokey okedy okaram chdar r okam	[lkaiin:?]	Holzdroge, heiß auf Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	bis zur Heizendstufe gebracht; getrocknetes Drogenholz; Holzdroge, heiß auf Stufe III; angetrocknet; bis zur mittleren Heizstufe; Ansatz bis zur mittleren Heizstufe, abgeschlossen; [okaram:?]; abgemessene Trockenfraktion I, Anfangsstufe; Drogenfraktion I; ein Maß heißen Ansatzes	1	0	0
G664-T0231	f108r	f108r.50	10	10	10	okam	P	EOS	S	B	3	HOT_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ar	<EOS>	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	ein Maß heißen Ansatzes	ein Maß heißen Ansatzes	O_PREP+K_HOT+AM_UNIT_I	eingekochter Ansatz ohne Reduktionssignal	1	1	1	0	qokeedy lchedy lkaiin chdy qokey okedy okaram chdar ar okam	qokeedy lchedy lkaiin chdy qokey okedy okaram chdar or okam	qokee ylche y lkaiin chdy qokey okedy okaram chdar r okam	[okam:?]	ein Maß heißen Ansatzes	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	bis zur Heizendstufe gebracht; getrocknetes Drogenholz; Holzdroge, heiß auf Stufe III; angetrocknet; bis zur mittleren Heizstufe; Ansatz bis zur mittleren Heizstufe, abgeschlossen; [okaram:?]; abgemessene Trockenfraktion I, Anfangsstufe; Drogenfraktion I; ein Maß heißen Ansatzes	1	0	0
G664-T0232	f108r	f108r.7	11	11	11	chsy	P	EOS	S	B	3	SEED	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chkaiin	<EOS>	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	getrocknetes Saatgut	getrocknetes Saatgut	CH_DRY+SY_SEED_BASE	trockene Arzneispecies	1	1	1	0	okchey okedy qokchedy chedy qokedy okar chdy okar char chkaiin chsy	okchey okedy qokchedy chedy qokedy okar chdy okar char chkaiin chsy	okchey okedy qokchedy che y qokedy okar chdy okar char chkaiin chsy	[chsy:?]	getrocknetes Saatgut	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß-trockener Ansatz in der Mitte des Grades; Ansatz bis zur mittleren Heizstufe, abgeschlossen; heiß und bis zur mittleren Trockenstufe gebracht; bis zur mittleren Trockenstufe gebracht; bis zur mittleren Heizstufe gebracht; heiße Drogenfraktion I im Ansatz; angetrocknet; heiße Drogenfraktion I im Ansatz; Trockenfraktion I; heiß-trocken, Grad III; getrocknetes Saatgut	1	0	0
G664-T0233	f108r	f108r.8	8	8	12	ch	P	MEDIAL	S	B	3	ACTION	CONTEXT_SCOPED_SHORT_FORM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_DEFAULT	CH_DRY_ACTION	qokar	okeey	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	trockne	trockne Folgendes:	LEARNED_CH_DRY_ACTION	abgetrennter Anfang einer längeren CH-Form	1	1	1	1	pochedy shy shokeedar al kedal chokchy qokar ch okeey qaiin okeedy qetam	pochedy shy shokeedar al kedal chokchy qokar ch okeey qaiin okeedy qetam	pochedy shy shokeedar al kedal chokchy qokar ch okeey qaiin okeedy qetam	[ch:?]	trockne	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[pochedy:?]; leicht angefeuchtet; [shokeedar:?]; Rohstoff I; [kedal:?]; Trockenansatz: heiß-trockene Grundform; heiße Drogenfraktion I; trockne Folgendes: Ansatz auf Heizendstufe; [qaiin:?]; Ansatz auf Heizendstufe abgeschlossen; [qetam:?]	0	1	0
G664-T0234	f108r	f108r.9	11	11	12	air	P	MEDIAL	S	B	3	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ar	ockhedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zweite Drogenfraktion	zweite Drogenfraktion	AIR_FRACTION_II	Menge oder Qualitätsgrad II	1	1	1	0	cthey chedain chedy okedy lkedy raraiin qokar otal kedy ar air ockhedy	cthey chedain chedy okedy lkedy raraiin qotar otal kedy ar air ockhedy	cthey chedain chedy okedy lkedy raraiin qotar otal kedy ar air ockhedy	[air:?]	zweite Drogenfraktion	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Krautdroge, Form I; Blatt-/Krautdroge, Form I; [chedain:?]; bis zur mittleren Trockenstufe gebracht; Ansatz bis zur mittleren Heizstufe, abgeschlossen; erhitzte Holzdroge, Mittelstufe, fertig; [raraiin:?]; heiße Drogenfraktion I; Rohstoff I, leicht gekühlt im Ansatz; bis zur mittleren Heizstufe gebracht; Drogenfraktion I; zweite Drogenfraktion; Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen	1	0	0
G664-T0235	f108v	f108v.1	5	5	12	lky	P	MEDIAL	S	B	3	WOOD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qokeedy	ltal	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Holzdroge, leicht erhitzt	Holzdroge, leicht erhitzt	L_WOOD+KY_HOT_START	rohes Drogenholz	1	1	1	1	pchedal qokeedar otedy qokeedy lky ltal aiin oteo fcheey otedar am ol	pchedal qokeedar otedy qokeedy lky ltal aiin oteo fcheey otedar am ol	pchedal qokeedar otedy qokeedy lky ltal aiin oteo fcheey otedar am ol	[lky:?]	Holzdroge, leicht erhitzt	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[pchedal:?]; [qokeedar:?]; Ansatz auf mittlerer Kühlstufe abgeschlossen; bis zur Heizendstufe gebracht; Holzdroge, leicht erhitzt; [ltal:?]; drei Teile; [oteo:?]; [fcheey:?]; [otedar:?]; Maßeinheit I; Grundansatz	1	0	0
G664-T0236	f108v	f108v.14	6	6	10	keear	P	MEDIAL	S	B	3	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chey	a	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erste Drogenfraktion vollständig erhitzt	erste Drogenfraktion vollständig erhitzt	K_HOT+EE_END+AR_FRACTION_I	stark erhitzte Fraktion ohne Endwert	1	1	1	0	qokeey lo r aiin chey keear a ral olaiin chedy	qokeey lor aiin chey keear oral olaiin chedy	qokeey lo r aiin chey keear aral olaiin che y	[keear:?]	erste Drogenfraktion vollständig erhitzt	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	bis zur Heizendstufe; Holzabsud; Wurzel; drei Teile; bis zur mittleren Trockenstufe; erste Drogenfraktion vollständig erhitzt; je zu gleichen Teilen; Wurzelrohstoff I; drei Teile Holzdrogenansatz; bis zur mittleren Trockenstufe gebracht	1	0	0
G664-T0237	f108v	f108v.16	5	5	11	okeol	P	MEDIAL	S	B	3	EXTRACT	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	lkeey	okedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Grundansatz bis zur mittleren Heizstufe erwärmt	Grundansatz bis zur mittleren Heizstufe erwärmt	O_PREP+K_HOT+E_MIDDLE+OL_BASE	heißer Drogenstoff ohne Auszug	1	1	1	0	okeey lshey qokeeal lkeey okeol okedy qotal sholkeedy chedy qokain teedu	okeey lshey qokeeol lkeey okeol okedy qotal sholkeedy chedy qokain teedan	okeey lshey qokeeol lkeey okeol okedy qotal sholkeedy chedy qokain teedu	[okeol:?]	Grundansatz bis zur mittleren Heizstufe erwärmt	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Ansatz auf Heizendstufe; eingeweichtes Drogenholz, Form I; Rohstoff I, heiß am Gradende; Drogenholz, heiß am Gradende; Grundansatz bis zur mittleren Heizstufe erwärmt; Ansatz bis zur mittleren Heizstufe, abgeschlossen; Rohstoff I, kalt am Gradanfang; feuchte Drogenbasis, vollständig erhitzt; bis zur mittleren Trockenstufe gebracht; heiß, Grad II; [teedu:?]	1	0	0
