occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G664-T0235	f108v	f108v.1	5	lky	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	pchedal qokeedar otedy qokeedy lky ltal aiin oteo fcheey otedar am ol	pchedal qokeedar otedy qokeedy lky ltal aiin oteo fcheey otedar am ol	pchedal qokeedar otedy qokeedy lky ltal aiin oteo fcheey otedar am ol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0236	f108v	f108v.14	6	keear	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokeey lo r aiin chey keear a ral olaiin chedy	qokeey lor aiin chey keear oral olaiin chedy	qokeey lo r aiin chey keear aral olaiin che y	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0237	f108v	f108v.16	5	okeol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	okeey lshey qokeeal lkeey okeol okedy qotal sholkeedy chedy qokain teedu	okeey lshey qokeeol lkeey okeol okedy qotal sholkeedy chedy qokain teedan	okeey lshey qokeeol lkeey okeol okedy qotal sholkeedy chedy qokain teedu	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0238	f108v	f108v.17	7	qopchdy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokeey lkeed chedy qokeeos sheol tedy qopchdy qokeshdy kedar otal raram	qokeey lkeed chedy qokeeos sheol tedy qopchdy qokeshdy kedar otal raram	qokeey lkeed chedy qokeeos eol tedy qopchdy qokeshdy kedar otal raram	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0239	f108v	f108v.2	11	okam	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daiin shal qokedy qoeechy okain oteey checkhy lkeedy qokeedar araiin okam	daiin shal qokedy qoeechy okain oteey checkhy lkeedy qokeedar araiin okam	daiin shal qoke y qoeechy okain oteey checkhy lkeedy qokee ar araiin okam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0240	f108v	f108v.21	4	lky	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daiin shol olkeeey lky chedar chey kechey qotedy otedy oteedain cheody llod	daiin shol olkeeey lky chedar cheykechey qotedy otedy oteedain cheody llod	daiin shol olkeeey lky che ar cheykechey qote y ote y oteedain cheody llod	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0241	f108v	f108v.23	3	qoeey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokeeor okeey qoeey chodaal daiin checthal cheeky otar aiin chckhy lteedy	qokeeor okeey qoeey cho deeal daiin checthal cheeky otar aiin chckhy ltedy	qokeeor okeey qoeey cho daal daiin checthal cheeky otar aiin chckhy lteedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0242	f108v	f108v.25	12	qokeeaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sheeol okeey kaiin okaiin ol lchey ctheo r aiin cheey qokeey qokeeaiin al	sheeol okeey kaiin okaiin ol lchey ctheor aiin cheey qokeey qokeeaiin al	sheeol okeey kaiin okaiin ol lchey ctheo r aiin cheey qokeey qokeeaiin al	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0243	f108v	f108v.27	11	ykar	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	sal lcheal lkeeey okar ar ain olcheees ol cheal okaiin ykar al okalam	sal lcheal lkeeey okar ar ain olcheees ol cheal okaiin ykar al okalam	sal lcheal lkeeey okar ar ain olcheees ol cheal okaiin ykar al okalam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0244	f108v	f108v.29	3	o	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	dar chey o cheol chedeey qokeedy chea	dar chey o cheol chedeey qokeedy cheam	dar chey o cheol chedeey qokeedy cheam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0245	f108v	f108v.32	4	olkeedy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dain shedain qokedar olkeedy qokeedy shedy chedar chedy oteedy qokam	dain shedain qokedar olkeeedy qokeedy shedy chedar chedy oteedy qokam	dain shedain qoke ar olkeedy qokeedy shedy chedar chedy oteedy qokam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0246	f108v	f108v.32	10	qokam	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dain shedain qokedar olkeedy qokeedy shedy chedar chedy oteedy qokam	dain shedain qokedar olkeeedy qokeedy shedy chedar chedy oteedy qokam	dain shedain qoke ar olkeedy qokeedy shedy chedar chedy oteedy qokam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0247	f108v	f108v.37	11	dalam	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sain sheor sheey sheckhey qokey okey shey lkain shedy qokain dalam	sain sheor sheey sheckhey qokey okey shey lkain shedy qokain dalam	sain sheor sheey sheckhey qokey okey shey lkain she y qokain dalam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0248	f108v	f108v.38	1	dsheol	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dsheol qokeedy qokeedy chey qokeedy qokedy sheckhy lkedy qoteedy otam	dsheol qokeedy qokeedy chey qokeedy qokedy sheckhy lkedy qoteedy otam	dsheol qokee y qokeedy chey qokeedy qokedy sheckhy lkedy qotee y otam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0249	f108v	f108v.4	3	qokeed	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dchedy shedy qokeed qoteedy qoteedy arain al keedy	dchedy shedy qokeed qotedy qoteedy arain al keedy	dchedy shedy qokeed qotee y qoteedy ar ain al kee y	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0250	f108v	f108v.47	7	okeol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ycheey qokeeey shedain qokeedy qokeey okeedal okeol lkeey lchedy lchedy	ycheey qokeeey shedain qokeedy qokeey okeedal okeol lkeey lchedy lchedy	ycheey qokeee she ain qokeedy qokeey okee al okeol lkeey lche y lche y	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0251	f108v	f108v.49	4	lkaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	saiin okain cheey lkaiin cheal cheol keear qokeedy qokeey checkhedy qokal oam	saiin okain cheey lkaiin cheal cheol keear qokeedy qokeey checkhedy qokal oam	saiin okain cheey lkaiin cheal cheol keear qokee y qokeey checkhe y qokal oam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0252	f108v	f108v.49	7	keear	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	saiin okain cheey lkaiin cheal cheol keear qokeedy qokeey checkhedy qokal oam	saiin okain cheey lkaiin cheal cheol keear qokeedy qokeey checkhedy qokal oam	saiin okain cheey lkaiin cheal cheol keear qokee y qokeey checkhe y qokal oam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0253	f108v	f108v.5	7	o	MEDIAL	0	0	RIGHT	okeedy	IT2a	1	RIGHT:okeedy	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	0	polaiin okedain okal otchedy qokeedy raraiin o keedy qokar qokal dam	polaiin okedain okal otchedy qokeedy raraiin okeedy qokar qokal dam	polaiin oke ain okal otchedy qokeedy raraiin o keedy qokar qokal am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0254	f108v	f108v.51	6	air	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ssheodain qokeeo okeey qoksheedy char air okeey qokeeolchey olkeey okeey lar	ssheodain qokeeo okeey qok sheedy charain okeey qokeeolchey olkeey okeey lar	ssheodain qokeeo okeey qok sheedy charain okeey qokeeolchey olkeey okeey lar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0255	f108v	f108v.51	9	olkeey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ssheodain qokeeo okeey qoksheedy char air okeey qokeeolchey olkeey okeey lar	ssheodain qokeeo okeey qok sheedy charain okeey qokeeolchey olkeey okeey lar	ssheodain qokeeo okeey qok sheedy charain okeey qokeeolchey olkeey okeey lar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0256	f108v	f108v.9	6	sheed	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokeeo dar chedam chlal okaldain sheed lchedy l keedy ched kel cthdy	qokeeo dal chedam chlal okaldain sheed lchedy lkeedy chedkel cthdy	qokeeo dar chedam chlal okal dain sheed lchedy lkee y che kel cth y	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0257	f10r	f10r.3	2	o	MEDIAL	0	0	RIGHT	otchy	IT2a+RF1b	1	RIGHT:otchy	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	0	qotor o tchy daiin chocthy qotchy chol or yty dy dy	qotor otchy daiin chocthy qotchy chol or yty dy dy	qotor otchy daiin chocthy qotchy chol or yty dy dy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0258	f10r	f10r.9	7	chodaiin	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	oykchor shor chor chy kaiiin dy chodaiin	oykchor shor chor chy kaiiin dy chodaiin	oykchor shor chor chy kaiiin dy chodaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0259	f10v	f10v.2	7	chodaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	dain daiin ckhy chcthor choiin qot chodaiin cthy daiin	dain daiin ckhy chcthor choiin qot chodaiin cthy daiin	dain daiin ckhy chcthor choiin qot chodaiin cthy daiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0260	f10v	f10v.7	5	cheky	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokol chy ky chol cheky daiin dain chckhan	qokol chyky chol cheky daiin dain chckhan	qokol chyky cholcheky daiin dain chckhan	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0261	f111r	f111r.11	12	daram	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dshey lkeedy lkeedy cheedy oteedaiin sheedy ar ay shkaiin chey daiin daram	dshey lkeedy lkeedy cheedy oteedain sheedy ar aikhy shkaiin chey daiin dar am	dshey lkeedy lkeedy chee y oteedaiin sheedy ar ay shkaiin chey daiin aram	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0262	f111r	f111r.13	5	lr	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qosheo lchdy lshedy olkeeedy lr al chr or dain shey arain chey teey cheodaiin	qosheo lchdy lshedy olkeeedy lr al chr or dain shey orain chey teey cheo daiin	qosheo lchdy lshedy olkeee y lr al chr or dain ey rain chey teey cheodaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0263	f111r	f111r.19	7	cheky	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	saiin okeeol qokeedy lchey lcheoekam oaiin cheky qokeeodar checthdy qoted l loty	saiin okeeol qokeedy lchey lcheoekam oaiin cheky qokeeodor checthdy qotedl loty	saiin eeol qoteedy lchey lcheoekam ooiin cheky qokeeodar checthdy qotedl loty	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0264	f111r	f111r.21	7	o	MEDIAL	0	0	BOTH	oxor	IT2a+RF1b	0	BOTH:oxor	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	0	daiin okar ain teey oteey ox o r shey chey ky deedy cheo dain sheet ar al l cheotydy	daiin okar ain teey oteey oxor shey chey kydeedy cheo dain sheet ar al l cheotydy	daiin okar ain teey oteey oxor ey cheyk dee y cheo deiin sheet ar all cheotydy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0265	f111r	f111r.24	10	lky	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sain chckhey cheos lchal lkechey okeey lkechedy oteodain char lky lchr ainai	sain chckhey cheos lchal lkechey okeey lkechedy oteo dain char lko lchr aiin aim	sain chckhey cheos lchal lkechey okeey lkechedy oteodain char lky lchr ain aim	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0266	f111r	f111r.26	6	air	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	soaiin shecthy oteodaiin chedy otedar air ykeey shedain l chedy qokeedy qoteedaiin	soaiin shecthy oteodaiin chedy otedar air ykeey shedain lchedy qokeedy qoteedaiin	so oiin shecthy oteo aiin che y ote ar airykeey she ain l che y qokeedy qotee aiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0267	f111r	f111r.39	6	qokechdy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	saiin chckhedy okain oteain shok qokechdy okechedy chedy qokeey cheamar	saiin chckhedy okain oteoin shok qokechdy okechedy chedy qokeey cheamar	saiin chckhedy kain oteain shok qokechdy okechedy che y qokeey cheamar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0268	f111r	f111r.6	5	qok	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	dain shedy qoky chedy qok shed olchedy qokeedy teedy chdy keedy qotchedy dary	dain shedy qoky chedy qok shed olchedy qokeedy teedy chdy keedy qotchedy dary	dain she y qoky chedy qok shed olchedy qokee y tee y ch y keedy qotche y dary	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0269	f111r	f111r.6	7	olchedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dain shedy qoky chedy qok shed olchedy qokeedy teedy chdy keedy qotchedy dary	dain shedy qoky chedy qok shed olchedy qokeedy teedy chdy keedy qotchedy dary	dain she y qoky chedy qok shed olchedy qokee y tee y ch y keedy qotche y dary	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0270	f111r	f111r.8	2	o	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	daiin o chedain daiin cheedy qokeey qokedy chy otshedy lkeeol lkeey qotchdy	daiin o chedain daiin cheedy qokeey qokedy chckhhy otshedy lkeeol lkeey qotchdy	daiin o chedain daiin cheedy qokeey qoke y chy otshedy lkeeol lkeey qotchdy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0271	f111r	f111r.9	3	olchedy	MEDIAL	0	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ycheeodain okeeo olchedy lchedy qokeey okeeedy okain chedy chedyteey dal lam	ycheeodain okeeo olchedy lchedy qokeey okeeedy okain chedy chedy teey dal lam	ycheeodain okeeo ol chedy lchedy qokeey okeee y okain che y chedy teey dal lam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0272	f111v	f111v.14	5	oin	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qocheol qokain chear ol oin shedy qotaiin qokeechy olkeey lkain lal gm	qocheol qokain chear ol ain shedy qotaiin qokeechy olkeey lkain lal gm	qo cheol qokain chear ol ain shedy qotaiin qokeechy olkee lkeiin lal m	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0273	f111v	f111v.14	9	olkeey	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qocheol qokain chear ol oin shedy qotaiin qokeechy olkeey lkain lal gm	qocheol qokain chear ol ain shedy qotaiin qokeechy olkeey lkain lal gm	qo cheol qokain chear ol ain shedy qotaiin qokeechy olkee lkeiin lal m	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0274	f111v	f111v.18	10	o	MEDIAL	1	1	NONE	NONE	NONE	0	RIGHT:ol	REJECT_NONLOCAL_LINE_SET_ONLY	0	tais shedy qoeedaiin okain ey kaiin shey otain alkain o l r ol dain	tair shedy qochdaiin okain sheey kaiin shey otain alkain o l r ol dain	tair shedy qoeedaiin kain sheey kaiin shey otain alkain o l r ol jain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0275	f111v	f111v.19	8	shcthey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	qokaiin cheal tain qokain shey qokain char shcthey qoky chy qokaiin	qokaiin cheal tain qokain shey qokain char shcthey qoky chy qokaiin	qokaiin cheal tain qokain shey qokain char shcthey qoky chy qokaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0276	f111v	f111v.21	2	air	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0277	f111v	f111v.28	1	qorchain	BOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qorchain okain chear lkain	qorchain okain chear lkain	qo r cheiin okain chear lkeiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0278	f111v	f111v.30	11	lky	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	shokar okeokain sheekain qokain chechey qokeey qetain otain ar lkain lky	shokar okeokain sheekain qokain chechey qokeey qetain otain ar lkain lky	shokar okeokain eekain qokain chechey qokeey qetain otain ar lkain lky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0279	f111v	f111v.34	3	teody	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	polar okar teody qokain talol tarol opchedy qotar otar chtal sam	polar okar teody qokain talol tarol opchedy qotar otar chtal sam	polar okar teody qokain talol tarol opchedy qotar otar chtalsam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0280	f111v	f111v.34	7	opchedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	polar okar teody qokain talol tarol opchedy qotar otar chtal sam	polar okar teody qokain talol tarol opchedy qotar otar chtal sam	polar okar teody qokain talol tarol opchedy qotar otar chtalsam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0281	f111v	f111v.37	3	ykain	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	polchey lkarshar ykain qokain shalky dy tor chey keedy lteedy r aldl	polchey lkarshar okain qokain shalkl dy tor chey keedy lteedy raldl	polchey lkar shar kain qokain shalky dy tor chey keedy ltee y r aldl	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0282	f111v	f111v.38	2	o	MEDIAL	0	0	RIGHT	oaiin	IT2a	1	RIGHT:oaiin	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	0	ycheey o aiin checkhey otain qotl chear chedy qokeey okeedy lkeey	ycheey oaiin checkhey otain qotl chear chedy qokeey okeedy lkeey	ycheey o aiin checkhey otain qotl chear che y qokeey okeedy lkeey	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0283	f111v	f111v.4	4	air	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daiin chey chokedair air alo lshedy qotedy qokedar oteedy okedy chedy lkam	daiin chey chokedair air alolshedy qotedy qokedar oteedy okedy chedy lkam	daiin chey choke air air alolshedy qotedy qoke ar oteedy oke y chedy lkam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0284	f111v	f111v.40	4	chokain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykeeey lkain chckhy chokain chckhal sheckhedy qokeey qokeedy lchsl	ykeeey lkain chckhy chokain chckhal sheckhedy qokeey qokeedy lchsl	ykeeey lkain chckhy chokain chckhal sheckhedy qokeey qokeed lchsl	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0285	f111v	f111v.41	4	teeedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	oteey l chedy teeedy lkeey oteedy okedy chedy qokeey checthy qotal	oteey lchedy teeedy lkeey oteedy okedy chedy qokeey checthy qotal	oteey l chedy teeedy lkeey oteedy okedy chedy qokeey checthy qotal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0286	f111v	f111v.43	1	ycheo	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ycheo daiin sheeky chokeal sheekar okaiin otain chear alo laiin chotag	ycheo daiin sheeky chokeal sheekar okaiin otain chear alo laiin chotam	ycheo daiin sheeky chokeal sheekar okaiin otain chear alo l aiin chotag	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0287	f111v	f111v.44	2	teeodain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	dain teeodain cheeal olaiin or	dain teeodain cheeal olaiin or	dain teeodain cheeal olaiin or	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0288	f111v	f111v.45	8	opchedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pollaiin okain sheal pchedain opchey polshy okshey opchedy qopchair alky	pol laiin okain sheal pchedain opchey polshy okshey opchedy qopchais alky	pollaiin okain sheal pchedain opchey polshy o shey opchedy qopchair alky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0289	f111v	f111v.47	9	lchar	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sain cheey qokeey cheytain olain ykeeedy chekain chckhey lchar	sain cheey qokeey chey tain olain okeeedy chekain chckhey lchar	sain cheey qokeey cheytain olain keeedy chekain chckhey lchar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0290	f111v	f111v.49	11	o	MEDIAL	0	0	RIGHT	okeey	IT2a+RF1b	1	RIGHT:okeey	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	0	soiry cheey chkain chal lor sheey qokain okain chey qokain o keey	sory cheey chkain chal lor sheey qokain okain chey qokain okeey	sairy cheey chkain chal lor sheey qokain okeiin chey qokain okeey	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0291	f111v	f111v.5	1	qokeed	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokeed o aiin otedy qokedy chedy qokeey qokeedy qokeol shedy qotedal lol	qokeed o aiin otedy qokedy chedy qokeey qokeedy qokeol shedy qotedal lol	qokeed o aiin otedy qokedy chedy qokeey qokeedy qokeol shedy qote al lol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0292	f111v	f111v.5	2	o	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	qokeed o aiin otedy qokedy chedy qokeey qokeedy qokeol shedy qotedal lol	qokeed o aiin otedy qokedy chedy qokeey qokeedy qokeol shedy qotedal lol	qokeed o aiin otedy qokedy chedy qokeey qokeedy qokeol shedy qote al lol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0293	f111v	f111v.50	7	chees	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	shaiin qoiiin okain chey qokeeey okain chees ar ol loeees otain or	shaiin qoiiin okain chey qokeeey okain chees ar ol loeees otain or	shaiin qoiiin okain chey qokeeey okain chees ar ol loeees otain or	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0294	f112r	f112r.19	2	o	MEDIAL	0	0	RIGHT	ol	IT2a+RF1b	1	RIGHT:ol	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	0	polchdy o l otal y raiin sheky qeey qokey qokeey qoky am	polchdy ol otaly saiin sheky qeey qokey qokeey qoko am	polchdy ol otalysaiin sheky qeey qokey qokeey qokyam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0295	f112r	f112r.27	4	opchedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pcholkeedy okchoiiin aky opchedy kolfchdy opchedy lky shty	pcholkeedy okchoiiin aky opchedy kolfchdy opchedy lky shty	pcholkee y okchoiiin aky opchedy kolfchdy opchedy lky shty	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0296	f112r	f112r.27	6	opchedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pcholkeedy okchoiiin aky opchedy kolfchdy opchedy lky shty	pcholkeedy okchoiiin aky opchedy kolfchdy opchedy lky shty	pcholkee y okchoiiin aky opchedy kolfchdy opchedy lky shty	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0297	f112r	f112r.27	7	lky	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pcholkeedy okchoiiin aky opchedy kolfchdy opchedy lky shty	pcholkeedy okchoiiin aky opchedy kolfchdy opchedy lky shty	pcholkee y okchoiiin aky opchedy kolfchdy opchedy lky shty	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0298	f112r	f112r.29	3	olshedy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sar aiin olshedy chokeey sal okaiin oteey qokeey olor al chealy	sar aiin olshedy chokeey sal okaiin oteey qokeey olor al chealy	sar aiin olshe y chokeey sal okaiin oteey qokeey oloral chealy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
