event_id	page	record	statement_id	surface	component_parse	revised_event_reading_de	cell_status	silent_owner_de	fluent_station_entry_de	bound_once
E188	f82r	B2	B2-S006	qoky	OK+Y	den Arbeitsstoff einsetzen	OPEN_ENTRY	oberes Beckenpaar mit Zylinder	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → zurückhalten → setze dies ein. Angaben: danach · länger · dies.	YES
E189	f82r	B2	B2-S007	dshedy	SH+E+DY	ruhen lassen	CLOSED_CELL	mittleres linkes Handgerät mit Inline-Knoten	Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: ruhen lassen.	YES
E190	f82r	B2	B2-S008	sotaiin	OT+AIIN	danach · vorgeschriebenes Maß	CLOSED_CELL	mittleres linkes Handgerät mit Inline-Knoten	Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: gib davon nach Maß zu → absetzen lassen. Angaben: danach · Maß.	YES
E191	f82r	B2	B2-S008	qokar	OK+AR	aus der bezeichneten Quelle beschicken	CLOSED_CELL	mittleres linkes Handgerät mit Inline-Knoten	Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: gib davon nach Maß zu → absetzen lassen. Angaben: danach · Maß.	YES
E192	f82r	B2	B2-S008	shedy	SHED+DY	absetzen lassen	CLOSED_CELL	mittleres linkes Handgerät mit Inline-Knoten	Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: gib davon nach Maß zu → absetzen lassen. Angaben: danach · Maß.	YES
E193	f82r	B2	B2-S009	solshedy	OL+SH+E+DY	ruhen lassen	CLOSED_CELL	mittleres linkes Handgerät mit Inline-Knoten	Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: ruhen lassen.	YES
E194	f82r	B2	B2-S010	qokeey	OK+EE+Y	wirken lassen	OPEN_ENTRY	mittleres linkes Handgerät mit Inline-Knoten	Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: wirken lassen → setze dies ein → stehen lassen. Angaben: weiter.	YES
E195	f82r	B2	B2-S010	qoky	OK+Y	den Arbeitsstoff einsetzen	OPEN_ENTRY	mittleres linkes Handgerät mit Inline-Knoten	Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: wirken lassen → setze dies ein → stehen lassen. Angaben: weiter.	YES
E196	f82r	B2	B2-S010	ls	LS	weiter	OPEN_ENTRY	mittleres linkes Handgerät mit Inline-Knoten	Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: wirken lassen → setze dies ein → stehen lassen. Angaben: weiter.	YES
E197	f82r	B2	B2-S010	cheey	SH+EE+Y	stehen lassen	OPEN_ENTRY	mittleres linkes Handgerät mit Inline-Knoten	Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: wirken lassen → setze dies ein → stehen lassen. Angaben: weiter.	YES
E198	f82r	B2	B2-S011	okain	OK+AIN	eine Portion einfüllen	CLOSED_CELL	mittlere rechte unklare Station	Bildort: mittlere rechte unklare Station. Arbeitsfolge: gib einen Teil hinein → gib einen Teil hinein → einwirken lassen. Angaben: davon.	YES
E199	f82r	B2	B2-S011	char	AR	von dort	CLOSED_CELL	mittlere rechte unklare Station	Bildort: mittlere rechte unklare Station. Arbeitsfolge: gib einen Teil hinein → gib einen Teil hinein → einwirken lassen. Angaben: davon.	YES
E200	f82r	B2	B2-S011	okain	OK+AIN	eine Portion einfüllen	CLOSED_CELL	mittlere rechte unklare Station	Bildort: mittlere rechte unklare Station. Arbeitsfolge: gib einen Teil hinein → gib einen Teil hinein → einwirken lassen. Angaben: davon.	YES
E201	f82r	B2	B2-S011	qokeedy	OK+EE+DY	einwirken lassen	CLOSED_CELL	mittlere rechte unklare Station	Bildort: mittlere rechte unklare Station. Arbeitsfolge: gib einen Teil hinein → gib einen Teil hinein → einwirken lassen. Angaben: davon.	YES
E202	f82r	B2	B2-S012	lchy	L+CH+Y	führen + abnehmen	CLOSED_CELL	mittlere rechte unklare Station	Bildort: mittlere rechte unklare Station. Arbeitsfolge: führen + abnehmen → stehen lassen → wirken lassen → führen → setze voll an; schließe. Angaben: bereit · kurz · dies | Maß | dies.	YES
E203	f82r	B2	B2-S012	cheey	SH+EE+Y	stehen lassen	CLOSED_CELL	mittlere rechte unklare Station	Bildort: mittlere rechte unklare Station. Arbeitsfolge: führen + abnehmen → stehen lassen → wirken lassen → führen → setze voll an; schließe. Angaben: bereit · kurz · dies | Maß | dies.	YES
E204	f82r	B2	B2-S012	qcthey	CTH+E+Y	bereit · kurz · dieser Posten	CLOSED_CELL	mittlere rechte unklare Station	Bildort: mittlere rechte unklare Station. Arbeitsfolge: führen + abnehmen → stehen lassen → wirken lassen → führen → setze voll an; schließe. Angaben: bereit · kurz · dies | Maß | dies.	YES
E205	f82r	B2	B2-S012	qokeey	OK+EE+Y	wirken lassen	CLOSED_CELL	mittlere rechte unklare Station	Bildort: mittlere rechte unklare Station. Arbeitsfolge: führen + abnehmen → stehen lassen → wirken lassen → führen → setze voll an; schließe. Angaben: bereit · kurz · dies | Maß | dies.	YES
E206	f82r	B2	B2-S012	lcheey	L+EE+Y	führen	CLOSED_CELL	mittlere rechte unklare Station	Bildort: mittlere rechte unklare Station. Arbeitsfolge: führen + abnehmen → stehen lassen → wirken lassen → führen → setze voll an; schließe. Angaben: bereit · kurz · dies | Maß | dies.	YES
E207	f82r	B2	B2-S012	daiin	AIIN	vorgeschriebenes Maß	CLOSED_CELL	mittlere rechte unklare Station	Bildort: mittlere rechte unklare Station. Arbeitsfolge: führen + abnehmen → stehen lassen → wirken lassen → führen → setze voll an; schließe. Angaben: bereit · kurz · dies | Maß | dies.	YES
E208	f82r	B2	B2-S012	chey	Y	dieser Posten	CLOSED_CELL	mittlere rechte unklare Station	Bildort: mittlere rechte unklare Station. Arbeitsfolge: führen + abnehmen → stehen lassen → wirken lassen → führen → setze voll an; schließe. Angaben: bereit · kurz · dies | Maß | dies.	YES
E209	f82r	B2	B2-S012	qokeeedy	OK+EEE+DY	vollständig beschicken und abschließen	CLOSED_CELL	mittlere rechte unklare Station	Bildort: mittlere rechte unklare Station. Arbeitsfolge: führen + abnehmen → stehen lassen → wirken lassen → führen → setze voll an; schließe. Angaben: bereit · kurz · dies | Maß | dies.	YES
E210	f82r	B2	B2-S013	lchedy	L+CHD+DY	abführen + überführen	CLOSED_CELL	unteres grünes Mehrfigurenbecken	Bildort: unteres grünes Mehrfigurenbecken. Arbeitsfolge: abführen + überführen.	YES
E211	f82r	B2	B2-S014	lar	L+AR	ableiten	OPEN_ENTRY	unteres grünes Mehrfigurenbecken	Bildort: unteres grünes Mehrfigurenbecken. Arbeitsfolge: ableiten.	YES
E212	f82r	B2	B2-S015	tshey	SH+E+Y	stehen lassen	CLOSED_CELL	kleine Randstationen des unteren Beckens	Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: stehen lassen → einwirken lassen.	YES
E213	f82r	B2	B2-S015	qokeedy	OK+EE+DY	einwirken lassen	CLOSED_CELL	kleine Randstationen des unteren Beckens	Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: stehen lassen → einwirken lassen.	YES
E214	f82r	B2	B2-S016	cheal	AL	bezeichnete Stelle	CLOSED_CELL	kleine Randstationen des unteren Beckens	Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: ableiten + umfüllen → abnehmen + abteilen → setze nach Maß an → wirken lassen → einfüllen + überführen. Angaben: Ziel | Maß | danach · länger · dies.	YES
E215	f82r	B2	B2-S016	lchedar	L+CHD+AR	ableiten + umfüllen	CLOSED_CELL	kleine Randstationen des unteren Beckens	Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: ableiten + umfüllen → abnehmen + abteilen → setze nach Maß an → wirken lassen → einfüllen + überführen. Angaben: Ziel | Maß | danach · länger · dies.	YES
E216	f82r	B2	B2-S016	ches	CH+E+S	abnehmen + abteilen	CLOSED_CELL	kleine Randstationen des unteren Beckens	Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: ableiten + umfüllen → abnehmen + abteilen → setze nach Maß an → wirken lassen → einfüllen + überführen. Angaben: Ziel | Maß | danach · länger · dies.	YES
E217	f82r	B2	B2-S016	aiin	AIIN	vorgeschriebenes Maß	CLOSED_CELL	kleine Randstationen des unteren Beckens	Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: ableiten + umfüllen → abnehmen + abteilen → setze nach Maß an → wirken lassen → einfüllen + überführen. Angaben: Ziel | Maß | danach · länger · dies.	YES
E218	f82r	B2	B2-S016	oteey	OT+EE+Y	danach · länger · dieser Posten	CLOSED_CELL	kleine Randstationen des unteren Beckens	Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: ableiten + umfüllen → abnehmen + abteilen → setze nach Maß an → wirken lassen → einfüllen + überführen. Angaben: Ziel | Maß | danach · länger · dies.	YES
E219	f82r	B2	B2-S016	qokaiin	OK+AIIN	bis zum Sollmaß beschicken	CLOSED_CELL	kleine Randstationen des unteren Beckens	Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: ableiten + umfüllen → abnehmen + abteilen → setze nach Maß an → wirken lassen → einfüllen + überführen. Angaben: Ziel | Maß | danach · länger · dies.	YES
E220	f82r	B2	B2-S016	okey	OK+E+Y	wirken lassen	CLOSED_CELL	kleine Randstationen des unteren Beckens	Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: ableiten + umfüllen → abnehmen + abteilen → setze nach Maß an → wirken lassen → einfüllen + überführen. Angaben: Ziel | Maß | danach · länger · dies.	YES
E221	f82r	B2	B2-S016	pchedy	P+CHD+DY	einfüllen + überführen	CLOSED_CELL	kleine Randstationen des unteren Beckens	Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: ableiten + umfüllen → abnehmen + abteilen → setze nach Maß an → wirken lassen → einfüllen + überführen. Angaben: Ziel | Maß | danach · länger · dies.	YES
E222	f82r	B2	B2-S017	rsheal	R+SH+E+AL	abkühlen lassen + ruhen lassen	CLOSED_CELL	kleine Randstationen des unteren Beckens	Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: abkühlen lassen + ruhen lassen. Angaben: Ziel; Schritt schließen.	YES
E223	f82r	B2	B2-S017	daldy	AL+DY	bezeichnete Stelle; Schritt schließen	CLOSED_CELL	kleine Randstationen des unteren Beckens	Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: abkühlen lassen + ruhen lassen. Angaben: Ziel; Schritt schließen.	YES
E224	f82r	B2	B2-S018	qokeedy	OK+EE+DY	einwirken lassen	CLOSED_CELL	kleine Randstationen des unteren Beckens	Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: einwirken lassen.	YES
E225	f82r	B2	B2-S019	rshedy	R+SHED+DY	auskühlen lassen + absetzen lassen	CLOSED_CELL	kleine Randstationen des unteren Beckens	Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: auskühlen lassen + absetzen lassen.	YES
E226	f82r	B2	B2-S020	qoteedy	OT+EE+DY	danach · länger; Schritt schließen	CLOSED_CELL	kleine Randstationen des unteren Beckens	Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: setze nur die Angaben. Angaben: danach · länger; Schritt schließen.	YES
E227	f82r	B2	B2-S021	qokeedy	OK+EE+DY	einwirken lassen	CLOSED_CELL	kleine Randstationen des unteren Beckens	Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: einwirken lassen.	YES
E228	f82r	B2	B2-S022	lochedy	L+O+CHD+DY	abführen + überführen	CLOSED_CELL	kleine Randstationen des unteren Beckens	Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: abführen + überführen.	YES
E229	f83r	B3	B3-S001	olkeedy	SOLK+EE+DY	auffangen und stehen lassen	CLOSED_CELL	obere offene Fächerstation am Rand	Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: auffangen und stehen lassen.	YES
E230	f83r	B3	B3-S002	qotal	OT+AL	danach · bezeichnete Stelle	CLOSED_CELL	obere offene Fächerstation am Rand	Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: anwärmen. Angaben: danach · Ziel.	YES
E231	f83r	B3	B3-S002	chkeedy	CHK+EE+DY	anwärmen	CLOSED_CELL	obere offene Fächerstation am Rand	Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: anwärmen. Angaben: danach · Ziel.	YES
E232	f83r	B3	B3-S003	chey	Y	dieser Posten	CLOSED_CELL	obere offene Fächerstation am Rand	Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: abführen + abmessen und umsetzen. Angaben: dies | Maß | dies.	YES
E233	f83r	B3	B3-S003	daiin	AIIN	vorgeschriebenes Maß	CLOSED_CELL	obere offene Fächerstation am Rand	Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: abführen + abmessen und umsetzen. Angaben: dies | Maß | dies.	YES
E234	f83r	B3	B3-S003	chey	Y	dieser Posten	CLOSED_CELL	obere offene Fächerstation am Rand	Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: abführen + abmessen und umsetzen. Angaben: dies | Maß | dies.	YES
E235	f83r	B3	B3-S003	lchedy	L+CHD+DY	abführen + abmessen und umsetzen	CLOSED_CELL	obere offene Fächerstation am Rand	Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: abführen + abmessen und umsetzen. Angaben: dies | Maß | dies.	YES
E236	f83r	B3	B3-S004	qokaiin	OK+AIIN	bis zum Sollmaß beschicken	OPEN_ENTRY	obere offene Fächerstation am Rand	Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: setze nach Maß an. Angaben: danach · Ziel | davon.	YES
E237	f83r	B3	B3-S004	qotal	OT+AL	danach · bezeichnete Stelle	OPEN_ENTRY	obere offene Fächerstation am Rand	Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: setze nach Maß an. Angaben: danach · Ziel | davon.	YES
E238	f83r	B3	B3-S004	dar	AR	von dort	OPEN_ENTRY	obere offene Fächerstation am Rand	Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: setze nach Maß an. Angaben: danach · Ziel | davon.	YES
E239	f83r	B3	B3-S005	schedy	CHD+DY	umfüllen	CLOSED_CELL	mittlere Randfigur im runden Gefäß	Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: umfüllen.	YES
E240	f83r	B3	B3-S006	chedchy	CHD+Y	umschöpfen	CLOSED_CELL	mittlere Randfigur im runden Gefäß	Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: umschöpfen → anlegen → führe zur nächsten Station.	YES
E241	f83r	B3	B3-S006	qokal	OK+AL	anlegen	CLOSED_CELL	mittlere Randfigur im runden Gefäß	Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: umschöpfen → anlegen → führe zur nächsten Station.	YES
E242	f83r	B3	B3-S006	olchedy	OL+CHD+DY	in die nächste Station weitergeben	CLOSED_CELL	mittlere Randfigur im runden Gefäß	Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: umschöpfen → anlegen → führe zur nächsten Station.	YES
E243	f83r	B3	B3-S007	qokaiin	OK+AIIN	bis zum Sollmaß beschicken	CLOSED_CELL	mittlere Randfigur im runden Gefäß	Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: setze nach Maß an → umschöpfen → einwirken lassen.	YES
E244	f83r	B3	B3-S007	chedy	CHD+Y	umschöpfen	CLOSED_CELL	mittlere Randfigur im runden Gefäß	Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: setze nach Maß an → umschöpfen → einwirken lassen.	YES
E245	f83r	B3	B3-S007	qokeedy	OK+EE+DY	einwirken lassen	CLOSED_CELL	mittlere Randfigur im runden Gefäß	Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: setze nach Maß an → umschöpfen → einwirken lassen.	YES
E246	f83r	B3	B3-S008	lchedy	L+CHD+DY	abführen + überführen	CLOSED_CELL	mittlere Randfigur im runden Gefäß	Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: abführen + überführen.	YES
E247	f83r	B3	B3-S009	qoky	OK+Y	den Arbeitsstoff einsetzen	OPEN_ENTRY	mittlere Randfigur im runden Gefäß	Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: setze dies ein.	YES
E248	f83r	B3	B3-S010	pchedal	P+CHD+AL	einfüllen + umfüllen	CLOSED_CELL	untere Randfigur im korbartigen Gefäß	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: einfüllen + umfüllen. Angaben: danach · kurz; Schritt schließen.	YES
E249	f83r	B3	B3-S010	otedy	OT+E+DY	danach · kurz; Schritt schließen	CLOSED_CELL	untere Randfigur im korbartigen Gefäß	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: einfüllen + umfüllen. Angaben: danach · kurz; Schritt schließen.	YES
E250	f83r	B3	B3-S011	shecthedchy	SH+E+CTH+CHD+Y	halten + umsetzen	OPEN_ENTRY	untere Randfigur im korbartigen Gefäß	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: halten + umsetzen → setze dies ein → umschöpfen. Angaben: davon · dies.	YES
E251	f83r	B3	B3-S011	qoky	OK+Y	den Arbeitsstoff einsetzen	OPEN_ENTRY	untere Randfigur im korbartigen Gefäß	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: halten + umsetzen → setze dies ein → umschöpfen. Angaben: davon · dies.	YES
E252	f83r	B3	B3-S011	chedy	CHD+Y	umschöpfen	OPEN_ENTRY	untere Randfigur im korbartigen Gefäß	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: halten + umsetzen → setze dies ein → umschöpfen. Angaben: davon · dies.	YES
E253	f83r	B3	B3-S011	chary	AR+Y	von dort · dieser Posten	OPEN_ENTRY	untere Randfigur im korbartigen Gefäß	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: halten + umsetzen → setze dies ein → umschöpfen. Angaben: davon · dies.	YES
E254	f83r	B3	B3-S012	sor	OR	Ansatz	CLOSED_CELL	untere Randfigur im korbartigen Gefäß	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: absetzen lassen. Angaben: Ansatz.	YES
E255	f83r	B3	B3-S012	shedy	SHED+DY	absetzen lassen	CLOSED_CELL	untere Randfigur im korbartigen Gefäß	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: absetzen lassen. Angaben: Ansatz.	YES
E256	f83r	B3	B3-S013	qokaiin	OK+AIIN	bis zum Sollmaß beschicken	CLOSED_CELL	untere Randfigur im korbartigen Gefäß	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: setze nach Maß an → dosiert zugeben → einwirken lassen. Angaben: bereit · kurz · dies.	YES
E257	f83r	B3	B3-S013	chkain	K+AIN	dosiert zugeben	CLOSED_CELL	untere Randfigur im korbartigen Gefäß	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: setze nach Maß an → dosiert zugeben → einwirken lassen. Angaben: bereit · kurz · dies.	YES
E258	f83r	B3	B3-S013	shcthey	CTH+E+Y	bereit · kurz · dieser Posten	CLOSED_CELL	untere Randfigur im korbartigen Gefäß	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: setze nach Maß an → dosiert zugeben → einwirken lassen. Angaben: bereit · kurz · dies.	YES
E259	f83r	B3	B3-S013	qokedy	OK+E+DY	einwirken lassen	CLOSED_CELL	untere Randfigur im korbartigen Gefäß	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: setze nach Maß an → dosiert zugeben → einwirken lassen. Angaben: bereit · kurz · dies.	YES
E260	f83r	B3	B3-S014	okair	OK+AIR	einleiten	CLOSED_CELL	untere Randfigur im korbartigen Gefäß	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: einleiten → ruhen lassen.	YES
E261	f83r	B3	B3-S014	sheedy	SH+EE+DY	ruhen lassen	CLOSED_CELL	untere Randfigur im korbartigen Gefäß	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: einleiten → ruhen lassen.	YES
E262	f83r	B3	B3-S015	lchedy	L+CHD+DY	abführen + überführen	CLOSED_CELL	untere Randfigur im korbartigen Gefäß	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: abführen + überführen.	YES
E263	f83r	B3	B3-S016	lo	L+O	führen	CLOSED_CELL	untere Randfigur im korbartigen Gefäß	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: führen → einsetzen + überführen.	YES
E264	f83r	B3	B3-S016	qokchedy	OK+CHD+DY	einsetzen + überführen	CLOSED_CELL	untere Randfigur im korbartigen Gefäß	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: führen → einsetzen + überführen.	YES
E265	f83r	B3	B3-S017	qokeedy	OK+EE+DY	einwirken lassen	CLOSED_CELL	unverbundener Zwischenbereich	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einwirken lassen.	YES
E266	f83r	B3	B3-S018	shedy	SHED+DY	absetzen lassen	CLOSED_CELL	unverbundener Zwischenbereich	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: absetzen lassen.	YES
E267	f83r	B3	B3-S019	qokshedy	OK+SH+E+DY	einwirken lassen + ruhen lassen	CLOSED_CELL	unverbundener Zwischenbereich	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einwirken lassen + ruhen lassen.	YES
E268	f83r	B3	B3-S020	dal	AL	bezeichnete Stelle	CLOSED_CELL	unverbundener Zwischenbereich	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: hinleiten + umfüllen. Angaben: Ziel.	YES
E269	f83r	B3	B3-S020	lchedy	L+CHD+DY	hinleiten + umfüllen	CLOSED_CELL	unverbundener Zwischenbereich	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: hinleiten + umfüllen. Angaben: Ziel.	YES
E270	f83r	B3	B3-S021	qokaiin	OK+AIIN	bis zum Sollmaß beschicken	CLOSED_CELL	unverbundener Zwischenbereich	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: setze nach Maß an → ablagern → stehen lassen → umfüllen. Angaben: bereit · dies | Ziel | dies | Maß | dies | Ziel | bereit · dies.	YES
E271	f83r	B3	B3-S021	shcthy	CTH+Y	bereit · dieser Posten	CLOSED_CELL	unverbundener Zwischenbereich	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: setze nach Maß an → ablagern → stehen lassen → umfüllen. Angaben: bereit · dies | Ziel | dies | Maß | dies | Ziel | bereit · dies.	YES
E272	f83r	B3	B3-S021	dal	AL	bezeichnete Stelle	CLOSED_CELL	unverbundener Zwischenbereich	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: setze nach Maß an → ablagern → stehen lassen → umfüllen. Angaben: bereit · dies | Ziel | dies | Maß | dies | Ziel | bereit · dies.	YES
E273	f83r	B3	B3-S021	sy	Y	dieser Posten	CLOSED_CELL	unverbundener Zwischenbereich	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: setze nach Maß an → ablagern → stehen lassen → umfüllen. Angaben: bereit · dies | Ziel | dies | Maß | dies | Ziel | bereit · dies.	YES
E274	f83r	B3	B3-S021	saiin	AIIN	vorgeschriebenes Maß	CLOSED_CELL	unverbundener Zwischenbereich	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: setze nach Maß an → ablagern → stehen lassen → umfüllen. Angaben: bereit · dies | Ziel | dies | Maß | dies | Ziel | bereit · dies.	YES
E275	f83r	B3	B3-S021	shedal	SHED+AL	ablagern	CLOSED_CELL	unverbundener Zwischenbereich	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: setze nach Maß an → ablagern → stehen lassen → umfüllen. Angaben: bereit · dies | Ziel | dies | Maß | dies | Ziel | bereit · dies.	YES
E276	f83r	B3	B3-S021	shecthy	SH+E+CTH+Y	stehen lassen	CLOSED_CELL	unverbundener Zwischenbereich	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: setze nach Maß an → ablagern → stehen lassen → umfüllen. Angaben: bereit · dies | Ziel | dies | Maß | dies | Ziel | bereit · dies.	YES
E277	f83r	B3	B3-S021	chey	Y	dieser Posten	CLOSED_CELL	unverbundener Zwischenbereich	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: setze nach Maß an → ablagern → stehen lassen → umfüllen. Angaben: bereit · dies | Ziel | dies | Maß | dies | Ziel | bereit · dies.	YES
E278	f83r	B3	B3-S021	tal	AL	bezeichnete Stelle	CLOSED_CELL	unverbundener Zwischenbereich	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: setze nach Maß an → ablagern → stehen lassen → umfüllen. Angaben: bereit · dies | Ziel | dies | Maß | dies | Ziel | bereit · dies.	YES
E279	f83r	B3	B3-S021	shcthy	CTH+Y	bereit · dieser Posten	CLOSED_CELL	unverbundener Zwischenbereich	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: setze nach Maß an → ablagern → stehen lassen → umfüllen. Angaben: bereit · dies | Ziel | dies | Maß | dies | Ziel | bereit · dies.	YES
E280	f83r	B3	B3-S021	dalchdy	AL+CHD+DY	umfüllen	CLOSED_CELL	unverbundener Zwischenbereich	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: setze nach Maß an → ablagern → stehen lassen → umfüllen. Angaben: bereit · dies | Ziel | dies | Maß | dies | Ziel | bereit · dies.	YES
E281	f83r	B3	B3-S022	qotchedy	OT+CHD+DY	in die nächste Station weitergeben	CLOSED_CELL	unverbundener Zwischenbereich	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: führe zur nächsten Station.	YES
E282	f83r	B3	B3-S023	lchedy	L+CHD+DY	abführen + überführen	CLOSED_CELL	unverbundener Zwischenbereich	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: abführen + überführen.	YES
E283	f83r	B3	B3-S024	tchedy	CHD+DY	in die nächste Station weitergeben	CLOSED_CELL	unverbundener Zwischenbereich	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: führe zur nächsten Station.	YES
E284	f83r	B3	B3-S025	qokchdy	OK+CHD+DY	einsetzen + überführen	CLOSED_CELL	unverbundener Zwischenbereich	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einsetzen + überführen.	YES
E285	f83r	B3	B3-S026	cheedar	EE+AR	länger · von dort	CLOSED_CELL	unverbundener Zwischenbereich	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: ableiten → umschöpfen → gib einen Teil hinein → abkühlen lassen → auffangen und stehen lassen. Angaben: länger · davon | bereit · dies.	YES
E286	f83r	B3	B3-S026	chldaiin	L+AIIN	ableiten	CLOSED_CELL	unverbundener Zwischenbereich	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: ableiten → umschöpfen → gib einen Teil hinein → abkühlen lassen → auffangen und stehen lassen. Angaben: länger · davon | bereit · dies.	YES
E287	f83r	B3	B3-S026	chedy	CHD+Y	umschöpfen	CLOSED_CELL	unverbundener Zwischenbereich	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: ableiten → umschöpfen → gib einen Teil hinein → abkühlen lassen → auffangen und stehen lassen. Angaben: länger · davon | bereit · dies.	YES
E288	f83r	B3	B3-S026	qokain	OK+AIN	eine Portion einfüllen	CLOSED_CELL	unverbundener Zwischenbereich	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: ableiten → umschöpfen → gib einen Teil hinein → abkühlen lassen → auffangen und stehen lassen. Angaben: länger · davon | bereit · dies.	YES
E289	f83r	B3	B3-S026	checthy	CTH+Y	bereit · dieser Posten	CLOSED_CELL	unverbundener Zwischenbereich	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: ableiten → umschöpfen → gib einen Teil hinein → abkühlen lassen → auffangen und stehen lassen. Angaben: länger · davon | bereit · dies.	YES
