event_id	statement_id	record_unit_id	page	field_id	position_class	master_card_id	portable_value_de	observed_surface	base_profile_surface	second_layer_rule	expanded_profile_surface	base_match	expanded_match	surface_registered
E208	B2-S012	B2	f82r	F059	MEDIAL	MC123	dies	chey	chey	BASE_PROFILE	chey	YES	YES	YES
E209	B2-S012	B2	f82r	F059	FINAL	MC140	Volleinsatz; Schluss	qokeeedy	qokeeedy	BASE_PROFILE	qokeeedy	YES	YES	YES
E210	B2-S013	B2	f82r	F060	ONLY	MC155	abführen; Schluss	lchedy	lchedy	BASE_PROFILE	lchedy	YES	YES	YES
E211	B2-S014	B2	f82r	F061	ONLY	MC029	Quellabzug	lar	lar	BASE_PROFILE	lar	YES	YES	YES
E212	B2-S015	B2	f82r	F062	INITIAL	MC141	Klarlauf	tshey	tshey	BASE_PROFILE	tshey	YES	YES	YES
E213	B2-S015	B2	f82r	F062	FINAL	MC082	lange einwirken; Schluss	qokeedy	qokeedy	BASE_PROFILE	qokeedy	YES	YES	YES
E214	B2-S016	B2	f82r	F063	INITIAL	MC154	dorthin	cheal	al	S3	dal	NO	NO	YES
E215	B2-S016	B2	f82r	F063	MEDIAL	MC011	Quellabführung	lchedar	lchedar	BASE_PROFILE	lchedar	YES	YES	YES
E216	B2-S016	B2	f82r	F063	MEDIAL	MC152	Teilen	ches	ches	BASE_PROFILE	ches	YES	YES	YES
E217	B2-S016	B2	f82r	F063	MEDIAL	MC039	Sollmaß	aiin	daiin	BASE_PROFILE	daiin	NO	NO	YES
E218	B2-S016	B2	f82r	F063	MEDIAL	MC063	Langfolge	oteey	oteey	BASE_PROFILE	oteey	YES	YES	YES
E219	B2-S016	B2	f82r	F063	MEDIAL	MC120	bemessen	qokaiin	qokaiin	BASE_PROFILE	qokaiin	YES	YES	YES
E220	B2-S016	B2	f82r	F063	FINAL	MC007	kurz einwirken	okey	okey	BASE_PROFILE	okey	YES	YES	YES
E221	B2-S016	B2	f82r	F064	ONLY	MC070	Zuführung; Schluss	pchedy	pchedy	BASE_PROFILE	pchedy	YES	YES	YES
E222	B2-S017	B2	f82r	F065	INITIAL	MC102	Kurzhalt am Ziel	rsheal	rsheal	BASE_PROFILE	rsheal	YES	YES	YES
E223	B2-S017	B2	f82r	F065	FINAL	MC079	Zielschluss	daldy	daldy	BASE_PROFILE	daldy	YES	YES	YES
E224	B2-S018	B2	f82r	F066	ONLY	MC082	lange einwirken; Schluss	qokeedy	qokeedy	BASE_PROFILE	qokeedy	YES	YES	YES
E225	B2-S019	B2	f82r	F067	ONLY	MC084	Waschschluss	rshedy	rshedy	BASE_PROFILE	rshedy	YES	YES	YES
E226	B2-S020	B2	f82r	F068	ONLY	MC173	lange Folgestufe; Schluss	qoteedy	qoteedy	BASE_PROFILE	qoteedy	YES	YES	YES
E227	B2-S021	B2	f82r	F069	ONLY	MC082	lange einwirken; Schluss	qokeedy	qokeedy	BASE_PROFILE	qokeedy	YES	YES	YES
E228	B2-S022	B2	f82r	F070	ONLY	MC167	Abführung; Schluss	lochedy	lochedy	BASE_PROFILE	lochedy	YES	YES	YES
E229	B3-S001	B3	f83r	F071	ONLY	MC045	lange sammeln; Schluss	olkeedy	olkeedy	BASE_PROFILE	olkeedy	YES	YES	YES
E230	B3-S002	B3	f83r	F072	INITIAL	MC093	danach dorthin	qotal	otal	BASE_PROFILE	otal	NO	NO	YES
E231	B3-S002	B3	f83r	F072	FINAL	MC110	Langwärmen; Schluss	chkeedy	chkeedy	BASE_PROFILE	chkeedy	YES	YES	YES
E232	B3-S003	B3	f83r	F073	INITIAL	MC123	dies	chey	chey	BASE_PROFILE	chey	YES	YES	YES
E233	B3-S003	B3	f83r	F073	MEDIAL	MC039	Sollmaß	daiin	daiin	BASE_PROFILE	daiin	YES	YES	YES
E234	B3-S003	B3	f83r	F073	MEDIAL	MC123	dies	chey	chey	BASE_PROFILE	chey	YES	YES	YES
E235	B3-S003	B3	f83r	F073	FINAL	MC155	abführen; Schluss	lchedy	lchedy	BASE_PROFILE	lchedy	YES	YES	YES
E236	B3-S004	B3	f83r	F074	INITIAL	MC120	bemessen	qokaiin	okaiin	S1	qokaiin	NO	YES	YES
E237	B3-S004	B3	f83r	F074	MEDIAL	MC093	danach dorthin	qotal	qotal	BASE_PROFILE	qotal	YES	YES	YES
E238	B3-S004	B3	f83r	F074	FINAL	MC055	davon	dar	char	S3	dar	NO	YES	YES
E239	B3-S005	B3	f83r	F075	ONLY	MC025	überführen; Schluss	schedy	dchedy	BASE_PROFILE	dchedy	NO	NO	YES
E240	B3-S006	B3	f83r	F076	INITIAL	MC064	Postentransfer	chedchy	chedchy	BASE_PROFILE	chedchy	YES	YES	YES
E241	B3-S006	B3	f83r	F076	MEDIAL	MC040	dorthin einsetzen	qokal	okal	BASE_PROFILE	okal	NO	NO	YES
E242	B3-S006	B3	f83r	F076	FINAL	MC028	weiterführen; Schluss	olchedy	olchedy	BASE_PROFILE	olchedy	YES	YES	YES
E243	B3-S007	B3	f83r	F077	INITIAL	MC120	bemessen	qokaiin	okaiin	S1	qokaiin	NO	YES	YES
E244	B3-S007	B3	f83r	F077	MEDIAL	MC074	überführen	chedy	chdy	S2	chedy	NO	YES	YES
E245	B3-S007	B3	f83r	F077	FINAL	MC082	lange einwirken; Schluss	qokeedy	qokeedy	BASE_PROFILE	qokeedy	YES	YES	YES
E246	B3-S008	B3	f83r	F078	ONLY	MC155	abführen; Schluss	lchedy	lchedy	BASE_PROFILE	lchedy	YES	YES	YES
E247	B3-S009	B3	f83r	F079	ONLY	MC026	einsetzen	qoky	choky	BASE_PROFILE	choky	NO	NO	YES
E248	B3-S010	B3	f83r	F080	INITIAL	MC126	Zielzuführung	pchedal	pchedal	BASE_PROFILE	pchedal	YES	YES	YES
E249	B3-S010	B3	f83r	F080	FINAL	MC135	Kurzfolge; Schluss	otedy	otedy	BASE_PROFILE	otedy	YES	YES	YES
E250	B3-S011	B3	f83r	F081	INITIAL	MC043	Vorbereitungstransfer	shecthedchy	shecthedchy	BASE_PROFILE	shecthedchy	YES	YES	YES
E251	B3-S011	B3	f83r	F081	MEDIAL	MC026	einsetzen	qoky	choky	S1	qoky	NO	YES	YES
E252	B3-S011	B3	f83r	F081	MEDIAL	MC074	überführen	chedy	chdy	S2	chedy	NO	YES	YES
E253	B3-S011	B3	f83r	F081	FINAL	MC009	Quellposten	chary	chary	BASE_PROFILE	chary	YES	YES	YES
E254	B3-S012	B3	f83r	F082	INITIAL	MC080	Ansatz	sor	or	BASE_PROFILE	or	NO	NO	YES
E255	B3-S012	B3	f83r	F082	FINAL	MC128	kurz absetzen; Schluss	shedy	shedy	BASE_PROFILE	shedy	YES	YES	YES
E256	B3-S013	B3	f83r	F083	INITIAL	MC120	bemessen	qokaiin	okaiin	S1	qokaiin	NO	YES	YES
E257	B3-S013	B3	f83r	F083	MEDIAL	MC105	Anteil	chkain	chkain	S6	kain	YES	NO	YES
E258	B3-S013	B3	f83r	F083	MEDIAL	MC073	kurz vorbereiten	shcthey	qcthey	BASE_PROFILE	qcthey	NO	NO	YES
E259	B3-S013	B3	f83r	F083	FINAL	MC083	kurz einwirken; Schluss	qokedy	qokedy	BASE_PROFILE	qokedy	YES	YES	YES
E260	B3-S014	B3	f83r	F084	INITIAL	MC081	Laufeinsatz	okair	okair	BASE_PROFILE	okair	YES	YES	YES
E261	B3-S014	B3	f83r	F084	FINAL	MC003	Langabsetzen; Schluss	sheedy	sheedy	BASE_PROFILE	sheedy	YES	YES	YES
E262	B3-S015	B3	f83r	F085	ONLY	MC155	abführen; Schluss	lchedy	lchedy	BASE_PROFILE	lchedy	YES	YES	YES
E263	B3-S016	B3	f83r	F086	ONLY	MC030	Abzug	lo	lo	BASE_PROFILE	lo	YES	YES	YES
E264	B3-S016	B3	f83r	F087	ONLY	MC005	einführen; Schluss	qokchedy	okchedy	BASE_PROFILE	okchedy	NO	NO	YES
E265	B3-S017	B3	f83r	F088	ONLY	MC082	lange einwirken; Schluss	qokeedy	qokeedy	BASE_PROFILE	qokeedy	YES	YES	YES
E266	B3-S018	B3	f83r	F089	ONLY	MC128	kurz absetzen; Schluss	shedy	cheedy	S4	shedy	NO	YES	YES
E267	B3-S019	B3	f83r	F090	ONLY	MC151	Einsatzabsetzen; Schluss	qokshedy	qokshedy	BASE_PROFILE	qokshedy	YES	YES	YES
E268	B3-S020	B3	f83r	F091	INITIAL	MC154	dorthin	dal	al	S3	dal	NO	YES	YES
E269	B3-S020	B3	f83r	F091	FINAL	MC155	abführen; Schluss	lchedy	lchedy	BASE_PROFILE	lchedy	YES	YES	YES
E270	B3-S021	B3	f83r	F092	INITIAL	MC120	bemessen	qokaiin	okaiin	S1	qokaiin	NO	YES	YES
E271	B3-S021	B3	f83r	F092	MEDIAL	MC161	bereit	shcthy	checthy	BASE_PROFILE	checthy	NO	NO	YES
E272	B3-S021	B3	f83r	F092	MEDIAL	MC154	dorthin	dal	al	BASE_PROFILE	al	NO	NO	YES
E273	B3-S021	B3	f83r	F092	FINAL	MC123	dies	sy	chey	BASE_PROFILE	chey	NO	NO	YES
E274	B3-S021	B3	f83r	F093	INITIAL	MC039	Sollmaß	saiin	aiin	S5	saiin	NO	YES	YES
E275	B3-S021	B3	f83r	F093	MEDIAL	MC113	am Ziel absetzen	shedal	shedal	BASE_PROFILE	shedal	YES	YES	YES
E276	B3-S021	B3	f83r	F093	MEDIAL	MC137	Kurzvorbereitung	shecthy	shecthy	BASE_PROFILE	shecthy	YES	YES	YES
E277	B3-S021	B3	f83r	F093	MEDIAL	MC123	dies	chey	chey	BASE_PROFILE	chey	YES	YES	YES
E278	B3-S021	B3	f83r	F093	MEDIAL	MC154	dorthin	tal	al	BASE_PROFILE	al	NO	NO	YES
E279	B3-S021	B3	f83r	F093	MEDIAL	MC161	bereit	shcthy	checthy	BASE_PROFILE	checthy	NO	NO	YES
E280	B3-S021	B3	f83r	F093	FINAL	MC031	Zieltransfer; Schluss	dalchdy	dalchdy	BASE_PROFILE	dalchdy	YES	YES	YES
E281	B3-S022	B3	f83r	F094	ONLY	MC057	Folgetransfer; Schluss	qotchedy	otchedy	BASE_PROFILE	otchedy	NO	NO	YES
E282	B3-S023	B3	f83r	F095	ONLY	MC155	abführen; Schluss	lchedy	lchedy	BASE_PROFILE	lchedy	YES	YES	YES
E283	B3-S024	B3	f83r	F096	ONLY	MC025	überführen; Schluss	tchedy	dchedy	BASE_PROFILE	dchedy	NO	NO	YES
E284	B3-S025	B3	f83r	F097	ONLY	MC088	einführen; Schluss	qokchdy	qokchdy	BASE_PROFILE	qokchdy	YES	YES	YES
E285	B3-S026	B3	f83r	F098	INITIAL	MC042	Quelltransfer	cheedar	cheedar	BASE_PROFILE	cheedar	YES	YES	YES
E286	B3-S026	B3	f83r	F098	MEDIAL	MC144	Sollabsetzung	chldaiin	chldaiin	BASE_PROFILE	chldaiin	YES	YES	YES
E287	B3-S026	B3	f83r	F098	MEDIAL	MC074	überführen	chedy	chdy	S2	chedy	NO	YES	YES
E288	B3-S026	B3	f83r	F098	MEDIAL	MC017	Anteil zugeben	qokain	okain	BASE_PROFILE	okain	NO	NO	YES
E289	B3-S026	B3	f83r	F098	MEDIAL	MC161	bereit	checthy	checthy	BASE_PROFILE	checthy	YES	YES	YES
E290	B3-S026	B3	f83r	F098	FINAL	MC146	Zielbereitung	chealror	chealror	BASE_PROFILE	chealror	YES	YES	YES
E291	B3-S026	B3	f83r	F099	ONLY	MC045	lange sammeln; Schluss	solkeedy	olkeedy	BASE_PROFILE	olkeedy	NO	NO	YES
E292	B3-S027	B3	f83r	F100	ONLY	MC173	lange Folgestufe; Schluss	qoteedy	qoteedy	BASE_PROFILE	qoteedy	YES	YES	YES
E293	B3-S028	B3	f83r	F101	INITIAL	MC002	lange einwirken	qokeey	okeey	S1	qokeey	NO	YES	YES
E294	B3-S028	B3	f83r	F101	FINAL	MC083	kurz einwirken; Schluss	qokedy	qokedy	BASE_PROFILE	qokedy	YES	YES	YES
E295	B3-S029	B3	f83r	F102	INITIAL	MC153	weiter	sol	cheol	S3	sol	NO	YES	YES
E296	B3-S029	B3	f83r	F102	MEDIAL	MC094	Vollteil	cheeety	cheeety	BASE_PROFILE	cheeety	YES	YES	YES
E297	B3-S029	B3	f83r	F102	FINAL	MC083	kurz einwirken; Schluss	qokedy	qokedy	BASE_PROFILE	qokedy	YES	YES	YES
E298	B3-S030	B3	f83r	F103	INITIAL	MC026	einsetzen	qoky	choky	BASE_PROFILE	choky	NO	NO	YES
E299	B3-S030	B3	f83r	F103	FINAL	MC039	Sollmaß	saiin	daiin	BASE_PROFILE	daiin	NO	NO	YES
E300	B3-S030	B3	f83r	F104	INITIAL	MC116	Weiterlauf	schedair	schedair	BASE_PROFILE	schedair	YES	YES	YES
E301	B3-S030	B3	f83r	F104	FINAL	MC057	Folgetransfer; Schluss	otchedy	otchedy	BASE_PROFILE	otchedy	YES	YES	YES
E302	B3-S031	B3	f83r	F105	ONLY	MC082	lange einwirken; Schluss	qokeedy	qokeedy	BASE_PROFILE	qokeedy	YES	YES	YES
E303	B3-S032	B3	f83r	F106	INITIAL	MC145	Anteilstransfer	chedain	chedain	BASE_PROFILE	chedain	YES	YES	YES
E304	B3-S032	B3	f83r	F106	MEDIAL	MC074	überführen	chedy	chdy	S2	chedy	NO	YES	YES
E305	B3-S032	B3	f83r	F106	MEDIAL	MC018	Kurzsoll	qotedaiin	qotedaiin	BASE_PROFILE	qotedaiin	YES	YES	YES
E306	B3-S032	B3	f83r	F106	MEDIAL	MC060	Folgemaß	otaiin	otaiin	BASE_PROFILE	otaiin	YES	YES	YES
E307	B3-S032	B3	f83r	F106	FINAL	MC135	Kurzfolge; Schluss	otedy	otedy	BASE_PROFILE	otedy	YES	YES	YES
E308	B3-S033	B3	f83r	F107	ONLY	MC004	abziehen; Schluss	ldy	ldy	BASE_PROFILE	ldy	YES	YES	YES
E309	B3-S034	B3	f83r	F108	INITIAL	MC033	Arbeitsstufe	soiiin	oiiin	BASE_PROFILE	oiiin	NO	NO	YES
E310	B3-S034	B3	f83r	F108	MEDIAL	MC161	bereit	checthy	checthy	BASE_PROFILE	checthy	YES	YES	YES
E311	B3-S034	B3	f83r	F108	MEDIAL	MC086	Anteil	chety	chety	BASE_PROFILE	chety	YES	YES	YES
E312	B3-S034	B3	f83r	F108	MEDIAL	MC060	Folgemaß	otaiin	otaiin	BASE_PROFILE	otaiin	YES	YES	YES
E313	B3-S034	B3	f83r	F108	MEDIAL	MC078	Zwischenziel	olsaly	olsaly	BASE_PROFILE	olsaly	YES	YES	YES
E314	B3-S034	B3	f83r	F108	FINAL	MC128	kurz absetzen; Schluss	shedy	shedy	BASE_PROFILE	shedy	YES	YES	YES
E315	B4-S001	B4	f83r	F109	ONLY	MC082	lange einwirken; Schluss	qokeedy	qokeedy	BASE_PROFILE	qokeedy	YES	YES	YES
E316	B4-S002	B4	f83r	F110	INITIAL	MC162	Weiterposten	qolchey	qolchey	BASE_PROFILE	qolchey	YES	YES	YES
E317	B4-S002	B4	f83r	F110	MEDIAL	MC002	lange einwirken	qokeey	qokeey	BASE_PROFILE	qokeey	YES	YES	YES
E318	B4-S002	B4	f83r	F110	FINAL	MC083	kurz einwirken; Schluss	qokedy	qokedy	BASE_PROFILE	qokedy	YES	YES	YES
E319	B4-S003	B4	f83r	F111	INITIAL	MC074	überführen	chedy	chdy	S2	chedy	NO	YES	YES
E320	B4-S003	B4	f83r	F111	FINAL	MC093	danach dorthin	otal	otal	BASE_PROFILE	otal	YES	YES	YES
E321	B4-S003	B4	f83r	F112	INITIAL	MC171	das nächste	otchey	otchey	BASE_PROFILE	otchey	YES	YES	YES
E322	B4-S003	B4	f83r	F112	MEDIAL	MC002	lange einwirken	qokeey	qokeey	BASE_PROFILE	qokeey	YES	YES	YES
E323	B4-S003	B4	f83r	F112	MEDIAL	MC026	einsetzen	qoky	choky	S1	qoky	NO	YES	YES
E324	B4-S003	B4	f83r	F112	MEDIAL	MC153	weiter	tol	cheol	S3	ol	NO	NO	YES
E325	B4-S003	B4	f83r	F112	FINAL	MC128	kurz absetzen; Schluss	shedy	shedy	BASE_PROFILE	shedy	YES	YES	YES
E326	B4-S004	B4	f83r	F113	ONLY	MC164	Festsetzen; Schluss	qokylddy	qokylddy	BASE_PROFILE	qokylddy	YES	YES	YES
E327	B4-S005	B4	f83r	F114	INITIAL	MC059	Einlage	dain	dain	BASE_PROFILE	dain	YES	YES	YES
E328	B4-S005	B4	f83r	F114	MEDIAL	MC074	überführen	chedy	chdy	S2	chedy	NO	YES	YES
E329	B4-S005	B4	f83r	F114	FINAL	MC082	lange einwirken; Schluss	qokeedy	qokeedy	BASE_PROFILE	qokeedy	YES	YES	YES
E330	B4-S006	B4	f83r	F115	ONLY	MC143	durchlassen; Schluss	shckhedy	shckhedy	BASE_PROFILE	shckhedy	YES	YES	YES
E331	B4-S007	B4	f83r	F116	ONLY	MC143	durchlassen; Schluss	shckhedy	shckhedy	BASE_PROFILE	shckhedy	YES	YES	YES
E332	B4-S008	B4	f83r	F117	INITIAL	MC039	Sollmaß	saiin	aiin	S5	saiin	NO	YES	YES
E333	B4-S008	B4	f83r	F117	MEDIAL	MC032	länger bearbeiten	cheeky	cheeky	BASE_PROFILE	cheeky	YES	YES	YES
E334	B4-S008	B4	f83r	F117	MEDIAL	MC095	Langhalt	sheey	sheey	BASE_PROFILE	sheey	YES	YES	YES
E335	B4-S008	B4	f83r	F117	FINAL	MC083	kurz einwirken; Schluss	qokedy	qokedy	BASE_PROFILE	qokedy	YES	YES	YES
E336	B4-S009	B4	f83r	F118	ONLY	MC128	kurz absetzen; Schluss	shedy	cheedy	S4	shedy	NO	YES	YES
E337	B4-S010	B4	f83r	F119	ONLY	MC019	fertig	oldy	oldy	BASE_PROFILE	oldy	YES	YES	YES
E338	B4-S011	B4	f83r	F120	INITIAL	MC039	Sollmaß	saiin	aiin	S5	saiin	NO	YES	YES
E339	B4-S011	B4	f83r	F120	MEDIAL	MC147	kurz wärmen	cheky	cheky	BASE_PROFILE	cheky	YES	YES	YES
E340	B4-S011	B4	f83r	F120	MEDIAL	MC150	Langfortsetzung	okeeol	okeeol	BASE_PROFILE	okeeol	YES	YES	YES
E341	B4-S011	B4	f83r	F120	MEDIAL	MC017	Anteil zugeben	okain	okain	BASE_PROFILE	okain	YES	YES	YES
E342	B4-S011	B4	f83r	F120	FINAL	MC074	überführen	chdy	chdy	BASE_PROFILE	chdy	YES	YES	YES
E343	B4-S011	B4	f83r	F121	INITIAL	MC153	weiter	sol	cheol	S3	sol	NO	YES	YES
E344	B4-S011	B4	f83r	F121	FINAL	MC124	Kurzabzug; Schluss	lkedy	lkedy	BASE_PROFILE	lkedy	YES	YES	YES
E345	B4-S012	B4	f83r	F122	ONLY	MC155	abführen; Schluss	lchedy	lchedy	BASE_PROFILE	lchedy	YES	YES	YES
E346	B4-S013	B4	f83r	F123	INITIAL	MC024	Weiter einsetzen	qokol	qokol	BASE_PROFILE	qokol	YES	YES	YES
E347	B4-S013	B4	f83r	F123	FINAL	MC128	kurz absetzen; Schluss	shedy	shedy	BASE_PROFILE	shedy	YES	YES	YES
E348	B4-S014	B4	f83r	F124	INITIAL	MC080	Ansatz	or	or	BASE_PROFILE	or	YES	YES	YES
E349	B4-S014	B4	f83r	F124	MEDIAL	MC123	dies	chey	chey	BASE_PROFILE	chey	YES	YES	YES
E350	B4-S014	B4	f83r	F124	MEDIAL	MC165	Kurzdurchgang	qockhey	qockhey	BASE_PROFILE	qockhey	YES	YES	YES
E351	B4-S014	B4	f83r	F124	FINAL	MC091	Laufschluss	dairydy	dairydy	BASE_PROFILE	dairydy	YES	YES	YES
E352	B4-S015	B4	f83r	F125	INITIAL	MC017	Anteil zugeben	qokain	okain	S1	qokain	NO	YES	YES
E353	B4-S015	B4	f83r	F125	MEDIAL	MC119	Klarauszug	shey	cheey	S4	shey	NO	YES	YES
E354	B4-S015	B4	f83r	F125	MEDIAL	MC105	Anteil	kain	chkain	S6	kain	NO	YES	YES
E355	B4-S015	B4	f83r	F125	FINAL	MC022	Zielpassage	chckhal	chckhal	BASE_PROFILE	chckhal	YES	YES	YES
E356	B4-S015	B4	f83r	F126	INITIAL	MC050	Kurzsammlung	solkey	solkey	BASE_PROFILE	solkey	YES	YES	YES
E357	B4-S015	B4	f83r	F126	FINAL	MC155	abführen; Schluss	lchedy	lchedy	BASE_PROFILE	lchedy	YES	YES	YES
E358	B4-S016	B4	f83r	F127	INITIAL	MC097	weiterer Anteil	qolkain	olkain	BASE_PROFILE	olkain	NO	NO	YES
E359	B4-S016	B4	f83r	F127	FINAL	MC154	dorthin	dal	al	S3	dal	NO	YES	YES
E360	B4-S016	B4	f83r	F128	INITIAL	MC089	Quellausguss	skar	skar	BASE_PROFILE	skar	YES	YES	YES
E361	B4-S016	B4	f83r	F128	FINAL	MC128	kurz absetzen; Schluss	shedy	shedy	BASE_PROFILE	shedy	YES	YES	YES
E362	B5-S001	B5	f83r	F129	ONLY	MC067	Nachtransfer; Schluss	otchdy	otchdy	BASE_PROFILE	otchdy	YES	YES	YES
E363	B5-S002	B5	f83r	F130	ONLY	MC088	einführen; Schluss	qokchdy	qokchdy	BASE_PROFILE	qokchdy	YES	YES	YES
E364	B5-S003	B5	f83r	F131	ONLY	MC113	am Ziel absetzen	shedal	shedal	BASE_PROFILE	shedal	YES	YES	YES
E365	B5-S003	B5	f83r	F132	INITIAL	MC154	dorthin	dal	al	S3	dal	NO	YES	YES
E366	B5-S003	B5	f83r	F132	MEDIAL	MC153	weiter	cheol	cheol	S3	ol	YES	NO	YES
E367	B5-S003	B5	f83r	F132	MEDIAL	MC092	Weiterabzug	lol	lol	BASE_PROFILE	lol	YES	YES	YES
E368	B5-S003	B5	f83r	F132	MEDIAL	MC001	Zieltransfer	chdal	chdal	BASE_PROFILE	chdal	YES	YES	YES
E369	B5-S003	B5	f83r	F132	FINAL	MC039	Sollmaß	aiin	daiin	BASE_PROFILE	daiin	NO	NO	YES
E370	B5-S003	B5	f83r	F133	INITIAL	MC153	weiter	sol	cheol	S3	sol	NO	YES	YES
E371	B5-S003	B5	f83r	F133	MEDIAL	MC172	Endstufe	daiiin	daiiin	BASE_PROFILE	daiiin	YES	YES	YES
E372	B5-S003	B5	f83r	F133	FINAL	MC074	überführen	chedy	chdy	BASE_PROFILE	chdy	NO	NO	YES
E373	B6-S001	B6	f83r	F134	INITIAL	MC020	Langsammlung	solkeey	solkeey	BASE_PROFILE	solkeey	YES	YES	YES
E374	B6-S001	B6	f83r	F134	MEDIAL	MC052	Kurzbearbeitung	qekey	qekey	BASE_PROFILE	qekey	YES	YES	YES
E375	B6-S001	B6	f83r	F134	MEDIAL	MC046	Endposten	raly	raly	BASE_PROFILE	raly	YES	YES	YES
E376	B6-S001	B6	f83r	F134	FINAL	MC153	weiter	ol	ol	BASE_PROFILE	ol	YES	YES	YES
E377	B6-S001	B6	f83r	F135	INITIAL	MC039	Sollmaß	daiin	aiin	S5	saiin	NO	NO	YES
E378	B6-S001	B6	f83r	F135	MEDIAL	MC153	weiter	ol	cheol	S3	ol	NO	YES	YES
E379	B6-S001	B6	f83r	F135	MEDIAL	MC059	Einlage	dain	dain	BASE_PROFILE	dain	YES	YES	YES
E380	B6-S001	B6	f83r	F135	MEDIAL	MC123	dies	chey	chey	BASE_PROFILE	chey	YES	YES	YES
E381	B6-S001	B6	f83r	F135	FINAL	MC101	Endziel	ldalor	ldalor	BASE_PROFILE	ldalor	YES	YES	YES
