root	portable_default_de	register	owner_class	owner_de	owner_local_expansion_de	mention_count	event_count	statement_count	sample_surfaces	sample_statement_ids	back_projection_de	status
AL	ZIELORT	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	ZIELSTATION	22	21	14	shekal|dal|okal|al|dalal	P1009-S384|P1009-S386	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	BIOLOGICAL	BAD_ODER_BECKENFELD	großes Bad-/Stationsblatt mit dreieckiger Insel	ZIELSTATION	19	19	16	chal|kal|sal|qokal	P1009-S075|P1009-S086	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	BIOLOGICAL	BAD_ODER_BECKENFELD	mehrere getrennte Bad- und Leitungsstationen	ZIELSTATION	19	19	18	qokal|qokaly	P1009-S439|P1009-S440|P1009-S441	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A0	ZIELSTATION	1	1	1	sheals	P1009-S185	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A1	ZIELSTATION	3	3	2	qokal|al	P1009-S193|P1009-S196	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A2	ZIELSTATION	3	3	3	okeedal|al|daly	P1009-S197|P1009-S200|P1009-S201	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A3	ZIELSTATION	4	4	3	sal|okal|dal|kal	P1009-S204|P1009-S208|P1009-S209	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A4	ZIELSTATION	2	2	2	al|qokaloro	P1009-S211|P1009-S217	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A5	ZIELSTATION	2	2	2	alchdy|qotaly	P1009-S225|P1009-S229	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A6	ZIELSTATION	4	4	4	dalshedy|qokaldy|qolal|shedal	P1009-S234|P1009-S236|P1009-S237	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A7	ZIELSTATION	5	5	2	qokalchey|dal|ytal|dalaiin	P1009-S240	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A8	ZIELSTATION	8	8	5	dalshedy|kal|qoolkal|qokal	P1009-S244|P1009-S247|P1009-S249	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A9	ZIELSTATION	2	2	1	qokal|chal	P1009-S255	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt B	ZIELSTATION	6	6	5	polalchdy|ytal|qokal|qotal|otalam	P1009-S256|P1009-S261|P1009-S265	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt C	ZIELSTATION	6	6	4	alol|qokal|al|loral|sal	P1009-S269|P1009-S280	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt D	ZIELSTATION	7	7	5	sal|chal|okal|dal|okedal	P1009-S285|P1009-S292|P1009-S295	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe A	ZIELPOSITION	7	7	3	al|chedal|okeodaly|ydal|chalaiin	P1009-S051|P1009-S052	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe B	ZIELPOSITION	6	5	2	okalal|al|alo|chokal	P1009-S054|P1009-S055	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe C	ZIELPOSITION	2	2	1	alaiin|chal	P1009-S056	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe D	ZIELPOSITION	8	8	1	keodal|okalchal|al|ckhal	P1009-S057	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe E	ZIELPOSITION	9	9	3	teodal|chokaly|shokal|otaly|dal	P1009-S058	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe F	ZIELPOSITION	3	3	1	aloy|aly|taly	P1009-S061	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe G	ZIELPOSITION	4	4	2	al|alaiiin|alaiin|chealdy	P1009-S063	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe H	ZIELPOSITION	2	2	1	oral|tealy	P1009-S067	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe I	ZIELPOSITION	2	2	1	opcholalaiin|sheal	P1009-S069	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	CELESTIAL	LOKALE_RINGGRUPPE	dritte lokale Ringgruppe	ZIELPOSITION	3	3	1	chkeeal|okal|kal	P1009-S049	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	CELESTIAL	STERNTAFEL_ODER_STERNRING	erste lokale Figuren-/Sternringgruppe	ZIELPOSITION	7	7	2	dal|al|otcheodal|sheealody	P1009-S045	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	CELESTIAL	STERNTAFEL_ODER_STERNRING	mehrteilige Sternstellentafel	ZIELPOSITION	2	2	2	okchoal|chokal	P1009-S042|P1009-S044	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	CELESTIAL	HIMMELSRAD_UND_TABELLE	zwei getrennte Himmelsräder und Tabelle	ZIELPOSITION	9	9	7	aldy|dal|saral|salsain|alaiin	P1009-S031|P1009-S032	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	CELESTIAL	STERNTAFEL_ODER_STERNRING	zweite lokale Figuren-/Sternringgruppe	ZIELPOSITION	8	8	2	chal|al|okalar|tal|aly	P1009-S047	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	ZIELSTELLE	5	5	2	ydals|ydal|okchal|otolodal|dchal	G404-S009|G404-S010	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	HERBAL	GANZPFLANZE	F95V_WHOLE_PLANT	ZIELSTELLE	17	17	10	alor|okal|okalody|alkain|otalain	G404-S063	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	HERBAL	WURZEL_UND_GANZPFLANZE	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	ZIELSTELLE	1	1	1	cphaldy	P1009-S014	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	HERBAL	WURZEL_UND_GANZPFLANZE	blühender dreikroniger Sodenstock	ZIELSTELLE	1	1	1	schoal	P1009-S003	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	ZIELSTELLE	3	3	2	ydal|okchal|daldy	P1009-S005|P1009-S008	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	ZIELSTELLE	9	9	3	dal|okchal|okal|chcthal	P1009-S019|P1009-S020	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	HERBAL	BLÜTEN_UND_GANZPFLANZE	große aromatische Doldenpflanze	ZIELSTELLE	9	9	3	al|talam|pchal|aldy	P1009-S024|P1009-S026	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	HERBAL	KOPFSTADIEN_UND_GANZPFLANZE	stachelköpfiges Kraut in mehreren Reifestufen	ZIELSTELLE	4	4	3	chal|chodaly|dal|kchal	P1009-S028|P1009-S029	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	HERBAL	WURZEL_UND_GANZPFLANZE	zweiknolliges blauköpfiges Heilkraut	ZIELSTELLE	1	1	1	chopchal	P1009-S001	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	ZIELGEFÄSS	4	4	1	dal|daldaiin	P1009-S610	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe B	ZIELGEFÄSS	9	8	3	dal|dalchom|dals|al	P1009-S611|P1009-S612	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe C	ZIELGEFÄSS	4	4	1	daly|dal	P1009-S614	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe D	ZIELGEFÄSS	5	5	2	cheodal|cheal|dal|chaldy	P1009-S615|P1009-S617	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe E	ZIELGEFÄSS	1	1	1	dal	P1009-S622	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe F	ZIELGEFÄSS	5	5	4	qokal|sheodal|dal|cheal	P1009-S624|P1009-S625|P1009-S626	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	erste Gefaess-/Zutatengruppe	ZIELGEFÄSS	5	5	2	teodal|cheokal|saldaiin|sairal|daraly	P1009-S595	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	PHARMA	DROGEN_UND_GEFÄSSPOSTEN	sechzehn Drogenposten und drei Gefäßansätze	ZIELGEFÄSS	9	8	3	dal|ral|salsaly|chosals	P1009-S590|P1009-S592	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	ZIELGEFÄSS	3	3	3	dal|chaly|saldy	P1009-S600|P1009-S604|P1009-S606	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_A	ZIELSPALTE	1	1	1	ykal	G404-S001	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	ZIELSPALTE	3	3	1	cphodal|chal|cphealy	G404-S005	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_D	ZIELSPALTE	3	3	2	cthal|dal	G404-S006|G404-S007	ZIELORT	OWNER_LOCAL_ONLY
AR	AUSGANG	BIOLOGICAL	BAD_ODER_BECKENFELD	F81R_LOWER_POOL	AUSGANGSSTATION	9	9	8	ochedar|chedar|par|qotaldar|sar	G404-S035|G404-S043	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	BIOLOGICAL	BAD_ODER_BECKENFELD	F81R_UPPER_POOL	AUSGANGSSTATION	4	4	3	otar|okar|sar|arol	G404-S014|G404-S015	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	BIOLOGICAL	LOKALE_STATIONSGRUPPE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	AUSGANGSSTATION	14	14	12	poldarais|ar|qokar|shear	P1009-S301|P1009-S302|P1009-S335	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	BIOLOGICAL	LOKALE_STATIONSGRUPPE	Variantenatlas lokaler Becken und Anwendungen	AUSGANGSSTATION	12	12	11	pchedar|ar|dar|shetar|chary	P1009-S500|P1009-S502|P1009-S505	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	AUSGANGSSTATION	14	14	13	par|dar|sar|kar|okar	P1009-S383|P1009-S384|P1009-S386	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	BIOLOGICAL	BAD_ODER_BECKENFELD	großes Bad-/Stationsblatt mit dreieckiger Insel	AUSGANGSSTATION	48	47	29	kchedykary|qokar|qotar|chedykar|olkar	P1009-S072	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	BIOLOGICAL	BAD_ODER_BECKENFELD	mehrere getrennte Bad- und Leitungsstationen	AUSGANGSSTATION	12	12	8	sar|qokar|dar|okarchedy|chedar	P1009-S443|P1009-S445|P1009-S452	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A0	AUSGANGSSTATION	2	2	1	qotddyar|cthar	P1009-S184	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A1	AUSGANGSSTATION	1	1	1	dar	P1009-S196	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A2	AUSGANGSSTATION	3	3	2	dar|lkar	P1009-S198|P1009-S201	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A3	AUSGANGSSTATION	2	2	2	ar|sar	P1009-S205|P1009-S209	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A4	AUSGANGSSTATION	2	2	1	ar	P1009-S211	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A5	AUSGANGSSTATION	4	4	3	qokar|lchar|okar|dar	P1009-S218|P1009-S225	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A7	AUSGANGSSTATION	6	6	3	chear|qokar|dar|okar	P1009-S240|P1009-S242	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A8	AUSGANGSSTATION	3	3	3	dar|otar|ar	P1009-S249|P1009-S253|P1009-S254	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt B	AUSGANGSSTATION	3	3	3	qokedar|ar|qokar	P1009-S261|P1009-S263|P1009-S268	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt C	AUSGANGSSTATION	9	9	5	poleedaran|ykar|okar|opar|shear	P1009-S269|P1009-S270	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt D	AUSGANGSSTATION	3	3	3	dar|okar|ar	P1009-S285|P1009-S290|P1009-S297	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe A	AUSGANGSPOSITION	4	4	1	ar|dar	P1009-S053	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe B	AUSGANGSPOSITION	6	6	2	oteodar|otar|otear|ar	P1009-S054|P1009-S055	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe C	AUSGANGSPOSITION	1	1	1	aroly	P1009-S056	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe D	AUSGANGSPOSITION	1	1	1	otar	P1009-S057	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe F	AUSGANGSPOSITION	3	3	1	otoar|ar|dar	P1009-S061	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe G	AUSGANGSPOSITION	8	7	3	chocthar|ar|okarar|keodar	P1009-S062|P1009-S063	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe H	AUSGANGSPOSITION	2	2	1	oteodar|shear	P1009-S067	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe I	AUSGANGSPOSITION	4	3	2	arary|ar|otedar	P1009-S068|P1009-S069	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe J	AUSGANGSPOSITION	1	1	1	octheolarl	P1009-S071	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	CELESTIAL	LOKALE_RINGGRUPPE	dritte lokale Ringgruppe	AUSGANGSPOSITION	2	2	1	okeosar|dar	P1009-S049	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	CELESTIAL	STERNTAFEL_ODER_STERNRING	erste lokale Figuren-/Sternringgruppe	AUSGANGSPOSITION	7	6	2	parar|otar|oteodar|ar	P1009-S045|P1009-S046	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	CELESTIAL	STERNTAFEL_ODER_STERNRING	mehrteilige Sternstellentafel	AUSGANGSPOSITION	1	1	1	eckhear	P1009-S044	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	CELESTIAL	HIMMELSRAD_UND_TABELLE	zwei getrennte Himmelsräder und Tabelle	AUSGANGSPOSITION	12	12	4	ar|saral|oparchy|ofar	P1009-S032	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	CELESTIAL	STERNTAFEL_ODER_STERNRING	zweite lokale Figuren-/Sternringgruppe	AUSGANGSPOSITION	4	4	1	okalar|ar|dar	P1009-S047	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	AUSGANGSMATERIAL	7	7	3	tchodar|oesearies|tchar|arsa|dar	G404-S008|G404-S009	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	HERBAL	GANZPFLANZE	F95V_WHOLE_PLANT	AUSGANGSMATERIAL	24	23	13	podar|archytaiin|okar|shar|tar	G404-S060|G404-S063	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	HERBAL	WURZEL_UND_GANZPFLANZE	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	AUSGANGSMATERIAL	7	7	3	ydar|qodar|dychear|schar|dar	P1009-S011|P1009-S013|P1009-S017	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	AUSGANGSMATERIAL	1	1	1	dar	P1009-S005	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	AUSGANGSMATERIAL	9	9	3	darod|yoar|dar|ytcharg	P1009-S019	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	HERBAL	BLÜTEN_UND_GANZPFLANZE	große aromatische Doldenpflanze	AUSGANGSMATERIAL	15	15	3	sar|kar|okar|keeyfar|ar	P1009-S024	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	HERBAL	KOPFSTADIEN_UND_GANZPFLANZE	stachelköpfiges Kraut in mehreren Reifestufen	AUSGANGSMATERIAL	3	3	2	okar|kcharg|kchoar	P1009-S029|P1009-S030	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	HERBAL	WURZEL_UND_GANZPFLANZE	zweiknolliges blauköpfiges Heilkraut	AUSGANGSMATERIAL	3	3	2	char|dar|otar	P1009-S001|P1009-S002	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	AUSGANGSGEFÄSS	4	4	3	qoar|shar|dar|qokar	P1009-S608|P1009-S609	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe B	AUSGANGSGEFÄSS	1	1	1	darolg	P1009-S611	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe E	AUSGANGSGEFÄSS	1	1	1	dar	P1009-S620	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe F	AUSGANGSGEFÄSS	3	3	1	ycheary|ar|okar	P1009-S627	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	erste Gefaess-/Zutatengruppe	AUSGANGSGEFÄSS	4	4	1	okearcheol|archeey|dar|daraly	P1009-S596	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	PHARMA	DROGEN_UND_GEFÄSSPOSTEN	sechzehn Drogenposten und drei Gefäßansätze	AUSGANGSGEFÄSS	9	9	3	chear|sar|dar|poeear|ykar	P1009-S590	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	AUSGANGSGEFÄSS	1	1	1	chokar	P1009-S605	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_A	AUSGANGSZEILE	11	11	1	ar|ckhar|shar|cthar	G404-S001	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	AUSGANGSZEILE	3	3	1	odar|oydar|shodary	G404-S002	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	AUSGANGSZEILE	3	3	1	char|dar|dchar	G404-S005	AUSGANG	OWNER_LOCAL_ONLY
AR	AUSGANG	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_D	AUSGANGSZEILE	7	7	1	dar|shear|cthar	G404-S006	AUSGANG	OWNER_LOCAL_ONLY
CH	NEHMEN	BIOLOGICAL	BAD_ODER_BECKENFELD	F81R_LOWER_POOL	POSTEN ENTNEHMEN	10	9	8	qopchol|checthy|sheckhy|shecphy|cheol	G404-S032|G404-S033|G404-S043	NEHMEN	OWNER_LOCAL_ONLY
CH	NEHMEN	BIOLOGICAL	BAD_ODER_BECKENFELD	F81R_UPPER_POOL	POSTEN ENTNEHMEN	12	9	7	polchoy|dchey|chcthy|cheol	G404-S011|G404-S014|G404-S015	NEHMEN	OWNER_LOCAL_ONLY
CH	NEHMEN	BIOLOGICAL	LOKALE_STATIONSGRUPPE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	POSTEN ENTNEHMEN	36	31	21	dylches|chetey|shcthey|cham|sokcheey	P1009-S301|P1009-S303|P1009-S306	NEHMEN	OWNER_LOCAL_ONLY
CH	NEHMEN	BIOLOGICAL	LOKALE_STATIONSGRUPPE	Variantenatlas lokaler Becken und Anwendungen	POSTEN ENTNEHMEN	54	48	28	chepol|lchs|rches|chkeedy|chkedy	P1009-S500|P1009-S501|P1009-S502	NEHMEN	OWNER_LOCAL_ONLY
CH	NEHMEN	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	POSTEN ENTNEHMEN	29	27	20	cheeky|chcthy|chckhy|cheol	P1009-S389	NEHMEN	OWNER_LOCAL_ONLY
CH	NEHMEN	BIOLOGICAL	BAD_ODER_BECKENFELD	großes Bad-/Stationsblatt mit dreieckiger Insel	POSTEN ENTNEHMEN	32	28	22	chekeedy|chal|dackhy|ckhey|chcthy	P1009-S074|P1009-S075	NEHMEN	OWNER_LOCAL_ONLY
CH	NEHMEN	BIOLOGICAL	BAD_ODER_BECKENFELD	mehrere getrennte Bad- und Leitungsstationen	POSTEN ENTNEHMEN	40	37	22	shckhy|lcheckhy|lcheckhedy|chckhy|octheol	P1009-S437|P1009-S439	NEHMEN	OWNER_LOCAL_ONLY
CH	NEHMEN	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A0	POSTEN ENTNEHMEN	9	6	2	potchokor|chcfhdy|chcphy	P1009-S183	NEHMEN	OWNER_LOCAL_ONLY
CH	NEHMEN	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A1	POSTEN ENTNEHMEN	1	1	1	chkorol	P1009-S190	NEHMEN	OWNER_LOCAL_ONLY
CH	NEHMEN	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A2	POSTEN ENTNEHMEN	6	5	4	ches|chekain|shckhy|chcphedy	P1009-S197|P1009-S198|P1009-S200	NEHMEN	OWNER_LOCAL_ONLY
CH	NEHMEN	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A3	POSTEN ENTNEHMEN	7	6	3	chekain|chckhy|qctheed|checthy|chckhey	P1009-S204|P1009-S205	NEHMEN	OWNER_LOCAL_ONLY
CH	NEHMEN	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A4	POSTEN ENTNEHMEN	8	6	4	chorshedy|chckheed|shckhy|checkhy	P1009-S210|P1009-S211	NEHMEN	OWNER_LOCAL_ONLY
CH	NEHMEN	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A5	POSTEN ENTNEHMEN	3	3	2	dcheedy|chckhy|shckhy	P1009-S218|P1009-S225	NEHMEN	OWNER_LOCAL_ONLY
