anchor_recipe	anchor_reading_de	neighbor_recipe	neighbor_reading_de	edit_kind	edit_position	old_atom	old_value_de	new_atom	new_value_de	neighbor_event_count	neighbor_register_count	neighbor_registers	neighbor_page_count	neighbor_surface_count	neighbor_surfaces	neighbor_context_mode	shared_page_owner_count	shared_statement_count	role_safe_edit
OK+AIIN	SETZEN · WERT	SH+AIIN	HALTEN · WERT	SUBSTITUTE	1	OK	SETZEN	SH	HALTEN	4	2	SOURCE_SECTION_T|HERBAL	3	1	shaiin	FULLY_SELF_CONTAINED	0	0	YES
OK+AIIN	SETZEN · WERT	SH+OK+AIIN	HALTEN · SETZEN · WERT	INSERT	1	NONE	NONE	SH	HALTEN	1	1	HERBAL	1	1	shokaiin	FULLY_SELF_CONTAINED	1	0	NO
OK+AIIN	SETZEN · WERT	T+AIIN	EINSTELLEN · WERT	SUBSTITUTE	1	OK	SETZEN	T	EINSTELLEN	5	3	HERBAL|BIOLOGICAL|PHARMA	5	1	taiin	FULLY_SELF_CONTAINED	2	0	YES
SH+E+Y	HALTEN · GRAD I · POSTEN	CH+E+Y	NEHMEN · GRAD I · POSTEN	SUBSTITUTE	1	SH	HALTEN	CH	NEHMEN	5	3	HERBAL|BIOLOGICAL|PHARMA	5	1	dchey	FULLY_SELF_CONTAINED	0	0	YES
SH+E+Y	HALTEN · GRAD I · POSTEN	D_ADDR+SH+E+Y	HIER · HALTEN · GRAD I · POSTEN	INSERT	1	NONE	NONE	D_ADDR	HIER	1	1	HERBAL	1	1	dshey	FULLY_SELF_CONTAINED	1	0	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	E+Y	GRAD I · POSTEN	DELETE	1	SH	HALTEN	NONE	NONE	5	3	HERBAL|BIOLOGICAL|PHARMA	4	3	edy|ey|qey	FULLY_CONTEXT_BOUND	2	2	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	K+E+Y	GEBEN · GRAD I · POSTEN	SUBSTITUTE	1	SH	HALTEN	K	GEBEN	1	1	PHARMA	1	1	key	FULLY_SELF_CONTAINED	0	0	YES
SH+E+Y	HALTEN · GRAD I · POSTEN	K+SH+E+Y	GEBEN · HALTEN · GRAD I · POSTEN	INSERT	1	NONE	NONE	K	GEBEN	1	1	BIOLOGICAL	1	1	kshey	FULLY_SELF_CONTAINED	1	1	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	L+SH+E+Y	VERBINDUNG · HALTEN · GRAD I · POSTEN	INSERT	1	NONE	NONE	L	VERBINDUNG	3	1	BIOLOGICAL	3	1	lshey	FULLY_SELF_CONTAINED	3	1	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	O+SH+E+Y	AUSFÜHRUNG · HALTEN · GRAD I · POSTEN	INSERT	1	NONE	NONE	O	AUSFÜHRUNG	1	1	BIOLOGICAL	1	1	oshedy	FULLY_SELF_CONTAINED	1	0	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	OK+E+Y	SETZEN · GRAD I · POSTEN	SUBSTITUTE	1	SH	HALTEN	OK	SETZEN	27	3	BIOLOGICAL|CELESTIAL|PHARMA	8	3	okey|qokechy|qokey	FULLY_SELF_CONTAINED	8	3	YES
SH+E+Y	HALTEN · GRAD I · POSTEN	OK+SH+E+Y	SETZEN · HALTEN · GRAD I · POSTEN	INSERT	1	NONE	NONE	OK	SETZEN	1	1	HERBAL	1	1	okshey	FULLY_SELF_CONTAINED	1	0	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	OL+SH+E+Y	FORTSETZEN · HALTEN · GRAD I · POSTEN	INSERT	1	NONE	NONE	OL	FORTSETZEN	2	1	BIOLOGICAL	2	2	olshey|solshey	FULLY_SELF_CONTAINED	2	0	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	OT+E+Y	DANACH · GRAD I · POSTEN	SUBSTITUTE	1	SH	HALTEN	OT	DANACH	16	3	BIOLOGICAL|CELESTIAL|PHARMA	6	2	otey|qotey	FULLY_CONTEXT_BOUND	6	2	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	S+SH+E+Y	WÄHLEN · HALTEN · GRAD I · POSTEN	INSERT	1	NONE	NONE	S	WÄHLEN	2	2	BIOLOGICAL|CELESTIAL	2	1	sshey	FULLY_SELF_CONTAINED	1	1	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	SH+D_ADDR+Y	HALTEN · HIER · POSTEN	SUBSTITUTE	2	E	GRAD I	D_ADDR	HIER	5	1	BIOLOGICAL	2	1	shdy	FULLY_SELF_CONTAINED	4	0	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	SH+E	HALTEN · GRAD I	DELETE	3	Y	POSTEN	NONE	NONE	2	2	SOURCE_SECTION_T|CELESTIAL	2	1	she	FULLY_CONTEXT_BOUND	1	1	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	SH+E+AIIN	HALTEN · GRAD I · WERT	SUBSTITUTE	3	Y	POSTEN	AIIN	WERT	4	1	BIOLOGICAL	3	1	shedaiin	FULLY_SELF_CONTAINED	3	0	YES
SH+E+Y	HALTEN · GRAD I · POSTEN	SH+E+AIN	HALTEN · GRAD I · ANTEIL	SUBSTITUTE	3	Y	POSTEN	AIN	ANTEIL	1	1	HERBAL	1	1	shedain	FULLY_SELF_CONTAINED	1	0	YES
SH+E+Y	HALTEN · GRAD I · POSTEN	SH+E+AL	HALTEN · GRAD I · ZIELORT	SUBSTITUTE	3	Y	POSTEN	AL	ZIELORT	5	2	BIOLOGICAL|CELESTIAL	4	2	sheal|shedal	FULLY_CONTEXT_BOUND	3	1	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	SH+E+AR	HALTEN · GRAD I · AUSGANG	SUBSTITUTE	3	Y	POSTEN	AR	AUSGANG	6	4	SOURCE_SECTION_T|BIOLOGICAL|CELESTIAL|PHARMA	5	1	shear	FULLY_CONTEXT_BOUND	4	2	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	SH+E+CH+Y	HALTEN · GRAD I · NEHMEN · POSTEN	INSERT	3	NONE	NONE	CH	NEHMEN	1	1	BIOLOGICAL	1	1	shechy	FULLY_SELF_CONTAINED	1	0	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	SH+E+DY	HALTEN · GRAD I · SCHLUSS	SUBSTITUTE	3	Y	POSTEN	DY	SCHLUSS	110	3	HERBAL|BIOLOGICAL|PHARMA	9	2	dshedy|shedy	FULLY_CONTEXT_BOUND	14	3	YES
SH+E+Y	HALTEN · GRAD I · POSTEN	SH+E+D_ADDR	HALTEN · GRAD I · HIER	SUBSTITUTE	3	Y	POSTEN	D_ADDR	HIER	2	1	BIOLOGICAL	1	1	shed	FULLY_CONTEXT_BOUND	1	0	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	SH+E+K	HALTEN · GRAD I · GEBEN	SUBSTITUTE	3	Y	POSTEN	K	GEBEN	2	1	BIOLOGICAL	1	1	shek	FULLY_CONTEXT_BOUND	1	0	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	SH+E+K+Y	HALTEN · GRAD I · GEBEN · POSTEN	INSERT	3	NONE	NONE	K	GEBEN	3	3	SOURCE_SECTION_T|BIOLOGICAL|CELESTIAL	3	1	sheky	FULLY_SELF_CONTAINED	1	0	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	SH+E+O	HALTEN · GRAD I · AUSFÜHRUNG	SUBSTITUTE	3	Y	POSTEN	O	AUSFÜHRUNG	5	3	SOURCE_SECTION_T|CELESTIAL|PHARMA	4	1	sheo	MIXED	1	1	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	SH+E+OK+Y	HALTEN · GRAD I · SETZEN · POSTEN	INSERT	3	NONE	NONE	OK	SETZEN	2	2	BIOLOGICAL|PHARMA	2	1	sheoky	FULLY_SELF_CONTAINED	1	0	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	SH+E+OL	HALTEN · GRAD I · FORTSETZEN	SUBSTITUTE	3	Y	POSTEN	OL	FORTSETZEN	15	3	BIOLOGICAL|CELESTIAL|PHARMA	9	3	dsheol|sheol|yksheol	MIXED	6	0	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	SH+E+OL+Y	HALTEN · GRAD I · FORTSETZEN · POSTEN	INSERT	3	NONE	NONE	OL	FORTSETZEN	1	1	CELESTIAL	1	1	sheoly	FULLY_SELF_CONTAINED	0	0	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	SH+E+OR	HALTEN · GRAD I · EINHEIT	SUBSTITUTE	3	Y	POSTEN	OR	EINHEIT	5	2	BIOLOGICAL|PHARMA	4	1	sheor	FULLY_SELF_CONTAINED	1	0	YES
SH+E+Y	HALTEN · GRAD I · POSTEN	SH+E+P+Y	HALTEN · GRAD I · EINSETZEN · POSTEN	INSERT	3	NONE	NONE	P	EINSETZEN	1	1	BIOLOGICAL	1	1	shepchy	FULLY_SELF_CONTAINED	1	0	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	SH+E+S	HALTEN · GRAD I · WÄHLEN	SUBSTITUTE	3	Y	POSTEN	S	WÄHLEN	1	1	CELESTIAL	1	1	shes	FULLY_CONTEXT_BOUND	0	0	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	SH+E+Y+K	HALTEN · GRAD I · POSTEN · GEBEN	INSERT	4	NONE	NONE	K	GEBEN	1	1	HERBAL	1	1	sheyk	FULLY_SELF_CONTAINED	1	0	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	SH+E+Y+R	HALTEN · GRAD I · POSTEN · MARKIEREN	INSERT	4	NONE	NONE	R	MARKIEREN	1	1	PHARMA	1	1	sheyr	FULLY_SELF_CONTAINED	0	0	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	SH+EE+Y	HALTEN · GRAD II · POSTEN	SUBSTITUTE	2	E	GRAD I	EE	GRAD II	43	3	BIOLOGICAL|CELESTIAL|PHARMA	12	2	cheey|sheey	FULLY_SELF_CONTAINED	10	5	YES
SH+E+Y	HALTEN · GRAD I · POSTEN	SH+K+Y	HALTEN · GEBEN · POSTEN	SUBSTITUTE	2	E	GRAD I	K	GEBEN	3	2	HERBAL|BIOLOGICAL	3	2	shkchy|shky	FULLY_SELF_CONTAINED	2	0	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	SH+O+Y	HALTEN · AUSFÜHRUNG · POSTEN	SUBSTITUTE	2	E	GRAD I	O	AUSFÜHRUNG	3	2	SOURCE_SECTION_T|PHARMA	3	1	shoy	FULLY_SELF_CONTAINED	1	1	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	SH+OR+Y	HALTEN · EINHEIT · POSTEN	SUBSTITUTE	2	E	GRAD I	OR	EINHEIT	1	1	SOURCE_SECTION_T	1	1	shory	FULLY_SELF_CONTAINED	0	0	NO
SH+E+Y	HALTEN · GRAD I · POSTEN	SH+Y	HALTEN · POSTEN	DELETE	2	E	GRAD I	NONE	NONE	1	1	BIOLOGICAL	1	1	shchey	FULLY_SELF_CONTAINED	1	0	YES
SH+E+Y	HALTEN · GRAD I · POSTEN	T+E+Y	EINSTELLEN · GRAD I · POSTEN	SUBSTITUTE	1	SH	HALTEN	T	EINSTELLEN	4	2	BIOLOGICAL|CELESTIAL	2	2	tey|ytey	FULLY_SELF_CONTAINED	2	0	YES
SH+E+Y	HALTEN · GRAD I · POSTEN	Y+SH+E+Y	POSTEN · HALTEN · GRAD I · POSTEN	INSERT	1	NONE	NONE	Y	POSTEN	4	3	SOURCE_SECTION_T|BIOLOGICAL|CELESTIAL	4	1	yshey	FULLY_SELF_CONTAINED	1	0	NO
CH+K+E+Y	NEHMEN · GEBEN · GRAD I · POSTEN	CH+CH+K+E+Y	NEHMEN · NEHMEN · GEBEN · GRAD I · POSTEN	INSERT	1	NONE	NONE	CH	NEHMEN	4	1	BIOLOGICAL	3	2	chckheed|chckhey	FULLY_SELF_CONTAINED	0	0	NO
CH+K+E+Y	NEHMEN · GEBEN · GRAD I · POSTEN	CH+E+Y	NEHMEN · GRAD I · POSTEN	DELETE	2	K	GEBEN	NONE	NONE	5	3	HERBAL|BIOLOGICAL|PHARMA	5	1	dchey	FULLY_SELF_CONTAINED	1	0	NO
CH+K+E+Y	NEHMEN · GEBEN · GRAD I · POSTEN	CH+K+E+D_ADDR+Y	NEHMEN · GEBEN · GRAD I · HIER · POSTEN	INSERT	4	NONE	NONE	D_ADDR	HIER	2	1	BIOLOGICAL	2	1	chkedy	FULLY_SELF_CONTAINED	1	0	NO
CH+K+E+Y	NEHMEN · GEBEN · GRAD I · POSTEN	CH+K+E+OL	NEHMEN · GEBEN · GRAD I · FORTSETZEN	SUBSTITUTE	4	Y	POSTEN	OL	FORTSETZEN	1	1	CELESTIAL	1	1	chekeol	FULLY_CONTEXT_BOUND	0	0	NO
CH+K+E+Y	NEHMEN · GEBEN · GRAD I · POSTEN	CH+K+E+OR	NEHMEN · GEBEN · GRAD I · EINHEIT	SUBSTITUTE	4	Y	POSTEN	OR	EINHEIT	1	1	PHARMA	1	1	chkeor	FULLY_SELF_CONTAINED	0	0	YES
CH+K+E+Y	NEHMEN · GEBEN · GRAD I · POSTEN	CH+K+EE+Y	NEHMEN · GEBEN · GRAD II · POSTEN	SUBSTITUTE	3	E	GRAD I	EE	GRAD II	6	2	HERBAL|BIOLOGICAL	6	2	cheeky|chkeey	FULLY_SELF_CONTAINED	4	2	YES
CH+K+E+Y	NEHMEN · GEBEN · GRAD I · POSTEN	CH+K+O+Y	NEHMEN · GEBEN · AUSFÜHRUNG · POSTEN	SUBSTITUTE	3	E	GRAD I	O	AUSFÜHRUNG	1	1	CELESTIAL	1	1	chekoy	FULLY_SELF_CONTAINED	0	0	NO
CH+K+E+Y	NEHMEN · GEBEN · GRAD I · POSTEN	CH+K+Y	NEHMEN · GEBEN · POSTEN	DELETE	3	E	GRAD I	NONE	NONE	29	4	HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	14	5	chchky|chckhy|chky|ckhy|qckhsy	FULLY_SELF_CONTAINED	5	0	YES
CH+K+E+Y	NEHMEN · GEBEN · GRAD I · POSTEN	CH+OT+E+Y	NEHMEN · DANACH · GRAD I · POSTEN	SUBSTITUTE	2	K	GEBEN	OT	DANACH	1	1	SOURCE_SECTION_T	1	1	chotey	FULLY_SELF_CONTAINED	0	0	NO
CH+K+E+Y	NEHMEN · GEBEN · GRAD I · POSTEN	CH+P+E+Y	NEHMEN · EINSETZEN · GRAD I · POSTEN	SUBSTITUTE	2	K	GEBEN	P	EINSETZEN	3	3	SOURCE_SECTION_T|BIOLOGICAL|PHARMA	3	2	cphey|qocphey	FULLY_SELF_CONTAINED	1	1	YES
CH+K+E+Y	NEHMEN · GEBEN · GRAD I · POSTEN	CH+T+E+Y	NEHMEN · EINSTELLEN · GRAD I · POSTEN	SUBSTITUTE	2	K	GEBEN	T	EINSTELLEN	6	5	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	6	3	cthey|qctheed|qcthey	FULLY_SELF_CONTAINED	2	2	YES
CH+K+E+Y	NEHMEN · GEBEN · GRAD I · POSTEN	CH+Y+K+E+Y	NEHMEN · POSTEN · GEBEN · GRAD I · POSTEN	INSERT	2	NONE	NONE	Y	POSTEN	1	1	HERBAL	1	1	chykey	FULLY_SELF_CONTAINED	0	0	NO
CH+K+E+Y	NEHMEN · GEBEN · GRAD I · POSTEN	E+K+E+Y	GRAD I · GEBEN · GRAD I · POSTEN	SUBSTITUTE	1	CH	NEHMEN	E	GRAD I	1	1	BIOLOGICAL	1	1	qekey	FULLY_SELF_CONTAINED	1	0	NO
CH+K+E+Y	NEHMEN · GEBEN · GRAD I · POSTEN	K+E+Y	GEBEN · GRAD I · POSTEN	DELETE	1	CH	NEHMEN	NONE	NONE	1	1	PHARMA	1	1	key	FULLY_SELF_CONTAINED	0	0	NO
CH+K+E+Y	NEHMEN · GEBEN · GRAD I · POSTEN	L+K+E+Y	VERBINDUNG · GEBEN · GRAD I · POSTEN	SUBSTITUTE	1	CH	NEHMEN	L	VERBINDUNG	1	1	BIOLOGICAL	1	1	lkey	FULLY_SELF_CONTAINED	0	0	NO
CH+K+E+Y	NEHMEN · GEBEN · GRAD I · POSTEN	O+CH+K+E+Y	AUSFÜHRUNG · NEHMEN · GEBEN · GRAD I · POSTEN	INSERT	1	NONE	NONE	O	AUSFÜHRUNG	8	2	BIOLOGICAL|PHARMA	5	3	ockhey|qockhedy|qockhey	FULLY_SELF_CONTAINED	3	0	NO
CH+K+E+Y	NEHMEN · GEBEN · GRAD I · POSTEN	OL+K+E+Y	FORTSETZEN · GEBEN · GRAD I · POSTEN	SUBSTITUTE	1	CH	NEHMEN	OL	FORTSETZEN	2	2	BIOLOGICAL|PHARMA	2	2	olkey|solkey	FULLY_SELF_CONTAINED	2	1	NO
CH+K+E+Y	NEHMEN · GEBEN · GRAD I · POSTEN	S+CH+K+E+Y	WÄHLEN · NEHMEN · GEBEN · GRAD I · POSTEN	INSERT	1	NONE	NONE	S	WÄHLEN	1	1	SOURCE_SECTION_T	1	1	sckhey	FULLY_SELF_CONTAINED	1	1	NO
CH+K+E+Y	NEHMEN · GEBEN · GRAD I · POSTEN	SH+CH+K+E+Y	HALTEN · NEHMEN · GEBEN · GRAD I · POSTEN	INSERT	1	NONE	NONE	SH	HALTEN	3	2	SOURCE_SECTION_T|BIOLOGICAL	3	1	shckhey	FULLY_SELF_CONTAINED	2	1	NO
K+EE+Y	GEBEN · GRAD II · POSTEN	CARRIER_Q+EE+Y	BEGINNMARKER · GRAD II · POSTEN	SUBSTITUTE	1	K	GEBEN	CARRIER_Q	BEGINNMARKER	1	1	BIOLOGICAL	1	1	qeey	FULLY_CONTEXT_BOUND	0	0	NO
K+EE+Y	GEBEN · GRAD II · POSTEN	CH+K+EE+Y	NEHMEN · GEBEN · GRAD II · POSTEN	INSERT	1	NONE	NONE	CH	NEHMEN	6	2	HERBAL|BIOLOGICAL	6	2	cheeky|chkeey	FULLY_SELF_CONTAINED	0	0	NO
K+EE+Y	GEBEN · GRAD II · POSTEN	D_ADDR+EE+Y	HIER · GRAD II · POSTEN	SUBSTITUTE	1	K	GEBEN	D_ADDR	HIER	2	2	BIOLOGICAL|PHARMA	2	1	deey	FULLY_CONTEXT_BOUND	0	0	NO
K+EE+Y	GEBEN · GRAD II · POSTEN	HO+EE+Y	KLASSE · GRAD II · POSTEN	SUBSTITUTE	1	K	GEBEN	HO	KLASSE	1	1	PHARMA	1	1	choeey	FULLY_CONTEXT_BOUND	0	0	NO
K+EE+Y	GEBEN · GRAD II · POSTEN	K+CH+EE+Y	GEBEN · NEHMEN · GRAD II · POSTEN	INSERT	2	NONE	NONE	CH	NEHMEN	1	1	HERBAL	1	1	kcheey	FULLY_SELF_CONTAINED	1	0	NO
K+EE+Y	GEBEN · GRAD II · POSTEN	K+CHD+Y	GEBEN · BEARBEITEN · POSTEN	SUBSTITUTE	2	EE	GRAD II	CHD	BEARBEITEN	2	1	HERBAL	2	1	kchdy	FULLY_SELF_CONTAINED	0	0	NO
K+EE+Y	GEBEN · GRAD II · POSTEN	K+D_ADDR+Y	GEBEN · HIER · POSTEN	SUBSTITUTE	2	EE	GRAD II	D_ADDR	HIER	1	1	SOURCE_SECTION_T	1	1	kdchy	FULLY_SELF_CONTAINED	1	0	NO
K+EE+Y	GEBEN · GRAD II · POSTEN	K+E+Y	GEBEN · GRAD I · POSTEN	SUBSTITUTE	2	EE	GRAD II	E	GRAD I	1	1	PHARMA	1	1	key	FULLY_SELF_CONTAINED	0	0	YES
K+EE+Y	GEBEN · GRAD II · POSTEN	K+EE+DY	GEBEN · GRAD II · SCHLUSS	SUBSTITUTE	3	Y	POSTEN	DY	SCHLUSS	7	1	BIOLOGICAL	4	1	keedy	FULLY_CONTEXT_BOUND	0	0	YES
K+EE+Y	GEBEN · GRAD II · POSTEN	K+EE+O	GEBEN · GRAD II · AUSFÜHRUNG	SUBSTITUTE	3	Y	POSTEN	O	AUSFÜHRUNG	1	1	PHARMA	1	1	keeo	FULLY_CONTEXT_BOUND	1	1	NO
K+EE+Y	GEBEN · GRAD II · POSTEN	K+OL+Y	GEBEN · FORTSETZEN · POSTEN	SUBSTITUTE	2	EE	GRAD II	OL	FORTSETZEN	1	1	CELESTIAL	1	1	koly	FULLY_SELF_CONTAINED	0	0	NO
K+EE+Y	GEBEN · GRAD II · POSTEN	K+SH+Y	GEBEN · HALTEN · POSTEN	SUBSTITUTE	2	EE	GRAD II	SH	HALTEN	2	2	SOURCE_SECTION_T|HERBAL	2	1	kshy	FULLY_SELF_CONTAINED	0	0	NO
K+EE+Y	GEBEN · GRAD II · POSTEN	K+Y	GEBEN · POSTEN	DELETE	2	EE	GRAD II	NONE	NONE	7	4	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|PHARMA	6	2	kchy|ky	FULLY_SELF_CONTAINED	1	1	YES
K+EE+Y	GEBEN · GRAD II · POSTEN	L+EE+Y	VERBINDUNG · GRAD II · POSTEN	SUBSTITUTE	1	K	GEBEN	L	VERBINDUNG	2	1	BIOLOGICAL	2	1	lcheey	FULLY_CONTEXT_BOUND	0	0	NO
K+EE+Y	GEBEN · GRAD II · POSTEN	L+K+EE+Y	VERBINDUNG · GEBEN · GRAD II · POSTEN	INSERT	1	NONE	NONE	L	VERBINDUNG	1	1	BIOLOGICAL	1	1	lkeey	FULLY_SELF_CONTAINED	0	0	NO
K+EE+Y	GEBEN · GRAD II · POSTEN	O+EE+Y	AUSFÜHRUNG · GRAD II · POSTEN	SUBSTITUTE	1	K	GEBEN	O	AUSFÜHRUNG	3	2	CELESTIAL|PHARMA	3	2	qoeeeo|qoeey	FULLY_CONTEXT_BOUND	2	2	NO
K+EE+Y	GEBEN · GRAD II · POSTEN	OK+EE+Y	SETZEN · GRAD II · POSTEN	SUBSTITUTE	1	K	GEBEN	OK	SETZEN	67	5	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	16	4	chokeey|okeeas|okeey|qokeey	FULLY_SELF_CONTAINED	5	4	YES
K+EE+Y	GEBEN · GRAD II · POSTEN	OL+K+EE+Y	FORTSETZEN · GEBEN · GRAD II · POSTEN	INSERT	1	NONE	NONE	OL	FORTSETZEN	8	2	BIOLOGICAL|PHARMA	7	2	olkeey|solkeey	FULLY_SELF_CONTAINED	0	0	NO
K+EE+Y	GEBEN · GRAD II · POSTEN	OT+EE+Y	DANACH · GRAD II · POSTEN	SUBSTITUTE	1	K	GEBEN	OT	DANACH	22	3	SOURCE_SECTION_T|BIOLOGICAL|CELESTIAL	8	3	oteey|otoees|qoteey	MIXED	1	1	NO
K+EE+Y	GEBEN · GRAD II · POSTEN	S+EE+Y	WÄHLEN · GRAD II · POSTEN	SUBSTITUTE	1	K	GEBEN	S	WÄHLEN	1	1	PHARMA	1	1	seey	FULLY_SELF_CONTAINED	0	0	YES
K+EE+Y	GEBEN · GRAD II · POSTEN	SH+EE+Y	HALTEN · GRAD II · POSTEN	SUBSTITUTE	1	K	GEBEN	SH	HALTEN	43	3	BIOLOGICAL|CELESTIAL|PHARMA	12	2	cheey|sheey	FULLY_SELF_CONTAINED	1	1	YES
K+EE+Y	GEBEN · GRAD II · POSTEN	T+EE+Y	EINSTELLEN · GRAD II · POSTEN	SUBSTITUTE	1	K	GEBEN	T	EINSTELLEN	1	1	CELESTIAL	1	1	teey	FULLY_SELF_CONTAINED	1	1	YES
K+EE+Y	GEBEN · GRAD II · POSTEN	Y+K+EE+Y	POSTEN · GEBEN · GRAD II · POSTEN	INSERT	1	NONE	NONE	Y	POSTEN	5	3	BIOLOGICAL|CELESTIAL|PHARMA	5	1	ykeey	FULLY_SELF_CONTAINED	0	0	NO
CH+T+E+Y	NEHMEN · EINSTELLEN · GRAD I · POSTEN	CH+CH+T+E+Y	NEHMEN · NEHMEN · EINSTELLEN · GRAD I · POSTEN	INSERT	1	NONE	NONE	CH	NEHMEN	1	1	BIOLOGICAL	1	1	chcthey	FULLY_SELF_CONTAINED	1	0	NO
CH+T+E+Y	NEHMEN · EINSTELLEN · GRAD I · POSTEN	CH+E+T+E+Y	NEHMEN · GRAD I · EINSTELLEN · GRAD I · POSTEN	INSERT	2	NONE	NONE	E	GRAD I	2	2	BIOLOGICAL|CELESTIAL	2	1	chetey	FULLY_SELF_CONTAINED	0	0	NO
CH+T+E+Y	NEHMEN · EINSTELLEN · GRAD I · POSTEN	CH+E+Y	NEHMEN · GRAD I · POSTEN	DELETE	2	T	EINSTELLEN	NONE	NONE	5	3	HERBAL|BIOLOGICAL|PHARMA	5	1	dchey	FULLY_SELF_CONTAINED	0	0	NO
CH+T+E+Y	NEHMEN · EINSTELLEN · GRAD I · POSTEN	CH+K+E+Y	NEHMEN · GEBEN · GRAD I · POSTEN	SUBSTITUTE	2	T	EINSTELLEN	K	GEBEN	13	5	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	8	2	cheky|ckhey	FULLY_SELF_CONTAINED	2	2	YES
CH+T+E+Y	NEHMEN · EINSTELLEN · GRAD I · POSTEN	CH+OT+E+Y	NEHMEN · DANACH · GRAD I · POSTEN	SUBSTITUTE	2	T	EINSTELLEN	OT	DANACH	1	1	SOURCE_SECTION_T	1	1	chotey	FULLY_SELF_CONTAINED	0	0	NO
CH+T+E+Y	NEHMEN · EINSTELLEN · GRAD I · POSTEN	CH+P+E+Y	NEHMEN · EINSETZEN · GRAD I · POSTEN	SUBSTITUTE	2	T	EINSTELLEN	P	EINSETZEN	3	3	SOURCE_SECTION_T|BIOLOGICAL|PHARMA	3	2	cphey|qocphey	FULLY_SELF_CONTAINED	1	1	YES
CH+T+E+Y	NEHMEN · EINSTELLEN · GRAD I · POSTEN	CH+T+E+O+Y	NEHMEN · EINSTELLEN · GRAD I · AUSFÜHRUNG · POSTEN	INSERT	4	NONE	NONE	O	AUSFÜHRUNG	1	1	PHARMA	1	1	ctheody	FULLY_SELF_CONTAINED	0	0	NO
CH+T+E+Y	NEHMEN · EINSTELLEN · GRAD I · POSTEN	CH+T+E+OL	NEHMEN · EINSTELLEN · GRAD I · FORTSETZEN	SUBSTITUTE	4	Y	POSTEN	OL	FORTSETZEN	1	1	PHARMA	1	1	ctheol	FULLY_CONTEXT_BOUND	0	0	NO
CH+T+E+Y	NEHMEN · EINSTELLEN · GRAD I · POSTEN	CH+T+E+S	NEHMEN · EINSTELLEN · GRAD I · WÄHLEN	SUBSTITUTE	4	Y	POSTEN	S	WÄHLEN	1	1	SOURCE_SECTION_T	1	1	cthes	FULLY_CONTEXT_BOUND	0	0	NO
CH+T+E+Y	NEHMEN · EINSTELLEN · GRAD I · POSTEN	CH+T+EE+Y	NEHMEN · EINSTELLEN · GRAD II · POSTEN	SUBSTITUTE	3	E	GRAD I	EE	GRAD II	1	1	CELESTIAL	1	1	chteey	FULLY_SELF_CONTAINED	0	0	YES
CH+T+E+Y	NEHMEN · EINSTELLEN · GRAD I · POSTEN	CH+T+Y	NEHMEN · EINSTELLEN · POSTEN	DELETE	3	E	GRAD I	NONE	NONE	19	3	SOURCE_SECTION_T|HERBAL|BIOLOGICAL	10	3	checthy|chty|cthy	FULLY_SELF_CONTAINED	3	1	YES
CH+T+E+Y	NEHMEN · EINSTELLEN · GRAD I · POSTEN	SH+CH+T+E+Y	HALTEN · NEHMEN · EINSTELLEN · GRAD I · POSTEN	INSERT	1	NONE	NONE	SH	HALTEN	2	1	BIOLOGICAL	2	1	shcthey	FULLY_SELF_CONTAINED	0	0	NO
CH+T+E+Y	NEHMEN · EINSTELLEN · GRAD I · POSTEN	T+E+Y	EINSTELLEN · GRAD I · POSTEN	DELETE	1	CH	NEHMEN	NONE	NONE	4	2	BIOLOGICAL|CELESTIAL	2	2	tey|ytey	FULLY_SELF_CONTAINED	0	0	NO
