component_recipe	intake_tier	ordered_literal_reading_de	fluent_transition_signature_sha256	dual_channel_signature_sha256	gdt439_collision_group_id	dual_collision_group_id	dual_channel_status
CHD+Y	T0_EXACT_OBSERVED	BEARBEITEN · POSTEN	6d336f9c9d47a24726235c02c13e3189b6aef0148004f95ec44953e74a1593b1	b16a264e779618dbc2de09253ee38164224825534335ee71e7101ff8cccce78f	NONE	NONE	DUAL_CHANNEL_UNIQUE
CHD+Y+K+AIN	T0_EXACT_OBSERVED	BEARBEITEN · POSTEN · GEBEN · ANTEIL	0eb3bcc359e00fd7d0ba4055d8926d490eb9f061c6269627932e647aae6d4dbf	1795b91fb6458ca9e9b92f2b8a5835bab5b442ea92bb86272fc83d9886f0b5e0	NONE	NONE	DUAL_CHANNEL_UNIQUE
CHD+Y+K+AR	T0_EXACT_OBSERVED	BEARBEITEN · POSTEN · GEBEN · AUSGANG	b3ee8434196acd63f84baff86a0f70e86bfb24d583e65ad94f23fecd5b09f73e	e1e1831105a0ddee13af2ad136a6a8209b3fe8001368565631af468cb12e9e99	NONE	NONE	DUAL_CHANNEL_UNIQUE
CHD+Y+L	T0_EXACT_OBSERVED	BEARBEITEN · POSTEN · VERBINDUNG	de7ff48d36e5c9b59ff316e91cc3a5c50b80fdb43e0f5bb6b9712377560803da	8a6316224206a504543735e1cd6f471900c6a0e452ca0dc36bd1e2c46ee02a31	COLLISION0051	NONE	DUAL_CHANNEL_UNIQUE
CHD+Y+OK+AM_ADDR	T0_EXACT_OBSERVED	BEARBEITEN · POSTEN · SETZEN · HIER	e2b613581acb50d877ac6cf8fb8432766074ffffda3fb3650f7fbd3222ff3208	2ec9a4289a6b4108ce305d66d7d2a71e32893d088b274ec023af3aea8a3f671e	NONE	NONE	DUAL_CHANNEL_UNIQUE
CHD+Y+T+Y	T0_EXACT_OBSERVED	BEARBEITEN · POSTEN · EINSTELLEN · POSTEN	89868721a95a8baf749a040c86f7c2da4030855a12315dd1cdc45a33ead8edc7	308336bbfc62ad4b12fb36cd1734da984347ef435eec8b124b3724c9f7e15955	NONE	NONE	DUAL_CHANNEL_UNIQUE
DA+AM_ADDR	T0_EXACT_OBSERVED	ZWEITE STUFE · HIER	e013f6b120da05fdf2f9c1b26ae610c55ac15bb06a4d1207c075a4dd5c5e14f2	cd2ad2038fee1d8e4bbd269076b7188d9b5bf8ac36d3cb78f07d845517a93c52	NONE	NONE	DUAL_CHANNEL_UNIQUE
DA+CH+K+Y	T0_EXACT_OBSERVED	ZWEITE STUFE · NEHMEN · GEBEN · POSTEN	3099e5fb7bfb29d0a6641dd336a3806eb89eccea72737ab9ca79a021faab42b2	86668683aaa3c45e4e4fa7cfe33e7b3cbd8d08ac8b25f6d052387881321c6bda	NONE	NONE	DUAL_CHANNEL_UNIQUE
DA+D_ADDR+AIIN	T0_EXACT_OBSERVED	ZWEITE STUFE · HIER · WERT	d2467582aead983c95f50e910f379e1968f9246a38d1c701e116b18306a6f4d2	5ba352ccef945dac49b18b6142820b8aee746a19f2890aec0e03a6728e9db911	NONE	NONE	DUAL_CHANNEL_UNIQUE
DA+IIN	T0_EXACT_OBSERVED	ZWEITE STUFE · STUFE	047d03fd60ad3c5fc68975ff4d7aa58176990e566e0957fe78a4ea342a0aa423	ec1a11e68e0e76db0af81f1b5b687951d980ea217735b6dc7fcae7ea7cc188ea	NONE	NONE	DUAL_CHANNEL_UNIQUE
DA+IIN+DY	T0_EXACT_OBSERVED	ZWEITE STUFE · STUFE · SCHLUSS	24a096219c4a905e5889a398192b4ee3cf27e177def70903862b1132c22ad98c	0f3c59fb2bb28bc4f7b6ce46d21a04ffd5f8418dedb03d761061acd6f8ecb333	NONE	NONE	DUAL_CHANNEL_UNIQUE
DA+IIN+M_LOCAL+D_ADDR	T0_EXACT_OBSERVED	ZWEITE STUFE · STUFE · HIER · HIER	d586bb8503423ccfa9d2e64360aa544c7419d6f0f33d9830acc6a95157db2eab	7e5042350464b758d6047337d1eee5da854af036eed94f4a00897c320e99c07d	NONE	NONE	DUAL_CHANNEL_UNIQUE
DA+LOCAL_CHAR_G	T0_EXACT_OBSERVED	ZWEITE STUFE · VARIANTE	d4d576a3183eacdc8c063ba1f50e3bdfacf43671485f693c95fedcf0da1b4f45	0bdbc266ad44d66e47a3be4459d6e61257d7f1cdc386dc55729855a29f847384	NONE	NONE	DUAL_CHANNEL_UNIQUE
DA+R+A_ADDR+AM_ADDR	T0_EXACT_OBSERVED	ZWEITE STUFE · MARKIEREN · HIER · HIER	b645c1c4eedb6c675f215fdaeceacb6a9329af069c35a3be8a959a1141aab174	5d8d5f4c0814a11a7351ed1e707c24f1169b3d6a071f4b431a9c8395dddd7724	NONE	NONE	DUAL_CHANNEL_UNIQUE
DA+R+Y	T0_EXACT_OBSERVED	ZWEITE STUFE · MARKIEREN · POSTEN	eb878b18b10f90e818fd9456eb3b918695c0ae23313288534b577ccdf410eb7d	f86418a9b377891b2962a04e455fdc0b48d4aa1d776d2b66158af2acd75be0b2	NONE	NONE	DUAL_CHANNEL_UNIQUE
DA+S	T0_EXACT_OBSERVED	ZWEITE STUFE · WÄHLEN	744367e5cd9abc19945c3cbdd72896a433bcdab82af6ec77a08e3c097ab02698	ce7caab7e1e7419d17b3082c9717788bc6a5b5f00f6c33e9e3fc8496020b3af0	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR	T0_EXACT_OBSERVED	HIER	b61e28f10031d52bee2d3d1dd7baa10fbaf4a6bcd7d276085cddf85b989d4047	0a11395ad863806a80dc92750c35abad2b080b5fd5c90a59c4f92500e1c90139	COLLISION0002	DUALCOLLISION001	CO_VALUED_LOCAL_CHANNEL
D_ADDR+AIIN	T4_NARROW_APPENDIX	HIER · WERT	2fa9ba5ab7881e8e293f3d688597eb1186ce73c69575d4cc8fca59379df45bf9	dfbda40ce5c3eb4b82a2696ab55376efac8691992ae2e5a96e1c1fda466b38e0	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+AIIN+Y	T0_EXACT_OBSERVED	HIER · WERT · POSTEN	582ed38f86b63f3bfd765c1f26ccb68703fa3384828fa21c6811809a8aab45d6	4e72a1234be8294aa88d78cd877efe82c28883c6ce154e7aadccda6e3757ca07	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+AIN	T4_NARROW_APPENDIX	HIER · ANTEIL	cb4b7d1335b9783c3d804912473481c069c3902f8cfbc3f9c65fcb1fe803e66f	e77f1c296b2509a8c24ea2435600dcd9e881149aa34458e1410216190a16adf8	COLLISION0010	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+AIN+AL+DY	T0_EXACT_OBSERVED	HIER · ANTEIL · ZIELORT · SCHLUSS	eb2c50084b3bb7115b805580dc566c45222e0ee899b6a048fd0297db23a8cb41	60fb6a04537cb00b01582496f411d0a724a7af0dc319acddb9ab84a97a96aae3	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+AIN+Y	T4_NARROW_APPENDIX	HIER · ANTEIL · POSTEN	5a79ab6bbb83592a6adc62052bc422c7b8d680ae1a2c9fecd1935f5f00d8a980	b8af010f4bdcf2a4dad98565283718b41e651874939eab7cba5c7d8710340c6a	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+AIR	T0_EXACT_OBSERVED	HIER · BAHN	67d4e31bf82b60a6766f6734636087a3dd2090da0fdd24b1694389704325ed63	93271792f3cb3341010c860eac54146c5534addbd4c850c7fd6c008077608d3e	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+AIR+A_ADDR+AM_ADDR	T0_EXACT_OBSERVED	HIER · BAHN · HIER · HIER	14c80a60377b732c3e1a006f6a7899c60b9bfd5aac2ed7444d3a178ffde3244d	5248aee81a28901d5295a5a3f56253f0d2951772dc1c75c14dfd5ffcf897c9f6	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+AIR+CH+E+Y	T0_EXACT_OBSERVED	HIER · BAHN · NEHMEN · GRAD I · POSTEN	071b3ed5d95c0de3aeb895083b1e1543e546aa36ae2148b31f5291605a01c01a	dc12f6fb9ad1c038c6bf0930d9b1ddc632cdc1a1b5247df4a1bc0b09aa80806a	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+AIR+O+D_ADDR+AIN	T0_EXACT_OBSERVED	HIER · BAHN · AUSFÜHRUNG · HIER · ANTEIL	5406d4d731d5069af636ae845f88f35b55af1b21e3049fd14105ea5d2e89b43d	d2ffb1662462ecad61171bf7a060dd4e928ef0ddc6c241f9cf3cebb5f0cb29bd	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+AL	T4_NARROW_APPENDIX	HIER · ZIELORT	047ca082743782f39af558e7002af8cbbf56a89ab0943ac88c659e86735bcbbd	0f524b6b075f12547b630552f4bacbb2f97cbbd271309d483ad0b0b3eb25931d	COLLISION0026	DUALCOLLISION003	CO_VALUED_LOCAL_CHANNEL
D_ADDR+AL+O	T0_EXACT_OBSERVED	HIER · ZIELORT · AUSFÜHRUNG	bcef5ca0a4922080feb0b4bb827239f00aca0f8dd74b291432e7e133576e694a	2dccc4ccc31679946736f32fa56cada06103f687b5e0dd4cec1850293438b855	COLLISION0005	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+AN	T0_EXACT_OBSERVED	HIER · KLASSE	97d4f5c299e761c25502c5662d2a9e342f330174e8cbd4852a46c3fed4a25399	f3d12a36b11425074b321385a9013095488df4a16b81c8787335033807b6a1bd	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+AR	T0_EXACT_OBSERVED	HIER · AUSGANG	4b5b68787c8ef3e7acf525e0ccf1dd7e8e7d783b4baaba1f8b8e231db466833d	40a78b03ea953120b40c574cf6596d3482319cfe9cafb74935b597cd768eb5a6	COLLISION0052	DUALCOLLISION005	CO_VALUED_LOCAL_CHANNEL
D_ADDR+AR+AIIN	T0_EXACT_OBSERVED	HIER · AUSGANG · WERT	5c2fb0948bb28fa84ebe4b08cf66a377d0f0868b79ac3a1758c1e46fc38ebb93	807d23799551b2818a5ea4719a886c6ad3c9bdea7db6a05754403bef0ec75cec	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+AR+AIN	T4_NARROW_APPENDIX	HIER · AUSGANG · ANTEIL	93ac262dc93fb7c7613c1c51a892efa6d34f4a6aa23a004cb8eeba45b0d519fe	cb36de4b7784f2c445c93a03aae81bb7d864fb3276341821a8302b909a8abb64	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+AR+AL+Y	T0_EXACT_OBSERVED	HIER · AUSGANG · ZIELORT · POSTEN	f0c1c2111219e11302f43471768dd310d5f886761980d69aa5c86ed395ed990c	22382669d5d043735c64dfb28483109e28a11d19ce7b9af00c2d67dc390a1ddb	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+AR+D_ADDR+AR+DY	T0_EXACT_OBSERVED	HIER · AUSGANG · HIER · AUSGANG · SCHLUSS	fb6dee421dec45bacdccc9cc29ed64782f842df6f2936a54d87bac4bb15959a4	fe2d535975ecdd06d7085873ac8d5e9cba5e9bae24c096258ee6e109177f53ae	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+AR+O+AM_ADDR	T0_EXACT_OBSERVED	HIER · AUSGANG · AUSFÜHRUNG · HIER	986035fb0980146ad380a6b5fd85580411736c16fe18898f8a05cd37db80ce57	98658862205506b86e1a64715fa1cba22828433c15e5ec5279f0d772b9d0bf7a	COLLISION0053	DUALCOLLISION006	CO_VALUED_LOCAL_CHANNEL
D_ADDR+AR+O+D_ADDR	T0_EXACT_OBSERVED	HIER · AUSGANG · AUSFÜHRUNG · HIER	986035fb0980146ad380a6b5fd85580411736c16fe18898f8a05cd37db80ce57	98658862205506b86e1a64715fa1cba22828433c15e5ec5279f0d772b9d0bf7a	COLLISION0053	DUALCOLLISION006	CO_VALUED_LOCAL_CHANNEL
D_ADDR+AR+OR	T0_EXACT_OBSERVED	HIER · AUSGANG · EINHEIT	baf8fbe3e8aa196298db70fa5db8feeb0b640c2b893199dc1f3e3332e18eff99	7a5c865fcaef2c8da4d20a6f6e5d775fb64e4d032a4f3c97e39aed35175f0382	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+AR+Y	T4_NARROW_APPENDIX	HIER · AUSGANG · POSTEN	165418fc38785d826c9a3fb6ac0cf57cafafc5cb422390a4b3cbf0f782a12c7c	593f8a66023f9d13e0c9880ff015736482a875967c70be0de12d061564c70cf7	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+A_ADDR+LOCAL_CHAR_I+Y	T0_EXACT_OBSERVED	HIER · HIER · VARIANTE · POSTEN	6f13aec3753f510fb645b4165edc4b02c81b069443d95a26d6311b67df76a458	4e985619bb7b731364ca9784fd48d8f74732eebd64c2eb10af2680f7374d1afc	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+CH+AIIN	T0_EXACT_OBSERVED	HIER · NEHMEN · WERT	5c9e681909eefa7ffe00d2f378da5e6d0d5126d66b80989a0b4431ec039ea380	df01bac4899edbfefc227c0c3462a5ca10497ef05d237ab66f08fb9dafc9ceae	COLLISION0039	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+CH+AIN	T2_FUTURE_STRONG	HIER · NEHMEN · ANTEIL	4d627838d9de5c8361cb0f67637046771337e0cd4361b9d29db9a68285240607	b6264cc304ed98122e77834d22dbc988e24cb49577be19bb15bb5f61681bfabc	COLLISION0040	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+CH+AIR	T4_NARROW_APPENDIX	HIER · NEHMEN · BAHN	0b632ddadd3249beacf583e2ce4d697ea916384ba385834134aa19ef52b0aa0e	e3e6896633c45881deea9252c833c2176556fc71f460f6f6f0f86a72615eb7ef	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+CH+AL	T0_EXACT_OBSERVED	HIER · NEHMEN · ZIELORT	4029114af0dadc3524c6ae906f704b478353a62bf8ed130877623a573a224244	14ad0b5d311148f6192f3deb91cdbd656d369641cce1aa0b9c8757af7d740cff	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+CH+AR	T0_EXACT_OBSERVED	HIER · NEHMEN · AUSGANG	5ea5e82d9ba6e8dbbb8d881603ab307e58e3337c05b3b81c7976ff17c24944ea	0b0e15fee838588784abf307eb1bcf1c62de9606acd0eee54207008bda761681	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+CH+E+O	T0_EXACT_OBSERVED	HIER · NEHMEN · GRAD I · AUSFÜHRUNG	b0c2113720753bb6babcdd07507b5c224983cce0def9e20422481fb60dab4d1f	956c2f3db741efc967f68dc42d38105594c1101560692b5b482eeada13c4eef7	COLLISION0030	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+CH+E+O+K+E+D_ADDR+Y	T0_EXACT_OBSERVED	HIER · NEHMEN · GRAD I · AUSFÜHRUNG · GEBEN · GRAD I · HIER · POSTEN	9f91126af1d5b9bee621bb265d74e0e22eba75a7ef3f9d4f497e2b5f7957c108	08c50c196e5cc3231cb80b4160dbe2008fa31cfd2fa65a3bd9665ef493a3f7e7	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+CH+E+O+R	T0_EXACT_OBSERVED	HIER · NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	9dd408e777da381caa57544198b2c3c8c965a526fe49ffb3ffd238c7d334ec6e	39632241c501ee86c1501be491cd0f66aca9fdfbafaeee5b5543145202f7f1f9	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+CH+EE+D_ADDR+Y	T0_EXACT_OBSERVED	HIER · NEHMEN · GRAD II · HIER · POSTEN	6e34f0ede1ab1be7a70817fedc0cf6c841eb2d4ed2cb6ea468773c6943135fce	119b91adb236b12674386b576708b2a8187d49fd8f4d23aa9e054d0c2d76f802	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+CH+L	T4_NARROW_APPENDIX	HIER · NEHMEN · VERBINDUNG	a0bc5a0583c62cd69e403572537af04fd256b9a750b3c63b5506c0221c94732d	078fc4e1249ee400568e4793f83ffa465ba7f09e4a62a10bf4142267ebaf3d17	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+CH+LOCAL_CHAR_G	T0_EXACT_OBSERVED	HIER · NEHMEN · VARIANTE	584750329e78d63f4ead7faa54b38f8504407f72fc61c2f4f4c0b5c8f7a4a1f0	64878b27d8f5f24fd9920023556f68ab156c1083c045a35bdc4b5c094888c002	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+CH+O+DY	T0_EXACT_OBSERVED	HIER · NEHMEN · AUSFÜHRUNG · SCHLUSS	dfcb98c3b991fa88cfb500400a18d0d633b177f4b9550c4dff51da1f4fe78f18	d9fb44a2525cd9fa2b8297c0f708a753956f41cb30138e379f8f3d4285db3cdc	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+CH+OR	T0_EXACT_OBSERVED	HIER · NEHMEN · EINHEIT	462e53b7de8adb5fe8bd8e666c0e086ae475b27bb2bb6218cc889bcb04e2081a	9fd80a5b01a8e4c428485bd3feb2ea14f08323b1749d91042d13bcc803b3023c	COLLISION0042	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+CH+S+E+D_ADDR	T0_EXACT_OBSERVED	HIER · NEHMEN · WÄHLEN · GRAD I · HIER	8689c4da02b5d59e9835951750003c2b453784db6330bdc5abdd01329f27d6bd	f161c7461d8bc712ceba6b6a1af3cc1afa836d13346192a657f95c740f64231c	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+CH+Y	T0_EXACT_OBSERVED	HIER · NEHMEN · POSTEN	0cd3228af52cdc476e3d9a5d7679298b1b996f27a0afb94d724b8f59244fa326	e0a966960c5e924774b573df5dd389e0021324d27985c3193cea6b630ab265b9	COLLISION0043	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+CHD+OR	T4_NARROW_APPENDIX	HIER · BEARBEITEN · EINHEIT	cc5f234aae7512331e2f569037c24dba5dbc1afe1964e29636e2753f39dcf911	57328ce1938f75d1ed4280ef0a741345aa020348d49aada9fee48aae19469519	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+CHD+Y	T0_EXACT_OBSERVED	HIER · BEARBEITEN · POSTEN	efc82fc22396e5d91309bc0c827030ed5830c6d61f5e6480acdb38649f045819	d805c115b4a5d0b4b69bfa88a2689ced394d4c4eaa3478d0c8478c93752609a4	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+E+DY	T0_EXACT_OBSERVED	HIER · GRAD I · SCHLUSS	9b18252cbf8711b288ca401baee4f6918e032adc3c3c0cb22d9d6b555a4b587b	2197b8d4b5c7018d893c0bb33ea63150b2d26d1c50ca0eb6f3de2473d5c496a7	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+EE+Y	T0_EXACT_OBSERVED	HIER · GRAD II · POSTEN	b563b4faf30b721beaa001f83bf5e66b0e253dbe90ffe8bfb0dd3249ff7b6043	1e879c2b2fdb0760257ca2cb9fa805404cf6882b9ba3b373f25952c999f7df14	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+EEE+D_ADDR+Y	T0_EXACT_OBSERVED	HIER · GRAD III · HIER · POSTEN	4306e7761c468a6c3976fa60b8c9f6d42685587d9f4e2cc4521def335da740c7	57831574e07dde909cb24023219bb5c54b6642f485b90b56559ecbc2fda07035	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+K+AIIN	T4_NARROW_APPENDIX	HIER · GEBEN · WERT	e0374270d7baf443e1c33da72d900da5fdedc24b8be1e6f9efcec2cef5469cbb	d76506868f40e567fbabb7687a5c53a6cca3ac5baf50a936b32892f8742d40b3	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+K+AIN	T0_EXACT_OBSERVED	HIER · GEBEN · ANTEIL	93c51b08b2a7b0ca608625c48434e734b524423f78478255583e30cf455b5371	45d4e3f8a8789981d66cbc6921549bf8893f47e3875f864f7adedbc9673655cd	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+K+OR	T4_NARROW_APPENDIX	HIER · GEBEN · EINHEIT	72aa9dd917658096cc5327f556e7f587a1a5d0833c4ae4a1a7668a0fac017265	c884fb19057fdb4b9c38d18463265fea5ecf2fa5a7c88ea21bfc37bd0b24d595	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+K+SH+E+Y	T0_EXACT_OBSERVED	HIER · GEBEN · HALTEN · GRAD I · POSTEN	84336dfadd383fce6da1045e8fb616bec6fb0e78951533fd854b9ffb4b8c144e	9482f210ca69fd8747278b9918cbf97742406c7b6f0226f857b3db1bed9e6728	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+K+Y	T0_EXACT_OBSERVED	HIER · GEBEN · POSTEN	1c5ed596ccfcfb795208fa4ef99716c029589f2af6c1f228ece1194b4513d8a6	7995c0fd990d8d9d69fb8e33da5c6f888c6854bc6d730849abc3ed846e7be772	COLLISION0054	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+L	T4_NARROW_APPENDIX	HIER · VERBINDUNG	699e5f76371f65f70159ecc47904a7715c0e9b5693726de6536145bc96ad3554	8e09716e2a84b43a6cc97c96a4f3481c0a63ff28aac19ee2b2d6a3d249cd0e9b	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+L+O+O	T0_EXACT_OBSERVED	HIER · VERBINDUNG · AUSFÜHRUNG · AUSFÜHRUNG	cfb2404fee7032254826fd369674da2f4b6a2d6a6fc6bc363d9f5a1753ef3c99	bc44c2ad55cfcd130fa70b0c0ee050698eba12d1592c104b03e36338da8f26a4	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+L+O+S	T0_EXACT_OBSERVED	HIER · VERBINDUNG · AUSFÜHRUNG · WÄHLEN	838523e17e37a05811844045624df257973bbd762f99bd7d5aa768a0549dbaca	c8804f3a72263916a7ccc6b04c1f52ecc4cacaf49192a7411e5793b667489ab3	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+O	T0_EXACT_OBSERVED	HIER · AUSFÜHRUNG	158c68e30e8b1145372b4007793b0bae36fde08a08a5221d4e3ea5c4ca9b8b78	ca43a476fe4799c70c6c60e3eba5633c1e04cfc584e779704f037d79454e15e4	COLLISION0006	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+O+AIIN	T0_EXACT_OBSERVED	HIER · AUSFÜHRUNG · WERT	52dffa271eebeda087aff50337b1f6818ed592a10be29796a5c2478212d778a8	497dc5c0b5966f109f35c51e50b252b7bb98b32e4360611cc514d65007000785	COLLISION0055	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+O+AIN	T4_NARROW_APPENDIX	HIER · AUSFÜHRUNG · ANTEIL	c4db5c754c6ab97f608838acb0cb779a0b7b91fc75d3b474249a194b89a642f9	ca9229df798f4efbbae62c0bb7fce0e25fff8ba69fb1ee0f065665e3fdc1a909	COLLISION0056	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+O+DY	T0_EXACT_OBSERVED	HIER · AUSFÜHRUNG · SCHLUSS	fc36b9e96d4c9fd4f590300ab404eae6b52a1a7ab02f3f108e55857474a5e56e	a60032ba0459553c68745eab037d72023e4463b1d700181bc747eff439431dc2	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+O+DY+D_LABEL	T0_EXACT_OBSERVED	HIER · AUSFÜHRUNG · SCHLUSS · HIER	c720ad307149a10e2810e4af22b0797562343b9f60de201d5f91cbbec5c08426	8650b3fa5bf9bb782d10993521e7b66c451135d9acfc15df513f618a8ccd7121	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+O+D_ADDR	T0_EXACT_OBSERVED	HIER · AUSFÜHRUNG · HIER	3f2d7898698915780e0164ea14ecd550d6b484144120f0d3e4517e8ff0f8b690	9866a4550b00e5f763f54804f7f98f5122ed233e54be9235892256f786f37824	COLLISION0057	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+O+IIN	T0_EXACT_OBSERVED	HIER · AUSFÜHRUNG · STUFE	1e2abc8256daa009665d98344e22780bed6ccee929e4f60f4c95f81765bbd1c4	f8361e6f6ba7bcb5d0f2f8090c0461c4877b82db8decd22708708b5b80a9c8bf	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+O+IIN+R	T0_EXACT_OBSERVED	HIER · AUSFÜHRUNG · STUFE · MARKIEREN	72dd533f33357785fb0a193850a921650fbe92b1888dd0ee20f5dcc6a571a5e6	98e1f9dcd867ed95f6c396a8925c34ecb3739a2614435b669c0877790b2d5b80	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+O+LOCAL_CHAR_I+G_LABEL+O+M_LOCAL	T0_EXACT_OBSERVED	HIER · AUSFÜHRUNG · VARIANTE · VARIANTE · AUSFÜHRUNG · HIER	240eb2cd4fac1986cdf94a9f26e4f66ebe14084e64ad934b39a426552f2a2018	c8cf08c404805c9e0aa01955293ff04ba032558327b727a1e374830e3bf72c62	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+O+OR	T4_NARROW_APPENDIX	HIER · AUSFÜHRUNG · EINHEIT	c0c5a6038960e57ae400d34373a320c04a94739e6e7673da22dba2286faeef99	cd04155fa58c2c4ff6ecd195ba21f4a789e4d0cef95f58b713427513b9e8f9fc	COLLISION0058	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+O+S+AR	T0_EXACT_OBSERVED	HIER · AUSFÜHRUNG · WÄHLEN · AUSGANG	b953c257dd45d0eb9d35513229a7c8fc4e37a84af153b1c8977bba8984cc014d	8063a0e9ff194d02f3f564083cc86ce6042dc5605e0bfc647512ac3a1ec389cc	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+O+Y	T0_EXACT_OBSERVED	HIER · AUSFÜHRUNG · POSTEN	fef41969fc7787e96a368a4577bc56f044dc08f1d2cc729e2dd0681b79acf62f	252b16c8439461be00b98322da3687e5ef48bd82feba37bf84fc90699e325aec	COLLISION0059	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+OK+AN	T0_EXACT_OBSERVED	HIER · SETZEN · KLASSE	073af8151e0a7dad5a7698670675b0c6bd5691469a0eb5b86dd4e572991aa48d	bbd83982f8286507f2b644edf3c98cfe41c1da58b04d900bb81edf8e3463b72b	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+OK+Y	T4_NARROW_APPENDIX	HIER · SETZEN · POSTEN	29ff5015c05dfa5f7a64b8d2536b5a7bfd867aa3259c03c763e7854f735deab7	9250f60e800a259734ae45ca70b98dd08bd8fa1e1a9917a28c954830090c2cb1	COLLISION0060	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+OL	T0_EXACT_OBSERVED	HIER · FORTSETZEN	3a7aaf19396ca2839c188343aa9d3abdaf64902401ae42f56b32ea0e527e54cf	4dcfbbc1afa13baf315c0fd143a2e09afbe93874ee988dae623e7640f00ce1b7	COLLISION0007	DUALCOLLISION007	CO_VALUED_LOCAL_CHANNEL
D_ADDR+OL+CH+L	T0_EXACT_OBSERVED	HIER · FORTSETZEN · NEHMEN · VERBINDUNG	804b7aa016487f16f2e19a96627701c5d0827e8f33ab13d0bac327aadf2d91a1	e55a41381cc66774d7cd110a71f9416787602f91c8233762007e8d0200499f0e	NONE	NONE	DUAL_CHANNEL_UNIQUE
