record	locus	at	word	mode	render	read_status	row_status
F83_P5	f83r.35	f83r.35:4	okain	PRE	[okain — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:5	chdy	PRE	[chdy — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:1	sor	PRE	[sor — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:2	aiin	PRE	[aiin — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:3	shy	PRE	[shy — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:4	shey	PRE	[shey — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:5	lshedy	PRE	[lshedy — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:6	qoky	PRE	[qoky — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:1	sol	PRE	[sol — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:2	lkedy	PRE	[lkedy — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:3	lchedy	PRE	Zusatzstoff C	HYPOTHESIS	recorded
F83_P5	f83r.37	f83r.37:4	qokol	PRE	[qokol — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:5	shedy	PRE	Flüssigkeit A	HYPOTHESIS	recorded
F83_P5	f83r.38	f83r.38:1	or	PRE	[or — offen]	OPEN	recorded
F83_P5	f83r.38	f83r.38:2	chey	PRE	[chey — offen]	OPEN	recorded
F83_P5	f83r.38	f83r.38:3	qockhey	PRE	[qockhey — offen]	OPEN	recorded
F83_P5	f83r.38	f83r.38:4	dairydy	PRE	[dairydy — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:1	qokain	PRE	[qokain — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:2	shey	PRE	[shey — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:3	kain	PRE	[kain — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:4	chckhal	PRE	[chckhal — offen]	OPEN	recorded
F83_P5	f83r.40	f83r.40:1	solchedy	PRE	[solchedy — offen]	OPEN	recorded
F83_P5	f83r.40	f83r.40:2	olchedy	PRE	[olchedy — offen]	OPEN	recorded
F83_P5	f83r.40	f83r.40:3	chedaiin	PRE	[chedaiin — offen]	OPEN	recorded
F83_P5	f83r.41	f83r.41:1	solkey	PRE	[solkey — offen]	OPEN	recorded
F83_P5	f83r.41	f83r.41:2	lchedy	PRE	Zusatzstoff C	HYPOTHESIS	recorded
F83_P5	f83r.41	f83r.41:3	qolkain	PRE	[qolkain — offen]	OPEN	recorded
F83_P5	f83r.41	f83r.41:4	dal	PRE	[dal — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:1	sol	PRE	[sol — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:2	ol	PRE	[ol — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:3	chcthdy	PRE	[chcthdy — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:4	l	PRE	[l — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:5	chedy	PRE	erwärme lchedy / B@?; BOUND	HYPOTHESIS	recorded
F83_P5	f83r.42	f83r.42:6	lchdy	PRE	[lchdy — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:1	daiin	PRE	[daiin — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:2	sheol	PRE	[sheol — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:3	chedy	PRE	erwärme lchedy / B@?; BOUND	HYPOTHESIS	recorded
F83_P5	f83r.43	f83r.43:4	qotal	PRE	[qotal — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:5	sar	PRE	[sar — offen]	OPEN	recorded
F83_P5	f83r.44	f83r.44:1	skar	PRE	[skar — offen]	OPEN	recorded
F83_P5	f83r.44	f83r.44:2	shedy	PRE	Flüssigkeit A	HYPOTHESIS	recorded
F83_Q1	f83r.47	f83r.47:1	otchdy	PRE	[otchdy — offen]	OPEN	recorded
F83_Q1	f83r.47	f83r.47:2	qokchdy	PRE	[qokchdy — offen]	OPEN	recorded
F83_Q1	f83r.47	f83r.47:3	shedal	PRE	[shedal — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:1	dal	PRE	[dal — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:2	cheol	PRE	[cheol — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:3	lol	PRE	[lol — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:4	chdal	PRE	[chdal — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:5	aiin	PRE	[aiin — offen]	OPEN	recorded
F83_Q1	f83r.49	f83r.49:1	sol	PRE	[sol — offen]	OPEN	recorded
F83_Q1	f83r.49	f83r.49:2	daiiin	PRE	[daiiin — offen]	OPEN	recorded
F83_Q1	f83r.49	f83r.49:3	chedy	PRE	erwärme ?Material / B@?; MISSING_MATERIAL	HYPOTHESIS	recorded
F83_Q2	f83r.52	f83r.52:1	solkeey	PRE	[solkeey — offen]	OPEN	recorded
F83_Q2	f83r.52	f83r.52:2	qekey	PRE	[qekey — offen]	OPEN	recorded
F83_Q2	f83r.52	f83r.52:3	raly	PRE	[raly — offen]	OPEN	recorded
F83_Q2	f83r.52	f83r.52:4	ol	PRE	[ol — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:1	solchkal	PRE	[solchkal — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:2	cheol	PRE	[cheol — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:3	qotar	PRE	[qotar — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:4	ol	PRE	[ol — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:1	daiin	PRE	[daiin — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:2	ol	PRE	[ol — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:3	dain	PRE	[dain — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:4	chey	PRE	[chey — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:5	ldalor	PRE	[ldalor — offen]	OPEN	recorded
F83_Q2	f83r.55	f83r.55:1	sol	PRE	[sol — offen]	OPEN	recorded
F83_Q2	f83r.55	f83r.55:2	rtain	PRE	[rtain — offen]	OPEN	recorded
F83_Q2	f83r.55	f83r.55:3	cthal	PRE	[cthal — offen]	OPEN	recorded
