record	locus	at	word	mode	render	read_status	row_status
F83_P5	f83r.36	f83r.36:5	lshedy	POST	[lshedy — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:6	qoky	POST	[qoky — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:1	sol	POST	[sol — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:2	lkedy	POST	[lkedy — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:3	lchedy	POST	Zusatzstoff C	HYPOTHESIS	recorded
F83_P5	f83r.37	f83r.37:4	qokol	POST	[qokol — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:5	shedy	POST	Flüssigkeit A	HYPOTHESIS	recorded
F83_P5	f83r.38	f83r.38:1	or	POST	[or — offen]	OPEN	recorded
F83_P5	f83r.38	f83r.38:2	chey	POST	[chey — offen]	OPEN	recorded
F83_P5	f83r.38	f83r.38:3	qockhey	POST	[qockhey — offen]	OPEN	recorded
F83_P5	f83r.38	f83r.38:4	dairydy	POST	[dairydy — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:1	qokain	POST	[qokain — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:2	shey	POST	[shey — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:3	kain	POST	[kain — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:4	chckhal	POST	[chckhal — offen]	OPEN	recorded
F83_P5	f83r.40	f83r.40:1	solchedy	POST	[solchedy — offen]	OPEN	recorded
F83_P5	f83r.40	f83r.40:2	olchedy	POST	[olchedy — offen]	OPEN	recorded
F83_P5	f83r.40	f83r.40:3	chedaiin	POST	[chedaiin — offen]	OPEN	recorded
F83_P5	f83r.41	f83r.41:1	solkey	POST	[solkey — offen]	OPEN	recorded
F83_P5	f83r.41	f83r.41:2	lchedy	POST	Zusatzstoff C	HYPOTHESIS	recorded
F83_P5	f83r.41	f83r.41:3	qolkain	POST	[qolkain — offen]	OPEN	recorded
F83_P5	f83r.41	f83r.41:4	dal	POST	[dal — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:1	sol	POST	[sol — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:2	ol	POST	[ol — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:3	chcthdy	POST	[chcthdy — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:4	l	POST	[l — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:5	chedy	POST	erwärme lchedy / B@?; BOUND	HYPOTHESIS	recorded
F83_P5	f83r.42	f83r.42:6	lchdy	POST	[lchdy — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:1	daiin	POST	[daiin — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:2	sheol	POST	[sheol — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:3	chedy	POST	erwärme lchedy / B@?; BOUND	HYPOTHESIS	recorded
F83_P5	f83r.43	f83r.43:4	qotal	POST	[qotal — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:5	sar	POST	[sar — offen]	OPEN	recorded
F83_P5	f83r.44	f83r.44:1	skar	POST	[skar — offen]	OPEN	recorded
F83_P5	f83r.44	f83r.44:2	shedy	POST	Flüssigkeit A	HYPOTHESIS	recorded
F83_Q1	f83r.47	f83r.47:1	otchdy	POST	[otchdy — offen]	OPEN	recorded
F83_Q1	f83r.47	f83r.47:2	qokchdy	POST	[qokchdy — offen]	OPEN	recorded
F83_Q1	f83r.47	f83r.47:3	shedal	POST	[shedal — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:1	dal	POST	[dal — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:2	cheol	POST	[cheol — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:3	lol	POST	[lol — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:4	chdal	POST	[chdal — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:5	aiin	POST	[aiin — offen]	OPEN	recorded
F83_Q1	f83r.49	f83r.49:1	sol	POST	[sol — offen]	OPEN	recorded
F83_Q1	f83r.49	f83r.49:2	daiiin	POST	[daiiin — offen]	OPEN	recorded
F83_Q1	f83r.49	f83r.49:3	chedy	POST	erwärme ?Material / B@?; MISSING_MATERIAL	HYPOTHESIS	recorded
F83_Q2	f83r.52	f83r.52:1	solkeey	POST	[solkeey — offen]	OPEN	recorded
F83_Q2	f83r.52	f83r.52:2	qekey	POST	[qekey — offen]	OPEN	recorded
F83_Q2	f83r.52	f83r.52:3	raly	POST	[raly — offen]	OPEN	recorded
F83_Q2	f83r.52	f83r.52:4	ol	POST	[ol — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:1	solchkal	POST	[solchkal — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:2	cheol	POST	[cheol — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:3	qotar	POST	[qotar — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:4	ol	POST	[ol — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:1	daiin	POST	[daiin — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:2	ol	POST	[ol — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:3	dain	POST	[dain — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:4	chey	POST	[chey — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:5	ldalor	POST	[ldalor — offen]	OPEN	recorded
F83_Q2	f83r.55	f83r.55:1	sol	POST	[sol — offen]	OPEN	recorded
F83_Q2	f83r.55	f83r.55:2	rtain	POST	[rtain — offen]	OPEN	recorded
F83_Q2	f83r.55	f83r.55:3	cthal	POST	[cthal — offen]	OPEN	recorded
