record	locus	at	word	mode	render	read_status	row_status
F83_P5	f83r.38	f83r.38:1	or	N	[or — offen]	OPEN	recorded
F83_P5	f83r.38	f83r.38:2	chey	N	[chey — offen]	OPEN	recorded
F83_P5	f83r.38	f83r.38:3	qockhey	N	[qockhey — offen]	OPEN	recorded
F83_P5	f83r.38	f83r.38:4	dairydy	N	[dairydy — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:1	qokain	N	[qokain — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:2	shey	N	[shey — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:3	kain	N	[kain — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:4	chckhal	N	[chckhal — offen]	OPEN	recorded
F83_P5	f83r.40	f83r.40:1	solchedy	N	[solchedy — offen]	OPEN	recorded
F83_P5	f83r.40	f83r.40:2	olchedy	N	[olchedy — offen]	OPEN	recorded
F83_P5	f83r.40	f83r.40:3	chedaiin	N	[chedaiin — offen]	OPEN	recorded
F83_P5	f83r.41	f83r.41:1	solkey	N	[solkey — offen]	OPEN	recorded
F83_P5	f83r.41	f83r.41:2	lchedy	N	Zusatzstoff C	HYPOTHESIS	recorded
F83_P5	f83r.41	f83r.41:3	qolkain	N	[qolkain — offen]	OPEN	recorded
F83_P5	f83r.41	f83r.41:4	dal	N	[dal — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:1	sol	N	[sol — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:2	ol	N	[ol — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:3	chcthdy	N	[chcthdy — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:4	l	N	[l — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:5	chedy	N	erwärme lchedy / B@?; BOUND	HYPOTHESIS	recorded
F83_P5	f83r.42	f83r.42:6	lchdy	N	[lchdy — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:1	daiin	N	[daiin — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:2	sheol	N	[sheol — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:3	chedy	N	erwärme lchedy / B@?; BOUND	HYPOTHESIS	recorded
F83_P5	f83r.43	f83r.43:4	qotal	N	[qotal — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:5	sar	N	[sar — offen]	OPEN	recorded
F83_P5	f83r.44	f83r.44:1	skar	N	[skar — offen]	OPEN	recorded
F83_P5	f83r.44	f83r.44:2	shedy	N	Flüssigkeit A	HYPOTHESIS	recorded
F83_Q1	f83r.47	f83r.47:1	otchdy	N	[otchdy — offen]	OPEN	recorded
F83_Q1	f83r.47	f83r.47:2	qokchdy	N	[qokchdy — offen]	OPEN	recorded
F83_Q1	f83r.47	f83r.47:3	shedal	N	[shedal — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:1	dal	N	[dal — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:2	cheol	N	[cheol — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:3	lol	N	[lol — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:4	chdal	N	[chdal — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:5	aiin	N	[aiin — offen]	OPEN	recorded
F83_Q1	f83r.49	f83r.49:1	sol	N	[sol — offen]	OPEN	recorded
F83_Q1	f83r.49	f83r.49:2	daiiin	N	[daiiin — offen]	OPEN	recorded
F83_Q1	f83r.49	f83r.49:3	chedy	N	erwärme ?Material / B@?; MISSING_MATERIAL	HYPOTHESIS	recorded
F83_Q2	f83r.52	f83r.52:1	solkeey	N	[solkeey — offen]	OPEN	recorded
F83_Q2	f83r.52	f83r.52:2	qekey	N	[qekey — offen]	OPEN	recorded
F83_Q2	f83r.52	f83r.52:3	raly	N	[raly — offen]	OPEN	recorded
F83_Q2	f83r.52	f83r.52:4	ol	N	[ol — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:1	solchkal	N	[solchkal — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:2	cheol	N	[cheol — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:3	qotar	N	[qotar — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:4	ol	N	[ol — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:1	daiin	N	[daiin — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:2	ol	N	[ol — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:3	dain	N	[dain — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:4	chey	N	[chey — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:5	ldalor	N	[ldalor — offen]	OPEN	recorded
F83_Q2	f83r.55	f83r.55:1	sol	N	[sol — offen]	OPEN	recorded
F83_Q2	f83r.55	f83r.55:2	rtain	N	[rtain — offen]	OPEN	recorded
F83_Q2	f83r.55	f83r.55:3	cthal	N	[cthal — offen]	OPEN	recorded
