teaching_unit_id	unit_type	surface_forms	observed_events_in_627	pages	component_recipes	pass1013_contract_reading_de	composition_decision	content_core_count	relation_core_count	formal_control_count	local_sign_count	pass1010_spoken_value_de	pass1010_local_expansion_de	local_expansion_status	forward_prediction_de
C-W031-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	ly	2	f75r|f81v	L+Y	VERBINDUNG + AKTIVER POSTEN	PORTABLE_COMPOSITION	0	2	0	0	LEITEN · POSTEN	Auffangschale	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W032-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	sshkchdy	1	f81v	SH+K+CHD+DY	HALTEN + GEBEN + UMSETZEN + SCHLUSS	PORTABLE_COMPOSITION	3	0	1	0	HALTEN · GEBEN · UMSETZEN · SCHLUSS	schwenken	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W033-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	cheeety	1	f83r	EEE+T+Y	GRAD III + EINSTELLEN + AKTIVER POSTEN	PORTABLE_COMPOSITION	1	1	1	0	GRAD III · STELLEN · POSTEN	erste Spülung	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W033-02	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	tshey	1	f82r	SH+E+Y	HALTEN + GRAD I + AKTIVER POSTEN	PORTABLE_COMPOSITION	1	1	1	0	HALTEN · GRAD I · POSTEN	Spülwasser	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W034-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	sh	2	f56r|f77r	SH	HALTEN	PORTABLE_COMPOSITION	1	0	0	0	HALTEN	Stängel	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W035-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	shfydaiin	1	f11r	SH+Y+AIIN	HALTEN + AKTIVER POSTEN + MASS	PORTABLE_COMPOSITION	2	1	0	0	HALTEN · POSTEN · MASS	vorgeschriebene Stehzeit	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W036-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	lcheey	2	f76r|f82r	L+EE+Y	VERBINDUNG + GRAD II + AKTIVER POSTEN	PORTABLE_COMPOSITION	0	2	1	0	LEITEN · GRAD II · POSTEN	Nassstelle	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W036-02	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	qolky	1	f81v	OL+K+Y	FORTSETZEN + GEBEN + AKTIVER POSTEN	PORTABLE_COMPOSITION	1	2	0	0	AUFFANGEN · POSTEN	Arbeitsstelle	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W037-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	schoal	1	f11r	SH+O+AL	HALTEN + AUSFÜHRUNG + ZIELORT	PORTABLE_COMPOSITION	1	1	1	0	HALTEN · AUSFÜHREN · ZIEL	Weinsud	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W038-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	ches	5	f72r|f76r|f77r|f82r	CH+E+S	NEHMEN + GRAD I + WÄHLEN	PORTABLE_COMPOSITION	2	0	1	0	NEHMEN · GRAD I · AUSWÄHLEN	gleichteilen	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W039-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	oykchor	1	f10r	O+Y+K+CH+OR	AUSFÜHRUNG + AKTIVER POSTEN + GEBEN + NEHMEN + ANSATZ	PORTABLE_COMPOSITION	3	1	1	0	AUSFÜHREN · POSTEN · GEBEN · NEHMEN · ANSATZ	Topf	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W040-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	kchy	3	f11r|f13r	K+Y	GEBEN + AKTIVER POSTEN	PORTABLE_COMPOSITION	1	1	0	0	GEBEN · POSTEN	Trank	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W041-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	dain	30	f10r|f11r|f18r|f67r2|f75r|f76r|f81v|f83r|f88v|f89r	AIN	PORTION	PORTABLE_COMPOSITION	1	0	0	0	PORTION	Tuch	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W041-02	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	solkaiin	1	f82r	OL+K+AIIN	FORTSETZEN + GEBEN + MASS	PORTABLE_COMPOSITION	2	1	0	0	AUFFANGEN · MASS	Seihtuch	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W042-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	qockhey	5	f76r|f82r|f83r|f88r|f89r	O+CH+K+E+Y	AUSFÜHRUNG + NEHMEN + GEBEN + GRAD I + AKTIVER POSTEN	PORTABLE_COMPOSITION	2	1	2	0	AUSFÜHREN · DURCHLASS · GRAD I · POSTEN	Überlauf	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W042-02	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	sheckhy	3	f82r|f83r	SH+E+CH+K+Y	HALTEN + GRAD I + NEHMEN + GEBEN + AKTIVER POSTEN	PORTABLE_COMPOSITION	3	1	1	0	HALTEN · GRAD I · DURCHLASS · POSTEN	Überlauf	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W043-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	talam	1	f55v	T+AL+AM_ADDR	EINSTELLEN + ZIELORT + INNENADRESSE	LOCAL_COMPOSITION_ONLY	1	1	0	1	STELLEN · ZIEL · INNEN	verwahren	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W044-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	dchol	2	f11r|f13r	D_ADDR+OL	TEILADRESSE + FORTSETZEN	LOCAL_COMPOSITION_ONLY	0	1	0	1	TEIL · FORTSETZEN	Voriges	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W044-02	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	schol	1	f56r	RESUME_CARD	WIEDERAUFNAHMEKARTE	LOCAL_COMPOSITION_ONLY	0	0	0	1	WIEDER	Voriges	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W045-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	qotedaiin	1	f83r	OT+E+AIIN	DANACH + GRAD I + MASS	PORTABLE_COMPOSITION	1	1	1	0	DANACH · GRAD I · MASS	Wanne	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W046-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	lol	9	f75r|f76r|f77r|f83r	L+OL	VERBINDUNG + FORTSETZEN	PORTABLE_COMPOSITION	0	2	0	0	LEITEN · FORTSETZEN	warm	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W046-02	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	rol	4	f75r|f76r|f81v	R+OL	MARKIEREN + FORTSETZEN	PORTABLE_COMPOSITION	1	1	0	0	MERKEN · FORTSETZEN	warm	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W046-03	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	shecthy	5	f75r|f76r|f83r	SH+E+CH+T+Y	HALTEN + GRAD I + NEHMEN + EINSTELLEN + AKTIVER POSTEN	PORTABLE_COMPOSITION	3	1	1	0	HALTEN · GRAD I · BEREIT · POSTEN	handwarm	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W047-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	rsheal	1	f82r	R+SH+E+AL	MARKIEREN + HALTEN + GRAD I + ZIELORT	PORTABLE_COMPOSITION	2	1	1	0	MERKEN · HALTEN · GRAD I · ZIEL	Warmwasser	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W048-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	choy	1	f56r	HO+Y	STOFFKLASSE + AKTIVER POSTEN	LOCAL_COMPOSITION_ONLY	0	1	0	1	TEILSTOFF · POSTEN	waschen	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W048-02	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	lkedy	5	f76r|f82r|f83r	L+K+E+DY	VERBINDUNG + GEBEN + GRAD I + SCHLUSS	PORTABLE_COMPOSITION	1	1	2	0	LEITEN · GEBEN · GRAD I · SCHLUSS	nachwaschen	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W048-03	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	rshedy	2	f75r|f82r	R+SH+E+DY	MARKIEREN + HALTEN + GRAD I + SCHLUSS	PORTABLE_COMPOSITION	2	0	2	0	MERKEN · ABSETZEN · SCHLUSS	Waschgang	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W049-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	dchey	3	f10r|f56r|f88r	CH+E+Y	NEHMEN + GRAD I + AKTIVER POSTEN	PORTABLE_COMPOSITION	1	1	1	0	NEHMEN · GRAD I · POSTEN	Wurzel	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W050-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	chckhal	1	f83r	CH+CH+K+AL	NEHMEN + NEHMEN + GEBEN + ZIELORT	PORTABLE_COMPOSITION	2	1	0	0	NEHMEN · DURCHLASS · ZIEL	Haltezeit	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W051-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	kchey	1	f56r	K+CH+E+Y	GEBEN + NEHMEN + GRAD I + AKTIVER POSTEN	PORTABLE_COMPOSITION	2	1	1	0	GEBEN · NEHMEN · GRAD I · POSTEN	zerreiben	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-L001-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	torshor	1	f13r	T+OR+SH+OR	EINSTELLEN + ANSATZ + HALTEN + ANSATZ	PORTABLE_COMPOSITION	3	0	0	0	STELLEN · ANSATZ · HALTEN · ANSATZ	Artikelkopf: die große sichtbare Speicherwurzel/Krone aktivieren.	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-L002-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	dchg	1	f13r	D_ADDR+CH+LOCAL_CHAR_G	TEILADRESSE + NEHMEN + EINER-MARKE	LOCAL_COMPOSITION_ONLY	1	0	0	2	TEIL · NEHMEN · EINMAL	Einen der kleinen sichtbaren Rundkörper am Wurzelhals abnehmen.	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-L003-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	tshy	1	f13r	T+Y	EINSTELLEN + AKTIVER POSTEN	PORTABLE_COMPOSITION	1	1	0	0	STELLEN · POSTEN	Den Anteil aus dem endständigen Blütenstand wählen.	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-L004-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	cfholdy	1	f13r	CH+LOCAL_CHAR_F+OL+DY	NEHMEN + NEBENADRESSE + FORTSETZEN + SCHLUSS	LOCAL_COMPOSITION_ONLY	1	1	1	1	TRENNEN · FORTSETZEN · SCHLUSS	Den ersten Ansatz weiter auspressen und den Teilgang schließen.	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-L005-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	shochy	1	f13r	HO+Y	STOFFKLASSE + AKTIVER POSTEN	LOCAL_COMPOSITION_ONLY	0	1	0	1	TEILSTOFF · POSTEN	Einen Anteil aus der breiten Blattkrone nehmen.	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
