event_id	page	record	statement_id	surface	card_no	component_recipe	atomic_expansion_de	short_default_de
E202	f82r	B2	B2-S012	lchy	PROC116	L+CH+Y	WEITERLEITEN · ABNEHMEN · ARBEITSPOSTEN	WEITERLEITEN · ABNEHMEN · ARBEITSPOSTEN
E203	f82r	B2	B2-S012	cheey	PROC031	SH+EE+Y	HALTEN · LANG · ARBEITSPOSTEN	HALTEN · LANG · ARBEITSPOSTEN
E204	f82r	B2	B2-S012	qcthey	PROC117	CTH+E+Y	BEREIT · KURZ · ARBEITSPOSTEN	BEREIT · KURZ · ARBEITSPOSTEN
E205	f82r	B2	B2-S012	qokeey	PROC092	OK+EE+Y	ANSETZEN · LANG · ARBEITSPOSTEN	ANSETZEN · LANG · ARBEITSPOSTEN
E206	f82r	B2	B2-S012	lcheey	PROC118	L+EE+Y	WEITERLEITEN · LANG · ARBEITSPOSTEN	WEITERLEITEN · LANG · ARBEITSPOSTEN
E207	f82r	B2	B2-S012	daiin	PROC009	AIIN	SOLLMASS	SOLLMASS
E208	f82r	B2	B2-S012	chey	PROC019	Y	ARBEITSPOSTEN	ARBEITSPOSTEN
E209	f82r	B2	B2-S012	qokeeedy	PROC119	OK+EEE+DY	ANSETZEN · VOLL · SCHLUSS	ANSETZEN · VOLL; SCHLUSS
E210	f82r	B2	B2-S013	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN; SCHLUSS
E211	f82r	B2	B2-S014	lar	PROC121	L+AR	WEITERLEITEN · VORRAT	WEITERLEITEN · VORRAT
E212	f82r	B2	B2-S015	tshey	PROC122	SH+E+Y	HALTEN · KURZ · ARBEITSPOSTEN	HALTEN · KURZ · ARBEITSPOSTEN
E213	f82r	B2	B2-S015	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG; SCHLUSS
E214	f82r	B2	B2-S016	cheal	PROC055	AL	ZIELSTELLE	ZIELSTELLE
E215	f82r	B2	B2-S016	lchedar	PROC123	L+CHD+AR	WEITERLEITEN · UMSETZEN · VORRAT	WEITERLEITEN · UMSETZEN · VORRAT
E216	f82r	B2	B2-S016	ches	PROC124	CH+E+S	ABNEHMEN · KURZ · TEILEN	ABNEHMEN · KURZ · TEILEN
E217	f82r	B2	B2-S016	aiin	PROC009	AIIN	SOLLMASS	SOLLMASS
E218	f82r	B2	B2-S016	oteey	PROC109	OT+EE+Y	DANACH · LANG · ARBEITSPOSTEN	DANACH · LANG · ARBEITSPOSTEN
E219	f82r	B2	B2-S016	qokaiin	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	ANSETZEN · SOLLMASS
E220	f82r	B2	B2-S016	okey	PROC085	OK+E+Y	ANSETZEN · KURZ · ARBEITSPOSTEN	ANSETZEN · KURZ · ARBEITSPOSTEN
E221	f82r	B2	B2-S016	pchedy	PROC125	P+CHD+DY	EINFUELLEN · UMSETZEN · SCHLUSS	EINFUELLEN · UMSETZEN; SCHLUSS
E222	f82r	B2	B2-S017	rsheal	PROC126	R+SH+E+AL	KUEHLEN · HALTEN · KURZ · ZIELSTELLE	KUEHLEN · HALTEN · KURZ · ZIELSTELLE
E223	f82r	B2	B2-S017	daldy	PROC127	AL+DY	ZIELSTELLE · SCHLUSS	ZIELSTELLE; SCHLUSS
E224	f82r	B2	B2-S018	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG; SCHLUSS
E225	f82r	B2	B2-S019	rshedy	PROC128	R+SHED+DY	KUEHLEN · ABSETZEN · SCHLUSS	KUEHLEN · ABSETZEN; SCHLUSS
E226	f82r	B2	B2-S020	qoteedy	PROC129	OT+EE+DY	DANACH · LANG · SCHLUSS	DANACH · LANG; SCHLUSS
E227	f82r	B2	B2-S021	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG; SCHLUSS
E228	f82r	B2	B2-S022	lochedy	PROC130	L+O+CHD+DY	WEITERLEITEN · ARBEITSGANG · UMSETZEN · SCHLUSS	WEITERLEITEN · ARBEITSGANG · UMSETZEN; SCHLUSS
E229	f83r	B3	B3-S001	olkeedy	PROC098	SOLK+EE+DY	AUFFANGEN · LANG · SCHLUSS	AUFFANGEN · LANG; SCHLUSS
E230	f83r	B3	B3-S002	qotal	PROC131	OT+AL	DANACH · ZIELSTELLE	DANACH · ZIELSTELLE
E231	f83r	B3	B3-S002	chkeedy	PROC132	CHK+EE+DY	WAERMEN · LANG · SCHLUSS	WAERMEN · LANG; SCHLUSS
E232	f83r	B3	B3-S003	chey	PROC019	Y	ARBEITSPOSTEN	ARBEITSPOSTEN
E233	f83r	B3	B3-S003	daiin	PROC009	AIIN	SOLLMASS	SOLLMASS
E234	f83r	B3	B3-S003	chey	PROC019	Y	ARBEITSPOSTEN	ARBEITSPOSTEN
E235	f83r	B3	B3-S003	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN; SCHLUSS
E236	f83r	B3	B3-S004	qokaiin	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	ANSETZEN · SOLLMASS
E237	f83r	B3	B3-S004	qotal	PROC131	OT+AL	DANACH · ZIELSTELLE	DANACH · ZIELSTELLE
E238	f83r	B3	B3-S004	dar	PROC003	AR	VORRAT	VORRAT
E239	f83r	B3	B3-S005	schedy	PROC076	CHD+DY	UMSETZEN · SCHLUSS	UMSETZEN; SCHLUSS
E240	f83r	B3	B3-S006	chedchy	PROC133	CHD+Y	UMSETZEN · ARBEITSPOSTEN	UMSETZEN · ARBEITSPOSTEN
E241	f83r	B3	B3-S006	qokal	PROC048	OK+AL	ANSETZEN · ZIELSTELLE	ANSETZEN · ZIELSTELLE
E242	f83r	B3	B3-S006	olchedy	PROC079	OL+CHD+DY	FORTSETZEN · UMSETZEN · SCHLUSS	FORTSETZEN · UMSETZEN; SCHLUSS
E243	f83r	B3	B3-S007	qokaiin	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	ANSETZEN · SOLLMASS
E244	f83r	B3	B3-S007	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	UMSETZEN · ARBEITSPOSTEN
E245	f83r	B3	B3-S007	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG; SCHLUSS
E246	f83r	B3	B3-S008	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN; SCHLUSS
E247	f83r	B3	B3-S009	qoky	PROC008	OK+Y	ANSETZEN · ARBEITSPOSTEN	ANSETZEN · ARBEITSPOSTEN
E248	f83r	B3	B3-S010	pchedal	PROC134	P+CHD+AL	EINFUELLEN · UMSETZEN · ZIELSTELLE	EINFUELLEN · UMSETZEN · ZIELSTELLE
E249	f83r	B3	B3-S010	otedy	PROC135	OT+E+DY	DANACH · KURZ · SCHLUSS	DANACH · KURZ; SCHLUSS
E250	f83r	B3	B3-S011	shecthedchy	PROC136	SH+E+CTH+CHD+Y	HALTEN · KURZ · BEREIT · UMSETZEN · ARBEITSPOSTEN	HALTEN · KURZ · BIS BEREIT; UMSETZEN · ARBEITSPOSTEN
E251	f83r	B3	B3-S011	qoky	PROC008	OK+Y	ANSETZEN · ARBEITSPOSTEN	ANSETZEN · ARBEITSPOSTEN
E252	f83r	B3	B3-S011	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	UMSETZEN · ARBEITSPOSTEN
E253	f83r	B3	B3-S011	chary	PROC137	AR+Y	VORRAT · ARBEITSPOSTEN	VORRAT · ARBEITSPOSTEN
E254	f83r	B3	B3-S012	sor	PROC016	OR	ANSATZ	ANSATZ
E255	f83r	B3	B3-S012	shedy	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN; SCHLUSS
E256	f83r	B3	B3-S013	qokaiin	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	ANSETZEN · SOLLMASS
E257	f83r	B3	B3-S013	chkain	PROC069	K+AIN	ZUDOSIEREN · PORTION	ZUDOSIEREN · PORTION
E258	f83r	B3	B3-S013	shcthey	PROC117	CTH+E+Y	BEREIT · KURZ · ARBEITSPOSTEN	BEREIT · KURZ · ARBEITSPOSTEN
E259	f83r	B3	B3-S013	qokedy	PROC067	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ; SCHLUSS
E260	f83r	B3	B3-S014	okair	PROC138	OK+AIR	ANSETZEN · FLUESSIGKEITSLAUF	ANSETZEN · FLUESSIGKEITSLAUF
E261	f83r	B3	B3-S014	sheedy	PROC139	SH+EE+DY	HALTEN · LANG · SCHLUSS	HALTEN · LANG; SCHLUSS
E262	f83r	B3	B3-S015	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN; SCHLUSS
E263	f83r	B3	B3-S016	lo	PROC140	L+O	WEITERLEITEN · ARBEITSGANG	WEITERLEITEN · ARBEITSGANG
E264	f83r	B3	B3-S016	qokchedy	PROC091	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN; SCHLUSS
E265	f83r	B3	B3-S017	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG; SCHLUSS
E266	f83r	B3	B3-S018	shedy	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN; SCHLUSS
E267	f83r	B3	B3-S019	qokshedy	PROC141	OK+SH+E+DY	ANSETZEN · HALTEN · KURZ · SCHLUSS	ANSETZEN · HALTEN · KURZ; SCHLUSS
E268	f83r	B3	B3-S020	dal	PROC055	AL	ZIELSTELLE	ZIELSTELLE
E269	f83r	B3	B3-S020	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN; SCHLUSS
E270	f83r	B3	B3-S021	qokaiin	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	ANSETZEN · SOLLMASS
E271	f83r	B3	B3-S021	shcthy	PROC014	CTH+Y	BEREIT · ARBEITSPOSTEN	BEREIT · ARBEITSPOSTEN
E272	f83r	B3	B3-S021	dal	PROC055	AL	ZIELSTELLE	ZIELSTELLE
E273	f83r	B3	B3-S021	sy	PROC019	Y	ARBEITSPOSTEN	ARBEITSPOSTEN
E274	f83r	B3	B3-S021	saiin	PROC009	AIIN	SOLLMASS	SOLLMASS
E275	f83r	B3	B3-S021	shedal	PROC142	SHED+AL	ABSETZEN · ZIELSTELLE	ABSETZEN · ZIELSTELLE
E276	f83r	B3	B3-S021	shecthy	PROC143	SH+E+CTH+Y	HALTEN · KURZ · BEREIT · ARBEITSPOSTEN	HALTEN · KURZ · BEREIT · ARBEITSPOSTEN
E277	f83r	B3	B3-S021	chey	PROC019	Y	ARBEITSPOSTEN	ARBEITSPOSTEN
E278	f83r	B3	B3-S021	tal	PROC055	AL	ZIELSTELLE	ZIELSTELLE
E279	f83r	B3	B3-S021	shcthy	PROC014	CTH+Y	BEREIT · ARBEITSPOSTEN	BEREIT · ARBEITSPOSTEN
E280	f83r	B3	B3-S021	dalchdy	PROC144	AL+CHD+DY	ZIELSTELLE · UMSETZEN · SCHLUSS	ZIELSTELLE · UMSETZEN; SCHLUSS
E281	f83r	B3	B3-S022	qotchedy	PROC145	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	DANACH · UMSETZEN; SCHLUSS
E282	f83r	B3	B3-S023	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN; SCHLUSS
E283	f83r	B3	B3-S024	tchedy	PROC076	CHD+DY	UMSETZEN · SCHLUSS	UMSETZEN; SCHLUSS
E284	f83r	B3	B3-S025	qokchdy	PROC082	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN; SCHLUSS
E285	f83r	B3	B3-S026	cheedar	PROC146	EE+AR	LANG · VORRAT	LANG · VORRAT
E286	f83r	B3	B3-S026	chldaiin	PROC147	L+AIIN	WEITERLEITEN · SOLLMASS	WEITERLEITEN · SOLLMASS
E287	f83r	B3	B3-S026	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	UMSETZEN · ARBEITSPOSTEN
E288	f83r	B3	B3-S026	qokain	PROC080	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION
E289	f83r	B3	B3-S026	checthy	PROC014	CTH+Y	BEREIT · ARBEITSPOSTEN	BEREIT · ARBEITSPOSTEN
E290	f83r	B3	B3-S026	chealror	PROC148	AL+R+OR	ZIELSTELLE · KUEHLEN · ANSATZ	ZIELSTELLE · KUEHLEN · ANSATZ
E291	f83r	B3	B3-S026	solkeedy	PROC098	SOLK+EE+DY	AUFFANGEN · LANG · SCHLUSS	AUFFANGEN · LANG; SCHLUSS
E292	f83r	B3	B3-S027	qoteedy	PROC129	OT+EE+DY	DANACH · LANG · SCHLUSS	DANACH · LANG; SCHLUSS
E293	f83r	B3	B3-S028	qokeey	PROC092	OK+EE+Y	ANSETZEN · LANG · ARBEITSPOSTEN	ANSETZEN · LANG · ARBEITSPOSTEN
E294	f83r	B3	B3-S028	qokedy	PROC067	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ; SCHLUSS
E295	f83r	B3	B3-S029	sol	PROC013	OL	FORTSETZEN	FORTSETZEN
E296	f83r	B3	B3-S029	cheeety	PROC149	EEE+T+Y	VOLL · EINTRAGEN · ARBEITSPOSTEN	VOLL · EINTRAGEN · ARBEITSPOSTEN
E297	f83r	B3	B3-S029	qokedy	PROC067	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ; SCHLUSS
E298	f83r	B3	B3-S030	qoky	PROC008	OK+Y	ANSETZEN · ARBEITSPOSTEN	ANSETZEN · ARBEITSPOSTEN
E299	f83r	B3	B3-S030	saiin	PROC009	AIIN	SOLLMASS	SOLLMASS
E300	f83r	B3	B3-S030	schedair	PROC150	CHD+AIR	UMSETZEN · FLUESSIGKEITSLAUF	UMSETZEN · FLUESSIGKEITSLAUF
E301	f83r	B3	B3-S030	otchedy	PROC145	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	DANACH · UMSETZEN; SCHLUSS
E302	f83r	B3	B3-S031	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG; SCHLUSS
E303	f83r	B3	B3-S032	chedain	PROC151	CHD+AIN	UMSETZEN · PORTION	UMSETZEN · PORTION
E304	f83r	B3	B3-S032	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	UMSETZEN · ARBEITSPOSTEN
E305	f83r	B3	B3-S032	qotedaiin	PROC152	OT+E+AIIN	DANACH · KURZ · SOLLMASS	DANACH · KURZ · SOLLMASS
E306	f83r	B3	B3-S032	otaiin	PROC112	OT+AIIN	DANACH · SOLLMASS	DANACH · SOLLMASS
E307	f83r	B3	B3-S032	otedy	PROC135	OT+E+DY	DANACH · KURZ · SCHLUSS	DANACH · KURZ; SCHLUSS
E308	f83r	B3	B3-S033	ldy	PROC108	L+DY	WEITERLEITEN · SCHLUSS	WEITERLEITEN; SCHLUSS
E309	f83r	B3	B3-S034	soiiin	PROC097	O+IIN	ARBEITSGANG · ARBEITSSTUFE	ARBEITSGANG · ARBEITSSTUFE
E310	f83r	B3	B3-S034	checthy	PROC014	CTH+Y	BEREIT · ARBEITSPOSTEN	BEREIT · ARBEITSPOSTEN
E311	f83r	B3	B3-S034	chety	PROC004	T+Y	EINTRAGEN · ARBEITSPOSTEN	EINTRAGEN · ARBEITSPOSTEN
E312	f83r	B3	B3-S034	otaiin	PROC112	OT+AIIN	DANACH · SOLLMASS	DANACH · SOLLMASS
E313	f83r	B3	B3-S034	olsaly	PROC153	OL+AL+Y	FORTSETZEN · ZIELSTELLE · ARBEITSPOSTEN	FORTSETZEN · ZIELSTELLE · ARBEITSPOSTEN
E314	f83r	B3	B3-S034	shedy	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN; SCHLUSS
E315	f83r	B4	B4-S001	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG; SCHLUSS
E316	f83r	B4	B4-S002	qolchey	PROC154	OL+Y	FORTSETZEN · ARBEITSPOSTEN	FORTSETZEN · ARBEITSPOSTEN
E317	f83r	B4	B4-S002	qokeey	PROC092	OK+EE+Y	ANSETZEN · LANG · ARBEITSPOSTEN	ANSETZEN · LANG · ARBEITSPOSTEN
E318	f83r	B4	B4-S002	qokedy	PROC067	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ; SCHLUSS
E319	f83r	B4	B4-S003	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	UMSETZEN · ARBEITSPOSTEN
E320	f83r	B4	B4-S003	otal	PROC131	OT+AL	DANACH · ZIELSTELLE	DANACH · ZIELSTELLE
E321	f83r	B4	B4-S003	otchey	PROC065	OT+Y	DANACH · ARBEITSPOSTEN	DANACH · ARBEITSPOSTEN
E322	f83r	B4	B4-S003	qokeey	PROC092	OK+EE+Y	ANSETZEN · LANG · ARBEITSPOSTEN	ANSETZEN · LANG · ARBEITSPOSTEN
E323	f83r	B4	B4-S003	qoky	PROC008	OK+Y	ANSETZEN · ARBEITSPOSTEN	ANSETZEN · ARBEITSPOSTEN
E324	f83r	B4	B4-S003	tol	PROC013	OL	FORTSETZEN	FORTSETZEN
E325	f83r	B4	B4-S003	shedy	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN; SCHLUSS
E326	f83r	B4	B4-S004	qokylddy	PROC155	OK+Y+LD+DY	ANSETZEN · ARBEITSPOSTEN · BEFESTIGEN · SCHLUSS	ANSETZEN · ARBEITSPOSTEN · BEFESTIGEN; SCHLUSS
E327	f83r	B4	B4-S005	dain	PROC156	AIN	PORTION	PORTION
E328	f83r	B4	B4-S005	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	UMSETZEN · ARBEITSPOSTEN
E329	f83r	B4	B4-S005	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG; SCHLUSS
E330	f83r	B4	B4-S006	shckhedy	PROC099	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	HALTEN · DURCHLASSKANAL · KURZ; SCHLUSS
E331	f83r	B4	B4-S007	shckhedy	PROC099	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	HALTEN · DURCHLASSKANAL · KURZ; SCHLUSS
E332	f83r	B4	B4-S008	saiin	PROC009	AIIN	SOLLMASS	SOLLMASS
E333	f83r	B4	B4-S008	cheeky	PROC046	CHK+EE+Y	WAERMEN · LANG · ARBEITSPOSTEN	WAERMEN · LANG · ARBEITSPOSTEN
E334	f83r	B4	B4-S008	sheey	PROC157	SH+EE+Y	HALTEN · LANG · ARBEITSPOSTEN	HALTEN · LANG · ARBEITSPOSTEN
E335	f83r	B4	B4-S008	qokedy	PROC067	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ; SCHLUSS
E336	f83r	B4	B4-S009	shedy	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN; SCHLUSS
E337	f83r	B4	B4-S010	oldy	PROC047	OL+DY	FORTSETZEN · SCHLUSS	FORTSETZEN; SCHLUSS
E338	f83r	B4	B4-S011	saiin	PROC009	AIIN	SOLLMASS	SOLLMASS
E339	f83r	B4	B4-S011	cheky	PROC083	CHK+E+Y	WAERMEN · KURZ · ARBEITSPOSTEN	WAERMEN · KURZ · ARBEITSPOSTEN
E340	f83r	B4	B4-S011	okeeol	PROC158	OK+EE+OL	ANSETZEN · LANG · FORTSETZEN	ANSETZEN · LANG · FORTSETZEN
E341	f83r	B4	B4-S011	okain	PROC080	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION
E342	f83r	B4	B4-S011	chdy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	UMSETZEN · ARBEITSPOSTEN
E343	f83r	B4	B4-S011	sol	PROC013	OL	FORTSETZEN	FORTSETZEN
E344	f83r	B4	B4-S011	lkedy	PROC159	L+K+E+DY	WEITERLEITEN · ZUDOSIEREN · KURZ · SCHLUSS	WEITERLEITEN · ZUDOSIEREN · KURZ; SCHLUSS
E345	f83r	B4	B4-S012	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN; SCHLUSS
E346	f83r	B4	B4-S013	qokol	PROC160	OK+OL	ANSETZEN · FORTSETZEN	ANSETZEN · FORTSETZEN
E347	f83r	B4	B4-S013	shedy	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN; SCHLUSS
E348	f83r	B4	B4-S014	or	PROC016	OR	ANSATZ	ANSATZ
E349	f83r	B4	B4-S014	chey	PROC019	Y	ARBEITSPOSTEN	ARBEITSPOSTEN
E350	f83r	B4	B4-S014	qockhey	PROC161	O+CKH+E+Y	ARBEITSGANG · DURCHLASS · KURZ · ARBEITSPOSTEN	ARBEITSGANG · DURCHLASSKANAL · KURZ · ARBEITSPOSTEN
E351	f83r	B4	B4-S014	dairydy	PROC162	AIR+Y+DY	FLUESSIGKEITSLAUF · ARBEITSPOSTEN · SCHLUSS	FLUESSIGKEITSLAUF · ARBEITSPOSTEN; SCHLUSS
E352	f83r	B4	B4-S015	qokain	PROC080	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION
E353	f83r	B4	B4-S015	shey	PROC031	SH+EE+Y	HALTEN · LANG · ARBEITSPOSTEN	HALTEN · LANG · ARBEITSPOSTEN
E354	f83r	B4	B4-S015	kain	PROC069	K+AIN	ZUDOSIEREN · PORTION	ZUDOSIEREN · PORTION
E355	f83r	B4	B4-S015	chckhal	PROC163	CH+CKH+AL	ABNEHMEN · DURCHLASS · ZIELSTELLE	ABNEHMEN · DURCHLASSKANAL · ZIELSTELLE
E356	f83r	B4	B4-S015	solkey	PROC164	SOLK+E+Y	AUFFANGEN · KURZ · ARBEITSPOSTEN	AUFFANGEN · KURZ · ARBEITSPOSTEN
E357	f83r	B4	B4-S015	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN; SCHLUSS
E358	f83r	B4	B4-S016	qolkain	PROC070	OL+K+AIN	FORTSETZEN · ZUDOSIEREN · PORTION	FORTSETZEN · ZUDOSIEREN · PORTION
E359	f83r	B4	B4-S016	dal	PROC055	AL	ZIELSTELLE	ZIELSTELLE
E360	f83r	B4	B4-S016	skar	PROC165	K+AR	ZUDOSIEREN · VORRAT	ZUDOSIEREN · VORRAT
E361	f83r	B4	B4-S016	shedy	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN; SCHLUSS
E362	f83r	B5	B5-S001	otchdy	PROC166	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	DANACH · UMSETZEN; SCHLUSS
E363	f83r	B5	B5-S002	qokchdy	PROC082	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN; SCHLUSS
E364	f83r	B5	B5-S003	shedal	PROC142	SHED+AL	ABSETZEN · ZIELSTELLE	ABSETZEN · ZIELSTELLE
E365	f83r	B5	B5-S003	dal	PROC055	AL	ZIELSTELLE	ZIELSTELLE
E366	f83r	B5	B5-S003	cheol	PROC013	OL	FORTSETZEN	FORTSETZEN
E367	f83r	B5	B5-S003	lol	PROC167	L+OL	WEITERLEITEN · FORTSETZEN	WEITERLEITEN · FORTSETZEN
E368	f83r	B5	B5-S003	chdal	PROC168	CHD+AL	UMSETZEN · ZIELSTELLE	UMSETZEN · ZIELSTELLE
E369	f83r	B5	B5-S003	aiin	PROC009	AIIN	SOLLMASS	SOLLMASS
E370	f83r	B5	B5-S003	sol	PROC013	OL	FORTSETZEN	FORTSETZEN
E371	f83r	B5	B5-S003	daiiin	PROC169	DA+IIN	ZWEITMARKER · ARBEITSSTUFE	ZWEITMARKER · ARBEITSSTUFE
E372	f83r	B5	B5-S003	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	UMSETZEN · ARBEITSPOSTEN
E373	f83r	B6	B6-S001	solkeey	PROC170	SOLK+EE+Y	AUFFANGEN · LANG · ARBEITSPOSTEN	AUFFANGEN · LANG · ARBEITSPOSTEN
E374	f83r	B6	B6-S001	qekey	PROC171	E+K+E+Y	KURZ · ZUDOSIEREN · KURZ · ARBEITSPOSTEN	KURZ · ZUDOSIEREN · KURZ · ARBEITSPOSTEN
E375	f83r	B6	B6-S001	raly	PROC172	R+AL+Y	KUEHLEN · ZIELSTELLE · ARBEITSPOSTEN	KUEHLEN · ZIELSTELLE · ARBEITSPOSTEN
E376	f83r	B6	B6-S001	ol	PROC013	OL	FORTSETZEN	FORTSETZEN
E377	f83r	B6	B6-S001	daiin	PROC009	AIIN	SOLLMASS	SOLLMASS
E378	f83r	B6	B6-S001	ol	PROC013	OL	FORTSETZEN	FORTSETZEN
E379	f83r	B6	B6-S001	dain	PROC156	AIN	PORTION	PORTION
E380	f83r	B6	B6-S001	chey	PROC019	Y	ARBEITSPOSTEN	ARBEITSPOSTEN
E381	f83r	B6	B6-S001	ldalor	PROC173	L+AL+OR	WEITERLEITEN · ZIELSTELLE · ANSATZ	WEITERLEITEN · ZIELSTELLE · ANSATZ
