rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
112	6199300	0	f79v	f79v.7	B	B	2	7	6	0	0	2	1	0.857143	5	6	1	0	qokshey qokeedy qol kedy qokeedy qokain solchedy	heiß und feucht in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | [qol:?] | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß, Grad II | getrockneter Samen/Saatgutstoff/-ansatz	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:SCOPED_RESIDUAL_HEAD_FORM	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	3	qol	3	qol	qokeedy	kedy	Material/Zubereitungsstoff	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	heiß und feucht in der Mitte des Grades; heiß am Ende des Grades, abgeschlossen; Material/Zubereitungsstoff; heiß in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; heiß, Grad II; getrockneter Samen/Saatgutstoff/-ansatz
113	6199300	0	f82v	f82v.32	B	B	2	7	6	0	0	3	1	0.857143	3	4	1	0	sar al loraiin chey qokain o roiiin	Samenfraktion I | Rohstoffklasse I | Holzportion III | trocken in der Mitte des Grades | heiß, Grad II | [o:?] | Wurzeldroge: Formklasse IV	V13:SCOPED_RESIDUAL_HEAD_FORM | GDT655:NEW_EXACT_WHOLE | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | OPEN | GDT637:ATTESTED_LADDER_CELL	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE	6	o	6	o	qokain	roiiin	Zubereitung/Ansatz	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Samenfraktion I; Rohstoffklasse I; Holzportion III; trocken in der Mitte des Grades; heiß, Grad II; Zubereitung/Ansatz; Wurzeldroge: Formklasse IV
114	6199300	0	f8v	f8v.6	H	A	1	7	6	3	0	2	1	0.857143	5	5	1	0	daiin cthan ytchy chey kaiin dain ar	Grad-/Maßwert III | Blatt-/Krautgut, Menge/Klasse I | [ytchy:?] | trocken in der Mitte des Grades | heiß, Grad III | Grad-/Maßwert II | Drogenfraktion I	V13:CONTEXTUAL_VALUE_SERIES | V13:PART_VALUE_SERIES | OPEN | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:CONTEXTUAL_VALUE_SERIES | GDT654:NEW_EXACT_WHOLE	KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	3	ytchy	3	ytchy	cthan	chey	Grundform	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Grad-/Maßwert III; Blatt-/Krautgut, Menge/Klasse I; Grundform; trocken in der Mitte des Grades; heiß, Grad III; Grad-/Maßwert II; Drogenfraktion I
115	6199300	0	f94v	f94v.4	H	B	3	7	6	0	1	1	1	0.857143	6	6	1	0	dchdy otar otchy kedy qokchdy ol okchy	[dchdy:?] | kalte Drogenfraktion I im Ansatz | kalt-trockener Ansatz am Anfang des Grades | heiß in der Mitte des Grades, abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß-trockener Ansatz am Anfang des Grades	OPEN | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE	1	dchdy	1	dchdy	<BOS>	otar	fertig aufbereitete Form	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	fertig aufbereitete Form; kalte Drogenfraktion I im Ansatz; kalt-trockener Ansatz am Anfang des Grades; heiß in der Mitte des Grades, abgeschlossen; heiß und trocken am Anfang des Grades, abgeschlossen; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß-trockener Ansatz am Anfang des Grades
116	6109300	1	f115v	f115v.10	S	B	3	7	6	0	0	0	1	0.857143	7	7	1	1	saiin sho sheody okaiin dalchedy oteeo chedy	Samen/Saatgut, Typ/Charge III | feuchter Ansatz | angefeuchteter Ansatz, abgeschlossen | heiß, Grad III, im Ansatzrahmen | abgemessener Rohstoff I, trocken in der Gradmitte, abgeschlossen | [oteeo:?] | trocken in der Mitte des Grades, abgeschlossen	V13:SCOPED_CONCRETE_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | GDT661:EXACT_WHOLE:sheody | V13:TARGET_SURFACE_DEFAULT | GDT661:EXACT_WHOLE:dalchedy | OPEN | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	6	oteeo	6	oteeo	dalchedy	chedy	[oteeo:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	Samen/Saatgut, Typ/Charge III; feuchter Ansatz; angefeuchteter Ansatz, abgeschlossen; heiß, Grad III, im Ansatzrahmen; abgemessener Rohstoff I, trocken in der Gradmitte, abgeschlossen; [oteeo:?]; trocken in der Mitte des Grades, abgeschlossen
117	6109300	1	f6r	f6r.7	H	A	1	7	6	4	0	0	1	0.857143	7	7	1	1	daiin qodaiin cho s chol okaiin s	Grad-/Maßwert III | [qodaiin:?] | Trockenansatz | Samen-/Saatgutposten | trocken; nominal trockenes Gut/Material | heiß, Grad III, im Ansatzrahmen | Samen-/Saatgutposten	V13:CONTEXTUAL_VALUE_SERIES | OPEN | GDT661:EXACT_WHOLE:cho | GDT660:S_MEDIAL | V13:DRY_OL_FORM | V13:TARGET_SURFACE_DEFAULT | GDT660:S_EOS	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	2	qodaiin	2	qodaiin	daiin	cho	[qodaiin:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	Grad-/Maßwert III; [qodaiin:?]; Trockenansatz; Samen-/Saatgutposten; trocken; nominal trockenes Gut/Material; heiß, Grad III, im Ansatzrahmen; Samen-/Saatgutposten.
118	6099300	0	f103r	f103r.20	S	B	3	7	6	0	0	1	1	0.857143	6	6	1	0	ychain shckhy qokaiin shey qokaiin shedy olor	[ychain:?] | Arzneikompositum: feucht, Gradanfang | heiß, Grad III | feucht in der Mitte des Grades | heiß, Grad III | feucht in der Mitte des Grades, abgeschlossen | Zutat	OPEN | GDT651:STRONG_LEARNED_CKH_FAMILY | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	ychain	1	ychain	<BOS>	shckhy	ychain: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	ychain: ungeklärt; Arzneikompositum: feucht, Gradanfang; heiß, Grad III; feucht in der Mitte des Grades; heiß, Grad III; feucht in der Mitte des Grades, abgeschlossen; Zutat
119	6099300	0	f113r	f113r.38	S	B	3	7	6	1	0	2	1	0.857143	5	6	1	0	daiin sheor qoteey daiin okchedy sheos aiin	Grad-/Maßwert III | feuchter Drogenteil | kalt am Ende des Grades | Grad-/Maßwert III | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | [sheos:?] | Menge III	V13:CONTEXTUAL_VALUE_SERIES | GDT648:STRICT_WHOLE_COMPLETION | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | OPEN | V13:TARGET_SURFACE_DEFAULT	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	6	sheos	6	sheos	okchedy	aiin	sheos: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	Grad-/Maßwert III; feuchter Drogenteil; kalt am Ende des Grades; Grad-/Maßwert III; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen; sheos: ungeklärt; Menge III
120	6099300	0	f113v	f113v.41	S	B	3	7	6	1	0	1	1	0.857143	5	5	1	0	dair aiin okain a r aiin cheody	abgemessene Fraktion II | Menge III | heiß im Zubereitungsrahmen, Grad II | [a:?] | Wurzel | Menge III | getrockneter Ansatz	GDT649:STRONG_FAMILY_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES | OPEN | GDT661:R_BEFORE_VALUE | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	4	a	4	a	okain	r	[a:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	abgemessene Fraktion II; Menge III; heiß im Zubereitungsrahmen, Grad II; [a:?]; Wurzel: Menge III; getrockneter Ansatz
121	6099300	0	f35v	f35v.12	H	A	1	7	6	0	0	6	1	0.857143	0	0	1	0	dchaiin d aiin d aiin dal s	[dchaiin:?] | Dosis | Menge III | Dosis | Menge III | abgemessene Rohstoffmenge I | Samen-/Saatgutposten	OPEN | GDT661:D_BEFORE_VALUE | V13:TARGET_SURFACE_DEFAULT | GDT661:D_BEFORE_VALUE | V13:TARGET_SURFACE_DEFAULT | GDT655:NEW_EXACT_WHOLE | GDT660:S_EOS	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	1	dchaiin	1	dchaiin	<BOS>	d	[dchaiin:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	[dchaiin:?]; davon/Dosis: Menge III; davon/Dosis: Menge III; abgemessene Rohstoffmenge I; Samen-/Saatgutposten.
122	6099300	0	f66r	f66r.66	T	B	5	7	6	1	0	3	1	0.857143	3	3	1	0	shor shckheody dal shedy qokor al shes	Blüten-/Fruchtstand; reproduktiver Teil | [shckheody:?] | abgemessene Rohstoffmenge I | feucht in der Mitte des Grades, abgeschlossen | heiße Drogenportion | Rohstoffklasse I | feuchtes Drogenmaterial, Mittelstufe	V13:PART_OR_FORM | OPEN | GDT655:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT655:NEW_EXACT_WHOLE | GDT661:EXACT_WHOLE:shes	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	2	shckheody	2	shckheody	shor	dal	[shckheody:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	Blüten-/Fruchtstand; reproduktiver Teil; [shckheody:?]; abgemessene Rohstoffmenge I; feucht in der Mitte des Grades, abgeschlossen; heiße Drogenportion; Rohstoffklasse I; feuchtes Drogenmaterial, Mittelstufe
123	6099300	0	f78r	f78r.4	B	B	2	7	6	0	0	1	1	0.857143	5	5	1	0	qokeedy qokedy shedy tchedy otar olkedy dam	heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | kalt und trocken in der Mitte des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz | [olkedy:?] | Dosis I	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | OPEN | GDT661:EXACT_WHOLE:dam	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE	6	olkedy	6	olkedy	otar	dam	[olkedy:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	heiß am Ende des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; feucht in der Mitte des Grades, abgeschlossen; kalt und trocken in der Mitte des Grades, abgeschlossen; kalte Drogenfraktion I im Ansatz; [olkedy:?]; Dosis I.
124	6099300	0	f81r	f81r.4	B	B	2	7	6	1	2	0	1	0.857143	7	7	1	1	dchedy qokain ol ol chcthy ykeedy al	[dchedy:?] | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | Eintrag/Bezug: heiß am Gradende, abgeschlossen | Rohstoffklasse I	OPEN | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_STATE_MATERIAL_CARRIER | V13:QUALITY_STATE_MATERIAL_CARRIER | V13:DRY_CTH_MATERIAL | GDT661:EXACT_WHOLE:ykeedy | GDT655:NEW_EXACT_WHOLE	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	dchedy	1	dchedy	<BOS>	qokain	[dchedy:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	[dchedy:?]; heiß, Grad II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; hierzu: heiß am Gradende, abgeschlossen; Rohstoffklasse I
125	6099300	0	f81r	f81r.6	B	B	2	7	6	1	2	0	1	0.857143	7	7	1	1	sar ol eses oteey shor qokeey ol	Samenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [eses:?] | kalter Ansatz am Ende des Grades | Blüten-/Fruchtstand; reproduktiver Teil | heiß am Ende des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	V13:SCOPED_RESIDUAL_HEAD_FORM | V13:QUALITY_STATE_MATERIAL_CARRIER | OPEN | GDT647:FAMILY_MIGRATION | V13:PART_OR_FORM | GDT647:FAMILY_MIGRATION | V13:QUALITY_STATE_MATERIAL_CARRIER	KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL	3	eses	3	eses	ol	oteey	eses: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	Samenfraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; eses: ungeklärt; kalter Ansatz am Ende des Grades; Blüten-/Fruchtstand; reproduktiver Teil; heiß am Ende des Grades; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz
126	6099300	0	f89v1	f89v1.20	P	A	1	7	6	1	0	1	1	0.857143	5	5	1	0	sol chey okchol sair daiin okal choldy	Samenmaterial/Saatgut | trocken in der Mitte des Grades | heißer Ansatz aus Trockengut | Samenfraktion II | Grad-/Maßwert III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [choldy:?]	V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT661:EXACT_WHOLE:okchol | V13:SCOPED_RESIDUAL_HEAD_FORM | V13:CONTEXTUAL_VALUE_SERIES | GDT656:REVISE_AL_QUALITY_MODEL | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	7	choldy	7	choldy	okal	<EOS>	[choldy:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	Samenmaterial/Saatgut; trocken in der Mitte des Grades; heißer Ansatz aus Trockengut; Samenfraktion II; Grad-/Maßwert III; Rohstoffklasse I im Ansatz, heiß am Gradanfang; [choldy:?]
127	6099300	0	f93r	f93r.6	H	A	1	7	6	3	0	1	1	0.857143	6	6	1	0	tar otor s cho s chol sheoees	kalte Drogenfraktion I | kalte Drogenportion im Ansatz | Samen-/Saatgutposten | Trockenansatz | Samen-/Saatgutposten | trocken; nominal trockenes Gut/Material | [sheoees:?]	GDT654:NEW_EXACT_WHOLE | GDT654:NEW_EXACT_WHOLE | GDT660:S_MEDIAL | GDT661:EXACT_WHOLE:cho | GDT660:S_MEDIAL | V13:DRY_OL_FORM | OPEN	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	7	sheoees	7	sheoees	chol	<EOS>	[sheoees:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	kalte Drogenfraktion I; kalte Drogenportion im Ansatz; Samen-/Saatgutposten; Trockenansatz; Samen-/Saatgutposten; trocken; nominal trockenes Gut/Material; [sheoees:?]
128	5309400	1	f113v	f113v.44	S	B	3	6	5	3	0	0	1	0.833333	6	6	1	1	daiin cheal otain okar otaiin oloiin	Grad-/Maßwert III | Rohstoffklasse I, trocken in der Gradmitte | kalt im Zubereitungsrahmen, Grad II | heiße Drogenfraktion I im Ansatz | kalt im Zubereitungsrahmen, Grad III | [oloiin:?]	V13:CONTEXTUAL_VALUE_SERIES | GDT656:NEW_EXACT_WHOLE | V13:QUALITY_DEGREE_SERIES | GDT654:NEW_EXACT_WHOLE | V13:QUALITY_DEGREE_SERIES | OPEN	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	6	oloiin	6	oloiin	otaiin	<EOS>	Material/Zubereitungsstoff, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Grad-/Maßwert III; Rohstoffklasse I, trocken in der Gradmitte; kalt im Zubereitungsrahmen, Grad II; heiße Drogenfraktion I im Ansatz; kalt im Zubereitungsrahmen, Grad III; Material/Zubereitungsstoff, Zubereitung/Ansatz
129	5309400	1	f29r	f29r.6	H	A	1	6	5	5	0	0	1	0.833333	6	6	1	1	chokshy shocthy shor shor daiin qokaiiin	[chokshy:?] | feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | Blüten-/Fruchtstand; reproduktiver Teil | Blüten-/Fruchtstand; reproduktiver Teil | Menge/Portion III | heiß im qo-Rahmen, Grad IV	OPEN | V13:MOIST_CTH_PREPARATION | V13:PART_OR_FORM | V13:PART_OR_FORM | V13:CONTEXTUAL_VALUE_SERIES | V13:QUALITY_DEGREE_SERIES	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	1	chokshy	1	chokshy	<BOS>	shocthy	trocken angesetzte heiß-feuchte Grundform	MANUAL_COMPOSITION:ch dry + o frame + k/sh quality pair + y base	MEDIUM	trocken angesetzte heiß-feuchte Grundform; feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung; Blüten-/Fruchtstand; reproduktiver Teil; Blüten-/Fruchtstand; reproduktiver Teil; Menge/Portion III; heiß im qo-Rahmen, Grad IV
130	5309400	1	f37r	f37r.6	H	A	1	6	5	3	0	0	1	0.833333	6	6	1	1	shor shol qokchy qotomody dchol daiin	Blüten-/Fruchtstand; reproduktiver Teil | feucht; nominal feuchtes Gut/Material | heiß und trocken am Anfang des Grades | [qotomody:?] | Maß trockenen Materials | Qualitätsgrad III	V13:PART_OR_FORM | V13:MOIST_OL_FORM | GDT647:FAMILY_MIGRATION | OPEN | GDT639:ROUND_02 | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	4	qotomody	4	qotomody	qokchy	dchol	kalt, fertig aufbereitete Form	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Blüten-/Fruchtstand; reproduktiver Teil; feucht; nominal feuchtes Gut/Material; heiß und trocken am Anfang des Grades; kalt, fertig aufbereitete Form; Maß trockenen Materials; Qualitätsgrad III
131	5309400	1	f83r	f83r.24	B	B	2	6	5	2	0	0	1	0.833333	6	6	1	1	soiiin checthy chety otaiin olsaly shedy	Samendroge: Formklasse IV | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | trocken-kalte gebundene Form | kalt im Zubereitungsrahmen, Grad III | [olsaly:?] | feucht in der Mitte des Grades, abgeschlossen	GDT637:ATTESTED_LADDER_CELL | V13:DRY_BOUND_CTH_MATERIAL | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES | OPEN | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	5	olsaly	5	olsaly	otaiin	shedy	Material/Zubereitungsstoff, Zubereitung/Ansatz, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Samendroge: Formklasse IV; trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut; trocken-kalte gebundene Form; kalt im Zubereitungsrahmen, Grad III; Material/Zubereitungsstoff, Zubereitung/Ansatz, Grundform; feucht in der Mitte des Grades, abgeschlossen
132	5309400	1	f83r	f83r.25	B	B	2	6	5	0	0	0	1	0.833333	6	6	1	1	qokeedy qolchey qokeey qokedy chedy otal	heiß am Ende des Grades, abgeschlossen | [qolchey:?] | heiß am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, kalt am Gradanfang	GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	2	qolchey	2	qolchey	qokeedy	qokeey	Material/Zubereitungsstoff, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	heiß am Ende des Grades, abgeschlossen; Material/Zubereitungsstoff, Grundform; heiß am Ende des Grades; heiß in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; Rohstoffklasse I im Ansatz, kalt am Gradanfang
133	5309400	1	f95r2	f95r2.4	H	B	3	6	5	2	0	0	1	0.833333	6	6	1	1	daiin shody tor or okain chckhey	Grad-/Maßwert III | [shody:?] | kalte Drogenportion | Drogenportion | heiß im Zubereitungsrahmen, Grad II | Arzneikompositum: trocken, Gradmitte	V13:CONTEXTUAL_VALUE_SERIES | OPEN | GDT654:NEW_EXACT_WHOLE | GDT654:REVISE_AMBIGUOUS_TO_EXACT | V13:QUALITY_DEGREE_SERIES | GDT651:REVISED_FOUR_SHELL_CKH_GRID	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	2	shody	2	shody	daiin	tor	Samendroge: fertig aufbereitete Form	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	Grad-/Maßwert III; Samendroge: fertig aufbereitete Form; kalte Drogenportion; Drogenportion; heiß im Zubereitungsrahmen, Grad II; Arzneikompositum: trocken, Gradmitte
134	5299400	0	f112r	f112r.14	S	B	3	6	5	1	0	1	1	0.833333	4	5	1	0	soarar al chey otaiin okeedy qokeey	[soarar:?] | Rohstoffklasse I | trocken in der Mitte des Grades | kalt im Zubereitungsrahmen, Grad III | heißer Ansatz am Ende des Grades, abgeschlossen | heiß am Ende des Grades	OPEN | GDT655:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	1	soarar	1	soarar	<BOS>	al	Samendroge: Fraktion, Zubereitung/Ansatz	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	Samendroge: Fraktion, Zubereitung/Ansatz; Rohstoffklasse I; trocken in der Mitte des Grades; kalt im Zubereitungsrahmen, Grad III; heißer Ansatz am Ende des Grades, abgeschlossen; heiß am Ende des Grades
