page	locus	section	target_occurrences	target_ordinals	target_surfaces	rendering_classes	zl3b_line	v37_token_glosses_de	v38_token_glosses_de	v38_working_translation_de	v37_unknown_tokens	v38_unknown_tokens	v38_complete
f105v	f105v.19	S	1	11	am	AM_TERMINAL	ycheey aiin otleey lkaiir cheeo taiin okeed ail kchey rokaix am	[ycheey:?] | Menge III | [otleey:?] | [lkaiir:?] | [cheeo:?] | kalt, Grad III | [okeed:?] | Rohstoffklasse II | heiß und trocken in der Mitte des Grades | [rokaix:?] | [am:?]	[ycheey:?] | Menge III | [otleey:?] | [lkaiir:?] | [cheeo:?] | kalt, Grad III | [okeed:?] | Rohstoffklasse II | heiß und trocken in der Mitte des Grades | [rokaix:?] | Maßeinheit I	[ycheey:?]; Menge III; [otleey:?]; [lkaiir:?]; [cheeo:?]; kalt, Grad III; [okeed:?]; Rohstoffklasse II; heiß und trocken in der Mitte des Grades; [rokaix:?]; Maßeinheit I.	7	6	0
f105v	f105v.25	S	1	11	dl	EXACT_WHOLE	kchdaldy alfo lfcheedy ofoiir opchey fchedy qotor oeeeodr qopar y dl	[kchdaldy:?] | [alfo:?] | [lfcheedy:?] | [ofoiir:?] | [opchey:?] | [fchedy:?] | kalte Drogenportion | [oeeeodr:?] | [qopar:?] | ; hierzu: | [dl:?]	[kchdaldy:?] | [alfo:?] | [lfcheedy:?] | [ofoiir:?] | [opchey:?] | [fchedy:?] | kalte Drogenportion | [oeeeodr:?] | [qopar:?] | ; hierzu: | Rohstoffmaß	[kchdaldy:?]; [alfo:?]; [lfcheedy:?]; [ofoiir:?]; [opchey:?]; [fchedy:?]; kalte Drogenportion; [oeeeodr:?]; [qopar:?]; hierzu: Rohstoffmaß	9	8	0
f105v	f105v.26	S	1	10	chs	EXACT_WHOLE	lkl sheeodees otaiin otar otal or aiin chedor alkaiin chs alkaiin ry	[lkl:?] | [sheeodees:?] | kalt im Zubereitungsrahmen, Grad III | kalte Drogenfraktion I im Ansatz | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Drogenportion | Menge III | [chedor:?] | [alkaiin:?] | [chs:?] | [alkaiin:?] | rohe Wurzel	[lkl:?] | [sheeodees:?] | kalt im Zubereitungsrahmen, Grad III | kalte Drogenfraktion I im Ansatz | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Drogenportion | Menge III | [chedor:?] | [alkaiin:?] | Trockengut, Grundform | [alkaiin:?] | rohe Wurzel	[lkl:?]; [sheeodees:?]; kalt im Zubereitungsrahmen, Grad III; kalte Drogenfraktion I im Ansatz; Rohstoffklasse I im Ansatz, kalt am Gradanfang; Drogenportion; Menge III; [chedor:?]; [alkaiin:?]; Trockengut, Grundform; [alkaiin:?]; rohe Wurzel	6	5	0
f105v	f105v.37	S	1	6	chs	EXACT_WHOLE	yshey ckhy sheo qoeeo lkaiin chs okol tchdy sheeey okaiin ar aildy	[yshey:?] | Arzneikompositum am Gradanfang | Feuchtzubereitung | [qoeeo:?] | [lkaiin:?] | [chs:?] | [okol:?] | kalt und trocken am Anfang des Grades, abgeschlossen | [sheeey:?] | heiß, Grad III, im Ansatzrahmen | Drogenfraktion I | [aildy:?]	[yshey:?] | Arzneikompositum am Gradanfang | Feuchtzubereitung | [qoeeo:?] | [lkaiin:?] | Trockengut, Grundform | [okol:?] | kalt und trocken am Anfang des Grades, abgeschlossen | [sheeey:?] | heiß, Grad III, im Ansatzrahmen | Drogenfraktion I | [aildy:?]	[yshey:?]; Arzneikompositum am Gradanfang; Feuchtzubereitung; [qoeeo:?]; [lkaiin:?]; Trockengut, Grundform; [okol:?]; kalt und trocken am Anfang des Grades, abgeschlossen; [sheeey:?]; heiß, Grad III, im Ansatzrahmen; Drogenfraktion I; [aildy:?]	7	6	0
f105v	f105v.9	S	1	11	r	R_BODY	lcheey qoeees y daiin okairy otchedy ockhedy otchey daiin or r ail l okam	Drogenholz, trocken gebunden, Form II | [qoeees:?] | hierzu: | Grad-/Maßwert III | [okairy:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen | kalt-trockener Ansatz in der Mitte des Grades | Grad-/Maßwert III | Drogenportion | [r:?] | Rohstoffklasse II | [l:?] | [okam:?]	Drogenholz, trocken gebunden, Form II | [qoeees:?] | hierzu: | Grad-/Maßwert III | [okairy:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen | kalt-trockener Ansatz in der Mitte des Grades | Grad-/Maßwert III | Drogenportion | Wurzel | Rohstoffklasse II | [l:?] | [okam:?]	Drogenholz, trocken gebunden, Form II; [qoeees:?]; hierzu: Grad-/Maßwert III; [okairy:?]; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen; kalt-trockener Ansatz in der Mitte des Grades; Grad-/Maßwert III; Drogenportion; Wurzel; Rohstoffklasse II; [l:?]; [okam:?]	5	4	0
f106r	f106r.21	S	1	4	lkeedy	EXACT_WHOLE	olkeedy qokchedy cheo lkeedy chearaiin okain	[olkeedy:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | trocken angesetzte Zubereitung | [lkeedy:?] | [chearaiin:?] | heiß im Zubereitungsrahmen, Grad II	[olkeedy:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | trocken angesetzte Zubereitung | Drogenholz, heiß am Gradende, abgeschlossen | [chearaiin:?] | heiß im Zubereitungsrahmen, Grad II	[olkeedy:?]; heiß und trocken in der Mitte des Grades, abgeschlossen; trocken angesetzte Zubereitung; Drogenholz, heiß am Gradende, abgeschlossen; [chearaiin:?]; heiß im Zubereitungsrahmen, Grad II	3	2	0
f106r	f106r.24	S	1	5	cho	CHO_BODY	podshedy qokchedy lkechor otchodar cho lky chedar otaiin chkchedaram	[podshedy:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | [lkechor:?] | [otchodar:?] | [cho:?] | [lky:?] | [chedar:?] | kalt im Zubereitungsrahmen, Grad III | [chkchedaram:?]	[podshedy:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | [lkechor:?] | [otchodar:?] | Trockenansatz | [lky:?] | [chedar:?] | kalt im Zubereitungsrahmen, Grad III | [chkchedaram:?]	[podshedy:?]; heiß und trocken in der Mitte des Grades, abgeschlossen; [lkechor:?]; [otchodar:?]; Trockenansatz; [lky:?]; [chedar:?]; kalt im Zubereitungsrahmen, Grad III; [chkchedaram:?]	7	6	0
f106r	f106r.26	S	1	2	lkeey	EXACT_WHOLE	ycheeo lkeey	[ycheeo:?] | [lkeey:?]	[ycheeo:?] | Drogenholz, heiß am Gradende	[ycheeo:?]; Drogenholz, heiß am Gradende	2	1	0
f106r	f106r.30	S	1	3	cho	CHO_BODY	ycheeo lkaiin cho ror sheo l kain shor sar aiiry sheo al kairam	[ycheeo:?] | [lkaiin:?] | [cho:?] | Wurzelportion | Feuchtzubereitung | [l:?] | heiß, Grad II | Blüten-/Fruchtstand; reproduktiver Teil | Samenfraktion I | [aiiry:?] | Feuchtzubereitung | Rohstoffklasse I | [kairam:?]	[ycheeo:?] | [lkaiin:?] | Trockenansatz | Wurzelportion | Feuchtzubereitung | [l:?] | heiß, Grad II | Blüten-/Fruchtstand; reproduktiver Teil | Samenfraktion I | [aiiry:?] | Feuchtzubereitung | Rohstoffklasse I | [kairam:?]	[ycheeo:?]; [lkaiin:?]; Trockenansatz; Wurzelportion; Feuchtzubereitung; [l:?]; heiß, Grad II; Blüten-/Fruchtstand; reproduktiver Teil; Samenfraktion I; [aiiry:?]; Feuchtzubereitung; Rohstoffklasse I; [kairam:?]	6	5	0
f106r	f106r.33	S	1	3	sheody	EXACT_WHOLE	ycheol chokaiin sheody chody qokaiin ar akair aiir okaly	trockener Drogenstoff dieser Droge | [chokaiin:?] | [sheody:?] | [chody:?] | heiß, Grad III | Drogenfraktion I | [akair:?] | [aiir:?] | [okaly:?]	trockener Drogenstoff dieser Droge | [chokaiin:?] | angefeuchteter Ansatz, abgeschlossen | [chody:?] | heiß, Grad III | Drogenfraktion I | [akair:?] | [aiir:?] | [okaly:?]	trockener Drogenstoff dieser Droge; [chokaiin:?]; angefeuchteter Ansatz, abgeschlossen; [chody:?]; heiß, Grad III; Drogenfraktion I; [akair:?]; [aiir:?]; [okaly:?]	6	5	0
f106r	f106r.4	S	1	8	cheeky	EXACT_WHOLE	pcheodair okchedy olkeeedy or arojy qopchdy sholfchdy cheeky lchedy qokam	[pcheodair:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | [olkeeedy:?] | Drogenportion | [arojy:?] | [qopchdy:?] | [sholfchdy:?] | [cheeky:?] | getrocknetes Drogenholz | [qokam:?]	[pcheodair:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | [olkeeedy:?] | Drogenportion | [arojy:?] | [qopchdy:?] | [sholfchdy:?] | trocken am Gradende, dann heiß am Gradanfang | getrocknetes Drogenholz | [qokam:?]	[pcheodair:?]; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen; [olkeeedy:?]; Drogenportion; [arojy:?]; [qopchdy:?]; [sholfchdy:?]; trocken am Gradende, dann heiß am Gradanfang; getrocknetes Drogenholz; [qokam:?]	7	6	0
f106v	f106v.13	S	1	4	ches	EXACT_WHOLE	olkeealkchedy qoeeey ral ches al ytar shsy lchey ykaiin shy lkam	[olkeealkchedy:?] | [qoeeey:?] | Wurzelrohstoff I | [ches:?] | Rohstoffklasse I | [ytar:?] | [shsy:?] | Drogenholz, trocken gebunden, Form I | [ykaiin:?] | feucht am Anfang des Grades | [lkam:?]	[olkeealkchedy:?] | [qoeeey:?] | Wurzelrohstoff I | trockenes Drogenmaterial, Mittelstufe | Rohstoffklasse I | [ytar:?] | [shsy:?] | Drogenholz, trocken gebunden, Form I | [ykaiin:?] | feucht am Anfang des Grades | [lkam:?]	[olkeealkchedy:?]; [qoeeey:?]; Wurzelrohstoff I; trockenes Drogenmaterial, Mittelstufe; Rohstoffklasse I; [ytar:?]; [shsy:?]; Drogenholz, trocken gebunden, Form I; [ykaiin:?]; feucht am Anfang des Grades; [lkam:?]	7	6	0
f106v	f106v.19	S	2	5|9	r|sain	R_BEFORE_VALUE|EXACT_WHOLE	darshy otaiin otal chedy r ain olaiin otaiin sain	[darshy:?] | kalt im Zubereitungsrahmen, Grad III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | [r:?] | Menge-/Klassenwert II | [olaiin:?] | kalt im Zubereitungsrahmen, Grad III | [sain:?]	[darshy:?] | kalt im Zubereitungsrahmen, Grad III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | Wurzel | Menge-/Klassenwert II | [olaiin:?] | kalt im Zubereitungsrahmen, Grad III | Saatgut, Typ/Charge II	[darshy:?]; kalt im Zubereitungsrahmen, Grad III; Rohstoffklasse I im Ansatz, kalt am Gradanfang; trocken in der Mitte des Grades, abgeschlossen; Wurzel: Menge-/Klassenwert II; [olaiin:?]; kalt im Zubereitungsrahmen, Grad III; Saatgut, Typ/Charge II	4	2	0
f106v	f106v.3	S	1	6	cho	CHO_BODY	yshedaiin shckhy cheokchy sar al cho lchedy ytain otar al chdy daly lody	[yshedaiin:?] | Arzneikompositum: feucht, Gradanfang | [cheokchy:?] | Samenfraktion I | Rohstoffklasse I | [cho:?] | getrocknetes Drogenholz | [ytain:?] | kalte Drogenfraktion I im Ansatz | Rohstoffklasse I | trocken am Anfang des Grades, abgeschlossen | abgemessene Rohstoffmenge I, Grundform | Drogenholz, fertig aufbereitet	[yshedaiin:?] | Arzneikompositum: feucht, Gradanfang | [cheokchy:?] | Samenfraktion I | Rohstoffklasse I | Trockenansatz | getrocknetes Drogenholz | [ytain:?] | kalte Drogenfraktion I im Ansatz | Rohstoffklasse I | trocken am Anfang des Grades, abgeschlossen | abgemessene Rohstoffmenge I, Grundform | Drogenholz, fertig aufbereitet	[yshedaiin:?]; Arzneikompositum: feucht, Gradanfang; [cheokchy:?]; Samenfraktion I; Rohstoffklasse I; Trockenansatz; getrocknetes Drogenholz; [ytain:?]; kalte Drogenfraktion I im Ansatz; Rohstoffklasse I; trocken am Anfang des Grades, abgeschlossen; abgemessene Rohstoffmenge I, Grundform; Drogenholz, fertig aufbereitet	4	3	0
f106v	f106v.40	S	2	2|4	sheody|ches	EXACT_WHOLE|EXACT_WHOLE	ko sheody qody ches aiin dair air opchedy pchdy kolchedy tcheodar podkor	[ko:?] | [sheody:?] | [qody:?] | [ches:?] | Menge III | abgemessene Fraktion II | [air:?] | [opchedy:?] | Pulver, getrocknete Kurz-/Kompaktform | [kolchedy:?] | [tcheodar:?] | [podkor:?]	[ko:?] | angefeuchteter Ansatz, abgeschlossen | [qody:?] | trockenes Drogenmaterial, Mittelstufe | Menge III | abgemessene Fraktion II | [air:?] | [opchedy:?] | Pulver, getrocknete Kurz-/Kompaktform | [kolchedy:?] | [tcheodar:?] | [podkor:?]	[ko:?]; angefeuchteter Ansatz, abgeschlossen; [qody:?]; trockenes Drogenmaterial, Mittelstufe; Menge III; abgemessene Fraktion II; [air:?]; [opchedy:?]; Pulver, getrocknete Kurz-/Kompaktform; [kolchedy:?]; [tcheodar:?]; [podkor:?]	9	7	0
f106v	f106v.6	S	1	4	sheody	EXACT_WHOLE	daiin shody kchedy sheody olkaiin shkar chody talshdy qokain kararo	Grad-/Maßwert III | [shody:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | [sheody:?] | [olkaiin:?] | [shkar:?] | [chody:?] | [talshdy:?] | heiß, Grad II | [kararo:?]	Grad-/Maßwert III | [shody:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | angefeuchteter Ansatz, abgeschlossen | [olkaiin:?] | [shkar:?] | [chody:?] | [talshdy:?] | heiß, Grad II | [kararo:?]	Grad-/Maßwert III; [shody:?]; heiß und trocken in der Mitte des Grades, abgeschlossen; angefeuchteter Ansatz, abgeschlossen; [olkaiin:?]; [shkar:?]; [chody:?]; [talshdy:?]; heiß, Grad II; [kararo:?]	7	6	0
f106v	f106v.9	S	1	10	am	AM_TERMINAL	tshodaiin sholkair orainkar aiin shtchy qopchdy qopchy lolkair shear am	[tshodaiin:?] | [sholkair:?] | [orainkar:?] | Menge III | [shtchy:?] | [qopchdy:?] | [qopchy:?] | [lolkair:?] | [shear:?] | [am:?]	[tshodaiin:?] | [sholkair:?] | [orainkar:?] | Menge III | [shtchy:?] | [qopchdy:?] | [qopchy:?] | [lolkair:?] | [shear:?] | Maßeinheit I	[tshodaiin:?]; [sholkair:?]; [orainkar:?]; Menge III; [shtchy:?]; [qopchdy:?]; [qopchy:?]; [lolkair:?]; [shear:?]; Maßeinheit I.	9	8	0
f107r	f107r.22	S	1	8	r	R_BEFORE_VALUE	yksheol okaiiin shoy daiin qotalal lshedy qokal r aiiin okair lldy	[yksheol:?] | heiß im Zubereitungsrahmen, Grad IV | [shoy:?] | Grad-/Maßwert III | [qotalal:?] | eingeweichtes Drogenholz | Rohstoffklasse I, heiß am Gradanfang | [r:?] | Menge-/Klassenwert IV | [okair:?] | [lldy:?]	[yksheol:?] | heiß im Zubereitungsrahmen, Grad IV | [shoy:?] | Grad-/Maßwert III | [qotalal:?] | eingeweichtes Drogenholz | Rohstoffklasse I, heiß am Gradanfang | Wurzel | Menge-/Klassenwert IV | [okair:?] | [lldy:?]	[yksheol:?]; heiß im Zubereitungsrahmen, Grad IV; [shoy:?]; Grad-/Maßwert III; [qotalal:?]; eingeweichtes Drogenholz; Rohstoffklasse I, heiß am Gradanfang; Wurzel: Menge-/Klassenwert IV; [okair:?]; [lldy:?]	6	5	0
f107r	f107r.31	S	1	11	r	R_BEFORE_VALUE	daiin sheol chdy okaiin sheykal shy kl al kal chdy r aiin chain yols	Grad-/Maßwert III | feuchtes Material | trocken am Anfang des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen | [sheykal:?] | feucht am Anfang des Grades | [kl:?] | Rohstoffklasse I | Rohstoffklasse I, heiß am Gradanfang | trocken am Anfang des Grades, abgeschlossen | [r:?] | Menge III | trocken, Grad II | [yols:?]	Grad-/Maßwert III | feuchtes Material | trocken am Anfang des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen | [sheykal:?] | feucht am Anfang des Grades | [kl:?] | Rohstoffklasse I | Rohstoffklasse I, heiß am Gradanfang | trocken am Anfang des Grades, abgeschlossen | Wurzel | Menge III | trocken, Grad II | [yols:?]	Grad-/Maßwert III; feuchtes Material; trocken am Anfang des Grades, abgeschlossen; heiß, Grad III, im Ansatzrahmen; [sheykal:?]; feucht am Anfang des Grades; [kl:?]; Rohstoffklasse I; Rohstoffklasse I, heiß am Gradanfang; trocken am Anfang des Grades, abgeschlossen; Wurzel: Menge III; trocken, Grad II; [yols:?]	4	3	0
f107r	f107r.34	S	1	4	lkeey	EXACT_WHOLE	pairar al oro lkeey qotal cheotain dar okaiin otaiin otar opaim	[pairar:?] | Rohstoffklasse I | [oro:?] | [lkeey:?] | Rohstoffklasse I, kalt am Gradanfang | [cheotain:?] | abgemessene Fraktion I | heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad III | kalte Drogenfraktion I im Ansatz | [opaim:?]	[pairar:?] | Rohstoffklasse I | [oro:?] | Drogenholz, heiß am Gradende | Rohstoffklasse I, kalt am Gradanfang | [cheotain:?] | abgemessene Fraktion I | heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad III | kalte Drogenfraktion I im Ansatz | [opaim:?]	[pairar:?]; Rohstoffklasse I; [oro:?]; Drogenholz, heiß am Gradende; Rohstoffklasse I, kalt am Gradanfang; [cheotain:?]; abgemessene Fraktion I; heiß, Grad III, im Ansatzrahmen; kalt im Zubereitungsrahmen, Grad III; kalte Drogenfraktion I im Ansatz; [opaim:?]	5	4	0
f107r	f107r.37	S	2	3|5	cho|olkain	CHO_BODY|EXACT_WHOLE	ychklkaiin chckhy cho l olkain	[ychklkaiin:?] | Arzneikompositum: trocken, Gradanfang | [cho:?] | [l:?] | [olkain:?]	[ychklkaiin:?] | Arzneikompositum: trocken, Gradanfang | Trockenansatz | [l:?] | heißes Drogenmaterial, Grad II	[ychklkaiin:?]; Arzneikompositum: trocken, Gradanfang; Trockenansatz; [l:?]; heißes Drogenmaterial, Grad II	4	2	0
f107r	f107r.39	S	1	8	cho	CHO_BODY	tair cheol cheol kchekain cheear ol oiin cho lkain al oeedy chey	[tair:?] | trockener Drogenstoff | trockener Drogenstoff | [kchekain:?] | [cheear:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Zubereitungsform III | [cho:?] | [lkain:?] | Rohstoffklasse I | [oeedy:?] | trocken in der Mitte des Grades	[tair:?] | trockener Drogenstoff | trockener Drogenstoff | [kchekain:?] | [cheear:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Zubereitungsform III | Trockenansatz | [lkain:?] | Rohstoffklasse I | [oeedy:?] | trocken in der Mitte des Grades	[tair:?]; trockener Drogenstoff; trockener Drogenstoff; [kchekain:?]; [cheear:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Zubereitungsform III; Trockenansatz; [lkain:?]; Rohstoffklasse I; [oeedy:?]; trocken in der Mitte des Grades	6	5	0
f107r	f107r.43	S	1	4	sheody	EXACT_WHOLE	okeear ay daiin sheody ykchedy chykaiin otal taiin chotaiir aram	[okeear:?] | [ay:?] | Grad-/Maßwert III | [sheody:?] | [ykchedy:?] | [chykaiin:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | kalt, Grad III | [chotaiir:?] | [aram:?]	[okeear:?] | [ay:?] | Grad-/Maßwert III | angefeuchteter Ansatz, abgeschlossen | [ykchedy:?] | [chykaiin:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | kalt, Grad III | [chotaiir:?] | [aram:?]	[okeear:?]; [ay:?]; Grad-/Maßwert III; angefeuchteter Ansatz, abgeschlossen; [ykchedy:?]; [chykaiin:?]; Rohstoffklasse I im Ansatz, kalt am Gradanfang; kalt, Grad III; [chotaiir:?]; [aram:?]	7	6	0
f107r	f107r.50	S	1	3	lkeey	EXACT_WHOLE	chain al lkeey chol taidy qotaiin y taiin lkl lfchal pchdy pal tar	trocken, Grad II | Rohstoffklasse I | [lkeey:?] | trocken; nominal trockenes Gut/Material | [taidy:?] | kalt, Grad III | hierzu: | kalt, Grad III | [lkl:?] | [lfchal:?] | Pulver, getrocknete Kurz-/Kompaktform | Pulverrohstoff I | kalte Drogenfraktion I	trocken, Grad II | Rohstoffklasse I | Drogenholz, heiß am Gradende | trocken; nominal trockenes Gut/Material | [taidy:?] | kalt, Grad III | hierzu: | kalt, Grad III | [lkl:?] | [lfchal:?] | Pulver, getrocknete Kurz-/Kompaktform | Pulverrohstoff I | kalte Drogenfraktion I	trocken, Grad II; Rohstoffklasse I; Drogenholz, heiß am Gradende; trocken; nominal trockenes Gut/Material; [taidy:?]; kalt, Grad III; hierzu: kalt, Grad III; [lkl:?]; [lfchal:?]; Pulver, getrocknete Kurz-/Kompaktform; Pulverrohstoff I; kalte Drogenfraktion I	4	3	0
f107r	f107r.6	S	1	10	am	AM_TERMINAL	okcheey qokeedy chotchedy daiinar oteey lteey chedaiin okchey otaiin am	heiß-trockener Ansatz am Ende des Grades | heiß am Ende des Grades, abgeschlossen | [chotchedy:?] | [daiinar:?] | kalter Ansatz am Ende des Grades | [lteey:?] | [chedaiin:?] | heiß-trockener Ansatz in der Mitte des Grades | kalt im Zubereitungsrahmen, Grad III | [am:?]	heiß-trockener Ansatz am Ende des Grades | heiß am Ende des Grades, abgeschlossen | [chotchedy:?] | [daiinar:?] | kalter Ansatz am Ende des Grades | [lteey:?] | [chedaiin:?] | heiß-trockener Ansatz in der Mitte des Grades | kalt im Zubereitungsrahmen, Grad III | Maßeinheit I	heiß-trockener Ansatz am Ende des Grades; heiß am Ende des Grades, abgeschlossen; [chotchedy:?]; [daiinar:?]; kalter Ansatz am Ende des Grades; [lteey:?]; [chedaiin:?]; heiß-trockener Ansatz in der Mitte des Grades; kalt im Zubereitungsrahmen, Grad III; Maßeinheit I.	5	4	0
f107v	f107v.24	S	1	4	olkain	EXACT_WHOLE	dain olaiin chol olkain lkaiin	Grad-/Maßwert II | [olaiin:?] | trocken; nominal trockenes Gut/Material | [olkain:?] | [lkaiin:?]	Grad-/Maßwert II | [olaiin:?] | trocken; nominal trockenes Gut/Material | heißes Drogenmaterial, Grad II | [lkaiin:?]	Grad-/Maßwert II; [olaiin:?]; trocken; nominal trockenes Gut/Material; heißes Drogenmaterial, Grad II; [lkaiin:?]	3	2	0
f107v	f107v.26	S	1	9	r	R_BODY	oraiin sheor qokain cheody qokain otal okaiin olkeeo r ar al oldy	Portion III | feuchter Drogenteil | heiß, Grad II | getrockneter Ansatz | heiß, Grad II | Rohstoffklasse I im Ansatz, kalt am Gradanfang | heiß, Grad III, im Ansatzrahmen | [olkeeo:?] | [r:?] | Drogenfraktion I | Rohstoffklasse I | [oldy:?]	Portion III | feuchter Drogenteil | heiß, Grad II | getrockneter Ansatz | heiß, Grad II | Rohstoffklasse I im Ansatz, kalt am Gradanfang | heiß, Grad III, im Ansatzrahmen | [olkeeo:?] | Wurzel | Drogenfraktion I | Rohstoffklasse I | [oldy:?]	Portion III; feuchter Drogenteil; heiß, Grad II; getrockneter Ansatz; heiß, Grad II; Rohstoffklasse I im Ansatz, kalt am Gradanfang; heiß, Grad III, im Ansatzrahmen; [olkeeo:?]; Wurzel; Drogenfraktion I; Rohstoffklasse I; [oldy:?]	3	2	0
f107v	f107v.3	S	1	1	sain	EXACT_WHOLE	sain ain aiiin qokaiin shol kal qokar al ochedy lkaiin otal olkiir alody	[sain:?] | Menge-/Klassenwert II | Menge-/Klassenwert IV | heiß, Grad III | feucht; nominal feuchtes Gut/Material | Rohstoffklasse I, heiß am Gradanfang | heiße Drogenfraktion I | Rohstoffklasse I | [ochedy:?] | [lkaiin:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [olkiir:?] | [alody:?]	Saatgut, Typ/Charge II | Menge-/Klassenwert II | Menge-/Klassenwert IV | heiß, Grad III | feucht; nominal feuchtes Gut/Material | Rohstoffklasse I, heiß am Gradanfang | heiße Drogenfraktion I | Rohstoffklasse I | [ochedy:?] | [lkaiin:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [olkiir:?] | [alody:?]	Saatgut, Typ/Charge II; Menge-/Klassenwert II; Menge-/Klassenwert IV; heiß, Grad III; feucht; nominal feuchtes Gut/Material; Rohstoffklasse I, heiß am Gradanfang; heiße Drogenfraktion I; Rohstoffklasse I; [ochedy:?]; [lkaiin:?]; Rohstoffklasse I im Ansatz, kalt am Gradanfang; [olkiir:?]; [alody:?]	5	4	0
f107v	f107v.36	S	1	9	olkain	EXACT_WHOLE	tol chey lcheor sheol qokaiin olkeedy okar ar olkain odain	kalt; nominal kaltes Gut/Material | trocken in der Mitte des Grades | [lcheor:?] | feuchtes Material | heiß, Grad III | [olkeedy:?] | heiße Drogenfraktion I im Ansatz | Drogenfraktion I | [olkain:?] | [odain:?]	kalt; nominal kaltes Gut/Material | trocken in der Mitte des Grades | [lcheor:?] | feuchtes Material | heiß, Grad III | [olkeedy:?] | heiße Drogenfraktion I im Ansatz | Drogenfraktion I | heißes Drogenmaterial, Grad II | [odain:?]	kalt; nominal kaltes Gut/Material; trocken in der Mitte des Grades; [lcheor:?]; feuchtes Material; heiß, Grad III; [olkeedy:?]; heiße Drogenfraktion I im Ansatz; Drogenfraktion I; heißes Drogenmaterial, Grad II; [odain:?]	4	3	0
f107v	f107v.41	S	1	11	lkeedy	EXACT_WHOLE	pokar ar keey okeeo l cheey qokchey oteey lkeeo l lkeedy qokeey lkain	[pokar:?] | Drogenfraktion I | heiß am Ende des Grades | [okeeo:?] | [l:?] | trocken am Ende des Grades | heiß und trocken in der Mitte des Grades | kalter Ansatz am Ende des Grades | [lkeeo:?] | [l:?] | [lkeedy:?] | heiß am Ende des Grades | [lkain:?]	[pokar:?] | Drogenfraktion I | heiß am Ende des Grades | [okeeo:?] | [l:?] | trocken am Ende des Grades | heiß und trocken in der Mitte des Grades | kalter Ansatz am Ende des Grades | [lkeeo:?] | [l:?] | Drogenholz, heiß am Gradende, abgeschlossen | heiß am Ende des Grades | [lkain:?]	[pokar:?]; Drogenfraktion I; heiß am Ende des Grades; [okeeo:?]; [l:?]; trocken am Ende des Grades; heiß und trocken in der Mitte des Grades; kalter Ansatz am Ende des Grades; [lkeeo:?]; [l:?]; Drogenholz, heiß am Gradende, abgeschlossen; heiß am Ende des Grades; [lkain:?]	7	6	0
f107v	f107v.43	S	1	7	lkeey	EXACT_WHOLE	pol keeeo kaiisr qokeey chckhy lkchaly lkeey opchey rar aiin cheokaly	Pulverstoff | [keeeo:?] | [kaiisr:?] | heiß am Ende des Grades | Arzneikompositum: trocken, Gradanfang | [lkchaly:?] | [lkeey:?] | [opchey:?] | Wurzelfraktion I | Menge III | [cheokaly:?]	Pulverstoff | [keeeo:?] | [kaiisr:?] | heiß am Ende des Grades | Arzneikompositum: trocken, Gradanfang | [lkchaly:?] | Drogenholz, heiß am Gradende | [opchey:?] | Wurzelfraktion I | Menge III | [cheokaly:?]	Pulverstoff; [keeeo:?]; [kaiisr:?]; heiß am Ende des Grades; Arzneikompositum: trocken, Gradanfang; [lkchaly:?]; Drogenholz, heiß am Gradende; [opchey:?]; Wurzelfraktion I; Menge III; [cheokaly:?]	6	5	0
