base_unknown_tokens	rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
2	23	4109500	1	f24r	f24r.16	H	A	1	5	4	0	0	0	1	0.800000	5	5	1	1	sham okeal dal dam dal	[sham:?] | Rohstoffklasse I im Ansatz, heiß in der Gradmitte | abgemessene Rohstoffmenge I | Dosis I | abgemessene Rohstoffmenge I	OPEN | GDT656:NEW_EXACT_WHOLE | GDT655:NEW_EXACT_WHOLE | GDT661:EXACT_WHOLE:dam | GDT655:NEW_EXACT_WHOLE	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	sham	1	sham	<BOS>	okeal	[sham:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	[sham:?]; Rohstoffklasse I im Ansatz, heiß in der Gradmitte; abgemessene Rohstoffmenge I; Dosis I; abgemessene Rohstoffmenge I
2	24	3109600	1	f24v	f24v.8	H	A	1	4	3	2	0	0	1	0.750000	4	4	1	1	kochky chcthy shol sain	[kochky:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | feucht; nominal feuchtes Gut/Material | Saatgut, Typ/Charge II	OPEN | V13:DRY_CTH_MATERIAL | V13:MOIST_OL_FORM | GDT661:EXACT_WHOLE:sain	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	1	kochky	1	kochky	<BOS>	chcthy	[kochky:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	[kochky:?]; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; feucht; nominal feuchtes Gut/Material; Saatgut, Typ/Charge II
2	25	7109200	1	f28r	f28r.7	H	A	1	8	7	1	0	0	1	0.875000	8	8	1	1	sho otor shockhy shocthy otoldy dshor dol dar	feuchter Ansatz | kalte Drogenportion im Ansatz | Arzneikompositum im Feuchtansatz am Gradanfang | feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | [otoldy:?] | abgemessene Blüten-/Fruchtdroge | Materialmaß | abgemessene Fraktion I	V13:TARGET_SURFACE_DEFAULT | GDT654:NEW_EXACT_WHOLE | GDT652:STRONG_COMPONENT_GRID | V13:MOIST_CTH_PREPARATION | OPEN | GDT661:EXACT_WHOLE:dshor | GDT638:ROUND_11 | GDT649:STRONG_FAMILY_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	5	otoldy	5	otoldy	shocthy	dshor	[otoldy:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	feuchter Ansatz; kalte Drogenportion im Ansatz; Arzneikompositum im Feuchtansatz am Gradanfang; feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung; [otoldy:?]; abgemessene Blüten-/Fruchtdroge; Materialmaß; abgemessene Fraktion I
2	26	3099600	0	f32r	f32r.8	H	A	1	4	3	1	0	1	1	0.750000	2	2	1	0	qo ar daiin dam	[qo:?] | Drogenfraktion I | Grad-/Maßwert III | Dosis I	OPEN | GDT654:NEW_EXACT_WHOLE | V13:CONTEXTUAL_VALUE_SERIES | GDT661:EXACT_WHOLE:dam	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	1	qo	1	qo	<BOS>	ar	[qo:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	[qo:?]; Drogenfraktion I; Grad-/Maßwert III; Dosis I.
2	27	8099100	0	f32v	f32v.8	H	A	1	9	8	2	0	3	1	0.888889	5	5	1	0	otchol daiin daiin ctho daiin qotaiin otchy d shan	kalt-trockener Zubereitungsstoff | Qualitätsgrad III | Grad-/Maßwert III | [ctho:?] | Grad-/Maßwert III | kalt, Grad III | kalt-trockener Ansatz am Anfang des Grades | Dosis | feucht, Grad I	GDT638:ROUND_06 | V13:CONTEXTUAL_VALUE_SERIES | V13:CONTEXTUAL_VALUE_SERIES | OPEN | V13:CONTEXTUAL_VALUE_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT661:D_BODY | V13:QUALITY_DEGREE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	4	ctho	4	ctho	daiin	daiin	[ctho:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	kalt-trockener Zubereitungsstoff; Qualitätsgrad III; Grad-/Maßwert III; [ctho:?]; Grad-/Maßwert III; kalt, Grad III; kalt-trockener Ansatz am Anfang des Grades; Dosis; feucht, Grad I
3	28	6099300	0	f35v	f35v.12	H	A	1	7	6	0	0	6	1	0.857143	0	0	1	0	dchaiin d aiin d aiin dal s	[dchaiin:?] | Dosis | Menge III | Dosis | Menge III | abgemessene Rohstoffmenge I | Samen-/Saatgutposten	OPEN | GDT661:D_BEFORE_VALUE | V13:TARGET_SURFACE_DEFAULT | GDT661:D_BEFORE_VALUE | V13:TARGET_SURFACE_DEFAULT | GDT655:NEW_EXACT_WHOLE | GDT660:S_EOS	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	1	dchaiin	1	dchaiin	<BOS>	d	[dchaiin:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	[dchaiin:?]; davon/Dosis: Menge III; davon/Dosis: Menge III; abgemessene Rohstoffmenge I; Samen-/Saatgutposten.
2	29	3099600	0	f35v	f35v.16	H	A	1	4	3	0	0	2	1	0.750000	2	2	1	0	ydaiin okeey d aiin	[ydaiin:?] | heißer Ansatz am Ende des Grades | Dosis | Menge III	OPEN | GDT647:FAMILY_MIGRATION | GDT661:D_BEFORE_VALUE | V13:TARGET_SURFACE_DEFAULT	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	1	ydaiin	1	ydaiin	<BOS>	okeey	[ydaiin:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	[ydaiin:?]; heißer Ansatz am Ende des Grades; davon/Dosis: Menge III
3	30	3109600	1	f37v	f37v.4	H	A	1	4	3	1	0	0	1	0.750000	4	4	1	1	dshor dytory dshor daiin	abgemessene Blüten-/Fruchtdroge | [dytory:?] | abgemessene Blüten-/Fruchtdroge | Menge/Portion III	GDT661:EXACT_WHOLE:dshor | OPEN | GDT661:EXACT_WHOLE:dshor | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	2	dytory	2	dytory	dshor	dshor	[dytory:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	abgemessene Blüten-/Fruchtdroge; [dytory:?]; abgemessene Blüten-/Fruchtdroge; Menge/Portion III
2	31	2109700	1	f42r	f42r.23	H	A	1	3	2	1	0	0	1	0.666667	3	3	1	1	okchol shol kolschees	heißer Ansatz aus Trockengut | feucht; nominal feuchtes Gut/Material | [kolschees:?]	GDT661:EXACT_WHOLE:okchol | V13:MOIST_OL_FORM | OPEN	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	3	kolschees	3	kolschees	shol	<EOS>	[kolschees:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	heißer Ansatz aus Trockengut; feucht; nominal feuchtes Gut/Material; [kolschees:?]
2	32	8109100	1	f47r	f47r.10	H	A	1	9	8	1	0	0	1	0.888889	9	9	1	1	shy otcho keey tor chey otchy tchol dain dam	feucht am Anfang des Grades | kalt-trockene Zubereitung | heiß am Ende des Grades | kalte Drogenportion | trocken in der Mitte des Grades | kalt-trockener Ansatz am Anfang des Grades | [tchol:?] | Qualitätsgrad II | Dosis I	GDT647:FAMILY_MIGRATION | GDT650:STRONG_ATTESTED_FAMILY | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | V13:CONTEXTUAL_VALUE_SERIES | GDT661:EXACT_WHOLE:dam	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	7	tchol	7	tchol	otchy	dain	[tchol:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	feucht am Anfang des Grades; kalt-trockene Zubereitung; heiß am Ende des Grades; kalte Drogenportion; trocken in der Mitte des Grades; kalt-trockener Ansatz am Anfang des Grades; [tchol:?]; Qualitätsgrad II; Dosis I.
2	33	5099400	0	f49r	f49r.13	H	A	1	6	5	1	0	3	1	0.833333	3	3	1	0	d chol y tcheol daiin cthodd	Dosis | trocken; nominal trockenes Gut/Material | Eintragsteil abgeschlossen | kalt-trockener Drogenstoff | Qualitätsgrad III | [cthodd:?]	GDT661:D_BODY | V13:DRY_OL_FORM | GDT659:Y_MEDIAL_LEFT_CLOSE | GDT642:ROUND_03 | V13:CONTEXTUAL_VALUE_SERIES | OPEN	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	6	cthodd	6	cthodd	daiin	<EOS>	[cthodd:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	Dosis; trocken; nominal trockenes Gut/Material; kalt-trockener Drogenstoff; Qualitätsgrad III; [cthodd:?]
2	34	4099500	0	f49r	f49r.6	H	A	1	5	4	0	0	4	1	0.800000	1	2	1	0	ol or shes sheoty choldaiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Drogenportion | feuchtes Drogenmaterial, Mittelstufe | [sheoty:?] | trocken, Grad III	V13:QUALITY_STATE_MATERIAL_CARRIER | GDT654:REVISE_AMBIGUOUS_TO_EXACT | GDT661:EXACT_WHOLE:shes | OPEN | V13:FUSED_FREE_VALUE	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE	4	sheoty	4	sheoty	shes	choldaiin	[sheoty:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Drogenportion; feuchtes Drogenmaterial, Mittelstufe; [sheoty:?]; trocken, Grad III
2	35	3109600	1	f49v	f49v.52	H	A	1	4	3	2	0	0	1	0.750000	4	4	1	1	ykchokeo r cheey daiin	[ykchokeo:?] | Wurzel | trocken am Ende des Grades | Grad-/Maßwert III	OPEN | GDT661:R_BODY | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	1	ykchokeo	1	ykchokeo	<BOS>	r	[ykchokeo:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	[ykchokeo:?]; Wurzel; trocken am Ende des Grades; Grad-/Maßwert III
2	36	3099600	0	f51v	f51v.12	H	A	1	4	3	1	0	2	1	0.750000	1	1	1	0	ochockhy daiin cho ckhey	[ochockhy:?] | Grad-/Maßwert III | Trockenansatz | Arzneikompositum in der Gradmitte	OPEN | V13:CONTEXTUAL_VALUE_SERIES | GDT661:EXACT_WHOLE:cho | GDT652:STRONG_NEUTRAL_CKH_FAMILY	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	1	ochockhy	1	ochockhy	<BOS>	daiin	[ochockhy:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	[ochockhy:?]; Grad-/Maßwert III; Trockenansatz; Arzneikompositum in der Gradmitte
2	37	5099400	0	f54v	f54v.7	H	A	1	6	5	2	0	0	1	0.833333	5	5	1	0	daiin sheody qoctheol s aiin qotchy	Grad-/Maßwert III | angefeuchteter Ansatz, abgeschlossen | [qoctheol:?] | Samen-/Saatgutposten | Menge III | kalt und trocken am Anfang des Grades	V13:CONTEXTUAL_VALUE_SERIES | GDT661:EXACT_WHOLE:sheody | OPEN | GDT660:S_MEDIAL | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	3	qoctheol	3	qoctheol	sheody	s	[qoctheol:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	Grad-/Maßwert III; angefeuchteter Ansatz, abgeschlossen; [qoctheol:?]; Samen-/Saatgutposten; Menge III; kalt und trocken am Anfang des Grades
2	38	3099600	0	f56v	f56v.12	H	A	1	4	3	0	0	0	1	0.750000	3	4	1	0	qokchey ctheey lkeey kcheeytain	heiß und trocken in der Mitte des Grades | CTH-Drogenmaterial, Form II | Drogenholz, heiß am Gradende | [kcheeytain:?]	GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT661:EXACT_WHOLE:lkeey | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	4	kcheeytain	4	kcheeytain	lkeey	<EOS>	[kcheeytain:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	heiß und trocken in der Mitte des Grades; CTH-Drogenmaterial, Form II; Drogenholz, heiß am Gradende; [kcheeytain:?]
2	39	6099300	0	f66r	f66r.66	T	B	5	7	6	1	0	3	1	0.857143	3	3	1	0	shor shckheody dal shedy qokor al shes	Blüten-/Fruchtstand; reproduktiver Teil | [shckheody:?] | abgemessene Rohstoffmenge I | feucht in der Mitte des Grades, abgeschlossen | heiße Drogenportion | Rohstoffklasse I | feuchtes Drogenmaterial, Mittelstufe	V13:PART_OR_FORM | OPEN | GDT655:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT655:NEW_EXACT_WHOLE | GDT661:EXACT_WHOLE:shes	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	2	shckheody	2	shckheody	shor	dal	[shckheody:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	Blüten-/Fruchtstand; reproduktiver Teil; [shckheody:?]; abgemessene Rohstoffmenge I; feucht in der Mitte des Grades, abgeschlossen; heiße Drogenportion; Rohstoffklasse I; feuchtes Drogenmaterial, Mittelstufe
2	40	6109300	1	f6r	f6r.7	H	A	1	7	6	4	0	0	1	0.857143	7	7	1	1	daiin qodaiin cho s chol okaiin s	Grad-/Maßwert III | [qodaiin:?] | Trockenansatz | Samen-/Saatgutposten | trocken; nominal trockenes Gut/Material | heiß, Grad III, im Ansatzrahmen | Samen-/Saatgutposten	V13:CONTEXTUAL_VALUE_SERIES | OPEN | GDT661:EXACT_WHOLE:cho | GDT660:S_MEDIAL | V13:DRY_OL_FORM | V13:TARGET_SURFACE_DEFAULT | GDT660:S_EOS	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	2	qodaiin	2	qodaiin	daiin	cho	[qodaiin:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	Grad-/Maßwert III; [qodaiin:?]; Trockenansatz; Samen-/Saatgutposten; trocken; nominal trockenes Gut/Material; heiß, Grad III, im Ansatzrahmen; Samen-/Saatgutposten.
2	41	2099700	0	f6v	f6v.18	H	A	1	3	2	0	0	1	1	0.666667	1	2	1	0	ytchocthol ches or	[ytchocthol:?] | trockenes Drogenmaterial, Mittelstufe | Drogenportion	OPEN | GDT661:EXACT_WHOLE:ches | GDT654:REVISE_AMBIGUOUS_TO_EXACT	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	1	ytchocthol	1	ytchocthol	<BOS>	ches	[ytchocthol:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	[ytchocthol:?]; trockenes Drogenmaterial, Mittelstufe; Drogenportion
2	42	9099000	0	f75r	f75r.15	B	B	2	10	9	0	0	0	1	0.900000	9	10	1	0	sain qokain qolkeeoly saiin chedy sol or shedy okchdy qoky	Saatgut, Typ/Charge II | heiß, Grad II | [qolkeeoly:?] | Samen/Saatgut, Typ/Charge III | trocken in der Mitte des Grades, abgeschlossen | Samenmaterial/Saatgut | Drogenportion | feucht in der Mitte des Grades, abgeschlossen | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | heiß am Anfang des Grades	GDT661:EXACT_WHOLE:sain | V13:TARGET_SURFACE_DEFAULT | OPEN | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | GDT654:REVISE_AMBIGUOUS_TO_EXACT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	3	qolkeeoly	3	qolkeeoly	qokain	saiin	[qolkeeoly:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	Saatgut, Typ/Charge II; heiß, Grad II; [qolkeeoly:?]; Samen/Saatgut, Typ/Charge III; trocken in der Mitte des Grades, abgeschlossen; Samenmaterial/Saatgut; Drogenportion; feucht in der Mitte des Grades, abgeschlossen; heiß-trockener Ansatz am Anfang des Grades, abgeschlossen; heiß am Anfang des Grades
2	43	9099000	0	f75r	f75r.5	B	B	2	10	9	2	1	2	1	0.900000	7	8	1	0	shey kar chey ckhey r ain ol olsheedy qokeey qoky	feucht in der Mitte des Grades | heiße Drogenfraktion I | trocken in der Mitte des Grades | Arzneikompositum in der Gradmitte | Wurzel | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [olsheedy:?] | heiß am Ende des Grades | heiß am Anfang des Grades	GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT652:STRONG_NEUTRAL_CKH_FAMILY | GDT661:R_BEFORE_VALUE | V13:VALUE_MINIM_SERIES | V13:QUALITY_STATE_MATERIAL_CARRIER | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | AMBIGUOUS_ACTIVE_RIVAL | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	8	olsheedy	8	olsheedy	ol	qokeey	[olsheedy:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	feucht in der Mitte des Grades; heiße Drogenfraktion I; trocken in der Mitte des Grades; Arzneikompositum in der Gradmitte; Wurzel: Menge-/Klassenwert II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [olsheedy:?]; heiß am Ende des Grades; heiß am Anfang des Grades
2	44	3109600	1	f75v	f75v.67	B	B	2	4	3	1	0	0	1	0.750000	4	4	1	1	ykeedy qokain otain shety	Eintrag/Bezug: heiß am Gradende, abgeschlossen | heiß, Grad II | kalt im Zubereitungsrahmen, Grad II | [shety:?]	GDT661:EXACT_WHOLE:ykeedy | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	4	shety	4	shety	otain	<EOS>	[shety:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	Eintrag: heiß am Gradende, abgeschlossen; heiß, Grad II; kalt im Zubereitungsrahmen, Grad II; [shety:?]
2	45	12098700	0	f76r	f76r.41	T	B	2	13	12	1	0	1	1	0.923077	12	12	1	0	sain ar okedy lcheey qokey shckhy otedy qokal shey qoky dain chedy qokchdyl	Saatgut, Typ/Charge II | Drogenfraktion I | heißer Ansatz in der Mitte des Grades, abgeschlossen | Drogenholz, trocken gebunden, Form II | heiß in der Mitte des Grades | Arzneikompositum: feucht, Gradanfang | kalter Ansatz in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | feucht in der Mitte des Grades | heiß am Anfang des Grades | Grad-/Maßwert II | trocken in der Mitte des Grades, abgeschlossen | [qokchdyl:?]	GDT661:EXACT_WHOLE:sain | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT651:STRONG_LEARNED_CKH_FAMILY | GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	13	qokchdyl	13	qokchdyl	chedy	<EOS>	[qokchdyl:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	Saatgut, Typ/Charge II; Drogenfraktion I; heißer Ansatz in der Mitte des Grades, abgeschlossen; Drogenholz, trocken gebunden, Form II; heiß in der Mitte des Grades; Arzneikompositum: feucht, Gradanfang; kalter Ansatz in der Mitte des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; feucht in der Mitte des Grades; heiß am Anfang des Grades; Grad-/Maßwert II; trocken in der Mitte des Grades, abgeschlossen; [qokchdyl:?]
4	46	12098700	0	f76v	f76v.38	B	B	2	13	12	1	0	3	1	0.923077	9	9	1	0	saiin chedy shedy qokeedy lol saiiin qokain chey r al r aiin dl	Samen/Saatgut, Typ/Charge III | trocken in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | Holzstoff | [saiiin:?] | heiß, Grad II | trocken in der Mitte des Grades | Wurzel | Rohstoffklasse I | Wurzel | Menge III | Rohstoffmaß	V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT661:R_BODY | GDT655:NEW_EXACT_WHOLE | GDT661:R_BEFORE_VALUE | V13:TARGET_SURFACE_DEFAULT | GDT661:EXACT_WHOLE:dl	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	6	saiiin	6	saiiin	lol	qokain	[saiiin:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	Samen/Saatgut, Typ/Charge III; trocken in der Mitte des Grades, abgeschlossen; feucht in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; Holzstoff; [saiiin:?]; heiß, Grad II; trocken in der Mitte des Grades; Wurzel; Rohstoffklasse I; Wurzel: Menge III; Rohstoffmaß
2	47	8109100	1	f76v	f76v.41	B	B	2	9	8	1	0	0	1	0.888889	9	9	1	1	sol shey chedy qokedy chedy qol r aiin shedy	Samenmaterial/Saatgut | feucht in der Mitte des Grades | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [qol:?] | Wurzel | Menge III | feucht in der Mitte des Grades, abgeschlossen	V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT661:R_BEFORE_VALUE | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	6	qol	6	qol	chedy	r	[qol:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	Samenmaterial/Saatgut; feucht in der Mitte des Grades; trocken in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; [qol:?]; Wurzel: Menge III; feucht in der Mitte des Grades, abgeschlossen
