occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G661-T0187	f112r	f112r.5	8	am	MEDIAL	1	1	0	otair o kody otody otal okeeey otar am oain oy	otair okody otody otal okeeey otar am oain oy	otair okody otody otal okeeey otar am oain oy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0188	f112r	f112r.8	2	r	MEDIAL	0	0	0	sairo r eedy chol qotchedy dody qokeeey dairam	sairor eteedy chol qotchedy dody qokeeey dair ag	sairor etee y chol qotchedy dody qokeeey dair am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0189	f112v	f112v.1	10	am	EOS	1	1	0	keeoal chool opal otalair y fcheol oteey qor eees am	keeoal chool opal otalair y fcheol oteey qor eees am	keeoal cho ol opal otalairy fcheol oteey qor eees am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0190	f112v	f112v.14	1	sain	BOS	1	1	0	sain air a ykeedain qokeedy chedaiin aloin	sain ain am ykeedain qokeedy chedaiin alain	sain air am ykee ain qokee y che aiin alain	reader agreement conditions confidence only; it does not identify plaintext
G661-T0191	f112v	f112v.15	9	am	EOS	1	1	0	pchodain okeedy qokeedy olkeedy qokain sheey qokedar aiin am	pchodain okeedy qokeedy olkeedy qokain sheey qokedar aiin am	pchodain otee y qokeedy olkee y qokeiin shee qoke ar aiin am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0192	f112v	f112v.18	10	am	EOS	1	1	1	saiin or aiin chey qokeedy qokeeey qokeeody qotam olaiin am	saiin or aiin chey qokeedy qokeeey qokeeody qotam olaiin am	saiin or aiin chey qokeedy qokeeey qokeeody qotam olaiin am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0193	f112v	f112v.29	7	sheody	EOS	0	0	0	sheey qoeekain ol kain alor chedal sheody	sheey qoeekain ol kain alor chedol sheody	sheey qoeekain olkain alor chedal eody	reader agreement conditions confidence only; it does not identify plaintext
G661-T0194	f112v	f112v.32	10	r	MEDIAL	0	0	0	tchedor shee keedy otedar checphey qopchedy qopcheey kar opcheeo r a	tchedor shee keedy otedar checphey qopchedy qopcheey kar opcheeo raify	tchedor shee keedy otedar checphey qopchedy qopcheey kar opcheeora	reader agreement conditions confidence only; it does not identify plaintext
G661-T0195	f112v	f112v.34	4	lkeedy	MEDIAL	1	1	0	saiin chedaiin checkhy lkeedy qokeedy chkaiin checkhol chdam	saiin chedaiin checkhy lkeedy qokeedy chkaiin checkhol chdam	saiin chedaiin checkhy lkeedy qokee y chkaiin checkhol chdam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0196	f112v	f112v.37	2	sain	MEDIAL	1	1	1	teedal sain ar otaiin shedy qokedaiin ar qokaiin chol kedy qokam	teedal sain ar otaiin shedy qokedaiin ar qokaiin chol kedy qokam	teedal sain ar otaiin shedy qokedaiin ar qokaiin chol kedy qokam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0197	f112v	f112v.4	9	am	EOS	1	1	0	shody qo oeeeody oteey qokeedy okeey qokeedy qoky am	shody qo oeeeody oteey qokeedy okeey qokeedy qoky am	shody qo oeeeo y teey qokeedy okeey qokeedy qo y am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0198	f112v	f112v.43	8	ykeedy	MEDIAL	1	1	0	ooeeor oeeal olkeol al chol chl olchedy ykeedy chtal kar opchy famam	ooeeor oeeal olkeol ol chol chl alchedy ykeedy chtal kar opchy famom	ooeeor oeeal olkeol ol chol chl alchedy ykeedy chtal kar opchy fagam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0199	f112v	f112v.46	7	am	MEDIAL	0	0	0	ykeey lor chaiin cheky chokain char am chey kain chdal okaiin daldy	ykeey lor chaiin cheky chokain charam chey kain chdal okaiin daldy	ykeey lor chaiin cheky chokain charam chey kain chdal okaiin al y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0200	f112v	f112v.5	1	sain	BOS	1	1	0	sain aiiin okey daiin otal chear okedy okaiin cheeoldy	sain aiiin okey daiin otal chear okedy okaiin cheeoldy	sain aiiin okey daiin otal chear okedy okaiin cheeol y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0201	f113r	f113r.10	7	sheody	MEDIAL	1	1	0	pcheody qokeody cheoar chy kcheeor ety sheody sheodaiin qoteoar otam otchedy qoty	pcheody qokeody cheoar chy kcheeor ety sheody sheodaiin qoteoor otom otchedy qoty	pcheo y qokeody cheoar chy kcheeor ety sheody sheodaiin qoteoar otam otchedy qoty	reader agreement conditions confidence only; it does not identify plaintext
G661-T0202	f113r	f113r.15	2	chs	MEDIAL	0	0	0	chol chs s aiin chaiiin	chol chr s aiin chaiiin	chol chr s aiin chaiiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0203	f113r	f113r.3	3	chs	MEDIAL	1	1	1	shchs oal chs aiin oteeosy	shchs oal chs aiin oteeosy	shchs oal chs aiin oteeosy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0204	f113r	f113r.34	6	shkair	MEDIAL	0	0	0	palshsar lshdaiin otshsaiin shocfhy qopchear shkair qopchdy qoteedy rchedy ldy	palshsar lshdaiin otshsaiin shocfhy qopchear shkair qopchdy qoteedy rchedy ldy	palshsar lsh aiin otshsaiin shocphy qopchear sh air qopchdy qoteedy rchedy ldy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0205	f113r	f113r.36	2	sheody	MEDIAL	0	0	0	dcheey sheody shedain	dcheey sheody shedain	dcheey she dy shedain	reader agreement conditions confidence only; it does not identify plaintext
G661-T0206	f113r	f113r.43	13	am	MEDIAL	1	1	0	ykcheor sheeod lkar ar al s aiin cheeey ol chedy lchey lkar am chedam	ykcheor cseeod lkar ar al s aiin cheeey ol chedy lchey lkar am chedam	ykcheor eeod lkar ar al s aiin cheeey ol chedy lchey lkar am che am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0207	f113r	f113r.44	1	cheeky	BOS	1	1	0	cheeky lkedy chedy lkaiin	cheeky lkedy chedy lkaiin	cheeky lke y che y lkaiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0208	f113r	f113r.49	1	sain	BOS	1	1	0	sain cheeey cheo kcheey qokeey lkeeey okeeey lkchey lcho r aiin otain al	sain cheeey cheo kcheey qokeey lkeeey okeeey lkchey lchor aiin otain al	sain cheeey cheo kcheey qokeey lkeeey okeeey lkchey lchoraiin otain al	reader agreement conditions confidence only; it does not identify plaintext
G661-T0209	f113r	f113r.49	10	r	MEDIAL	0	0	0	sain cheeey cheo kcheey qokeey lkeeey okeeey lkchey lcho r aiin otain al	sain cheeey cheo kcheey qokeey lkeeey okeeey lkchey lchor aiin otain al	sain cheeey cheo kcheey qokeey lkeeey okeeey lkchey lchoraiin otain al	reader agreement conditions confidence only; it does not identify plaintext
G661-T0210	f113r	f113r.6	8	ches	MEDIAL	1	1	1	sor cheo cheey oteeos aiin otain otal ches aiin alchl sheey kchol okeeo l kaiin ol	sor cheo cheey oteeos aiin otain otal ches aiin alchl sheey kchol okeeo l kaiin ol	sor cheo cheey oteeos aiin otain otal ches aiin alchl sheey kchol okeeo l kaiin ol	reader agreement conditions confidence only; it does not identify plaintext
G661-T0211	f113r	f113r.7	8	olkain	EOS	0	0	0	chos sheey qokchey sokal okeey char laiin olkain	chos sheey qokchey sokal okeey char laiin olkain	chos eey qokchey sokal okeey char laiin lkain	reader agreement conditions confidence only; it does not identify plaintext
G661-T0212	f113r	f113r.9	5	cho	MEDIAL	1	1	0	dchos aiin oteey qokaiin cho okaiin cheodaiin aky le chody chotaiin	dchos aiin oteey qokaiin cho okaiin cheo daiin chky le chody chotaiin	dchos aiin oteey qokaiin cho okaiin cheo aiin aky le chody chotaiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0213	f113v	f113v.22	3	cheeky	MEDIAL	1	1	0	okaiin okaiin cheeky raiin olal okaiin cheody okaiin okaiin otar aly	okaiin okaiin cheeky raiin olal okaiin cheody okaiin okaiin otar aly	okaiin okaiin cheeky raiin olal okaiin cheody okaiin otaiin otar aly	reader agreement conditions confidence only; it does not identify plaintext
G661-T0214	f113v	f113v.25	3	lkeedy	MEDIAL	1	1	0	tokary lkchey lkeedy otey pcheol qopchey cthol opaiin ol keeor opshedy qotam	tokary lkchey lkeedy otey pcheol qopchey cthol opaiin ol keeor opshedy qotam	tokary lkchey lkeedy otey pcheol qopchey cthol opaiin ol keeor opedy qotam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0215	f113v	f113v.29	7	r	MEDIAL	0	0	0	ykeeol chedy qokeey olkeeey okaiin a r cthey okaiin al lor air aralg	ykeeol chedy qokeey olkeeey okaiin ar cthey okaiin al lor air arald	ykeeol chedy qokeey olkeeey okaiin ar cthey okaiin al lor air aralg	reader agreement conditions confidence only; it does not identify plaintext
G661-T0216	f113v	f113v.35	4	r	MEDIAL	0	0	0	qokaiin air lo r chedy otain	qokaiin air lor chedy otain	qokaiin air lor che y otain	reader agreement conditions confidence only; it does not identify plaintext
G661-T0217	f113v	f113v.41	5	r	MEDIAL	0	0	0	dair aiin okain a r aiin cheody	dair aiin okain ar aiin cheody	dair aiin okain ar aiin cheody	reader agreement conditions confidence only; it does not identify plaintext
G661-T0218	f113v	f113v.45	7	lkeey	MEDIAL	1	1	0	polaiin arol shear okeeeody ls ar lkeey opchedy qokchdy ota aram	polaiin arol shear okeeeody lsar lkeey opchedy qokchdy ota aram	polaiin arol shear okeeeody ls ar lkeey opchedy qokch y ota aram	reader agreement conditions confidence only; it does not identify plaintext
G661-T0219	f113v	f113v.49	8	lkeey	MEDIAL	1	1	0	yshey teeo oteedy qokeey otaiin olaiin cheokain lkeey ltal keedy	yshey teeo oteedy qokeey otaiin olaiin cheokain lkeey ltal keedy	yshey teeo otee y qokeey otaiin olaiin cheokain lkeey ltal kee y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0220	f114r	f114r.17	10	chckhd	EOS	1	1	0	qokeedain cheedy qokey qokeeodaiin daiin oeted akaiin otchedy qokchedy chckhd	qokeedain cheedy qokey qokeeodaiin daiin octhd akaiin otchedy qokchedy chckhd	qokeedain cheedy qokey qokeeodaiin daiin oeted akaiin otched qokchedy chckhd	reader agreement conditions confidence only; it does not identify plaintext
G661-T0221	f114r	f114r.2	7	r	MEDIAL	0	0	0	deedar qoteeddy dair o kedy okoeey r aiin oor cheed ol keeed lkeeedam	deedar qoteeddy dair okedy okoeey raiin oor cheed ol keeed lkeeedam	deedar qoteeddy dair ke y okoeey raiin oor cheed ol keeed lkeeedam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0222	f114r	f114r.23	10	ches	EOS	1	1	0	or cheo al taiin qokedaiin oeain al s ain ches	orcheo al taiin qokedaiin oeain al s ain ches	or cheo al taiin qokedaiin oeain al s ain ches	reader agreement conditions confidence only; it does not identify plaintext
G661-T0223	f114r	f114r.24	9	chty	MEDIAL	1	1	0	tchedaiin oldal chor chpcheey chcphey cphochy chos aiir chty chopo sair cphy dair	tchedaiin oldal chor chpeeeey chcphey cphochy chos aiir chty chopo sair cphy dair	tchedaiin oldal chor chpcheey chcphey cphochy chos aiir chty choposair cphy dair	reader agreement conditions confidence only; it does not identify plaintext
G661-T0224	f114r	f114r.30	4	lkeedy	MEDIAL	0	0	0	y chedar okeedy lkeedy aiin oeedaiin qoaiin ykedy okair olkeedy qoain ain okeey ram	ychedar okeedy lkeede aiin oeedaiin qoaiin ykedy okair olkeedy qoain ain okeey ram	ychedar okeedy lkeedy aiin oeedaiin qoaiin yke okair olkeedy qoain ain okee ram	reader agreement conditions confidence only; it does not identify plaintext
G661-T0225	f114r	f114r.36	8	sain	MEDIAL	1	1	0	ychedar ady otar ain ykeodaiin qoeedaiin qokal sain otchedy qokar	ychedar aikhdy otarain ykeodaiin qoeedaiin qokal sain otchedy qokar	ychedar ackhdy otarain ykeodaiin qoeedaiin qokal sain otchedy qokar	reader agreement conditions confidence only; it does not identify plaintext
G661-T0226	f114r	f114r.37	7	ols	MEDIAL	1	1	0	odar or aiin otshedy okaiin yky ols ol kaiin chees air qotaiin chedaiiin	odar or aiin otshedy okaiin yky ols ol kaiin chees air qotaiin chedaiiin	odar or aiin otshe y okaiin yky ols ol kaiin chees air qotaiin chedaiiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0227	f114r	f114r.41	3	sheody	MEDIAL	1	1	0	oshey daiin sheody qoty cheey taiin qokaiin qokeeedy oqotaiiin o qoeeosain	oshey daiin sheody qoty cheey taiin qokaiin qokeeedy oqotoiiin oqoeeosain	oshey daiin sheody qoty cheey taiin qokaiin qokeeedy oqotoiiin oqoeeosain	reader agreement conditions confidence only; it does not identify plaintext
G661-T0228	f114r	f114r.5	10	cho	MEDIAL	1	1	0	loiin chedy qokaiin chdy daiin dchds eedol chdol kchedy cho kaiin chdy	laiin chedy qokaiin chdy daiin dchdas eedol chdol kchedy cho kaiin chdy	l iin ched qokaiin chdy daiin dchdos eedol chdol kchedy cho kaiin chdy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0229	f114r	f114r.6	6	ykeedy	MEDIAL	1	1	0	qoeedy okchedy doiiin chedy daiin ykeedy okeeedy chedol chdaiin ykar dary	qoeedy okchedy daiiin chedy daiin ykeedy okeeedy chedol chdaiin ykar dary	qoeedy okchedy doiiin chedy daiin ykeedy okeeedy chedol chdaiin ykar dar	reader agreement conditions confidence only; it does not identify plaintext
G661-T0230	f114r	f114r.8	2	dam	MEDIAL	1	1	0	fchey dam okchedam qokeedaiin otairar okchedy otaiin opcheol ofchedaiir ocphy	fchey dam okchedam qokeedaiin otairar okchedy otaiin opcheol ofchedaiis ocphy	fchey dam okchedam qokeedaiin otairar okchedy otaiin opcheol ofchedaiir ocph	reader agreement conditions confidence only; it does not identify plaintext
G661-T0231	f114v	f114v.16	12	dam	EOS	1	1	1	ytchedy qool chey ol aiin chedar chdaiin chdal qokaiin choky chol dam	ytchedy qool chey ol aiin chedar chdaiin chdal qokaiin choky chol dam	ytchedy qool chey ol aiin chedar chdaiin chdal qokaiin choky chol dam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0232	f114v	f114v.17	6	okary	EOS	0	0	0	sheoal chos oaiir alchedy chcphedy okary	sheoal chos oaiir alchedy chcphedy okory	sheoal chos oaiir alchedy chcphedy okory	reader agreement conditions confidence only; it does not identify plaintext
G661-T0233	f114v	f114v.2	11	dl	EOS	1	1	0	dshedal qoteody choddy otol chedal otain chedol chedain shedy qotched dl	dshedal qoteody choddy otol chedal otain chedol chedain shedy qotched dl	dshedal qoteo y choddy otol chedal otain chedol chedain she y qotched dl	reader agreement conditions confidence only; it does not identify plaintext
G661-T0234	f114v	f114v.24	9	am	EOS	1	1	0	olkaiin cheotaiin qoteody qokod sheoeed qodeedy yteedy aiin am	olkaiin cheotaiin qoteody qokod sheoeed qodeedy yteedy aiin am	oltaiin cheotaiin qoteody qokod sheoeed qodeedy yteedy aiin am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0235	f114v	f114v.29	7	r	MEDIAL	0	0	0	pchdair sho qopchey otcheed chedy qopcheo r ocpheody opchdy qopairam	pchdair sho qopchey otcheed chedy qopcheos ocpheody opchdy qopairam	pchdair sho qopchey otcheed che y qopcheo s ocpheody opchdy qopairam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0236	f115r	f115r.11	11	cho	MEDIAL	1	1	0	daiin chedy chol chedy qokoiin qokcheedy qototeeey rain cheo chkain cho lory	daiin chedy chol chedy qokaiin qokcheedy qototeeey rain cheo chkain cho lory	daiin chedy chol chedy qokaiin qokchee y qototeeey rain cheo chkain cho lory	reader agreement conditions confidence only; it does not identify plaintext
G661-T0237	f115r	f115r.14	13	dam	EOS	1	1	0	ycheeo rcheeo qo lkain cheey saiin cheedy tcheo lodar chtar as kaiin dam	ycheeo rcheeo qo lkain cheey saiin cheedy tcheo lodar chtar as kain dam	ycheeo r cheeo qo lkain cheey saiin cheedy tcheo lodar chtar as kaiin dam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0238	f115r	f115r.20	13	r	MEDIAL	0	0	0	lcheod lkchedy chockhy chedy qokchedy qoky chor al alor cheey qol keo r shey	lcheod lkchedy chockhy chedy qokchedy qoky chor al alor cheey qol keor shey	lcheod lkchedy chockhy chedy qokchedy qoky chor al alor cheey qol keor shey	reader agreement conditions confidence only; it does not identify plaintext
G661-T0239	f115r	f115r.30	5	r	MEDIAL	0	0	0	dsheodar sheo qokecheos cheos r char qokchar qolcheey lkedy qotal	dsheodar sheo qokecheos cheos rchar qokchar qol cheey lkedy qotal	dsheodar sheo qokecheos cheos r char qokchar qol cheey lkedy qotal	reader agreement conditions confidence only; it does not identify plaintext
G661-T0240	f115r	f115r.33	9	lkeedy	MEDIAL	0	0	0	y cheey qotaiin chokeeey chckhey qoky aiin cheey lkeedy oky chokchaiin	ycheey qotaiiin chokeeey chckhey qoky aiin cheey lkeedy okchy chokchaiin	ycheey qotaiin chokeeey chckhey qoky aiin cheey lkee y okchy chokeeaiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0241	f115r	f115r.9	7	r	MEDIAL	0	0	0	dchedaiin qoteeedy qokeedy qoteo lor cheo r ar cheor cheody	dchedaiin qoteeedy qokeedy qoteo lor cheor ar cheor cheody	dchedaiin qoteeedy qokeedy qoteo lor cheo r ar cheor cheody	reader agreement conditions confidence only; it does not identify plaintext
G661-T0242	f115v	f115v.10	3	sheody	MEDIAL	1	1	1	saiin sho sheody okaiin dalchedy oteeo chedy	saiin sho sheody okaiin dalchedy oteeo chedy	saiin sho sheody okaiin dalchedy oteeo chedy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0243	f115v	f115v.10	5	dalchedy	MEDIAL	1	1	1	saiin sho sheody okaiin dalchedy oteeo chedy	saiin sho sheody okaiin dalchedy oteeo chedy	saiin sho sheody okaiin dalchedy oteeo chedy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0244	f115v	f115v.14	9	lkeey	MEDIAL	1	1	0	okeeo kaiin lkeeey lkor sheedy chockhy qockheedy qokechy lkeey ldaiin	okeeokain lkeeey lkor sheedy chockhy qockheedy qokechy lkeey ldain	okeeokaiin lkeeey lkor sheedy chockhy qockheedy qokechy lkeey ldaiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0245	f115v	f115v.15	10	r	MEDIAL	0	0	0	saiin chol qotain qokain chl lr chdain qoteey rcheey r ar rodam	saiin chol qotain qokain chl lr chdain qoteey rcheey rar rodam	saiin chol qotain qokain chl lr chdain qoteey rcheey r ar rodam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0246	f115v	f115v.18	6	dalchedy	MEDIAL	1	1	0	pchodain chotain choky lchain lpchdain dalchedy qotolchedy qopchedy	pchodain chotain choky lchain lpchdain dalchedy qotalchedy qopchedy	pchodain chotain choky lchain lpchdain dalchedy qotolche y qopchedy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0247	f115v	f115v.20	3	lkeey	MEDIAL	1	1	1	ysheey qoteey lkeey raiin cheo lor otal otchedy	ysheey qoteey lkeey raiin cheo lor otal otchedy	ysheey qoteey lkeey raiin cheo lor otal otchedy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0248	f115v	f115v.24	8	cho	MEDIAL	0	0	0	pcheo cheeody qoteeotchy soin opchees chpcheod rchl cho pchdy qopcham	pcheo cheeody qoteeotchy saiin opchees chpcheod rchl cho pchdy qopcham	pcheo cheeody qoteeotchy s in opchees chpcheod rchl chopchdy qopcham	reader agreement conditions confidence only; it does not identify plaintext
G661-T0249	f115v	f115v.35	8	ches	MEDIAL	0	0	0	shos shee oky cheo lkain cheeos al ches kcheo rain checthey lcham	shos shee oky cheo lkain cheeos alches kcheo rain checthey lcham	shos shee oky cheo lkeiin cheeos al ches kcheo rain checthey lcham	reader agreement conditions confidence only; it does not identify plaintext
G661-T0250	f115v	f115v.37	8	lkeedy	EOS	1	1	0	tshar shor shy olkeeo lkeedol ltchdy chkaidararal lkeedy	tshar shor shckhhy olkeeo lkeedol ltchdy chkaidararal lkeedy	tshar shor shy olkeeo lkeedol ltch y chkaidararal lkeedy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0251	f115v	f115v.38	10	r	MEDIAL	0	0	0	oiiin chees otairos loedy cheo keeo llchs o l r aiiin chkain sham	oiiin chees otainos losdy cheokeeo llchs olr aiiin chkain sham	oiiin chees otainos oledy cheokeeo llchs o l r aiiin chkain sham	reader agreement conditions confidence only; it does not identify plaintext
G661-T0252	f115v	f115v.39	3	ykeedy	MEDIAL	1	1	0	dairal chain ykeedy qokedy qokain lkaiin lkchey lkain lror	dairal chain ykeedy qokedy qokain lkaiin lkchey lkain lror	dairal chain ykeedy qoke y qokain lkaiin lkchey lkain lror	reader agreement conditions confidence only; it does not identify plaintext
G661-T0253	f115v	f115v.40	5	cho	MEDIAL	0	0	0	ycheeol kaiin shedain s cho r okas cheos qokchy	ycheealkaiin shedain or chor okas cheos qokchy	ycheeol kaiin shedain r chor okas cheos qokeey	reader agreement conditions confidence only; it does not identify plaintext
G661-T0254	f115v	f115v.40	6	r	MEDIAL	0	0	0	ycheeol kaiin shedain s cho r okas cheos qokchy	ycheealkaiin shedain or chor okas cheos qokchy	ycheeol kaiin shedain r chor okas cheos qokeey	reader agreement conditions confidence only; it does not identify plaintext
G661-T0255	f116r	f116r.10	10	r	MEDIAL	0	0	0	chdin checkhy dar shedy qokeedy shdy rain sheedy cphol r teol chcpham	chdain checkhy dar shedy qokeedy shdy rain sheedy cphol rteol chcpham	chd in checkhy d r shedy qokeedy shdy rain sheedy cphol r teol chcpham	reader agreement conditions confidence only; it does not identify plaintext
G661-T0256	f116r	f116r.11	10	olkain	MEDIAL	1	1	0	ol aiin shed qoteedy okeolshy qotain okedy chedy olchedy olkain als	ol aiin shed qoteedy okeolshey qotain okedy chedy olchedy olkain als	ol aiin shed qoteed okeolshy qotain oke y chedy olche y olkain als	reader agreement conditions confidence only; it does not identify plaintext
G661-T0257	f116r	f116r.14	1	sain	BOS	1	1	0	sain cheychear ain chl l s oleedy	sain chey chear ain chll s oleedy	sain chey chear ain chll s oleedy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0258	f116r	f116r.18	3	r	MEDIAL	0	0	0	pcharalor qokey r ain otedy opain lor oiin otain otar oteeedy ches ar y	pcharalor qokey rain otedy opain lor oiin otain otar oteeedy ches ary	pcharalar qokey r ain otedy opain lor oiin ot in otar oteeedy ches ary	reader agreement conditions confidence only; it does not identify plaintext
G661-T0259	f116r	f116r.18	12	ches	MEDIAL	1	1	0	pcharalor qokey r ain otedy opain lor oiin otain otar oteeedy ches ar y	pcharalor qokey rain otedy opain lor oiin otain otar oteeedy ches ary	pcharalar qokey r ain otedy opain lor oiin ot in otar oteeedy ches ary	reader agreement conditions confidence only; it does not identify plaintext
G661-T0260	f116r	f116r.23	8	ches	MEDIAL	1	1	0	dain cheeteey lkar shedy qokal shedy qoteedy ches ain ain aly salo lm	dain cheeteey lkar shedy qokal shedy qoteedy ches ain aiin aly salo lm	dain cheeteey lkar shedy qokal she y qoteedy ches ain ain aly salo lm	reader agreement conditions confidence only; it does not identify plaintext
G661-T0261	f116r	f116r.25	9	ches	MEDIAL	1	1	0	chol sheky shedy qokeey qokeedy shckhy qokain otal ches oin ain al om	chol sheky shedy qokeey qokeedy shckhy qokain otal ches ain ain alom	chol eky shedy qokeey qokeedy shckhy qokain otal ches ain ain al og	reader agreement conditions confidence only; it does not identify plaintext
G661-T0262	f116r	f116r.28	3	lkeey	MEDIAL	1	1	0	cheol lchey lkeey sheal lshalshy qotalshy cthedy l ky chedy oteedy lched	cheol lchey lkeey sheal lshalshy qotalshy cthedy lky chedy oteedy lched	cheol lchey lkeey sheal l shalshy qotalshy cthedy lky chedy oteedy lched	reader agreement conditions confidence only; it does not identify plaintext
G661-T0263	f116r	f116r.31	8	ches	MEDIAL	1	1	1	pchallarar al ckhal rain alolfchy rpchey shfy ches ar opchekan dlr	pchallarar al ckhal rain alolfchy rpchey shfy ches ar opchekan dlr	pchallarar al ckhal rain alolfchy rpchey shfy ches ar opchekan dlr	reader agreement conditions confidence only; it does not identify plaintext
G661-T0264	f116r	f116r.33	10	r	MEDIAL	1	1	0	soraiin ykeey arain sheeky qokain sheey qol cheds ar r rsheg	soraiin ykeey orain sheeky qokain sheey qol cheds ar r arsheg	soraiin ykeey rain sheeky qokain sheey qol chedr ar r arsheg	reader agreement conditions confidence only; it does not identify plaintext
G661-T0265	f116r	f116r.34	7	r	MEDIAL	0	0	0	qokain ar raiin shek okain y r shey qolchey okaiin shckhy qokam	qokain ar raiin shek okain yrshey qolchey okain shckhy qokam	qokain ar raiin shek okain yrshey qolchey okaiin sh ckhy qokam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0266	f116r	f116r.37	7	lkeey	MEDIAL	1	1	0	pairain sheek l y oiin cheey lkeey olkeey lchey qoky lshedy cheam sham	pairain sheekly oiin cheey lkeey olkeey lchey qoky lshedy cheam sham	pairain sheekly oiin cheey lkeey olkeey lchey qoky lshedy cheam sham	reader agreement conditions confidence only; it does not identify plaintext
G661-T0267	f116r	f116r.41	4	r	MEDIAL	0	0	0	dlar shar shar r ain sheain okain shey qokchy chckhy orain	dlar shar shar rain sheain okain shey qokchy chckhy orain	dlar shar shar r ain sheain okain shey qokchy chckhy orain	reader agreement conditions confidence only; it does not identify plaintext
G661-T0268	f116r	f116r.6	1	sain	BOS	0	0	0	sain ol lchedy chedy otey chedy lain otedy oteey	sain ol lchedy chedy otey chedy ykoloin otedy oteey	s in ol lchedy chedy otey chedy lain otedy oteey	reader agreement conditions confidence only; it does not identify plaintext
G661-T0269	f11r	f11r.5	8	d	MEDIAL	0	0	0	tchol shor shor dky y daiin cthy d y chodl daiin	tchol shor shor dky shcphy daiin cthy dy chodl daiin	tchol shor shor dky y daiin cthy dy chodldaiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0270	f11r	f11r.6	2	d	MEDIAL	0	0	0	odl d s y otol chaiin ykchor dair chody cthy s daiin	odl ds y otol chaiin ykchor dair chody cthy s daiin	odl dsy otol chaiin ykchor dair chody cthy s daiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0271	f11r	f11r.7	2	okchol	MEDIAL	1	1	1	qotchy okchol cthy dy	qotchy okchol cthy dy	qotchy okchol cthy dy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0272	f11v	f11v.2	6	dam	MEDIAL	1	1	0	shol dy chckhy shcthy daiin dam ykchy dain dchy	shol dy chckhy shcthy daiin dam ykchy dain dchy	shol dy chckhy shcthy daiin dam ytchy dain dchy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0273	f11v	f11v.2	7	ykchy	MEDIAL	0	0	0	shol dy chckhy shcthy daiin dam ykchy dain dchy	shol dy chckhy shcthy daiin dam ykchy dain dchy	shol dy chckhy shcthy daiin dam ytchy dain dchy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0274	f13r	f13r.2	7	ykchy	MEDIAL	1	1	0	dchol chol dol shkchy ydal shy ykchy qoty daiin s y	dchol chol dol shkchy ydal shy ykchy qotey daiin s y	dchol chol dol shkchy ydal shy ykchy qothy aiin s y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0275	f13r	f13r.3	9	ykchy	MEDIAL	1	1	0	s y dchor shaiin oeees ykor chor ytshy ykchy kchy dar	s y dchor shaiin oeees ykor chor ytshy ykchy kchy dar	s dchor shaiin oeees ykor chor ytshy ykchy kchy dar	reader agreement conditions confidence only; it does not identify plaintext
